id,x0,x1,x2,fitness-2,fitness-1,fitness0,fitness-0.5,fitness-1.5,fitness0.5,fitness1.5,fitness4,fitness3,fitness4.5,fitness5,fitness3.5,fitness2.5,fitness2,fitness1,fitness-2.5,fitness-4,fitness-3.5,fitness-4.5,fitness-3,fitness-5
97935,4.29433,-1.5184,4.94356,NA,NA,NA,NA,6923.415,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
98001,3.91421,-1.0471,3.24643,NA,NA,NA,456.646,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
98313,4.93568,-2.12428,3.69468,NA,NA,NA,NA,2218.053,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
98560,4.79482,-1.87966,4.99795,NA,NA,NA,NA,4595.901,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
98601,3.68977,-2.08565,4.86412,NA,NA,NA,NA,2120.677,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
98857,4.2299,-2.39051,4.23419,NA,NA,NA,740.533,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
99064,4.75343,-3.29261,4.81715,303.156,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
99244,4.79037,-3.79445,3.30503,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,81.78,NA
99458,4.7674,-4.24239,3.98985,NA,NA,NA,-0.005,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
99680,4.01977,-3.34247,3.00993,NA,NA,0.26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
99848,4.47956,-4.71992,3.01525,NA,NA,0.046,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
100199,4.35221,-4.78651,2.37075,NA,NA,150.32,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
100393,4.33494,-4.60288,3.95957,NA,NA,NA,47.257,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
100503,4.6461,-3.41296,4.5378,NA,NA,NA,262.278,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
100646,3.99756,-2.07235,4.61921,NA,NA,NA,79.575,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
100805,3.99232,-1.88328,3.16052,NA,3.969,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
101035,4.19922,-2.12652,2.73173,NA,NA,NA,598.474,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
101266,4.15993,-0.855792,1.73707,NA,2363.036,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
101587,4.43366,-0.746125,0.497105,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,90.802,NA,NA,NA
101685,3.96112,-0.684869,0.459997,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,67.457,NA,NA,NA,NA
101824,4.69215,-0.481566,1.13566,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,46.743,NA
102026,4.61465,-1.305,2.05873,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,21.075,NA,NA,NA
102369,4.46428,-1.64632,3.16529,212.575,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
102509,4.96011,-1.70521,2.46464,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,183.744,NA,NA,NA,NA,NA
102752,4.11534,-1.82896,1.26276,NA,NA,NA,NA,286.397,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
102868,4.80772,-1.52925,0.6732,150.295,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
103159,4.73695,-3.20708,2.54969,NA,NA,NA,7.099,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
103304,3.90515,-4.23159,3.29737,NA,NA,NA,NA,-6.784,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
103507,2.28687,-3.18564,2.75649,30.758,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
103713,2.45617,-2.7829,1.63969,9.304,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
103853,1.22056,-3.80975,0.367778,NA,NA,NA,NA,78.355,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
104200,-0.000106087,-1.47254,-0.580929,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,198.457,NA,NA,NA,NA,NA
104371,-0.122355,-1.39999,-2.1219,NA,NA,NA,NA,644.08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
104530,-1.22981,-1.01358,-1.56951,NA,NA,NA,NA,4377.045,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
104696,-1.07123,-1.41168,-0.784427,3078.638,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
104845,-0.0521522,-3.08958,-0.0292625,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,377.05,NA,NA,NA,NA,NA
105029,0.888463,-2.91991,-0.513288,168.616,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
105281,-0.346141,-3.46222,-0.0484136,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,139.084,NA
105536,-1.87378,-4.99691,-0.985374,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,363.666,NA,NA,NA,NA,NA
105621,-0.906047,-4.03152,-1.49491,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,620.562,NA
105902,-0.581845,-3.05351,-0.29427,1117.788,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
106098,-0.555022,-4.5703,1.35828,NA,469.496,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
106302,0.0243295,-4.38769,1.98511,NA,NA,NA,37.479,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
106578,0.294366,-2.41833,1.94549,NA,NA,147.758,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
106734,-0.666867,-1.28428,0.488602,NA,NA,NA,3022.474,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
106943,-1.02613,-0.93558,1.0542,NA,729.242,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
107117,-0.361188,-1.52165,0.38622,NA,NA,835.129,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
107313,0.0944676,-2.54051,-0.386347,NA,NA,NA,NA,NA,51.976,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
107557,-0.925295,-2.68443,0.858286,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,235.582,NA,NA,NA,NA,NA,NA
107796,-1.55217,-2.84053,1.1952,NA,NA,NA,NA,NA,NA,99.484,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
107971,-3.18999,-3.19083,0.677621,NA,NA,NA,NA,NA,NA,17.034,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
108064,-3.65125,-2.00198,1.38252,NA,NA,NA,NA,NA,NA,38.213,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
108217,-1.44849,-1.86946,0.836326,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,250.611,NA,NA,NA,NA,NA,NA
108554,-1.94307,-1.59776,-1.17423,NA,NA,NA,1391.141,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
108626,-0.719003,-1.45612,-0.771663,NA,23468.351,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
108801,-0.341454,-1.42412,-0.977715,NA,NA,3347.892,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
109165,0.486323,-1.8594,0.106204,NA,NA,NA,NA,NA,10.851,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
109263,0.896526,-0.980865,-0.951248,NA,NA,NA,NA,NA,1056.324,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
109545,1.27331,-1.61906,-0.545687,NA,NA,NA,371.481,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
109640,0.747965,-2.16042,-1.26093,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,269.004,NA,NA,NA,NA,NA,NA
109960,-0.195973,-4.03918,-1.54232,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,936.559,NA,NA,NA,NA,NA,NA
110091,-0.647853,-2.39238,-0.659242,NA,NA,NA,4025.818,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
110208,-1.19987,-2.62327,-1.37369,NA,1205.686,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
110535,-0.672155,-2.69515,-2.17797,NA,NA,NA,532.709,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
110718,-1.08812,-2.72391,-1.28877,NA,NA,NA,NA,186.272,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
110848,-0.228111,-3.53969,-0.885501,NA,NA,NA,2267.074,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
111129,-0.454362,-4.74688,-2.43701,NA,0.446,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
111377,-0.490859,-3.05629,-1.67835,NA,403.446,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
111596,1.68447,-0.785618,-2.20931,NA,NA,NA,841.887,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
111782,2.20327,-1.65835,-1.61301,NA,NA,663.656,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
111854,3.1486,-0.17433,-1.85376,NA,NA,NA,323.216,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
112174,4.80736,-0.564172,-0.924837,NA,NA,NA,10858.929,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
112201,3.51606,-1.11751,-0.819067,NA,NA,NA,8.329,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
112465,4.43948,-0.554211,-0.246235,NA,NA,NA,NA,NA,376.921,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
112630,4.00754,-0.597244,-0.753717,NA,NA,NA,NA,NA,167.466,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
112804,3.2682,-0.519754,0.323357,NA,NA,NA,NA,670.39,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
113133,4.56688,-1.01076,0.283147,NA,NA,NA,321.093,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
113328,4.67327,-1.65502,0.815518,NA,NA,NA,1027.189,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
113593,2.73869,-1.43857,0.478833,NA,NA,NA,NA,543.027,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
113784,1.38581,-0.869838,0.689151,NA,310.462,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
113944,0.0872521,-0.146011,-0.191644,327.758,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
114040,0.974693,-0.422849,-0.556159,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,60.509,NA,NA,NA,NA,NA
114329,0.187217,-0.0869797,-0.979778,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,111.921,NA
114518,-0.772562,0.751797,-2.02995,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,491.399,NA
114726,-0.724123,1.10647,-0.478407,NA,54.385,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
114960,-0.900805,0.449004,-1.50246,2360.354,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
115001,-0.666608,-0.17637,-1.38396,NA,NA,NA,NA,6995.072,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
115235,-2.67644,-0.0158983,-0.278024,NA,NA,NA,6.497,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
115599,-2.38648,1.73482,0.192588,NA,NA,91.247,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
115667,-2.01805,3.13544,2.12574,NA,NA,NA,NA,246.122,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
115953,-1.72724,2.01336,-0.560602,NA,NA,13.472,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
116058,-2.89521,1.44694,-0.77969,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,307.624,NA,NA,NA,NA,NA,NA
116289,-1.91348,0.388441,-1.39493,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,204.42,NA,NA,NA,NA,NA,NA
116505,-1.44631,0.913858,-1.40471,NA,NA,NA,NA,NA,NA,1348.853,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
116755,-0.949168,1.34732,-2.10963,NA,NA,NA,715.796,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
116872,-2.73656,0.294246,-1.72362,NA,NA,NA,NA,29.546,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
117189,-2.74551,1.65786,-2.72345,0.465,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
117230,-0.967537,2.23893,-3.14408,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,237.773,NA,NA,NA,NA,NA,NA
117440,-2.48622,1.90556,-3.53272,NA,NA,NA,NA,NA,NA,24.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
117771,-1.35557,3.31164,-3.62587,NA,NA,NA,NA,NA,NA,46.228,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
117843,-2.9737,3.737,-3.5223,NA,NA,NA,NA,NA,NA,NA,NA,76.753,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
118044,-2.44032,4.1455,-4.59922,NA,NA,NA,NA,NA,NA,NA,NA,NA,165.404,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
118365,-1.86606,4.67122,-4.87874,NA,NA,NA,NA,NA,NA,NA,457.931,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
118542,-2.10654,4.87454,-4.53522,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,457.695,NA,NA,NA,NA,NA,NA,NA,NA,NA
118713,-1.9656,3.67563,-4.5258,NA,NA,NA,NA,NA,NA,NA,NA,NA,345.798,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
118842,-0.140512,4.61362,-4.64455,NA,NA,NA,NA,NA,NA,NA,204.537,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
119115,-0.212305,4.28906,-3.69871,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,81.294,NA,NA,NA,NA,NA,NA,NA,NA,NA
119272,-0.187088,4.27477,-1.83208,NA,NA,NA,NA,NA,NA,NA,449.145,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
119402,-2.03241,3.18917,-2.21287,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,564.185,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
119734,-0.876267,3.25039,-1.94248,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,736.637,NA,NA,NA,NA,NA,NA,NA,NA,NA
119845,0.683288,3.1729,-1.4545,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,202.236,NA,NA,NA,NA,NA,NA,NA
120014,0.00821196,1.19309,-2.38135,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,30.42,NA,NA,NA,NA,NA,NA,NA
120351,-0.570879,1.64144,-2.13326,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,81.688,NA,NA,NA,NA,NA,NA,NA,NA
120580,-1.40784,1.66463,-2.53678,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,97.007,NA,NA,NA,NA,NA,NA,NA
120738,-0.988891,3.32607,-2.1123,NA,NA,NA,NA,NA,503.504,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
120815,0.192634,4.85852,-2.55012,NA,NA,NA,681.069,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
121016,-0.318149,4.31019,-2.69136,NA,NA,343.193,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
121279,-0.906376,3.39168,-2.15737,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,497.041,NA,NA,NA,NA,NA,NA
121485,-1.51794,4.22179,-1.32913,NA,NA,NA,3907.159,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
121782,-1.17725,4.19753,-1.67408,NA,NA,814.888,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
121924,-0.126145,4.88625,-1.85878,NA,1636.328,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
122065,0.453941,4.10783,-1.30157,NA,NA,NA,614.356,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
122249,-0.348854,4.36288,-0.885433,NA,4652.538,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
122405,-0.185628,4.98393,-0.259959,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1851.57,NA
122636,-0.143025,3.64925,1.49313,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,86.539,NA,NA,NA,NA,NA
122997,-1.17824,3.19615,1.77892,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,61.009,NA,NA,NA,NA,NA
123021,-0.658,4.35434,2.19421,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,151.99,NA,NA,NA
123224,-1.87567,4.23321,2.70563,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,153.137
123482,-2.36007,4.36764,4.05313,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-8.722,NA,NA
123755,-1.96525,4.35299,3.72941,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,358.269,NA
123812,-0.562711,4.47521,4.2011,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,208.238,NA,NA,NA,NA,NA
124200,-0.129063,4.60072,4.03546,NA,NA,NA,172.678,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
124367,-1.26887,4.91622,3.67053,1304.529,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
124419,-0.603721,4.66574,2.30773,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,309.038,NA,NA,NA,NA
124609,0.271561,4.40758,2.18214,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,42.65,NA,NA,NA,NA,NA
124826,-0.328454,3.36958,2.50687,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,44.187,NA,NA,NA,NA
125050,0.14809,2.79239,1.16421,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-8.449,NA,NA,NA,NA,NA
125391,-0.595867,3.4078,1.86655,295.355,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
125544,-1.53578,1.89795,-0.365982,NA,NA,NA,1621.441,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
125645,-0.32822,2.2417,0.13074,NA,50.393,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
125985,-0.310174,1.82279,-0.3046,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,213.545,NA,NA,NA,NA,NA,NA,NA
126090,-2.32541,1.2412,0.252705,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,21.035,NA,NA,NA,NA,NA,NA,NA,NA
126280,-2.06036,-0.874852,-0.640324,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1080.475,NA,NA,NA,NA,NA,NA,NA,NA,NA
126515,-1.04977,-1.34588,-0.726162,NA,NA,NA,NA,NA,NA,NA,2315.01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
126794,-2.08335,-2.61497,-1.09837,NA,NA,NA,NA,NA,NA,NA,NA,NA,140.682,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
126847,-2.49076,-2.97526,-1.19174,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,54.027,NA,NA,NA,NA,NA,NA,NA,NA,NA
127044,-1.68572,-2.05714,-2.45056,NA,NA,NA,NA,NA,NA,NA,NA,NA,919.497,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
127263,-1.17432,-1.36715,-0.708709,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7257.309,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
127481,0.0677168,-1.90351,-1.70091,NA,NA,NA,NA,NA,NA,NA,NA,NA,94.218,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
127705,-1.72016,-1.01615,-2.56557,NA,NA,NA,NA,NA,NA,NA,NA,NA,243.451,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
127846,-2.61175,-1.2999,-0.587059,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2655.421,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
128168,-1.44271,-0.375324,0.195168,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1352.895,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
128278,0.453791,-1.34746,1.22452,NA,NA,NA,NA,NA,NA,NA,170.796,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
128580,-3.05728,-1.76326,-0.500216,NA,NA,NA,NA,NA,NA,NA,NA,NA,21.041,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
128623,-3.59687,-1.01657,-0.591213,NA,NA,NA,NA,NA,NA,NA,685.455,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
128940,-1.04083,-1.25691,-1.41803,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7723.183,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
129001,-0.567574,-1.10466,-0.620589,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,973.473,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
129309,0.826056,-1.77557,-2.71076,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.032,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
129553,0.218273,-0.662672,-1.03348,NA,NA,NA,NA,NA,NA,NA,648.155,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
129648,0.23531,-0.291349,-1.54429,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,623.164,NA,NA,NA,NA,NA,NA,NA,NA,NA
129807,-1.42202,-0.542242,-1.72815,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,244.002,NA,NA,NA,NA,NA,NA,NA,NA
130093,-2.08234,-1.19276,-0.0842949,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,503.806,NA,NA,NA,NA,NA,NA,NA
130218,-3.87413,-1.73471,0.650762,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,15.707,NA,NA,NA,NA,NA,NA,NA
130548,-2.97237,-1.14901,0.994841,NA,NA,NA,NA,NA,NA,NA,NA,-20.384,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
