id,x0,x1,x2,fitness-3.5,fitness-2.5,fitness-1.5,fitness-1,fitness-3,fitness-2,fitness-4.5,fitness-0.5,fitness0,fitness-4,fitness-5,fitness0.5
145794,1.62241,1.94323,-3.9191,NA,NA,NA,NA,NA,NA,NA,NA,NA,-53.214,NA,NA
145873,3.32413,2.53883,-4.37585,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-199.942,NA
146026,3.83806,1.67516,-4.5336,NA,NA,NA,NA,-101.591,NA,NA,NA,NA,NA,NA,NA
146383,3.90033,2.17216,-4.84387,NA,NA,-117.879,NA,NA,NA,NA,NA,NA,NA,NA,NA
146589,3.10177,1.58488,-4.53866,NA,-45.251,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
146622,3.19606,2.94882,-4.88996,NA,NA,NA,NA,NA,-94.993,NA,NA,NA,NA,NA,NA
146839,3.23016,2.39513,-3.25191,NA,NA,-112.749,NA,NA,NA,NA,NA,NA,NA,NA,NA
147091,2.53852,-0.00212402,-4.5535,NA,NA,NA,-201.726,NA,NA,NA,NA,NA,NA,NA,NA
147235,2.73171,1.58401,-4.85098,NA,NA,NA,-73.857,NA,NA,NA,NA,NA,NA,NA,NA
147508,1.06298,0.446831,-4.81136,NA,NA,NA,NA,NA,NA,NA,-254.852,NA,NA,NA,NA
147690,0.424665,2.36917,-4.65517,NA,NA,NA,NA,NA,NA,NA,-141.45,NA,NA,NA,NA
147893,1.49314,2.07055,-3.78284,NA,NA,-46.561,NA,NA,NA,NA,NA,NA,NA,NA,NA
148136,2.59976,1.80259,-3.10872,NA,NA,NA,NA,NA,-62.998,NA,NA,NA,NA,NA,NA
148242,3.38129,1.90917,-4.0301,NA,NA,NA,NA,NA,-66.344,NA,NA,NA,NA,NA,NA
148506,2.49651,1.34378,-3.321,NA,-48.231,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
148690,2.53016,0.817469,-2.36392,NA,NA,NA,NA,-173.058,NA,NA,NA,NA,NA,NA,NA
148836,1.93269,0.746319,-1.57056,NA,NA,NA,NA,-296.74,NA,NA,NA,NA,NA,NA,NA
149139,3.02676,0.217315,-3.00115,NA,-158.784,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
149290,4.72529,1.42475,-1.82096,NA,NA,NA,NA,NA,-597.858,NA,NA,NA,NA,NA,NA
149490,4.55024,3.10692,-2.73473,NA,NA,NA,NA,NA,-338.59,NA,NA,NA,NA,NA,NA
149772,1.79044,3.1453,-3.52093,NA,NA,NA,-106.57,NA,NA,NA,NA,NA,NA,NA,NA
149869,1.76516,3.09743,-4.50272,NA,NA,-63.887,NA,NA,NA,NA,NA,NA,NA,NA,NA
150040,1.37336,3.93392,-4.76869,NA,NA,NA,NA,NA,-119.954,NA,NA,NA,NA,NA,NA
150303,1.29068,3.12652,-4.76238,NA,NA,-85.734,NA,NA,NA,NA,NA,NA,NA,NA,NA
150485,1.8287,2.84637,-4.93409,NA,NA,NA,-89.092,NA,NA,NA,NA,NA,NA,NA,NA
150752,3.01102,2.27502,-4.8076,NA,-49.18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
150820,3.26517,1.60586,-4.57678,NA,NA,NA,NA,NA,NA,NA,NA,-170.357,NA,NA,NA
151053,3.67357,1.36386,-4.72785,NA,NA,NA,NA,NA,-96.063,NA,NA,NA,NA,NA,NA
151296,2.3077,2.03248,-4.51661,NA,NA,NA,NA,NA,-15.554,NA,NA,NA,NA,NA,NA
151574,2.04283,1.17434,-4.7995,NA,NA,-35.627,NA,NA,NA,NA,NA,NA,NA,NA,NA
151744,2.64633,1.5721,-3.72205,NA,NA,NA,NA,NA,-34.385,NA,NA,NA,NA,NA,NA
151816,1.97867,2.97419,-4.63346,NA,NA,NA,NA,-48.158,NA,NA,NA,NA,NA,NA,NA
152005,3.16777,1.96342,-4.85389,NA,NA,NA,NA,NA,-58.437,NA,NA,NA,NA,NA,NA
152338,2.32661,1.08293,-4.03981,-49.784,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
152472,2.08007,1.24693,-3.17871,NA,NA,NA,NA,NA,NA,NA,NA,NA,-105.372,NA,NA
152695,1.84611,0.934559,-4.88916,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-139.722,NA
152945,1.09333,0.922574,-4.90061,NA,NA,NA,NA,NA,NA,-112.748,NA,NA,NA,NA,NA
153175,1.38055,1.35427,-4.86811,NA,NA,NA,NA,NA,NA,NA,NA,NA,-67.59,NA,NA
153314,1.13901,1.30337,-4.68998,-49.66,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
153493,1.06994,1.08219,-4.96943,NA,NA,NA,NA,-55.129,NA,NA,NA,NA,NA,NA,NA
153675,1.2716,2.69002,-3.34593,NA,NA,NA,NA,NA,-61.968,NA,NA,NA,NA,NA,NA
153974,1.18184,3.76623,-3.1493,NA,NA,-164.422,NA,NA,NA,NA,NA,NA,NA,NA,NA
154179,1.36205,3.05434,-3.28767,NA,-75.53,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
154384,1.77982,3.16389,-4.07676,NA,NA,NA,NA,NA,NA,NA,NA,NA,-104.254,NA,NA
154441,1.15157,2.73132,-4.82382,NA,-42.592,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
154797,1.43697,1.77895,-3.90865,NA,-10.568,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
154801,1.53217,2.44776,-4.71779,NA,NA,NA,NA,-32.643,NA,NA,NA,NA,NA,NA,NA
155109,2.17298,2.28013,-4.57312,NA,NA,NA,NA,-26.341,NA,NA,NA,NA,NA,NA,NA
155391,2.82891,3.03032,-2.86195,NA,-141.624,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
155438,2.95818,2.55353,-3.03848,NA,NA,NA,NA,NA,-105.51,NA,NA,NA,NA,NA,NA
155777,2.14729,2.39744,-3.09974,NA,-58.555,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
155900,3.07097,2.81417,-3.17408,NA,NA,NA,NA,NA,NA,NA,NA,NA,-175.815,NA,NA
156155,2.99012,2.0788,-4.54301,NA,NA,NA,NA,NA,-41.828,NA,NA,NA,NA,NA,NA
156306,1.60932,0.554394,-3.76468,NA,NA,NA,NA,NA,-92.199,NA,NA,NA,NA,NA,NA
156434,0.890727,0.358152,-4.85091,NA,NA,NA,NA,-140.635,NA,NA,NA,NA,NA,NA,NA
156661,0.937378,2.09385,-4.17814,-37.92,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
156951,0.344389,2.24486,-4.10414,-81.464,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
157165,0.62471,3.63466,-4.96433,NA,NA,NA,NA,NA,NA,NA,NA,NA,-172.538,NA,NA
157251,2.01,4.94098,-3.43421,-277.518,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
157550,1.4791,4.86937,-3.12692,NA,NA,NA,NA,NA,NA,-347.394,NA,NA,NA,NA,NA
157616,1.54422,3.07362,-2.63904,NA,NA,NA,NA,NA,NA,-202.086,NA,NA,NA,NA,NA
157846,2.3883,3.72436,-3.65842,NA,NA,NA,NA,-122.043,NA,NA,NA,NA,NA,NA,NA
158099,2.39766,3.9643,-3.20449,NA,NA,NA,NA,NA,-164.878,NA,NA,NA,NA,NA,NA
158210,2.28998,3.91846,-4.25301,NA,NA,NA,-150.242,NA,NA,NA,NA,NA,NA,NA,NA
158566,2.24019,4.00196,-4.7144,NA,NA,-149.623,NA,NA,NA,NA,NA,NA,NA,NA,NA
158618,0.654655,4.06814,-4.09654,NA,NA,-167.353,NA,NA,NA,NA,NA,NA,NA,NA,NA
158832,1.31091,2.82613,-4.3546,NA,NA,-53.513,NA,NA,NA,NA,NA,NA,NA,NA,NA
159152,4.31901,2.28759,-3.50843,NA,NA,-188.791,NA,NA,NA,NA,NA,NA,NA,NA,NA
159310,2.81506,2.69335,-3.87596,-73.15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
159487,0.825057,3.55135,-3.92706,NA,-102.107,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
159687,1.0238,3.11882,-4.46941,NA,-60.97,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
159912,1.53096,2.81997,-4.1698,-53.995,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
160072,0.875173,2.05568,-4.35987,NA,-28.165,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
160209,0.673279,2.09019,-3.16367,NA,NA,NA,NA,NA,NA,NA,NA,NA,-99.077,NA,NA
160585,1.42778,1.677,-4.76808,NA,NA,NA,NA,NA,NA,NA,NA,NA,-58.334,NA,NA
160686,1.67237,1.22918,-4.41329,NA,NA,NA,NA,-12.698,NA,NA,NA,NA,NA,NA,NA
160801,2.64708,1.95489,-4.49064,NA,NA,NA,NA,-25.941,NA,NA,NA,NA,NA,NA,NA
161108,2.71181,2.70617,-3.78144,NA,NA,NA,NA,NA,-57.418,NA,NA,NA,NA,NA,NA
161204,2.72054,2.58936,-4.96315,NA,-49.353,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
161539,0.541166,1.19522,-4.7703,NA,NA,NA,NA,-67.877,NA,NA,NA,NA,NA,NA,NA
161661,-0.387429,2.49038,-4.83613,NA,NA,NA,NA,-124.93,NA,NA,NA,NA,NA,NA,NA
161847,0.999557,1.56248,-4.43527,NA,NA,NA,NA,NA,-28.425,NA,NA,NA,NA,NA,NA
162188,1.20484,0.977982,-4.13387,NA,-40.345,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
162251,0.120647,2.28629,-4.97058,NA,NA,NA,NA,NA,-84.687,NA,NA,NA,NA,NA,NA
162448,0.0732045,1.28401,-4.97292,NA,-103.458,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
162793,2.97045,1.54866,-4.68808,NA,NA,NA,NA,NA,NA,NA,-103.938,NA,NA,NA,NA
162954,2.44967,1.16012,-4.5594,NA,NA,NA,NA,NA,-36.742,NA,NA,NA,NA,NA,NA
163016,1.72892,1.34376,-3.80432,NA,NA,NA,NA,-16.889,NA,NA,NA,NA,NA,NA,NA
163293,3.22155,2.01588,-4.52086,NA,NA,NA,NA,NA,NA,NA,NA,NA,-113.519,NA,NA
163454,3.30976,1.26436,-4.49214,NA,NA,NA,NA,NA,NA,-129.501,NA,NA,NA,NA,NA
163761,3.39173,0.511459,-4.94156,NA,NA,NA,NA,NA,NA,NA,NA,NA,-159.405,NA,NA
163808,2.92693,2.61052,-3.81387,NA,NA,NA,NA,NA,NA,NA,NA,NA,-102.362,NA,NA
164073,3.45065,1.41861,-3.71548,NA,NA,NA,NA,NA,-85.58,NA,NA,NA,NA,NA,NA
164364,4.38864,1.71609,-4.69854,NA,NA,NA,NA,NA,-152.462,NA,NA,NA,NA,NA,NA
164423,4.00051,1.65216,-4.18908,NA,NA,-130.403,NA,NA,NA,NA,NA,NA,NA,NA,NA
164783,3.31296,1.21341,-4.04625,-85.211,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
164832,2.78726,1.51177,-4.51104,-59.873,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
165027,1.83214,0.989436,-4.49014,-36.869,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
165219,2.73945,1.06092,-3.86636,NA,NA,NA,NA,-55.741,NA,NA,NA,NA,NA,NA,NA
165518,3.10512,1.53357,-4.49169,NA,NA,NA,NA,NA,-53.942,NA,NA,NA,NA,NA,NA
165783,3.34681,1.14981,-4.16972,NA,NA,NA,NA,-72.559,NA,NA,NA,NA,NA,NA,NA
165991,2.37454,0.997556,-4.20233,NA,NA,-59.268,NA,NA,NA,NA,NA,NA,NA,NA,NA
166043,1.56937,0.602075,-4.50213,NA,NA,-100.345,NA,NA,NA,NA,NA,NA,NA,NA,NA
166219,1.91678,0.437595,-4.13196,NA,NA,NA,NA,NA,NA,NA,NA,NA,-94.156,NA,NA
166507,3.01557,1.47987,-4.47214,NA,NA,NA,NA,NA,NA,-122.783,NA,NA,NA,NA,NA
166648,2.19418,2.17144,-4.18937,NA,NA,NA,NA,NA,NA,NA,NA,NA,-55.806,NA,NA
166963,1.99012,2.39636,-3.7187,NA,NA,NA,NA,NA,NA,NA,NA,NA,-61.041,NA,NA
167094,0.274785,3.07669,-4.82197,NA,NA,NA,NA,NA,NA,NA,NA,NA,-142.761,NA,NA
167217,0.608781,0.286171,-3.80622,NA,NA,NA,NA,NA,NA,-209.51,NA,NA,NA,NA,NA
167505,2.04157,0.659598,-4.42129,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-156.788,NA
167773,0.219845,1.54983,-4.46169,NA,NA,NA,NA,NA,NA,NA,NA,NA,-118.865,NA,NA
167909,1.07206,1.83342,-3.65794,NA,NA,NA,NA,NA,-43.528,NA,NA,NA,NA,NA,NA
168062,1.75712,2.36165,-3.33487,NA,-39.778,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
168242,0.806347,3.12545,-4.53371,NA,-70.167,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
168495,1.19958,3.87978,-4.12482,NA,NA,NA,NA,-118.821,NA,NA,NA,NA,NA,NA,NA
168676,0.046449,3.39048,-3.78231,NA,-137.503,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
168867,0.61866,3.6739,-4.17111,NA,-117.197,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
169125,1.08726,1.81385,-3.82393,NA,NA,NA,NA,-28.359,NA,NA,NA,NA,NA,NA,NA
169201,0.999912,2.36364,-3.36608,NA,NA,NA,NA,NA,NA,NA,NA,NA,-79.819,NA,NA
169547,2.35071,2.28154,-4.30569,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-132.011,NA
169671,1.14789,3.53003,-3.93149,-116.069,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
169981,1.77183,2.91454,-3.8032,NA,NA,-66.03,NA,NA,NA,NA,NA,NA,NA,NA,NA
170070,2.34237,3.28752,-4.36684,NA,NA,-91.659,NA,NA,NA,NA,NA,NA,NA,NA,NA
170262,3.26226,3.55142,-4.20207,NA,NA,NA,-167.158,NA,NA,NA,NA,NA,NA,NA,NA
170402,2.46506,2.01554,-4.47459,NA,NA,NA,NA,NA,NA,NA,-89.715,NA,NA,NA,NA
170793,1.175,1.98853,-4.48123,NA,NA,NA,NA,NA,-20.321,NA,NA,NA,NA,NA,NA
170947,1.27589,1.39753,-4.21374,NA,NA,-38.734,NA,NA,NA,NA,NA,NA,NA,NA,NA
171006,0.174349,1.34715,-4.11738,NA,NA,NA,NA,NA,NA,NA,NA,NA,-109.263,NA,NA
171296,0.0939774,1.92003,-3.94387,NA,NA,NA,NA,NA,-85.896,NA,NA,NA,NA,NA,NA
171534,0.132419,2.82281,-2.98662,NA,-144.266,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
171737,1.22045,2.59717,-3.75065,NA,NA,NA,NA,NA,-48.538,NA,NA,NA,NA,NA,NA
171840,2.96411,2.74376,-4.14321,NA,NA,NA,-98.158,NA,NA,NA,NA,NA,NA,NA,NA
172186,2.8927,2.6744,-4.99312,NA,NA,-75.091,NA,NA,NA,NA,NA,NA,NA,NA,NA
172285,2.16444,1.88921,-3.8848,NA,NA,NA,NA,NA,-18.9,NA,NA,NA,NA,NA,NA
172420,1.81815,1.33861,-4.91458,NA,NA,NA,NA,-23.73,NA,NA,NA,NA,NA,NA,NA
172607,1.82936,2.13467,-4.28355,NA,NA,NA,NA,-15.922,NA,NA,NA,NA,NA,NA,NA
172888,2.03698,0.592518,-3.60035,-78.462,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
173095,1.82753,1.3432,-4.72806,NA,NA,NA,NA,NA,NA,-90.586,NA,NA,NA,NA,NA
173232,1.98739,3.00822,-4.06059,NA,NA,NA,NA,NA,NA,NA,NA,NA,-92.96,NA,NA
173500,1.79658,2.19522,-3.36878,NA,NA,NA,NA,NA,NA,-129.483,NA,NA,NA,NA,NA
173792,3.15233,2.34578,-3.74852,-90.778,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
173925,3.41918,2.53951,-4.05265,NA,NA,NA,NA,NA,NA,NA,NA,NA,-146.606,NA,NA
174097,1.96074,2.62126,-4.26826,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-128.543,NA
174309,1.88862,2.06826,-3.7156,NA,NA,NA,NA,NA,NA,-96.689,NA,NA,NA,NA,NA
174427,2.03286,2.99304,-4.60632,NA,NA,NA,NA,NA,NA,-123.45,NA,NA,NA,NA,NA
174658,2.61332,3.67916,-4.20673,NA,NA,NA,NA,-111.937,NA,NA,NA,NA,NA,NA,NA
174975,2.70625,2.84718,-4.51145,NA,NA,NA,NA,NA,-60.589,NA,NA,NA,NA,NA,NA
175147,3.13759,3.42144,-4.72208,NA,NA,NA,NA,-113.826,NA,NA,NA,NA,NA,NA,NA
175284,2.68135,2.44959,-4.70954,NA,NA,NA,NA,-39.915,NA,NA,NA,NA,NA,NA,NA
175454,1.33091,0.94282,-4.4134,-48.991,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
175684,1.01782,2.27669,-4.3355,-37.678,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
175990,1.67796,2.3258,-3.92857,NA,NA,NA,NA,NA,NA,-87.348,NA,NA,NA,NA,NA
176196,1.40241,1.96716,-3.6473,NA,NA,NA,NA,NA,NA,-84.113,NA,NA,NA,NA,NA
176327,1.30619,2.97792,-4.95878,NA,NA,NA,NA,NA,-56.05,NA,NA,NA,NA,NA,NA
176494,1.44698,2.84689,-3.70241,NA,NA,NA,NA,-48.529,NA,NA,NA,NA,NA,NA,NA
176607,0.950872,4.18859,-3.99414,NA,NA,NA,NA,NA,-159.785,NA,NA,NA,NA,NA,NA
176888,1.44357,4.97192,-4.7123,NA,NA,-251.739,NA,NA,NA,NA,NA,NA,NA,NA,NA
177057,0.894401,2.45992,-4.07006,NA,NA,NA,NA,-41.27,NA,NA,NA,NA,NA,NA,NA
177328,-0.547874,2.67407,-4.83433,NA,NA,-175.94,NA,NA,NA,NA,NA,NA,NA,NA,NA
177518,1.06179,3.32341,-3.95333,NA,-76.575,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
177794,2.41135,1.91734,-3.99895,NA,NA,NA,NA,NA,NA,NA,NA,NA,-80.645,NA,NA
177841,2.33651,1.03038,-4.11955,NA,NA,NA,NA,NA,NA,-98.298,NA,NA,NA,NA,NA
178090,2.81118,1.67102,-4.46595,-50.836,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
178283,2.4945,2.00901,-3.84232,NA,NA,NA,NA,NA,NA,-98.863,NA,NA,NA,NA,NA
178565,1.38921,2.87955,-3.53907,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-166.088,NA
178773,1.74545,2.50951,-4.93956,-50.763,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
178857,0.892188,3.60186,-4.40809,NA,NA,NA,NA,-106.996,NA,NA,NA,NA,NA,NA,NA
179133,0.198351,4.34879,-4.74788,NA,NA,NA,NA,NA,NA,-290.552,NA,NA,NA,NA,NA
179351,0.721524,3.47767,-4.6371,NA,NA,NA,NA,-106.029,NA,NA,NA,NA,NA,NA,NA
179591,2.35022,4.01554,-4.89993,NA,NA,NA,NA,-134.795,NA,NA,NA,NA,NA,NA,NA
179606,2.54725,2.83307,-4.80079,NA,-50.344,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
179867,2.44264,2.29791,-4.72507,NA,NA,NA,NA,NA,-27.158,NA,NA,NA,NA,NA,NA
180001,3.65888,0.887989,-4.43986,NA,-98.098,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
180294,3.81545,2.55335,-4.86104,NA,NA,NA,NA,-118.827,NA,NA,NA,NA,NA,NA,NA
180536,4.3693,2.6437,-4.68271,NA,NA,NA,NA,NA,NA,-240.105,NA,NA,NA,NA,NA
180691,2.46988,3.73402,-4.50277,-119.62,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
180949,3.31645,2.48863,-4.41633,NA,NA,NA,NA,-79.2,NA,NA,NA,NA,NA,NA,NA
181031,2.59747,3.98716,-4.18094,NA,NA,NA,NA,NA,NA,NA,NA,NA,-189.185,NA,NA
181259,1.81604,3.27219,-4.27689,-79.042,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
181462,1.21227,2.1798,-4.75844,NA,NA,NA,NA,NA,NA,NA,NA,NA,-58.497,NA,NA
181767,2.10471,3.01135,-4.84292,-65.801,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
181992,3.33038,0.972767,-4.59668,NA,NA,NA,NA,-77.422,NA,NA,NA,NA,NA,NA,NA
182073,2.47293,1.49835,-2.71358,-111.998,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
182219,1.99096,0.997381,-4.4723,NA,NA,NA,NA,NA,NA,NA,NA,NA,-61.761,NA,NA
182441,2.62208,2.11981,-3.96363,NA,NA,NA,NA,NA,-34.32,NA,NA,NA,NA,NA,NA
182604,1.99071,2.62445,-4.62013,NA,NA,NA,-85.06,NA,NA,NA,NA,NA,NA,NA,NA
182805,1.9027,3.41327,-4.37734,NA,NA,-94.656,NA,NA,NA,NA,NA,NA,NA,NA,NA
183142,1.95325,2.73752,-4.79319,NA,NA,-46.083,NA,NA,NA,NA,NA,NA,NA,NA,NA
183366,2.6349,2.15677,-4.86154,-44.147,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
183551,3.30806,2.9973,-4.69111,NA,-93.013,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
183696,1.47435,2.936,-3.87794,-68.994,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
183802,1.38485,1.63661,-4.99141,NA,NA,NA,NA,NA,NA,-95.835,NA,NA,NA,NA,NA
184087,2.78771,3.04834,-4.60034,NA,NA,NA,NA,NA,NA,NA,NA,NA,-130.226,NA,NA
184381,2.42132,1.40374,-4.81367,NA,NA,NA,NA,NA,NA,NA,NA,NA,-75.893,NA,NA
184579,2.54719,1.34302,-4.67176,NA,NA,NA,NA,-29.675,NA,NA,NA,NA,NA,NA,NA
184759,3.18752,2.56451,-4.11736,-99.165,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
184863,2.49663,2.8679,-3.83724,NA,NA,NA,NA,-63.04,NA,NA,NA,NA,NA,NA,NA
185151,2.19685,2.83303,-3.98662,NA,NA,-65.621,NA,NA,NA,NA,NA,NA,NA,NA,NA
185261,2.28025,2.80118,-4.50744,NA,NA,-67.606,NA,NA,NA,NA,NA,NA,NA,NA,NA
185430,2.44405,4.32562,-4.04489,NA,NA,NA,NA,NA,-166.317,NA,NA,NA,NA,NA,NA
185763,2.05127,3.9184,-4.92971,NA,NA,-133.397,NA,NA,NA,NA,NA,NA,NA,NA,NA
185911,1.55388,3.18136,-4.94077,NA,NA,NA,-93.743,NA,NA,NA,NA,NA,NA,NA,NA
186045,1.02983,4.35518,-4.93956,NA,NA,NA,NA,NA,-180.144,NA,NA,NA,NA,NA,NA
186243,2.11876,4.38982,-3.96386,NA,NA,-182.855,NA,NA,NA,NA,NA,NA,NA,NA,NA
186429,3.3394,2.88844,-4.02259,NA,NA,-114.352,NA,NA,NA,NA,NA,NA,NA,NA,NA
186720,3.09545,3.75622,-4.39747,NA,NA,NA,NA,NA,-138.886,NA,NA,NA,NA,NA,NA
186846,3.71352,2.9273,-4.55008,NA,NA,NA,NA,NA,NA,NA,-185.962,NA,NA,NA,NA
187100,3.76564,2.61883,-4.32088,NA,NA,NA,NA,NA,-114.991,NA,NA,NA,NA,NA,NA
187287,4.22651,1.92531,-3.9874,NA,-138.083,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
187431,4.85504,2.16009,-3.77612,NA,NA,NA,NA,-245.486,NA,NA,NA,NA,NA,NA,NA
187646,4.20535,1.24391,-4.4567,NA,NA,NA,NA,-133.584,NA,NA,NA,NA,NA,NA,NA
187933,4.32004,0.104739,-3.25324,-263.881,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
188083,2.48039,1.61443,-4.50339,NA,NA,NA,NA,NA,NA,-101.985,NA,NA,NA,NA,NA
188257,3.71918,2.0938,-4.72842,-105.651,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
188523,2.80186,2.26758,-4.73693,-54.535,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
188733,1.30067,2.18945,-4.31028,NA,NA,NA,NA,NA,NA,-79.697,NA,NA,NA,NA,NA
188814,1.79689,2.88768,-4.9781,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-150.436,NA
189084,1.77599,2.82305,-4.01323,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-156.7,NA
189280,0.915495,2.49616,-4.47176,NA,NA,NA,NA,NA,NA,-112.034,NA,NA,NA,NA,NA
189464,2.58002,2.0462,-4.76047,-44.322,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
189790,1.46986,1.94745,-4.39358,NA,NA,NA,NA,NA,NA,-79.086,NA,NA,NA,NA,NA
189876,1.51418,2.0268,-4.59982,NA,NA,NA,NA,NA,NA,-96.372,NA,NA,NA,NA,NA
190168,2.05822,0.887898,-3.47259,NA,NA,NA,NA,NA,NA,NA,NA,NA,-85.991,NA,NA
190384,1.96223,1.94018,-3.41149,NA,NA,NA,NA,NA,NA,-100.617,NA,NA,NA,NA,NA
190503,2.18614,2.30926,-4.57387,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-141.097,NA
190611,1.82655,2.0075,-4.01459,NA,NA,NA,NA,NA,NA,-83.528,NA,NA,NA,NA,NA
190961,1.08363,0.558664,-4.1227,-103.674,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
191071,0.523456,2.32349,-3.15513,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-186.359,NA
191227,0.575205,2.35153,-3.68432,NA,NA,NA,NA,NA,NA,NA,NA,NA,-87.943,NA,NA
191436,-0.0538252,2.09836,-3.06457,-143.55,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
191687,0.137355,1.93366,-3.20552,NA,-104.952,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
191900,1.67799,1.99226,-4.44983,NA,NA,NA,NA,NA,-7.149,NA,NA,NA,NA,NA,NA
192001,0.892044,2.14591,-4.28618,NA,NA,NA,NA,NA,-33.362,NA,NA,NA,NA,NA,NA
192221,0.72266,0.369467,-4.94036,NA,-166.88,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
192485,2.33348,-0.00188999,-4.55465,NA,NA,NA,NA,NA,-160.537,NA,NA,NA,NA,NA,NA
192759,1.51674,1.58172,-4.21784,NA,NA,-29.074,NA,NA,NA,NA,NA,NA,NA,NA,NA
192975,1.90496,1.69272,-4.67623,NA,NA,NA,NA,NA,-10.645,NA,NA,NA,NA,NA,NA
193001,1.60774,2.03674,-4.78882,NA,-12.17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
193201,1.24187,2.39351,-3.30733,NA,NA,NA,NA,-56.78,NA,NA,NA,NA,NA,NA,NA
193559,-0.036081,3.48002,-3.76486,NA,NA,NA,NA,NA,NA,-228.842,NA,NA,NA,NA,NA
193683,1.29503,2.21091,-3.93083,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-124.243,NA
193912,1.66709,2.33719,-4.43567,-35.423,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
194024,0.175108,3.85609,-3.73528,NA,NA,NA,NA,NA,NA,NA,NA,NA,-200.727,NA,NA
