id,x0,x1,x2,fitness8.5,fitness9,fitness8,fitness7.5,fitness7,fitness6.5,fitness6,fitness5,fitness3,fitness4.5,fitness9.5,fitness10.5,fitness10,fitness5.5,fitness4,fitness3.5
123946,7.74617,8.02866,6.91921,0.749,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
124159,8.58043,8.44271,7.81135,NA,NA,0.719,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
124243,7.34017,8.21334,7.95588,0.826,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
124519,7.78518,8.17023,7.53622,NA,NA,NA,0.943,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
124703,7.1937,6.49502,6.6977,NA,NA,0.407,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
124825,8.87585,6.83061,6.65162,NA,NA,NA,0.366,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
125189,9.11766,7.70391,8.30038,NA,NA,NA,0.638,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
125306,8.8484,7.39172,7.58551,0.654,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
125459,8.23957,8.84001,7.95763,NA,NA,0.693,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
125635,8.4498,8.25072,7.6886,NA,NA,NA,0.838,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
125959,7.70449,7.10543,7.54115,NA,NA,NA,NA,NA,0.58,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
126154,7.27576,7.75237,7.28991,NA,NA,NA,NA,NA,0.594,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
126336,8.07135,8.03156,7.80202,NA,NA,NA,NA,NA,NA,0.473,NA,NA,NA,NA,NA,NA,NA,NA,NA
126448,8.33193,6.46037,7.49367,NA,NA,NA,NA,NA,0.361,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
126677,8.79349,8.3571,7.56627,NA,NA,NA,NA,0.622,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
126853,8.22239,7.39005,7.98907,NA,NA,NA,0.911,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
127095,8.4284,8.4628,8.25986,NA,NA,NA,NA,0.648,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
127370,7.41896,8.56681,9.36112,NA,NA,NA,0.512,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
127575,7.17284,7.46288,7.34107,NA,0.705,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
127660,6.52352,7.36647,8.09743,NA,0.466,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
127960,7.58752,7.93478,6.85496,0.698,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
128076,8.12006,8.06546,5.68072,NA,NA,NA,0.422,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
128315,9.05383,7.86945,6.75636,NA,NA,0.541,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
128592,7.95378,7.93385,7.15245,NA,NA,NA,0.907,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
128655,8.50766,8.08005,7.17533,NA,NA,NA,NA,0.707,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
128968,8.00305,7.68222,7.73215,NA,NA,0.971,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
129013,8.21799,8.95888,8.72077,NA,NA,NA,NA,0.427,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
129365,8.53708,7.74357,8.21285,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.337,NA,NA
129444,9.0682,8.14872,7.92237,NA,NA,NA,NA,NA,NA,NA,0.279,NA,NA,NA,NA,NA,NA,NA,NA
129715,8.53369,7.59828,8.56232,NA,NA,NA,NA,0.633,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
129981,9.30079,8.73389,7.85146,NA,NA,0.494,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
130162,9.2347,7.79533,7.02017,NA,NA,NA,NA,NA,0.331,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
130284,7.67795,7.65838,6.85346,NA,NA,NA,NA,0.771,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
130432,7.78604,6.76921,8.72262,NA,NA,NA,NA,NA,NA,0.248,NA,NA,NA,NA,NA,NA,NA,NA,NA
130747,7.94609,6.33314,8.30268,NA,NA,NA,NA,0.503,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
130990,9.32731,4.24435,8.42251,NA,NA,NA,NA,0.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
131039,9.2766,4.52572,8.27955,NA,NA,0.497,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
131373,8.21452,4.4894,8.53998,NA,NA,0.736,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
131499,7.93656,4.48471,8.02468,NA,NA,NA,0.869,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
131644,7.82455,7.59065,8.85015,NA,NA,NA,0.777,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
131889,7.53676,7.22087,8.9869,NA,NA,NA,NA,NA,0.342,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
132184,7.88065,7.43417,8.49063,NA,NA,0.869,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
132263,8.19679,7.18623,7.67751,NA,NA,NA,0.894,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
132526,8.42287,7.02819,7.58563,0.746,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
132779,8.92412,8.36471,7.97653,NA,0.432,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
132841,7.64533,7.93729,7.47861,0.856,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
133044,7.90325,7.27573,6.92158,NA,NA,NA,0.821,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
133338,8.00367,8.31448,7.7158,NA,NA,NA,0.895,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
133432,7.93345,8.126,7.38301,NA,NA,NA,0.922,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
133739,6.97087,7.40175,7.22022,0.687,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
133986,8.35857,6.10813,7.66866,NA,NA,0.499,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
134053,9.13116,6.65185,6.25049,NA,NA,NA,0.114,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
134237,8.23371,7.80283,6.64681,NA,NA,0.697,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
134486,8.2425,7.67495,7.44195,0.87,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
134720,7.59018,7.1273,7.56539,NA,NA,0.912,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
134900,7.84307,7.2973,7.75199,NA,NA,NA,NA,0.911,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
135017,7.22449,6.34903,7.839,NA,NA,NA,NA,0.561,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
135217,7.46753,7.21444,7.73888,NA,NA,0.883,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
135583,7.0429,7.79698,7.27591,NA,0.68,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
135756,7.30322,7.69117,7.42114,0.81,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
135955,7.94686,8.02023,6.43845,NA,0.353,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
136173,8.58728,7.73987,4.44549,NA,NA,0.749,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
136285,7.99073,8.21666,5.10188,NA,NA,NA,0.542,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
136497,8.04182,8.92129,6.43589,NA,NA,NA,0.447,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
136603,7.16423,8.40298,7.65363,NA,NA,NA,NA,0.793,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
136827,6.57138,8.03449,8.70693,NA,NA,0.552,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
137114,6.88591,7.12802,7.76231,0.685,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
137281,8.10418,7.15138,7.48788,0.738,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
137530,8.08667,7.27433,7.02505,NA,0.523,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
137706,8.94505,7.06868,7.37596,0.53,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
137817,7.70908,8.83003,7.14503,NA,NA,0.704,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
138123,8.01488,7.35617,7.20872,0.825,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
138279,7.77297,8.13809,8.30026,0.801,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
138416,7.67801,7.76075,7.50393,NA,NA,0.935,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
138710,7.51698,7.39135,8.60683,NA,NA,0.823,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
138819,6.95813,7.84538,9.11763,NA,NA,0.588,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
139168,7.97576,9.36051,8.08179,NA,NA,0.614,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
139203,8.44191,8.62043,6.3453,NA,NA,NA,NA,0.342,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
139441,8.48502,8.09792,8.27561,NA,0.616,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
139677,8.15525,8.63622,8.02934,0.696,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
139993,7.86232,6.79046,7.90656,NA,NA,NA,0.812,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
140058,7.78304,6.82,8.4489,NA,NA,NA,0.733,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
140395,8.10525,6.94637,8.59614,NA,NA,NA,NA,0.655,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
140566,8.29184,7.48588,7.64714,NA,NA,NA,0.918,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
140665,8.50366,7.4729,8.07818,NA,NA,NA,0.848,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
140833,8.49112,7.22245,7.36416,NA,NA,NA,0.773,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
141164,8.31966,7.59586,6.5831,0.565,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
141205,9.45428,7.27324,8.09456,NA,NA,NA,0.562,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
141513,8.74257,7.42491,7.67085,NA,NA,NA,0.783,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
141738,10.5,7.70103,7.54262,NA,NA,NA,NA,0.362,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
141889,9.12107,7.89921,7.96477,NA,NA,NA,NA,0.526,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
142139,7.56312,7.40664,9.27514,NA,NA,NA,NA,0.504,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
142272,7.9487,7.54263,7.15516,NA,NA,NA,NA,NA,0.68,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
142417,8.13122,7.71278,7.04388,NA,NA,NA,0.865,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
142611,6.87458,8.36389,7.14217,NA,NA,NA,NA,0.637,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
142969,7.56357,8.64432,7.65212,NA,NA,NA,NA,0.696,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
143062,7.61051,8.92731,7.03264,NA,NA,NA,0.638,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
143261,8.33136,8.56779,7.21653,0.594,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
143452,7.31925,8.52856,7.61134,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.519,NA,NA,NA,NA,NA
143605,6.60212,8.31678,8.12477,NA,NA,0.629,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
143924,8.04657,8.40526,8.18951,NA,NA,NA,NA,0.662,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
144152,8.57197,8.0031,7.33275,NA,NA,NA,NA,0.677,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
144323,8.32469,7.70303,9.06776,NA,NA,NA,NA,0.576,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
144429,8.27201,7.33779,9.05013,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.501,NA,NA,NA,NA,NA,NA
144750,7.69913,7.56578,8.96026,NA,NA,NA,0.757,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
144819,8.05256,9.15317,7.73668,0.566,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
145162,8.44444,8.28929,8.32859,NA,NA,NA,0.767,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
145394,7.42019,7.83773,7.96071,0.823,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
145483,8.1615,8.25844,7.11998,NA,NA,0.828,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
145777,7.19114,8.73266,7.40266,NA,0.467,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
145806,6.80237,8.33055,6.29079,NA,0.199,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
146104,6.27935,7.16019,7.69392,NA,NA,NA,0.556,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
146372,7.08292,7.54013,8.84243,NA,NA,NA,NA,NA,0.474,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
146518,7.73206,8.55151,7.97497,NA,NA,NA,NA,0.74,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
146708,8.2999,8.49356,7.20151,NA,NA,0.735,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
146852,8.11363,7.54437,6.94605,NA,NA,NA,0.839,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
147096,7.95461,8.02496,6.78183,NA,NA,NA,0.789,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
147397,7.46306,8.06301,6.55872,NA,NA,NA,NA,NA,0.416,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
147453,7.99891,7.77994,5.84446,NA,NA,NA,0.497,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
147692,8.03783,7.89238,6.77112,NA,NA,NA,0.789,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
147888,8.3329,8.02367,7.07536,0.699,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
148014,8.7393,7.06938,6.98066,NA,NA,0.607,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
148277,7.12349,7.47685,8.95117,NA,NA,NA,NA,NA,0.433,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
148564,8.7723,7.47467,7.82309,NA,0.536,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
148606,8.32881,8.08516,9.45393,0.46,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
148896,7.65463,8.00523,7.63658,0.918,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
149129,9.16509,7.33154,7.66606,NA,NA,NA,0.679,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
149276,8.02094,7.11253,6.91509,NA,NA,NA,NA,NA,0.537,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
149595,7.90732,6.16181,8.45844,NA,NA,NA,0.473,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
149698,7.33604,7.52577,7.80215,NA,NA,NA,NA,NA,NA,0.571,NA,NA,NA,NA,NA,NA,NA,NA,NA
149889,7.70602,7.87567,8.0305,NA,NA,NA,NA,0.796,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
150159,6.77192,7.83511,8.16808,NA,NA,NA,0.774,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
150248,7.5447,6.47521,8.22002,NA,NA,0.613,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
150544,7.12613,7.4779,8.48616,0.637,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
150667,7.65153,9.44567,7.78251,NA,NA,0.611,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
150827,8.3739,8.32421,7.16878,NA,NA,0.781,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
151183,8.7558,8.96544,7.23373,0.364,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
151377,7.28457,7.60746,8.35412,NA,NA,NA,0.867,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
151487,8.0291,7.75289,7.62933,NA,NA,NA,0.977,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
151601,7.4621,9.12532,7.43825,NA,NA,NA,NA,0.548,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
151870,8.77026,8.79788,8.15456,NA,NA,NA,0.58,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
152139,8.51228,8.40534,7.69038,NA,NA,0.796,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
152349,8.29996,8.65798,6.11131,NA,NA,NA,NA,0.255,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
152466,7.58905,8.00177,6.47115,NA,NA,0.684,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
152673,7.89238,8.17478,7.21702,NA,0.628,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
152888,8.35269,8.75423,7.23615,NA,0.44,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
153051,7.33558,8.40055,7.70172,0.791,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
153232,7.3156,7.9169,7.83923,NA,NA,0.946,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
153413,8.16813,6.9886,7.47899,NA,NA,NA,0.835,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
153623,7.37772,6.73823,8.07389,NA,NA,NA,NA,NA,0.556,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
153818,9.2124,6.84096,8.15779,NA,NA,NA,NA,0.449,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
154042,7.95456,7.62539,6.98614,NA,NA,NA,NA,0.701,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
154227,8.02998,8.63132,7.39573,NA,NA,NA,NA,0.637,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
154483,7.85133,7.96409,8.93685,NA,NA,NA,NA,0.702,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
154669,7.7481,8.39127,9.56211,NA,NA,0.487,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
154901,7.1788,7.09569,8.12522,0.751,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
155034,7.58554,8.60832,7.30506,NA,NA,NA,0.782,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
155237,8.12421,7.42179,7.38665,NA,NA,NA,0.897,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
155577,7.92993,7.19365,7.79331,NA,NA,0.89,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
155642,8.36033,6.74754,7.28221,NA,NA,0.684,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
155837,8.16804,7.83596,6.38811,NA,NA,NA,0.618,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
156142,8.05311,7.52811,7.55814,NA,NA,NA,NA,0.886,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
156383,6.75664,7.44781,7.81645,NA,NA,NA,0.796,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
156503,8.21679,6.74537,7.90475,NA,NA,NA,0.751,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
156703,7.01088,7.95785,7.46721,NA,0.673,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
156884,7.63621,7.39774,6.91668,NA,NA,NA,NA,0.692,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
157160,8.1751,7.01242,8.30023,NA,NA,NA,0.776,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
157267,8.44967,7.32662,7.39088,NA,NA,0.847,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
157421,9.46712,8.13403,8.09978,NA,NA,NA,0.565,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
157742,9.25873,8.30205,7.80749,NA,NA,NA,0.61,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
157998,6.57213,9.23168,7.46417,NA,NA,NA,0.401,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
158173,7.29746,8.25209,8.07382,NA,NA,NA,0.881,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
158309,8.11338,7.42723,8.21784,NA,0.716,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
158542,7.32707,8.43377,9.43334,NA,0.306,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
158643,7.12861,7.33369,9.51409,NA,NA,0.519,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
158854,7.44713,8.07377,9.4417,0.493,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
159181,7.14551,6.55572,8.15607,0.549,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
159250,7.49906,7.17517,7.97337,NA,0.627,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
159405,7.4649,8.32146,8.62853,NA,0.501,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
159759,7.03775,7.53193,8.22512,0.732,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
159950,6.3342,7.07181,8.70818,NA,NA,0.384,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
160179,7.15668,6.56996,8.60717,NA,NA,0.524,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
160396,8.14219,8.4197,7.03318,NA,NA,0.763,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
160548,8.06454,7.96303,8.08311,NA,NA,0.922,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
160601,8.71409,8.32755,8.0518,NA,NA,NA,0.737,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
160804,9.1623,7.92448,7.40901,NA,NA,NA,NA,NA,0.49,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
161056,9.33218,8.22794,7.98587,NA,NA,NA,NA,0.537,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
161219,8.58199,7.81839,8.11694,0.719,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
161546,9.14231,7.4774,7.41922,NA,NA,NA,NA,NA,0.383,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
161766,7.80061,7.62786,6.5127,NA,NA,NA,NA,NA,0.483,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
161915,8.01219,7.82709,6.78855,NA,NA,NA,0.788,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
162175,9.13004,8.3922,7.03754,NA,NA,NA,NA,0.462,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
162366,7.83873,7.36183,6.78372,NA,NA,NA,0.794,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
162499,7.61487,8.99345,7.4201,NA,NA,NA,0.736,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
162689,7.13468,8.40496,8.07796,NA,NA,NA,NA,NA,0.582,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
162899,8.08558,8.9611,7.12202,NA,NA,NA,NA,0.531,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
163105,8.28598,7.31108,6.73901,NA,NA,NA,0.709,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
163347,8.29965,7.94497,7.89197,NA,NA,NA,NA,NA,0.713,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
163568,8.5826,7.96229,7.3352,NA,NA,NA,0.797,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
163621,8.20438,7.46782,8.06666,NA,NA,NA,0.889,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
163938,7.69482,7.83678,8.25196,NA,NA,0.939,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
164126,6.54596,7.75122,8.12669,NA,NA,0.699,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
164221,7.26628,7.73932,8.79081,NA,NA,NA,NA,0.691,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
164544,7.09751,7.08351,8.86568,NA,NA,NA,0.621,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
164766,7.27493,6.3496,8.12584,NA,NA,NA,0.582,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
164834,7.07968,6.08794,6.96967,NA,NA,NA,NA,0.261,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
165081,6.67448,6.94302,8.37977,NA,NA,NA,0.553,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
