id,x0,x1,x2,fitness-4.5,fitness-4,fitness-3.5,fitness-2.5,fitness-1.5,fitness-2,fitness-3,fitness-0.5,fitness-1,fitness-5,fitness0,fitness0.5
145689,1.19929,1.50528,-4.41165,NA,NA,NA,NA,NA,NA,-18.26,NA,NA,NA,NA,NA
145814,1.94287,1.50265,-4.31351,NA,NA,NA,NA,NA,-3.89,NA,NA,NA,NA,NA,NA
146001,2.4943,1.50848,-4.0548,NA,NA,NA,NA,NA,-24.654,NA,NA,NA,NA,NA,NA
146226,2.23603,2.17762,-4.94021,NA,NA,NA,NA,NA,NA,-24.022,NA,NA,NA,NA,NA
146465,1.95314,2.89819,-4.45093,NA,-73.955,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
146723,1.46923,2.37227,-3.92561,NA,NA,NA,-21.672,NA,NA,NA,NA,NA,NA,NA,NA
146839,1.56487,1.91428,-4.74477,NA,NA,NA,NA,NA,-18.532,NA,NA,NA,NA,NA,NA
147074,1.00461,2.55251,-3.96675,NA,NA,NA,NA,NA,-40.349,NA,NA,NA,NA,NA,NA
147273,1.50166,2.8561,-4.79632,NA,NA,-52.435,NA,NA,NA,NA,NA,NA,NA,NA,NA
147452,1.50833,1.87054,-3.79153,NA,NA,NA,NA,NA,-19.001,NA,NA,NA,NA,NA,NA
147721,1.56213,1.59325,-4.37546,NA,NA,NA,-1.891,NA,NA,NA,NA,NA,NA,NA,NA
147801,1.87704,1.78674,-4.58577,NA,NA,-32.491,NA,NA,NA,NA,NA,NA,NA,NA,NA
148092,2.85338,2.51272,-4.78452,NA,NA,-61.342,NA,NA,NA,NA,NA,NA,NA,NA,NA
148391,2.57589,3.62179,-4.72928,NA,NA,NA,-101.398,NA,NA,NA,NA,NA,NA,NA,NA
148541,2.3769,2.26792,-4.97959,NA,NA,NA,-28.514,NA,NA,NA,NA,NA,NA,NA,NA
148717,2.91863,1.74583,-4.69558,NA,NA,NA,NA,-56.421,NA,NA,NA,NA,NA,NA,NA
148821,2.78282,1.40924,-3.96031,NA,NA,NA,NA,-59.39,NA,NA,NA,NA,NA,NA,NA
149165,2.01145,1.09321,-4.26764,NA,NA,NA,NA,-43.474,NA,NA,NA,NA,NA,NA,NA
149207,1.62442,0.64141,-4.93103,NA,NA,NA,NA,NA,NA,-64.339,NA,NA,NA,NA,NA
149406,1.7609,0.83664,-4.41744,NA,NA,-55.814,NA,NA,NA,NA,NA,NA,NA,NA,NA
149745,1.35177,1.45913,-4.71328,NA,NA,NA,NA,NA,NA,-23.493,NA,NA,NA,NA,NA
149951,0.435808,2.62651,-4.17511,NA,NA,NA,NA,NA,-68.004,NA,NA,NA,NA,NA,NA
150033,1.92382,1.66487,-3.78288,NA,NA,NA,NA,NA,NA,-19.164,NA,NA,NA,NA,NA
150201,0.828389,2.24987,-3.3439,NA,NA,NA,NA,NA,NA,NA,NA,-120.066,NA,NA,NA
150512,0.753241,1.9705,-4.4329,NA,NA,NA,NA,NA,-41.583,NA,NA,NA,NA,NA,NA
150650,1.40591,1.35514,-4.69211,NA,NA,NA,NA,NA,-15.737,NA,NA,NA,NA,NA,NA
150956,0.278902,2.39468,-4.83962,NA,NA,NA,NA,NA,NA,-73.714,NA,NA,NA,NA,NA
151175,0.644328,2.51447,-3.95015,NA,NA,NA,NA,NA,-56.513,NA,NA,NA,NA,NA,NA
151258,-0.198679,1.9157,-4.20455,NA,NA,NA,NA,NA,NA,-100.512,NA,NA,NA,NA,NA
151556,1.79588,2.01687,-4.25723,NA,NA,NA,NA,NA,NA,-12.624,NA,NA,NA,NA,NA
151727,2.63956,2.42041,-4.02132,NA,NA,NA,NA,NA,NA,-46.062,NA,NA,NA,NA,NA
151819,3.13013,1.84054,-4.45941,NA,NA,NA,-45.24,NA,NA,NA,NA,NA,NA,NA,NA
152005,1.56858,1.38375,-3.30593,NA,NA,NA,NA,NA,NA,-40.794,NA,NA,NA,NA,NA
152374,1.44978,1.1715,-3.7557,NA,NA,NA,NA,NA,NA,-29.722,NA,NA,NA,NA,NA
152443,0.377507,1.10287,-3.79006,NA,NA,NA,-95.705,NA,NA,NA,NA,NA,NA,NA,NA
152732,0.163747,0.902885,-4.58945,NA,NA,NA,NA,NA,-139.109,NA,NA,NA,NA,NA,NA
152918,1.69646,0.384691,-3.96681,NA,NA,NA,-89.852,NA,NA,NA,NA,NA,NA,NA,NA
153024,2.15989,0.343332,-3.56398,NA,NA,NA,NA,NA,NA,-97.042,NA,NA,NA,NA,NA
153209,1.44287,1.24147,-3.09714,NA,NA,NA,-59.796,NA,NA,NA,NA,NA,NA,NA,NA
153591,2.14287,2.69026,-3.90153,NA,NA,NA,NA,NA,NA,-45.733,NA,NA,NA,NA,NA
153622,1.00431,0.96085,-4.64685,NA,NA,-66.249,NA,NA,NA,NA,NA,NA,NA,NA,NA
153987,1.42693,1.9727,-4.41447,-77.235,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
154108,0.568921,2.12425,-2.42367,NA,NA,NA,NA,NA,NA,NA,NA,NA,-222.405,NA,NA
154306,1.96439,1.65492,-3.74394,-88.108,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
154537,1.60612,0.970255,-4.15675,NA,NA,-51.558,NA,NA,NA,NA,NA,NA,NA,NA,NA
154682,1.88851,1.16114,-4.10896,NA,NA,NA,NA,-36.788,NA,NA,NA,NA,NA,NA,NA
154849,1.59016,1.78632,-4.78919,NA,NA,NA,NA,NA,-16.34,NA,NA,NA,NA,NA,NA
155166,1.58535,2.82969,-3.04565,NA,NA,NA,NA,NA,-79.623,NA,NA,NA,NA,NA,NA
155298,0.837281,3.16496,-3.58616,NA,NA,NA,-86.474,NA,NA,NA,NA,NA,NA,NA,NA
155460,0.18587,4.23144,-4.19775,NA,NA,NA,NA,NA,NA,-194.524,NA,NA,NA,NA,NA
155675,-0.043346,4.39245,-3.69039,NA,NA,-263.446,NA,NA,NA,NA,NA,NA,NA,NA,NA
155823,0.186222,1.93976,-4.19702,-134.125,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
156071,0.168388,1.96209,-4.72349,NA,NA,-90.045,NA,NA,NA,NA,NA,NA,NA,NA,NA
156390,0.310433,0.928417,-4.51785,NA,NA,NA,NA,NA,NA,-103.093,NA,NA,NA,NA,NA
156579,0.728635,2.25625,-3.36012,NA,NA,NA,NA,NA,-65.363,NA,NA,NA,NA,NA,NA
156793,0.850497,1.36653,-3.19414,NA,NA,NA,NA,NA,-80.796,NA,NA,NA,NA,NA,NA
156972,1.24804,1.34852,-4.09285,NA,NA,NA,-14.88,NA,NA,NA,NA,NA,NA,NA,NA
157001,1.93741,0.738001,-4.80345,-105.737,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
157253,1.5436,0.856479,-4.83291,-110.176,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
157517,2.55813,0.769518,-4.8552,NA,-84.069,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
157660,4.6495,1.19792,-3.98666,-299.022,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
157883,2.92142,0.112212,-4.3769,NA,-147.323,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
158102,2.85321,0.236717,-4.97246,NA,-150.596,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
158289,3.195,1.04375,-4.88023,-138.713,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
158477,3.62445,1.85997,-4.85295,NA,NA,-108.283,NA,NA,NA,NA,NA,NA,NA,NA,NA
158768,2.73924,0.658185,-4.68237,NA,NA,-81.591,NA,NA,NA,NA,NA,NA,NA,NA,NA
158882,1.23057,-0.672862,-4.18649,NA,-344.853,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
159126,1.69219,1.39542,-4.94883,NA,NA,-36.571,NA,NA,NA,NA,NA,NA,NA,NA,NA
159238,1.51417,2.45088,-4.00088,NA,NA,NA,NA,NA,NA,-30.425,NA,NA,NA,NA,NA
159533,0.15437,2.73434,-3.7801,NA,NA,NA,NA,NA,NA,-96.495,NA,NA,NA,NA,NA
159605,0.346303,1.36414,-4.42414,NA,-101.61,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
159898,1.32232,0.200556,-4.43198,NA,-144.583,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
160102,1.13849,1.02731,-4.89528,NA,-100.795,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
160333,2.05998,-0.124616,-4.42955,-203.273,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
160558,1.90002,1.3989,-4.06013,-100.698,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
160795,2.16874,2.31766,-4.21834,NA,NA,-32.811,NA,NA,NA,NA,NA,NA,NA,NA,NA
160979,2.60547,1.84212,-4.86323,-89.081,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
161122,2.97178,2.37335,-3.89178,NA,NA,-87.662,NA,NA,NA,NA,NA,NA,NA,NA,NA
161390,2.66137,0.73875,-4.49761,NA,NA,-70.799,NA,NA,NA,NA,NA,NA,NA,NA,NA
161543,1.78684,1.55859,-4.55028,NA,NA,NA,NA,NA,-16.419,NA,NA,NA,NA,NA,NA
161704,1.06935,0.716234,-3.61759,NA,NA,NA,-89.834,NA,NA,NA,NA,NA,NA,NA,NA
161951,2.83268,0.804266,-4.47255,NA,NA,NA,-57.279,NA,NA,NA,NA,NA,NA,NA,NA
162005,2.84552,1.40333,-4.79134,NA,-69.429,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
162345,2.47923,0.685353,-4.60025,NA,NA,NA,-52.995,NA,NA,NA,NA,NA,NA,NA,NA
162577,2.55189,0.793787,-4.34344,NA,NA,-56.833,NA,NA,NA,NA,NA,NA,NA,NA,NA
162638,2.09635,1.37383,-4.79223,NA,NA,-31.153,NA,NA,NA,NA,NA,NA,NA,NA,NA
162988,1.35755,2.22756,-4.78743,NA,NA,NA,NA,NA,NA,-20.693,NA,NA,NA,NA,NA
163033,1.75181,2.84437,-4.20873,NA,-81.398,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
163272,1.24521,2.16227,-4.72238,NA,-80.904,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
163516,0.156709,3.60952,-3.57294,NA,-187.518,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
163669,-0.89044,2.37818,-3.96908,-254.434,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
163991,0.637023,1.83278,-4.02017,NA,NA,NA,-42.62,NA,NA,NA,NA,NA,NA,NA,NA
164192,0.633824,1.97357,-3.61154,NA,NA,NA,NA,NA,NA,-55.035,NA,NA,NA,NA,NA
164267,2.02408,2.58331,-4.79815,NA,NA,NA,NA,NA,NA,-31.928,NA,NA,NA,NA,NA
164539,1.22321,3.08032,-4.57854,NA,NA,NA,-54.331,NA,NA,NA,NA,NA,NA,NA,NA
164651,1.62957,3.08272,-4.23099,NA,NA,NA,-48.594,NA,NA,NA,NA,NA,NA,NA,NA
164931,-0.711036,2.7537,-4.44447,NA,NA,-171.632,NA,NA,NA,NA,NA,NA,NA,NA,NA
165162,-0.378664,2.70678,-3.79314,NA,NA,NA,-137.689,NA,NA,NA,NA,NA,NA,NA,NA
165264,0.861584,3.70837,-4.23992,NA,NA,NA,NA,-141.692,NA,NA,NA,NA,NA,NA,NA
165403,1.70583,3.83168,-4.72617,NA,NA,NA,NA,NA,NA,NA,NA,-150.78,NA,NA,NA
165789,2.2496,3.43399,-4.42321,NA,NA,NA,NA,-106.11,NA,NA,NA,NA,NA,NA,NA
165961,1.35806,1.85349,-4.82195,NA,NA,NA,NA,-31.376,NA,NA,NA,NA,NA,NA,NA
166064,0.888025,1.42623,-4.6578,NA,NA,NA,NA,-51.705,NA,NA,NA,NA,NA,NA,NA
166248,2.0066,2.32613,-3.41743,NA,NA,NA,NA,NA,-42.497,NA,NA,NA,NA,NA,NA
166591,2.1013,3.94551,-3.72741,NA,NA,NA,-126.102,NA,NA,NA,NA,NA,NA,NA,NA
166750,2.01241,2.6197,-4.02702,NA,NA,-43.287,NA,NA,NA,NA,NA,NA,NA,NA,NA
166890,2.34886,1.37273,-4.62304,NA,NA,NA,-16.6,NA,NA,NA,NA,NA,NA,NA,NA
167014,2.30035,2.62145,-4.45691,-125.428,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
167261,2.71626,2.97309,-4.63876,NA,NA,NA,-61.257,NA,NA,NA,NA,NA,NA,NA,NA
167499,1.45719,2.59837,-4.52812,NA,NA,NA,NA,NA,NA,-33.239,NA,NA,NA,NA,NA
167716,2.53712,2.44671,-3.86268,NA,NA,-57.248,NA,NA,NA,NA,NA,NA,NA,NA,NA
167806,2.94288,1.6902,-4.59418,NA,NA,NA,NA,NA,NA,-38.091,NA,NA,NA,NA,NA
168141,1.47907,1.24815,-4.00814,NA,NA,NA,NA,-33.753,NA,NA,NA,NA,NA,NA,NA
168234,1.57591,0.85269,-4.06332,NA,NA,NA,NA,-73.181,NA,NA,NA,NA,NA,NA,NA
168474,2.08263,0.665079,-4.3593,NA,NA,NA,NA,-68.829,NA,NA,NA,NA,NA,NA,NA
168719,2.64373,-0.666161,-4.90667,NA,NA,NA,NA,NA,-300.937,NA,NA,NA,NA,NA,NA
168968,2.55503,0.0110497,-4.80006,NA,NA,NA,-143.313,NA,NA,NA,NA,NA,NA,NA,NA
169168,1.77607,0.468607,-4.0705,NA,NA,NA,-74.555,NA,NA,NA,NA,NA,NA,NA,NA
169372,2.57853,-0.101071,-4.98902,NA,-178.789,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
169567,2.16547,0.528194,-3.58278,-145.708,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
169654,1.49181,1.80922,-4.56403,NA,NA,-27.161,NA,NA,NA,NA,NA,NA,NA,NA,NA
169920,0.534116,2.72466,-4.77656,NA,NA,NA,NA,-77.832,NA,NA,NA,NA,NA,NA,NA
170178,-0.18187,2.59977,-4.53308,NA,NA,NA,NA,-133.495,NA,NA,NA,NA,NA,NA,NA
170267,1.02029,2.40251,-4.76259,NA,NA,NA,NA,NA,-35.7,NA,NA,NA,NA,NA,NA
170450,1.95421,2.36902,-4.8589,NA,NA,NA,NA,NA,-24.407,NA,NA,NA,NA,NA,NA
170636,2.88277,2.41553,-4.40308,NA,-102.685,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
170823,2.07014,1.77733,-4.81284,NA,-55.076,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
171040,2.23503,1.90224,-4.90259,NA,NA,-43.496,NA,NA,NA,NA,NA,NA,NA,NA,NA
171204,1.715,2.09902,-4.38946,NA,NA,NA,NA,NA,NA,-18.331,NA,NA,NA,NA,NA
171465,2.40803,1.82245,-4.97299,NA,NA,-54.366,NA,NA,NA,NA,NA,NA,NA,NA,NA
171714,0.496531,1.59685,-4.08202,NA,NA,NA,NA,NA,NA,-59.68,NA,NA,NA,NA,NA
171822,1.44838,1.09502,-4.82309,NA,-77.433,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
172108,1.23567,0.780232,-4.99646,NA,NA,-78.245,NA,NA,NA,NA,NA,NA,NA,NA,NA
172282,0.612641,2.22141,-3.89071,NA,NA,NA,-49.277,NA,NA,NA,NA,NA,NA,NA,NA
172471,0.924942,3.2353,-3.63825,NA,NA,NA,NA,NA,NA,-85.282,NA,NA,NA,NA,NA
172775,1.60588,3.38723,-4.06836,NA,NA,NA,NA,NA,-72.39,NA,NA,NA,NA,NA,NA
172903,0.802606,3.27173,-3.91619,NA,NA,NA,NA,NA,-88.065,NA,NA,NA,NA,NA,NA
173048,2.45035,2.3753,-4.28937,NA,NA,NA,NA,-39.288,NA,NA,NA,NA,NA,NA,NA
173262,0.655921,3.59379,-4.85761,NA,NA,NA,-113.161,NA,NA,NA,NA,NA,NA,NA,NA
173512,-1.19848,4.15202,-4.83562,NA,NA,NA,NA,NA,NA,NA,NA,-362.393,NA,NA,NA
173728,-0.813577,4.57502,-4.92145,NA,NA,NA,NA,-360.905,NA,NA,NA,NA,NA,NA,NA
173905,1.4443,4.54442,-3.77806,NA,NA,NA,NA,NA,-192.117,NA,NA,NA,NA,NA,NA
174012,0.0823456,3.67083,-4.78259,NA,NA,NA,NA,NA,NA,NA,-229.693,NA,NA,NA,NA
174292,0.523757,2.9546,-3.65251,NA,NA,NA,NA,-126.965,NA,NA,NA,NA,NA,NA,NA
174495,1.4396,3.38579,-4.71601,NA,NA,NA,NA,NA,NA,-78.179,NA,NA,NA,NA,NA
174742,1.41611,2.74506,-3.27581,NA,-89.667,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
174936,1.56482,3.37809,-4.50367,NA,NA,NA,NA,NA,NA,-69.036,NA,NA,NA,NA,NA
175136,1.65556,3.17068,-4.04259,NA,NA,NA,-54.844,NA,NA,NA,NA,NA,NA,NA,NA
175242,-0.106033,1.79312,-4.0055,NA,NA,NA,-94.864,NA,NA,NA,NA,NA,NA,NA,NA
175573,0.927819,1.75673,-4.07607,NA,NA,NA,NA,NA,NA,-35.956,NA,NA,NA,NA,NA
175752,0.827205,3.40672,-2.75841,NA,NA,NA,NA,NA,NA,-155.094,NA,NA,NA,NA,NA
175937,2.16819,3.00773,-2.31832,NA,NA,NA,NA,-192.069,NA,NA,NA,NA,NA,NA,NA
176030,2.32878,3.23102,-3.9578,NA,NA,NA,NA,NA,NA,NA,-156.881,NA,NA,NA,NA
176391,0.794489,4.47438,-4.9215,NA,NA,NA,NA,-217.255,NA,NA,NA,NA,NA,NA,NA
176416,0.34283,3.25449,-4.90262,NA,NA,NA,-105.772,NA,NA,NA,NA,NA,NA,NA,NA
176658,0.448449,3.69704,-4.84745,NA,NA,NA,NA,-147.405,NA,NA,NA,NA,NA,NA,NA
176880,1.60891,4.92805,-4.36633,NA,NA,NA,NA,NA,NA,NA,NA,-287.529,NA,NA,NA
177160,2.32323,3.53764,-4.11239,NA,NA,NA,NA,NA,NA,NA,NA,-133.612,NA,NA,NA
177271,2.89154,4.89783,-3.4447,NA,NA,NA,NA,NA,-275.271,NA,NA,NA,NA,NA,NA
177523,1.36349,4.25664,-3.93368,NA,NA,-167.567,NA,NA,NA,NA,NA,NA,NA,NA,NA
177669,1.43006,1.75318,-3.30269,NA,-70.18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
177977,1.99733,2.64005,-2.76969,-159.759,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
178142,0.812064,2.52479,-2.59055,NA,NA,NA,-116.694,NA,NA,NA,NA,NA,NA,NA,NA
178306,2.61595,2.39931,-3.97683,NA,NA,NA,NA,-64.579,NA,NA,NA,NA,NA,NA,NA
178563,2.27777,2.8171,-4.85965,NA,NA,NA,NA,NA,-53.101,NA,NA,NA,NA,NA,NA
178630,2.26244,2.45637,-4.76766,NA,NA,NA,NA,-58.349,NA,NA,NA,NA,NA,NA,NA
178878,0.660737,3.34297,-4.2088,NA,NA,NA,NA,-117.502,NA,NA,NA,NA,NA,NA,NA
179063,1.53264,3.11117,-4.85263,NA,NA,NA,NA,NA,-60.141,NA,NA,NA,NA,NA,NA
179237,0.461502,2.37943,-4.75407,NA,NA,NA,NA,NA,NA,-60.21,NA,NA,NA,NA,NA
179495,0.664293,2.53475,-4.0962,NA,NA,NA,NA,NA,NA,NA,NA,-123.074,NA,NA,NA
179705,0.616829,2.79565,-3.87308,NA,NA,NA,NA,NA,-71.552,NA,NA,NA,NA,NA,NA
179929,0.947444,2.2836,-4.10146,NA,NA,NA,NA,NA,-36.786,NA,NA,NA,NA,NA,NA
180115,1.47627,1.7132,-3.40034,NA,NA,NA,NA,NA,NA,NA,NA,-78.191,NA,NA,NA
180329,1.70732,1.94507,-3.93452,NA,NA,NA,NA,-48.277,NA,NA,NA,NA,NA,NA,NA
180502,2.92261,1.79268,-4.01802,NA,NA,NA,NA,NA,NA,NA,-126.194,NA,NA,NA,NA
180662,2.84864,0.881495,-4.86775,NA,NA,NA,NA,NA,NA,NA,NA,-108.802,NA,NA,NA
180994,3.66807,2.90391,-4.61922,NA,NA,NA,NA,NA,NA,NA,NA,-169.352,NA,NA,NA
181065,4.33162,1.82584,-4.2681,NA,NA,NA,NA,-168.529,NA,NA,NA,NA,NA,NA,NA
181210,4.45438,1.61151,-3.4462,NA,NA,NA,NA,NA,-187.272,NA,NA,NA,NA,NA,NA
181459,4.06252,2.26271,-4.41118,NA,NA,NA,NA,-142.984,NA,NA,NA,NA,NA,NA,NA
181776,4.50956,1.65222,-4.17473,NA,NA,NA,NA,NA,-167.365,NA,NA,NA,NA,NA,NA
181814,3.92347,2.47486,-3.9043,NA,NA,NA,NA,-143.18,NA,NA,NA,NA,NA,NA,NA
182090,1.25152,1.09655,-3.65054,NA,NA,NA,-41.398,NA,NA,NA,NA,NA,NA,NA,NA
182321,0.956711,1.59082,-4.78217,-94.513,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
182519,1.36796,3.17248,-3.55269,NA,-105.691,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
182652,1.62448,3.05766,-3.82246,NA,NA,NA,NA,NA,NA,-63.346,NA,NA,NA,NA,NA
182996,1.2355,0.921665,-4.14083,NA,-74.946,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
183050,2.25552,-0.138842,-3.72146,-217.026,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
183315,1.48412,0.252137,-4.47419,NA,-133.721,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
183535,1.97568,1.51106,-4.06193,-87.189,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
183779,1.1357,3.45093,-4.74578,NA,-117.173,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
183821,-0.319098,2.45654,-4.9345,NA,NA,NA,NA,NA,NA,-120.477,NA,NA,NA,NA,NA
184082,-0.938484,1.49645,-4.50706,NA,NA,NA,NA,NA,-203.825,NA,NA,NA,NA,NA,NA
184324,0.889533,1.27988,-4.50512,NA,NA,NA,NA,-73.906,NA,NA,NA,NA,NA,NA,NA
184510,0.41176,2.33251,-3.8438,NA,NA,NA,-63.64,NA,NA,NA,NA,NA,NA,NA,NA
184616,0.339055,2.41178,-4.35437,NA,NA,NA,-62.005,NA,NA,NA,NA,NA,NA,NA,NA
184930,0.67244,1.11485,-3.85726,NA,NA,NA,-67.229,NA,NA,NA,NA,NA,NA,NA,NA
185026,0.716238,1.42636,-4.22278,NA,NA,NA,NA,NA,-58.554,NA,NA,NA,NA,NA,NA
185288,2.28323,2.80293,-4.63467,NA,NA,NA,NA,NA,-41.09,NA,NA,NA,NA,NA,NA
185453,2.31231,1.34322,-4.15678,NA,NA,NA,NA,-38.679,NA,NA,NA,NA,NA,NA,NA
185703,2.84614,2.57965,-3.21945,NA,NA,NA,NA,-92.379,NA,NA,NA,NA,NA,NA,NA
185808,3.11683,1.40827,-3.90907,NA,NA,NA,NA,NA,NA,NA,NA,-94.749,NA,NA,NA
186013,3.40145,1.46443,-4.4957,NA,NA,NA,NA,NA,NA,NA,NA,-107.592,NA,NA,NA
186263,3.80971,2.08615,-4.31636,NA,NA,NA,NA,NA,NA,-107.527,NA,NA,NA,NA,NA
186549,3.33397,1.73026,-4.58847,NA,NA,-79.867,NA,NA,NA,NA,NA,NA,NA,NA,NA
186685,3.71574,3.18173,-3.36275,NA,NA,-224.279,NA,NA,NA,NA,NA,NA,NA,NA,NA
186971,3.48089,2.57264,-3.68889,NA,NA,-140.48,NA,NA,NA,NA,NA,NA,NA,NA,NA
187009,2.76469,3.19508,-4.12904,NA,NA,NA,NA,NA,NA,-81.704,NA,NA,NA,NA,NA
187265,2.44126,3.85693,-4.47387,NA,NA,NA,NA,NA,NA,NA,NA,-147.726,NA,NA,NA
187540,3.23177,1.22878,-4.5264,NA,NA,NA,NA,-89.471,NA,NA,NA,NA,NA,NA,NA
187643,2.99373,1.98065,-3.5722,NA,NA,NA,NA,-66.508,NA,NA,NA,NA,NA,NA,NA
187982,3.94913,2.56712,-3.00977,NA,NA,NA,NA,-193.121,NA,NA,NA,NA,NA,NA,NA
188162,3.18974,2.36435,-3.50537,NA,NA,NA,NA,-90.918,NA,NA,NA,NA,NA,NA,NA
188296,1.12166,3.90244,-3.36847,NA,NA,NA,NA,NA,NA,NA,NA,-201.92,NA,NA,NA
188519,1.65993,3.10189,-2.6512,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-311.652,NA
188785,1.62525,2.5875,-3.73126,NA,NA,NA,NA,NA,NA,NA,-121.338,NA,NA,NA,NA
188927,2.08981,3.12383,-3.63612,NA,NA,NA,NA,-80.339,NA,NA,NA,NA,NA,NA,NA
189053,2.91919,2.82593,-4.93489,NA,NA,NA,NA,-84.94,NA,NA,NA,NA,NA,NA,NA
189225,3.35491,2.00755,-4.92188,NA,NA,NA,NA,NA,NA,NA,-127.119,NA,NA,NA,NA
189569,3.39298,2.5563,-4.27697,NA,NA,NA,NA,NA,NA,NA,-163.882,NA,NA,NA,NA
189607,2.94446,0.669297,-4.89751,NA,NA,NA,-78.198,NA,NA,NA,NA,NA,NA,NA,NA
189883,3.79514,0.728566,-4.57026,NA,NA,-140.652,NA,NA,NA,NA,NA,NA,NA,NA,NA
190107,3.42979,1.47178,-4.97259,NA,NA,NA,NA,NA,NA,-75.53,NA,NA,NA,NA,NA
190207,2.2432,0.121253,-4.90609,NA,NA,NA,NA,NA,NA,-121.553,NA,NA,NA,NA,NA
190413,1.99152,-0.180599,-4.29128,NA,NA,-169.279,NA,NA,NA,NA,NA,NA,NA,NA,NA
190639,3.1265,0.24268,-4.38881,NA,NA,NA,-120.513,NA,NA,NA,NA,NA,NA,NA,NA
190948,1.65471,1.27702,-4.89642,NA,NA,NA,NA,NA,-30.422,NA,NA,NA,NA,NA,NA
191183,1.86992,2.47935,-4.26596,NA,NA,-40.759,NA,NA,NA,NA,NA,NA,NA,NA,NA
191261,2.88214,3.39888,-3.83384,NA,NA,NA,NA,NA,NA,-117.119,NA,NA,NA,NA,NA
191588,3.81076,3.35279,-4.60023,NA,NA,-177.735,NA,NA,NA,NA,NA,NA,NA,NA,NA
191657,3.61678,3.22938,-4.68973,NA,NA,NA,NA,NA,NA,-141.297,NA,NA,NA,NA,NA
191889,3.80229,2.3693,-4.79929,NA,NA,NA,-104.032,NA,NA,NA,NA,NA,NA,NA,NA
192072,2.9482,2.84734,-4.38962,NA,NA,NA,NA,NA,NA,NA,NA,-104.015,NA,NA,NA
192385,2.36954,2.27629,-4.994,NA,NA,NA,NA,NA,NA,NA,-95.566,NA,NA,NA,NA
192519,2.30782,2.05071,-3.70794,NA,NA,NA,NA,-41.368,NA,NA,NA,NA,NA,NA,NA
192639,0.985065,1.82429,-4.25845,NA,NA,NA,-20.685,NA,NA,NA,NA,NA,NA,NA,NA
192847,1.48062,2.45707,-3.45384,NA,NA,NA,-40.025,NA,NA,NA,NA,NA,NA,NA,NA
193014,2.66322,1.9535,-3.59342,NA,-108.814,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
193283,2.47786,1.28364,-4.35879,NA,NA,NA,NA,NA,NA,-25.756,NA,NA,NA,NA,NA
193513,2.3653,0.986571,-4.92497,NA,NA,-47.882,NA,NA,NA,NA,NA,NA,NA,NA,NA
193672,1.97008,1.64225,-4.9069,NA,NA,NA,-12.822,NA,NA,NA,NA,NA,NA,NA,NA
193801,2.35148,1.99267,-4.6042,NA,NA,NA,NA,NA,NA,-16.362,NA,NA,NA,NA,NA
194001,2.91428,0.389744,-4.92269,NA,NA,NA,-99.417,NA,NA,NA,NA,NA,NA,NA,NA
