id,x0,x1,x2,fitness5,fitness3.5,fitness4.5,fitness3,fitness2,fitness1.5,fitness0.5,fitness1,fitness0,fitness-1.5,fitness-0.5,fitness-4,fitness-3,fitness-2.5,fitness-3.5,fitness-5,fitness-4.5,fitness-1,fitness-2,fitness2.5,fitness4
100113,-3.74858,1.90587,-3.17289,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.54,NA,NA,NA
100199,-3.68625,0.344145,-2.89113,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,48.032,NA,NA,NA
100552,-2.80468,-0.2426,-3.26424,NA,NA,NA,NA,NA,NA,NA,NA,-6.682,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
100692,-1.87761,0.695872,-4.73346,NA,NA,NA,NA,NA,9.846,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
100947,-1.92773,0.335833,-4.95424,NA,NA,NA,NA,NA,NA,NA,208.469,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
101081,-1.82526,-0.239194,-5,NA,NA,NA,NA,NA,NA,NA,NA,60.082,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
101368,-2.13722,0.416713,-5,NA,NA,NA,NA,NA,NA,-154.14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
101472,-2.62187,-0.107005,-3.82728,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,25.932,NA,NA,NA
101714,-4.13214,-1.51512,-4.92386,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,166.814,NA,NA,NA,NA,NA,NA,NA,NA
101829,-4.63715,-2.38795,-5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-25.484,NA,NA
102196,-3.62115,-2.98435,-5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,59.986,NA,NA
102273,-3.43924,-3.41204,-4.99688,NA,NA,NA,NA,NA,NA,NA,NA,NA,195.741,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
102596,-3.18597,-3.65844,-5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20.083,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
102781,-1.81616,-2.22699,-5,NA,NA,NA,NA,NA,NA,NA,NA,NA,114.17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
102960,-1.36439,-2.75624,-3.30547,NA,NA,NA,NA,NA,NA,NA,NA,NA,12.109,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
103127,-1.72188,-1.97154,-4.20584,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,117.567,NA,NA,NA
103365,-0.943199,-1.16327,-3.54738,NA,NA,NA,NA,NA,NA,NA,NA,362.802,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
103415,0.206592,0.268511,-3.56524,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,70.328,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
103608,-0.973151,-0.167576,-3.31135,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-299.345,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
103888,1.21622,-0.894081,-1.31684,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4589.637,NA,NA,NA
104127,1.49498,-0.853908,-0.528761,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,445.768,NA,NA,NA
104378,4.22712,-0.730145,-2.3096,NA,NA,NA,NA,NA,NA,-47.041,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
104458,5,-2.96868,-1.79314,NA,NA,NA,NA,NA,NA,NA,-127.179,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
104757,5,-3.03496,-2.65939,NA,NA,NA,NA,NA,NA,-105.659,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
104879,3.17543,-2.13719,-1.75835,NA,NA,NA,NA,NA,NA,NA,NA,-71.109,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
105145,3.32199,-2.096,-1.21762,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1610.758,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
105387,4.06123,-2.97063,-0.585187,NA,NA,NA,NA,NA,NA,NA,NA,215.928,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
105594,2.84486,-2.05023,-0.733027,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2340.674,NA,NA,NA
105775,2.72368,-1.4048,-1.60367,NA,NA,NA,NA,NA,NA,393.299,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
105819,3.65879,-0.81321,-2.0262,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3367.915,NA,NA,NA
106118,3.98735,-0.0915982,-1.14631,NA,NA,NA,NA,NA,NA,NA,NA,-2.203,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
106206,5,2.42979,-1.74122,NA,NA,NA,NA,NA,NA,58.778,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
106577,2.45576,3.52643,-3.63337,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.64,NA,NA
106611,1.85542,2.44695,-4.93749,NA,NA,NA,NA,NA,NA,NA,NA,NA,-56.618,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
106868,1.34448,1.99288,-3.9196,NA,NA,NA,NA,NA,NA,NA,NA,NA,-11.799,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
107177,2.24935,2.80302,-2.96,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,125.311,NA,NA,NA
107364,3.45498,3.30789,-1.84487,NA,NA,NA,NA,NA,NA,NA,NA,158.64,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
107517,4.45689,2.76362,-2.16483,NA,NA,NA,NA,NA,NA,NA,NA,-18.79,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
107781,5,2.64981,-1.89421,NA,NA,NA,NA,NA,65.711,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
107885,5,1.85135,-1.16237,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,156.993,NA
108154,4.84456,0.981935,-1.3171,NA,NA,NA,NA,NA,589.595,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
108290,3.7489,0.217531,-3.80873,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-7.91,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
108595,5,0.942707,-4.30536,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,461.046,NA,NA,NA
108636,4.76577,1.17647,-5,NA,NA,NA,NA,NA,NA,142.138,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
108911,5,-1.66199,-5,NA,NA,NA,NA,NA,NA,NA,NA,1301.538,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
109126,4.68481,-0.850059,-5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3045.938,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
109243,4.04573,0.639828,-2.99572,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,77.695,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
109495,4.01589,2.52454,-5,NA,NA,NA,NA,NA,NA,NA,NA,2.188,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
109691,3.08851,4.51006,-4.28907,NA,NA,NA,NA,NA,NA,0.362,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
109916,3.46815,4.17976,-3.21973,NA,NA,NA,NA,NA,NA,NA,NA,20.984,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
110093,2.02658,4.59025,-4.12721,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.473,NA
110387,2.04914,5,-3.67032,NA,NA,NA,NA,1.176,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
110434,1.28058,4.48974,-1.9732,NA,NA,NA,NA,NA,NA,NA,NA,141.52,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
110773,-0.141346,5,-2.45737,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3181.745,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
110808,1.46578,4.0384,-4.15859,NA,NA,NA,NA,NA,NA,-10.859,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
111189,1.16692,4.60332,-3.37493,NA,NA,NA,NA,NA,NA,NA,NA,108.344,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
111330,1.19631,3.7639,-2.48504,NA,NA,NA,NA,NA,NA,NA,NA,215.79,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
111486,1.81587,4.06844,-1.45442,NA,NA,NA,NA,NA,NA,NA,301.529,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
111795,-0.168885,4.80294,-1.72694,NA,NA,NA,NA,NA,648.304,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
111877,0.590642,5,-2.87585,NA,NA,NA,NA,NA,17.603,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
112195,0.171924,2.13913,-1.36169,NA,NA,NA,NA,NA,NA,NA,-75.385,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
112314,-0.0724401,1.78652,-1.25256,NA,NA,NA,273.148,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
112441,-0.208961,2.4384,-2.18893,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,41.661,NA
112697,0.227306,4.54638,-3.02022,NA,NA,NA,NA,NA,-43.325,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
112856,0.722075,3.77386,-3.82011,NA,NA,NA,NA,NA,NA,NA,48.765,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
113167,-0.090362,4.93519,-3.4044,NA,NA,NA,NA,NA,NA,697.179,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
113385,1.33981,5,-3.77518,NA,NA,NA,NA,NA,42.794,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
113588,1.48471,5,-3.60555,NA,NA,NA,NA,69.576,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
113684,1.70978,5,-4.49399,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,47.134,NA
113922,1.40866,4.6216,-2.55729,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.291,NA
114155,2.02227,3.94123,-2.82468,NA,NA,NA,NA,2.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
114308,1.77122,4.29881,-2.78828,NA,NA,NA,NA,NA,NA,47.975,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
114423,-0.0275933,4.321,-1.66165,NA,NA,NA,NA,NA,NA,NA,658.295,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
114675,0.89094,4.92673,-0.847561,NA,NA,NA,NA,NA,NA,891.395,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
114973,0.208011,5,-0.233132,NA,NA,NA,NA,NA,NA,NA,NA,NA,1511.977,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
115044,0.463367,5,-0.151682,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,622.951,NA,NA,NA,NA,NA,NA,NA
115320,-2.0784,4.91938,0.756715,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,110.139,NA,NA
115442,-1.34162,5,-0.795867,NA,NA,NA,NA,NA,NA,NA,NA,NA,19421.407,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
115672,-0.809061,5,-2.08909,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9658.702,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
115892,0.435809,4.48653,-0.682467,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-131.326,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
116054,1.4643,2.57638,0.224611,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-14.087,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
116248,2.77879,2.75161,-0.291446,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,212.669,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
116567,4.3341,3.29286,-1.77513,NA,NA,NA,NA,NA,NA,NA,NA,28.44,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
116645,4.80623,2.82621,-1.42847,NA,NA,NA,NA,NA,NA,-428.03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
116930,5,3.28194,-2.14619,NA,NA,NA,NA,NA,NA,569.027,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
117105,5,4.3832,-2.82316,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,151.244,NA
117303,5,3.61925,-3.61829,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,37.893,NA
117407,5,2.24414,-3.02722,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,43.578,NA
117790,5,0.87566,-3.13075,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,190.226,NA
117829,5,2.73884,-3.9109,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,53.426,NA
118082,4.50424,3.08594,-4.47242,NA,NA,NA,NA,NA,-2.078,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
118307,4.74964,2.62258,-2.87341,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,14.459,NA
118474,3.59491,2.10089,-2.05149,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,21.605,NA
118747,2.46197,2.80525,-2.66208,NA,NA,NA,NA,NA,NA,NA,29.247,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
118835,2.22876,2.98661,-1.67391,NA,NA,NA,NA,NA,NA,NA,23.484,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
119099,1.241,3.12229,-1.64662,NA,NA,NA,-85.73,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
119331,1.18677,2.80044,-0.407085,NA,NA,NA,NA,NA,NA,-48.963,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
119578,1.95129,3.41727,-0.519712,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,35.852,NA,NA,NA
119640,-0.0414837,2.40252,-1.33156,NA,NA,NA,NA,NA,NA,NA,NA,NA,1571.963,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
119807,0.541859,1.88421,-3.70563,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.782,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
120034,1.74477,1.78773,-2.98968,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,51.01,NA,NA,NA,NA,NA,NA,NA
120232,0.907733,1.89988,-3.04883,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-83.122,NA,NA,NA,NA,NA,NA,NA,NA
120533,-0.560717,1.52735,-1.99322,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.432,NA,NA,NA,NA,NA,NA,NA,NA,NA
120712,0.061412,0.420666,-2.07124,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-8.025,NA,NA,NA,NA
120828,-1.13636,-0.36416,-0.43302,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.986,NA,NA,NA,NA,NA
121111,-2.03257,-0.76128,-1.94902,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1064.43,NA,NA,NA,NA,NA,NA
121271,-2.09504,0.582645,-2.34955,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-4.802,NA,NA,NA,NA,NA,NA,NA,NA,NA
121548,-3.81086,-0.308622,-2.09341,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,143.601,NA,NA,NA,NA,NA
121625,-2.67294,-1.10226,-2.97371,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,24.203,NA,NA,NA,NA,NA
121835,-4.24053,-2.33616,-2.198,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.696,NA,NA,NA,NA,NA
122046,-4.32189,-1.44437,-1.69836,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,82.093,NA,NA,NA,NA,NA
122319,-3.26035,-2.31344,-2.44797,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.484,NA,NA,NA,NA,NA,NA,NA
122479,-1.79404,-4.36841,-3.16198,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13.036,NA,NA,NA,NA,NA,NA,NA,NA,NA
122624,-1.09983,-4.81842,-4.70476,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.998,NA,NA,NA,NA,NA,NA,NA,NA,NA
122864,-1.12518,-3.86029,-5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.216,NA,NA,NA,NA,NA,NA,NA,NA,NA
123038,-1.20775,-3.13271,-5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-112.41,NA,NA,NA,NA
123286,-0.735254,-4.26654,-4.0048,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,60.894,NA,NA,NA,NA,NA
123490,-0.010636,-4.25477,-4.71966,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.159,NA,NA,NA,NA,NA,NA
123625,-1.98558,-3.63253,-4.89204,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-43.086,NA,NA,NA,NA
123852,-1.91247,-3.10923,-5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,41.092,NA,NA,NA,NA
124064,-1.28672,-3.00768,-4.53748,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-164.422,NA,NA,NA,NA,NA,NA,NA,NA
124233,-2.15152,-1.43392,-3.5417,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,328.524,NA,NA,NA,NA,NA,NA,NA
124465,-3.02958,-1.25161,-4.12426,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,164.45,NA,NA,NA,NA,NA,NA,NA,NA
124705,-2.38629,-1.00738,-4.81747,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,18.699,NA,NA,NA,NA,NA,NA,NA,NA,NA
124894,-3.50319,-0.548334,-4.92358,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,24.285,NA,NA,NA,NA,NA,NA,NA,NA
125088,-2.25393,-0.308358,-5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,64.618,NA,NA,NA,NA,NA,NA,NA,NA,NA
125199,-2.87484,-0.778309,-3.58726,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,37.692,NA,NA,NA,NA,NA,NA,NA,NA,NA
125527,-3.69627,1.00085,-3.34451,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.493,NA,NA,NA,NA,NA,NA,NA,NA,NA
125657,-2.89441,1.25959,-3.58203,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,48.393,NA,NA,NA,NA,NA
125948,-2.80287,1.96801,-3.0685,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,14.492,NA,NA,NA,NA,NA
126124,-4.38575,3.45285,-2.17874,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,37.814,NA,NA,NA,NA,NA
126337,-5,1.71528,-1.44254,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-197.706,NA,NA,NA,NA,NA
126497,-3.59573,1.63142,-2.46261,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.118,NA,NA,NA,NA
126729,-3.66552,2.91635,-2.8336,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-9.62,NA,NA,NA,NA,NA
126929,-5,3.08224,-1.79454,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-11.886,NA,NA,NA,NA,NA
127162,-4.81841,2.67661,-1.69998,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,31.297,NA,NA,NA,NA,NA,NA
127275,-4.74175,2.01628,0.0265285,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1.92,NA,NA,NA,NA,NA,NA,NA,NA,NA
127539,-5,0.82301,1.67729,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,16.571,NA,NA,NA,NA
127714,-4.4729,0.48832,0.99962,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-27.708,NA,NA,NA,NA,NA
127868,-3.36059,0.187609,1.3241,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,24.725,NA,NA,NA,NA,NA
128033,-4.71576,-0.479561,1.48261,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.121,NA,NA,NA,NA,NA
128329,-5,-1.10879,0.0475645,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20.926,NA,NA,NA,NA,NA
128461,-4.89009,-0.431806,0.125972,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.401,NA,NA,NA,NA,NA,NA
128751,-5,-1.23722,-1.86563,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,233.637,NA,NA,NA,NA,NA,NA,NA,NA,NA
128916,-5,-1.67234,-2.15536,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,26.973,NA,NA,NA,NA,NA,NA,NA,NA,NA
129086,-4.17433,-0.081638,-0.934072,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,250.238,NA,NA,NA,NA,NA
129347,-4.1956,-0.00866055,-1.81211,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,18.015,NA,NA,NA,NA,NA
129463,-2.78308,1.21459,-1.31941,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-37.67,NA,NA,NA,NA
129758,-3.30565,0.847445,-1.18525,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,28.157,NA,NA,NA,NA,NA,NA,NA,NA
129946,-3.28291,1.30448,-1.49734,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12.21,NA,NA,NA,NA,NA,NA
130035,-4.72754,0.193263,-1.73228,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1.91,NA,NA,NA,NA,NA,NA
130223,-4.65633,0.154362,-1.46024,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-2.91,NA,NA,NA,NA,NA,NA,NA,NA
130401,-5,-1.54003,-0.779842,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1101.958,NA,NA
130679,-4.09884,-1.54739,-1.93506,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,354.39,NA,NA
130971,-5,-0.787191,-2.15975,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,510.623,NA,NA,NA,NA,NA,NA,NA
131035,-4.79314,0.549922,-1.91332,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12.696,NA,NA,NA,NA,NA,NA,NA
131264,-5,-1.13185,-2.38846,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.962,NA,NA,NA,NA
131561,-3.09712,-0.907361,-3.0089,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,143.933,NA,NA,NA,NA,NA,NA
131685,-2.66567,-1.27152,-2.03058,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,193.046,NA,NA,NA,NA
131983,-3.75337,-1.3627,-2.02006,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-49.156,NA,NA,NA,NA,NA,NA
132011,-2.88983,-1.66907,-2.54871,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,126.795,NA,NA,NA,NA,NA,NA
132360,-2.1148,-0.143158,-3.24854,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-48.744,NA,NA,NA,NA,NA,NA
132475,-0.872523,1.78966,-1.98717,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,646.495,NA,NA,NA,NA,NA,NA,NA,NA,NA
132631,-1.53206,2.47794,-3.54025,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-9.386,NA,NA,NA,NA,NA,NA
132909,0.216516,3.07968,-3.05254,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.809,NA,NA,NA,NA,NA,NA,NA,NA,NA
133075,0.200445,2.85167,-4.09051,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11.81,NA,NA,NA,NA,NA,NA,NA,NA,NA
