id,x0,x1,x2,fitness-2.5,fitness-1,fitness-0.5,fitness-1.5,fitness0,fitness0.5,fitness-2,fitness1.5,fitness-3.5,fitness-3,fitness1,fitness2,fitness-4,fitness-5,fitness-4.5,fitness2.5,fitness4,fitness4.5,fitness5,fitness3.5,fitness3
96881,-0.69235,-1.60826,0.73255,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1437.434,NA,NA,NA
97140,-0.399462,-1.35715,-0.0402181,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1044.706,NA,NA,NA
97307,-0.944871,-2.02325,0.439162,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1182.448,NA,NA,NA
97543,-1.70475,-0.778261,0.0914337,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,582.099,NA,NA
97677,-1.80294,-2.98399,-1.0021,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,526.686,NA,NA
97953,-1.43321,-1.73487,0.267518,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,273.814,NA,NA,NA
98010,-1.63065,-0.948676,0.600278,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,538.358,NA,NA
98317,-0.400584,-0.475585,-0.559109,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,127.216,NA,NA,NA
98548,-0.85204,-0.34562,-1.04449,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1903.68,NA,NA,NA,NA
98622,-1.50357,-0.754116,-0.276035,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,15530.471,NA,NA
98801,-1.60221,-1.21067,-1.25172,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2450.454,NA,NA,NA
99120,-1.50936,-1.34705,-2.01724,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3474.254,NA,NA,NA
99346,-1.45419,-2.48881,-2.66883,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,330.64,NA,NA,NA,NA
99525,-1.26194,-2.8423,-2.46207,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,743.059,NA,NA
99710,-3.04924,-0.627232,-2.91858,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1156.878,NA,NA
99902,-2.51224,-0.91068,-2.62888,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1257.638,NA,NA,NA
100102,-3.63775,-1.17698,-1.11177,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,15,NA,NA,NA,NA
100206,-0.929629,-1.40621,-0.710086,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5017.589,NA
100425,-0.905946,-0.886698,-0.423879,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1319.493,NA,NA,NA
100779,-1.88802,-0.125654,-0.728334,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,282.862,NA,NA,NA
100916,-0.657594,0.388314,-0.728784,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2474.358,NA,NA,NA
101117,-1.10086,-0.33402,-1.35661,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,361.845,NA,NA,NA
101209,-0.810604,0.241976,-0.861655,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3958.422,NA,NA,NA
101530,-1.50314,-0.694776,-0.244678,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13981.383,NA,NA
101632,-1.64233,-1.261,-2.11063,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3541.827,NA,NA
101932,-2.04422,-1.29618,-0.877931,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2302.019,NA,NA,NA,NA
102164,-0.55272,-1.33166,-3.12607,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,548.625
102388,0.45161,-1.33075,-3.21488,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,106.744,NA
102538,-0.693821,-1.29125,-2.59333,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4416.034,NA,NA
102786,-1.61808,-0.884029,-1.39866,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2126.425,NA,NA,NA
102840,-1.56393,-0.524396,-1.39273,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5665.497,NA,NA
103192,-1.29268,-1.27394,-0.787115,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2232.534,NA,NA,NA
103396,-0.751154,-0.667428,-1.20859,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2934.223,NA
103587,-1.2303,-0.248804,-2.26548,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,150.771,NA,NA,NA,NA
103789,-2.03847,-0.363287,-1.45622,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1239.79,NA,NA,NA
103860,-1.47111,-0.401076,-2.11053,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2233.721,NA,NA
104121,-3.21468,-0.0818788,-1.45647,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,422.324,NA,NA,NA
104390,-0.87745,1.02847,-0.576498,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,677.174,NA,NA,NA,NA
104474,-1.47649,2.78544,-1.19333,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,312.947,NA
104787,-1.5282,4.29115,-2.44156,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,957.404,NA,NA,NA
104883,-1.21572,4.77388,-3.13227,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,589.06,NA,NA,NA
105017,-0.959407,4.52609,-2.64522,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,187.305,NA,NA
105231,-0.635387,4.63702,-1.37825,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8673.982,NA,NA,NA
105495,-0.948289,4.43869,-0.404183,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,407.455,NA,NA,NA,NA
105661,-1.71307,3.6682,-0.749348,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1337.643,NA,NA
105982,-1.53788,1.77177,1.33603,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,813.986,NA,NA,NA
106177,-1.55289,0.288206,-0.338352,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,396.453,NA,NA,NA,NA
106351,-0.394303,-0.276352,-0.762119,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2717.423,NA,NA,NA
106551,-1.44135,0.0838798,-1.66032,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,367.821,NA
106725,-1.96413,-0.0718093,-1.69667,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1592.191,NA,NA,NA
106820,-2.14163,-0.0156822,-1.39682,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3037.668,NA,NA,NA
107044,-1.70096,-0.893051,-0.857007,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,917.948,NA,NA,NA,NA
107394,-0.750052,-1.92478,-2.15693,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2914.759,NA,NA
107497,-1.01613,-1.0821,-2.43562,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,363.147,NA,NA,NA
107695,-0.127704,-1.68987,-2.1986,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,224.77,NA,NA,NA
107832,-1.05069,-1.50858,-3.07274,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,466.584,NA,NA,NA,NA
108200,-1.40027,-2.61931,-3.05058,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1426.451,NA,NA
108396,-1.28611,-1.55119,-2.84643,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2090.442,NA,NA
108469,-0.221037,-2.41938,-1.81392,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,478.277,NA,NA
108657,-0.957591,-3.49392,-2.22029,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,366.911,NA,NA,NA
108868,-0.106909,-1.63635,-2.12947,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,493.416
109125,-0.723285,-1.22641,-1.92828,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1632.422,NA
109252,-2.36033,-2.00454,-1.95416,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,363.618,NA,NA,NA
109592,-3.6502,-2.3967,-0.648681,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,482.896,NA,NA
109637,-3.10448,-1.44625,-0.22393,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3625.481,NA,NA
109874,-0.904662,-2.57321,-0.606764,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1943.995,NA,NA,NA
110019,-1.01035,-1.40065,-1.18206,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1380.105,NA,NA,NA,NA
110210,-2.49166,-0.871322,0.239224,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,321.755,NA,NA,NA,NA,NA
110513,-1.12695,-1.50677,-0.881291,NA,NA,NA,NA,208.988,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
110744,-0.730575,-1.33769,-1.24551,NA,2575.757,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
110896,-1.45047,-0.0752206,-0.866961,NA,NA,NA,NA,10120.753,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
111016,-0.56036,0.819772,0.317611,NA,1262.693,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
111378,-1.7164,-0.154848,0.457346,NA,NA,NA,769.743,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
111444,-2.3851,-0.23546,-0.34975,NA,NA,1408.119,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
111706,-2.40792,-1.3387,0.32911,NA,NA,NA,1556.582,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
111969,-1.94098,-0.951663,0.680329,NA,NA,NA,NA,NA,NA,731.363,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
112054,-2.97873,-1.01728,0.279881,NA,NA,NA,1021.919,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
112294,-1.30339,-1.43122,-1.03791,NA,NA,5315.884,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
112504,-0.583535,0.0216223,-2.45765,NA,NA,NA,1107.218,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
112649,-1.48794,-0.282971,-1.4491,NA,NA,9141.568,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
112824,-1.53499,-0.836299,-1.44102,NA,13764.218,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
113030,-0.00213754,-0.201978,-0.857694,NA,NA,NA,2237.869,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
113210,-0.682302,-0.0925112,-0.0158758,NA,NA,NA,4823.468,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
113593,-0.435876,-0.728429,-0.615981,NA,1715.987,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
113715,-1.34658,-1.16394,-0.781522,NA,NA,NA,5644.888,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
113918,0.010633,-1.38682,-0.585015,NA,NA,NA,632.848,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
114156,0.924346,-0.651164,0.0302358,NA,NA,NA,1432.679,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
114400,-0.888038,0.883656,-0.1281,NA,NA,NA,4703.459,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
114472,-1.58657,1.91859,-0.314621,NA,1540.157,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
114792,-1.32805,2.1058,-0.89452,NA,2132.85,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
114891,0.265058,1.92355,-1.4398,NA,NA,NA,NA,155.334,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
115186,-0.868688,0.781745,-0.568637,NA,3827.074,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
115253,0.996837,-0.323797,-0.391788,NA,586.113,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
115431,1.16778,-1.35347,-1.23514,NA,NA,NA,NA,NA,218.769,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
115693,0.545607,-0.269208,-1.51715,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,206.81,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
115981,1.63911,-1.43644,-1.43296,NA,NA,NA,NA,627.254,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
116161,2.27823,-1.16442,-0.870094,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,291.993,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
116256,3.67426,-0.664275,-0.921177,NA,NA,NA,NA,NA,937.255,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
116565,4.29947,-0.55362,-1.4465,NA,6541.991,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
116651,4.57636,-0.850288,-0.888692,NA,7543.597,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
116801,4.78286,-0.0181373,-1.65229,NA,NA,NA,NA,NA,NA,NA,1069.342,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
117146,4.2934,-0.594551,-2.10826,NA,NA,768.013,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
117307,4.86676,-1.95862,-0.576506,NA,NA,NA,NA,NA,NA,3119.786,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
117477,4.16833,-0.396805,-0.152091,NA,NA,NA,562.252,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
117726,4.33348,-0.35276,-1.39813,NA,NA,NA,4897.136,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
117822,4.89251,0.310919,-1.02708,NA,NA,NA,NA,NA,NA,1843.906,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
118096,4.26461,-1.71014,-0.69893,NA,NA,NA,NA,NA,NA,1500.465,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
118238,4.37464,-1.49182,-2.01407,NA,NA,NA,NA,NA,NA,1040.299,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
118453,4.89209,-1.66597,-1.95471,1270.726,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
118756,3.21195,-0.553977,-0.787962,NA,NA,NA,3568.295,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
118908,3.68568,-1.27632,-1.25964,NA,2082.904,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
119166,4.50833,-0.614144,-1.4795,NA,NA,170.814,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
119320,3.80536,-1.21546,-1.98626,NA,NA,NA,NA,1109.146,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
119574,4.88357,-1.58416,-2.59812,NA,NA,2752.043,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
119692,4.23304,-1.63534,-2.48923,NA,NA,NA,1570.081,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
119968,4.78072,0.334941,-0.951459,NA,NA,NA,NA,NA,NA,2604.718,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
120179,4.3062,1.16027,-0.936702,344.669,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
120260,3.15399,-0.206803,-0.267453,453.562,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
120553,4.07579,0.805604,0.361239,NA,NA,NA,NA,NA,NA,155.456,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
120787,3.1275,-0.682408,-0.420817,NA,778.002,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
120870,2.60825,-0.259008,0.493024,NA,NA,NA,166.428,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
121044,2.7956,0.703618,-1.52454,NA,NA,879.819,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
121247,2.25842,1.67821,-1.26677,NA,NA,NA,559.739,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
121484,2.63046,3.52856,0.106828,NA,NA,0.53,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
121730,3.40301,3.87467,-0.77557,NA,1082.966,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
121900,4.98554,4.39935,-1.01146,NA,732.94,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
122132,4.4403,2.45871,-0.979847,NA,NA,295.318,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
122219,4.61971,4.2148,-0.259931,NA,NA,1447.588,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
122526,3.87897,4.7412,0.497862,NA,NA,NA,NA,378.992,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
122655,4.42871,4.95507,0.10865,NA,NA,NA,235.94,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
122849,4.78315,4.71907,0.197793,488.971,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
123174,4.97543,4.71243,-0.702569,NA,NA,3666.818,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
123299,3.85537,3.8876,0.0452696,NA,NA,NA,NA,NA,NA,NA,62.134,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
123510,4.45053,2.20039,-0.587084,NA,NA,282.908,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
123674,3.29673,2.28685,-0.681805,NA,NA,NA,1509.037,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
123928,3.08078,1.87296,-1.17436,NA,NA,NA,124.398,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
124164,1.6321,2.18892,-1.52121,NA,NA,NA,378.624,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
124319,1.27323,2.32878,-1.4591,NA,NA,1414.344,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
124428,1.94945,4.75456,-1.44879,NA,NA,2438.297,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
124707,1.25136,4.68921,-1.02996,NA,NA,NA,NA,NA,558.652,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
124838,-0.778253,4.65908,-2.56683,NA,NA,1757.595,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
125096,-2.16735,4.24121,-2.47245,NA,NA,1077.127,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
125227,-2.76076,3.50376,-0.176241,NA,NA,NA,NA,3.541,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
125434,-2.88975,3.54503,-1.68045,NA,NA,NA,NA,NA,NA,NA,6.062,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
125704,-1.94585,4.99239,-1.02365,NA,NA,NA,NA,NA,NA,NA,1115.811,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
125962,-3.17101,4.95509,-2.94572,NA,NA,NA,NA,NA,217.706,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
126082,-3.82318,4.7886,-2.37654,NA,261.387,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
126369,-1.87182,4.90295,-0.176603,NA,NA,NA,3257.627,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
126517,-1.94233,3.78165,0.43476,NA,NA,NA,NA,NA,NA,361.41,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
126632,-1.79558,3.37966,-2.69879,NA,43.859,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
126998,-1.84182,2.65268,-1.11255,NA,NA,41.074,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
127066,-0.70592,3.87653,-2.57859,NA,NA,NA,NA,570.866,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
127208,-0.580896,3.79065,-1.70618,NA,NA,NA,1078.572,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
127559,0.369751,4.59368,-2.47081,NA,NA,NA,613.996,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
127759,-0.81275,4.33598,-0.551683,NA,NA,NA,5945.539,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
127899,-1.49342,4.79985,0.100563,NA,NA,1616.157,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
128182,-1.53006,3.70152,-0.274143,NA,2982.733,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
128318,-1.94809,4.65312,-0.0722008,NA,NA,1581.709,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
128545,-1.49636,4.44741,0.239998,NA,1429.038,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
128725,-2.08375,4.64283,-0.599726,NA,4448.133,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
128867,-1.99354,4.26579,-0.313666,NA,NA,NA,NA,NA,NA,671.614,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
129031,-0.661939,4.38091,0.339752,NA,NA,NA,1817.041,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
129291,-1.04243,4.37822,0.962215,NA,NA,NA,NA,NA,NA,NA,NA,NA,124.577,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
