id,x0,x1,x2,fitness-3.5,fitness-4.5,fitness-5,fitness-2.5,fitness-3,fitness-1,fitness-1.5,fitness-0.5,fitness-2,fitness-4,fitness0.5,fitness0,fitness1.5,fitness1,fitness3,fitness2.5,fitness2,fitness3.5,fitness4,fitness5,fitness4.5
100283,-1.85202,0.192034,5,NA,NA,185.749,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
100537,-2.65836,0.578639,5,NA,NA,NA,-1.635,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
100656,-3.35923,-0.662471,5,NA,NA,NA,612.535,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
100926,-3.71144,-0.613204,5,NA,NA,NA,66.767,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
101110,-4.60128,0.925943,2.6951,NA,NA,NA,NA,NA,NA,NA,NA,33.163,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
101277,-3.90682,0.978785,3.0475,NA,NA,NA,NA,13.073,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
101399,-4.5277,0.0653528,2.84681,NA,NA,NA,-42.314,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
101760,-1.81337,0.222583,1.52147,NA,NA,NA,NA,NA,NA,51.166,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
101909,-2.34078,-0.0650376,1.16136,NA,NA,NA,NA,NA,NA,150.513,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
102159,-2.32583,0.574744,0.0068679,NA,NA,NA,-0.062,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
102231,-3.54906,-0.233529,0.199975,40.836,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
102404,-5,-0.197993,-0.58098,NA,NA,NA,NA,152.574,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
102709,-4.79294,-1.34785,-1.60912,NA,223.337,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
102931,-5,-0.983924,-1.30423,NA,NA,228.429,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
103024,-3.86735,-0.409252,-2.61487,NA,42.716,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
103285,-5,0.450844,-2.25176,NA,NA,NA,NA,NA,NA,NA,NA,NA,-20.693,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
103559,-4.3747,0.570826,-1.60372,NA,NA,NA,NA,NA,NA,NA,NA,NA,-2.286,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
103635,-3.65711,1.4527,-3.89802,-7.088,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
103930,-3.08165,1.00164,-4.40052,NA,NA,NA,NA,NA,NA,NA,NA,NA,-35.699,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
104003,-2.38203,0.799438,-3.86838,35.888,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
104329,-1.82174,0.272224,-3.63962,NA,NA,33.706,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
104440,-2.79293,-1.14957,-5,NA,NA,14.407,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
104671,-3.18813,-1.85416,-4.26933,NA,-0.424,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
104908,-4.17073,0.613687,-5,NA,NA,NA,-2.207,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
105076,-3.48104,1.18998,-4.08615,NA,NA,NA,NA,NA,NA,NA,NA,21.95,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
105203,-4.02846,0.2904,-5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,199.451,NA,NA,NA,NA,NA,NA,NA,NA,NA
105487,-3.41574,0.641344,-5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-34.527,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
105708,-3.93115,3.50009,-4.94162,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-14.057,NA,NA,NA,NA,NA,NA,NA,NA
105949,-3.52571,2.34423,-5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,50.529,NA,NA,NA,NA,NA,NA,NA,NA
106032,-4.52645,1.87077,-5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-42.483,NA,NA,NA,NA
106263,-4.74843,3.52413,-2.90763,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1.504,NA,NA
106590,-4.17298,4.52919,-3.49356,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-4.794,NA,NA
106658,-5,3.39549,-2.25972,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,88.65,NA
106804,-5,2.73882,-3.31761,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,28.127
107037,-4.104,2.35345,-4.65492,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,19.449,NA,NA,NA,NA,NA,NA
107395,-4.93696,1.43358,-4.73903,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.835,NA,NA,NA,NA,NA
107548,-5,-1.11711,-4.29127,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.732,NA,NA,NA,NA,NA,NA,NA,NA
107686,-5,-0.936479,-4.6052,NA,NA,NA,NA,NA,862.66,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
107922,-5,-1.59256,-4.21377,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12.645,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
108028,-5,-2.21373,-4.32728,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-10.015,NA,NA,NA,NA,NA,NA,NA,NA
108351,-5,-2.00522,-5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,183.557,NA,NA,NA,NA,NA,NA,NA
108447,-4.41371,-1.19166,-5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,123.928,NA,NA,NA,NA,NA,NA,NA
108770,-4.15084,-2.11661,-4.75165,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12.39,NA,NA,NA,NA,NA,NA,NA
108817,-1.79253,-3.41471,-5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,16.457,NA,NA,NA,NA,NA
109127,-2.10605,-1.8731,-3.91172,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,255.931,NA,NA,NA,NA,NA,NA,NA,NA,NA
109327,-2.56417,-2.57879,-1.29696,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,123.382,NA,NA,NA,NA
109573,-3.58785,-3.2081,-1.75137,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.628,NA,NA,NA,NA,NA,NA,NA
109711,-4.26249,-2.99409,-1.8594,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8.43,NA,NA,NA,NA,NA,NA,NA,NA
109974,-4.43041,-2.21405,-0.553768,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,69.43,NA,NA,NA,NA,NA,NA,NA
110094,-4.02413,-1.44413,-1.24202,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,638.036,NA,NA,NA,NA,NA,NA,NA,NA
110282,-4.27006,-1.99576,-2.40293,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,59.055,NA,NA,NA,NA,NA,NA,NA,NA,NA
110437,-4.54067,-1.90465,-3.12718,NA,NA,NA,NA,NA,475.663,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
110601,-4.38359,-2.08893,-2.2101,NA,NA,NA,-97.696,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
110929,-4.47778,-1.21829,-1.03458,NA,NA,NA,NA,NA,NA,1003.387,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
111108,-3.97816,-0.802395,0.0400309,NA,NA,NA,NA,NA,728.297,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
111306,-4.11485,-1.72505,0.347976,NA,NA,NA,NA,NA,NA,NA,NA,21.34,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
111496,-4.13815,0.499912,0.535155,NA,NA,NA,NA,NA,5.656,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
111780,-3.70993,0.0396419,0.265703,NA,NA,NA,7.645,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
111894,-2.73733,0.233938,-0.347061,NA,NA,NA,NA,NA,NA,NA,NA,-29.883,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
112144,-2.46696,-0.395265,-0.375188,NA,NA,NA,NA,NA,NA,NA,NA,286.842,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
112317,-3.36351,0.813744,1.34074,NA,NA,NA,NA,NA,NA,85.044,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
112471,-2.34247,1.70217,1.89687,NA,NA,NA,NA,NA,NA,-56.151,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
112655,-2.03226,2.00335,2.95773,NA,NA,NA,NA,NA,NA,55.865,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
112913,-3.5369,3.65442,2.04925,NA,NA,NA,NA,NA,2.335,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
113197,-3.6426,3.92626,2.67462,NA,NA,NA,-17.459,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
113272,-4.66681,4.02918,1.47563,NA,NA,NA,NA,2.16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
113429,-5,4.81344,1.04623,NA,NA,NA,NA,NA,NA,NA,NA,-105.394,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
113616,-4.222,2.28324,0.578288,NA,NA,NA,-0.314,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
113907,-4.43585,3.10978,1.9894,NA,NA,NA,NA,-5.177,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
114072,-3.97441,2.71681,2.09642,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.586,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
114250,-5,2.98385,1.66039,NA,NA,-6.85,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
114407,-4.89206,2.78977,3.47499,NA,NA,25.166,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
114662,-3.6094,2.91141,1.8944,NA,NA,21.699,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
114858,-3.43583,5,1.06124,NA,NA,35.175,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
115096,-4.39945,3.27859,1.74786,NA,NA,-62.193,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
115232,-3.61548,2.34172,3.28875,NA,NA,53.674,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
115592,-3.94263,1.10248,2.70545,NA,NA,6.002,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
115610,-4.88453,2.23772,2.62733,NA,NA,25.317,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
115838,-5,2.00958,5,NA,NA,-28.455,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
116054,-5,1.28248,2.53885,NA,NA,-5.506,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
116344,-5,0.547567,2.5052,NA,NA,-4.209,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
116439,-5,1.23028,2.62687,NA,NA,25.12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
116716,-4.93276,1.54232,4.42437,NA,NA,-12.85,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
116963,-3.94417,1.80357,3.24549,NA,NA,77.754,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
117134,-4.91458,1.28473,1.72132,NA,NA,52.502,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
117268,-5,2.45557,2.77605,NA,NA,NA,NA,NA,NA,NA,NA,NA,35.892,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
117559,-3.66425,2.66107,0.876183,NA,NA,11.186,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
117681,-3.84977,2.2493,0.052381,NA,NA,NA,NA,NA,NA,NA,NA,NA,24.758,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
117899,-3.91448,1.11198,-0.401942,NA,NA,NA,-12.766,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
118197,-2.68093,1.39353,0.662594,NA,NA,NA,10.436,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
118270,-2.52578,0.711943,0.607537,NA,NA,NA,NA,NA,122.188,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
118492,-2.78566,-1.17848,0.557968,NA,NA,NA,NA,NA,16.247,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
118783,-1.99756,-2.00286,-0.448017,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-106.855,NA,NA,NA,NA,NA,NA,NA,NA,NA
118823,-1.07505,-2.06354,0.701974,NA,NA,NA,NA,NA,237.797,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
119120,-1.41225,-1.14388,1.13411,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,139.146,NA,NA,NA,NA,NA,NA,NA,NA,NA
119211,-2.72422,-0.822651,2.26603,NA,NA,NA,NA,NA,NA,NA,278.671,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
119423,-1.93817,-2.23033,1.98394,NA,NA,NA,NA,NA,NA,NA,76.887,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
119710,-2.1177,-0.839901,2.34264,NA,NA,NA,NA,NA,NA,2403.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
119863,-0.954697,-1.30564,3.21447,NA,NA,NA,NA,NA,NA,NA,5012.835,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
120184,-0.351069,-1.07457,3.39439,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-345.529,NA,NA,NA,NA,NA,NA,NA,NA,NA
120335,-2.21923,-0.277466,4.75702,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,410.365,NA,NA,NA,NA,NA,NA,NA
120526,-4.11796,-0.033837,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,276.971,NA,NA,NA,NA
120756,-4.04166,0.0763731,4.53744,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11.949,NA,NA,NA,NA
120924,-3.11639,-1.10984,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,65.542,NA,NA,NA,NA,NA
121178,-2.68574,-1.59342,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-35.251,NA,NA,NA,NA,NA
121283,-4.46654,-2.88389,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,198.416,NA,NA,NA,NA,NA,NA,NA
121518,-4.36283,-3.23256,3.94575,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.035,NA,NA,NA,NA,NA,NA,NA
121617,-4.67284,-3.99386,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,31.549,NA,NA,NA,NA
121811,-5,-3.13222,4.97899,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,238.089,NA,NA,NA,NA,NA,NA,NA,NA,NA
122104,-5,-3.4857,4.1328,NA,NA,NA,NA,NA,308.967,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
122272,-5,-4.15072,3.71623,NA,NA,NA,NA,NA,NA,-118.161,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
122528,-4.78007,-4.02109,2.31259,NA,NA,NA,NA,NA,NA,116.523,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
122762,-5,-2.35453,3.01213,NA,NA,NA,NA,NA,NA,NA,0.531,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
122943,-4.0144,-3.15932,3.04299,NA,NA,NA,NA,NA,NA,NA,-41.934,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
123093,-3.26776,-3.43479,3.35064,NA,NA,NA,NA,NA,7.893,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
123236,-2.05903,-4.04237,1.33268,NA,NA,NA,NA,NA,NA,383.571,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
123561,-1.62817,-3.68995,0.980497,NA,NA,NA,NA,NA,164.273,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
123628,-1.05332,-3.88139,1.888,NA,NA,NA,NA,NA,97.466,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
123827,-2.81607,-3.6381,3.66527,NA,NA,NA,NA,NA,NA,NA,-3.523,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
124106,-0.973669,-4.67918,3.51355,NA,NA,NA,NA,NA,NA,-3.714,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
124206,-0.0543136,-4.98754,3.36606,NA,NA,NA,NA,NA,NA,NA,NA,244.494,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
124435,-0.0482805,-3.12161,3.2795,NA,NA,NA,NA,NA,620.747,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
124664,1.76261,-3.09516,1.80043,NA,NA,NA,NA,NA,NA,NA,-216.518,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
124948,1.43341,-3.32019,1.67511,NA,NA,NA,NA,NA,NA,NA,NA,-21.554,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
125158,1.72184,-2.28201,0.41178,NA,NA,NA,1.415,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
125314,3.35383,-2.72503,-0.149004,NA,NA,NA,NA,NA,NA,NA,NA,-98.02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
125402,0.794234,-5,-0.323589,NA,NA,NA,NA,NA,NA,146.38,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
125659,0.486419,-5,-0.146324,NA,NA,NA,NA,NA,179.963,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
125919,1.36702,-5,1.43087,NA,NA,NA,NA,NA,NA,NA,NA,-78.18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
126009,0.739777,-4.64596,1.8588,NA,NA,NA,NA,34.044,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
126258,0.655027,-4.40695,0.7911,NA,NA,NA,NA,NA,NA,NA,NA,NA,31.564,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
126579,0.784847,-3.73874,0.1715,-1.226,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
126753,0.460991,-2.50005,-0.229778,200.313,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
126978,0.461223,-2.61979,1.29812,NA,NA,56.342,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
127023,-0.173281,-1.55185,2.73934,NA,126.867,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
127337,-0.205637,-2.67128,2.34082,NA,NA,-120.294,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
127542,0.0481381,-4.0278,1.23778,NA,NA,54.649,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
127604,0.109243,-3.96875,2.12127,NA,NA,5.53,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
127915,-0.709079,-4.99062,0.6325,NA,27.007,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
128070,0.921944,-5,0.513783,NA,NA,19.375,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
128308,0.692864,-5,1.11994,-13.213,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
128405,-1.00968,-3.96436,1.22346,NA,NA,NA,NA,NA,NA,NA,NA,NA,-20.186,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
128629,-2.76357,-3.07608,-0.590628,16.867,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
128844,-2.53022,-3.00468,-0.208875,NA,286.49,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
129017,-1.80561,-2.47933,-0.470195,NA,NA,12.025,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
129209,-1.88485,-3.14704,-1.37643,NA,66.752,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
129414,-2.28353,-3.34501,-2.8919,NA,-1.597,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
129610,-3.28249,-1.61017,-0.665541,NA,1.855,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
129986,-3.27893,-3.9053,0.0157326,1.037,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
130164,-3.37282,-2.31957,1.9833,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.747,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
130237,-4.36108,-3.66409,2.2708,NA,17.96,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
130497,-4.56128,-3.50538,4.04256,NA,NA,-27.374,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
130667,-3.32184,-3.30943,3.5331,NA,NA,0.039,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
130944,-4.32488,-2.23318,3.5282,NA,NA,0.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
131186,-2.97915,-2.06725,3.65812,NA,NA,153.111,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
131376,-1.95136,-3.09129,5,NA,NA,496.306,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
131515,-1.9645,-2.37656,3.86519,NA,-1.584,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
131655,-2.59727,-1.51691,3.95695,NA,NA,91.854,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
131825,-3.03184,-1.82964,3.9151,NA,NA,50.044,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
132035,-2.93915,-2.65254,3.24841,NA,NA,NA,NA,NA,NA,NA,NA,NA,67.003,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
132260,-2.16867,-1.92845,2.83344,NA,NA,NA,NA,71.948,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
132521,-1.43592,-1.51538,3.32372,NA,NA,NA,1855.376,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
132689,0.0151785,-1.73591,4.17402,NA,NA,NA,NA,NA,NA,437.366,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
132947,0.547412,-2.38083,5,NA,NA,NA,NA,NA,NA,170.216,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
133060,0.751862,-2.56064,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,428.414,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
133294,0.671348,-1.16287,5,NA,NA,NA,NA,NA,NA,NA,702.967,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
