id,x0,x1,x2,fitness1.5,fitness4.5,fitness4,fitness5,fitness3.5,fitness3,fitness2,fitness2.5,fitness1,fitness0.5,fitness0,fitness-1.5,fitness-0.5,fitness-1,fitness-2,fitness-2.5,fitness-3,fitness-5,fitness-4.5,fitness-4,fitness-3.5
98429,4.08434,-2.84673,3.94975,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11.74,NA,NA,NA,NA,NA,NA
98711,3.04877,-0.818099,2.39161,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,174.181,NA,NA,NA,NA,NA,NA,NA
98929,4.24422,-0.326583,0.981376,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,672.621,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
99094,4.8727,-0.249193,1.67548,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,94.124,NA,NA,NA,NA,NA,NA,NA
99306,4.78304,1.59947,1.16667,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,91.929,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
99467,4.85838,1.48298,2.20859,NA,NA,NA,NA,NA,NA,NA,NA,NA,173.379,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
99703,3.78661,2.30423,2.34722,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,397.849,NA,NA,NA,NA,NA,NA,NA,NA
99887,4.43228,0.776569,1.64663,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,33.804,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
100085,4.01561,0.321981,2.06557,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8.125,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
100341,3.16676,0.252481,1.80449,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13.638,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
100586,3.95043,0.23086,2.81236,17.834,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
100786,2.76586,0.180701,3.42286,NA,NA,NA,NA,-20.591,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
100952,2.63277,1.59769,2.88167,NA,NA,NA,NA,NA,2.336,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
101177,3.77753,2.02185,3.73589,NA,NA,-9.504,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
101287,2.8423,2.14345,4.57529,NA,8.464,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
101464,4.5218,0.988956,4.96504,NA,NA,NA,NA,NA,34.962,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
101782,4.04978,1.93321,3.08852,NA,NA,14.723,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
101890,3.77846,0.830277,1.79625,NA,-43.28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
102178,4.31156,1.72445,3.45275,NA,NA,NA,NA,NA,69.838,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
102294,3.75885,2.78681,2.20857,NA,NA,NA,NA,NA,56.085,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
102428,3.79413,2.69886,1.33934,NA,NA,NA,NA,NA,NA,43.845,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
102685,4.3793,2.59573,0.312649,NA,NA,NA,NA,52.066,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
102878,3.52703,2.68284,0.586859,NA,NA,NA,NA,NA,NA,NA,-0.194,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
103191,2.70946,3.34283,1.92885,-25.381,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
103333,1.47809,3.29033,3.32775,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-22.173,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
103502,3.14027,2.13329,4.32216,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,23.526,NA,NA,NA,NA,NA,NA,NA,NA
103696,3.95933,1.32754,4.94515,NA,NA,NA,NA,NA,NA,NA,NA,NA,-13.345,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
103943,4.38013,0.609425,4.05335,23.459,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
104155,4.76543,0.589387,3.54564,NA,NA,NA,NA,NA,NA,1.67,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
104277,3.9157,1.70836,4.13583,45.226,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
104600,3.26074,1.35161,4.96775,NA,NA,NA,NA,NA,NA,253.106,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
104647,2.27562,1.72207,4.7608,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,29.487,NA,NA,NA,NA,NA,NA,NA,NA
104851,3.50004,1.72876,4.42289,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-54.212,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
105009,3.01913,1.85639,4.29398,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,21.157,NA,NA,NA,NA,NA,NA,NA,NA
105290,2.2983,3.15657,4.48966,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-22.822,NA,NA,NA,NA
105465,3.3926,3.02561,3.96099,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-2.056,NA,NA,NA,NA,NA
105604,3.94911,3.45587,1.78601,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,66.018,NA,NA,NA,NA,NA,NA,NA,NA,NA
105807,2.75688,3.03401,0.934987,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,19.518,NA,NA,NA,NA,NA,NA,NA,NA,NA
106126,3.04582,2.37035,0.217057,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-6.046,NA,NA,NA,NA,NA,NA
106298,2.31304,3.65786,1.26749,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,64.469,NA,NA,NA,NA,NA,NA
106450,3.02418,4.15109,0.309137,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,36.622,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
106721,2.65811,3.80427,-0.199508,138.402,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
106841,1.68237,3.00632,-0.311709,NA,NA,NA,NA,NA,NA,-3.535,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
107104,2.52969,3.41186,-0.643796,NA,NA,36.579,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
107346,2.35476,2.56361,1.14377,NA,NA,NA,NA,NA,NA,NA,-1.081,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
107492,0.370517,3.65743,1.6732,NA,NA,NA,NA,NA,NA,21.863,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
107717,1.43367,3.63885,3.72274,NA,NA,NA,NA,NA,-55.573,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
107955,0.102544,3.11177,3.37853,NA,9.543,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
108168,-1.42312,4.26616,1.77597,NA,NA,NA,NA,NA,468.854,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
108345,-2.47457,4.79117,-0.0338559,NA,NA,NA,NA,NA,296.904,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
108591,-3.21784,4.4846,-0.250874,NA,NA,62.475,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
108721,-4.69345,3.14234,1.04513,NA,3.235,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
108991,-4.23928,2.5735,1.56528,NA,NA,NA,NA,NA,0.001,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
109199,-3.95318,2.47906,1.61427,3.224,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
109298,-3.66748,1.02184,2.4475,NA,NA,NA,NA,NA,NA,NA,NA,NA,-9.101,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
109553,-2.17768,0.259546,2.88182,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,245.95,NA,NA,NA,NA,NA,NA,NA,NA
109627,-4.46819,0.0844411,3.28837,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,77.128,NA,NA,NA,NA,NA,NA,NA,NA
109861,-3.22879,0.275924,2.39804,NA,NA,NA,NA,NA,NA,NA,NA,-18.204,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
110182,-3.85118,-0.919568,3.21122,23.415,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
110245,-4.91536,-0.5853,3.2325,124.031,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
110483,-4.22291,-1.2931,1.54345,NA,NA,NA,NA,NA,NA,-1.812,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
110631,-3.9301,0.289414,0.909211,-8.311,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
110954,-4.82857,-0.805782,1.49958,NA,NA,NA,NA,NA,NA,NA,NA,122.268,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
111174,-3.4831,-2.12202,0.562227,NA,NA,NA,NA,NA,NA,NA,NA,NA,12.969,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
111274,-3.4431,-1.22807,1.57875,NA,NA,NA,NA,NA,NA,NA,NA,NA,-6.71,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
111592,-3.62549,-2.16919,1.52098,NA,NA,NA,NA,NA,NA,NA,NA,9.742,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
111685,-3.06494,-4.0184,2.75818,68.026,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
111913,-3.44495,-2.73774,2.57849,-0.06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
112103,-1.32882,-0.564522,2.52287,NA,NA,NA,NA,NA,NA,NA,NA,NA,135.37,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
112347,-2.43543,-1.01389,2.68835,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,198.164,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
112451,-2.81981,-0.129694,1.59322,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-17.775,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
112627,-2.77259,0.814434,1.05489,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,14.154,NA,NA,NA,NA,NA,NA,NA,NA,NA
112854,-0.263907,-2.17729,0.636604,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,377.058,NA,NA,NA,NA,NA,NA,NA,NA,NA
113012,1.4269,-2.44013,1.66181,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,32.719,NA,NA,NA,NA,NA
113207,0.551805,-2.10999,-0.439206,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.003,NA,NA,NA
113410,-0.804901,-1.65463,-0.521995,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,777.156,NA,NA,NA,NA
113772,-0.786854,-1.9954,0.329466,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2517.379,NA,NA,NA,NA,NA,NA,NA
113983,-1.81266,-2.20012,0.46772,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-18.298,NA,NA,NA,NA,NA,NA,NA
114049,-0.706758,-1.46591,1.86248,NA,NA,NA,NA,NA,NA,NA,NA,1525.36,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
114370,-0.55946,-2.52111,2.57235,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,58.859,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
114521,-0.5677,-2.21957,3.40021,NA,NA,NA,NA,NA,NA,NA,NA,-42.986,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
114715,-1.19587,-2.22822,2.33682,NA,NA,NA,NA,NA,NA,NA,NA,-99.326,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
114911,-1.47416,-1.33048,1.13125,NA,NA,NA,NA,NA,NA,NA,NA,NA,167.683,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
115028,-0.424754,-3.10039,0.765057,NA,NA,NA,NA,NA,NA,NA,NA,69.321,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
115362,-0.922345,-0.727103,0.859072,1600.315,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
115442,0.0566575,-0.78926,0.703306,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.315,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
115720,1.59124,-0.0326566,0.463165,NA,NA,NA,NA,NA,NA,NA,NA,21.208,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
115895,1.735,1.26616,1.17341,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,81.967,NA,NA,NA,NA,NA,NA,NA,NA
116018,-0.193829,2.21869,2.71117,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,45.062,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
116217,-0.200694,1.58239,4.15535,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,52.164,NA,NA,NA,NA,NA,NA,NA,NA
116491,-1.09679,1.73147,3.90042,NA,NA,NA,NA,NA,NA,NA,NA,34.859,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
116745,-1.62211,2.31203,4.63223,321.36,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
116959,-3.29437,1.4423,4.68465,NA,NA,NA,NA,NA,NA,11.607,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
117004,-3.601,0.049818,2.45465,NA,NA,NA,NA,NA,NA,23.205,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
117398,-4.0744,-0.13512,1.85391,NA,NA,NA,NA,NA,NA,NA,NA,4.925,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
117478,-4.7313,-0.76368,2.87899,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,87.343,NA,NA,NA,NA,NA,NA,NA
117746,-4.1212,-0.220383,3.24156,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,755.644,NA,NA,NA,NA,NA,NA,NA
117940,-4.60706,-2.44137,1.7171,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.613,NA,NA,NA,NA,NA,NA,NA,NA
118073,-3.51705,-3.38581,2.37509,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,161.35,NA,NA,NA,NA,NA,NA,NA,NA,NA
118209,-3.98211,-4.39384,3.28501,NA,NA,NA,NA,NA,NA,NA,NA,NA,81.145,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
118507,-3.589,-4.51619,3.04589,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-44.464,NA,NA,NA,NA,NA,NA,NA,NA
118604,-1.22429,-4.26451,3.81121,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,35.464,NA,NA,NA,NA
118881,-2.37145,-4.93577,3.18727,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,59.332,NA,NA,NA,NA,NA,NA
119164,-1.7583,-3.83824,2.56889,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.224,NA,NA,NA,NA,NA
119357,-1.69301,-2.90719,2.15875,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,116.384,NA,NA,NA,NA,NA,NA
119444,-1.70661,-2.95529,2.50918,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,18.214,NA,NA,NA,NA
119754,-2.11338,-3.75993,2.34705,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.803
119929,-2.04172,-1.08217,1.59128,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-17.959,NA,NA,NA,NA,NA
120022,-3.51043,-1.64522,2.61587,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-44.799
120243,-3.5415,-1.65181,3.45889,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-32.614,NA
120443,-4.3484,-2.61885,2.11584,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-12.359,NA,NA,NA
120767,-3.90337,-3.63098,2.00953,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.807,NA,NA
120980,-4.3626,-4.05302,2.1522,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,27.453,NA,NA,NA
121117,-4.80888,-4.74604,1.87023,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.929,NA
121234,-3.64702,-4.78397,1.86015,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-12.537,NA
121539,-4.77726,-3.95245,1.23588,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-14.528,NA
121677,-4.02105,-2.30015,-0.596381,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8.682,NA
121905,-4.99225,-0.946908,0.289677,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,165.755,NA,NA
122033,-4.6208,-2.09453,-0.106387,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,153.249,NA,NA
122221,-4.15105,-2.38446,-0.366337,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-45.826,NA,NA,NA
122582,-4.31687,-1.05916,-0.395483,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,49.36,NA,NA
122622,-3.10501,-2.11492,-0.630485,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,227.905,NA,NA
122850,-2.53154,-2.6254,-1.40217,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,205.201,NA,NA,NA
123178,-2.24583,-1.4682,-2.56974,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,159.342,NA,NA
123355,-3.01555,-1.37291,-1.77197,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.012,NA,NA
123599,-4.16176,-2.13246,-2.07908,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,88.252,NA,NA
123675,-3.88403,-4.42186,-2.93481,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,53.276,NA,NA,NA,NA
123860,-4.95746,-3.25284,-1.61748,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-15.828,NA,NA,NA,NA,NA
124132,-4.4971,-4.41328,-1.72192,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,79.913,NA,NA,NA,NA,NA,NA,NA,NA
124331,-4.34177,-2.48465,0.300782,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,294.598,NA,NA,NA,NA,NA,NA,NA,NA,NA
124570,-4.77011,-1.01727,-0.191143,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,760.663,NA,NA,NA,NA,NA,NA,NA
124610,-3.37964,-2.45694,-0.154355,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,386.384,NA,NA,NA,NA,NA,NA,NA
124806,-3.13142,-2.87135,-0.499485,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-236.044,NA,NA,NA,NA,NA,NA,NA
125194,-2.64948,-3.21026,0.0697508,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,59.499,NA,NA,NA,NA,NA,NA,NA,NA,NA
125338,-1.82837,-3.64879,1.09523,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8.018,NA,NA,NA,NA,NA,NA,NA,NA
125497,-2.34331,-2.52787,0.31964,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-67.088,NA,NA,NA,NA,NA,NA,NA,NA
125796,-2.47805,-2.51745,-1.30715,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1533.773,NA,NA,NA,NA,NA,NA,NA,NA
125837,-1.75184,-1.1903,-0.249598,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,398.362,NA,NA,NA,NA,NA,NA,NA,NA
126052,-1.88094,-4.11796,-0.801191,NA,NA,NA,NA,NA,NA,NA,NA,152.889,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
126311,-1.05621,-4.29541,-0.325386,NA,NA,NA,NA,NA,NA,79.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
126541,0.21123,-4.93266,-1.33882,NA,NA,NA,NA,NA,NA,NA,NA,NA,229.57,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
126710,-1.09213,-4.48558,0.17673,NA,NA,NA,NA,NA,NA,NA,NA,-28.865,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
126905,-0.445824,-4.00497,0.117237,NA,NA,NA,NA,NA,NA,NA,NA,-1.016,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
127141,0.319404,-4.19205,-0.438575,NA,NA,NA,NA,NA,NA,7.495,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
127233,0.259411,-4.30181,0.329989,NA,17.297,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
127427,-0.11692,-3.06498,0.67533,NA,41.595,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
127744,-1.12741,-3.30046,-1.55949,NA,NA,10.362,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
127933,-3.68793,-4.3337,-1.1817,NA,NA,NA,NA,17.813,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
128154,-4.37135,-2.05369,-0.85184,NA,NA,787.523,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
128253,-4.00324,-2.07083,-0.910303,NA,NA,NA,2421.126,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
128480,-4.78311,-2.82752,-0.206382,NA,NA,98.832,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
128783,-4.69022,-3.51583,0.691118,NA,NA,NA,NA,NA,-6.284,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
128945,-3.15466,-2.31948,-0.932176,NA,NA,NA,NA,NA,NA,42.712,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
129181,-3.28796,-3.14239,-1.0335,11.691,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
129384,-4.76061,-2.13111,-0.896384,NA,NA,NA,NA,NA,NA,NA,NA,161.054,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
129450,-4.86783,-1.54779,0.886044,76.615,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
129788,-4.32877,-2.25577,0.802985,NA,NA,NA,NA,NA,NA,-14.498,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
129860,-4.46064,-1.86513,0.916205,NA,NA,NA,NA,NA,-53.094,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
130039,-3.83888,-2.74163,0.498109,NA,0.542,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
130369,-3.26882,-2.25998,0.693773,NA,NA,NA,NA,NA,-0.296,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
130508,-2.6596,-2.87504,0.271998,NA,NA,NA,NA,49.915,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
130776,-1.61485,-0.991532,1.87566,NA,NA,NA,NA,NA,NA,NA,386.01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
130954,-1.5878,0.234691,2.22822,NA,NA,NA,NA,NA,NA,127.736,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
131073,-0.767861,0.389609,2.02606,NA,NA,NA,NA,NA,NA,NA,-33.261,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
131382,1.08073,0.820502,0.406226,NA,NA,NA,NA,3.517,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
