id,x0,x1,x2,fitness-2,fitness-3,fitness-4.5,fitness-4,fitness-5,fitness-2.5,fitness-3.5,fitness-1.5
181591,-2.29612,2.65951,-3.90141,NA,NA,-130.325,NA,NA,NA,NA,NA
181641,-3.42466,3.19067,-4.43083,NA,NA,NA,NA,-115.245,NA,NA,NA
181896,-3.19783,3.31598,-4.92032,NA,NA,NA,-122.882,NA,NA,NA,NA
182188,-2.42895,4.14612,-4.22393,NA,NA,-65.607,NA,NA,NA,NA,NA
182318,-2.60033,4.35847,-4.86766,NA,NA,NA,NA,-75.311,NA,NA,NA
182456,-1.49242,4.29373,-4.83948,NA,NA,NA,NA,-64.051,NA,NA,NA
182635,-1.2103,4.70412,-3.35281,NA,NA,-146.991,NA,NA,NA,NA,NA
182816,-2.06919,4.58909,-3.93715,NA,NA,-92.671,NA,NA,NA,NA,NA
183112,-1.93442,4.62799,-4.61057,NA,NA,NA,NA,NA,NA,-88.772,NA
183236,-2.37764,4.45445,-4.63335,NA,-128.242,NA,NA,NA,NA,NA,NA
183417,-2.07351,4.09581,-4.36065,NA,NA,NA,NA,NA,NA,-89.237,NA
183699,-3.60849,4.03627,-4.9009,NA,-152.384,NA,NA,NA,NA,NA,NA
183872,-3.70735,4.98472,-4.20618,NA,-189.348,NA,NA,NA,NA,NA,NA
184094,-2.90598,4.80981,-4.45099,NA,NA,-96.445,NA,NA,NA,NA,NA
184271,-3.7356,4.2924,-4.02953,NA,NA,NA,NA,-144.043,NA,NA,NA
184557,-2.92619,3.23543,-3.29565,NA,NA,-133.015,NA,NA,NA,NA,NA
184621,-2.71486,4.98942,-2.99158,NA,NA,NA,NA,-169.673,NA,NA,NA
184807,-1.23789,4.09077,-2.88384,NA,NA,NA,NA,NA,NA,-260.228,NA
185137,-0.925954,4.6408,-2.51034,NA,NA,-252.706,NA,NA,NA,NA,NA
185332,-0.690136,3.90485,-3.19593,NA,NA,-170.989,NA,NA,NA,NA,NA
185472,-3.09733,3.04834,-4.8628,NA,NA,-97.356,NA,NA,NA,NA,NA
185654,-3.51193,3.93894,-4.90644,NA,NA,-99.175,NA,NA,NA,NA,NA
185856,-3.06002,3.06594,-4.31479,NA,-168.842,NA,NA,NA,NA,NA,NA
186035,-2.57809,3.9184,-4.82202,NA,NA,NA,-59.865,NA,NA,NA,NA
186352,-2.31731,2.85606,-4.74659,NA,NA,NA,NA,NA,NA,-156.375,NA
186539,-1.64155,3.1689,-4.17923,NA,NA,-82.276,NA,NA,NA,NA,NA
186620,-2.07265,2.83409,-4.58562,NA,NA,NA,NA,-90.779,NA,NA,NA
186945,-2.51258,4.06201,-3.72366,NA,NA,-91.548,NA,NA,NA,NA,NA
187140,-2.5345,3.6241,-4.31257,NA,NA,-66.826,NA,NA,NA,NA,NA
187246,-2.51183,3.99063,-4.69469,NA,NA,-55.831,NA,NA,NA,NA,NA
187543,-1.65935,4.37087,-3.54145,NA,NA,-108.583,NA,NA,NA,NA,NA
187641,-2.36345,4.9194,-2.92434,NA,NA,-165.246,NA,NA,NA,NA,NA
187994,-3.07662,3.40349,-4.70824,NA,NA,NA,-96.24,NA,NA,NA,NA
188074,-1.26979,4.77069,-4.37459,NA,NA,-77.809,NA,NA,NA,NA,NA
188391,-2.92495,4.54407,-4.46357,NA,NA,-86.507,NA,NA,NA,NA,NA
188485,-2.82627,3.97428,-4.09678,NA,NA,-83.203,NA,NA,NA,NA,NA
188690,-3.08961,3.38764,-4.19729,NA,NA,NA,-105.812,NA,NA,NA,NA
188821,-2.38826,4.86009,-3.94117,NA,NA,-92.788,NA,NA,NA,NA,NA
189186,-1.61103,4.8488,-4.3025,NA,-172.819,NA,NA,NA,NA,NA,NA
189391,-1.46317,4.08298,-4.54904,NA,NA,NA,NA,NA,NA,-115.878,NA
189488,-2.08109,3.28224,-4.61355,NA,NA,NA,-51.27,NA,NA,NA,NA
189756,-2.58455,3.18876,-4.51991,NA,NA,NA,-84.386,NA,NA,NA,NA
189916,-2.13838,2.90586,-4.63325,NA,NA,NA,NA,NA,NA,-120.601,NA
190195,-1.70283,3.53782,-4.1009,NA,NA,NA,-65.521,NA,NA,NA,NA
190312,-1.30813,2.77047,-3.57904,NA,NA,NA,-218.071,NA,NA,NA,NA
190551,-1.19714,2.8322,-3.91417,NA,NA,-166.832,NA,NA,NA,NA,NA
190613,-1.78802,2.70159,-4.71717,NA,NA,NA,NA,-103.963,NA,NA,NA
190839,-1.16425,3.4511,-4.9404,NA,NA,NA,-42.933,NA,NA,NA,NA
191005,-1.26614,3.59847,-4.61799,NA,NA,-31.099,NA,NA,NA,NA,NA
191201,-0.804533,4.0419,-4.56708,NA,NA,-85.414,NA,NA,NA,NA,NA
191501,-1.53825,4.40724,-4.78403,NA,NA,NA,-52.14,NA,NA,NA,NA
191641,-1.37529,4.54106,-4.39924,NA,NA,NA,-72.227,NA,NA,NA,NA
191831,-1.85178,3.30741,-3.96694,NA,NA,-88.559,NA,NA,NA,NA,NA
192049,-3.16772,3.89493,-4.05217,NA,NA,-98.856,NA,NA,NA,NA,NA
192290,-4.05425,2.74248,-3.82508,NA,NA,NA,NA,-200.161,NA,NA,NA
192435,-2.86852,4.15195,-4.98985,NA,NA,NA,NA,-69.135,NA,NA,NA
192612,-2.62711,4.14574,-4.92389,NA,NA,NA,NA,-66.525,NA,NA,NA
192811,-3.90748,4.98729,-4.64843,NA,NA,NA,-163.154,NA,NA,NA,NA
193003,-3.2522,4.7503,-4.29175,NA,NA,-108.491,NA,NA,NA,NA,NA
193262,-1.64339,4.529,-4.50728,NA,NA,-58.511,NA,NA,NA,NA,NA
193501,-1.64807,4.25656,-4.6856,NA,NA,NA,-42.181,NA,NA,NA,NA
193668,-2.22204,4.35582,-4.78768,NA,NA,NA,NA,-49.825,NA,NA,NA
193864,-1.69106,3.61155,-4.48614,NA,NA,NA,NA,-41.376,NA,NA,NA
194141,-2.70334,4.97598,-3.75931,NA,NA,-111.174,NA,NA,NA,NA,NA
194382,-2.89132,3.75094,-4.66221,NA,NA,NA,-89.916,NA,NA,NA,NA
194434,-3.52636,4.43375,-4.36662,NA,NA,NA,NA,-120.862,NA,NA,NA
194611,-3.06663,3.96068,-4.29002,NA,NA,NA,NA,NA,NA,-115.263,NA
194832,-2.95816,4.41572,-4.50877,NA,-123.887,NA,NA,NA,NA,NA,NA
195125,-2.90676,3.32805,-4.91176,NA,NA,-93.427,NA,NA,NA,NA,NA
195298,-1.36501,3.91226,-3.51899,NA,NA,NA,NA,-119.648,NA,NA,NA
195449,-2.92409,4.99511,-3.33843,NA,NA,NA,-165.554,NA,NA,NA,NA
195618,-3.24209,4.53471,-4.66427,NA,NA,NA,NA,NA,NA,-110.293,NA
195965,-2.11227,3.86712,-3.30535,NA,NA,NA,-141.835,NA,NA,NA,NA
196042,-2.72691,4.47556,-3.47708,NA,NA,NA,NA,-117.256,NA,NA,NA
196358,-2.71699,4.18916,-3.28256,NA,NA,-122.647,NA,NA,NA,NA,NA
196480,-1.92195,4.39081,-4.58643,NA,NA,NA,NA,-52.101,NA,NA,NA
196748,-1.39889,4.18637,-4.5608,NA,NA,NA,NA,-46.253,NA,NA,NA
196856,-1.94571,3.30871,-4.2287,NA,NA,NA,-72.948,NA,NA,NA,NA
197148,-2.12188,2.59799,-4.64208,NA,NA,NA,NA,-116.225,NA,NA,NA
197368,-3.06515,4.44967,-4.22598,NA,NA,-94.191,NA,NA,NA,NA,NA
197572,-3.53489,3.71454,-4.52841,NA,NA,NA,-112.707,NA,NA,NA,NA
197631,-3.03918,2.90406,-4.83004,NA,-126.816,NA,NA,NA,NA,NA,NA
197840,-2.51848,3.05851,-4.42783,NA,NA,NA,NA,NA,-248.544,NA,NA
198056,-3.29754,4.36969,-3.98196,-262.931,NA,NA,NA,NA,NA,NA,NA
198397,-3.11103,4.05313,-4.31512,NA,NA,NA,NA,-89.175,NA,NA,NA
198552,-3.33304,4.72803,-4.4451,NA,NA,-108.677,NA,NA,NA,NA,NA
198797,-0.937009,3.21814,-4.83648,NA,NA,NA,NA,NA,NA,-137.568,NA
198937,-0.717836,4.78044,-4.74133,NA,NA,NA,-137.293,NA,NA,NA,NA
199030,0.00539794,4.01283,-4.12904,NA,NA,NA,NA,-232.146,NA,NA,NA
199295,-1.07051,4.98036,-4.40383,NA,NA,-94.286,NA,NA,NA,NA,NA
199505,-1.77063,3.92719,-4.93824,NA,NA,NA,-45.73,NA,NA,NA,NA
199711,-0.932233,2.4507,-4.25909,NA,NA,-208.72,NA,NA,NA,NA,NA
200000,-2.7255,2.59353,-4.92329,NA,NA,NA,-155.905,NA,NA,NA,NA
