id,x0,x1,x2,fitness-5,fitness-3.5,fitness-2.5,fitness-3,fitness-2,fitness-1.5,fitness-4,fitness-1,fitness-0.5
178289,1.45286,1.87449,-4.145,NA,-25.336,NA,NA,NA,NA,NA,NA,NA
178472,1.78383,2.50796,-4.08592,NA,NA,NA,-23.395,NA,NA,NA,NA,NA
178719,1.68645,2.16359,-4.04776,NA,NA,-12.081,NA,NA,NA,NA,NA,NA
178852,1.83216,2.6272,-4.08431,NA,NA,NA,-28.3,NA,NA,NA,NA,NA
179051,0.999461,1.90259,-4.03131,NA,NA,NA,NA,NA,NA,-58.576,NA,NA
179311,2.81637,1.54327,-5,NA,NA,-38.726,NA,NA,NA,NA,NA,NA
179414,1.31607,1.04147,-5,NA,NA,NA,-44.977,NA,NA,NA,NA,NA
179765,1.54535,1.76108,-4.6328,NA,NA,NA,NA,-9.483,NA,NA,NA,NA
179809,2.34329,1.22249,-4.25924,NA,NA,NA,NA,NA,-41.884,NA,NA,NA
180096,2.02405,0.759862,-4.09941,NA,NA,NA,NA,-43.49,NA,NA,NA,NA
180214,2.21976,0.996469,-4.93012,NA,NA,-32.908,NA,NA,NA,NA,NA,NA
180462,1.98041,2.38489,-4.28728,NA,NA,-16.282,NA,NA,NA,NA,NA,NA
180620,2.35538,1.63729,-5,NA,NA,NA,-23.348,NA,NA,NA,NA,NA
180951,2.30348,2.28479,-5,NA,NA,NA,NA,-32.475,NA,NA,NA,NA
181133,1.39904,1.98586,-4.91631,NA,NA,NA,-21.076,NA,NA,NA,NA,NA
181303,1.79898,1.83905,-4.35865,NA,-17.665,NA,NA,NA,NA,NA,NA,NA
181580,1.70168,2.42294,-4.06369,NA,NA,NA,NA,-20.789,NA,NA,NA,NA
181614,1.18002,2.16225,-4.81484,NA,NA,NA,NA,-26.605,NA,NA,NA,NA
181993,2.06716,1.73656,-4.80938,NA,NA,-10.364,NA,NA,NA,NA,NA,NA
182033,1.18198,1.3108,-5,NA,NA,NA,-37.573,NA,NA,NA,NA,NA
182227,2.00565,1.60351,-4.04587,NA,NA,NA,-8.353,NA,NA,NA,NA,NA
182484,1.42396,2.26074,-4.59133,NA,NA,NA,NA,NA,-38.289,NA,NA,NA
182720,1.61893,2.57055,-5,NA,NA,NA,NA,-34.713,NA,NA,NA,NA
182970,2.53199,2.45655,-4.5653,NA,NA,NA,-33.342,NA,NA,NA,NA,NA
183114,2.78587,1.62881,-3.82527,NA,NA,NA,-39.165,NA,NA,NA,NA,NA
183326,2.43077,1.65153,-5,NA,-41.33,NA,NA,NA,NA,NA,NA,NA
183533,2.73927,1.19441,-5,NA,NA,NA,-50.165,NA,NA,NA,NA,NA
183625,1.52892,2.29665,-5,NA,NA,NA,-26.275,NA,NA,NA,NA,NA
183948,1.34189,2.25661,-4.41177,NA,-28.251,NA,NA,NA,NA,NA,NA,NA
184040,0.994073,1.56886,-5,NA,NA,NA,-41.476,NA,NA,NA,NA,NA
184289,1.87805,0.773702,-3.66432,NA,-62.203,NA,NA,NA,NA,NA,NA,NA
184576,2.17271,2.11402,-3.2944,NA,-56.948,NA,NA,NA,NA,NA,NA,NA
184725,1.40275,2.58548,-4.26319,NA,NA,-26.244,NA,NA,NA,NA,NA,NA
184850,1.20195,2.00883,-5,NA,NA,NA,-28.833,NA,NA,NA,NA,NA
185119,2.00817,2.20966,-5,NA,NA,-21.774,NA,NA,NA,NA,NA,NA
185313,1.3875,1.68563,-4.88857,NA,NA,NA,NA,-22.325,NA,NA,NA,NA
185576,1.88502,1.09515,-5,NA,NA,NA,NA,-41.742,NA,NA,NA,NA
185640,2.11574,1.53662,-5,NA,NA,NA,-26.571,NA,NA,NA,NA,NA
185941,1.52701,1.46639,-5,NA,NA,-19.692,NA,NA,NA,NA,NA,NA
186110,1.57188,1.22099,-5,NA,-38.53,NA,NA,NA,NA,NA,NA,NA
186208,1.62558,3.16674,-5,NA,NA,-61.478,NA,NA,NA,NA,NA,NA
186494,1.46308,1.4676,-5,NA,NA,NA,-22.825,NA,NA,NA,NA,NA
186789,1.8565,1.71673,-3.74126,NA,NA,-11.274,NA,NA,NA,NA,NA,NA
186966,1.92094,2.31476,-4.61996,NA,NA,NA,NA,-17.74,NA,NA,NA,NA
187006,2.68045,2.0214,-4.81499,NA,NA,NA,NA,-35.023,NA,NA,NA,NA
187271,2.17152,1.75939,-4.53381,NA,NA,NA,NA,-20.612,NA,NA,NA,NA
187582,1.58835,1.74117,-3.8234,NA,NA,-9.818,NA,NA,NA,NA,NA,NA
187734,1.9433,0.990638,-4.45957,NA,NA,NA,-22.719,NA,NA,NA,NA,NA
187968,1.92137,2.0202,-5,NA,-39.964,NA,NA,NA,NA,NA,NA,NA
188091,2.16768,1.85611,-3.57016,NA,NA,-22.563,NA,NA,NA,NA,NA,NA
188360,1.438,2.38935,-4.59656,NA,NA,-20.956,NA,NA,NA,NA,NA,NA
188571,1.91888,1.82762,-4.27677,NA,NA,NA,NA,-11.005,NA,NA,NA,NA
188650,1.60966,1.77984,-4.51031,NA,NA,NA,-9.35,NA,NA,NA,NA,NA
188820,1.50444,2.62701,-5,NA,NA,-35.476,NA,NA,NA,NA,NA,NA
189085,1.04772,2.16684,-3.96926,NA,NA,NA,NA,-33.35,NA,NA,NA,NA
189352,0.743846,2.08051,-3.80603,NA,NA,NA,NA,-47.93,NA,NA,NA,NA
189510,1.69561,1.93516,-4.05517,NA,NA,NA,NA,-10.274,NA,NA,NA,NA
189670,1.42331,2.05731,-4.76601,NA,NA,NA,NA,-19.523,NA,NA,NA,NA
189928,2.31808,1.8877,-4.13013,NA,NA,NA,NA,NA,-28.068,NA,NA,NA
190143,2.90961,2.31539,-4.53481,NA,-54.121,NA,NA,NA,NA,NA,NA,NA
190368,2.98588,2.31122,-3.92365,NA,NA,-50.732,NA,NA,NA,NA,NA,NA
190453,2.62131,1.73161,-5,NA,NA,NA,NA,NA,-51.492,NA,NA,NA
190751,0.873217,1.80193,-5,NA,NA,-39.942,NA,NA,NA,NA,NA,NA
190823,1.22977,1.68505,-4.34714,NA,NA,-10.66,NA,NA,NA,NA,NA,NA
191112,1.3871,1.86383,-3.53842,NA,NA,NA,NA,-39.698,NA,NA,NA,NA
191332,2.34865,1.70369,-4.49605,NA,NA,NA,NA,-16.566,NA,NA,NA,NA
191558,1.83853,2.0406,-5,NA,NA,NA,NA,NA,-36.732,NA,NA,NA
191621,1.26387,1.68052,-4.71424,NA,NA,NA,NA,-18.989,NA,NA,NA,NA
191904,1.53599,1.31945,-4.5187,NA,NA,NA,-15.769,NA,NA,NA,NA,NA
192164,1.61775,2.35536,-5,NA,NA,NA,-29.49,NA,NA,NA,NA,NA
192347,2.48865,0.804638,-5,NA,NA,-54.998,NA,NA,NA,NA,NA,NA
192507,2.13835,1.77133,-4.04785,NA,NA,NA,-10.571,NA,NA,NA,NA,NA
192665,2.492,1.97493,-5,NA,NA,-27.375,NA,NA,NA,NA,NA,NA
192880,1.59475,2.06377,-5,NA,NA,NA,-20.551,NA,NA,NA,NA,NA
193180,1.23846,1.70458,-5,NA,-42.537,NA,NA,NA,NA,NA,NA,NA
193266,1.33599,1.1337,-4.90936,NA,NA,-30.391,NA,NA,NA,NA,NA,NA
193509,2.34374,1.63011,-5,NA,NA,-21.83,NA,NA,NA,NA,NA,NA
193763,2.58654,2.09401,-4.57081,NA,NA,NA,-26.472,NA,NA,NA,NA,NA
193857,2.1652,1.76763,-4.19146,NA,NA,NA,NA,-11.253,NA,NA,NA,NA
194181,1.77087,1.65222,-4.70947,NA,NA,NA,NA,-8.065,NA,NA,NA,NA
194338,1.35396,1.1991,-5,NA,-45.049,NA,NA,NA,NA,NA,NA,NA
194462,1.50064,1.8117,-4.53628,NA,-24.61,NA,NA,NA,NA,NA,NA,NA
194652,1.56009,1.69269,-3.51762,NA,NA,-22.711,NA,NA,NA,NA,NA,NA
194803,1.28245,1.82178,-4.64972,NA,NA,NA,NA,NA,NA,-50.609,NA,NA
195027,1.52079,2.51847,-4.74347,NA,NA,NA,NA,-30.628,NA,NA,NA,NA
195210,2.2041,2.02438,-3.98668,NA,NA,NA,NA,-14.868,NA,NA,NA,NA
195527,1.34674,2.11164,-4.44337,NA,NA,-12.409,NA,NA,NA,NA,NA,NA
195787,1.60371,2.17305,-5,NA,NA,NA,NA,NA,-40.828,NA,NA,NA
195911,1.51077,2.56441,-5,NA,NA,-32.876,NA,NA,NA,NA,NA,NA
196181,0.933201,1.4865,-3.88537,NA,NA,-32.484,NA,NA,NA,NA,NA,NA
196344,2.08311,2.11568,-5,NA,NA,-20.304,NA,NA,NA,NA,NA,NA
196592,0.759081,1.09665,-3.9769,NA,NA,NA,-58.239,NA,NA,NA,NA,NA
196770,1.64895,1.83562,-4.26173,NA,NA,-3.001,NA,NA,NA,NA,NA,NA
196801,2.93667,1.37514,-4.07559,NA,NA,NA,NA,-41.688,NA,NA,NA,NA
197126,2.69088,1.21532,-4.58394,NA,NA,NA,NA,-34.409,NA,NA,NA,NA
197270,2.42994,1.18419,-5,NA,NA,NA,NA,NA,-65.613,NA,NA,NA
197474,1.71256,1.34635,-4.76802,NA,NA,-10.896,NA,NA,NA,NA,NA,NA
197723,1.08612,1.53363,-5,NA,NA,-30.716,NA,NA,NA,NA,NA,NA
197814,1.80228,2.50663,-5,NA,NA,-29.133,NA,NA,NA,NA,NA,NA
198168,1.66371,1.81203,-5,NA,NA,NA,-18.009,NA,NA,NA,NA,NA
198300,2.40411,1.11413,-5,NA,NA,NA,-37.914,NA,NA,NA,NA,NA
198469,2.3048,1.92016,-5,NA,NA,NA,NA,-23.16,NA,NA,NA,NA
198651,2.1066,2.31165,-5,NA,NA,NA,NA,NA,-42.496,NA,NA,NA
198812,2.1598,2.52832,-5,NA,NA,NA,NA,NA,NA,NA,-64.226,NA
199097,1.99372,2.63101,-4.06426,NA,NA,NA,NA,NA,-47.759,NA,NA,NA
199264,2.21999,1.39058,-3.29697,NA,NA,NA,NA,-42.752,NA,NA,NA,NA
199522,2.58786,2.13017,-4.45447,NA,NA,-24.845,NA,NA,NA,NA,NA,NA
199667,1.03683,2.21116,-4.44344,NA,NA,NA,-29.962,NA,NA,NA,NA,NA
199997,2.82774,2.80702,-4.6992,NA,NA,-57.804,NA,NA,NA,NA,NA,NA
