id,x0,x1,x2,fitness-4,fitness-3.5,fitness-4.5,fitness-2.5,fitness-0.5,fitness-1,fitness1,fitness3.5,fitness5,fitness4,fitness4.5,fitness3
157363,-0.706618,5,4.83027,NA,NA,NA,NA,NA,NA,NA,NA,15510.206,NA,NA,NA
157584,0.438112,5,5,NA,NA,NA,NA,NA,NA,NA,NA,2826.763,NA,NA,NA
157674,-0.724757,4.72121,5,NA,NA,NA,NA,NA,NA,NA,NA,12776.528,NA,NA,NA
157806,-0.207231,4.17768,5,NA,NA,NA,NA,NA,NA,NA,NA,4090.597,NA,NA,NA
158056,-0.718469,5,4.6321,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2930.978,NA
158210,-0.947683,5,5,NA,NA,NA,NA,NA,NA,NA,NA,9803.718,NA,NA,NA
158527,-0.964333,5,5,NA,NA,NA,NA,NA,NA,NA,NA,9067.026,NA,NA,NA
158674,-2.14101,5,5,NA,NA,NA,NA,NA,NA,NA,NA,3946.914,NA,NA,NA
158929,-0.70781,4.76654,4.75565,NA,NA,NA,NA,NA,NA,NA,NA,NA,4060.4,NA,NA
159175,-0.252883,5,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,3455.025,NA,NA
159253,-0.330982,4.20457,5,NA,NA,NA,NA,NA,NA,NA,NA,3176.139,NA,NA,NA
159440,-0.60198,4.63392,5,NA,NA,NA,NA,NA,NA,NA,NA,5875.736,NA,NA,NA
159686,-0.689014,5,3.65256,NA,NA,NA,NA,NA,NA,NA,NA,2925.32,NA,NA,NA
159982,-0.865944,4.99554,5,NA,NA,NA,NA,NA,NA,NA,NA,12641.784,NA,NA,NA
160108,-0.740448,5,5,NA,NA,NA,NA,NA,NA,NA,NA,15683.049,NA,NA,NA
160205,-0.0134895,5,4.83911,NA,NA,NA,NA,NA,NA,NA,NA,NA,3634.525,NA,NA
160411,-0.579508,5,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4636.174,NA
160760,-1.4533,5,4.2996,NA,NA,NA,NA,NA,NA,NA,1957.799,NA,NA,NA,NA
160854,-0.602736,5,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5109.528,NA
161098,-0.602557,4.72438,5,NA,NA,NA,NA,NA,NA,NA,NA,8169.4,NA,NA,NA
161323,-0.535027,5,5,NA,NA,NA,NA,NA,NA,NA,NA,4219.934,NA,NA,NA
161487,1.26525,5,4.6146,NA,NA,NA,NA,NA,NA,NA,NA,1336.811,NA,NA,NA
161715,0.391464,5,4.60843,NA,NA,NA,NA,NA,NA,NA,NA,1631.642,NA,NA,NA
161876,-0.475099,5,4.92736,NA,NA,NA,NA,NA,NA,NA,NA,1505.794,NA,NA,NA
162152,-0.674777,5,5,NA,NA,NA,NA,NA,NA,NA,NA,10754.186,NA,NA,NA
162313,-0.122336,4.20474,4.97331,NA,NA,NA,NA,NA,NA,NA,NA,4579.33,NA,NA,NA
162524,-0.735546,5,3.88351,NA,NA,NA,NA,NA,NA,NA,NA,3316.706,NA,NA,NA
162775,-0.721577,5,3.77216,NA,NA,NA,NA,NA,NA,NA,NA,5843.163,NA,NA,NA
162952,-0.501564,3.8402,5,NA,NA,NA,NA,NA,NA,NA,NA,970.917,NA,NA,NA
163136,-0.842881,5,5,NA,NA,NA,NA,NA,NA,NA,NA,12777.595,NA,NA,NA
163362,-0.976073,5,5,NA,NA,NA,NA,NA,NA,NA,NA,8511.216,NA,NA,NA
163404,-1.98566,5,5,NA,NA,NA,NA,NA,NA,NA,NA,7289.253,NA,NA,NA
163636,-1.28954,5,4.07371,NA,NA,NA,NA,NA,NA,NA,NA,2319.109,NA,NA,NA
163846,-1.46151,4.24513,4.96365,NA,NA,NA,NA,NA,NA,NA,NA,8207.238,NA,NA,NA
164078,-1.49199,4.92397,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,8421.537,NA,NA
164296,-1.50936,4.46196,5,NA,NA,NA,NA,NA,NA,NA,NA,2418.359,NA,NA,NA
164538,-0.644816,4.60445,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5370.809,NA
164751,-0.555265,5,5,NA,NA,NA,NA,NA,NA,NA,NA,5302.848,NA,NA,NA
164814,-0.777131,5,4.69148,NA,NA,NA,NA,NA,NA,NA,NA,15902.22,NA,NA,NA
165057,-0.915394,5,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9252.804,NA
165260,-1.24456,5,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,3698.047,NA,NA
165424,-2.05178,5,5,NA,NA,NA,NA,NA,NA,NA,NA,6337.342,NA,NA,NA
165744,-2.01669,5,5,NA,NA,NA,NA,NA,NA,NA,NA,6809.704,NA,NA,NA
165851,-0.815399,4.76899,4.89826,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20036.478,NA
166106,-1.26202,5,4.10208,NA,NA,NA,NA,NA,NA,NA,NA,3341.49,NA,NA,NA
166377,-1.28084,5,3.25299,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3417.173,NA
166515,-2.01754,5,4.71006,NA,NA,NA,NA,NA,NA,NA,NA,5557.898,NA,NA,NA
166774,-1.03382,5,5,NA,NA,NA,NA,NA,NA,NA,NA,5413.393,NA,NA,NA
166887,-0.900416,5,5,NA,NA,NA,NA,NA,NA,NA,NA,11524.427,NA,NA,NA
167106,-0.97296,4.8669,5,NA,NA,NA,NA,NA,NA,NA,NA,11534.918,NA,NA,NA
167297,-1.42302,4.31667,4.75484,NA,NA,NA,NA,NA,NA,NA,NA,8360.908,NA,NA,NA
167420,-1.00765,5,5,NA,NA,NA,NA,NA,NA,NA,NA,6884.08,NA,NA,NA
167620,-0.812359,4.94163,5,NA,NA,NA,NA,NA,NA,NA,NA,15850.017,NA,NA,NA
167817,-0.632244,5,5,NA,NA,NA,NA,NA,NA,NA,NA,9074.949,NA,NA,NA
168128,-0.971392,4.60919,4.92114,NA,NA,NA,NA,NA,NA,NA,NA,5674.828,NA,NA,NA
168367,-2.00976,4.57524,5,NA,NA,NA,NA,NA,NA,NA,NA,1839.064,NA,NA,NA
168486,-1.96504,5,3.86173,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1773.21,NA
168747,-0.978338,5,4.88176,NA,NA,NA,NA,NA,NA,NA,NA,11119.735,NA,NA,NA
168913,-2.19784,5,5,NA,NA,NA,NA,NA,NA,NA,NA,2563.794,NA,NA,NA
169174,-3.22023,5,5,NA,NA,NA,NA,NA,NA,NA,NA,913.881,NA,NA,NA
169232,-2.92091,5,4.81284,NA,NA,NA,NA,NA,NA,NA,NA,3809.471,NA,NA,NA
169490,-0.768992,5,5,NA,NA,NA,NA,NA,NA,NA,NA,12907.365,NA,NA,NA
169758,-0.52849,5,5,NA,NA,NA,NA,NA,NA,NA,NA,3866.606,NA,NA,NA
169958,-0.871869,5,5,NA,NA,NA,NA,NA,NA,NA,NA,12268.469,NA,NA,NA
170074,-1.02249,5,4.95231,NA,NA,NA,NA,NA,NA,NA,NA,7178.776,NA,NA,NA
170325,-0.789226,5,4.80588,NA,NA,NA,NA,NA,NA,NA,NA,16804.342,NA,NA,NA
170445,-0.722405,5,5,NA,NA,NA,NA,NA,NA,NA,NA,12143.61,NA,NA,NA
170678,-0.823854,5,5,NA,NA,NA,NA,NA,NA,NA,NA,12972.252,NA,NA,NA
170873,-0.898386,5,5,NA,NA,NA,NA,NA,NA,NA,NA,11585.016,NA,NA,NA
170995,-1.0394,4.9231,4.81432,NA,NA,NA,NA,NA,NA,NA,NA,8359.401,NA,NA,NA
171292,-0.99108,5,5,NA,NA,NA,NA,NA,NA,NA,NA,7760.496,NA,NA,NA
171521,-0.697471,4.80708,4.90616,NA,NA,NA,NA,NA,NA,NA,NA,19190.093,NA,NA,NA
171745,-0.835307,5,5,NA,NA,NA,NA,NA,NA,NA,NA,12868.46,NA,NA,NA
171985,-0.633791,5,4.86037,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9547.63,NA
172011,-0.801237,5,5,NA,NA,NA,NA,NA,NA,NA,NA,13057.878,NA,NA,NA
172271,-0.112857,4.183,5,NA,NA,NA,NA,NA,NA,NA,NA,3768.69,NA,NA,NA
172507,0.189478,4.77817,5,NA,NA,NA,NA,NA,NA,NA,NA,2149.706,NA,NA,NA
172716,-0.781555,5,5,NA,NA,NA,NA,NA,NA,NA,NA,13003.779,NA,NA,NA
172802,-1.61848,4.24539,5,NA,NA,NA,NA,NA,NA,NA,NA,5597.851,NA,NA,NA
173104,-2.24106,4.74083,5,NA,NA,NA,NA,NA,NA,NA,NA,1564.639,NA,NA,NA
173226,-3.04276,4.95808,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4117.712,NA
173483,-1.22003,3.33322,5,NA,NA,NA,NA,NA,NA,NA,NA,2038.192,NA,NA,NA
173658,-0.606844,5,5,NA,NA,NA,NA,NA,NA,NA,NA,7914.254,NA,NA,NA
173954,-0.821047,4.8686,5,NA,NA,NA,NA,NA,NA,NA,NA,17294.441,NA,NA,NA
174016,-1.04396,5,5,NA,NA,NA,NA,NA,NA,NA,NA,4819.848,NA,NA,NA
174204,-1.43804,5,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7075.341,NA
174560,0.267315,5,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3075.011,NA
174730,-0.544656,4.90853,5,NA,NA,NA,NA,NA,NA,NA,NA,8005.291,NA,NA,NA
174803,-0.818376,4.75758,5,NA,NA,NA,NA,NA,NA,NA,NA,20018.72,NA,NA,NA
175015,-0.953435,5,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9808.076,NA
175233,-1.4843,5,5,NA,NA,NA,NA,NA,NA,NA,4122.561,NA,NA,NA,NA
175587,-0.548895,5,4.9053,NA,NA,NA,NA,NA,NA,NA,NA,6431.687,NA,NA,NA
175640,-0.711906,5,4.76206,NA,NA,NA,NA,NA,NA,NA,NA,14115.388,NA,NA,NA
175909,-0.970246,4.70818,5,NA,NA,NA,NA,NA,NA,NA,NA,11571.667,NA,NA,NA
175990,-0.64106,5,4.91093,NA,NA,NA,NA,NA,NA,NA,NA,13739.847,NA,NA,NA
176192,-0.995402,5,5,NA,NA,NA,NA,NA,NA,NA,NA,7536.474,NA,NA,NA
176415,-2.14373,4.70157,4.76809,NA,NA,NA,NA,NA,NA,NA,NA,4528.396,NA,NA,NA
176697,-1.24864,5,3.3342,NA,NA,NA,NA,NA,NA,NA,NA,2541.662,NA,NA,NA
176821,-0.189032,4.97337,4.17763,NA,NA,NA,NA,NA,NA,NA,NA,4552.15,NA,NA,NA
177029,-0.82026,5,5,NA,NA,NA,NA,NA,NA,NA,NA,12996.454,NA,NA,NA
177193,-0.55043,5,5,NA,NA,NA,NA,NA,NA,NA,NA,6601.654,NA,NA,NA
177448,-0.749702,4.81444,5,NA,NA,NA,NA,NA,NA,NA,NA,16492.483,NA,NA,NA
177771,-0.314158,4.13706,4.83206,NA,NA,NA,NA,NA,NA,NA,NA,3478.523,NA,NA,NA
177971,-0.858756,5,4.97756,NA,NA,NA,NA,NA,NA,NA,NA,13722.848,NA,NA,NA
178148,-0.856021,5,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,3597.29,NA,NA
178283,-1.88544,5,4.83657,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4557.804,NA
178441,-0.877244,5,5,NA,NA,NA,NA,NA,NA,NA,NA,12146.418,NA,NA,NA
178784,-0.781765,5,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7116.743,NA
178833,-0.752991,5,5,NA,NA,NA,NA,NA,NA,NA,NA,15302.783,NA,NA,NA
179142,-2.00852,4.87948,5,NA,NA,NA,NA,NA,NA,NA,NA,7359.88,NA,NA,NA
179257,-2.115,5,4.92752,NA,NA,NA,NA,NA,NA,NA,NA,5603.377,NA,NA,NA
179402,-0.966204,5,5,NA,NA,NA,NA,NA,NA,NA,NA,10351.546,NA,NA,NA
179672,0.396459,5,5,NA,NA,NA,NA,NA,NA,NA,NA,3160.394,NA,NA,NA
179985,0.278983,5,4.90533,NA,NA,NA,NA,NA,NA,NA,NA,4158.195,NA,NA,NA
180101,-0.731568,5,4.71897,NA,NA,NA,NA,NA,NA,NA,NA,12820.989,NA,NA,NA
180387,-0.833291,5,5,NA,NA,NA,NA,NA,NA,NA,NA,12889.669,NA,NA,NA
180500,-0.707182,5,5,NA,NA,NA,NA,NA,NA,NA,NA,11762.33,NA,NA,NA
180755,-0.772333,4.19053,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4607.125,NA
180916,-0.876235,5,5,NA,NA,NA,NA,NA,NA,NA,NA,12169.978,NA,NA,NA
181008,-0.965459,4.69252,5,NA,NA,NA,NA,NA,NA,NA,NA,8362.443,NA,NA,NA
181229,-0.669814,5,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5118.435,NA
181580,-0.620398,5,5,NA,NA,NA,NA,NA,NA,NA,NA,8546.402,NA,NA,NA
181716,-1.3478,4.41533,5,NA,NA,NA,NA,NA,NA,NA,NA,4334.839,NA,NA,NA
181798,-0.524284,5,5,NA,NA,NA,NA,NA,NA,NA,NA,3638.714,NA,NA,NA
182026,-0.649115,4.77212,5,NA,NA,NA,NA,NA,NA,NA,NA,15372.497,NA,NA,NA
182311,-0.583851,5,5,NA,NA,NA,NA,NA,NA,NA,NA,6784.544,NA,NA,NA
182528,-0.123915,4.36856,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2867.976,NA
182592,-1.26424,4.90523,4.23026,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5964.398,NA
182937,-0.745367,5,4.90875,NA,NA,NA,NA,NA,NA,NA,NA,16250.836,NA,NA,NA
183134,-0.918156,5,5,NA,NA,NA,NA,NA,NA,NA,NA,10946.82,NA,NA,NA
183259,-0.540817,5,4.99858,NA,NA,NA,NA,NA,NA,NA,NA,4634.19,NA,NA,NA
183458,-0.820605,4.72359,5,NA,NA,NA,NA,NA,NA,NA,NA,18064.041,NA,NA,NA
183643,-0.00616128,4.3898,5,NA,NA,NA,NA,NA,NA,NA,NA,2535.816,NA,NA,NA
183831,-0.928324,5,5,NA,NA,NA,NA,NA,NA,NA,NA,10577.973,NA,NA,NA
184003,-1.96501,5,5,NA,NA,NA,NA,NA,NA,NA,NA,5367.754,NA,NA,NA
184335,-1.57832,5,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4923.454,NA
184516,-2.54536,5,4.40517,NA,NA,NA,NA,NA,NA,NA,NA,1698.859,NA,NA,NA
184695,-1.89338,4.76693,5,NA,NA,NA,NA,NA,NA,NA,NA,5033.373,NA,NA,NA
184855,-0.979566,5,5,NA,NA,NA,NA,NA,NA,NA,NA,8340.382,NA,NA,NA
185049,-0.882452,5,5,NA,NA,NA,NA,NA,NA,NA,NA,12020.078,NA,NA,NA
185309,-1.95079,5,5,NA,NA,NA,NA,NA,NA,NA,NA,5220.264,NA,NA,NA
185524,-0.848219,5,3.85567,NA,NA,NA,NA,NA,NA,NA,NA,4692.893,NA,NA,NA
185724,-1.03484,5,5,NA,NA,NA,NA,NA,NA,NA,NA,5354.222,NA,NA,NA
185984,-0.344927,3.35715,5,NA,NA,NA,NA,NA,NA,NA,NA,1659.875,NA,NA,NA
186132,-0.754594,4.29974,4.43913,NA,NA,NA,NA,NA,NA,NA,NA,3320.746,NA,NA,NA
186198,-0.913833,5,4.73252,NA,NA,NA,NA,NA,NA,NA,NA,12095.964,NA,NA,NA
186554,-1.3529,5,4.1549,NA,NA,NA,NA,NA,NA,NA,NA,5250.451,NA,NA,NA
186734,-0.698202,5,5,NA,NA,NA,NA,NA,NA,NA,NA,11508.947,NA,NA,NA
186877,-0.575312,5,5,NA,NA,NA,NA,NA,NA,NA,NA,6349.564,NA,NA,NA
186999,-0.798824,5,4.61758,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8241.85,NA
187204,-1.51538,5,4.38154,NA,NA,NA,NA,NA,NA,NA,NA,6697.271,NA,NA,NA
187406,-1.82847,5,5,NA,NA,NA,NA,NA,NA,NA,NA,2244.259,NA,NA,NA
187725,-0.569948,4.74717,5,NA,NA,NA,NA,NA,NA,NA,NA,7899.447,NA,NA,NA
187984,-2.05518,4.8797,5,NA,NA,NA,NA,NA,NA,NA,NA,7058.313,NA,NA,NA
188150,-0.631673,4.75143,5,NA,NA,NA,NA,NA,NA,NA,NA,10452.082,NA,NA,NA
188335,0.355025,5,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3757.167,NA
188468,0.388276,4.61588,4.72859,NA,NA,NA,NA,NA,NA,NA,NA,1907.577,NA,NA,NA
188629,-0.587549,4.90642,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3853.269,NA
188896,-0.811565,5,4.69706,NA,NA,NA,NA,NA,NA,NA,NA,12355.43,NA,NA,NA
189076,-1.37637,4.87264,3.39934,NA,NA,NA,NA,NA,NA,NA,NA,4146.051,NA,NA,NA
189350,-0.74746,5,5,NA,NA,NA,NA,NA,NA,NA,NA,13653.228,NA,NA,NA
189468,-1.31544,5,4.33334,NA,NA,NA,NA,NA,NA,NA,NA,5897.245,NA,NA,NA
189704,-0.785918,5,5,NA,NA,NA,NA,NA,NA,NA,NA,13026.032,NA,NA,NA
189899,-0.962435,4.82755,5,NA,NA,NA,NA,NA,NA,NA,NA,15916.335,NA,NA,NA
190021,-0.717174,5,4.73566,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13886.37,NA
190308,-0.711481,5,5,NA,NA,NA,NA,NA,NA,NA,NA,14781.345,NA,NA,NA
190460,-0.809455,5,5,NA,NA,NA,NA,NA,NA,NA,NA,13045.101,NA,NA,NA
190779,-0.882561,5,4.94755,NA,NA,NA,NA,NA,NA,NA,NA,16897.456,NA,NA,NA
190826,-0.569404,5,5,NA,NA,NA,NA,NA,NA,NA,NA,6044.505,NA,NA,NA
191161,-0.0200059,4.38545,5,NA,NA,NA,NA,NA,NA,NA,NA,2286.885,NA,NA,NA
191313,0.439771,4.99446,5,NA,NA,NA,NA,NA,NA,NA,NA,2695.23,NA,NA,NA
191504,0.182609,4.91437,4.93775,NA,NA,NA,NA,NA,NA,NA,NA,2488.344,NA,NA,NA
191734,-0.773556,5,4.7988,NA,NA,NA,NA,NA,NA,NA,NA,16523.733,NA,NA,NA
191943,0.365247,5,4.72402,NA,NA,NA,NA,NA,NA,NA,NA,3583.537,NA,NA,NA
192011,-0.676446,5,3.72369,NA,NA,NA,NA,NA,NA,NA,NA,3806.749,NA,NA,NA
192229,-0.795392,5,4.83015,NA,NA,NA,NA,NA,NA,NA,NA,NA,3482.049,NA,NA
192532,-0.728704,5,5,NA,NA,NA,NA,NA,NA,NA,NA,12283.042,NA,NA,NA
192717,-0.559891,5,5,NA,NA,NA,NA,NA,NA,NA,NA,5547.131,NA,NA,NA
192953,-0.850234,4.78178,4.61474,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5216.761,NA
193010,-0.528485,5,5,NA,NA,NA,NA,NA,NA,NA,NA,3866.335,NA,NA,NA
193277,-0.987617,5,5,NA,NA,NA,NA,NA,NA,NA,NA,7937.54,NA,NA,NA
193397,0.301496,5,5,NA,NA,NA,NA,NA,NA,NA,NA,3374.309,NA,NA,NA
193697,-0.939192,5,4.68754,NA,NA,NA,NA,NA,NA,NA,NA,9192.721,NA,NA,NA
193937,-0.683836,4.7736,5,NA,NA,NA,NA,NA,NA,NA,NA,13488.292,NA,NA,NA
194118,-1.44048,5,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2824.067,NA
194233,-1.93069,4.82212,5,NA,NA,NA,NA,NA,NA,NA,NA,6478.288,NA,NA,NA
194459,-0.816496,5,4.93275,NA,NA,NA,NA,NA,NA,NA,NA,16134.011,NA,NA,NA
194631,-0.764767,5,5,NA,NA,NA,NA,NA,NA,NA,NA,12864.242,NA,NA,NA
194790,-0.19435,4.91725,4.23076,NA,NA,NA,NA,NA,NA,NA,NA,6015.091,NA,NA,NA
195140,-0.14078,5,4.84202,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5015.731,NA
195190,-2.61316,5,4.29387,NA,NA,NA,NA,NA,NA,NA,NA,1595.513,NA,NA,NA
195550,-2.0518,5,5,NA,NA,NA,NA,NA,NA,NA,NA,5356.403,NA,NA,NA
195647,-0.845847,4.86149,5,NA,NA,NA,NA,NA,NA,NA,NA,16977.06,NA,NA,NA
195795,-0.947483,5,5,NA,NA,NA,NA,NA,NA,NA,NA,9812.181,NA,NA,NA
196029,-0.951531,5,5,NA,NA,NA,NA,NA,NA,NA,NA,9639.07,NA,NA,NA
196323,-0.811602,5,5,NA,NA,NA,NA,NA,NA,NA,NA,13038.316,NA,NA,NA
196450,-2.00411,4.7582,5,NA,NA,NA,NA,NA,NA,NA,NA,6529.203,NA,NA,NA
196628,-0.80471,4.96184,5,NA,NA,NA,NA,NA,NA,NA,NA,15051.897,NA,NA,NA
196953,-1.87846,4.78293,5,NA,NA,NA,NA,NA,NA,NA,NA,5614.157,NA,NA,NA
197156,-0.294017,4.7563,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,4538.472,NA,NA
197255,-0.254396,4.97397,4.75022,NA,NA,NA,NA,NA,NA,NA,NA,NA,4138.404,NA,NA
197480,-0.826875,4.99963,5,NA,NA,NA,NA,NA,NA,NA,NA,16695.204,NA,NA,NA
197662,-0.610991,5,4.90979,NA,NA,NA,NA,NA,NA,NA,NA,10447.489,NA,NA,NA
197936,-0.741877,5,5,NA,NA,NA,NA,NA,NA,NA,NA,16708.841,NA,NA,NA
198069,-0.637144,5,5,NA,NA,NA,NA,NA,NA,NA,NA,9286.486,NA,NA,NA
198199,-0.797747,5,4.73651,NA,NA,NA,NA,NA,NA,NA,NA,14421.999,NA,NA,NA
198526,-0.99126,4.60479,4.73477,NA,NA,NA,NA,NA,NA,NA,NA,4167.669,NA,NA,NA
198633,-0.542164,4.95582,4.69687,NA,NA,NA,NA,NA,NA,NA,NA,5113.428,NA,NA,NA
198845,-1.64037,4.25934,4.8958,NA,NA,NA,NA,NA,NA,NA,NA,4982.098,NA,NA,NA
199076,-0.535799,4.83383,5,NA,NA,NA,NA,NA,NA,NA,NA,5639.71,NA,NA,NA
199317,-0.828954,5,4.98365,NA,NA,NA,NA,NA,NA,NA,NA,13846.504,NA,NA,NA
199575,-0.842531,5,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5499.721,NA
199659,-1.55647,5,4.336,NA,NA,NA,NA,NA,NA,NA,NA,5531.259,NA,NA,NA
199983,-1.56198,4.74546,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6599.399,NA
