id,x0,x1,x2,fitness-4,fitness-3,fitness-1.5,fitness-2,fitness-4.5,fitness-5,fitness-3.5,fitness-2.5,fitness-0.5,fitness0,fitness0.5,fitness-1,fitness2,fitness2.5,fitness3,fitness4,fitness4.5,fitness5,fitness1.5,fitness1,fitness3.5
100174,2.29151,-0.860225,1.21483,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1105.19,NA,NA,NA
100339,2.45065,-0.762466,0.603059,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,69.378,NA,NA,NA,NA,NA
100416,2.43386,0.39271,0.931357,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,107.344,NA,NA,NA,NA
100626,3.4321,0.542701,0.989945,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-13.442,NA,NA,NA,NA
100879,2.99805,0.886731,2.86164,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1.445
101002,4.37422,0.794834,2.02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,26.314,NA,NA,NA,NA,NA
101394,5,1.43363,1.69911,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,545.217,NA,NA,NA
101479,4.80631,2.12184,2.87275,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,345.689,NA,NA,NA
101693,3.8019,2.49108,4.56358,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,94.381,NA,NA,NA
101811,4.49647,2.89921,4.90436,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,160.92,NA,NA,NA
102083,5,4.26274,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5535.407,NA,NA,NA
102392,5,2.59218,3.94218,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10.172,NA,NA,NA,NA,NA
102591,3.99721,1.16411,3.80132,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.593,NA,NA,NA,NA
102686,3.72339,0.421309,2.33438,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,171.982,NA,NA,NA,NA,NA
102824,4.77666,1.76539,2.49888,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,169.888,NA,NA,NA,NA
103086,5,0.288667,1.31021,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,282.677
103239,5,-1.20761,3.7357,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,289.034,NA,NA,NA,NA,NA
103508,5,-0.168818,4.03085,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,25.573,NA,NA,NA,NA,NA,NA,NA
103704,5,-0.862768,3.40669,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,734.87,NA,NA,NA,NA,NA,NA,NA
103883,4.98037,-2.11415,1.78226,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,338.047,NA,NA,NA,NA,NA,NA
104073,4.77134,-1.72593,2.32977,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,127.42,NA,NA,NA,NA,NA,NA
104314,3.73519,-2.50126,0.587761,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.303,NA,NA,NA,NA,NA,NA,NA,NA
104492,4.26251,-2.79026,0.767153,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,46.168,NA,NA,NA,NA,NA,NA
104621,5,-3.58209,2.24215,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-17.01,NA,NA
104863,4.84883,-2.95166,2.4163,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,227.787
105071,4.73754,-2.11227,1.32888,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,374.076,NA,NA,NA,NA,NA,NA,NA,NA
105244,3.13235,-1.87795,0.611289,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,28.15,NA,NA,NA,NA,NA,NA
105414,3.4947,-2.35497,0.523744,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.972
105646,4.21865,-2.0067,1.36291,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,32.338
105864,5,-0.65214,2.27297,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1308.625,NA,NA,NA,NA,NA
106089,4.45592,-0.75496,1.39141,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.686
106316,4.76351,-0.570983,2.66903,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,592.54,NA,NA,NA,NA
106597,4.93848,-1.89846,1.19277,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,672.965,NA,NA,NA,NA,NA
106710,4.07081,-1.30138,0.093758,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,153.379,NA,NA,NA,NA
106925,4.36894,-2.3727,0.18822,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,124.325,NA,NA,NA,NA
107108,4.6649,-3.02053,-0.540106,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,277.506,NA,NA,NA,NA,NA,NA
107283,3.02748,-0.690578,-0.191251,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,74.717,NA,NA,NA,NA,NA,NA,NA
107487,3.46658,-0.173611,-1.23655,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,329.75,NA
107662,2.69798,1.55446,-2.06587,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.379,NA,NA,NA,NA,NA,NA,NA,NA
107862,2.80452,1.10195,-3.17254,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.327,NA,NA,NA,NA,NA,NA,NA
108190,3.52238,0.444248,-2.3672,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.116,NA,NA,NA,NA,NA,NA,NA,NA
108380,3.44984,0.796703,-2.77778,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-13.052,NA
108501,2.5501,-0.0499693,-2.51092,NA,NA,5.901,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
108615,2.93647,-0.835617,-1.2996,NA,NA,1765.087,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
108923,2.38901,-1.10766,-3.22482,NA,NA,NA,NA,NA,NA,NA,NA,-25.149,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
109002,3.35756,-1.79113,-2.66513,NA,NA,NA,28.259,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
109296,3.61383,-0.992551,-1.92326,NA,NA,NA,NA,NA,NA,NA,NA,483.029,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
109435,4.25,-1.12159,-2.38965,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.585,NA
109661,4.15344,-1.6783,-1.27092,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,718.11,NA
109865,3.80956,-0.560529,-3.26131,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-14.873,NA
110074,4.34569,0.0379906,-4.027,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.295,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
110253,4.73881,0.221932,-4.44339,NA,NA,NA,NA,NA,NA,NA,NA,NA,347.01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
110499,4.32874,-0.343786,-4.22477,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.498,NA,NA
110719,4.07165,-1.65235,-5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,89.756,NA,NA,NA,NA,NA,NA,NA,NA
110830,3.65536,-0.684197,-5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,248.193,NA,NA
111023,5,-0.136856,-5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,514.936,NA,NA,NA,NA,NA,NA
111225,5,0.0377044,-5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,198.86,NA,NA,NA,NA,NA,NA,NA,NA
111533,5,0.414181,-4.45643,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,226.446,NA,NA,NA,NA,NA,NA
111690,5,0.177342,-3.75199,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-13.262,NA,NA,NA,NA,NA,NA,NA
111956,4.83405,1.11178,-5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-40.179,NA,NA
112149,3.83143,-1.66889,-3.43917,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,102.476,NA,NA,NA,NA,NA,NA,NA,NA
112313,4.33705,-1.44385,-1.98106,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1979.031,NA,NA,NA,NA,NA
112407,3.2388,0.288449,-1.99838,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,279.144,NA,NA,NA,NA,NA
112770,4.31051,-0.040987,-0.64274,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1265.593
112918,3.73461,2.5335,0.777736,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11.08,NA,NA,NA,NA,NA,NA,NA,NA
113047,4.82728,1.06209,1.20657,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-28.298,NA,NA
113214,3.96996,0.168607,1.56894,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.113,NA,NA,NA,NA,NA,NA,NA
113532,3.21411,-2.53529,1.15643,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,56.004,NA,NA,NA,NA,NA,NA
113760,3.58698,-3.1362,0.876798,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-6.47,NA,NA,NA,NA,NA,NA,NA
113866,4.96067,-3.91939,0.538588,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12.24,NA,NA
114155,4.80887,-2.56204,2.12099,NA,NA,NA,NA,NA,NA,NA,NA,421.598,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
114244,4.71407,-1.38034,2.12518,NA,NA,NA,NA,NA,NA,NA,NA,NA,580.852,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
114487,4.1221,-2.71799,1.65562,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9.727,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
114635,5,-3.36068,1.77189,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,56.97,NA,NA
114834,4.76265,-4.56739,2.44199,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,151.249,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
115061,5,-5,2.05878,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,16.133,NA,NA
115290,4.50971,-3.50535,2.0045,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.493
115420,5,-3.30031,2.12811,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-25.694
115771,4.18785,-3.67923,1.50549,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.284,NA,NA,NA,NA,NA,NA
115833,3.20632,-3.61035,-0.128635,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-18.244,NA,NA,NA,NA,NA,NA,NA
116113,1.02273,-3.90837,-0.347055,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-47.425,NA,NA,NA,NA,NA,NA,NA,NA
116230,0.86539,-2.5122,-0.894813,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,199.893,NA,NA,NA,NA,NA,NA,NA,NA
116513,0.519208,-2.10345,-1.38156,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,232.671,NA,NA,NA,NA,NA,NA,NA,NA
116724,0.992489,-2.15886,-1.4207,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,143.371,NA,NA,NA,NA,NA,NA
116908,0.778646,-2.05445,-2.35155,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,80.437,NA,NA,NA,NA,NA,NA,NA
117111,0.952056,-2.08543,-1.82255,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-108.669,NA,NA,NA,NA,NA
117371,0.805418,-2.72901,-2.22307,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.201,NA,NA,NA,NA,NA,NA
117568,-0.23636,-4.59883,-2.29482,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1.037
117750,-0.405221,-5,-3.20708,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-35.084,NA,NA,NA,NA,NA
117880,-0.0705537,-4.96027,-3.0101,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,275.37,NA,NA,NA,NA,NA
118109,-0.591728,-5,-2.00624,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,163.337,NA,NA
118351,0.563809,-4.44835,-2.473,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1.053,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
118522,1.14777,-2.41609,-3.23397,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.473,NA
118692,0.815574,-3.69639,-2.98919,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,23.78,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
118923,0.318935,-4.70107,-2.46016,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.327,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
119051,0.623472,-3.95638,-2.43332,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,33.959,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
119213,1.65743,-3.69411,-1.8937,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11.99,NA,NA
119503,0.933756,-2.90466,-1.99851,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,98.748,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
119623,1.24198,-2.68457,-1.42333,NA,NA,NA,NA,NA,NA,NA,NA,NA,320.433,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
119906,-0.60551,-2.37776,-1.15483,NA,NA,NA,NA,NA,NA,NA,NA,191.836,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
120043,-0.142754,-1.54532,-0.0718192,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2247.05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
120277,-0.90086,-0.338332,1.04388,NA,NA,NA,NA,NA,NA,NA,NA,535.325,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
120581,0.542226,-0.609416,1.7676,NA,NA,NA,NA,NA,NA,NA,NA,41.816,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
120657,2.00367,-1.18507,3.35863,NA,NA,NA,NA,NA,NA,NA,NA,NA,10.837,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
120933,1.74961,-1.28007,3.84647,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-284.367,NA
121198,1.34075,-0.583929,4.11707,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-239.496,NA,NA,NA,NA,NA,NA,NA
121331,0.825838,0.198145,4.46919,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.077,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
121583,-0.289389,0.200417,3.65354,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,146.498,NA
121729,-1.24229,0.587083,4.7698,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,78.086,NA,NA,NA,NA,NA,NA,NA,NA
121940,-1.06874,0.262066,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,290.66,NA,NA,NA,NA,NA,NA,NA,NA
122020,-1.06846,-0.017418,3.67985,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,167.527,NA,NA,NA,NA,NA
122284,1.31582,-0.280147,3.974,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,79.714,NA,NA,NA,NA
122533,3.25346,0.0447789,3.61732,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,182.723,NA,NA,NA
122783,2.46164,-2.00382,3.8654,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,87.697
122968,2.74575,-0.912563,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1089.268,NA,NA,NA,NA,NA
123092,-0.48941,-2.30346,3.25116,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-20.108,NA,NA,NA
123385,-1.25092,-0.872458,2.73891,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2671.966,NA,NA,NA
123410,-1.57615,0.980588,3.98762,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-15.048,NA,NA,NA
123758,-1.93498,0.526643,3.50763,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,33.987,NA,NA,NA
123817,-1.98768,2.28216,4.43521,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,555.881,NA,NA,NA
124035,-1.85187,0.92349,4.60606,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,176.659,NA,NA,NA,NA,NA
124399,-1.48151,0.322994,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1620.91
124571,-1.59691,0.694128,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,231.283
124750,-0.282333,1.49856,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,844.577,NA,NA,NA
124897,0.132456,1.84624,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-26.255,NA,NA,NA,NA,NA
125155,-0.370839,1.9023,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-916.231,NA,NA,NA
125347,0.276393,1.81648,4.72174,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,942.504,NA,NA,NA
125446,1.31355,0.658495,3.62079,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,106.786,NA,NA,NA
125731,0.607427,0.0703531,1.23157,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,36.875,NA,NA,NA
125902,0.2896,0.329331,2.16437,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,265.086,NA,NA,NA
126177,0.0388898,1.07019,2.23492,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,22.548,NA,NA,NA,NA
126262,-0.534244,1.45903,0.0173209,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.658,NA,NA,NA,NA,NA
126462,-1.27848,0.685963,0.129059,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,35.427,NA,NA,NA
126754,-1.59326,2.46316,0.917976,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,70.99,NA,NA,NA,NA,NA
126806,-0.987204,1.18006,0.530159,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-100.057,NA,NA,NA,NA
127083,-0.607713,1.58247,-0.309137,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,170.456,NA,NA,NA
127280,-0.743001,1.70105,-1.20626,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-85.487,NA,NA,NA,NA,NA
127579,-0.956062,1.45614,0.789683,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,426.877,NA,NA,NA,NA
127618,-1.42781,0.042129,0.273581,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,412.085
127978,-4.27997,-0.440256,-0.323028,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.73,NA,NA,NA,NA
128037,-3.92394,-1.73582,-0.268132,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,362.969,NA,NA,NA
128364,-3.28448,-1.08218,0.433055,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-20.355,NA,NA,NA
128476,-2.6045,-2.45054,0.345563,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,354.799,NA,NA,NA
128701,-2.99798,-3.2278,0.608386,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-28.633,NA,NA,NA,NA
128847,-3.48119,-2.78297,0.320688,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,42.531,NA,NA,NA,NA
129166,-3.22934,-2.75342,1.00971,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.723,NA,NA,NA
129334,-5,-3.83716,0.205074,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,150.491,NA,NA,NA
129434,-5,-3.01322,-0.445666,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-9.037
129631,-5,-2.94108,-0.446125,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13.5
129916,-5,-3.34399,-1.00137,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,58.657,NA,NA,NA,NA,NA,NA,NA
130145,-4.2647,-3.43318,-2.9671,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11.149,NA,NA,NA,NA,NA,NA
130257,-2.50103,-4.16222,-3.77835,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11.219,NA,NA,NA,NA,NA,NA
130442,-3.62733,-4.32993,-4.61869,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,25.961,NA,NA,NA,NA,NA
130754,-5,-2.97194,-4.53784,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,144.641,NA,NA,NA,NA,NA
130804,-3.55379,-2.39389,-5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-3.457,NA,NA,NA,NA,NA
131033,-5,-2.03782,-2.92098,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,526.602,NA,NA,NA
131279,-5,-2.68359,-4.82625,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-102.011,NA,NA,NA
131515,-2.39102,-3.87692,-4.95125,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-156.487,NA,NA,NA
131658,-1.40222,-3.17914,-4.66895,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,226.944,NA,NA,NA
131852,-1.34684,-0.956524,-4.85654,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,792.698,NA,NA,NA,NA
132008,-0.5537,0.271982,-5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,555.639,NA,NA,NA
132202,-0.229745,1.74987,-5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,585.523,NA,NA,NA
132469,-0.44048,1.34243,-4.97566,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-74.143,NA,NA,NA
132785,-0.418337,1.41419,-5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-139.693,NA,NA,NA
132900,0.146143,0.500457,-5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,33.499,NA,NA,NA
133152,-0.186339,-0.187244,-4.6365,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,613.33,NA,NA,NA,NA
133303,-0.700892,0.157563,-4.29617,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.007,NA,NA,NA,NA
