id,x0,x1,x2,fitness-4,fitness-3,fitness-3.5,fitness-2.5,fitness-1.5,fitness-1,fitness-4.5,fitness-5,fitness0,fitness-2,fitness-0.5
153992,1.31424,1.54666,-3.4346,-78.717,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
154167,2.14948,-0.369372,-3.19791,NA,NA,-223.305,NA,NA,NA,NA,NA,NA,NA,NA
154209,1.9943,0.926056,-2.92641,NA,NA,NA,NA,NA,NA,NA,-202.477,NA,NA,NA
154524,1.73828,1.6032,-3.96882,-55.921,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
154754,2.79132,1.70262,-3.79962,NA,-44.17,NA,NA,NA,NA,NA,NA,NA,NA,NA
154908,2.02049,2.75257,-4.6846,NA,NA,-60.346,NA,NA,NA,NA,NA,NA,NA,NA
155155,2.97045,3.45202,-4.67011,NA,NA,NA,NA,NA,NA,NA,NA,NA,-106.044,NA
155220,1.97229,3.28382,-4.37658,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-132.552
155561,2.43944,2.81266,-3.87503,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-149.811
155697,1.79148,2.53164,-4.35855,NA,NA,NA,NA,NA,NA,NA,NA,-135.158,NA,NA
155958,3.01341,2.96816,-3.12973,NA,NA,NA,NA,NA,NA,NA,NA,NA,-125.172,NA
156048,2.27411,1.78303,-4.39542,NA,NA,NA,-9.578,NA,NA,NA,NA,NA,NA,NA
156383,3.11324,0.90046,-3.46058,NA,NA,NA,NA,NA,NA,NA,NA,NA,-91.77,NA
156415,1.91479,-0.289645,-3.50167,NA,NA,NA,NA,NA,NA,NA,NA,NA,-256.932,NA
156697,2.61308,0.583688,-3.71076,NA,NA,NA,-77.633,NA,NA,NA,NA,NA,NA,NA
156956,3.45505,1.7436,-4.41058,NA,NA,NA,NA,-88.819,NA,NA,NA,NA,NA,NA
157109,3.65013,2.20226,-4.90782,NA,-93.965,NA,NA,NA,NA,NA,NA,NA,NA,NA
157386,2.00348,2.63564,-4.08198,NA,-35.948,NA,NA,NA,NA,NA,NA,NA,NA,NA
157506,1.40373,2.84908,-4.82272,NA,NA,-71.799,NA,NA,NA,NA,NA,NA,NA,NA
157624,1.27946,4.30982,-4.07468,NA,NA,NA,NA,NA,NA,-250.265,NA,NA,NA,NA
157881,0.267476,4.46989,-4.20267,-249.714,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
158016,1.00454,4.52103,-4.54717,NA,-193.999,NA,NA,NA,NA,NA,NA,NA,NA,NA
158313,0.0985985,3.97729,-2.99648,NA,NA,NA,-227.294,NA,NA,NA,NA,NA,NA,NA
158486,1.05961,3.32637,-4.05588,NA,NA,-86.436,NA,NA,NA,NA,NA,NA,NA,NA
158732,1.09532,3.00445,-3.99664,NA,-56,NA,NA,NA,NA,NA,NA,NA,NA,NA
158854,1.44314,2.35339,-4.34949,NA,NA,-33.778,NA,NA,NA,NA,NA,NA,NA,NA
159145,0.920146,1.73824,-4.21978,NA,NA,NA,NA,NA,NA,NA,NA,NA,-34.593,NA
159341,1.00115,0.757362,-4.60259,NA,NA,NA,NA,-100.12,NA,NA,NA,NA,NA,NA
159481,2.38722,1.17217,-3.36708,NA,NA,NA,NA,NA,NA,NA,NA,NA,-49.782,NA
159666,2.00946,1.04755,-4.29682,NA,-27.167,NA,NA,NA,NA,NA,NA,NA,NA,NA
159829,1.4296,0.23242,-4.48342,NA,NA,NA,-127.061,NA,NA,NA,NA,NA,NA,NA
160167,1.59224,1.68841,-4.7988,NA,NA,NA,-10.182,NA,NA,NA,NA,NA,NA,NA
160391,0.911352,2.14215,-4.5476,NA,NA,NA,-28.176,NA,NA,NA,NA,NA,NA,NA
160544,1.73667,3.02436,-4.45443,-97.648,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
160699,1.60648,3.04866,-4.86793,NA,-60.274,NA,NA,NA,NA,NA,NA,NA,NA,NA
160905,1.37597,3.45079,-4.57092,NA,NA,-94.983,NA,NA,NA,NA,NA,NA,NA,NA
161084,2.24342,2.80186,-3.08319,NA,NA,NA,-79.101,NA,NA,NA,NA,NA,NA,NA
161374,2.0228,1.46236,-4.40343,NA,NA,NA,NA,NA,NA,-83.267,NA,NA,NA,NA
161579,1.14773,1.83737,-2.06807,NA,NA,NA,NA,NA,NA,-219.193,NA,NA,NA,NA
161784,0.129416,2.50192,-3.07073,NA,NA,NA,NA,NA,NA,NA,-225.052,NA,NA,NA
161833,1.66886,1.81054,-4.77394,NA,NA,NA,NA,NA,NA,-99.164,NA,NA,NA,NA
162079,2.49898,1.61735,-4.64957,NA,NA,-31.1,NA,NA,NA,NA,NA,NA,NA,NA
162359,2.91466,1.08938,-4.97228,NA,-54.701,NA,NA,NA,NA,NA,NA,NA,NA,NA
162491,2.44738,1.85668,-4.84001,NA,NA,-37.041,NA,NA,NA,NA,NA,NA,NA,NA
162784,2.71437,2.40907,-4.43031,NA,NA,-67.026,NA,NA,NA,NA,NA,NA,NA,NA
162922,3.44595,2.13807,-3.32591,NA,NA,NA,NA,NA,NA,-214.718,NA,NA,NA,NA
163080,3.3124,2.1965,-3.42764,NA,NA,NA,NA,NA,NA,-227.215,NA,NA,NA,NA
163297,2.89575,1.98936,-4.64403,NA,NA,NA,NA,NA,NA,-129.045,NA,NA,NA,NA
163416,3.67449,2.33831,-4.59869,NA,NA,NA,NA,NA,NA,-178.982,NA,NA,NA,NA
163771,2.17387,0.31722,-4.8231,NA,NA,-96.003,NA,NA,NA,NA,NA,NA,NA,NA
163876,1.70687,0.200386,-4.42756,NA,NA,NA,NA,NA,NA,-172.368,NA,NA,NA,NA
164087,3.19102,-0.243015,-3.77214,-202.266,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
164387,2.08334,-0.953527,-2.85816,-383.232,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
164431,2.34121,0.217745,-3.06844,NA,NA,NA,NA,NA,NA,-193.864,NA,NA,NA,NA
164633,1.18546,0.680052,-3.69877,NA,-84.346,NA,NA,NA,NA,NA,NA,NA,NA,NA
164964,2.07093,0.787281,-3.76611,-101.514,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
165135,1.73073,2.0858,-4.63753,NA,NA,NA,NA,NA,NA,-88.111,NA,NA,NA,NA
165332,1.9479,2.92533,-4.73656,NA,NA,NA,NA,NA,NA,-130.086,NA,NA,NA,NA
165524,0.967104,1.8156,-4.72462,NA,NA,NA,NA,NA,NA,NA,-138.894,NA,NA,NA
165604,0.784303,0.297531,-4.30232,NA,NA,-158.869,NA,NA,NA,NA,NA,NA,NA,NA
165878,0.619606,-0.224209,-4.82683,NA,-302.091,NA,NA,NA,NA,NA,NA,NA,NA,NA
166022,2.13172,-1.18679,-4.97269,-407.018,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
166321,1.69445,0.0253829,-4.65656,NA,NA,NA,-156.195,NA,NA,NA,NA,NA,NA,NA
166532,0.378717,1.26661,-4.39367,-99.518,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
166623,1.1611,2.08718,-3.93272,NA,NA,-43.716,NA,NA,NA,NA,NA,NA,NA,NA
166862,0.826682,1.76484,-3.41994,NA,NA,NA,NA,NA,NA,-132.701,NA,NA,NA,NA
167027,1.68063,2.50679,-3.3441,-89.805,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
167312,2.34969,2.60995,-3.70703,NA,NA,-74.781,NA,NA,NA,NA,NA,NA,NA,NA
167533,3.30355,0.867351,-3.95178,NA,NA,-106.448,NA,NA,NA,NA,NA,NA,NA,NA
167674,4.45541,0.340276,-4.74478,NA,NA,NA,NA,NA,NA,NA,-311.085,NA,NA,NA
167986,4.28222,0.497295,-4.2073,NA,NA,NA,NA,NA,NA,NA,-296.448,NA,NA,NA
168034,4.35863,0.218903,-3.77303,NA,NA,NA,NA,NA,NA,NA,-333.22,NA,NA,NA
168334,2.60013,1.20429,-4.6458,NA,NA,NA,NA,NA,NA,-112.089,NA,NA,NA,NA
168588,0.843375,2.14884,-4.80356,NA,NA,NA,-35.087,NA,NA,NA,NA,NA,NA,NA
168701,0.19674,2.73191,-4.35426,-138.614,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
168902,1.43851,1.92811,-4.66928,-47.858,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
169027,1.34565,1.58583,-3.11581,-99.763,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
169207,2.34561,1.65876,-3.35446,-98.301,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
169527,1.96682,0.679969,-3.78805,NA,NA,-77.068,NA,NA,NA,NA,NA,NA,NA,NA
169700,1.86878,1.78103,-3.42877,NA,NA,-56.952,NA,NA,NA,NA,NA,NA,NA,NA
169885,2.46286,-0.123208,-3.1622,NA,NA,NA,-181.316,NA,NA,NA,NA,NA,NA,NA
170116,3.2675,-0.0508865,-3.90063,NA,NA,NA,NA,NA,NA,NA,NA,NA,-179.626,NA
170252,3.27358,0.860897,-4.06207,-117.139,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
170419,2.09354,2.74586,-4.90493,NA,-43.485,NA,NA,NA,NA,NA,NA,NA,NA,NA
170731,2.53283,2.03687,-4.94628,NA,NA,-51.239,NA,NA,NA,NA,NA,NA,NA,NA
170824,1.96483,2.27247,-4.66619,NA,NA,NA,NA,NA,NA,NA,-121.553,NA,NA,NA
171051,2.25169,1.23306,-4.96207,NA,NA,-37.491,NA,NA,NA,NA,NA,NA,NA,NA
171292,1.37674,1.16646,-4.52059,NA,NA,NA,NA,NA,NA,NA,NA,NA,-22.725,NA
171568,2.4748,2.26767,-4.39435,NA,-30.358,NA,NA,NA,NA,NA,NA,NA,NA,NA
171612,2.35755,1.63924,-3.06399,NA,-63.384,NA,NA,NA,NA,NA,NA,NA,NA,NA
171937,1.75282,1.97844,-3.81264,NA,NA,NA,NA,NA,NA,NA,NA,NA,-13.793,NA
172099,1.32169,0.573986,-4.42702,NA,NA,NA,NA,NA,NA,NA,NA,NA,-83.98,NA
172260,-0.901882,1.57374,-3.7336,NA,NA,-195.911,NA,NA,NA,NA,NA,NA,NA,NA
172464,-0.299796,1.90868,-4.65606,NA,NA,-114.798,NA,NA,NA,NA,NA,NA,NA,NA
172736,-1.30555,2.72814,-3.46193,NA,-259.176,NA,NA,NA,NA,NA,NA,NA,NA,NA
172874,0.138652,1.66424,-3.73193,NA,NA,NA,-83.469,NA,NA,NA,NA,NA,NA,NA
173051,0.618351,2.43106,-4.69385,NA,-58.715,NA,NA,NA,NA,NA,NA,NA,NA,NA
173298,0.900253,3.47785,-4.73725,NA,NA,-108.176,NA,NA,NA,NA,NA,NA,NA,NA
173436,1.79598,3.30012,-4.94062,NA,NA,NA,NA,NA,NA,-131.128,NA,NA,NA,NA
173677,2.67498,3.47698,-4.36406,NA,NA,-119.651,NA,NA,NA,NA,NA,NA,NA,NA
173898,2.28266,3.15871,-3.95214,NA,NA,NA,NA,NA,NA,NA,NA,NA,-64.926,NA
174181,1.92932,3.99748,-4.12012,NA,NA,NA,-120.465,NA,NA,NA,NA,NA,NA,NA
174391,2.50608,2.95058,-4.30476,NA,NA,NA,NA,NA,NA,NA,NA,NA,-53.069,NA
174541,1.18403,2.68067,-4.34387,NA,NA,-48.975,NA,NA,NA,NA,NA,NA,NA,NA
174610,1.37457,2.83679,-3.6862,NA,NA,NA,-47.837,NA,NA,NA,NA,NA,NA,NA
174842,1.92523,1.42582,-4.72933,NA,-11.169,NA,NA,NA,NA,NA,NA,NA,NA,NA
175135,2.19128,2.18642,-3.74412,NA,NA,NA,-22.114,NA,NA,NA,NA,NA,NA,NA
175252,2.33401,1.10001,-3.23044,NA,-58.145,NA,NA,NA,NA,NA,NA,NA,NA,NA
175501,2.1995,3.52438,-3.77373,NA,-102.389,NA,NA,NA,NA,NA,NA,NA,NA,NA
175620,2.03358,3.77904,-3.49005,NA,NA,-152.788,NA,NA,NA,NA,NA,NA,NA,NA
175963,2.79781,3.19695,-4.19223,-137.244,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
176158,1.74332,2.5873,-4.63199,-59.365,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
176214,2.73751,1.80501,-4.11863,-62.74,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
176592,3.60888,1.85893,-4.42926,NA,-80.647,NA,NA,NA,NA,NA,NA,NA,NA,NA
176776,2.03388,0.882628,-4.90075,NA,NA,NA,NA,NA,NA,NA,NA,NA,-45.905,NA
176907,3.378,1.09609,-2.69522,NA,NA,NA,NA,-162.539,NA,NA,NA,NA,NA,NA
177062,3.46307,0.879528,-3.71584,NA,NA,NA,NA,-110.449,NA,NA,NA,NA,NA,NA
177336,2.20875,0.0336207,-2.12728,NA,NA,NA,NA,-287.3,NA,NA,NA,NA,NA,NA
177435,2.5601,-0.341405,-2.87911,NA,NA,NA,NA,-279.374,NA,NA,NA,NA,NA,NA
177696,2.98953,-0.0650883,-2.05573,NA,NA,NA,-300.259,NA,NA,NA,NA,NA,NA,NA
177961,2.40223,0.738896,-3.05454,NA,NA,NA,-89.193,NA,NA,NA,NA,NA,NA,NA
178143,2.03018,1.82884,-2.9507,NA,NA,NA,NA,-84.464,NA,NA,NA,NA,NA,NA
178363,2.85441,0.851047,-4.40566,NA,NA,NA,NA,NA,NA,NA,NA,NA,-64.165,NA
178454,1.64563,0.685166,-4.42145,NA,NA,NA,NA,NA,NA,NA,NA,NA,-64.283,NA
178771,1.09193,2.37138,-4.77855,-64.732,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
178900,1.1652,2.15997,-4.78104,-83.039,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
179064,1.44649,0.562429,-4.10971,NA,-72.909,NA,NA,NA,NA,NA,NA,NA,NA,NA
179225,1.82397,2.3283,-4.04997,NA,NA,-29.976,NA,NA,NA,NA,NA,NA,NA,NA
179502,1.96899,3.41363,-4.35888,NA,NA,NA,NA,NA,NA,NA,NA,NA,-75.711,NA
179750,2.80038,3.65411,-4.09434,NA,NA,NA,NA,-133.625,NA,NA,NA,NA,NA,NA
179836,1.78539,2.0325,-4.16428,NA,NA,NA,NA,-20.902,NA,NA,NA,NA,NA,NA
180087,1.92171,2.58166,-4.38281,NA,NA,NA,-22.966,NA,NA,NA,NA,NA,NA,NA
180341,0.0126069,2.62798,-4.69631,NA,NA,NA,-92.877,NA,NA,NA,NA,NA,NA,NA
180580,1.10024,2.13559,-4.40229,NA,-27.71,NA,NA,NA,NA,NA,NA,NA,NA,NA
180611,2.09139,1.51153,-3.75966,NA,NA,NA,NA,NA,NA,NA,NA,NA,-20.54,NA
180846,0.835036,0.636553,-3.24278,NA,NA,NA,NA,-174.898,NA,NA,NA,NA,NA,NA
181006,0.280747,0.595795,-3.54688,NA,NA,NA,-178.937,NA,NA,NA,NA,NA,NA,NA
181387,1.8122,1.1247,-3.88644,NA,NA,-49.726,NA,NA,NA,NA,NA,NA,NA,NA
181589,1.40822,0.524924,-4.30311,NA,NA,NA,NA,NA,NA,-139.29,NA,NA,NA,NA
181659,0.734131,1.28391,-4.8766,NA,NA,-62.259,NA,NA,NA,NA,NA,NA,NA,NA
181903,1.50447,1.83056,-4.91799,NA,NA,NA,NA,NA,NA,NA,-129.141,NA,NA,NA
182008,1.3959,1.10473,-4.66027,NA,NA,NA,NA,NA,NA,-114.753,NA,NA,NA,NA
182203,1.21163,-0.141581,-4.32404,NA,NA,NA,NA,NA,NA,-239.742,NA,NA,NA,NA
182426,0.010369,-0.927628,-4.9509,NA,NA,-577.409,NA,NA,NA,NA,NA,NA,NA,NA
182796,0.493345,1.21916,-4.83843,-114.991,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
182815,1.36602,2.34108,-3.87289,NA,NA,NA,NA,NA,NA,-106.36,NA,NA,NA,NA
183182,1.90066,1.63235,-4.58748,NA,NA,NA,NA,NA,NA,NA,-129.304,NA,NA,NA
183271,2.28954,1.98896,-3.55385,-88.42,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
183558,2.76256,1.10963,-4.10848,NA,NA,NA,NA,NA,NA,-117.014,NA,NA,NA,NA
183644,3.12652,3.54415,-3.94386,-191.748,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
183945,2.87657,2.25332,-4.33424,-72.526,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
184094,2.83441,1.11198,-4.59564,NA,NA,NA,NA,NA,NA,NA,-156.105,NA,NA,NA
184231,2.98524,1.35428,-3.81392,NA,-58.702,NA,NA,NA,NA,NA,NA,NA,NA,NA
184406,4.7023,2.76257,-4.26708,NA,NA,NA,NA,NA,NA,NA,NA,NA,-210.587,NA
184726,3.7242,2.70043,-4.98683,NA,NA,NA,NA,NA,NA,NA,NA,NA,-123.63,NA
184947,2.42959,2.02894,-4.48001,NA,NA,NA,-17.245,NA,NA,NA,NA,NA,NA,NA
185152,1.28156,2.82995,-4.60739,NA,-45.358,NA,NA,NA,NA,NA,NA,NA,NA,NA
185398,1.84022,2.79485,-4.84985,-94.682,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
185525,1.70426,3.06254,-3.91359,NA,NA,NA,-50.674,NA,NA,NA,NA,NA,NA,NA
185787,0.785301,3.31103,-4.9105,NA,NA,-112.687,NA,NA,NA,NA,NA,NA,NA,NA
185996,1.4119,4.32495,-4.1999,-205.633,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
186179,0.555916,4.22627,-4.96795,NA,NA,-207.532,NA,NA,NA,NA,NA,NA,NA,NA
186317,1.83512,3.37392,-4.77061,NA,NA,-87.269,NA,NA,NA,NA,NA,NA,NA,NA
186485,0.137243,1.93662,-4.95525,NA,-76.951,NA,NA,NA,NA,NA,NA,NA,NA,NA
186718,0.609103,3.10193,-4.91355,NA,NA,NA,-82.015,NA,NA,NA,NA,NA,NA,NA
186973,2.48903,3.8872,-4.2427,NA,-129.279,NA,NA,NA,NA,NA,NA,NA,NA,NA
187119,2.16534,3.52687,-3.63722,NA,NA,-117.258,NA,NA,NA,NA,NA,NA,NA,NA
187397,2.43142,2.02091,-4.06719,-62.254,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
187516,1.25653,2.11165,-3.54795,-73.058,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
187636,1.48239,1.57105,-4.52082,NA,NA,-39.131,NA,NA,NA,NA,NA,NA,NA,NA
187878,3.44798,1.95866,-3.97785,NA,NA,NA,-73.061,NA,NA,NA,NA,NA,NA,NA
188138,3.48053,1.81719,-4.14594,NA,NA,-86.347,NA,NA,NA,NA,NA,NA,NA,NA
188218,2.56184,2.86579,-4.18257,NA,NA,NA,NA,NA,NA,-150.359,NA,NA,NA,NA
188506,0.903919,2.57952,-4.62511,NA,NA,NA,NA,NA,NA,NA,-164.748,NA,NA,NA
188667,2.04501,2.50142,-4.96186,NA,NA,-48.851,NA,NA,NA,NA,NA,NA,NA,NA
188830,0.922015,2.39158,-4.69636,NA,NA,-60.994,NA,NA,NA,NA,NA,NA,NA,NA
189087,0.00062219,1.73747,-4.39968,NA,NA,-98.51,NA,NA,NA,NA,NA,NA,NA,NA
189299,1.35157,1.02805,-3.41525,NA,NA,NA,NA,NA,NA,NA,NA,NA,-65.858,NA
189566,0.227061,1.79152,-2.20475,NA,NA,NA,NA,-225.457,NA,NA,NA,NA,NA,NA
189678,-0.43089,2.12824,-3.83732,NA,NA,NA,-124.77,NA,NA,NA,NA,NA,NA,NA
189954,0.556943,2.45708,-3.57489,NA,NA,NA,-68.204,NA,NA,NA,NA,NA,NA,NA
190045,-0.915377,1.62356,-4.54066,-210.886,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
190348,1.57093,1.64871,-4.47174,-67.199,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
190410,0.956605,1.65997,-4.22804,NA,NA,NA,-22.664,NA,NA,NA,NA,NA,NA,NA
190764,0.607782,0.898377,-4.94547,NA,-94.279,NA,NA,NA,NA,NA,NA,NA,NA,NA
190925,0.662668,1.76815,-4.81199,NA,NA,NA,-42.872,NA,NA,NA,NA,NA,NA,NA
191010,1.62665,2.38477,-4.10715,NA,-27.976,NA,NA,NA,NA,NA,NA,NA,NA,NA
191294,1.69671,3.31262,-3.78471,NA,NA,NA,NA,NA,NA,NA,NA,NA,-74.243,NA
191498,0.0770136,2.7845,-4.17505,NA,NA,NA,-93.238,NA,NA,NA,NA,NA,NA,NA
191687,1.05383,3.06203,-3.98662,-113.684,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
191993,2.25139,2.16507,-3.56262,NA,NA,NA,-29.772,NA,NA,NA,NA,NA,NA,NA
192012,1.68271,1.39218,-3.28781,NA,NA,-59.191,NA,NA,NA,NA,NA,NA,NA,NA
192342,0.173183,0.815481,-2.92701,NA,NA,NA,NA,NA,-281.089,NA,NA,NA,NA,NA
192478,1.01564,1.16932,-3.86636,NA,NA,NA,NA,-88.943,NA,NA,NA,NA,NA,NA
192690,1.43514,1.50631,-4.14759,NA,NA,NA,NA,-30.368,NA,NA,NA,NA,NA,NA
192821,1.67578,0.945416,-4.83808,NA,NA,NA,NA,NA,NA,NA,NA,NA,-36.313,NA
193038,1.20408,3.4602,-4.08873,NA,NA,NA,-80.519,NA,NA,NA,NA,NA,NA,NA
193312,1.26357,2.13894,-3.73368,NA,NA,NA,NA,NA,NA,NA,NA,NA,-27.298,NA
193520,0.660557,1.63192,-3.27262,NA,NA,NA,NA,NA,NA,NA,NA,NA,-82.341,NA
193640,2.03112,1.5679,-3.01853,NA,NA,NA,NA,NA,NA,NA,NA,NA,-60.946,NA
193968,3.59151,1.56672,-4.94989,NA,NA,NA,NA,NA,NA,NA,NA,NA,-91.877,NA
194090,2.27329,1.34804,-3.84806,NA,NA,NA,-17.826,NA,NA,NA,NA,NA,NA,NA
194239,1.49464,1.72179,-4.72461,NA,NA,-23.307,NA,NA,NA,NA,NA,NA,NA,NA
194577,1.27468,2.49255,-4.53003,NA,NA,-38.355,NA,NA,NA,NA,NA,NA,NA,NA
194707,2.05999,2.71286,-3.96902,NA,NA,-60.583,NA,NA,NA,NA,NA,NA,NA,NA
194816,3.41454,4.24455,-4.81826,NA,-209.309,NA,NA,NA,NA,NA,NA,NA,NA,NA
195162,2.68371,3.36479,-3.51135,-157.073,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
195255,2.72858,3.97762,-3.70438,NA,-154.7,NA,NA,NA,NA,NA,NA,NA,NA,NA
195552,2.21926,2.96741,-4.11645,NA,-56.385,NA,NA,NA,NA,NA,NA,NA,NA,NA
195749,2.22496,1.7983,-4.27826,NA,-12.412,NA,NA,NA,NA,NA,NA,NA,NA,NA
195932,1.79102,2.00943,-4.46134,NA,NA,NA,NA,-21.19,NA,NA,NA,NA,NA,NA
196088,4.01831,1.76844,-4.73055,NA,NA,NA,-111.775,NA,NA,NA,NA,NA,NA,NA
196365,3.64017,0.122009,-2.42699,NA,NA,NA,-266.134,NA,NA,NA,NA,NA,NA,NA
196576,3.86698,2.13273,-3.65225,NA,-127.532,NA,NA,NA,NA,NA,NA,NA,NA,NA
196627,2.8145,1.20698,-4.70008,NA,NA,NA,NA,NA,NA,NA,NA,NA,-42.498,NA
196936,2.60065,1.96613,-4.91012,NA,NA,NA,NA,-59.629,NA,NA,NA,NA,NA,NA
197151,3.12623,1.02246,-4.29999,NA,NA,NA,NA,-74.415,NA,NA,NA,NA,NA,NA
197204,2.90078,1.59191,-3.04995,NA,NA,NA,NA,-101.961,NA,NA,NA,NA,NA,NA
197442,3.86712,1.50761,-2.65782,NA,NA,NA,NA,-207.06,NA,NA,NA,NA,NA,NA
197711,2.64988,2.1692,-3.55828,NA,NA,NA,NA,NA,NA,NA,NA,NA,-50.325,NA
197912,2.32333,3.1099,-4.62502,NA,NA,NA,NA,-70.156,NA,NA,NA,NA,NA,NA
198019,0.907244,3.77755,-4.03836,NA,NA,NA,NA,NA,NA,NA,NA,NA,-118.866,NA
198312,3.32049,4.12316,-3.91739,NA,NA,NA,NA,NA,NA,NA,NA,NA,-189.485,NA
198471,4.44475,1.93127,-3.68624,NA,NA,NA,NA,-189.105,NA,NA,NA,NA,NA,NA
198649,3.89357,1.26153,-4.98234,NA,NA,NA,-109.368,NA,NA,NA,NA,NA,NA,NA
198813,4.93602,1.15933,-3.27591,NA,NA,-332.772,NA,NA,NA,NA,NA,NA,NA,NA
199104,4.22569,0.528485,-4.43055,NA,-162.965,NA,NA,NA,NA,NA,NA,NA,NA,NA
199392,4.309,0.938774,-4.37456,NA,-158.323,NA,NA,NA,NA,NA,NA,NA,NA,NA
199463,4.25035,0.174454,-4.30486,NA,-193.598,NA,NA,NA,NA,NA,NA,NA,NA,NA
199692,3.83502,1.03776,-4.46557,-155.417,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
199999,4.70013,1.42531,-4.19065,NA,NA,NA,NA,NA,NA,-286.53,NA,NA,NA,NA
