id,x0,x1,x2,fitness-3.5,fitness-4,fitness-2.5,fitness-2,fitness-1,fitness-1.5,fitness-3,fitness-4.5,fitness-0.5,fitness-5
163463,3.28779,1.02403,-3.9227,NA,NA,NA,NA,NA,NA,-80.187,NA,NA,NA
163633,2.69261,0.370998,-4.78241,-96.218,NA,NA,NA,NA,NA,NA,NA,NA,NA
163872,2.41504,1.64883,-4.17004,NA,NA,-14.214,NA,NA,NA,NA,NA,NA,NA
164171,2.90564,1.68572,-3.74874,NA,NA,NA,NA,NA,NA,-56.336,NA,NA,NA
164207,3.18652,2.04908,-4.7237,NA,NA,NA,NA,NA,-82.914,NA,NA,NA,NA
164427,2.16887,0.643236,-4.40744,NA,NA,-48.921,NA,NA,NA,NA,NA,NA,NA
164675,2.00702,1.9076,-4.13018,NA,NA,NA,-12.345,NA,NA,NA,NA,NA,NA
164985,1.13562,1.55427,-4.47081,NA,NA,NA,NA,NA,NA,-18.085,NA,NA,NA
165093,1.66139,1.80198,-4.13116,NA,NA,NA,NA,NA,NA,-12.791,NA,NA,NA
165280,1.46984,2.25822,-4.21693,NA,NA,NA,-17.204,NA,NA,NA,NA,NA,NA
165534,2.8439,2.19051,-4.59299,NA,NA,NA,-39.171,NA,NA,NA,NA,NA,NA
165741,2.22244,2.37102,-4.6876,NA,NA,-22.802,NA,NA,NA,NA,NA,NA,NA
165898,2.19356,1.18473,-3.54135,NA,NA,-33.855,NA,NA,NA,NA,NA,NA,NA
166142,2.30671,1.58311,-4.69188,NA,NA,NA,-15.409,NA,NA,NA,NA,NA,NA
166212,2.79651,1.99111,-4.40525,NA,NA,NA,-36.857,NA,NA,NA,NA,NA,NA
166490,1.5729,0.94459,-4.181,NA,NA,NA,-36.49,NA,NA,NA,NA,NA,NA
166731,2.50665,2.82401,-4.60345,NA,NA,-45.781,NA,NA,NA,NA,NA,NA,NA
166868,2.29908,1.24427,-4.28502,NA,NA,-14.182,NA,NA,NA,NA,NA,NA,NA
167025,2.92823,1.96807,-4.48071,NA,NA,-36.372,NA,NA,NA,NA,NA,NA,NA
167277,3.51644,1.5845,-4.59829,NA,NA,NA,-76.456,NA,NA,NA,NA,NA,NA
167581,3.01366,0.224319,-3.91789,NA,NA,NA,NA,NA,NA,-122.401,NA,NA,NA
167746,3.00095,0.631229,-4.72862,-88.922,NA,NA,NA,NA,NA,NA,NA,NA,NA
167822,1.92782,0.256258,-4.76413,-105.831,NA,NA,NA,NA,NA,NA,NA,NA,NA
168124,1.95053,1.42566,-4.35275,NA,-43.952,NA,NA,NA,NA,NA,NA,NA,NA
168211,2.46488,0.343286,-4.27485,-90.889,NA,NA,NA,NA,NA,NA,NA,NA,NA
168483,2.3907,1.46037,-4.87861,NA,-79.418,NA,NA,NA,NA,NA,NA,NA,NA
168625,1.12529,1.2833,-4.25383,-46.329,NA,NA,NA,NA,NA,NA,NA,NA,NA
168991,1.85694,1.27028,-3.82039,NA,NA,NA,NA,NA,NA,-21.26,NA,NA,NA
169098,1.9263,2.4717,-4.17412,NA,NA,NA,-21.911,NA,NA,NA,NA,NA,NA
169220,1.71949,1.9288,-3.40392,NA,NA,NA,-31.858,NA,NA,NA,NA,NA,NA
169545,2.06778,2.03394,-2.35699,-134.556,NA,NA,NA,NA,NA,NA,NA,NA,NA
169723,2.2127,2.77385,-3.45625,NA,NA,NA,NA,NA,NA,NA,-157.004,NA,NA
169859,2.13771,2.39236,-4.64725,NA,-54.177,NA,NA,NA,NA,NA,NA,NA,NA
170006,2.1349,2.38149,-4.31405,NA,NA,NA,-21.04,NA,NA,NA,NA,NA,NA
170242,1.57387,1.54509,-4.75653,NA,NA,NA,NA,NA,NA,-15.219,NA,NA,NA
170453,1.99723,1.83859,-4.31656,NA,NA,NA,-5.759,NA,NA,NA,NA,NA,NA
170601,1.64893,2.40183,-4.04085,NA,NA,-19.739,NA,NA,NA,NA,NA,NA,NA
170941,2.53055,1.95706,-4.39489,NA,NA,-19.457,NA,NA,NA,NA,NA,NA,NA
171073,2.30271,1.20451,-3.65323,-45.885,NA,NA,NA,NA,NA,NA,NA,NA,NA
171295,1.83772,0.811101,-3.97886,NA,-74.037,NA,NA,NA,NA,NA,NA,NA,NA
171469,2.2838,1.26532,-3.93465,-32.614,NA,NA,NA,NA,NA,NA,NA,NA,NA
171614,2.46033,0.828393,-4.09783,-64.701,NA,NA,NA,NA,NA,NA,NA,NA,NA
171917,2.65755,1.71192,-3.29623,NA,NA,NA,NA,NA,NA,-61.324,NA,NA,NA
172192,2.30229,1.97661,-4.25045,NA,NA,NA,NA,NA,NA,-23.45,NA,NA,NA
172257,1.89171,2.14426,-4.72447,NA,NA,-12.261,NA,NA,NA,NA,NA,NA,NA
172438,1.89191,1.70625,-3.80866,NA,NA,NA,NA,NA,NA,-21.737,NA,NA,NA
172777,1.89035,2.73542,-4.23027,NA,NA,NA,NA,NA,-54.904,NA,NA,NA,NA
172893,2.90764,1.42849,-3.7354,NA,NA,NA,NA,NA,NA,-51.057,NA,NA,NA
173034,2.86162,1.99407,-4.09753,NA,NA,-34.765,NA,NA,NA,NA,NA,NA,NA
173301,2.45678,1.87186,-3.61169,NA,NA,NA,-36.832,NA,NA,NA,NA,NA,NA
173410,2.45877,2.39603,-4.05824,NA,NA,NA,NA,-86.723,NA,NA,NA,NA,NA
173709,2.70871,2.91637,-4.57512,NA,NA,NA,NA,NA,-75.377,NA,NA,NA,NA
173853,2.5889,2.07346,-4.05771,NA,NA,NA,-31.401,NA,NA,NA,NA,NA,NA
174092,1.43028,1.65813,-3.19441,NA,NA,NA,NA,NA,NA,-48.559,NA,NA,NA
174287,1.39435,2.14391,-4.44567,NA,NA,NA,NA,NA,NA,-15.82,NA,NA,NA
174457,1.21419,1.2744,-4.88478,-50.959,NA,NA,NA,NA,NA,NA,NA,NA,NA
174770,2.10396,1.7294,-4.56901,-20.993,NA,NA,NA,NA,NA,NA,NA,NA,NA
174818,2.41826,0.755339,-4.98892,NA,NA,NA,NA,NA,NA,-54.741,NA,NA,NA
175117,3.1319,1.88886,-4.32922,NA,NA,NA,NA,NA,NA,-48.662,NA,NA,NA
175249,2.59367,0.395448,-4.74015,NA,NA,NA,NA,NA,NA,-90.062,NA,NA,NA
175584,2.31091,2.85804,-4.15904,NA,NA,NA,NA,NA,NA,-46.826,NA,NA,NA
175645,2.2361,2.19164,-3.88044,NA,NA,NA,NA,NA,NA,-21.145,NA,NA,NA
175869,2.40941,1.94662,-4.47658,NA,NA,NA,NA,NA,NA,-20.739,NA,NA,NA
176010,0.230436,2.60135,-4.85431,NA,NA,NA,NA,NA,NA,NA,-167.117,NA,NA
176229,1.81733,2.33438,-4.43013,NA,NA,NA,NA,NA,NA,-23.571,NA,NA,NA
176505,1.35398,2.31026,-4.98257,NA,NA,NA,-32.582,NA,NA,NA,NA,NA,NA
176693,1.0265,1.04785,-3.46301,NA,NA,NA,NA,NA,NA,-68.89,NA,NA,NA
176908,1.60264,2.14872,-3.61759,NA,NA,NA,NA,NA,NA,-32.589,NA,NA,NA
177036,0.832116,1.31678,-4.51817,NA,NA,-39.576,NA,NA,NA,NA,NA,NA,NA
177255,1.54477,1.74603,-4.76189,NA,NA,NA,NA,NA,NA,-18.621,NA,NA,NA
177575,2.69946,1.00908,-4.50948,NA,NA,NA,NA,NA,NA,-47.387,NA,NA,NA
177789,1.75065,1.91532,-3.63566,NA,-72.786,NA,NA,NA,NA,NA,NA,NA,NA
177857,1.3229,1.18741,-4.73717,-43.689,NA,NA,NA,NA,NA,NA,NA,NA,NA
178003,2.75592,1.68406,-4.69656,-55.442,NA,NA,NA,NA,NA,NA,NA,NA,NA
178240,2.17051,0.668499,-4.84305,-64.751,NA,NA,NA,NA,NA,NA,NA,NA,NA
178515,1.35138,0.816324,-4.88046,-66.864,NA,NA,NA,NA,NA,NA,NA,NA,NA
178749,1.954,1.77172,-4.13138,NA,NA,NA,-5.029,NA,NA,NA,NA,NA,NA
178845,1.96959,2.27826,-4.67054,NA,NA,NA,NA,-52.327,NA,NA,NA,NA,NA
179057,1.96673,1.87403,-4.60534,NA,NA,NA,NA,NA,-29.798,NA,NA,NA,NA
179370,2.08806,2.17684,-4.87164,NA,NA,NA,NA,NA,-41.118,NA,NA,NA,NA
179455,2.73522,1.19784,-4.85555,NA,NA,NA,-42.721,NA,NA,NA,NA,NA,NA
179619,2.79584,1.49501,-3.87332,NA,NA,NA,-41.754,NA,NA,NA,NA,NA,NA
179914,2.62165,2.40781,-4.45176,NA,NA,-32.648,NA,NA,NA,NA,NA,NA,NA
180086,3.17602,2.534,-4.22207,NA,NA,NA,NA,NA,NA,-70.829,NA,NA,NA
180287,1.43171,1.89597,-4.25416,NA,NA,NA,-11.419,NA,NA,NA,NA,NA,NA
180505,1.5271,2.42308,-3.92029,NA,NA,NA,NA,NA,NA,-30.706,NA,NA,NA
180647,1.24463,1.90702,-3.95257,NA,NA,NA,-17.801,NA,NA,NA,NA,NA,NA
180930,1.97414,1.69168,-3.48829,NA,NA,NA,NA,NA,-55.438,NA,NA,NA,NA
181069,2.63226,0.307276,-4.19638,NA,NA,-96.579,NA,NA,NA,NA,NA,NA,NA
181279,3.12635,0.58921,-3.65906,NA,NA,NA,-105.438,NA,NA,NA,NA,NA,NA
181426,2.71237,1.68727,-4.08827,NA,NA,NA,NA,NA,-49.767,NA,NA,NA,NA
181678,3.32079,2.64878,-4.34307,NA,NA,NA,NA,NA,NA,-78.422,NA,NA,NA
181809,1.8267,1.27468,-4.35314,-31.959,NA,NA,NA,NA,NA,NA,NA,NA,NA
182130,1.81267,1.15953,-4.76494,-45.61,NA,NA,NA,NA,NA,NA,NA,NA,NA
182212,2.85485,2.67256,-4.28169,-64.359,NA,NA,NA,NA,NA,NA,NA,NA,NA
182598,2.30506,2.44769,-4.77554,NA,NA,NA,-30.549,NA,NA,NA,NA,NA,NA
182690,2.97658,3.11893,-4.56354,NA,NA,NA,NA,NA,NA,-84.842,NA,NA,NA
182973,2.81593,1.7378,-4.58105,NA,NA,-30.262,NA,NA,NA,NA,NA,NA,NA
183090,2.68344,1.52278,-3.94684,NA,NA,-28.405,NA,NA,NA,NA,NA,NA,NA
183345,2.55167,1.5891,-4.55643,NA,NA,-18.897,NA,NA,NA,NA,NA,NA,NA
183462,1.98902,1.96236,-4.79659,NA,NA,-11.741,NA,NA,NA,NA,NA,NA,NA
183784,2.04346,1.42506,-3.52563,NA,-65.838,NA,NA,NA,NA,NA,NA,NA,NA
183879,1.25058,1.01353,-3.58751,NA,NA,NA,NA,NA,NA,-52.719,NA,NA,NA
184052,2.20753,0.875846,-3.93985,NA,NA,NA,NA,NA,-72.658,NA,NA,NA,NA
184373,1.65116,0.805285,-3.96678,NA,NA,NA,-44.113,NA,NA,NA,NA,NA,NA
184436,2.08651,1.16305,-4.1157,NA,NA,-13.286,NA,NA,NA,NA,NA,NA,NA
184775,1.19622,2.07693,-3.87368,NA,NA,-21.224,NA,NA,NA,NA,NA,NA,NA
184826,1.10582,2.59524,-4.88109,NA,NA,NA,-47.771,NA,NA,NA,NA,NA,NA
185170,2.12624,2.80431,-4.85091,NA,NA,NA,NA,NA,NA,-43.256,NA,NA,NA
185326,1.77976,2.64316,-4.57476,NA,NA,NA,NA,NA,NA,-27.363,NA,NA,NA
185425,0.917712,2.53886,-4.67426,NA,NA,-40.286,NA,NA,NA,NA,NA,NA,NA
185634,1.04764,2.6864,-4.54311,NA,NA,NA,NA,NA,NA,-40.187,NA,NA,NA
185874,0.999752,2.65915,-3.95661,NA,NA,NA,NA,NA,-78.513,NA,NA,NA,NA
186008,1.8367,2.52174,-4.60119,NA,NA,NA,-25.675,NA,NA,NA,NA,NA,NA
186373,1.81787,1.44246,-3.61246,NA,NA,NA,NA,NA,NA,-30.382,NA,NA,NA
186500,1.00007,2.65279,-3.57067,NA,NA,NA,-66.765,NA,NA,NA,NA,NA,NA
186736,1.13231,2.08953,-4.62706,NA,NA,NA,NA,NA,NA,-22.636,NA,NA,NA
186931,0.776266,0.552668,-3.79503,NA,NA,NA,-148.423,NA,NA,NA,NA,NA,NA
187055,1.37079,0.786854,-3.71017,NA,NA,NA,-72.237,NA,NA,NA,NA,NA,NA
187282,1.72018,2.07239,-3.72535,NA,NA,-16.185,NA,NA,NA,NA,NA,NA,NA
187438,1.02844,1.1264,-4.67535,NA,NA,NA,NA,NA,NA,-41.483,NA,NA,NA
187718,1.54273,2.63308,-4.89473,NA,NA,NA,-42.621,NA,NA,NA,NA,NA,NA
187998,1.49489,2.53952,-3.44727,NA,NA,-43.822,NA,NA,NA,NA,NA,NA,NA
188162,2.55514,1.63268,-4.58217,NA,-72.321,NA,NA,NA,NA,NA,NA,NA,NA
188343,2.18645,3.11395,-4.71996,NA,NA,NA,NA,NA,NA,-58.402,NA,NA,NA
188585,2.87696,3.05036,-3.97605,NA,NA,NA,NA,NA,NA,-84.839,NA,NA,NA
188645,2.7366,1.95977,-4.6068,NA,NA,NA,NA,NA,NA,-30.788,NA,NA,NA
188839,2.873,0.857475,-4.04979,NA,NA,-59.441,NA,NA,NA,NA,NA,NA,NA
189173,1.90938,0.670446,-3.754,-72.26,NA,NA,NA,NA,NA,NA,NA,NA,NA
189381,1.61743,1.51897,-3.89685,NA,-53.648,NA,NA,NA,NA,NA,NA,NA,NA
189524,1.04635,1.77731,-4.53424,NA,NA,NA,NA,NA,NA,NA,-87.392,NA,NA
189729,0.717707,2.28425,-4.26264,NA,NA,NA,NA,NA,NA,NA,NA,NA,-140.689
189953,0.664007,1.73912,-4.46758,NA,-85.886,NA,NA,NA,NA,NA,NA,NA,NA
190039,1.85388,1.22241,-4.06634,NA,-50.254,NA,NA,NA,NA,NA,NA,NA,NA
190391,1.49531,1.59665,-4.67455,-41.023,NA,NA,NA,NA,NA,NA,NA,NA,NA
190527,1.57695,1.69287,-3.65561,NA,-51.349,NA,NA,NA,NA,NA,NA,NA,NA
190606,2.43058,1.72709,-4.83858,NA,NA,NA,-22.92,NA,NA,NA,NA,NA,NA
190826,1.95708,1.50357,-4.84636,NA,NA,NA,-18.492,NA,NA,NA,NA,NA,NA
191158,1.96473,1.00824,-3.84992,-42.035,NA,NA,NA,NA,NA,NA,NA,NA,NA
191302,2.62514,2.5694,-4.24017,NA,NA,NA,NA,NA,NA,NA,-129.431,NA,NA
191530,1.85308,2.30387,-4.89353,NA,-53.96,NA,NA,NA,NA,NA,NA,NA,NA
191792,1.3622,1.81659,-4.3225,NA,NA,NA,NA,NA,NA,-10.617,NA,NA,NA
191942,2.35927,1.68992,-4.07043,-29.312,NA,NA,NA,NA,NA,NA,NA,NA,NA
192006,2.76344,1.29548,-3.90536,NA,NA,-37.192,NA,NA,NA,NA,NA,NA,NA
192259,3.2203,1.60623,-3.98805,NA,NA,NA,-56.308,NA,NA,NA,NA,NA,NA
192569,3.51531,1.37829,-3.9543,NA,NA,NA,NA,NA,NA,-79.31,NA,NA,NA
192616,3.18347,1.83532,-3.22786,NA,NA,-89.031,NA,NA,NA,NA,NA,NA,NA
192985,3.07121,2.12177,-4.68925,NA,NA,-47.597,NA,NA,NA,NA,NA,NA,NA
193067,1.47087,1.46606,-4.83602,NA,NA,-13.306,NA,NA,NA,NA,NA,NA,NA
193203,0.975603,2.21263,-4.19419,NA,NA,NA,NA,NA,NA,-31.956,NA,NA,NA
193547,0.839282,1.68678,-4.80791,NA,NA,NA,NA,NA,NA,-35.673,NA,NA,NA
193772,1.38029,1.83662,-4.20347,NA,NA,NA,NA,NA,NA,-16.057,NA,NA,NA
193940,2.41357,1.48481,-4.09656,NA,NA,NA,NA,NA,NA,-25.884,NA,NA,NA
194117,1.73154,2.70051,-4.52431,NA,NA,-28.278,NA,NA,NA,NA,NA,NA,NA
194346,2.16519,2.15671,-4.87276,-32.327,NA,NA,NA,NA,NA,NA,NA,NA,NA
194410,2.23939,1.07298,-4.5484,-46.89,NA,NA,NA,NA,NA,NA,NA,NA,NA
194713,1.22982,1.38219,-4.6937,NA,-52.527,NA,NA,NA,NA,NA,NA,NA,NA
194885,2.06876,2.39714,-3.72745,NA,NA,-27.271,NA,NA,NA,NA,NA,NA,NA
195059,2.26678,2.47543,-4.22832,NA,NA,NA,-27.7,NA,NA,NA,NA,NA,NA
195276,2.73466,1.87987,-3.50138,-80.274,NA,NA,NA,NA,NA,NA,NA,NA,NA
195536,2.3123,1.4537,-4.43353,NA,NA,NA,NA,NA,NA,-16.248,NA,NA,NA
195797,1.65787,1.74645,-4.71083,NA,NA,-7.239,NA,NA,NA,NA,NA,NA,NA
195902,2.25329,2.04652,-4.44518,NA,NA,NA,-17.444,NA,NA,NA,NA,NA,NA
196080,1.2466,2.69256,-4.89163,NA,NA,NA,NA,NA,NA,-40.979,NA,NA,NA
196380,2.17632,3.35432,-4.81411,NA,NA,NA,-77.268,NA,NA,NA,NA,NA,NA
196513,1.48556,1.81412,-4.59573,NA,NA,-7.122,NA,NA,NA,NA,NA,NA,NA
196692,2.28372,1.81678,-4.21844,-38.701,NA,NA,NA,NA,NA,NA,NA,NA,NA
196938,2.05123,0.613808,-3.90439,-74.576,NA,NA,NA,NA,NA,NA,NA,NA,NA
197198,2.05042,1.75395,-3.69123,NA,NA,NA,-21.994,NA,NA,NA,NA,NA,NA
197329,1.86299,2.89551,-4.46056,-58.603,NA,NA,NA,NA,NA,NA,NA,NA,NA
197521,1.22142,1.60452,-4.40569,NA,-49.197,NA,NA,NA,NA,NA,NA,NA,NA
197716,2.03193,2.23537,-4.89091,NA,NA,NA,NA,NA,NA,-30.2,NA,NA,NA
197857,1.63246,1.48462,-3.94943,NA,NA,-7.704,NA,NA,NA,NA,NA,NA,NA
198003,1.75827,1.20215,-3.99978,NA,NA,NA,-24.587,NA,NA,NA,NA,NA,NA
198265,1.46603,1.08613,-4.27026,NA,NA,NA,NA,NA,-51.586,NA,NA,NA,NA
198477,2.25772,1.27393,-4.47817,NA,NA,NA,-20.434,NA,NA,NA,NA,NA,NA
198753,2.97656,0.89421,-4.01659,NA,NA,NA,NA,NA,NA,-60.973,NA,NA,NA
198913,1.08612,1.63456,-4.26943,NA,NA,NA,NA,NA,NA,-19.295,NA,NA,NA
199197,2.50949,2.40073,-4.60641,NA,NA,-30.043,NA,NA,NA,NA,NA,NA,NA
199379,2.12251,2.23165,-4.73313,NA,NA,-17.074,NA,NA,NA,NA,NA,NA,NA
199526,2.92568,1.42564,-3.38402,NA,NA,NA,-64.47,NA,NA,NA,NA,NA,NA
199779,2.93223,0.792739,-4.6464,NA,NA,NA,NA,NA,NA,-62.787,NA,NA,NA
200000,3.61871,0.299883,-3.22621,-192.359,NA,NA,NA,NA,NA,NA,NA,NA,NA
