id,x0,x1,x2,fitness-3,fitness-1.5,fitness-0.5,fitness-1,fitness-2,fitness0,fitness0.5,fitness-2.5,fitness-3.5,fitness-4,fitness1,fitness1.5,fitness2
134822,-1.80847,-0.895044,-1.43951,NA,NA,NA,NA,NA,NA,1069.28,NA,NA,NA,NA,NA,NA
135042,-2.06568,-1.36589,-0.9299,NA,NA,NA,11873.319,NA,NA,NA,NA,NA,NA,NA,NA,NA
135324,0.231063,-0.856504,-1.22439,NA,NA,NA,NA,1612.877,NA,NA,NA,NA,NA,NA,NA,NA
135462,-0.894341,-0.698831,-0.740337,NA,9505.193,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
135687,-0.631029,-1.65056,-0.111833,NA,5933.831,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
135999,-0.881147,-1.65304,-0.00807387,NA,4905.253,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
136027,-1.49733,-2.17361,-0.895186,NA,NA,NA,6867.007,NA,NA,NA,NA,NA,NA,NA,NA,NA
136354,-1.22078,-1.0541,-0.0748413,NA,2163.619,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
136488,-1.94285,-1.33465,-0.880684,NA,NA,7180.301,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
136643,-1.59689,-0.959478,-0.94995,NA,NA,NA,13606.663,NA,NA,NA,NA,NA,NA,NA,NA,NA
136801,-2.13725,-1.37705,-1.4366,NA,NA,2494.448,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
137154,-1.49479,-0.470073,-0.52821,NA,NA,NA,597.047,NA,NA,NA,NA,NA,NA,NA,NA,NA
137216,-2.03671,-0.337136,-0.211872,NA,2880.214,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
137558,-1.41109,-1.51746,-1.19407,NA,NA,NA,10244.514,NA,NA,NA,NA,NA,NA,NA,NA,NA
137782,0.906245,-2.14801,-0.860381,NA,NA,NA,1321.14,NA,NA,NA,NA,NA,NA,NA,NA,NA
137996,0.994284,-1.92008,-0.989143,NA,NA,NA,1123.935,NA,NA,NA,NA,NA,NA,NA,NA,NA
138141,-1.28045,-0.62051,-1.27489,NA,NA,NA,5623.27,NA,NA,NA,NA,NA,NA,NA,NA,NA
138329,-0.865443,-0.612591,-2.37017,NA,NA,NA,NA,NA,719.194,NA,NA,NA,NA,NA,NA,NA
138505,-0.892758,-1.34372,-3.40033,NA,NA,NA,NA,NA,2732.995,NA,NA,NA,NA,NA,NA,NA
138799,-0.633376,-0.90336,-1.61779,NA,NA,NA,1833.031,NA,NA,NA,NA,NA,NA,NA,NA,NA
138850,-1.26937,-1.69455,-1.3268,NA,NA,NA,5756.594,NA,NA,NA,NA,NA,NA,NA,NA,NA
139105,-1.73808,-0.20194,-1.3124,NA,NA,1988.784,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
139373,-1.39797,-2.04881,-0.833246,NA,NA,8410.993,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
139411,-0.290475,-0.65509,-1.19119,NA,NA,NA,NA,NA,3198.232,NA,NA,NA,NA,NA,NA,NA
139696,-1.16864,-0.975668,-0.904471,NA,NA,4331.91,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
139963,-1.9619,-0.70593,-0.196275,NA,NA,NA,4752.665,NA,NA,NA,NA,NA,NA,NA,NA,NA
140135,-1.95653,-0.817926,-1.32933,NA,NA,NA,13518.735,NA,NA,NA,NA,NA,NA,NA,NA,NA
140336,-1.072,-0.86693,-0.562909,NA,1820.937,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
140473,-0.729369,-0.128178,-1.43176,NA,NA,NA,NA,NA,NA,NA,1330.423,NA,NA,NA,NA,NA
140733,-0.97228,-0.627505,-1.58976,NA,NA,NA,NA,5140.475,NA,NA,NA,NA,NA,NA,NA,NA
140882,-1.39964,-0.670657,-2.58947,NA,NA,NA,1997.915,NA,NA,NA,NA,NA,NA,NA,NA,NA
141017,-2.12042,0.166995,-0.878789,NA,NA,NA,NA,NA,704.24,NA,NA,NA,NA,NA,NA,NA
141219,-1.28613,-0.212504,-0.927746,NA,NA,NA,NA,NA,NA,2567.886,NA,NA,NA,NA,NA,NA
141499,-0.598037,0.0398121,-1.48017,NA,NA,NA,NA,NA,2655.566,NA,NA,NA,NA,NA,NA,NA
141744,-0.789657,-0.807179,-1.15014,NA,NA,NA,2929.193,NA,NA,NA,NA,NA,NA,NA,NA,NA
141938,-1.00732,-1.00488,-0.98544,NA,6660.812,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
142153,-1.67209,-1.59784,-1.24135,NA,NA,NA,4355.202,NA,NA,NA,NA,NA,NA,NA,NA,NA
142300,-1.96149,-1.52505,-1.62306,NA,NA,NA,NA,NA,3098.434,NA,NA,NA,NA,NA,NA,NA
142408,-0.387904,-0.899737,-2.02123,NA,NA,NA,320.179,NA,NA,NA,NA,NA,NA,NA,NA,NA
142744,-1.55898,-1.55767,-1.02752,NA,NA,4882.147,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
142906,-0.801624,-1.23259,-0.9219,NA,NA,9624.919,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
143031,-0.706696,-1.95109,-2.33229,NA,NA,556.788,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
143347,-0.179619,-1.14915,-1.51998,NA,NA,NA,NA,1018.149,NA,NA,NA,NA,NA,NA,NA,NA
143403,-0.702162,-1.32329,-2.32765,NA,612.933,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
143712,-1.42331,-1.06194,-1.90134,921.141,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
143906,-0.682985,-1.46274,-1.86837,2160.94,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
144092,-0.842529,-1.44735,-0.910407,8055.569,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
144323,-1.40021,-1.47431,-0.152839,NA,NA,NA,NA,6262.763,NA,NA,NA,NA,NA,NA,NA,NA
144458,-2.39356,-0.160126,-0.173591,NA,NA,NA,NA,987.776,NA,NA,NA,NA,NA,NA,NA,NA
144732,-1.34188,-0.396065,0.948637,NA,NA,NA,1078.762,NA,NA,NA,NA,NA,NA,NA,NA,NA
144998,-0.180289,0.40263,0.950319,NA,625.572,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
145154,-0.252494,-0.15663,-0.199458,NA,NA,6587.328,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
145385,-0.0150466,-0.565514,-0.591208,NA,NA,NA,3721.082,NA,NA,NA,NA,NA,NA,NA,NA,NA
145453,-0.625971,-1.33807,-0.220287,NA,NA,NA,NA,NA,5728.644,NA,NA,NA,NA,NA,NA,NA
145696,-1.21328,-0.0508241,-0.167187,NA,NA,1813.786,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
145849,-0.148086,-1.17631,-0.8155,NA,NA,NA,NA,NA,3541.395,NA,NA,NA,NA,NA,NA,NA
146147,0.290479,-1.49214,-1.56179,NA,NA,3339.799,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
146233,-0.758945,-2.03171,-1.51344,NA,NA,NA,9106.873,NA,NA,NA,NA,NA,NA,NA,NA,NA
146494,-1.25636,-1.3192,-0.206114,NA,NA,NA,NA,NA,NA,2624.929,NA,NA,NA,NA,NA,NA
146689,-0.695265,-1.44743,-0.084597,NA,NA,NA,NA,NA,4325.735,NA,NA,NA,NA,NA,NA,NA
146919,-1.30193,0.270665,-0.765293,NA,NA,3290.163,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
147018,-1.04869,-0.00970252,-0.157434,NA,NA,NA,NA,NA,1714.37,NA,NA,NA,NA,NA,NA,NA
147354,-0.987928,-0.64564,-1.2737,NA,NA,NA,2465.795,NA,NA,NA,NA,NA,NA,NA,NA,NA
147446,-0.231503,0.891716,-0.872223,NA,4461.786,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
147678,-0.765314,-0.72501,-2.0569,NA,NA,NA,6945.93,NA,NA,NA,NA,NA,NA,NA,NA,NA
147991,-0.668369,-0.631463,-1.43647,NA,NA,13071.261,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
148165,-1.48305,-0.86861,-1.39841,NA,NA,10083.517,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
148272,-1.54751,-0.980851,-1.87763,NA,NA,NA,4879.454,NA,NA,NA,NA,NA,NA,NA,NA,NA
148506,-0.762688,-1.39708,-0.82417,NA,NA,NA,37964.288,NA,NA,NA,NA,NA,NA,NA,NA,NA
148679,-0.279485,-1.05899,-1.60003,NA,3205.599,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
148944,-1.54977,-0.33118,-1.69307,NA,NA,3231.48,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
149088,-0.190122,-2.04924,-0.769428,NA,NA,8707.694,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
149398,-1.28724,-1.5751,-0.492794,NA,NA,NA,NA,NA,NA,527.07,NA,NA,NA,NA,NA,NA
149457,-0.808701,-2.18818,-1.45568,NA,NA,NA,NA,NA,NA,1066.52,NA,NA,NA,NA,NA,NA
149624,-0.21899,-0.700731,-0.220041,NA,10509.888,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
149852,0.288362,-1.40459,-1.31032,NA,6433.058,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
150165,-1.44382,-1.20248,-0.72189,NA,8420.819,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
150237,-1.40089,-1.67565,-0.104637,NA,NA,NA,NA,2871.008,NA,NA,NA,NA,NA,NA,NA,NA
150408,-0.726829,-2.04972,-0.773752,NA,15039.199,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
150769,-0.0456043,-1.08806,-0.776767,NA,NA,NA,NA,1004.891,NA,NA,NA,NA,NA,NA,NA,NA
150959,-1.38926,-0.16401,-0.826663,NA,19672.842,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
151098,-1.4773,-0.780117,-1.55257,NA,22311.178,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
151358,-1.31456,-1.20473,-0.0282796,NA,NA,NA,NA,1878.958,NA,NA,NA,NA,NA,NA,NA,NA
151538,-1.34945,-0.810153,-0.726694,NA,NA,NA,NA,11656.674,NA,NA,NA,NA,NA,NA,NA,NA
151624,-1.49478,-0.490794,-0.711997,NA,NA,NA,NA,1818.423,NA,NA,NA,NA,NA,NA,NA,NA
151898,-1.51678,-0.0830923,-1.4883,NA,NA,NA,NA,3859.036,NA,NA,NA,NA,NA,NA,NA,NA
152025,-1.61267,-0.0853994,-1.26181,NA,NA,NA,NA,1446.199,NA,NA,NA,NA,NA,NA,NA,NA
152257,-1.87255,-0.898182,-1.37236,NA,NA,NA,9185.894,NA,NA,NA,NA,NA,NA,NA,NA,NA
152401,-2.05637,-1.46097,-1.2609,NA,NA,NA,NA,NA,2150.024,NA,NA,NA,NA,NA,NA,NA
152718,-1.5702,-1.55975,-0.751406,NA,NA,NA,NA,NA,9717.739,NA,NA,NA,NA,NA,NA,NA
152857,-2.01807,-1.38985,-0.254599,NA,NA,NA,NA,NA,NA,1172.654,NA,NA,NA,NA,NA,NA
153153,-2.92634,-1.46555,-1.56504,NA,1836.814,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
153216,-2.65851,-1.23372,-2.05847,NA,1090.382,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
153427,-2.57446,-1.37996,-0.333426,NA,NA,NA,2540.741,NA,NA,NA,NA,NA,NA,NA,NA,NA
153741,-1.55472,-0.767123,-0.853743,NA,NA,19512.446,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
153978,-1.42271,-1.01173,-1.62938,NA,NA,NA,NA,NA,5242.048,NA,NA,NA,NA,NA,NA,NA
154061,-1.2648,-1.64087,-2.0005,NA,4479.847,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
154317,0.394312,-1.57517,-1.94275,NA,NA,1002.306,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
154459,-0.74556,-1.07772,-1.53189,NA,NA,NA,3861.662,NA,NA,NA,NA,NA,NA,NA,NA,NA
154641,-0.947064,-1.53097,-0.850878,NA,NA,NA,11664.303,NA,NA,NA,NA,NA,NA,NA,NA,NA
154914,-1.23432,-0.790374,-1.07092,NA,NA,4453.126,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
155179,-1.6224,0.034193,-0.55255,NA,NA,NA,NA,NA,1088.843,NA,NA,NA,NA,NA,NA,NA
155290,-1.75415,-1.5812,-1.28347,NA,NA,NA,1116.252,NA,NA,NA,NA,NA,NA,NA,NA,NA
155455,-0.982237,-3.02546,-1.61531,NA,NA,NA,NA,768.321,NA,NA,NA,NA,NA,NA,NA,NA
155663,-0.141047,-2.49425,-1.52314,NA,NA,NA,NA,2034.457,NA,NA,NA,NA,NA,NA,NA,NA
155998,-0.548423,-2.00246,-0.670616,NA,NA,NA,NA,NA,NA,NA,1124.362,NA,NA,NA,NA,NA
156116,-1.2952,-1.55694,0.743404,NA,NA,NA,NA,1554.564,NA,NA,NA,NA,NA,NA,NA,NA
156362,-0.881645,-1.40636,-1.88505,2467.879,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
156486,-0.71012,-1.80732,-1.42392,NA,NA,NA,3963.463,NA,NA,NA,NA,NA,NA,NA,NA,NA
156630,-1.37744,-1.09113,-0.0653458,NA,2170.29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
156965,-0.281501,-1.60088,-0.620688,NA,7783.258,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
157058,-1.36978,-0.873875,-1.69924,NA,7802.008,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
157232,-1.94566,-0.734132,-1.39944,NA,NA,14007.329,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
157597,-0.632996,-0.803011,-1.20144,NA,NA,6063.914,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
157731,-0.719509,-0.215633,-2.00889,NA,NA,NA,8844.237,NA,NA,NA,NA,NA,NA,NA,NA,NA
157959,-1.45218,-0.127233,-2.02839,NA,7974.216,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
158157,-0.279386,-0.266587,-2.01351,NA,NA,NA,NA,NA,NA,NA,1164.507,NA,NA,NA,NA,NA
158348,-1.53933,0.368178,-1.64986,NA,1224.851,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
158534,-0.662126,-0.0800692,-1.37443,NA,NA,NA,7409.041,NA,NA,NA,NA,NA,NA,NA,NA,NA
158734,-0.936846,-1.32976,-0.286473,NA,NA,NA,NA,NA,7905.06,NA,NA,NA,NA,NA,NA,NA
158803,-0.238749,-1.01448,-0.794502,NA,NA,10168.273,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
159116,-0.680093,-1.43114,-2.10724,NA,NA,NA,11596.719,NA,NA,NA,NA,NA,NA,NA,NA,NA
159381,-1.32085,-1.92814,-1.21213,NA,1556.717,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
159486,0.0238595,-0.89802,-1.73674,NA,836.128,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
159676,-0.0556111,-0.0634081,-0.423772,NA,NA,NA,523.976,NA,NA,NA,NA,NA,NA,NA,NA,NA
159882,-0.672414,-1.25708,-0.577046,NA,NA,6851.839,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
160166,-0.156826,-0.587106,-1.58957,NA,NA,NA,NA,NA,NA,NA,1696.876,NA,NA,NA,NA,NA
160350,-0.176659,-1.22182,-2.41453,NA,NA,NA,1938.859,NA,NA,NA,NA,NA,NA,NA,NA,NA
160416,-0.277202,-2.62075,-1.6104,NA,NA,1425.372,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
160791,-0.425488,-1.62495,-1.05107,NA,NA,464.736,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
160926,-0.685592,-1.35713,-1.54283,NA,NA,NA,NA,NA,13623.903,NA,NA,NA,NA,NA,NA,NA
161070,-1.10428,-0.922191,-0.427057,NA,NA,313.107,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
161372,-1.47931,-0.136896,0.273835,NA,NA,NA,NA,NA,2809.302,NA,NA,NA,NA,NA,NA,NA
161504,-1.48027,-0.387321,-1.16014,NA,NA,NA,NA,NA,NA,396.962,NA,NA,NA,NA,NA,NA
161797,-0.261535,-1.6007,-0.0776382,NA,NA,NA,NA,NA,NA,1714.676,NA,NA,NA,NA,NA,NA
161854,-0.0196179,-1.03538,-0.968326,NA,NA,NA,NA,NA,930.937,NA,NA,NA,NA,NA,NA,NA
162147,0.663807,-1.39529,-0.0378445,NA,NA,NA,NA,NA,NA,577.377,NA,NA,NA,NA,NA,NA
162365,-1.34748,-1.21185,-1.54238,NA,NA,NA,10820.909,NA,NA,NA,NA,NA,NA,NA,NA,NA
162548,-2.15037,-0.917273,-1.34406,NA,NA,NA,8675.828,NA,NA,NA,NA,NA,NA,NA,NA,NA
162688,-1.27443,-2.12411,-0.159279,NA,NA,1801.243,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
162936,-0.76965,-2.03597,-1.24807,NA,NA,NA,7837.504,NA,NA,NA,NA,NA,NA,NA,NA,NA
163025,-0.620833,-0.621754,-1.51364,NA,NA,7081.444,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
163327,-0.797067,0.47849,-0.970256,NA,3695.335,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
163409,-0.665081,-0.0761547,-2.12128,NA,NA,NA,2063.452,NA,NA,NA,NA,NA,NA,NA,NA,NA
163648,-0.172329,-1.7766,-0.743373,NA,NA,NA,235.848,NA,NA,NA,NA,NA,NA,NA,NA,NA
163853,-0.736761,-2.09723,-0.373845,NA,NA,NA,4441.387,NA,NA,NA,NA,NA,NA,NA,NA,NA
164168,0.348834,-2.89735,-0.64772,NA,1160.445,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
164308,-0.192675,-0.823216,-0.611643,NA,NA,NA,1846.195,NA,NA,NA,NA,NA,NA,NA,NA,NA
164478,-0.0583373,0.0145536,-1.34507,905.848,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
164711,0.0994264,-0.58463,-0.256292,NA,551.375,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
164927,-0.0886718,-0.679986,0.0416683,NA,3273.916,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
165102,-0.654917,-0.496175,-0.953818,NA,2250.462,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
165292,-2.07994,-0.563856,-2.94904,NA,NA,NA,NA,NA,987.001,NA,NA,NA,NA,NA,NA,NA
165413,-1.04125,-0.578467,-1.30581,NA,NA,NA,2877.93,NA,NA,NA,NA,NA,NA,NA,NA,NA
165681,-0.36046,-1.27458,-0.986102,NA,NA,NA,NA,NA,711.484,NA,NA,NA,NA,NA,NA,NA
165869,-0.768857,-0.614036,-1.32835,NA,NA,NA,20382.779,NA,NA,NA,NA,NA,NA,NA,NA,NA
166116,-0.755612,-0.706383,-0.132122,NA,NA,NA,16231.032,NA,NA,NA,NA,NA,NA,NA,NA,NA
166283,-0.708313,-0.312708,-0.66859,NA,NA,NA,12040.039,NA,NA,NA,NA,NA,NA,NA,NA,NA
166467,-0.518309,-0.730209,-2.3421,NA,NA,NA,967.3,NA,NA,NA,NA,NA,NA,NA,NA,NA
166661,-0.668682,-0.784284,-1.91254,NA,NA,NA,NA,NA,6648.532,NA,NA,NA,NA,NA,NA,NA
166973,-0.999679,-1.52161,-2.04366,NA,NA,NA,7888.975,NA,NA,NA,NA,NA,NA,NA,NA,NA
167032,-1.31785,-1.67445,-1.47565,NA,NA,6999.274,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
167263,-0.80128,-1.62503,-1.35268,NA,NA,NA,NA,NA,10098.485,NA,NA,NA,NA,NA,NA,NA
167600,-1.42427,-1.56896,-2.00472,NA,9821.263,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
167698,-1.4223,-0.398375,-1.3423,NA,NA,5179.202,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
167996,-1.23625,-0.666339,-1.413,NA,NA,7791.273,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
168031,-0.904653,-0.335357,-1.04498,NA,NA,4728.185,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
168394,-1.95488,-0.615421,-1.16745,NA,NA,1864.055,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
168521,-3.29059,-0.755201,-0.723492,NA,NA,NA,995.871,NA,NA,NA,NA,NA,NA,NA,NA,NA
168630,-1.93322,-0.504785,-1.33625,NA,NA,NA,2461.027,NA,NA,NA,NA,NA,NA,NA,NA,NA
168915,-3.11406,-0.808685,-0.623141,NA,4958.643,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
169078,-1.63444,-0.269369,-1.16627,NA,NA,1559.144,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
169330,-1.8949,-1.08963,-0.85393,NA,NA,NA,NA,NA,1256.637,NA,NA,NA,NA,NA,NA,NA
169477,-1.89889,0.885083,-0.662276,NA,NA,2397.931,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
169751,-1.60063,0.837832,-0.667729,NA,NA,NA,NA,NA,NA,NA,779.772,NA,NA,NA,NA,NA
169944,-1.42785,0.979325,-1.51096,NA,NA,4547.407,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
170013,-0.861132,0.433434,-1.40683,NA,NA,7466.351,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
170358,-0.687321,-0.868543,-0.774617,NA,NA,19834.546,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
170526,-1.4376,-0.277593,-1.23131,NA,NA,NA,NA,NA,NA,2347.97,NA,NA,NA,NA,NA,NA
170796,-0.834613,0.864829,-3.17009,NA,NA,NA,925.347,NA,NA,NA,NA,NA,NA,NA,NA,NA
170807,-0.163943,-0.90202,-2.14693,NA,NA,NA,NA,NA,1141.797,NA,NA,NA,NA,NA,NA,NA
171147,0.000379374,-0.953878,-1.32946,NA,NA,3142.15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
171255,-0.994891,-0.947767,-1.38107,NA,NA,NA,16665.079,NA,NA,NA,NA,NA,NA,NA,NA,NA
171489,-0.877101,0.0315716,-1.3561,NA,NA,3792.512,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
171638,-1.49354,-0.427207,-0.359727,NA,NA,925.932,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
171923,-0.727967,-1.27068,-0.371545,NA,NA,NA,702.904,NA,NA,NA,NA,NA,NA,NA,NA,NA
172054,-0.493544,-2.06384,-1.28056,NA,NA,911.662,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
172310,-0.146093,-1.5061,-0.616866,NA,8566.523,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
172406,-1.36927,-1.25788,-0.0403116,NA,NA,NA,NA,3209.803,NA,NA,NA,NA,NA,NA,NA,NA
172757,-1.9302,-0.6164,-1.39044,NA,NA,NA,NA,NA,NA,2345.956,NA,NA,NA,NA,NA,NA
172885,-1.4751,-0.938894,0.0738511,NA,NA,1660.977,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
173140,-1.46538,-2.00833,-0.659402,NA,NA,NA,NA,1732.552,NA,NA,NA,NA,NA,NA,NA,NA
173351,-1.03792,-0.823862,1.38847,NA,2714.304,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
173404,-1.94625,-0.819733,-0.226286,NA,NA,NA,NA,4251.734,NA,NA,NA,NA,NA,NA,NA,NA
173672,-1.2313,-0.947464,-0.781929,NA,NA,NA,NA,4486.829,NA,NA,NA,NA,NA,NA,NA,NA
173826,-0.918724,-2.08345,-0.165258,NA,NA,NA,7104.162,NA,NA,NA,NA,NA,NA,NA,NA,NA
174116,-0.568671,-0.952907,-1.09826,NA,707.759,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
174339,-0.606206,-0.851152,-0.0896909,NA,NA,NA,NA,3167.902,NA,NA,NA,NA,NA,NA,NA,NA
174440,-1.70619,-1.03719,-0.726677,NA,NA,NA,3728.484,NA,NA,NA,NA,NA,NA,NA,NA,NA
174759,-0.415198,-1.45278,-0.16372,NA,NA,1884.331,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
174982,-0.6244,-2.66557,-0.274588,NA,583.034,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
175163,-0.799338,-1.8801,-1.58078,NA,NA,NA,8284.466,NA,NA,NA,NA,NA,NA,NA,NA,NA
175397,-0.618081,0.354044,-1.50745,1218.439,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
175516,-1.24825,-1.23728,-1.8633,NA,NA,NA,NA,NA,NA,NA,780.402,NA,NA,NA,NA,NA
175669,0.408288,-1.84798,-1.35229,NA,NA,NA,1757.362,NA,NA,NA,NA,NA,NA,NA,NA,NA
175970,0.49978,-1.63503,-1.08572,NA,NA,NA,441.917,NA,NA,NA,NA,NA,NA,NA,NA,NA
176025,0.0187227,-1.42687,-0.00898281,NA,NA,NA,3350.713,NA,NA,NA,NA,NA,NA,NA,NA,NA
176399,-0.894288,-1.24592,-0.782493,NA,NA,NA,19981.993,NA,NA,NA,NA,NA,NA,NA,NA,NA
176583,0.0549018,-1.04145,-1.29982,NA,NA,NA,NA,NA,971.139,NA,NA,NA,NA,NA,NA,NA
176614,1.04859,-0.531653,-1.96536,NA,NA,268.625,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
176973,0.936435,0.829457,-0.375006,NA,NA,NA,NA,NA,105.852,NA,NA,NA,NA,NA,NA,NA
177138,-0.0745041,0.401387,-1.55209,NA,NA,NA,1424.959,NA,NA,NA,NA,NA,NA,NA,NA,NA
177225,-2.20386,-1.36835,-1.41937,NA,5462.347,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
177444,-1.46376,-1.3142,-1.81973,NA,3402.498,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
177789,-1.04826,-1.42471,-1.53055,NA,6062.754,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
177853,-0.205981,-0.753215,-1.17332,NA,3742.909,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
178016,-0.551161,-0.89821,-0.0220234,NA,NA,3156.194,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
178368,-0.966795,-0.354125,-0.718631,NA,NA,9179.002,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
178451,0.0105837,-0.986684,-1.25968,NA,3262.028,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
178713,-0.0200797,-1.29966,-0.907297,NA,6768.703,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
178896,-0.132153,-1.97929,-0.310362,NA,4111.49,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
179165,0.815582,-0.585565,-0.437346,NA,355.19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
179280,-0.0405258,-0.964979,-1.19063,NA,2631.116,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
179533,-1.36821,-1.23135,-1.04745,NA,4572.303,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
179617,-0.948406,-0.796529,-2.831,NA,2331.644,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
