id,x0,x1,x2,fitness4.5,fitness4,fitness3.5,fitness2.5,fitness3,fitness5.5,fitness6.5,fitness8,fitness7.5,fitness8.5,fitness9,fitness7,fitness9.5
143462,7.01088,7.97148,7.12308,NA,NA,NA,NA,NA,NA,NA,0.783,NA,NA,NA,NA,NA
143715,7.22687,8.29155,6.78384,NA,NA,NA,NA,NA,NA,NA,NA,0.685,NA,NA,NA,NA
143988,7.62315,7.71495,7.74339,NA,NA,NA,NA,NA,NA,0.719,NA,NA,NA,NA,NA,NA
144043,8.80716,7.27668,8.29806,NA,NA,NA,NA,NA,NA,NA,0.697,NA,NA,NA,NA,NA
144362,7.6374,8.04548,7.82458,NA,NA,NA,NA,NA,NA,NA,0.918,NA,NA,NA,NA,NA
144407,6.73776,7.34589,7.79761,NA,NA,NA,NA,NA,NA,NA,NA,0.776,NA,NA,NA,NA
144732,8.2359,8.12848,8.0037,NA,NA,NA,NA,NA,NA,NA,0.872,NA,NA,NA,NA,NA
144805,8.18529,7.89003,7.64895,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.866,NA,NA,NA
145193,8.49073,7.78846,7.28918,NA,NA,NA,NA,NA,NA,NA,0.821,NA,NA,NA,NA,NA
145377,8.18018,7.67784,7.86942,NA,NA,NA,NA,NA,NA,NA,0.908,NA,NA,NA,NA,NA
145503,7.8395,7.76576,8.76112,NA,NA,NA,NA,NA,NA,NA,0.762,NA,NA,NA,NA,NA
145609,8.04262,8.88967,7.88955,NA,NA,NA,NA,NA,NA,NA,0.732,NA,NA,NA,NA,NA
145978,6.65588,7.63419,7.5472,NA,NA,NA,NA,NA,NA,NA,NA,0.77,NA,NA,NA,NA
146083,7.40342,7.2192,8.07187,NA,NA,NA,NA,NA,NA,NA,0.877,NA,NA,NA,NA,NA
146314,8.40012,7.95005,8.30396,NA,NA,NA,NA,NA,NA,NA,NA,0.829,NA,NA,NA,NA
146510,8.37807,7.49003,7.34441,NA,NA,NA,NA,NA,NA,NA,0.873,NA,NA,NA,NA,NA
146752,8.76181,7.44944,7.43676,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.676,NA,NA,NA
146921,7.6359,7.40375,7.13485,NA,NA,NA,NA,NA,NA,NA,NA,0.909,NA,NA,NA,NA
147191,7.52339,6.88761,7.82111,NA,NA,NA,NA,NA,NA,NA,NA,0.844,NA,NA,NA,NA
147323,9.31999,7.12296,7.89509,NA,NA,NA,NA,NA,NA,NA,0.562,NA,NA,NA,NA,NA
147579,8.13688,7.42966,7.61969,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.875,NA
147738,8.79911,7.15915,7.90179,NA,NA,NA,NA,NA,NA,NA,0.711,NA,NA,NA,NA,NA
147901,8.48119,7.17837,7.88933,NA,NA,NA,NA,NA,NA,NA,0.81,NA,NA,NA,NA,NA
148178,8.24858,7.48413,8.45356,NA,NA,NA,NA,NA,NA,NA,0.831,NA,NA,NA,NA,NA
148303,8.41939,8.77502,7.53013,NA,NA,NA,NA,NA,NA,NA,NA,0.692,NA,NA,NA,NA
148511,8.17752,8.36355,8.37903,NA,NA,NA,NA,NA,NA,NA,0.75,NA,NA,NA,NA,NA
148754,7.56746,8.83693,7.97958,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.691,NA,NA,NA
148927,7.42389,8.09077,8.4161,NA,NA,NA,NA,NA,NA,NA,NA,0.863,NA,NA,NA,NA
149161,7.80178,6.89955,7.99385,NA,NA,NA,NA,NA,NA,NA,NA,0.84,NA,NA,NA,NA
149379,7.52156,8.22814,7.8078,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.829,NA
149503,7.10257,7.78559,7.32419,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.768,NA
149703,7.39696,7.74253,7.49457,NA,NA,NA,NA,NA,NA,NA,0.966,NA,NA,NA,NA,NA
149865,7.78899,7.62981,7.60123,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.83,NA,NA,NA
150134,7.93949,8.10067,7.49321,NA,NA,NA,NA,NA,NA,NA,0.948,NA,NA,NA,NA,NA
150333,7.26374,8.77318,8.43689,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.621,NA,NA,NA
150600,7.2258,7.96483,8.54523,NA,NA,NA,NA,NA,NA,NA,0.811,NA,NA,NA,NA,NA
150687,6.45569,6.74209,7.70606,NA,NA,NA,NA,NA,NA,NA,NA,0.508,NA,NA,NA,NA
150979,6.94807,7.62047,7.92111,NA,NA,NA,NA,NA,NA,NA,0.818,NA,NA,NA,NA,NA
151102,6.77009,7.73481,7.93168,NA,NA,NA,NA,NA,NA,NA,NA,0.782,NA,NA,NA,NA
151350,7.41895,9.26991,7.79357,NA,NA,NA,NA,NA,NA,NA,NA,0.662,NA,NA,NA,NA
151473,8.28045,8.0604,8.46873,NA,NA,NA,NA,NA,NA,NA,0.802,NA,NA,NA,NA,NA
151610,8.84807,8.50694,8.05644,NA,NA,NA,NA,NA,NA,NA,NA,0.657,NA,NA,NA,NA
151889,8.70308,7.64723,7.50029,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.728,NA
152061,7.85605,8.14459,8.56076,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.763,NA
152335,8.25996,8.29712,8.47068,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.577,NA,NA
152500,7.95477,7.8892,7.96127,NA,NA,NA,NA,NA,NA,NA,NA,0.967,NA,NA,NA,NA
152663,6.10131,8.11556,8.19876,NA,NA,NA,NA,NA,NA,NA,NA,0.47,NA,NA,NA,NA
152941,7.3004,8.32202,8.14938,NA,NA,NA,NA,NA,NA,NA,NA,0.852,NA,NA,NA,NA
153130,8.09114,7.06833,8.05214,NA,NA,NA,NA,NA,NA,NA,NA,0.859,NA,NA,NA,NA
153336,7.30069,7.6687,7.8657,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.744,NA,NA
153437,7.4962,7.77439,6.28128,NA,NA,NA,NA,NA,NA,NA,0.612,NA,NA,NA,NA,NA
153681,7.85568,7.41308,6.83516,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.751,NA
153892,7.60177,8.11846,8.39012,NA,NA,NA,NA,NA,NA,NA,NA,0.869,NA,NA,NA,NA
154115,7.73984,7.7426,7.38913,NA,NA,NA,NA,NA,NA,NA,0.977,NA,NA,NA,NA,NA
154254,8.78642,7.55498,7.20843,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.672,NA,NA,NA
154524,8.31831,7.3771,7.10211,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.674,NA,NA,NA
154760,8.29143,7.52898,6.86871,NA,NA,NA,NA,NA,NA,NA,NA,0.77,NA,NA,NA,NA
154947,9.04272,8.18607,7.40107,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.598,NA,NA,NA
155004,8.89825,7.34665,7.61696,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.627,NA,NA,NA
155280,8.16001,7.65309,7.69737,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.862,NA,NA,NA
155460,8.2005,7.96355,8.47316,NA,NA,NA,NA,NA,NA,NA,0.827,NA,NA,NA,NA,NA
155603,7.74485,8.60389,8.36268,NA,NA,NA,NA,NA,NA,NA,0.783,NA,NA,NA,NA,NA
155915,8.49432,8.02322,7.10664,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.684,NA
156186,8.20073,7.86087,7.97005,NA,NA,NA,NA,NA,NA,NA,NA,0.927,NA,NA,NA,NA
156263,8.08735,6.96687,8.83031,NA,NA,NA,NA,NA,NA,NA,NA,0.656,NA,NA,NA,NA
156553,8.44722,7.64948,7.79287,NA,NA,NA,NA,NA,NA,NA,0.899,NA,NA,NA,NA,NA
156719,8.29907,7.23945,8.624,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.688,NA
156912,8.84902,8.01638,8.85053,NA,NA,NA,NA,NA,NA,NA,0.559,NA,NA,NA,NA,NA
157199,8.56006,8.24752,7.42594,NA,NA,NA,NA,NA,NA,NA,0.749,NA,NA,NA,NA,NA
157240,6.34972,8.12638,7.13396,NA,NA,NA,NA,NA,NA,NA,NA,0.553,NA,NA,NA,NA
157539,7.78228,7.47342,8.03451,NA,NA,NA,NA,NA,NA,NA,0.936,NA,NA,NA,NA,NA
157640,7.56726,8.02945,8.849,NA,NA,NA,NA,NA,NA,NA,NA,0.741,NA,NA,NA,NA
157834,7.7276,8.36437,7.91099,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.677,NA,NA
158072,7.15724,8.37625,6.95753,NA,NA,NA,NA,NA,NA,NA,0.699,NA,NA,NA,NA,NA
158370,7.35371,7.52083,7.24056,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.79,NA,NA,NA
158473,7.72622,7.27083,6.45392,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.601,NA,NA,NA
158789,8.5333,7.63006,7.40542,NA,NA,NA,NA,NA,NA,NA,NA,0.86,NA,NA,NA,NA
158848,7.3522,6.80607,7.58124,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.671,NA,NA,NA
159166,7.02822,8.3604,7.06567,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.674,NA,NA,NA
159375,7.85672,7.89791,7.24578,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.756,NA,NA
159519,7.69357,8.03066,6.86297,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.672,NA,NA,NA
159770,7.78256,7.13819,7.54625,NA,NA,NA,NA,NA,NA,NA,0.895,NA,NA,NA,NA,NA
159905,7.25281,8.41618,7.93069,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.701,NA,NA,NA
160099,7.18949,7.65605,7.51677,NA,NA,NA,NA,NA,NA,NA,0.929,NA,NA,NA,NA,NA
160254,8.01817,7.97256,7.58255,NA,NA,NA,NA,NA,NA,NA,NA,0.963,NA,NA,NA,NA
160450,7.26737,7.90727,8.0012,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.838,NA
160737,7.83932,8.53412,8.148,NA,NA,NA,NA,NA,NA,NA,NA,0.832,NA,NA,NA,NA
160874,7.90892,7.96843,6.80565,NA,NA,NA,NA,NA,NA,NA,NA,0.807,NA,NA,NA,NA
161037,7.72352,7.37578,6.76015,NA,NA,NA,NA,NA,NA,NA,0.755,NA,NA,NA,NA,NA
161363,7.51769,7.71708,6.72129,NA,NA,NA,NA,NA,NA,NA,0.792,NA,NA,NA,NA,NA
161501,7.24926,7.7186,7.53928,NA,NA,NA,NA,NA,NA,NA,NA,0.947,NA,NA,NA,NA
161743,7.40115,8.13547,7.48146,NA,NA,NA,NA,NA,NA,NA,NA,0.933,NA,NA,NA,NA
161857,7.46879,8.0024,8.24451,NA,NA,NA,NA,NA,NA,NA,NA,0.902,NA,NA,NA,NA
162067,7.58079,8.1225,7.31234,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.88,NA
162391,8.42534,7.78496,7.4069,NA,NA,NA,NA,NA,NA,NA,0.882,NA,NA,NA,NA,NA
162588,7.16883,6.52336,7.51156,NA,NA,NA,NA,NA,NA,NA,NA,0.618,NA,NA,NA,NA
162651,7.82138,6.99036,7.35243,NA,NA,NA,NA,NA,NA,NA,NA,0.855,NA,NA,NA,NA
162836,7.02112,7.93729,7.05217,NA,NA,NA,NA,NA,NA,NA,NA,0.763,NA,NA,NA,NA
163126,7.11105,8.03015,6.68722,NA,NA,NA,NA,NA,NA,NA,NA,0.653,NA,NA,NA,NA
163322,7.84685,8.12622,6.67793,NA,NA,NA,NA,NA,NA,NA,NA,0.746,NA,NA,NA,NA
163531,7.43457,8.38812,7.88645,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.836,NA
163698,7.64022,8.03764,8.11809,NA,NA,NA,NA,NA,NA,NA,0.91,NA,NA,NA,NA,NA
163995,7.58469,8.40086,8.981,NA,NA,NA,NA,NA,NA,NA,NA,0.658,NA,NA,NA,NA
164184,7.42596,8.24149,8.17874,NA,NA,NA,NA,NA,NA,NA,0.877,NA,NA,NA,NA,NA
164319,8.24224,7.2455,7.49331,NA,NA,NA,NA,NA,NA,NA,0.873,NA,NA,NA,NA,NA
164404,8.63356,8.24085,7.65893,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.691,NA
164724,6.9245,7.75114,7.81683,NA,NA,NA,NA,NA,NA,NA,0.865,NA,NA,NA,NA,NA
164893,7.05123,7.77568,7.65712,NA,NA,NA,NA,NA,NA,NA,0.897,NA,NA,NA,NA,NA
165001,7.82066,6.83105,7.97324,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.745,NA
165347,8.30129,7.43845,8.40981,NA,NA,NA,NA,NA,NA,NA,0.788,NA,NA,NA,NA,NA
165517,7.52928,7.43298,8.69216,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.702,NA
165637,7.98465,8.04185,7.52973,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.894,NA
165869,7.32429,7.00523,7.44997,NA,NA,NA,NA,NA,NA,NA,NA,0.848,NA,NA,NA,NA
166048,7.98538,7.06448,7.99628,NA,NA,NA,NA,NA,NA,NA,0.833,NA,NA,NA,NA,NA
166323,7.49707,6.59986,7.30607,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.609,NA,NA,NA
166513,7.45349,7.25858,7.65406,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.876,NA
166728,7.49289,7.27459,8.00819,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.863,NA,NA,NA
166935,7.48258,6.69298,8.26086,NA,NA,NA,NA,NA,NA,NA,NA,0.709,NA,NA,NA,NA
167037,7.49114,7.76248,7.07155,NA,NA,NA,NA,NA,NA,NA,0.854,NA,NA,NA,NA,NA
167212,8.34804,7.20389,8.06948,NA,NA,NA,NA,NA,NA,NA,NA,0.814,NA,NA,NA,NA
167489,7.85829,7.9876,7.49515,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.895,NA
167782,6.62272,4.64356,8.26375,NA,NA,NA,NA,NA,NA,NA,0.534,NA,NA,NA,NA,NA
167948,9.68336,4.13611,8.62326,NA,NA,NA,NA,NA,NA,NA,NA,0.444,NA,NA,NA,NA
168121,8.10332,4.99145,8.14147,NA,NA,NA,NA,NA,NA,NA,NA,0.591,NA,NA,NA,NA
168380,8.71126,6.98894,7.17323,NA,NA,NA,NA,NA,NA,NA,NA,0.659,NA,NA,NA,NA
168536,8.14242,8.33391,7.55875,NA,NA,NA,NA,NA,NA,NA,NA,0.875,NA,NA,NA,NA
168714,7.85146,7.15867,7.92607,NA,NA,NA,NA,NA,NA,NA,0.878,NA,NA,NA,NA,NA
168868,7.9161,8.20978,7.708,NA,NA,NA,NA,NA,NA,NA,0.925,NA,NA,NA,NA,NA
169069,7.34042,7.51228,8.68936,NA,NA,NA,NA,NA,NA,0.566,NA,NA,NA,NA,NA,NA
169264,7.67339,7.76038,7.98672,NA,NA,NA,NA,NA,NA,0.785,NA,NA,NA,NA,NA,NA
169520,7.13954,8.35834,7.48647,NA,NA,NA,NA,NA,NA,NA,NA,0.842,NA,NA,NA,NA
169649,7.58216,8.65963,7.36988,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.607,NA,NA
169990,7.86663,7.78228,6.96933,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.53
170186,7.36897,7.32758,7.6094,NA,NA,NA,NA,NA,NA,NA,0.898,NA,NA,NA,NA,NA
170292,7.44606,7.3193,8.41287,NA,NA,NA,NA,NA,NA,NA,NA,0.862,NA,NA,NA,NA
170600,8.1915,8.05116,8.9265,NA,NA,NA,NA,NA,NA,NA,0.684,NA,NA,NA,NA,NA
170780,8.27626,8.0315,7.70348,NA,NA,NA,NA,NA,NA,NA,0.91,NA,NA,NA,NA,NA
170948,9.24716,7.45123,8.00711,NA,NA,NA,NA,NA,NA,NA,NA,0.636,NA,NA,NA,NA
171131,8.7169,7.36894,8.15437,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.676,NA
171217,8.58415,7.85759,7.67275,NA,NA,NA,NA,NA,NA,NA,0.852,NA,NA,NA,NA,NA
171402,8.92715,9.49445,8.57257,NA,NA,NA,NA,NA,NA,NA,NA,0.262,NA,NA,NA,NA
171611,7.16588,7.81547,7.75929,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.863,NA,NA,NA
171946,7.36457,8.81395,7.52542,NA,NA,NA,NA,NA,NA,NA,NA,0.753,NA,NA,NA,NA
172012,7.53759,7.70446,8.49408,NA,NA,NA,NA,NA,NA,NA,NA,0.873,NA,NA,NA,NA
172397,7.71183,7.78235,7.91028,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.864,NA
172477,8.39851,8.2761,7.98924,NA,NA,NA,NA,NA,NA,NA,0.793,NA,NA,NA,NA,NA
172796,7.35122,8.36782,8.0708,NA,NA,NA,NA,NA,NA,NA,0.811,NA,NA,NA,NA,NA
172925,7.03397,7.29645,8.4901,NA,NA,NA,NA,NA,NA,NA,0.756,NA,NA,NA,NA,NA
173057,7.22813,7.7236,7.45141,NA,NA,NA,NA,NA,NA,NA,0.926,NA,NA,NA,NA,NA
173351,7.72274,7.29064,8.15834,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.857,NA
173545,7.5885,7.54715,7.62331,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.892,NA,NA,NA
173648,8.24365,7.17548,7.69136,NA,NA,NA,NA,NA,NA,NA,0.829,NA,NA,NA,NA,NA
173814,7.63676,7.72997,7.10506,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.852,NA,NA,NA
174115,7.97469,7.3845,7.38708,NA,NA,NA,NA,NA,NA,NA,0.92,NA,NA,NA,NA,NA
174329,7.30016,8.39791,7.25142,NA,NA,NA,NA,NA,NA,NA,0.826,NA,NA,NA,NA,NA
174490,7.51659,7.7841,7.67406,NA,NA,NA,NA,NA,NA,NA,NA,0.986,NA,NA,NA,NA
174627,7.68954,6.78108,8.76248,NA,NA,NA,NA,NA,NA,NA,NA,0.63,NA,NA,NA,NA
174991,7.91482,7.28981,8.9,NA,NA,NA,NA,NA,NA,NA,0.705,NA,NA,NA,NA,NA
175034,8.41363,7.61505,8.05803,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.82,NA,NA,NA
175223,7.2633,7.61303,9.07456,NA,NA,NA,NA,NA,NA,NA,0.648,NA,NA,NA,NA,NA
175402,7.70868,7.4372,7.92093,NA,NA,NA,NA,NA,NA,NA,NA,0.938,NA,NA,NA,NA
175725,7.412,8.16408,8.13512,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.797,NA,NA,NA
175957,7.05835,7.17221,7.16983,NA,NA,NA,NA,NA,NA,NA,0.76,NA,NA,NA,NA,NA
176082,7.71122,7.73955,7.65096,NA,NA,NA,NA,NA,NA,NA,NA,0.957,NA,NA,NA,NA
176201,7.64078,8.12133,7.93656,NA,NA,NA,NA,NA,NA,0.746,NA,NA,NA,NA,NA,NA
176531,8.55517,7.55559,7.77428,NA,NA,NA,NA,NA,NA,NA,NA,0.855,NA,NA,NA,NA
176788,7.98777,7.5441,7.27898,NA,NA,NA,NA,NA,NA,NA,0.936,NA,NA,NA,NA,NA
176819,7.63542,6.98228,7.44478,NA,NA,NA,NA,NA,NA,NA,0.819,NA,NA,NA,NA,NA
177159,7.54464,7.78954,7.27557,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.853,NA,NA,NA
177329,7.93564,6.827,8.0174,NA,NA,NA,NA,NA,NA,NA,NA,0.766,NA,NA,NA,NA
177560,8.01258,7.71387,7.07096,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.77,NA,NA,NA
177699,8.80708,7.21514,7.26015,NA,NA,NA,NA,NA,NA,NA,0.689,NA,NA,NA,NA,NA
177876,8.16819,8.6723,7.33172,NA,NA,NA,NA,NA,NA,NA,NA,0.763,NA,NA,NA,NA
178155,6.95365,7.78083,7.58853,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.825,NA
178362,8.63139,7.66292,7.45669,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.741,NA
178596,7.86874,8.08853,7.72797,NA,NA,NA,NA,NA,NA,NA,0.915,NA,NA,NA,NA,NA
178649,8.08309,7.36057,8.42188,NA,NA,NA,NA,NA,NA,NA,NA,0.824,NA,NA,NA,NA
178984,7.07799,7.66925,8.15421,NA,NA,NA,NA,NA,NA,NA,0.874,NA,NA,NA,NA,NA
179009,6.78265,7.17707,8.2282,NA,NA,NA,NA,NA,NA,NA,0.685,NA,NA,NA,NA,NA
179393,7.02982,7.95709,7.49989,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.669,NA,NA
179523,7.0419,8.08545,8.03606,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.515
179699,7.58909,8.64106,7.33191,NA,NA,NA,NA,NA,NA,NA,0.801,NA,NA,NA,NA,NA
179893,7.66241,8.82182,7.75804,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.69,NA,NA,NA
180164,7.85996,7.19904,7.10181,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.742,NA,NA,NA
180363,7.27712,7.46353,7.46535,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.865,NA
180483,7.8938,7.52905,7.76432,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.825,NA
180623,7.79382,8.308,7.0162,NA,NA,NA,NA,NA,NA,0.632,NA,NA,NA,NA,NA,NA
180874,7.55602,7.32392,6.84896,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.683,NA
181030,8.35213,8.26317,7.13851,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.734,NA
181242,7.23729,8.32359,7.90723,NA,NA,NA,NA,NA,NA,NA,NA,0.849,NA,NA,NA,NA
181539,7.23962,9.08989,8.716,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.457,NA
181667,7.03753,7.78564,9.36486,NA,NA,NA,NA,NA,NA,NA,0.52,NA,NA,NA,NA,NA
181880,7.77847,7.62812,8.02483,NA,NA,NA,NA,NA,NA,NA,0.951,NA,NA,NA,NA,NA
182003,7.85575,8.2575,8.98158,NA,NA,NA,NA,NA,NA,NA,NA,0.696,NA,NA,NA,NA
182259,7.95934,8.10494,7.44727,NA,NA,NA,NA,NA,NA,NA,0.935,NA,NA,NA,NA,NA
182412,7.76813,9.02891,7.74552,NA,NA,NA,NA,NA,NA,NA,NA,0.743,NA,NA,NA,NA
182633,8.81384,7.66969,8.16281,NA,NA,NA,NA,NA,NA,NA,0.741,NA,NA,NA,NA,NA
182927,8.02219,7.70426,8.368,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.764,NA
183135,6.94784,7.97991,8.6772,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.64,NA,NA,NA
183341,7.53053,8.00607,8.70744,NA,NA,NA,NA,NA,NA,NA,NA,0.803,NA,NA,NA,NA
183588,7.81307,7.40421,7.48218,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.869,NA,NA,NA
183747,7.51222,8.34364,8.06216,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.78,NA,NA,NA
183840,8.58832,7.63003,7.69409,NA,NA,NA,NA,NA,NA,NA,NA,0.864,NA,NA,NA,NA
184136,7.69301,6.99919,6.82663,NA,NA,NA,NA,NA,NA,NA,NA,0.7,NA,NA,NA,NA
184302,7.70878,6.86957,7.52379,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.768,NA
184592,6.42979,7.94122,7.86408,NA,NA,NA,NA,NA,NA,NA,0.669,NA,NA,NA,NA,NA
184708,7.52706,7.99843,7.9084,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.86,NA,NA,NA
184838,7.33268,7.65681,7.63733,NA,NA,NA,NA,NA,NA,NA,NA,0.968,NA,NA,NA,NA
185197,7.8287,5.75412,7.74235,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.432,NA
185347,6.71024,7.03455,7.16692,NA,NA,NA,NA,NA,NA,NA,NA,0.636,NA,NA,NA,NA
185436,8.68642,7.27686,8.43976,NA,NA,NA,NA,NA,NA,NA,0.692,NA,NA,NA,NA,NA
185763,7.8471,7.45764,7.82069,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.887,NA,NA,NA
185919,8.22454,7.67683,7.57465,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.714,NA,NA
186102,7.29505,8.20506,7.99457,NA,NA,NA,NA,NA,NA,NA,NA,0.897,NA,NA,NA,NA
186354,8.08499,7.31149,7.84001,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.878,NA
186434,8.41485,7.72285,8.41003,NA,NA,NA,NA,NA,NA,NA,NA,0.781,NA,NA,NA,NA
186649,7.78761,8.62686,7.57258,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.761,NA,NA,NA
186995,7.80333,8.2244,7.89292,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.737,NA,NA
187180,7.92929,7.37465,9.00569,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.645,NA
187302,8.1658,8.43823,8.79381,NA,NA,NA,NA,NA,NA,NA,0.668,NA,NA,NA,NA,NA
187574,7.13102,7.49169,7.15198,NA,NA,NA,NA,NA,NA,NA,0.834,NA,NA,NA,NA,NA
187668,7.29038,7.62868,7.79575,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.761,NA,NA
187963,7.44107,8.07614,7.24299,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.744,NA
188095,8.08916,7.23578,7.47665,NA,NA,NA,NA,NA,NA,NA,0.887,NA,NA,NA,NA,NA
188222,8.17998,7.88104,7.06918,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.713,NA
188403,7.64048,6.85965,8.54809,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.669,NA,NA,NA
188652,7.62077,8.10495,8.11562,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.853,NA
188820,8.06201,8.2004,7.31582,NA,NA,NA,NA,NA,NA,NA,0.881,NA,NA,NA,NA,NA
189126,8.45033,8.26121,7.2772,NA,NA,NA,NA,NA,NA,NA,NA,0.796,NA,NA,NA,NA
189311,9.56714,7.74713,7.94695,NA,NA,NA,NA,NA,NA,NA,0.552,NA,NA,NA,NA,NA
189446,8.48438,7.52848,8.15679,NA,NA,NA,NA,NA,NA,NA,0.842,NA,NA,NA,NA,NA
189605,7.78178,7.99556,8.03521,NA,NA,NA,NA,NA,NA,NA,NA,0.951,NA,NA,NA,NA
189975,7.2143,8.36371,8.4964,NA,NA,NA,NA,NA,NA,NA,NA,0.75,NA,NA,NA,NA
190127,6.28909,7.55704,7.61117,NA,NA,NA,NA,NA,NA,NA,NA,0.632,NA,NA,NA,NA
190315,7.90422,8.13895,6.80133,NA,NA,NA,NA,NA,NA,NA,0.756,NA,NA,NA,NA,NA
190508,7.72381,8.33608,8.5085,NA,NA,NA,NA,NA,NA,NA,0.809,NA,NA,NA,NA,NA
190621,8.09131,7.66178,7.54858,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.854,NA,NA,NA
190910,7.35011,8.01173,7.68405,NA,NA,NA,NA,NA,NA,NA,0.928,NA,NA,NA,NA,NA
191145,7.15187,7.78592,6.8445,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.709,NA,NA,NA
