id,x0,x1,x2,fitness-4.5,fitness-5,fitness-3.5,fitness-4,fitness-3,fitness-2.5,fitness-1.5,fitness-2
190746,-3.03067,3.63248,-4.95122,NA,-81.02,NA,NA,NA,NA,NA,NA
190837,-1.4322,4.05259,-5,-19.141,NA,NA,NA,NA,NA,NA,NA
191143,-0.799744,3.6697,-5,-89.884,NA,NA,NA,NA,NA,NA,NA
191257,-2.59255,4.00223,-4.10776,NA,-80.08,NA,NA,NA,NA,NA,NA
191581,-2.13862,4.7431,-3.02158,NA,-152.434,NA,NA,NA,NA,NA,NA
191627,-1.19211,5,-3.71294,NA,-123.605,NA,NA,NA,NA,NA,NA
191799,-2.07763,4.53809,-4.95514,NA,-55.913,NA,NA,NA,NA,NA,NA
192085,-2.32932,5,-5,NA,-77.217,NA,NA,NA,NA,NA,NA
192282,-1.30262,5,-5,-86.359,NA,NA,NA,NA,NA,NA,NA
192434,-2.3064,4.96137,-4.67493,NA,-76.232,NA,NA,NA,NA,NA,NA
192738,-1.25276,5,-5,NA,-91.939,NA,NA,NA,NA,NA,NA
192971,-2.0335,3.2734,-4.68687,NA,-74.04,NA,NA,NA,NA,NA,NA
193083,-2.53613,3.82204,-5,NA,-55.464,NA,NA,NA,NA,NA,NA
193341,-1.77892,2.74149,-3.82675,NA,-152.381,NA,NA,NA,NA,NA,NA
193410,-1.9283,3.71834,-4.08299,NA,-75.766,NA,NA,NA,NA,NA,NA
193655,-0.812355,4.79076,-5,NA,-98.005,NA,NA,NA,NA,NA,NA
193817,-0.0695793,5,-4.94585,NA,-207.123,NA,NA,NA,NA,NA,NA
194155,-0.622913,4.05325,-4.17406,NA,-137.065,NA,NA,NA,NA,NA,NA
194317,-0.859032,4.27607,-4.45026,-108.223,NA,NA,NA,NA,NA,NA,NA
194550,-0.65445,4.14072,-5,NA,-114.701,NA,NA,NA,NA,NA,NA
194702,-1.48133,4.27343,-5,NA,NA,NA,-33.135,NA,NA,NA,NA
194795,-1.6651,2.57551,-4.93758,NA,-81.428,NA,NA,NA,NA,NA,NA
195077,-1.69059,3.47867,-5,NA,NA,NA,-19.84,NA,NA,NA,NA
195374,-1.66663,4.44945,-4.58409,NA,NA,-80.794,NA,NA,NA,NA,NA
195465,-3.58917,4.02272,-5,NA,NA,-131.261,NA,NA,NA,NA,NA
195711,-2.04588,5,-5,-68.475,NA,NA,NA,NA,NA,NA,NA
195972,-2.15709,2.91753,-4.98103,NA,-78.128,NA,NA,NA,NA,NA,NA
196012,-1.99218,3.2778,-4.14686,NA,-66.862,NA,NA,NA,NA,NA,NA
196317,-3.99301,3.36095,-5,NA,-155.178,NA,NA,NA,NA,NA,NA
196548,-3.37703,3.83713,-4.73899,-95.728,NA,NA,NA,NA,NA,NA,NA
196720,-2.12571,5,-4.7763,NA,-81.012,NA,NA,NA,NA,NA,NA
196807,-1.91566,5,-5,NA,-79.823,NA,NA,NA,NA,NA,NA
197185,-1.84053,5,-5,NA,NA,NA,-76.58,NA,NA,NA,NA
197297,-2.25206,4.98813,-5,-77.868,NA,NA,NA,NA,NA,NA,NA
197495,-2.32172,5,-5,NA,NA,NA,-81.7,NA,NA,NA,NA
197613,-2.72731,5,-4.89299,NA,NA,NA,-88.598,NA,NA,NA,NA
197972,-2.76329,4.05441,-5,NA,NA,-82.591,NA,NA,NA,NA,NA
198086,-1.02289,4.58525,-5,NA,NA,-141.046,NA,NA,NA,NA,NA
198283,-1.2681,5,-5,-84.217,NA,NA,NA,NA,NA,NA,NA
198444,-3.53317,3.91682,-4.72789,NA,NA,NA,NA,-132.389,NA,NA,NA
198692,-4.78597,5,-3.83939,NA,NA,-294.641,NA,NA,NA,NA,NA
198986,-3.79634,4.26952,-4.34718,-139.305,NA,NA,NA,NA,NA,NA,NA
199021,-2.4942,4.91009,-4.86937,NA,-80.83,NA,NA,NA,NA,NA,NA
199317,-2.53483,5,-5,NA,-87.727,NA,NA,NA,NA,NA,NA
199583,-1.98056,5,-4.58442,NA,-79.835,NA,NA,NA,NA,NA,NA
199731,-3.37863,4.71227,-5,NA,NA,NA,-115.564,NA,NA,NA,NA
199992,-2.12509,5,-5,-74.403,NA,NA,NA,NA,NA,NA,NA
