id,x0,x1,x2,fitness-4.5,fitness-2,fitness-2.5,fitness-3.5,fitness-1.5,fitness-3,fitness-4,fitness-1,fitness-0.5,fitness0
166995,2.2248,1.72932,-5,NA,-21.899,NA,NA,NA,NA,NA,NA,NA,NA
167006,2.00005,1.63911,-5,NA,NA,-16.746,NA,NA,NA,NA,NA,NA,NA
167383,2.33843,2.2358,-4.86979,NA,NA,NA,NA,-45.355,NA,NA,NA,NA,NA
167546,2.04528,2.13539,-4.28428,NA,-15.112,NA,NA,NA,NA,NA,NA,NA,NA
167786,2.45598,2.71297,-4.8204,NA,-46.538,NA,NA,NA,NA,NA,NA,NA,NA
167843,1.9286,1.88063,-5,NA,NA,-16.054,NA,NA,NA,NA,NA,NA,NA
168080,1.33091,2.65934,-4.92232,NA,NA,-37.094,NA,NA,NA,NA,NA,NA,NA
168319,1.33065,1.39113,-4.84758,NA,NA,NA,NA,-50.424,NA,NA,NA,NA,NA
168475,2.40445,1.6756,-5,NA,NA,-24.299,NA,NA,NA,NA,NA,NA,NA
168762,1.96777,1.35967,-4.2913,NA,NA,NA,NA,NA,-13.365,NA,NA,NA,NA
168814,1.35515,1.47729,-5,NA,-32.824,NA,NA,NA,NA,NA,NA,NA,NA
169045,2.34699,1.53086,-4.60739,NA,-27.014,NA,NA,NA,NA,NA,NA,NA,NA
169396,1.43865,1.32016,-5,NA,NA,-23.508,NA,NA,NA,NA,NA,NA,NA
169464,1.73062,2.54779,-4.22216,NA,NA,NA,NA,NA,-25.015,NA,NA,NA,NA
169658,1.85911,2.04944,-4.03806,NA,NA,NA,NA,-42.799,NA,NA,NA,NA,NA
169823,1.91896,2.13316,-5,NA,-20.857,NA,NA,NA,NA,NA,NA,NA,NA
170110,2.4921,1.31162,-4.95773,NA,NA,NA,NA,NA,-34.222,NA,NA,NA,NA
170299,2.01932,1.45076,-5,NA,NA,-18.893,NA,NA,NA,NA,NA,NA,NA
170485,1.96405,1.88326,-4.19364,NA,NA,-4.351,NA,NA,NA,NA,NA,NA,NA
170601,2.05234,1.92154,-4.16719,NA,NA,-6.355,NA,NA,NA,NA,NA,NA,NA
170921,1.87525,1.79132,-5,NA,NA,NA,NA,NA,-16.693,NA,NA,NA,NA
171017,1.49304,1.99491,-3.9805,NA,-21.963,NA,NA,NA,NA,NA,NA,NA,NA
171291,1.25286,1.31495,-5,NA,-32.066,NA,NA,NA,NA,NA,NA,NA,NA
171600,1.76208,1.96971,-3.74754,NA,NA,NA,NA,NA,-20.565,NA,NA,NA,NA
171674,2.64504,1.03724,-3.80745,NA,NA,NA,NA,NA,-45.15,NA,NA,NA,NA
171952,1.02912,1.11745,-4.37116,NA,-45.602,NA,NA,NA,NA,NA,NA,NA,NA
172194,1.62391,1.37492,-5,NA,-25.084,NA,NA,NA,NA,NA,NA,NA,NA
172289,2.14884,2.01343,-5,NA,NA,NA,NA,NA,-20.631,NA,NA,NA,NA
172532,2.09378,2.43859,-5,NA,NA,-28.755,NA,NA,NA,NA,NA,NA,NA
172623,1.1873,1.88057,-5,NA,NA,NA,NA,NA,-27.677,NA,NA,NA,NA
172994,1.82896,1.6464,-4.90889,NA,NA,-11.261,NA,NA,NA,NA,NA,NA,NA
173049,2.29305,2.4834,-5,NA,NA,-34.401,NA,NA,NA,NA,NA,NA,NA
173326,2.22595,2.80143,-5,NA,NA,-45.18,NA,NA,NA,NA,NA,NA,NA
173524,1.79773,2.41932,-5,NA,NA,NA,NA,NA,-36.925,NA,NA,NA,NA
173770,1.8318,2.008,-5,NA,NA,-17.334,NA,NA,NA,NA,NA,NA,NA
173970,1.92982,2.53378,-5,NA,NA,-30.43,NA,NA,NA,NA,NA,NA,NA
174081,2.3899,2.04651,-4.75139,NA,NA,-19.107,NA,NA,NA,NA,NA,NA,NA
174332,2.3104,2.40093,-5,NA,NA,NA,-45.718,NA,NA,NA,NA,NA,NA
174572,1.6431,2.0858,-4.96081,NA,NA,-18.055,NA,NA,NA,NA,NA,NA,NA
174677,2.13372,1.85749,-4.48932,NA,NA,-7.526,NA,NA,NA,NA,NA,NA,NA
174987,3.04907,1.56217,-3.8535,NA,NA,NA,NA,NA,-49.582,NA,NA,NA,NA
175167,1.67678,1.73495,-5,NA,-17.995,NA,NA,NA,NA,NA,NA,NA,NA
175388,1.97199,1.79674,-5,NA,NA,NA,NA,NA,-18.761,NA,NA,NA,NA
175555,1.7143,2.12049,-4.17427,NA,NA,NA,NA,NA,-17.215,NA,NA,NA,NA
175664,1.35055,2.11201,-3.72908,NA,NA,NA,NA,NA,-26.943,NA,NA,NA,NA
175815,2.05409,2.71101,-3.0389,NA,NA,NA,-87.291,NA,NA,NA,NA,NA,NA
176169,2.46121,1.52484,-3.95517,NA,-22.086,NA,NA,NA,NA,NA,NA,NA,NA
176382,1.87051,1.97504,-4.14989,NA,NA,NA,NA,NA,-6.948,NA,NA,NA,NA
176594,2.62307,1.76667,-4.59789,NA,NA,NA,NA,NA,-30.562,NA,NA,NA,NA
176669,2.31342,2.16026,-5,NA,NA,-25.782,NA,NA,NA,NA,NA,NA,NA
176972,1.87886,1.62838,-4.33908,NA,NA,-1.738,NA,NA,NA,NA,NA,NA,NA
177112,1.94461,1.16599,-4.32955,NA,NA,NA,-42.284,NA,NA,NA,NA,NA,NA
177273,1.09065,1.47537,-5,NA,NA,-31.765,NA,NA,NA,NA,NA,NA,NA
177576,1.35935,2.34571,-5,NA,NA,-28.429,NA,NA,NA,NA,NA,NA,NA
177719,1.65552,1.567,-5,NA,NA,NA,NA,NA,-20.637,NA,NA,NA,NA
177975,1.28831,2.24323,-5,NA,NA,NA,-49.467,NA,NA,NA,NA,NA,NA
178058,1.08653,2.63552,-5,NA,NA,NA,NA,NA,-51.498,NA,NA,NA,NA
178236,0.736965,1.89454,-4.25411,NA,NA,NA,NA,NA,-38.997,NA,NA,NA,NA
178508,1.33837,2.98617,-4.74632,NA,-54.984,NA,NA,NA,NA,NA,NA,NA,NA
178800,2.22446,1.70024,-3.76478,NA,NA,NA,NA,-31.018,NA,NA,NA,NA,NA
178926,1.9896,1.68602,-4.47389,NA,NA,NA,NA,NA,-5.998,NA,NA,NA,NA
179088,1.70122,1.41469,-3.15226,NA,NA,-44.509,NA,NA,NA,NA,NA,NA,NA
179361,1.9597,2.00976,-4.04079,NA,-10.665,NA,NA,NA,NA,NA,NA,NA,NA
179484,2.19166,1.38991,-4.7786,NA,NA,NA,NA,NA,-19.047,NA,NA,NA,NA
179613,1.68244,1.4246,-4.04757,NA,NA,NA,NA,NA,-6.818,NA,NA,NA,NA
179827,1.70291,2.3457,-3.98399,NA,NA,NA,-34.604,NA,NA,NA,NA,NA,NA
180157,1.51069,2.57607,-4.41294,NA,NA,NA,NA,NA,-30.858,NA,NA,NA,NA
180315,1.92716,2.38845,-4.5632,NA,-22.006,NA,NA,NA,NA,NA,NA,NA,NA
180590,1.4234,2.09037,-5,NA,-23.394,NA,NA,NA,NA,NA,NA,NA,NA
180710,1.98487,2.1092,-5,NA,NA,-19.01,NA,NA,NA,NA,NA,NA,NA
180897,1.34663,2.34898,-5,NA,NA,-29.188,NA,NA,NA,NA,NA,NA,NA
181195,1.31933,1.08381,-4.5128,NA,-35.222,NA,NA,NA,NA,NA,NA,NA,NA
181251,1.52743,1.29626,-5,NA,NA,NA,NA,NA,-26.68,NA,NA,NA,NA
181514,2.57372,2.10747,-5,NA,NA,-32.625,NA,NA,NA,NA,NA,NA,NA
181633,1.19774,2.23119,-4.46795,NA,NA,-19.822,NA,NA,NA,NA,NA,NA,NA
181902,2.19978,2.47494,-5,NA,NA,NA,NA,NA,-37.27,NA,NA,NA,NA
182158,1.52603,1.01228,-5,NA,NA,NA,NA,NA,-41.075,NA,NA,NA,NA
182346,1.89502,1.63225,-5,NA,NA,NA,NA,NA,-21.614,NA,NA,NA,NA
182549,1.48159,2.13958,-5,NA,NA,-21.205,NA,NA,NA,NA,NA,NA,NA
182766,1.27253,1.33693,-4.08094,NA,NA,-16.456,NA,NA,NA,NA,NA,NA,NA
182942,0.905847,2.44546,-5,NA,NA,NA,NA,NA,-47.828,NA,NA,NA,NA
183112,1.62956,1.97513,-4.90544,NA,NA,NA,NA,NA,-15.064,NA,NA,NA,NA
183367,1.07725,2.53285,-5,NA,NA,-40.853,NA,NA,NA,NA,NA,NA,NA
183405,1.1424,2.81603,-4.88007,NA,NA,NA,NA,NA,-49.313,NA,NA,NA,NA
183666,1.68072,2.47754,-4.28805,NA,NA,-19.261,NA,NA,NA,NA,NA,NA,NA
183903,1.65624,1.26296,-4.07282,NA,NA,-9.589,NA,NA,NA,NA,NA,NA,NA
184072,1.53053,1.44009,-4.77298,NA,NA,NA,NA,-31.001,NA,NA,NA,NA,NA
184265,2.02607,1.92648,-4.78059,NA,NA,-10.508,NA,NA,NA,NA,NA,NA,NA
184557,1.65358,2.34835,-5,NA,NA,NA,NA,NA,-25.729,NA,NA,NA,NA
184779,1.4352,2.41937,-4.18329,NA,NA,-19.664,NA,NA,NA,NA,NA,NA,NA
184904,1.72081,2.44238,-3.85096,NA,NA,NA,NA,NA,-25.413,NA,NA,NA,NA
185115,2.33605,2.00127,-4.13391,NA,NA,NA,NA,NA,-19.552,NA,NA,NA,NA
185281,3.00595,1.54943,-4.02589,NA,NA,-41.717,NA,NA,NA,NA,NA,NA,NA
185460,2.51921,2.71732,-4.3974,NA,NA,NA,-53.564,NA,NA,NA,NA,NA,NA
185790,1.75665,2.47818,-4.63154,NA,NA,NA,NA,NA,-31.155,NA,NA,NA,NA
185914,1.99299,1.70449,-3.41121,NA,NA,NA,NA,NA,-30.233,NA,NA,NA,NA
186038,1.48746,1.52673,-5,NA,-21.706,NA,NA,NA,NA,NA,NA,NA,NA
186369,2.17872,2.42983,-5,NA,NA,NA,-46.107,NA,NA,NA,NA,NA,NA
186589,2.59646,1.07485,-5,NA,NA,NA,-56.421,NA,NA,NA,NA,NA,NA
186622,2.2661,1.53947,-4.96677,NA,NA,-19.121,NA,NA,NA,NA,NA,NA,NA
186824,1.58176,1.89229,-4.58211,NA,NA,-6.405,NA,NA,NA,NA,NA,NA,NA
187136,1.63044,1.75134,-5,NA,-28.37,NA,NA,NA,NA,NA,NA,NA,NA
187384,1.60524,1.69799,-3.95363,NA,NA,-6.624,NA,NA,NA,NA,NA,NA,NA
187444,1.57209,2.08736,-4.60032,NA,NA,-10.539,NA,NA,NA,NA,NA,NA,NA
187730,2.25408,1.75067,-4.55357,NA,NA,NA,NA,-33.413,NA,NA,NA,NA,NA
187873,0.875775,1.36394,-4.65708,NA,NA,NA,NA,-55.308,NA,NA,NA,NA,NA
188109,2.91099,1.80947,-5,NA,NA,-43.502,NA,NA,NA,NA,NA,NA,NA
188311,2.90698,2.01833,-4.38888,NA,-41.528,NA,NA,NA,NA,NA,NA,NA,NA
188555,2.35347,1.58371,-4.74262,NA,NA,NA,NA,NA,-27.326,NA,NA,NA,NA
188767,0.812099,1.44948,-3.63402,NA,NA,-49.72,NA,NA,NA,NA,NA,NA,NA
188956,2.11678,1.45523,-4.55979,NA,NA,NA,NA,NA,-10.638,NA,NA,NA,NA
189146,2.10812,2.51049,-4.5508,NA,NA,-23.142,NA,NA,NA,NA,NA,NA,NA
189341,1.61742,2.16421,-5,NA,NA,NA,NA,NA,-22.727,NA,NA,NA,NA
189440,2.60384,2.8422,-5,NA,NA,NA,-68.771,NA,NA,NA,NA,NA,NA
189762,2.18698,1.78721,-5,NA,NA,NA,NA,NA,-19.202,NA,NA,NA,NA
189834,2.10329,1.53043,-5,NA,-21.864,NA,NA,NA,NA,NA,NA,NA,NA
190008,1.13792,1.18967,-4.02422,NA,NA,NA,NA,NA,-35.473,NA,NA,NA,NA
190293,1.87492,1.88972,-5,NA,NA,NA,NA,NA,NA,-52.786,NA,NA,NA
190507,1.8088,2.31378,-4.38259,NA,NA,NA,NA,NA,-20.388,NA,NA,NA,NA
190687,1.54903,1.84861,-3.05061,NA,-56.161,NA,NA,NA,NA,NA,NA,NA,NA
190957,2.1618,0.871586,-4.32794,NA,-32.962,NA,NA,NA,NA,NA,NA,NA,NA
191164,1.17773,1.7036,-5,NA,NA,NA,NA,NA,-29.115,NA,NA,NA,NA
191284,0.970869,2.088,-5,NA,NA,-35.923,NA,NA,NA,NA,NA,NA,NA
191405,1.59082,1.23708,-5,NA,NA,NA,-37.137,NA,NA,NA,NA,NA,NA
191777,1.76165,0.758916,-5,NA,NA,NA,-73.782,NA,NA,NA,NA,NA,NA
191960,1.68588,0.974058,-4.13612,NA,NA,NA,NA,NA,-26.821,NA,NA,NA,NA
192038,2.73451,1.78274,-5,NA,NA,NA,-47.108,NA,NA,NA,NA,NA,NA
192319,2.18167,2.15772,-5,NA,NA,NA,NA,NA,-25.313,NA,NA,NA,NA
192555,1.77194,1.50186,-5,NA,-22.062,NA,NA,NA,NA,NA,NA,NA,NA
192747,2.82313,1.67725,-4.94157,NA,-44.481,NA,NA,NA,NA,NA,NA,NA,NA
192891,2.02802,1.19733,-5,NA,NA,-26.57,NA,NA,NA,NA,NA,NA,NA
193065,2.28915,1.6696,-5,NA,NA,-20.809,NA,NA,NA,NA,NA,NA,NA
193213,2.45317,2.15517,-4.58765,NA,NA,-20.603,NA,NA,NA,NA,NA,NA,NA
193494,1.66119,1.31503,-4.32409,NA,-23.555,NA,NA,NA,NA,NA,NA,NA,NA
193669,2.29223,1.60087,-3.67757,NA,NA,-21.134,NA,NA,NA,NA,NA,NA,NA
193915,2.01881,1.92734,-3.81958,NA,NA,-12.128,NA,NA,NA,NA,NA,NA,NA
194155,1.4105,1.61289,-4.56077,NA,NA,NA,NA,-24.83,NA,NA,NA,NA,NA
194352,2.48677,1.89115,-5,NA,NA,-26.046,NA,NA,NA,NA,NA,NA,NA
194533,2.08232,1.6152,-5,NA,NA,-16.164,NA,NA,NA,NA,NA,NA,NA
194681,1.63082,1.62378,-5,NA,NA,NA,-30.773,NA,NA,NA,NA,NA,NA
194997,2.00742,1.73674,-4.95815,NA,NA,-14.174,NA,NA,NA,NA,NA,NA,NA
195163,1.93996,1.25022,-4.26376,NA,-18.109,NA,NA,NA,NA,NA,NA,NA,NA
195287,2.05547,1.29321,-5,NA,-24.343,NA,NA,NA,NA,NA,NA,NA,NA
195412,1.45659,1.9799,-5,NA,NA,-19.278,NA,NA,NA,NA,NA,NA,NA
195646,1.90055,1.88424,-3.86077,NA,-12.383,NA,NA,NA,NA,NA,NA,NA,NA
195868,1.82421,2.15555,-4.45229,NA,NA,-8.841,NA,NA,NA,NA,NA,NA,NA
196001,1.28605,2.44904,-4.72394,NA,NA,NA,NA,NA,-28.11,NA,NA,NA,NA
196300,1.93791,1.38697,-4.7134,NA,NA,NA,NA,NA,-12.159,NA,NA,NA,NA
196404,1.86966,2.07418,-4.4999,NA,NA,NA,-35.176,NA,NA,NA,NA,NA,NA
196706,2.79005,1.40356,-5,NA,-49.979,NA,NA,NA,NA,NA,NA,NA,NA
196933,1.89384,2.18948,-5,NA,NA,-20.24,NA,NA,NA,NA,NA,NA,NA
197189,1.77449,1.32645,-5,NA,NA,-18.63,NA,NA,NA,NA,NA,NA,NA
197331,0.880033,1.38473,-5,NA,NA,NA,NA,NA,-45.664,NA,NA,NA,NA
197403,1.01398,2.24519,-5,NA,NA,-36.207,NA,NA,NA,NA,NA,NA,NA
197766,1.48996,2.32976,-5,NA,NA,NA,NA,NA,-29.952,NA,NA,NA,NA
197862,2.50266,2.10286,-5,NA,NA,NA,NA,NA,-34.659,NA,NA,NA,NA
198110,1.93174,1.85313,-4.71678,NA,NA,NA,NA,NA,-14.446,NA,NA,NA,NA
198326,1.47688,2.57559,-5,NA,NA,NA,NA,NA,-44.35,NA,NA,NA,NA
198417,0.979076,2.11063,-4.74052,NA,NA,NA,NA,-42.031,NA,NA,NA,NA,NA
198681,1.25797,1.56596,-4.41557,NA,-23.663,NA,NA,NA,NA,NA,NA,NA,NA
198880,0.723035,2.33096,-3.82956,NA,-49.498,NA,NA,NA,NA,NA,NA,NA,NA
199111,1.3092,1.44201,-3.68635,NA,NA,-24.241,NA,NA,NA,NA,NA,NA,NA
199329,2.23768,1.78767,-4.07239,NA,NA,-10.24,NA,NA,NA,NA,NA,NA,NA
199479,1.47368,1.97201,-5,NA,NA,NA,NA,NA,-21.553,NA,NA,NA,NA
199611,2.25722,1.2462,-4.64513,NA,-20.955,NA,NA,NA,NA,NA,NA,NA,NA
199997,3.79895,1.02434,-5,NA,NA,NA,NA,NA,NA,NA,NA,NA,-254.062
