id,x0,x1,x2,fitness-2.5,fitness-1,fitness-0.5,fitness-2,fitness-1.5,fitness-3,fitness0,fitness-4.5,fitness-5,fitness-3.5,fitness-4,fitness0.5
149529,0.518106,1.2542,-3.59432,-76.874,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
149798,1.87891,1.97111,-4.2294,-5.177,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
149998,1.36524,2.99355,-4.92137,NA,NA,NA,NA,NA,NA,NA,NA,NA,-71.341,NA,NA
150191,1.82765,1.9512,-4.28891,NA,NA,NA,NA,NA,NA,NA,NA,NA,-33.391,NA,NA
150257,1.9809,1.87539,-5,NA,NA,NA,NA,NA,-25.198,NA,NA,NA,NA,NA,NA
150411,3.63081,1.71371,-5,NA,NA,NA,NA,NA,NA,NA,NA,NA,-102.75,NA,NA
150791,3.09475,0.848846,-5,NA,NA,NA,NA,NA,-75.62,NA,NA,NA,NA,NA,NA
150917,1.75321,0.381866,-5,NA,NA,NA,-119.222,NA,NA,NA,NA,NA,NA,NA,NA
151038,2.63606,1.11043,-4.59411,NA,NA,NA,NA,-62.226,NA,NA,NA,NA,NA,NA,NA
151220,2.99282,0.87389,-5,NA,NA,NA,-76.459,NA,NA,NA,NA,NA,NA,NA,NA
151489,3.03324,2.06071,-5,-50.691,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
151782,3.49989,3.14002,-3.84669,-126.36,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
151961,2.9802,2.30793,-3.82947,-53.501,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
152012,1.90275,2.90516,-4.88054,NA,NA,NA,NA,NA,NA,NA,NA,NA,-56.305,NA,NA
152249,1.49381,3.84787,-4.60435,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-139.9,NA
152596,0.867223,2.32763,-4.80471,NA,NA,NA,NA,NA,NA,NA,-126.411,NA,NA,NA,NA
152692,-0.120755,3.30577,-4.25918,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-184.881,NA
152852,0.238877,3.06909,-4.53671,NA,NA,NA,NA,-127.025,NA,NA,NA,NA,NA,NA,NA
153140,0.758338,2.3955,-5,-49.348,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
153299,0.969897,2.26094,-5,NA,-103.488,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
153433,2.21717,2.33032,-4.7401,NA,NA,-89.951,NA,NA,NA,NA,NA,NA,NA,NA,NA
153767,2.3037,1.70884,-4.16584,NA,NA,NA,NA,-34.796,NA,NA,NA,NA,NA,NA,NA
153898,1.9102,2.14635,-5,NA,NA,NA,NA,-32.639,NA,NA,NA,NA,NA,NA,NA
154046,0.672401,1.17816,-4.96244,NA,NA,NA,NA,NA,-65.327,NA,NA,NA,NA,NA,NA
154281,1.70026,1.59151,-4.88309,NA,NA,NA,-20.582,NA,NA,NA,NA,NA,NA,NA,NA
154488,1.27696,2.11241,-5,NA,NA,NA,NA,-46.974,NA,NA,NA,NA,NA,NA,NA
154704,1.64303,2.08764,-5,NA,-58.905,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
154872,1.71818,2.9199,-5,NA,NA,NA,NA,-65.861,NA,NA,NA,NA,NA,NA,NA
155057,2.4709,0.732053,-3.64018,NA,-116.016,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
155318,3.63249,1.39716,-3.60735,NA,NA,NA,NA,-116.643,NA,NA,NA,NA,NA,NA,NA
155515,2.28734,1.338,-3.56418,NA,NA,NA,NA,NA,NA,NA,NA,NA,-42.549,NA,NA
155700,2.22322,2.39119,-4.20488,-21.426,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
155831,1.91113,1.85826,-5,NA,NA,NA,NA,-29.449,NA,NA,NA,NA,NA,NA,NA
156157,2.60573,1.33969,-5,NA,-81.997,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
156218,2.65837,1.05335,-5,-46.911,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
156456,1.92092,1.18407,-3.67188,NA,NA,NA,NA,NA,-28.66,NA,NA,NA,NA,NA,NA
156773,1.63173,3.08856,-3.88141,NA,NA,NA,NA,-87.513,NA,NA,NA,NA,NA,NA,NA
156875,1.39764,1.56965,-3.69971,NA,NA,NA,NA,-41.775,NA,NA,NA,NA,NA,NA,NA
157082,2.71567,2.78426,-5,-59.034,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
157279,3.36682,2.07793,-5,NA,NA,NA,NA,NA,-79.391,NA,NA,NA,NA,NA,NA
157533,3.82335,2.24196,-3.62553,NA,NA,NA,NA,NA,NA,NA,NA,NA,-176.475,NA,NA
157632,3.5647,3.01518,-5,NA,NA,NA,NA,NA,-119.113,NA,NA,NA,NA,NA,NA
157934,2.8399,2.8643,-4.75444,-62.201,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
158182,3.34418,2.75022,-3.74224,NA,-136.794,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
158318,2.78389,3.17628,-3.42214,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-261.948
158533,3.54462,2.14128,-2.80659,NA,-185.228,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
158761,2.80203,2.93053,-2.67004,NA,NA,NA,NA,-156.164,NA,NA,NA,NA,NA,NA,NA
158935,1.38613,2.76444,-2.03214,NA,-303.258,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
159092,1.15337,1.23025,-3.78807,NA,NA,-168.795,NA,NA,NA,NA,NA,NA,NA,NA,NA
159257,0.695316,1.77353,-5,NA,NA,NA,NA,-69.991,NA,NA,NA,NA,NA,NA,NA
159441,1.17175,2.81025,-5,NA,NA,NA,NA,NA,-57.092,NA,NA,NA,NA,NA,NA
159631,1.74455,1.25747,-5,NA,NA,NA,NA,NA,NA,NA,NA,NA,-48.587,NA,NA
159953,1.59687,1.24559,-5,NA,NA,NA,NA,NA,NA,NA,-97.957,NA,NA,NA,NA
160023,1.25463,1.26953,-5,-30.523,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
160386,1.32959,0.39264,-4.99752,-109.27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
160427,0.572993,1.50321,-5,NA,NA,NA,NA,NA,NA,NA,NA,NA,-83.053,NA,NA
160754,1.16751,0.864617,-5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-115.303,NA
160809,0.695606,1.44637,-4.26885,NA,NA,NA,NA,NA,NA,NA,-132.317,NA,NA,NA,NA
161147,0.969383,0.961443,-5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-97.612,NA
161363,1.26536,1.75168,-4.03743,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-49.244,NA
161564,0.666877,0.796764,-3.86656,NA,NA,NA,NA,NA,NA,NA,NA,-199.203,NA,NA,NA
161720,0.57935,2.30078,-4.34704,NA,NA,NA,NA,NA,NA,NA,NA,-164.442,NA,NA,NA
161890,2.415,1.8348,-5,NA,NA,NA,NA,NA,NA,NA,NA,-150.013,NA,NA,NA
162018,1.4454,1.99542,-5,NA,NA,NA,NA,NA,NA,NA,NA,-145.442,NA,NA,NA
162318,1.04958,2.99743,-5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-107.644,NA
162451,0.126144,3.5823,-4.61376,NA,NA,NA,NA,NA,NA,NA,NA,NA,-162.739,NA,NA
162618,0.244078,4.6108,-5,NA,NA,NA,NA,NA,-250.062,NA,NA,NA,NA,NA,NA
162931,1.12457,3.7746,-5,NA,NA,NA,NA,NA,NA,NA,NA,NA,-138.188,NA,NA
163150,0.864572,3.78885,-5,NA,NA,NA,NA,NA,NA,NA,NA,NA,-152.216,NA,NA
163376,1.82021,2.7435,-5,-38.694,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
163421,0.554754,1.78557,-5,NA,NA,NA,NA,NA,-61.51,NA,NA,NA,NA,NA,NA
163794,0.0870038,1.23858,-5,NA,NA,NA,NA,NA,NA,NA,-153.131,NA,NA,NA,NA
163816,1.81527,2.0591,-5,NA,NA,NA,NA,NA,NA,NA,NA,NA,-39.744,NA,NA
164120,1.68736,1.14925,-4.78136,NA,NA,NA,NA,-47.778,NA,NA,NA,NA,NA,NA,NA
164368,0.760359,2.33589,-4.41554,NA,NA,NA,NA,NA,-41.822,NA,NA,NA,NA,NA,NA
164562,1.92381,1.97102,-4.25326,NA,NA,NA,NA,-21.084,NA,NA,NA,NA,NA,NA,NA
164662,2.71525,2.53352,-5,-48.295,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
164806,3.07869,2.30278,-5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-107.706,NA
165051,2.43035,2.3241,-4.79034,NA,NA,NA,NA,NA,NA,NA,NA,NA,-45.001,NA,NA
165206,2.41358,2.37123,-3.73652,NA,NA,NA,-35.125,NA,NA,NA,NA,NA,NA,NA,NA
165505,2.89548,1.10547,-4.64572,NA,NA,NA,NA,NA,-46.387,NA,NA,NA,NA,NA,NA
165736,3.63796,2.10631,-5,-89.719,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
165858,3.06994,2.26827,-4.89114,-53.265,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
166140,1.95766,0.830157,-5,NA,NA,NA,NA,NA,NA,NA,NA,NA,-67.893,NA,NA
166310,1.11821,3.53431,-5,NA,NA,NA,NA,NA,-96.944,NA,NA,NA,NA,NA,NA
166506,1.53566,3.0229,-5,NA,-107.176,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
166733,2.15974,2.88443,-5,NA,-102.322,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
166884,1.36836,2.2905,-5,NA,NA,-112.673,NA,NA,NA,NA,NA,NA,NA,NA,NA
167076,0.0223711,0.388508,-4.54523,NA,NA,NA,-241.53,NA,NA,NA,NA,NA,NA,NA,NA
167202,2.16279,1.31657,-4.45521,NA,NA,NA,NA,-44.08,NA,NA,NA,NA,NA,NA,NA
167549,2.829,2.62163,-4.11603,NA,-98.843,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
167640,1.56461,1.12356,-3.76149,-27.415,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
167938,1.28307,-0.111688,-5,NA,NA,-374.632,NA,NA,NA,NA,NA,NA,NA,NA,NA
168115,2.10556,0.553029,-4.522,NA,NA,NA,NA,-106.098,NA,NA,NA,NA,NA,NA,NA
168303,0.948666,1.06263,-5,-57.907,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
168419,0.885324,2.21637,-4.81601,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-85.682,NA
168766,2.51233,1.95954,-5,NA,NA,NA,NA,NA,NA,NA,NA,NA,-56.564,NA,NA
168842,3.08003,3.07078,-5,-90.531,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
169032,3.96686,3.66428,-4.22055,NA,NA,NA,NA,NA,-194.279,NA,NA,NA,NA,NA,NA
169350,5,3.06855,-4.65173,NA,NA,NA,NA,NA,-265.125,NA,NA,NA,NA,NA,NA
169526,5,2.13793,-5,-228.565,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
169657,3.39175,1.85965,-3.39278,NA,NA,NA,NA,NA,NA,NA,NA,NA,-129.219,NA,NA
169837,2.6634,2.43449,-5,NA,NA,NA,-45.781,NA,NA,NA,NA,NA,NA,NA,NA
170193,2.2345,2.09036,-5,-22.268,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
170317,1.61892,2.15097,-5,-20.281,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
170453,1.30537,1.28589,-5,NA,NA,NA,-40.516,NA,NA,NA,NA,NA,NA,NA,NA
170738,2.34559,1.15353,-4.22827,NA,NA,NA,NA,NA,-26.919,NA,NA,NA,NA,NA,NA
170897,2.60352,1.05665,-5,NA,NA,NA,NA,NA,-47.027,NA,NA,NA,NA,NA,NA
171163,1.39762,0.985809,-5,NA,NA,NA,NA,NA,NA,NA,NA,NA,-61.741,NA,NA
171231,0.830164,2.42811,-4.50988,NA,NA,NA,NA,NA,NA,NA,NA,NA,-61.055,NA,NA
171449,-0.492984,1.77636,-5,NA,NA,NA,-137.822,NA,NA,NA,NA,NA,NA,NA,NA
171762,1.95838,2.46038,-5,NA,NA,NA,-33.635,NA,NA,NA,NA,NA,NA,NA,NA
171809,1.13398,3.55726,-4.59297,NA,-146.029,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
172131,1.32382,3.84249,-4.70155,-109.89,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
172363,1.41703,3.78497,-5,-109.075,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
172525,0.578832,3.71237,-4.74455,NA,-162.628,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
172792,2.66123,4.11756,-3.80895,NA,NA,-228.059,NA,NA,NA,NA,NA,NA,NA,NA,NA
172940,1.66076,2.07126,-2.56712,NA,NA,NA,-105.305,NA,NA,NA,NA,NA,NA,NA,NA
173137,0.838907,1.92572,-3.25931,NA,NA,NA,NA,-91.68,NA,NA,NA,NA,NA,NA,NA
173371,0.593149,0.990251,-3.06459,NA,NA,NA,NA,-170.081,NA,NA,NA,NA,NA,NA,NA
173449,2.15646,2.50463,-2.40983,-129.982,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
173783,3.39106,1.21075,-2.76009,NA,NA,NA,NA,NA,-162.791,NA,NA,NA,NA,NA,NA
173988,2.21705,4.37999,-3.74988,NA,NA,NA,NA,NA,-184.935,NA,NA,NA,NA,NA,NA
174009,2.55018,4.59057,-3.69907,NA,NA,NA,NA,NA,NA,NA,NA,NA,-224.689,NA,NA
174328,1.88354,3.51798,-3.98584,NA,NA,NA,NA,NA,-86.127,NA,NA,NA,NA,NA,NA
174550,3.07794,2.27374,-2.95026,NA,NA,NA,-111.873,NA,NA,NA,NA,NA,NA,NA,NA
174633,5,1.74304,-4.21077,NA,NA,NA,NA,NA,-227.629,NA,NA,NA,NA,NA,NA
174825,4.62351,1.87027,-4.55625,-172.892,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
175191,3.08555,3.59236,-4.97728,-126.092,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
175314,3.6357,2.47016,-5,NA,NA,NA,NA,NA,-101.156,NA,NA,NA,NA,NA,NA
175427,3.17481,2.10499,-5,-58.559,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
175731,3.56883,2.68131,-4.33485,-95.41,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
175810,3.2771,2.32776,-5,NA,NA,NA,-79.66,NA,NA,NA,NA,NA,NA,NA,NA
176185,2.61912,3.07846,-5,NA,NA,NA,-72.921,NA,NA,NA,NA,NA,NA,NA,NA
176278,1.63675,2.50788,-5,-30.739,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
176503,1.6951,3.05326,-5,-54.024,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
176685,1.64217,2.94418,-5,-49.212,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
176910,2.32881,2.87357,-5,NA,NA,NA,NA,NA,-54.693,NA,NA,NA,NA,NA,NA
177111,1.85907,3.20818,-4.58033,-55.768,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
177290,2.83283,1.98079,-5,NA,NA,NA,-45.635,NA,NA,NA,NA,NA,NA,NA,NA
177512,2.40937,1.49623,-3.46321,NA,NA,NA,NA,-64.715,NA,NA,NA,NA,NA,NA,NA
177620,2.60648,-0.955429,-3.41965,NA,NA,NA,NA,NA,NA,-723.138,NA,NA,NA,NA,NA
177984,2.86946,0.40684,-3.31211,NA,NA,-198.925,NA,NA,NA,NA,NA,NA,NA,NA,NA
178049,2.01312,1.49044,-4.96896,NA,NA,NA,-18.614,NA,NA,NA,NA,NA,NA,NA,NA
178303,1.92457,1.84241,-4.72644,NA,NA,NA,NA,-23.46,NA,NA,NA,NA,NA,NA,NA
178596,2.50433,1.53498,-4.72092,NA,NA,NA,NA,NA,-28.906,NA,NA,NA,NA,NA,NA
178724,0.529487,1.61999,-4.31342,NA,NA,NA,-51.141,NA,NA,NA,NA,NA,NA,NA,NA
178803,-0.852759,1.61151,-3.77758,-194.131,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
179054,0.917502,1.83745,-5,NA,NA,NA,-39.71,NA,NA,NA,NA,NA,NA,NA,NA
179391,0.781933,1.81864,-5,NA,NA,NA,NA,-56.711,NA,NA,NA,NA,NA,NA,NA
179567,4.19139,1.63204,-3.94106,-134.849,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
179683,2.82797,3.15396,-3.88035,NA,NA,NA,NA,NA,NA,NA,NA,NA,-112.805,NA,NA
179846,2.30408,3.39124,-2.48944,NA,NA,NA,NA,NA,NA,NA,NA,NA,-225.051,NA,NA
180082,1.03772,4.25213,-2.31384,NA,NA,NA,NA,NA,-294.717,NA,NA,NA,NA,NA,NA
180261,0.248649,2.92288,-2.52325,NA,NA,NA,NA,NA,NA,NA,-263.82,NA,NA,NA,NA
180510,1.60468,2.57576,-5,NA,NA,NA,NA,NA,NA,NA,NA,NA,-46.742,NA,NA
180668,0.431062,3.76251,-4.74405,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-172.622,NA
180863,1.46795,3.53225,-4.24716,NA,NA,NA,-81.889,NA,NA,NA,NA,NA,NA,NA,NA
181193,2.66534,3.15422,-5,-76.664,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
181259,2.92403,2.84539,-5,NA,NA,NA,NA,NA,-77.565,NA,NA,NA,NA,NA,NA
181495,4.12862,1.90955,-5,-127.773,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
181749,5,2.76605,-5,NA,NA,NA,NA,NA,NA,NA,NA,NA,-263.929,NA,NA
181907,3.46794,3.173,-4.99433,NA,NA,NA,NA,-137.427,NA,NA,NA,NA,NA,NA,NA
182066,2.60188,2.69915,-4.9606,NA,NA,NA,NA,NA,NA,-172.459,NA,NA,NA,NA,NA
182384,2.97947,1.55744,-4.65405,NA,NA,NA,NA,-67.637,NA,NA,NA,NA,NA,NA,NA
182417,2.06449,1.89825,-4.60806,NA,NA,-87.283,NA,NA,NA,NA,NA,NA,NA,NA,NA
182783,1.5871,1.86252,-5,NA,NA,NA,NA,-37.651,NA,NA,NA,NA,NA,NA,NA
182926,2.43427,1.42848,-5,NA,NA,NA,-34.68,NA,NA,NA,NA,NA,NA,NA,NA
183031,1.34972,1.80165,-4.18255,-7.382,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
183201,1.99692,4.09603,-4.69697,NA,NA,NA,NA,NA,NA,NA,-198.913,NA,NA,NA,NA
183543,2.94581,3.52575,-3.92464,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-154.805,NA
183631,2.04391,2.25458,-4.76962,NA,NA,NA,NA,NA,NA,NA,NA,NA,-33.903,NA,NA
183986,1.10484,2.63642,-4.95828,-43.227,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
184028,0.216086,2.69655,-5,NA,NA,NA,-96.868,NA,NA,NA,NA,NA,NA,NA,NA
184204,1.48704,1.67193,-5,NA,NA,NA,NA,-39.846,NA,NA,NA,NA,NA,NA,NA
184466,1.61278,2.52677,-5,-30.534,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
184635,3.22409,3.36727,-4.70041,NA,NA,NA,NA,NA,-115.433,NA,NA,NA,NA,NA,NA
184847,2.98631,2.86923,-5,NA,NA,NA,-78.139,NA,NA,NA,NA,NA,NA,NA,NA
185137,3.99304,2.22188,-4.61901,NA,NA,NA,NA,-126.391,NA,NA,NA,NA,NA,NA,NA
185318,2.81404,2.9627,-5,-71.313,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
185402,0.786661,2.53373,-4.08257,NA,NA,NA,NA,NA,NA,NA,NA,NA,-73.266,NA,NA
185622,1.60994,1.95359,-4.43886,NA,NA,NA,NA,-21.724,NA,NA,NA,NA,NA,NA,NA
185840,2.51335,0.950938,-2.9169,NA,NA,NA,NA,-123.715,NA,NA,NA,NA,NA,NA,NA
186188,3.66932,0.553958,-3.89384,NA,NA,NA,NA,-147.608,NA,NA,NA,NA,NA,NA,NA
186359,3.4319,1.95995,-4.19744,NA,NA,NA,-71.94,NA,NA,NA,NA,NA,NA,NA,NA
186533,3.31013,2.24372,-3.86697,-70.254,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
186626,3.80917,1.97608,-3.43901,NA,NA,NA,NA,NA,NA,NA,NA,NA,-174.652,NA,NA
186848,3.8246,0.618197,-3.81034,NA,NA,NA,-139.114,NA,NA,NA,NA,NA,NA,NA,NA
187050,2.23651,0.431333,-2.48972,NA,NA,NA,NA,NA,NA,NA,NA,NA,-172.496,NA,NA
187211,2.18206,-0.279297,-1.73876,NA,NA,NA,NA,NA,NA,NA,NA,-579.138,NA,NA,NA
187500,1.37562,1.14875,-2.17012,NA,NA,NA,NA,NA,NA,NA,NA,-272.627,NA,NA,NA
187666,0.712632,1.6101,-3.92823,NA,NA,NA,NA,NA,NA,NA,-118.562,NA,NA,NA,NA
187913,1.20397,2.1411,-4.84169,NA,NA,NA,NA,NA,-28.026,NA,NA,NA,NA,NA,NA
188103,1.4186,2.0432,-4.42865,NA,NA,NA,-22.822,NA,NA,NA,NA,NA,NA,NA,NA
188222,2.06418,2.24338,-4.62123,NA,NA,NA,NA,-28.288,NA,NA,NA,NA,NA,NA,NA
188536,2.16082,1.41855,-4.83205,-14.951,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
188708,1.85658,0.785024,-5,-48.658,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
188864,1.00689,1.5543,-5,NA,NA,NA,NA,NA,NA,NA,NA,NA,-54.514,NA,NA
189145,1.35122,1.58734,-5,NA,NA,NA,NA,NA,NA,NA,-120.476,NA,NA,NA,NA
189352,1.31575,2.04054,-5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-58.817,NA
189440,2.91616,0.952411,-5,NA,NA,NA,NA,NA,NA,NA,NA,NA,-81.301,NA,NA
189674,3.31125,-0.127873,-5,-179.969,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
189843,3.13434,0.753632,-4.92822,NA,NA,NA,NA,NA,NA,NA,NA,NA,-98.538,NA,NA
190112,3.39798,1.29443,-4.86959,NA,NA,NA,NA,NA,-72.935,NA,NA,NA,NA,NA,NA
190368,2.91839,1.05699,-4.14792,NA,NA,NA,NA,NA,-58.425,NA,NA,NA,NA,NA,NA
190492,3.73998,0.446395,-3.98338,NA,NA,NA,NA,NA,-137.78,NA,NA,NA,NA,NA,NA
190773,3.27465,1.49894,-3.90084,NA,NA,NA,-63.963,NA,NA,NA,NA,NA,NA,NA,NA
190982,3.25646,1.4231,-3.43672,NA,NA,NA,NA,-88.982,NA,NA,NA,NA,NA,NA,NA
191137,1.63788,1.69503,-3.05745,-47.185,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
191260,2.20866,1.46286,-3.80995,-15.276,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
191499,1.72386,1.36322,-4.81624,NA,-59.982,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
191718,1.65566,0.683807,-4.89959,NA,-117.168,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
191959,2.62159,1.93598,-5,NA,NA,NA,-33.976,NA,NA,NA,NA,NA,NA,NA,NA
192093,2.6511,2.63287,-5,NA,NA,NA,-52.594,NA,NA,NA,NA,NA,NA,NA,NA
192267,3.6137,2.55509,-4.40803,NA,NA,NA,-98.462,NA,NA,NA,NA,NA,NA,NA,NA
192591,3.57925,3.15694,-3.69544,NA,NA,NA,-138.752,NA,NA,NA,NA,NA,NA,NA,NA
192704,3.00482,0.981163,-4.16006,NA,NA,NA,NA,NA,NA,NA,NA,NA,-67.178,NA,NA
192895,1.75632,1.03102,-5,-33.597,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
193016,1.77381,1.16397,-5,NA,NA,NA,NA,NA,-27.708,NA,NA,NA,NA,NA,NA
193278,2.29626,1.65332,-5,NA,NA,NA,NA,NA,-25.782,NA,NA,NA,NA,NA,NA
193505,2.00222,1.38197,-5,NA,NA,NA,NA,NA,-21.488,NA,NA,NA,NA,NA,NA
193798,2.00398,2.59338,-5,NA,NA,NA,NA,NA,-34.69,NA,NA,NA,NA,NA,NA
193949,1.86248,1.97164,-3.65808,-17.844,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
194045,1.39051,2.53097,-4.14276,NA,NA,NA,-36.682,NA,NA,NA,NA,NA,NA,NA,NA
194234,2.74807,2.90216,-3.85738,NA,NA,NA,NA,NA,-70.702,NA,NA,NA,NA,NA,NA
194536,2.35184,2.3496,-5,NA,NA,NA,NA,NA,-42.224,NA,NA,NA,NA,NA,NA
194666,2.9948,2.24589,-3.5204,NA,NA,NA,NA,NA,-77.264,NA,NA,NA,NA,NA,NA
194867,2.53199,2.91495,-4.55449,NA,NA,NA,NA,NA,-54.799,NA,NA,NA,NA,NA,NA
195071,2.76556,1.7933,-4.74434,NA,NA,NA,NA,NA,NA,NA,NA,NA,-55.827,NA,NA
195348,1.89225,2.04928,-4.50629,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-50.852,NA
195442,1.22195,1.46816,-3.33917,NA,-96.537,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
195697,1.11156,1.0033,-2.53765,NA,NA,NA,-146.363,NA,NA,NA,NA,NA,NA,NA,NA
195933,1.10054,0.357438,-4.58321,NA,NA,NA,NA,NA,-121.985,NA,NA,NA,NA,NA,NA
196184,2.46585,2.05492,-4.57892,NA,NA,NA,NA,NA,-23.057,NA,NA,NA,NA,NA,NA
196207,1.42334,1.01368,-4.47703,NA,NA,NA,NA,NA,-31.48,NA,NA,NA,NA,NA,NA
196571,1.84147,1.049,-3.7015,-30.644,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
196692,1.44427,0.308391,-3.89888,-113.105,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
196919,2.20357,0.800175,-4.64391,NA,NA,NA,NA,NA,NA,NA,NA,NA,-55.658,NA,NA
197040,2.57988,0.372032,-4.39497,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-120.044,NA
197319,2.45526,1.66471,-3.79001,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-74.23,NA
197470,2.53233,2.44715,-4.37445,-31.266,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
197677,2.61323,1.2083,-5,-39.292,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
197942,2.5358,0.911237,-5,-50.02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
198088,3.44631,2.56572,-5,NA,NA,NA,NA,NA,-93.84,NA,NA,NA,NA,NA,NA
198228,2.67589,2.71033,-3.94824,NA,NA,NA,NA,NA,-58.149,NA,NA,NA,NA,NA,NA
198510,3.4257,2.78962,-3.25882,NA,NA,NA,-132.362,NA,NA,NA,NA,NA,NA,NA,NA
198633,1.55326,1.6773,-4.3766,NA,NA,NA,-9.475,NA,NA,NA,NA,NA,NA,NA,NA
198877,0.37422,2.36805,-2.06374,NA,NA,NA,-216.538,NA,NA,NA,NA,NA,NA,NA,NA
199065,1.72164,1.52542,-2.97318,-56.895,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
