id,x0,x1,x2,fitness7.5,fitness7,fitness8.5,fitness8,fitness6.5,fitness9,fitness10,fitness9.5,fitness6,fitness4,fitness5,fitness4.5,fitness2.5
143479,7.35027,8.42707,7.81569,NA,NA,NA,NA,NA,NA,NA,0.553,NA,NA,NA,NA,NA
143730,6.64031,8.44607,7.61399,NA,NA,NA,NA,NA,NA,NA,0.285,NA,NA,NA,NA,NA
143855,5.91719,7.24665,7.83361,NA,NA,NA,0.454,NA,NA,NA,NA,NA,NA,NA,NA,NA
144178,6.62679,7.58298,6.63487,0.51,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
144301,7.01411,9.02407,6.76121,NA,NA,NA,0.405,NA,NA,NA,NA,NA,NA,NA,NA,NA
144406,7.57124,6.75899,6.94775,NA,NA,NA,0.683,NA,NA,NA,NA,NA,NA,NA,NA,NA
144602,6.95351,7.70438,7.09768,NA,0.728,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
144812,8.24892,8.40432,7.35558,NA,NA,NA,NA,NA,0.634,NA,NA,NA,NA,NA,NA,NA
145188,8.32859,8.09784,6.549,NA,NA,0.552,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
145310,9.02676,8.5997,7.56473,NA,0.553,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
145571,8.42737,8.0445,7.60311,NA,NA,NA,0.88,NA,NA,NA,NA,NA,NA,NA,NA,NA
145720,8.58496,8.16336,8.15693,0.768,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
145952,8.49046,9.44866,7.52333,0.488,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
146184,7.7208,8.91078,7.39941,0.745,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
146310,8.73905,7.63034,7.07017,0.734,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
146417,7.41537,7.80442,7.30443,NA,0.891,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
146685,7.26559,8.8824,7.91713,0.736,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
146878,8.45356,8.49255,7.73648,0.791,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
147151,8.66468,8.11069,7.1064,0.727,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
147268,8.06333,5.59047,6.15072,0.027,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
147469,7.36476,5.66967,8.14615,NA,NA,NA,0.435,NA,NA,NA,NA,NA,NA,NA,NA,NA
147702,6.80385,6.22751,7.70932,NA,NA,NA,0.414,NA,NA,NA,NA,NA,NA,NA,NA,NA
147827,8.28911,5.88983,8.12991,NA,NA,NA,0.422,NA,NA,NA,NA,NA,NA,NA,NA,NA
148069,7.82974,8.32553,7.88213,NA,NA,NA,0.918,NA,NA,NA,NA,NA,NA,NA,NA,NA
148256,7.12622,7.759,7.68792,NA,NA,NA,0.902,NA,NA,NA,NA,NA,NA,NA,NA,NA
148532,6.88573,7.16263,7.21171,NA,NA,NA,0.74,NA,NA,NA,NA,NA,NA,NA,NA,NA
148654,6.41372,6.64124,7.3836,NA,0.366,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
148918,7.85788,7.72197,7.08116,NA,NA,NA,0.88,NA,NA,NA,NA,NA,NA,NA,NA,NA
149171,7.56395,7.17575,7.4042,0.909,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
149339,7.08233,8.1038,7.51162,NA,0.824,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
149578,8.13568,7.21528,7.25858,NA,0.739,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
149767,7.82005,8.13198,6.72816,NA,NA,NA,NA,0.488,NA,NA,NA,NA,NA,NA,NA,NA
149984,8.24009,7.93105,7.20822,0.878,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
150058,7.16356,9.06828,8.32066,NA,NA,0.526,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
150384,8.22314,8.1115,8.33775,0.843,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
150565,8.11909,7.31348,8.0923,NA,NA,NA,NA,0.657,NA,NA,NA,NA,NA,NA,NA,NA
150625,6.54994,7.27335,7.73264,NA,NA,NA,NA,NA,NA,NA,NA,0.274,NA,NA,NA,NA
150998,7.42867,7.81993,8.33376,NA,0.814,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
151079,6.06459,7.68936,7.95588,0.548,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
151386,5.87481,7.85374,7.46335,0.473,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
151427,7.86579,8.332,8.49781,0.812,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
151750,8.06976,8.26552,9.08339,NA,NA,0.536,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
151811,7.99498,7.9072,8.14702,NA,NA,NA,0.931,NA,NA,NA,NA,NA,NA,NA,NA,NA
152001,7.66743,8.42535,7.24944,0.861,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
152374,7.6877,8.99008,7.2647,NA,NA,0.634,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
152592,10.0573,8.12912,8.22823,NA,NA,0.341,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
152736,9.0695,8.81595,7.94989,NA,NA,NA,NA,NA,0.309,NA,NA,NA,NA,NA,NA,NA
152808,6.88806,7.88544,7.71327,NA,NA,NA,0.843,NA,NA,NA,NA,NA,NA,NA,NA,NA
153112,6.59705,7.73645,8.19098,NA,NA,0.573,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
153262,3.93158,7.80389,8.98763,NA,0.647,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
153438,4.4805,9.13066,7.52328,NA,NA,NA,NA,NA,NA,NA,NA,0.201,NA,NA,NA,NA
153740,4.007,8.43649,7.96535,NA,NA,NA,0.865,NA,NA,NA,NA,NA,NA,NA,NA,NA
153818,4.52099,7.80127,8.99132,NA,0.565,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
154066,4.46778,7.54204,8.81141,NA,NA,0.55,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
154288,6.74879,7.6255,8.9176,NA,NA,0.43,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
154504,8.56044,7.90465,7.85842,NA,NA,NA,0.851,NA,NA,NA,NA,NA,NA,NA,NA,NA
154680,9.39808,9.04898,8.29245,NA,NA,0.262,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
154891,8.82699,8.92567,7.78917,NA,NA,NA,0.573,NA,NA,NA,NA,NA,NA,NA,NA,NA
155145,8.13206,9.1246,6.924,0.547,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
155387,8.79284,7.65688,6.78777,NA,NA,NA,0.613,NA,NA,NA,NA,NA,NA,NA,NA,NA
155550,9.76974,7.9613,6.88866,0.407,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
155609,9.02647,8.14244,7.60844,0.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
155802,8.12215,7.91419,8.21329,NA,NA,NA,0.907,NA,NA,NA,NA,NA,NA,NA,NA,NA
156128,7.34189,7.81664,7.58999,NA,0.859,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
156348,7.68968,7.82405,8.05835,0.966,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
156472,7.46391,7.25535,7.05812,NA,NA,NA,0.811,NA,NA,NA,NA,NA,NA,NA,NA,NA
156752,7.70554,8.40465,8.49546,NA,0.634,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
156831,8.86659,8.23308,6.76844,NA,NA,NA,0.537,NA,NA,NA,NA,NA,NA,NA,NA,NA
157174,8.6634,8.24596,7.28951,NA,NA,NA,0.732,NA,NA,NA,NA,NA,NA,NA,NA,NA
157342,8.67222,8.55243,8.69232,0.561,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
157429,8.98174,7.71927,8.34375,0.67,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
157703,8.26553,8.10646,7.34063,NA,NA,NA,NA,0.662,NA,NA,NA,NA,NA,NA,NA,NA
157865,7.41812,8.66531,8.37755,NA,NA,0.622,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
158169,5.9119,8.10577,7.98206,0.456,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
158237,6.61081,8.47241,6.65686,0.431,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
158569,6.34722,7.09322,8.17655,0.536,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
158684,6.6975,8.46242,7.41716,NA,NA,NA,0.632,NA,NA,NA,NA,NA,NA,NA,NA,NA
158825,7.18408,7.86767,8.04531,NA,NA,NA,0.884,NA,NA,NA,NA,NA,NA,NA,NA,NA
159044,6.99291,7.80405,8.48293,NA,NA,0.723,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
159208,7.6865,7.50774,7.61245,NA,NA,NA,0.985,NA,NA,NA,NA,NA,NA,NA,NA,NA
159446,7.90026,8.39102,10.0824,0.417,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
159670,7.74767,7.07708,9.90736,0.462,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
159908,7.40544,7.06721,8.3642,NA,0.745,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
160190,7.32533,7.91239,7.67547,NA,NA,NA,0.93,NA,NA,NA,NA,NA,NA,NA,NA,NA
160356,7.8781,8.52748,7.74135,NA,NA,NA,0.838,NA,NA,NA,NA,NA,NA,NA,NA,NA
160502,8.68491,7.56324,7.51364,NA,0.667,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
160687,8.00705,7.75633,7.38871,NA,0.902,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
160978,9.26728,7.45159,7.61746,NA,NA,NA,NA,0.462,NA,NA,NA,NA,NA,NA,NA,NA
161155,9.21738,8.10559,8.04171,0.635,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
161306,6.37599,7.97191,8.52215,0.527,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
161544,6.87007,7.96591,7.90117,0.831,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
161692,7.56895,7.25811,8.59264,NA,NA,NA,NA,NA,NA,NA,NA,0.356,NA,NA,NA,NA
161950,7.61732,7.56205,8.14218,NA,NA,NA,NA,NA,NA,NA,NA,0.577,NA,NA,NA,NA
162171,7.35319,7.36141,7.77648,NA,NA,NA,0.926,NA,NA,NA,NA,NA,NA,NA,NA,NA
162387,7.3291,6.96456,6.75922,NA,NA,0.517,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
162484,7.58639,7.76437,7.18428,NA,NA,NA,NA,0.73,NA,NA,NA,NA,NA,NA,NA,NA
162645,6.4913,7.49421,8.1792,NA,NA,NA,0.66,NA,NA,NA,NA,NA,NA,NA,NA,NA
162905,6.02612,7.72345,8.23566,NA,NA,0.395,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
163120,6.6037,8.64089,7.78283,NA,NA,0.547,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
163223,6.99716,9.2483,7.23695,NA,NA,NA,0.495,NA,NA,NA,NA,NA,NA,NA,NA,NA
163585,8.15762,9.21718,7.67733,0.655,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
163631,8.71091,7.3682,8.27132,NA,NA,NA,0.7,NA,NA,NA,NA,NA,NA,NA,NA,NA
163896,7.78728,8.35612,6.93848,NA,NA,NA,0.786,NA,NA,NA,NA,NA,NA,NA,NA,NA
164186,7.81637,9.0826,7.84602,0.714,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
164203,7.6525,9.38581,7.48686,NA,NA,NA,0.637,NA,NA,NA,NA,NA,NA,NA,NA,NA
164511,7.64908,7.75248,8.60408,NA,0.81,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
164712,7.08361,8.11804,7.62488,NA,NA,NA,0.841,NA,NA,NA,NA,NA,NA,NA,NA,NA
164994,6.52193,7.27239,7.16306,0.621,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
165101,7.16313,7.56813,6.78486,0.755,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
165245,8.37858,8.22044,7.2156,0.789,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
165425,6.75216,8.32164,7.77753,NA,0.686,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
165735,7.0929,7.58216,7.73064,NA,NA,NA,0.883,NA,NA,NA,NA,NA,NA,NA,NA,NA
165850,7.75698,8.87114,8.11822,0.723,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
166068,7.89179,8.3754,8.09507,NA,0.714,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
166269,7.20118,7.5232,8.40065,0.847,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
166590,7.28499,6.94465,9.06788,0.573,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
166624,6.6691,7.77008,8.89348,0.525,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
166989,7.30083,7.92102,9.04886,NA,0.56,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
167044,7.04958,7.68296,9.35159,0.561,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
167357,8.1291,7.80431,8.73935,NA,NA,NA,NA,NA,NA,NA,0.39,NA,NA,NA,NA,NA
167404,8.25201,7.98,8.2248,NA,NA,NA,NA,NA,0.701,NA,NA,NA,NA,NA,NA,NA
167748,7.70345,7.38515,8.21595,NA,NA,NA,NA,NA,0.637,NA,NA,NA,NA,NA,NA,NA
167885,7.91521,8.24915,7.3084,NA,NA,NA,NA,NA,NA,0.425,NA,NA,NA,NA,NA,NA
168004,8.75936,8.28648,7.56421,NA,NA,NA,NA,NA,0.486,NA,NA,NA,NA,NA,NA,NA
168307,7.95786,7.38047,7.77475,NA,NA,NA,NA,NA,NA,0.502,NA,NA,NA,NA,NA,NA
168431,6.93674,6.13573,7.46464,NA,NA,NA,NA,NA,NA,NA,0.092,NA,NA,NA,NA,NA
168678,7.21718,7.28979,8.16888,NA,NA,0.733,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
168810,7.86144,6.97625,6.9156,NA,NA,NA,0.707,NA,NA,NA,NA,NA,NA,NA,NA,NA
169067,8.66278,7.05957,5.84464,NA,NA,0.216,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
169218,8.31268,7.9847,7.02146,0.815,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
169598,7.10119,7.95909,6.99472,NA,0.697,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
169706,7.94821,7.38285,6.97267,NA,0.733,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
169855,8.08392,6.93267,7.12902,NA,0.704,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
170081,7.68903,8.18507,7.6404,NA,NA,0.829,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
170328,7.20717,7.46491,6.9054,NA,NA,0.741,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
170487,7.70742,7.46064,7.87859,NA,NA,0.922,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
170601,7.35912,8.02388,8.1543,NA,NA,NA,0.866,NA,NA,NA,NA,NA,NA,NA,NA,NA
170941,8.24075,7.57911,6.59004,NA,NA,NA,0.653,NA,NA,NA,NA,NA,NA,NA,NA,NA
171073,8.0129,6.82657,7.3317,NA,0.721,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
171251,8.04452,6.92584,6.60538,NA,NA,NA,0.594,NA,NA,NA,NA,NA,NA,NA,NA,NA
171532,7.76679,8.02843,6.75105,0.775,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
171698,9.09731,7.84087,7.6935,0.724,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
171988,7.87774,8.07172,7.68553,0.955,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
172158,7.92667,6.50323,6.77474,NA,0.482,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
172279,7.27892,6.97257,6.91583,NA,NA,NA,0.699,NA,NA,NA,NA,NA,NA,NA,NA,NA
172594,5.93794,7.33385,8.49912,NA,NA,NA,0.381,NA,NA,NA,NA,NA,NA,NA,NA,NA
172602,7.15135,6.86134,7.96441,NA,NA,NA,0.769,NA,NA,NA,NA,NA,NA,NA,NA,NA
172870,6.36466,6.9335,6.97251,NA,0.263,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
173184,4.62868,7.70292,7.07963,0.756,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
173295,4.22779,7.79187,7.20957,0.935,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
173420,6.16036,6.62319,7.48216,0.348,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
173604,4.35725,7.44932,7.58743,NA,NA,NA,NA,0.583,NA,NA,NA,NA,NA,NA,NA,NA
173884,3.88685,7.74633,7.24435,NA,0.837,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
174060,4.00957,8.17688,8.0538,NA,0.743,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
174358,4.8072,8.12829,7.92559,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.363,NA,NA
174551,4.79733,8.01584,7.54177,NA,NA,NA,NA,NA,NA,NA,NA,0.262,NA,NA,NA,NA
174701,7.06788,7.88644,7.09423,0.796,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
174815,6.95166,7.7078,7.98003,NA,0.784,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
175199,7.25829,7.32669,8.05014,NA,NA,0.822,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
175239,7.9725,6.90768,7.4088,0.802,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
175514,8.15531,6.46899,8.18407,NA,0.478,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
175689,8.53197,7.0246,8.50127,0.628,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
175845,8.85941,8.02695,7.35508,NA,0.692,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
176110,9.01472,6.92578,8.2334,NA,0.511,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
176284,7.50887,6.92227,8.44248,NA,0.623,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
176530,7.59135,8.29395,8.19149,NA,NA,NA,NA,0.692,NA,NA,NA,NA,NA,NA,NA,NA
176632,7.20655,8.71284,7.19295,NA,0.549,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
176988,6.95179,8.19571,8.3903,NA,0.599,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
177011,7.33367,8.44584,7.87602,0.866,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
177300,6.57399,8.66022,8.64095,NA,0.355,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
177425,8.04535,8.29803,8.32355,NA,NA,NA,0.836,NA,NA,NA,NA,NA,NA,NA,NA,NA
177610,7.43391,7.65659,7.37326,NA,NA,NA,0.956,NA,NA,NA,NA,NA,NA,NA,NA,NA
177878,8.04807,7.12619,6.93329,NA,0.669,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
178070,6.2861,8.05471,7.08988,NA,NA,NA,0.516,NA,NA,NA,NA,NA,NA,NA,NA,NA
178288,7.4105,7.21216,7.45185,NA,0.868,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
178582,8.22175,7.79242,7.63286,NA,0.885,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
178777,7.82694,7.91716,7.92415,0.947,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
178959,7.94101,6.3429,7.63833,NA,0.562,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
179095,8.60933,7.50645,8.00437,NA,NA,NA,0.814,NA,NA,NA,NA,NA,NA,NA,NA,NA
179256,8.18276,7.58645,7.8184,NA,0.89,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
179539,6.79348,6.11334,7.14927,NA,0.235,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
179679,7.64384,6.60506,7.39211,NA,NA,NA,0.724,NA,NA,NA,NA,NA,NA,NA,NA,NA
179933,7.84564,7.72252,7.42644,NA,NA,NA,0.97,NA,NA,NA,NA,NA,NA,NA,NA,NA
180139,8.88318,8.74839,7.75462,0.599,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
180281,9.11754,7.90434,7.43704,NA,NA,NA,NA,0.374,NA,NA,NA,NA,NA,NA,NA,NA
180538,10.0703,7.63329,8.93028,NA,NA,NA,NA,0.046,NA,NA,NA,NA,NA,NA,NA,NA
180787,7.72965,8.85409,7.99154,NA,NA,NA,0.775,NA,NA,NA,NA,NA,NA,NA,NA,NA
180963,8.86283,7.70267,8.01112,NA,NA,NA,0.749,NA,NA,NA,NA,NA,NA,NA,NA,NA
181024,8.75664,7.44233,8.62874,NA,NA,NA,0.657,NA,NA,NA,NA,NA,NA,NA,NA,NA
181381,7.90004,7.58803,7.82876,NA,0.896,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
181449,8.22316,7.64161,8.77131,NA,0.704,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
181621,7.38076,7.73019,8.50534,NA,0.789,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
181877,7.19971,6.95632,8.43998,NA,NA,0.665,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
182147,7.18749,7.62026,8.17763,NA,0.788,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
182318,7.20172,7.98049,8.38328,NA,NA,NA,0.835,NA,NA,NA,NA,NA,NA,NA,NA,NA
182431,7.30733,6.68241,8.56824,NA,NA,0.483,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
182678,7.13079,7.82275,9.03326,0.657,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
182942,7.04086,7.72501,9.44736,0.514,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
183178,6.74582,8.76202,8.73616,NA,NA,NA,0.456,NA,NA,NA,NA,NA,NA,NA,NA,NA
183337,8.6961,9.23982,7.10362,0.443,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
183496,7.71563,9.27069,7.18932,NA,0.535,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
183789,7.96688,8.39234,7.02979,0.802,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
183863,7.12541,9.85277,7.10987,NA,NA,NA,0.395,NA,NA,NA,NA,NA,NA,NA,NA,NA
184013,8.30265,10.1274,7.46445,NA,NA,0.277,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
184317,7.85774,9.03036,8.72517,NA,NA,0.499,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
184405,8.24154,9.63802,7.77578,NA,NA,0.411,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
184784,8.03791,9.30354,7.71769,0.618,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
184949,8.63077,8.11897,8.00289,NA,NA,NA,0.789,NA,NA,NA,NA,NA,NA,NA,NA,NA
185174,10.1647,7.51127,8.07233,NA,NA,NA,NA,0.292,NA,NA,NA,NA,NA,NA,NA,NA
185333,7.62006,7.99403,8.33341,0.867,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
185553,8.56182,7.77855,8.38828,NA,0.733,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
185660,8.19507,6.74309,7.9235,NA,NA,0.691,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
185803,7.34591,6.90919,8.44292,NA,NA,NA,0.737,NA,NA,NA,NA,NA,NA,NA,NA,NA
186176,7.69154,6.74773,8.04025,NA,NA,NA,0.765,NA,NA,NA,NA,NA,NA,NA,NA,NA
186218,8.97687,7.99767,7.1444,NA,NA,NA,NA,NA,NA,0.223,NA,NA,NA,NA,NA,NA
186454,7.99562,7.82752,7.9807,NA,NA,NA,NA,NA,NA,0.523,NA,NA,NA,NA,NA,NA
186645,9.03737,8.72569,7.92318,NA,NA,0.489,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
186893,8.73148,7.69426,7.60793,NA,NA,NA,0.804,NA,NA,NA,NA,NA,NA,NA,NA,NA
187145,7.3497,7.09385,8.17863,NA,NA,NA,0.822,NA,NA,NA,NA,NA,NA,NA,NA,NA
187317,7.44047,8.36493,7.73299,NA,0.736,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
187518,6.86465,7.79007,7.30164,NA,NA,NA,NA,0.594,NA,NA,NA,NA,NA,NA,NA,NA
187800,7.29507,7.15958,8.72979,0.724,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
187957,7.44288,7.73611,10.0433,NA,NA,NA,0.514,NA,NA,NA,NA,NA,NA,NA,NA,NA
188038,7.31716,8.30503,8.72221,NA,0.671,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
188389,8.1507,7.63022,8.32074,0.85,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
188525,8.07265,6.7221,7.99898,0.746,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
188795,8.80255,7.70468,7.38628,NA,0.679,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
188965,8.66751,7.08626,8.97441,NA,NA,NA,0.523,NA,NA,NA,NA,NA,NA,NA,NA,NA
189062,8.33265,7.3119,7.42026,NA,0.743,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
189254,7.45972,7.38168,7.9418,NA,0.86,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
189569,8.01407,5.78403,8.42843,NA,NA,NA,0.389,NA,NA,NA,NA,NA,NA,NA,NA,NA
189615,8.34,6.4799,8.40501,0.535,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
189995,8.95188,6.27682,8.35168,NA,0.251,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
190092,8.40882,6.94804,8.30377,NA,NA,NA,NA,0.521,NA,NA,NA,NA,NA,NA,NA,NA
190311,8.07636,8.37989,7.5218,NA,NA,NA,NA,0.52,NA,NA,NA,NA,NA,NA,NA,NA
190505,7.05329,7.79774,8.34606,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.624,NA
190671,6.66521,7.23524,8.40801,0.603,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
190824,7.89559,7.64365,7.86171,NA,NA,NA,0.972,NA,NA,NA,NA,NA,NA,NA,NA,NA
191192,6.96486,7.83232,7.4029,0.859,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
