id,x0,x1,x2,fitness-1,fitness-2.5,fitness-1.5,fitness-3.5,fitness-3,fitness-2,fitness-0.5,fitness-4,fitness-5,fitness-4.5,fitness0,fitness0.5
150709,-1.80563,5,4.45779,NA,NA,-52.628,NA,NA,NA,NA,NA,NA,NA,NA,NA
150886,-2.42564,2.51257,2.88015,NA,NA,-270.455,NA,NA,NA,NA,NA,NA,NA,NA,NA
151098,-1.51457,1.67179,1.99508,NA,NA,NA,NA,-268.921,NA,NA,NA,NA,NA,NA,NA
151285,-2.13513,2.8771,2.19681,NA,NA,NA,-126.594,NA,NA,NA,NA,NA,NA,NA,NA
151583,-2.55877,4.59776,3.20907,NA,NA,NA,NA,NA,NA,NA,-96.877,NA,NA,NA,NA
151739,-1.42938,4.6595,4.71517,NA,NA,NA,NA,NA,NA,NA,-124.758,NA,NA,NA,NA
151859,-2.00198,4.42879,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,-171.33,NA,NA
152045,-1.5059,4.18465,4.20067,NA,NA,NA,-63.854,NA,NA,NA,NA,NA,NA,NA,NA
152272,-2.23049,3.65655,4.64835,NA,NA,NA,NA,-85.456,NA,NA,NA,NA,NA,NA,NA
152496,-3.76546,4.48346,4.80914,NA,-150.08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
152732,-2.28659,4.39508,2.88227,NA,NA,NA,NA,NA,-33.479,NA,NA,NA,NA,NA,NA
152883,-1.73475,5,2.88355,-75.327,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
153013,-1.64027,5,3.33273,-59.789,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
153342,-0.915517,4.67217,5,NA,NA,-90.811,NA,NA,NA,NA,NA,NA,NA,NA,NA
153570,-0.391406,3.26882,3.76242,NA,NA,NA,NA,NA,NA,-242.617,NA,NA,NA,NA,NA
153764,-0.673126,2.88292,5,NA,NA,NA,NA,NA,-172.201,NA,NA,NA,NA,NA,NA
153875,-2.81769,2.93378,3.73121,NA,NA,NA,NA,NA,-108.277,NA,NA,NA,NA,NA,NA
154124,-1.42055,4.22436,4.41,NA,NA,-48.647,NA,NA,NA,NA,NA,NA,NA,NA,NA
154364,-1.4913,3.96082,3.82104,NA,-24.684,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
154465,-0.470946,4.98922,2.59876,NA,-93.02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
154693,0.0385645,5,2.86445,NA,NA,NA,NA,-168.908,NA,NA,NA,NA,NA,NA,NA
154931,-0.53193,5,4.32402,NA,NA,NA,NA,-112.719,NA,NA,NA,NA,NA,NA,NA
155084,-0.687396,5,4.676,NA,NA,NA,NA,-117.211,NA,NA,NA,NA,NA,NA,NA
155268,-0.806444,4.77135,4.61734,NA,NA,NA,NA,NA,-69.583,NA,NA,NA,NA,NA,NA
155445,-1.42475,5,4.54064,NA,-49.143,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
155629,-1.54554,4.62884,3.78888,NA,NA,NA,NA,NA,NA,-92.284,NA,NA,NA,NA,NA
155973,-1.11761,3.92698,4.72101,NA,NA,NA,NA,NA,NA,-150.328,NA,NA,NA,NA,NA
156153,-3.24672,4.95165,5,NA,-127.731,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
156338,-3.48948,3.96673,4.91438,NA,NA,NA,NA,-156.852,NA,NA,NA,NA,NA,NA,NA
156575,-2.65374,4.31585,5,NA,-88.578,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
156634,-1.57225,3.76556,5,NA,NA,NA,NA,-104.466,NA,NA,NA,NA,NA,NA,NA
156981,-2.4364,4.36945,5,NA,NA,-98.315,NA,NA,NA,NA,NA,NA,NA,NA,NA
157014,-2.71118,3.25429,5,NA,NA,-145.947,NA,NA,NA,NA,NA,NA,NA,NA,NA
157323,-2.97847,3.16353,2.80974,NA,-112.852,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
157460,-1.76224,2.71535,2.63775,NA,NA,NA,NA,NA,-137.534,NA,NA,NA,NA,NA,NA
157643,-1.9954,2.55723,4.63263,NA,NA,NA,-156.36,NA,NA,NA,NA,NA,NA,NA,NA
157844,-2.36331,4.53851,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,-174.59,NA,NA
158151,-2.58267,5,3.89916,NA,NA,NA,NA,-58.193,NA,NA,NA,NA,NA,NA,NA
158256,-3.17178,5,2.93067,NA,NA,-88.807,NA,NA,NA,NA,NA,NA,NA,NA,NA
158532,-3.98697,4.85403,3.53516,NA,NA,NA,NA,NA,-135.515,NA,NA,NA,NA,NA,NA
158758,-2.94986,5,3.2455,NA,NA,NA,NA,NA,-55.827,NA,NA,NA,NA,NA,NA
158892,-2.35805,5,1.61876,NA,NA,NA,NA,NA,-110.194,NA,NA,NA,NA,NA,NA
159045,-1.53908,5,2.62523,NA,NA,NA,NA,NA,-31.384,NA,NA,NA,NA,NA,NA
159257,-1.68832,5,3.3371,-72.037,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
159592,-1.35434,5,3.76326,-71.853,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
159699,-0.371473,5,3.33674,NA,NA,NA,NA,NA,-72.013,NA,NA,NA,NA,NA,NA
159854,-1.30351,4.852,3.6055,NA,NA,NA,NA,NA,-15.252,NA,NA,NA,NA,NA,NA
160198,-0.50516,4.5392,5,NA,NA,NA,NA,-142.026,NA,NA,NA,NA,NA,NA,NA
160334,-1.00379,4.06159,5,NA,-90.443,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
160496,-1.77615,5,5,NA,NA,NA,-105.726,NA,NA,NA,NA,NA,NA,NA,NA
160721,-1.63791,5,4.05348,NA,NA,NA,-59.471,NA,NA,NA,NA,NA,NA,NA,NA
160813,-1.80301,4.44601,2.81527,NA,NA,NA,NA,NA,NA,NA,NA,-195.329,NA,NA,NA
161083,-1.66456,4.91895,2.22548,NA,NA,NA,NA,-62.147,NA,NA,NA,NA,NA,NA,NA
161359,-1.08483,5,3.49242,NA,NA,NA,NA,-48.548,NA,NA,NA,NA,NA,NA,NA
161473,-0.714713,5,3.66973,NA,-58.513,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
161611,-2.52079,4.46915,3.8318,NA,NA,NA,NA,NA,-40.155,NA,NA,NA,NA,NA,NA
161890,-3.15602,3.61781,3.62994,NA,NA,NA,-100.607,NA,NA,NA,NA,NA,NA,NA,NA
162169,-1.83443,4.82356,4.12362,NA,NA,NA,NA,-39.189,NA,NA,NA,NA,NA,NA,NA
162329,-1.60537,4.84403,3.91402,NA,NA,NA,NA,-45.654,NA,NA,NA,NA,NA,NA,NA
162476,-2.06653,4.91243,4.36514,NA,NA,NA,-86.879,NA,NA,NA,NA,NA,NA,NA,NA
162723,-1.95143,5,3.72281,NA,-24.641,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
162895,-1.38701,5,3.80012,NA,NA,NA,-86.319,NA,NA,NA,NA,NA,NA,NA,NA
163119,-1.22145,5,4.19647,NA,NA,NA,-79.77,NA,NA,NA,NA,NA,NA,NA,NA
163320,-0.588833,4.71722,5,NA,NA,NA,NA,-133.963,NA,NA,NA,NA,NA,NA,NA
163577,-0.404663,4.39812,4.3717,NA,NA,NA,NA,-132.006,NA,NA,NA,NA,NA,NA,NA
163607,-0.451274,5,4.2518,NA,-85.634,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
163924,0.102343,5,5,NA,NA,NA,NA,-206.988,NA,NA,NA,NA,NA,NA,NA
164189,-1.84871,3.87752,5,NA,NA,-83.206,NA,NA,NA,NA,NA,NA,NA,NA,NA
164245,-2.14549,5,3.50378,NA,NA,-38.65,NA,NA,NA,NA,NA,NA,NA,NA,NA
164561,-1.887,5,1.5977,NA,-90.629,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
164688,-2.65084,3.94605,2.45331,NA,NA,NA,NA,NA,-96.125,NA,NA,NA,NA,NA,NA
164997,-3.85269,4.74578,3.60598,NA,NA,NA,NA,-131.28,NA,NA,NA,NA,NA,NA,NA
165037,-2.53827,3.47683,3.6685,NA,-55.183,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
165389,-2.67366,5,3.21605,NA,-43.494,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
165411,-1.78524,5,2.88417,NA,NA,NA,-50.801,NA,NA,NA,NA,NA,NA,NA,NA
165769,-1.95769,5,1.75901,NA,NA,NA,NA,NA,NA,NA,-164.062,NA,NA,NA,NA
165960,-2.48567,4.83398,2.50513,NA,NA,NA,NA,-55.884,NA,NA,NA,NA,NA,NA,NA
166149,-1.86784,5,2.30256,NA,NA,NA,NA,NA,-47.127,NA,NA,NA,NA,NA,NA
166399,-1.35345,3.15191,2.98933,NA,NA,NA,NA,NA,NA,-262.237,NA,NA,NA,NA,NA
166435,-2.13165,3.75272,2.0879,NA,-77.461,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
166685,-2.60936,4.2932,3.59792,-88.614,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
166967,-2.63992,5,3.83625,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-183.741,NA
167194,-1.57057,3.96464,3.88771,-111.002,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
167247,-2.4643,3.80548,3.52857,NA,NA,-73.005,NA,NA,NA,NA,NA,NA,NA,NA,NA
167566,-2.85294,4.97775,1.52135,NA,NA,-180.644,NA,NA,NA,NA,NA,NA,NA,NA,NA
167761,-2.21093,4.3963,3.59532,NA,NA,-31.286,NA,NA,NA,NA,NA,NA,NA,NA,NA
167957,-0.76204,4.69227,3.18507,NA,NA,NA,NA,NA,-40.589,NA,NA,NA,NA,NA,NA
168119,-1.08761,5,3.01256,NA,NA,-36.321,NA,NA,NA,NA,NA,NA,NA,NA,NA
168264,-0.754568,4.27256,4.09442,NA,NA,NA,NA,NA,-52.649,NA,NA,NA,NA,NA,NA
168419,-1.54461,5,5,NA,-76.631,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
168708,-2.11163,5,5,NA,NA,NA,NA,NA,NA,NA,-159.148,NA,NA,NA,NA
168850,-0.167076,5,5,NA,-147.668,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
169089,-1.26383,3.82108,3.33535,NA,NA,-39.161,NA,NA,NA,NA,NA,NA,NA,NA,NA
169262,-1.86787,3.17086,4.16613,NA,NA,-100.801,NA,NA,NA,NA,NA,NA,NA,NA,NA
169600,-2.27723,5,3.69702,NA,-32.649,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
169791,-3.46124,4.92403,4.17474,NA,-103.942,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
169882,-3.58506,4.09294,3.26479,NA,NA,NA,NA,NA,-104.008,NA,NA,NA,NA,NA,NA
170070,-2.27732,3.51146,4.21011,NA,NA,NA,NA,NA,-58.934,NA,NA,NA,NA,NA,NA
170330,-3.19161,3.96479,5,NA,NA,-153.108,NA,NA,NA,NA,NA,NA,NA,NA,NA
170426,-2.21185,4.88862,4.577,NA,-54.432,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
170726,-1.05812,5,4.57282,NA,NA,-72.391,NA,NA,NA,NA,NA,NA,NA,NA,NA
170812,-0.229912,5,5,NA,-145.574,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
171123,-0.396011,5,5,NA,NA,NA,NA,-135.591,NA,NA,NA,NA,NA,NA,NA
171304,-0.993821,5,3.9927,NA,NA,NA,NA,NA,-38.211,NA,NA,NA,NA,NA,NA
171518,-1.86253,4.01418,5,NA,NA,NA,NA,-95.014,NA,NA,NA,NA,NA,NA,NA
171690,-0.491744,3.62127,4.18371,NA,NA,NA,NA,-130.581,NA,NA,NA,NA,NA,NA,NA
171986,-0.174596,3.35016,2.65729,NA,NA,NA,NA,NA,-200.573,NA,NA,NA,NA,NA,NA
172033,-1.33753,4.36873,2.75051,NA,NA,-27.255,NA,NA,NA,NA,NA,NA,NA,NA,NA
172329,-0.0691435,4.71344,3.89135,NA,NA,NA,NA,NA,-106.416,NA,NA,NA,NA,NA,NA
172558,-0.938856,5,3.37995,NA,NA,-41.491,NA,NA,NA,NA,NA,NA,NA,NA,NA
172606,-1.24159,5,3.25542,NA,NA,NA,NA,NA,-17.692,NA,NA,NA,NA,NA,NA
172969,-1.77821,4.46513,2.90494,NA,NA,NA,NA,NA,-8.905,NA,NA,NA,NA,NA,NA
173129,-2.16519,5,1.66209,NA,NA,-155.699,NA,NA,NA,NA,NA,NA,NA,NA,NA
173305,-1.45922,4.93084,2.74637,NA,NA,NA,NA,-32.539,NA,NA,NA,NA,NA,NA,NA
173435,-1.24502,5,2.82027,NA,NA,NA,NA,-46.667,NA,NA,NA,NA,NA,NA,NA
173619,-0.266148,4.57932,2.69375,NA,NA,NA,-185.565,NA,NA,NA,NA,NA,NA,NA,NA
173939,-1.12587,4.15376,3.60226,NA,NA,NA,NA,NA,-21.915,NA,NA,NA,NA,NA,NA
174001,-1.16032,4.15906,2.94232,NA,NA,NA,NA,NA,-18.321,NA,NA,NA,NA,NA,NA
174305,-1.79691,3.90742,5,NA,NA,-88.317,NA,NA,NA,NA,NA,NA,NA,NA,NA
174419,-2.46557,4.05623,4.59468,NA,NA,NA,NA,NA,-62.182,NA,NA,NA,NA,NA,NA
174726,-1.78134,4.94592,2.69633,NA,NA,-58.06,NA,NA,NA,NA,NA,NA,NA,NA,NA
174803,-0.628342,5,3.65417,NA,NA,NA,NA,NA,-53.288,NA,NA,NA,NA,NA,NA
175003,0.213548,5,4.08438,-164.24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
175245,-0.264176,4.34009,4.88331,NA,-135.38,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
175525,-0.672914,4.66136,5,NA,NA,NA,NA,NA,NA,NA,-208.692,NA,NA,NA,NA
175705,0.210888,5,4.86966,NA,NA,NA,NA,-213.106,NA,NA,NA,NA,NA,NA,NA
175956,-0.419907,5,4.70057,NA,NA,NA,NA,-124.091,NA,NA,NA,NA,NA,NA,NA
176043,-1.20054,4.37901,5,NA,NA,NA,NA,-91.615,NA,NA,NA,NA,NA,NA,NA
176309,-0.747907,5,5,NA,-97.582,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
176586,-2.25897,4.93031,5,NA,NA,NA,NA,NA,-79.682,NA,NA,NA,NA,NA,NA
176793,-1.38669,5,4.3851,NA,NA,NA,NA,NA,-45.62,NA,NA,NA,NA,NA,NA
176934,-1.28651,5,5,NA,NA,NA,NA,NA,-77.329,NA,NA,NA,NA,NA,NA
177159,-1.62537,5,5,-103.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
177233,-0.866461,5,4.47367,NA,NA,NA,NA,NA,NA,-115.489,NA,NA,NA,NA,NA
177402,-1.05935,4.44334,5,NA,NA,-83.055,NA,NA,NA,NA,NA,NA,NA,NA,NA
177788,-1.92807,5,4.84705,NA,NA,-76.948,NA,NA,NA,NA,NA,NA,NA,NA,NA
177942,-1.80372,4.56125,2.98821,NA,-14.783,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
178001,-2.7727,5,1.70057,NA,-108.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
178285,-2.90942,5,0.807855,NA,-202.221,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
178534,-3.54192,5,0.98831,NA,-226.86,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
178640,-2.31421,5,1.783,NA,NA,NA,NA,-89.441,NA,NA,NA,NA,NA,NA,NA
178921,-2.52734,4.53535,1.25926,NA,NA,NA,-152.068,NA,NA,NA,NA,NA,NA,NA,NA
179069,-1.974,2.42109,2.94768,NA,NA,NA,NA,-123.613,NA,NA,NA,NA,NA,NA,NA
179267,-0.828961,4.11733,3.11214,NA,-36.901,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
179579,-0.61301,5,3.83948,NA,NA,NA,-99.828,NA,NA,NA,NA,NA,NA,NA,NA
179623,-2.10638,5,5,NA,NA,NA,NA,-94.723,NA,NA,NA,NA,NA,NA,NA
179855,-2.3547,4.77648,4.56298,NA,NA,NA,NA,NA,NA,NA,-108.301,NA,NA,NA,NA
180056,-2.0668,5,5,NA,-80.013,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
180388,-1.06576,4.65985,4.2504,NA,NA,NA,-76.18,NA,NA,NA,NA,NA,NA,NA,NA
180476,-1.29176,5,3.80129,NA,-26.411,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
180745,-1.72423,5,4.8753,NA,NA,NA,NA,-75.624,NA,NA,NA,NA,NA,NA,NA
180811,-2.15074,5,5,NA,-77.995,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
181137,-1.45327,5,5,NA,NA,-86.064,NA,NA,NA,NA,NA,NA,NA,NA,NA
181235,-1.35859,5,5,NA,NA,NA,NA,-96.503,NA,NA,NA,NA,NA,NA,NA
181572,-3.25364,5,3.22179,NA,-75.299,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
181746,-2.37205,5,3.87415,NA,-35.22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
181885,-1.60634,5,3.54135,NA,NA,NA,NA,-44.407,NA,NA,NA,NA,NA,NA,NA
182188,-2.20759,5,3.88617,NA,NA,-38.676,NA,NA,NA,NA,NA,NA,NA,NA,NA
182287,-0.53887,5,1.99792,NA,NA,NA,NA,NA,-118.702,NA,NA,NA,NA,NA,NA
182470,-1.90779,4.51428,3.05609,NA,NA,NA,NA,-31.543,NA,NA,NA,NA,NA,NA,NA
182678,-1.19974,4.37204,2.83993,NA,NA,NA,NA,-31.87,NA,NA,NA,NA,NA,NA,NA
182967,-1.67067,5,3.9459,NA,NA,-47.38,NA,NA,NA,NA,NA,NA,NA,NA,NA
183095,-0.580496,5,2.86613,NA,NA,NA,NA,-95.349,NA,NA,NA,NA,NA,NA,NA
183369,-1.6752,4.88006,2.94813,NA,NA,NA,NA,NA,NA,NA,-95.769,NA,NA,NA,NA
183500,-2.57777,4.62393,1.88625,NA,NA,NA,NA,NA,NA,NA,NA,NA,-172.785,NA,NA
183675,-2.79497,5,3.56174,NA,NA,NA,-90.964,NA,NA,NA,NA,NA,NA,NA,NA
183965,-1.89739,5,4.01086,NA,NA,NA,-55.21,NA,NA,NA,NA,NA,NA,NA,NA
184199,-1.34335,5,2.58216,NA,NA,NA,NA,NA,-38.496,NA,NA,NA,NA,NA,NA
184213,-2.30544,4.69123,3.04779,NA,-26.589,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
184474,-1.45124,4.59155,3.63693,NA,NA,NA,NA,-26.73,NA,NA,NA,NA,NA,NA,NA
184637,-1.20886,5,5,NA,NA,NA,NA,NA,-79.013,NA,NA,NA,NA,NA,NA
184894,-1.5443,4.14326,5,NA,NA,-87.215,NA,NA,NA,NA,NA,NA,NA,NA,NA
185173,-2.30905,5,5,NA,-84.516,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
185325,-3.11345,4.10651,5,NA,NA,NA,NA,-126.397,NA,NA,NA,NA,NA,NA,NA
185413,-2.9505,3.80786,4.1164,NA,NA,NA,NA,NA,-77.251,NA,NA,NA,NA,NA,NA
185610,-3.26593,4.01853,3.07049,NA,-82.497,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
185866,-2.74572,2.85246,4.22663,NA,NA,NA,NA,NA,-121.158,NA,NA,NA,NA,NA,NA
186179,-2.51543,4.85761,3.84196,NA,-35.801,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
186219,-2.79939,5,4.64866,NA,-82.599,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
186467,-1.72755,5,5,NA,NA,NA,NA,NA,-73.837,NA,NA,NA,NA,NA,NA
186664,-1.3165,4.97332,5,-111.774,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
186879,-1.69175,4.04404,3.82077,NA,NA,-44.98,NA,NA,NA,NA,NA,NA,NA,NA,NA
187080,-2.66707,5,2.60653,NA,NA,NA,NA,-60.398,NA,NA,NA,NA,NA,NA,NA
187345,-3.39739,4.90366,2.58516,NA,NA,NA,NA,-101.101,NA,NA,NA,NA,NA,NA,NA
187432,-2.35471,5,2.00941,NA,NA,NA,NA,-76.807,NA,NA,NA,NA,NA,NA,NA
187753,-1.48554,4.09445,2.456,NA,-40.043,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
187847,-1.52605,4.86397,2.94965,NA,NA,NA,NA,NA,-14.313,NA,NA,NA,NA,NA,NA
188161,-1.88528,5,4.25822,NA,-35.29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
188262,-1.50972,5,5,NA,NA,NA,NA,NA,-74.838,NA,NA,NA,NA,NA,NA
188518,-3.31015,4.59792,4.94115,NA,NA,NA,NA,-133.514,NA,NA,NA,NA,NA,NA,NA
188625,-1.91976,3.93365,4.7568,NA,NA,NA,NA,NA,-65.706,NA,NA,NA,NA,NA,NA
188838,-0.960058,3.92629,4.21197,NA,NA,-71.712,NA,NA,NA,NA,NA,NA,NA,NA,NA
189200,-0.877194,4.37241,4.32828,NA,NA,-68.006,NA,NA,NA,NA,NA,NA,NA,NA,NA
189383,-2.80029,4.14524,4.45002,NA,NA,NA,NA,-84.768,NA,NA,NA,NA,NA,NA,NA
189496,-1.9373,4.58646,5,NA,NA,NA,NA,-81.874,NA,NA,NA,NA,NA,NA,NA
189791,-3.10563,5,3.6044,NA,NA,NA,NA,NA,-73.39,NA,NA,NA,NA,NA,NA
189846,-2.34632,4.13898,3.17237,NA,NA,NA,NA,NA,-28.831,NA,NA,NA,NA,NA,NA
190144,-2.85693,4.86349,5,NA,NA,-125.645,NA,NA,NA,NA,NA,NA,NA,NA,NA
190251,-2.98615,5,4.32265,NA,-76.699,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
190597,-2.04038,5,4.84365,NA,NA,NA,-106.825,NA,NA,NA,NA,NA,NA,NA,NA
190617,-1.40064,5,4.91083,NA,NA,NA,NA,NA,NA,NA,-157.107,NA,NA,NA,NA
190890,-1.4201,4.71178,4.13692,NA,NA,NA,-77.586,NA,NA,NA,NA,NA,NA,NA,NA
191162,-2.19724,4.1222,3.48537,NA,NA,NA,NA,NA,NA,NA,-74.742,NA,NA,NA,NA
191219,-1.56248,3.0789,4.30346,NA,NA,NA,NA,-90.954,NA,NA,NA,NA,NA,NA,NA
191572,-2.53525,4.34872,3.05786,NA,NA,NA,NA,-37.231,NA,NA,NA,NA,NA,NA,NA
191717,-3.45047,4.5601,2.80892,NA,NA,NA,NA,-96.446,NA,NA,NA,NA,NA,NA,NA
191941,-3.18507,4.07671,1.91411,NA,-123.392,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
192189,-2.40653,2.93384,2.36924,NA,NA,NA,NA,NA,-158.103,NA,NA,NA,NA,NA,NA
192394,-2.28001,4.16929,2.55183,NA,NA,NA,NA,NA,-43.784,NA,NA,NA,NA,NA,NA
192443,-3.10861,3.98531,4.38884,-139.75,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
192635,-2.9026,5,5,NA,NA,NA,NA,NA,NA,-185.544,NA,NA,NA,NA,NA
192883,-4.04689,5,2.96315,NA,NA,-181.428,NA,NA,NA,NA,NA,NA,NA,NA,NA
193163,-2.95069,4.77151,2.66342,NA,NA,-84.758,NA,NA,NA,NA,NA,NA,NA,NA,NA
193231,-2.53749,4.98428,2.86153,NA,-41.318,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
193432,-1.40788,4.67205,2.47417,NA,NA,NA,NA,NA,-41.587,NA,NA,NA,NA,NA,NA
193785,-1.20456,4.80542,2.17422,NA,-58.851,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
193815,-2.58704,3.61912,1.99403,NA,NA,NA,NA,NA,-126.852,NA,NA,NA,NA,NA,NA
194149,-2.19991,5,2.51633,-103.921,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
194370,-1.48502,5,3.33708,NA,-13.617,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
194529,-0.820276,5,2.92526,NA,-44.242,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
194775,-0.994398,5,2.50678,NA,NA,NA,NA,-61.209,NA,NA,NA,NA,NA,NA,NA
194887,-1.54638,4.55229,1.59605,NA,NA,NA,NA,NA,NA,NA,NA,NA,-189.863,NA,NA
195148,-1.23774,5,1.89053,NA,NA,NA,NA,NA,NA,NA,-172.389,NA,NA,NA,NA
195233,-1.36738,5,2.93596,NA,NA,NA,-54.281,NA,NA,NA,NA,NA,NA,NA,NA
195494,0.0524686,5,2.66792,NA,-143.865,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
195722,-0.892598,5,3.35131,NA,NA,NA,NA,-48.867,NA,NA,NA,NA,NA,NA,NA
195907,-1.17639,4.89314,4.20314,NA,NA,NA,-69.505,NA,NA,NA,NA,NA,NA,NA,NA
196052,-1.95641,4.27231,2.74072,NA,-20.01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
196240,-0.37686,4.17014,3.65081,NA,NA,-84.897,NA,NA,NA,NA,NA,NA,NA,NA,NA
196548,-0.357446,3.98439,4.26335,NA,NA,NA,NA,NA,-102.727,NA,NA,NA,NA,NA,NA
196775,-0.794377,4.61193,3.06859,NA,NA,-44.118,NA,NA,NA,NA,NA,NA,NA,NA,NA
196873,-2.07187,5,3.52708,-55.73,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
197088,-1.48921,5,3.39084,-55.299,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
197289,0.0916077,5,2.61193,NA,NA,NA,NA,NA,-143.533,NA,NA,NA,NA,NA,NA
197600,-1.64298,5,2.23567,NA,NA,NA,NA,-56.76,NA,NA,NA,NA,NA,NA,NA
197745,-0.745283,4.70422,2.60196,NA,-63.682,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
197830,-1.6909,4.68441,3.48845,NA,NA,NA,NA,-29.93,NA,NA,NA,NA,NA,NA,NA
198049,-1.42956,5,3.5807,NA,-19.226,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
198277,-1.57367,5,2.75976,NA,NA,-58.229,NA,NA,NA,NA,NA,NA,NA,NA,NA
198453,-2.83374,5,3.31298,NA,-48.602,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
198748,-1.81338,5,2.75094,NA,NA,NA,-62.408,NA,NA,NA,NA,NA,NA,NA,NA
198992,-2.74207,5,3.5011,NA,NA,NA,NA,NA,NA,NA,-106.458,NA,NA,NA,NA
199200,-2.51334,4.885,4.09343,NA,NA,NA,NA,-57.073,NA,NA,NA,NA,NA,NA,NA
199252,-3.65192,5,5,NA,NA,NA,NA,-164.121,NA,NA,NA,NA,NA,NA,NA
199456,-4.30418,5,3.25992,NA,NA,NA,NA,-178.37,NA,NA,NA,NA,NA,NA,NA
199712,-3.5819,5,4.72476,NA,-139.174,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
199998,-2.20782,4.3561,2.34384,NA,NA,NA,-81.651,NA,NA,NA,NA,NA,NA,NA,NA
