id,x0,x1,x2,fitness-2.5,fitness-1.5,fitness-2,fitness-4,fitness-5,fitness-4.5,fitness-3.5,fitness-3
191528,-1.66386,5,-4.79374,NA,NA,NA,NA,-70.243,NA,NA,NA
191608,-1.3244,3.97278,-5,NA,NA,NA,NA,NA,-20.163,NA,NA
191793,-1.41847,4.28009,-5,NA,NA,NA,NA,-70.516,NA,NA,NA
192022,-1.40769,5,-5,NA,NA,NA,-114.308,NA,NA,NA,NA
192256,-1.76035,5,-3.59687,NA,NA,NA,-127.206,NA,NA,NA,NA
192498,-1.6044,4.95645,-3.80274,-242.296,NA,NA,NA,NA,NA,NA,NA
192643,-1.35678,4.29,-4.58314,NA,NA,NA,NA,NA,NA,NA,-141.954
192844,-0.830091,4.77161,-4.49636,NA,NA,NA,NA,NA,-103.473,NA,NA
193091,-0.695616,5,-5,NA,NA,NA,NA,-133.284,NA,NA,NA
193376,-1.04242,5,-5,NA,NA,NA,NA,-89.708,NA,NA,NA
193432,-1.57157,5,-5,NA,NA,NA,NA,-77.186,NA,NA,NA
193621,-2.89289,3.73432,-5,NA,NA,NA,NA,-81.251,NA,NA,NA
193869,-2.32495,2.52735,-4.50808,NA,NA,NA,NA,NA,-119.21,NA,NA
194094,-2.47404,4.12185,-4.77004,NA,NA,NA,NA,-59.502,NA,NA,NA
194246,-2.90908,3.49545,-3.09418,NA,NA,NA,-155.994,NA,NA,NA,NA
194443,-1.43116,3.68881,-4.2898,NA,NA,NA,NA,-73.59,NA,NA,NA
194707,-1.74122,4.00679,-4.55967,NA,NA,NA,NA,-48.09,NA,NA,NA
194802,-3.14975,4.34536,-3.90215,NA,NA,NA,NA,-114.719,NA,NA,NA
195061,-1.92369,3.46654,-4.16926,NA,NA,NA,NA,-62.558,NA,NA,NA
195290,-3.12121,2.72055,-5,NA,NA,NA,-123.066,NA,NA,NA,NA
195461,-1.05212,4.27124,-4.80848,NA,NA,NA,NA,NA,-78.507,NA,NA
195665,-1.91163,3.38299,-4.4569,NA,NA,NA,NA,NA,NA,NA,-180.034
195935,-2.54845,2.66188,-5,NA,NA,NA,NA,NA,-101.505,NA,NA
196171,-3.51946,2.78072,-5,NA,NA,NA,-140.592,NA,NA,NA,NA
196365,-3.42265,3.47407,-5,NA,NA,NA,-108.921,NA,NA,NA,NA
196516,-2.92521,4.90395,-5,NA,NA,NA,NA,NA,-90.279,NA,NA
196688,-1.83234,5,-3.8779,NA,NA,NA,NA,-100.237,NA,NA,NA
196836,-3.10938,3.06737,-3.61595,NA,NA,NA,NA,-137.807,NA,NA,NA
197111,-2.31431,3.88353,-5,NA,NA,NA,NA,-63.825,NA,NA,NA
197285,-1.32714,3.8981,-3.66104,NA,NA,NA,NA,-103.306,NA,NA,NA
197549,-1.98976,4.25688,-4.56185,NA,NA,NA,NA,-53.082,NA,NA,NA
197638,-1.28604,5,-5,NA,NA,NA,NA,-93.119,NA,NA,NA
197916,-2.14864,4.39673,-5,NA,NA,NA,NA,-58.218,NA,NA,NA
198096,-3.37632,5,-4.64627,NA,NA,NA,NA,-129.116,NA,NA,NA
198277,-2.10267,5,-4.92231,NA,NA,NA,NA,-81.527,NA,NA,NA
198418,-2.16677,5,-5,NA,NA,NA,NA,-78.496,NA,NA,NA
198599,-1.93869,4.05374,-5,NA,NA,NA,NA,-47.309,NA,NA,NA
198879,-3.25341,3.81707,-5,NA,NA,NA,NA,-85.749,NA,NA,NA
199180,-3.2522,3.86121,-4.25357,NA,NA,NA,NA,-111.739,NA,NA,NA
199374,-3.14709,3.8719,-3.92474,NA,NA,NA,NA,-104.905,NA,NA,NA
199414,-3.48914,4.81468,-5,NA,NA,NA,NA,-128.712,NA,NA,NA
199678,-3.09583,3.79919,-2.56377,NA,NA,NA,NA,-210.705,NA,NA,NA
199992,-3.04423,4.38097,-2.10806,NA,NA,NA,NA,-278.522,NA,NA,NA
