id,x0,x1,x2,fitness-3.5,fitness-1.5,fitness-0.5,fitness1,fitness2,fitness1.5,fitness3,fitness4,fitness3.5,fitness0,fitness0.5,fitness2.5,fitness5,fitness4.5,fitness-2,fitness-1,fitness-4,fitness-4.5,fitness-5,fitness-3,fitness-2.5
98511,-1.34544,3.09535,-1.2556,NA,NA,NA,NA,NA,NA,NA,NA,NA,1150.143,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
98769,-0.48531,3.31043,-1.61995,NA,NA,NA,NA,NA,34.733,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
98958,-0.110388,1.16866,-0.638691,NA,NA,NA,NA,NA,280.894,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
99031,0.195825,-1.26649,-1.00745,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,401.642,NA,NA,NA,NA,NA,NA,NA,NA,NA
99381,-1.68861,0.173304,-2.75676,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.057,NA,NA,NA,NA,NA,NA,NA,NA,NA
99579,-0.547274,1.10348,-1.00244,NA,NA,NA,NA,39.438,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
99710,-1.50719,0.491662,-3.28352,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12.784,NA,NA,NA,NA,NA,NA,NA,NA,NA
99959,-2.47289,0.649094,-4.19227,NA,NA,NA,NA,NA,NA,NA,17.218,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
100119,-2.65817,1.22971,-2.93026,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11.221,NA,NA,NA,NA,NA,NA,NA,NA,NA
100276,-1.48218,1.47761,-4.38414,NA,NA,NA,NA,NA,NA,112.016,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
100545,-0.205394,1.65228,-4.90892,NA,NA,NA,NA,NA,NA,16.938,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
100688,-0.641006,1.32429,-4.98646,NA,NA,NA,NA,NA,NA,229.852,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
100839,-1.60059,1.95761,-4.59547,NA,NA,NA,NA,NA,NA,NA,NA,52.566,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
101145,-0.0489712,3.35449,-4.90453,NA,NA,NA,NA,124.926,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
101316,0.516576,3.05775,-4.61834,NA,NA,NA,NA,NA,6.028,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
101536,-0.222175,4.29123,-4.80678,NA,NA,NA,NA,NA,139.467,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
101767,-1.82451,4.94006,-3.71145,NA,NA,NA,NA,NA,NA,25.174,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
101871,-4.38175,4.51115,-4.44566,NA,NA,NA,NA,NA,NA,-0.136,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
102189,-4.75721,3.46783,-4.05024,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,31.515,NA,NA,NA,NA,NA,NA,NA,NA
102212,-4.91215,3.23056,-4.05949,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,320.418,NA,NA,NA,NA,NA,NA,NA,NA
102500,-4.56373,2.49188,-3.13114,NA,NA,NA,NA,NA,NA,NA,23.056,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
102755,-3.85793,2.87159,-2.39976,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,151.278,NA,NA,NA,NA,NA,NA,NA,NA
102971,-4.42969,3.42447,-2.21686,NA,NA,NA,NA,NA,NA,NA,73.824,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
103182,-2.59583,3.20714,-2.48949,NA,NA,NA,NA,NA,NA,NA,NA,121.86,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
103281,-2.63249,2.1119,-1.88315,NA,NA,NA,NA,NA,NA,38.946,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
103403,-3.19531,1.25749,-1.96144,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-69.63,NA,NA,NA,NA,NA,NA,NA,NA,NA
103686,-2.42401,-0.556087,-2.29477,NA,NA,NA,NA,NA,1.461,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
103911,-1.79185,-0.912035,-2.26133,NA,NA,NA,NA,NA,10.084,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
104193,-1.8754,-2.66872,-3.61527,NA,NA,NA,NA,NA,NA,20.802,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
104205,-1.50547,-4.66591,-4.96585,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-89.709,NA,NA,NA,NA,NA,NA,NA,NA,NA
104484,-0.686792,-4.87391,-4.32901,NA,NA,NA,NA,12.603,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
104653,-0.947922,-3.69064,-4.90183,NA,NA,NA,NA,NA,NA,NA,NA,69.194,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
104971,-3.09948,-1.847,-3.34343,NA,NA,NA,NA,NA,NA,NA,-24.998,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
105077,-1.57797,-0.948252,-4.17948,NA,NA,NA,NA,NA,NA,NA,-146.393,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
105288,-2.22309,-0.837066,-2.7709,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,127.618,NA,NA,NA,NA,NA,NA,NA
105584,-0.978126,-1.34862,-1.47238,NA,NA,NA,NA,NA,NA,NA,NA,2320.274,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
105686,-1.12639,-1.7513,-0.387825,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-13.442,NA,NA,NA,NA,NA,NA,NA,NA
105919,-1.29237,-2.2588,-0.357337,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,447.797,NA,NA,NA,NA,NA,NA,NA
106020,-0.30749,-1.0314,-1.17356,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1453.308,NA,NA,NA,NA,NA,NA,NA
106283,0.530836,0.63194,-0.339443,NA,NA,NA,NA,NA,NA,10.68,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
106461,0.129043,-0.0853505,-1.82952,NA,NA,NA,NA,NA,7.427,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
106750,1.4062,-0.293258,-0.888199,NA,NA,NA,NA,NA,NA,NA,NA,567.391,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
106872,0.917852,0.460673,-0.249417,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,66.804,NA,NA,NA,NA,NA,NA,NA,NA,NA
107199,-0.509357,0.544899,-0.798266,NA,NA,NA,NA,NA,69.926,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
107365,0.326048,-0.576495,-0.00394835,NA,NA,NA,NA,NA,362.027,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
107422,1.29626,-1.04106,0.426391,NA,NA,NA,NA,NA,26.389,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
107664,2.11621,-0.148086,-0.555205,NA,NA,NA,NA,-126.153,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
107804,2.56364,1.41509,0.940368,NA,NA,NA,NA,NA,NA,-1.415,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
108015,2.17429,1.92225,-0.396452,NA,NA,NA,NA,NA,-28.877,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
108239,-0.0314128,0.919556,-0.955011,NA,NA,NA,NA,335.512,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
108530,1.8363,0.805851,-0.304015,NA,NA,NA,NA,79.335,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
108707,1.12718,0.748353,-1.49126,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,78.101,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
108813,2.67456,0.746835,-1.81928,NA,NA,NA,48.443,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
109184,4.51956,-1.37933,-2.04445,NA,NA,NA,NA,NA,NA,NA,NA,NA,222.641,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
109293,2.7263,-0.490015,-0.128267,NA,NA,NA,NA,NA,NA,NA,NA,NA,43.558,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
109419,3.10994,-0.823979,-1.56483,NA,NA,3583.28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
109670,1.36223,1.25072,-0.657445,NA,NA,NA,NA,NA,NA,NA,NA,NA,688.17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
109902,1.67015,2.37032,-1.54448,NA,NA,NA,-122.351,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
110039,3.13656,2.86591,-3.41224,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13.179,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
110282,2.549,3.14999,-4.14388,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.533,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
110537,3.38466,2.56532,-4.84994,NA,NA,11.774,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
110640,3.39492,2.90479,-3.87124,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,28.47,NA,NA,NA,NA,NA,NA
110926,4.3538,4.21488,-3.19895,NA,569.884,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
111007,4.03133,3.30126,-2.39282,NA,NA,137.457,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
111374,3.06487,2.54033,-2.85063,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.332,NA,NA,NA,NA,NA
111450,2.7833,3.46934,-1.05891,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,94.294,NA,NA,NA,NA,NA,NA
111800,2.95451,1.12815,-1.14376,NA,NA,NA,NA,NA,NA,NA,NA,NA,10.535,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
111829,3.11006,0.647846,-1.24024,NA,NA,NA,NA,NA,NA,NA,NA,NA,210.352,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
112070,3.59252,-0.195733,-2.71116,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,30.572,NA,NA,NA,NA,NA,NA,NA,NA,NA
112379,3.99651,-1.81122,-4.23706,NA,NA,NA,NA,-0.009,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
112532,4.3976,-1.76953,-4.5438,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.052,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
112705,4.31377,-2.54314,-4.95597,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,447.257,NA,NA,NA,NA,NA
112974,3.25493,0.145893,-3.76018,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.165,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
113076,1.54172,0.557096,-2.13823,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.711,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
113219,1.32052,0.559185,-1.14433,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.008,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
113492,0.51163,1.02182,-0.663652,NA,NA,-25.027,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
113776,-0.559813,-0.0474864,-0.511173,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,416.997,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
113871,-0.553172,0.772943,-2.4057,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,278.096,NA,NA,NA,NA,NA
114117,-0.359826,0.269413,-2.19616,NA,NA,55.853,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
114350,1.33696,0.837135,-2.56154,NA,NA,-91.456,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
114464,2.29463,0.44428,-3.83257,NA,NA,NA,NA,NA,NA,NA,NA,NA,114.217,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
114605,2.97014,1.48515,-3.48105,NA,NA,23.066,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
114995,1.50859,1.94115,-3.16439,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13.601,NA,NA,NA,NA,NA,NA
115200,0.441178,1.49689,-2.05429,NA,159.351,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
115370,0.307509,1.9408,-2.43257,NA,208.797,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
115481,-0.186858,2.90348,-3.16407,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,112.718
115674,-1.14556,2.75577,-2.54374,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,81.55,NA,NA,NA,NA,NA
115850,-2.36163,1.50478,-2.11008,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,145.911,NA,NA,NA,NA,NA
116145,-2.33874,1.36421,-2.86104,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,115.885,NA,NA,NA,NA,NA
116361,-0.727005,1.8099,-0.849401,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5071.845,NA,NA,NA,NA,NA
116514,1.21187,1.645,-1.46013,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,192.818,NA,NA,NA,NA,NA
116648,2.64738,1.46994,-2.57308,NA,38.979,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
116883,2.82023,2.66754,-2.56377,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,75.753,NA,NA,NA,NA,NA
117002,3.27987,1.07987,-0.788726,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,26.173,NA,NA,NA,NA,NA,NA
117258,4.28611,1.89498,-3.6775,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13.876
117471,4.35368,0.101211,-4.52762,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,38.726
117755,2.37168,0.832409,-3.70008,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-19.214,NA,NA,NA,NA,NA,NA
117973,1.57763,2.07234,-3.12809,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.158,NA
118070,1.66005,3.18464,-2.42709,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-18.336,NA
118383,2.03013,3.84056,-2.05855,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13.51,NA,NA,NA
118506,1.03707,4.16919,-2.18831,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,16.735,NA
118711,2.57805,4.98566,-1.79929,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-7.542
118923,3.25578,4.79542,-1.99773,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1485.385,NA,NA,NA,NA,NA,NA
119137,1.9471,3.95926,-3.85295,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-3.656,NA,NA,NA,NA
119220,1.7871,3.49439,-2.33179,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.949,NA,NA,NA
119447,2.53857,3.53337,-2.94397,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.076,NA
119646,4.34583,2.66432,-3.79114,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,38.465,NA
119928,3.32045,1.80275,-2.94704,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,200.383,NA,NA,NA,NA,NA,NA
120050,3.14191,1.97104,-3.11126,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.495,NA
120243,2.25236,3.59934,-4.19221,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.439,NA,NA,NA,NA
120533,1.8514,2.61931,-4.69283,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-3.276,NA,NA,NA
120662,3.09423,2.60373,-4.28378,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-3.97,NA
120963,3.4973,2.41241,-3.30825,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.514,NA,NA,NA,NA
121075,1.77625,2.13669,-1.99593,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,15.173,NA
121364,2.39695,-0.261215,-3.51866,NA,142.837,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
121440,0.334664,-0.218442,-3.76789,NA,NA,154.833,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
121629,1.0857,0.456227,-4.79762,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.081,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
121879,0.830002,1.2856,-4.88043,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-49.417,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
122133,1.49651,2.49849,-4.77816,NA,NA,NA,NA,NA,-3.768,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
122292,-0.0239734,2.24312,-4.86311,NA,NA,NA,81.775,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
122414,-0.941715,3.14419,-3.97505,NA,NA,NA,NA,218.358,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
122744,-1.14389,3.37066,-1.42061,NA,NA,NA,213.743,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
122893,0.215231,3.14805,-1.09739,NA,NA,NA,NA,NA,-13.092,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
123099,0.812609,3.03055,1.12923,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.801,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
123388,0.793068,2.65882,2.13901,NA,NA,10.661,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
123428,0.264339,3.14482,4.1799,NA,NA,NA,NA,NA,NA,NA,NA,NA,95.205,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
123756,0.04861,2.46649,3.53019,NA,NA,NA,NA,NA,0.384,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
123864,0.758595,3.16799,3.05079,NA,NA,25.058,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
124108,1.31108,3.28575,2.5046,NA,NA,NA,NA,NA,NA,NA,NA,NA,58.06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
124209,1.25159,3.75092,1.98238,NA,NA,83.229,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
124420,0.636377,4.67563,1.38555,NA,NA,NA,27.75,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
124645,-0.174558,4.85909,1.24238,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,427.106,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
124957,-0.624297,2.8725,1.06648,NA,NA,60.017,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
125058,-0.972783,2.20289,0.626581,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-84.779
125298,-0.407286,3.26267,0.469564,NA,NA,286.395,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
125429,0.240248,4.40546,0.472623,NA,NA,NA,NA,NA,NA,NA,NA,NA,243.338,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
125653,-0.526594,4.24002,0.222245,NA,NA,183.241,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
125861,-0.45977,3.77984,1.07411,NA,NA,NA,NA,NA,-0.509,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
126129,1.12639,3.48594,0.779101,NA,NA,NA,7.603,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
126324,1.49269,4.97007,2.91163,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12.727,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
126484,1.57228,4.68648,3.87451,NA,NA,NA,NA,NA,NA,NA,NA,NA,-8.387,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
126607,2.07954,4.98053,4.31356,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,207.77,NA,NA,NA,NA,NA,NA
126895,2.43195,4.80131,4.90382,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,720.367
127029,2.11876,4.95672,4.09973,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,268.555,NA,NA,NA,NA,NA,NA
127233,2.84171,4.34555,4.39798,NA,NA,471.655,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
127475,2.70149,4.17305,2.65339,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.618,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
127774,1.58299,4.99146,3.02322,NA,NA,NA,NA,NA,-2.032,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
127912,2.86186,2.92023,2.98814,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-5.616,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
128125,4.61302,2.95911,4.09182,NA,NA,NA,NA,NA,NA,NA,NA,NA,35.096,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
128392,4.34525,4.15667,4.96202,NA,NA,2501.476,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
128572,3.96959,4.70612,4.31587,NA,143.959,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
128799,4.28945,4.04146,4.14989,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,153.859
128914,3.47231,3.74031,3.59705,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.749,NA,NA,NA,NA,NA,NA
129164,3.35167,4.85348,3.93926,NA,NA,NA,NA,NA,NA,NA,NA,NA,454.001,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
129376,3.06601,4.55942,4.95092,NA,NA,2.17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
129483,1.85032,4.04599,4.65498,NA,NA,NA,33.839,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
129779,2.71344,3.44255,4.65215,NA,NA,NA,NA,87.008,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
129963,1.6695,2.99146,4.34703,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11.214,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
130042,1.6102,2.12891,4.32458,NA,NA,NA,-23.943,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
130389,-0.222222,1.32486,4.08942,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,139.917,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
130517,-0.0613607,1.78293,4.28661,NA,NA,409.004,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
130677,0.176404,0.341784,4.77359,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,177.86,NA,NA,NA,NA,NA,NA
130817,1.41074,-1.53198,4.7595,NA,NA,NA,NA,NA,NA,NA,NA,NA,2551.162,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
131187,1.18392,-1.62148,3.13392,NA,NA,188.567,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
131284,0.705737,-2.40593,2.10746,NA,99.956,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
