id,x0,x1,x2,fitness7.5,fitness6.5,fitness7,fitness9,fitness8.5,fitness8,fitness9.5,fitness10,fitness6,fitness5,fitness5.5,fitness4.5,fitness4,fitness3.5,fitness10.5,fitness3
124098,8.04304,7.91008,9.09328,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.198,NA
124318,8.29166,8.15295,8.68099,NA,NA,NA,0.479,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
124510,7.49992,8.65023,7.6153,NA,NA,NA,NA,NA,0.813,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
124693,7.57195,7.6285,7.15769,NA,NA,NA,NA,0.808,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
124840,7.01545,8.57509,8.40567,NA,NA,NA,NA,0.623,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
125020,8.06202,8.80126,7.74501,NA,NA,NA,NA,0.727,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
125365,7.76583,7.78541,7.0259,NA,NA,NA,NA,0.839,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
125454,7.78323,7.64748,7.3951,NA,NA,NA,NA,NA,0.938,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
125657,8.04748,6.70673,7.98943,NA,NA,NA,NA,0.633,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
125881,8.28959,7.14301,8.20588,NA,NA,NA,NA,0.711,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
126168,8.61729,7.52013,6.57657,0.597,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
126231,7.88575,7.73566,6.56873,NA,NA,NA,NA,NA,0.728,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
126497,8.72183,7.98387,7.07033,NA,NA,NA,NA,0.667,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
126657,7.086,7.27501,8.08276,0.817,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
126925,7.24312,7.617,9.10833,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.187,NA,NA,NA,NA,NA
127120,8.53791,7.97982,7.92892,0.816,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
127305,7.91923,8.72912,7.35661,NA,NA,NA,NA,NA,0.784,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
127438,6.72542,8.40626,7.66417,NA,NA,NA,NA,NA,0.692,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
127656,7.01902,7.73713,6.89207,NA,NA,NA,NA,0.621,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
127975,7.92514,7.65156,6.97549,NA,NA,NA,NA,0.735,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
128138,7.87378,7.13926,7.40907,NA,NA,0.799,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
128345,8.30572,6.73725,7.87082,NA,NA,NA,NA,NA,0.725,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
128539,7.6787,7.77621,8.0522,NA,NA,NA,NA,NA,0.945,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
128721,7.21593,8.68527,6.89155,0.648,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
128814,6.39791,8.5341,7.94844,0.546,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
129007,4.68937,9.05375,7.60173,NA,NA,0.431,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
129279,7.67088,8.8144,7.51694,0.798,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
129503,6.92689,9.2851,8.04081,NA,NA,NA,NA,NA,0.511,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
129705,6.80704,9.01685,7.97148,NA,NA,NA,NA,0.463,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
129853,7.7742,8.33736,8.1802,NA,NA,NA,NA,NA,0.876,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
130044,8.83119,7.21418,8.29576,NA,NA,0.511,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
130360,7.58275,8.54221,8.42669,NA,NA,NA,NA,NA,0.756,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
130506,7.60097,7.22637,8.57381,NA,NA,NA,NA,NA,0.773,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
130716,6.81624,7.96388,8.2826,NA,NA,NA,NA,NA,0.745,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
130937,7.255,6.80155,8.99966,0.54,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
131168,8.11825,8.16524,8.61569,NA,NA,0.728,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
131321,9.02957,8.02251,8.54062,0.595,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
131553,8.20168,6.89747,7.74862,NA,NA,0.652,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
131602,8.18236,7.82782,7.27685,NA,0.549,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
131836,6.98089,8.07333,7.62024,NA,0.644,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
132187,7.50488,7.86707,7.72447,0.986,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
132348,7.04845,8.35188,7.63664,NA,NA,NA,NA,NA,0.793,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
132461,6.43063,8.30217,7.76718,NA,NA,NA,NA,NA,0.62,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
132741,7.42616,7.85505,7.65403,0.955,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
132942,7.01167,8.33942,8.92172,NA,NA,NA,NA,NA,0.595,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
133164,7.93135,8.06643,8.37884,NA,NA,0.741,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
133383,7.976,8.10232,8.75285,0.736,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
133495,7.41271,8.39616,8.42961,0.78,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
133606,7.81325,8.384,8.68053,NA,NA,NA,NA,0.668,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
133992,8.20729,8.38909,8.60342,NA,NA,NA,0.543,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
134108,7.91624,8.47232,8.45722,NA,NA,NA,0.562,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
134340,8.09008,7.47434,7.31619,0.905,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
134493,7.68736,8.24054,7.1766,NA,NA,0.714,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
134725,7.36273,8.21648,7.74325,NA,NA,0.807,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
134958,7.98885,7.94487,7.69714,0.97,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
135045,8.75424,7.75019,7.06862,NA,NA,0.612,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
135286,7.97047,6.6822,7.36948,NA,NA,0.593,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
135511,7.24248,7.18721,7.93422,0.884,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
135749,7.57582,8.37975,7.58308,NA,NA,0.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
135878,8.4042,8.17452,8.24735,NA,NA,NA,NA,0.747,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
136173,7.92741,8.64564,7.54837,NA,NA,NA,NA,0.758,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
136301,7.49002,8.14501,6.45202,NA,NA,NA,NA,0.504,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
136456,8.1771,8.65318,6.88188,NA,NA,NA,0.453,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
136792,8.75619,10.1486,7.45712,NA,NA,NA,NA,NA,0.302,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
136995,7.77726,9.44313,8.08239,0.609,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
137066,9.25284,8.24555,8.56373,NA,NA,NA,NA,NA,0.488,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
137221,7.79852,8.91174,8.52064,0.66,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
137552,7.25482,7.52968,8.05349,NA,NA,NA,NA,NA,0.909,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
137633,7.59446,7.2153,8.28782,NA,NA,NA,NA,NA,0.833,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
137942,6.42194,6.75709,8.15375,NA,NA,NA,NA,0.32,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
138047,6.31345,8.14867,7.38067,NA,NA,NA,0.398,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
138294,6.34206,8.52667,6.93653,NA,NA,NA,NA,NA,0.395,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
138542,5.89325,8.13395,8.76571,NA,NA,0.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
138718,4.60824,7.65788,7.55581,NA,NA,NA,NA,NA,0.837,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
138919,4.37582,7.18966,7.91729,NA,NA,NA,NA,NA,0.845,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
139051,6.48339,7.47626,7.78936,NA,NA,0.594,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
139292,7.80169,7.39124,7.76007,NA,NA,0.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
139452,8.19963,6.17099,8.4406,NA,NA,0.333,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
139785,8.03297,7.04046,7.23407,0.835,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
139889,7.82177,7.75289,6.98342,NA,NA,0.816,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
140170,7.93775,7.13803,8.5437,NA,NA,0.716,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
140268,8.03399,7.62188,7.66389,NA,NA,NA,NA,0.915,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
140567,8.25901,8.17115,7.05381,NA,NA,NA,NA,0.713,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
140610,7.69698,7.12907,7.13759,NA,NA,NA,NA,0.689,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
140997,7.6704,7.1877,7.25834,NA,NA,0.835,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
141100,7.23971,8.13519,7.51317,NA,NA,NA,NA,NA,NA,NA,NA,0.513,NA,NA,NA,NA,NA,NA,NA
141322,7.45196,7.68952,8.73684,NA,NA,0.713,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
141496,7.60463,7.69137,7.98632,0.964,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
141767,7.70842,8.16377,7.72767,NA,NA,NA,NA,NA,0.957,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
141935,7.71782,6.31384,7.95343,0.631,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
142132,7.72091,7.41246,7.77282,NA,NA,NA,NA,NA,0.945,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
142282,8.57804,7.76668,8.96496,NA,NA,NA,NA,NA,0.629,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
142589,9.33455,7.77898,8.27414,0.559,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
142679,9.24603,8.14837,7.21095,NA,NA,0.544,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
142947,8.98807,6.96727,7.68078,0.64,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
143002,8.75601,8.69911,7.94668,0.615,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
143394,8.08732,7.72082,8.61212,NA,NA,0.706,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
143489,8.41823,7.8892,8.0083,NA,NA,0.77,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
143783,7.01164,7.54294,6.61308,NA,NA,0.547,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
143950,7.55493,7.99944,5.10607,0.575,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
144085,7.71254,8.70121,7.70405,NA,NA,NA,NA,0.674,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
144246,7.97272,6.82567,7.60093,NA,NA,NA,NA,NA,0.82,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
144588,7.23855,7.16713,6.87281,NA,NA,NA,NA,0.595,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
144701,8.35152,7.66719,7.29722,NA,NA,NA,NA,NA,0.871,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
144804,8.28696,8.57846,8.67084,0.652,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
145007,9.25223,8.5899,7.59248,NA,NA,NA,NA,NA,0.524,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
145398,9.58889,7.73678,7.27113,0.564,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
145583,9.63967,6.97487,8.34529,0.405,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
145755,10.2444,7.58864,8.27352,0.406,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
145932,9.17241,6.90735,8.10427,0.539,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
146010,9.04269,7.09942,7.59525,NA,0.45,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
146305,8.59843,7.75181,8.70049,NA,NA,0.65,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
146587,8.23453,6.79708,7.42561,NA,NA,NA,NA,NA,0.727,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
146763,8.30381,7.77942,8.58992,NA,NA,0.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
146885,8.72155,8.30671,8.37421,NA,NA,0.556,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
147076,8.79473,8.41214,8.61528,NA,NA,0.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
147355,9.27655,7.78555,7.35321,NA,NA,0.601,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
147427,8.14974,8.01177,7.02287,0.818,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
147722,8.37343,6.61041,7.73932,NA,NA,0.578,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
147949,7.96918,7.04299,7.9465,0.843,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
148128,7.33806,7.4057,7.38329,NA,NA,NA,NA,NA,NA,NA,NA,0.464,NA,NA,NA,NA,NA,NA,NA
148398,6.72938,7.06862,8.9406,NA,NA,0.411,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
148455,7.4381,7.98915,8.35775,NA,NA,0.738,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
148748,7.38885,8.02149,7.9182,NA,NA,NA,NA,0.888,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
148853,6.07917,8.29636,8.70025,NA,0.111,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
149132,6.88675,8.23223,6.79629,NA,NA,0.568,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
149245,7.346,8.61527,8.16515,0.776,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
149525,7.28838,7.20554,7.51301,NA,NA,0.741,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
149727,8.27668,7.29039,7.88701,NA,NA,NA,NA,NA,0.845,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
149936,7.93901,7.63549,7.82246,NA,NA,NA,NA,0.852,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
150169,8.01524,7.23653,7.76979,NA,NA,NA,NA,0.86,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
150245,7.88227,6.87032,7.51991,NA,NA,NA,0.614,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
150487,7.6066,6.76039,6.51854,NA,NA,0.458,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
150726,6.8518,6.81002,5.75087,NA,NA,NA,NA,0.026,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
150958,7.4827,8.14614,5.75665,NA,NA,NA,NA,0.368,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
151166,6.86253,8.32184,7.97634,NA,NA,0.709,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
151302,6.81337,7.38838,8.60309,NA,NA,NA,NA,NA,0.62,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
151496,6.64256,7.7963,8.17124,NA,NA,0.602,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
151630,7.71214,7.7118,7.53633,0.981,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
151801,8.18714,7.71258,6.94175,NA,NA,NA,NA,NA,0.83,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
152121,7.99086,6.82104,7.43447,NA,NA,NA,NA,NA,0.79,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
152383,7.14959,8.14189,8.02581,0.835,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
152440,7.33603,6.79844,8.44412,0.693,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
152625,8.15944,6.59678,7.92965,NA,NA,NA,NA,0.591,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
152867,7.4489,5.63836,7.53878,0.475,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
153113,7.7086,7.00495,8.25765,NA,NA,NA,NA,NA,0.818,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
153298,8.00368,7.74226,7.18651,0.924,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
153529,7.67815,8.051,7.68457,0.947,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
153633,7.41618,7.8685,7.1977,NA,NA,0.775,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
153956,7.11597,7.60381,8.93062,NA,NA,0.515,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
154046,7.22825,7.78497,7.72843,0.949,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
154276,6.79453,7.86571,7.57334,NA,NA,NA,NA,NA,0.808,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
154513,8.55425,7.58612,6.94613,NA,NA,NA,NA,0.615,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
154618,8.18971,7.25761,7.93582,NA,NA,NA,NA,NA,NA,0.586,NA,NA,NA,NA,NA,NA,NA,NA,NA
154891,7.71214,7.53677,7.70157,NA,NA,NA,NA,0.918,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
155137,7.48074,7.03897,7.2163,NA,NA,NA,NA,NA,0.835,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
155259,8.45129,6.2386,7.35428,NA,NA,NA,NA,NA,0.45,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
155542,6.78409,7.66994,7.96676,NA,NA,NA,NA,NA,0.805,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
155697,7.95894,8.9873,7.08505,NA,NA,NA,NA,NA,0.661,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
155872,7.98918,7.4961,7.76615,NA,NA,NA,NA,NA,0.937,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
156102,7.9156,7.72442,7.42539,NA,NA,NA,NA,0.831,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
156247,8.71614,7.92077,7.51251,NA,NA,NA,NA,NA,0.814,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
156448,8.32474,8.33105,8.40982,NA,NA,0.661,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
156699,8.72315,8.40598,7.62116,NA,NA,NA,0.565,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
156964,8.38366,7.68026,6.82076,NA,NA,NA,NA,NA,NA,0.357,NA,NA,NA,NA,NA,NA,NA,NA,NA
157099,8.61021,8.60327,7.12173,NA,NA,NA,NA,NA,NA,0.248,NA,NA,NA,NA,NA,NA,NA,NA,NA
157207,8.73991,7.69772,7.68137,0.816,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
157515,9.24462,7.66944,8.28488,0.625,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
157792,8.40886,7.45248,7.67333,NA,NA,NA,NA,NA,0.894,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
157905,8.58197,8.26673,7.05126,NA,NA,NA,NA,NA,0.688,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
158159,7.92551,7.98054,6.99816,0.858,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
158201,7.09399,7.63204,7.3277,0.886,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
158542,7.64643,7.54408,5.70801,NA,NA,NA,NA,NA,0.487,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
158741,8.02185,7.6032,6.79989,0.806,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
158969,8.5484,7.21171,6.55793,NA,NA,0.467,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
159118,8.63047,6.46231,7.54985,NA,NA,NA,NA,NA,0.514,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
159237,7.98576,6.95872,8.99028,0.617,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
159408,9.65636,8.157,8.54957,0.428,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
159630,8.45496,7.84745,7.80981,NA,NA,NA,NA,NA,0.879,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
159869,7.84338,7.48658,8.43627,NA,NA,NA,NA,0.759,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
160179,8.3674,9.06009,7.8261,NA,NA,NA,NA,NA,0.647,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
160319,8.37227,7.89502,7.30615,NA,NA,NA,NA,NA,0.868,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
160513,8.58588,7.57378,5.9322,0.397,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
160777,7.04714,7.70153,6.715,NA,NA,NA,NA,NA,0.697,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
160846,6.8068,6.08254,7.48698,NA,NA,NA,NA,NA,0.375,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
161192,7.77451,6.69021,9.21694,0.483,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
161368,8.36396,7.04255,9.6843,NA,NA,NA,NA,NA,0.376,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
161578,7.75524,7.63371,9.67423,NA,NA,NA,NA,0.476,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
161711,8.91033,7.72646,7.96665,NA,NA,NA,NA,NA,0.724,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
161941,8.08367,8.73803,7.69969,NA,NA,NA,NA,0.651,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
162017,8.22286,8.37223,8.04304,NA,NA,NA,NA,NA,0.839,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
162388,8.07317,7.97053,7.45078,NA,NA,NA,NA,NA,0.925,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
162426,7.32575,6.93772,6.87556,NA,NA,NA,0.455,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
162715,6.77617,8.244,7.46248,NA,NA,0.668,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
162829,8.10625,8.61058,7.37659,0.801,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
163097,8.0791,6.96722,7.91107,0.813,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
163331,8.6567,6.77127,7.90557,0.658,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
163557,9.04891,8.25706,7.41342,0.639,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
163789,8.12944,7.57932,6.72842,NA,NA,0.678,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
163840,6.86594,8.09562,7.60137,NA,NA,NA,NA,NA,0.817,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
164023,8.10608,7.79377,7.43391,NA,0.664,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
164223,8.06721,6.65795,8.46568,NA,NA,NA,NA,0.532,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
164470,7.16027,7.72627,7.42188,NA,NA,NA,NA,NA,0.898,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
164704,7.43785,7.83344,7.50945,NA,NA,NA,NA,0.89,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
164924,7.53252,8.01779,6.81377,0.803,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
165119,7.87582,8.04448,6.71826,NA,NA,NA,NA,NA,0.759,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
165257,6.27856,7.83623,7.27545,NA,NA,0.483,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
