id,x0,x1,x2,fitness-3.5,fitness-5,fitness-4.5,fitness-3,fitness-4,fitness-2.5,fitness-2,fitness-1.5,fitness-0.5,fitness-1,fitness0,fitness1,fitness0.5
141570,2.24661,3.55235,-5,NA,NA,NA,NA,NA,NA,-97.28,NA,NA,NA,NA,NA,NA
141693,3.20873,3.21592,-5,NA,NA,NA,NA,NA,NA,NA,NA,NA,-139.146,NA,NA,NA
141977,3.52953,2.63508,-5,NA,NA,NA,-98.918,NA,NA,NA,NA,NA,NA,NA,NA,NA
142106,3.4263,2.07817,-5,NA,NA,NA,NA,NA,-74.335,NA,NA,NA,NA,NA,NA,NA
142368,3.16184,1.21473,-4.80347,NA,NA,NA,NA,NA,-57.435,NA,NA,NA,NA,NA,NA,NA
142531,3.14964,1.51148,-4.14194,NA,NA,NA,NA,NA,-49.574,NA,NA,NA,NA,NA,NA,NA
142692,3.2684,1.35985,-4.01809,NA,NA,NA,NA,NA,NA,-70.317,NA,NA,NA,NA,NA,NA
142907,3.49054,1.42262,-5,NA,NA,NA,NA,NA,NA,-79.65,NA,NA,NA,NA,NA,NA
143110,2.03438,1.95529,-4.15272,NA,NA,NA,NA,NA,-6.774,NA,NA,NA,NA,NA,NA,NA
143218,2.9712,2.13295,-4.46409,NA,NA,NA,-42.384,NA,NA,NA,NA,NA,NA,NA,NA,NA
143594,2.74602,3.71192,-4.8409,NA,NA,NA,NA,NA,-116.42,NA,NA,NA,NA,NA,NA,NA
143613,2.59828,3.5673,-3.90991,NA,NA,NA,NA,NA,NA,NA,-125.09,NA,NA,NA,NA,NA
143923,3.34465,2.12055,-5,NA,NA,NA,NA,NA,NA,NA,NA,NA,-129.163,NA,NA,NA
144187,3.33093,2.21442,-5,NA,NA,NA,NA,NA,NA,-73.382,NA,NA,NA,NA,NA,NA
144228,2.34402,2.48419,-5,NA,NA,NA,NA,NA,NA,NA,NA,-121.582,NA,NA,NA,NA
144551,1.87384,1.67696,-5,NA,NA,NA,NA,NA,NA,NA,NA,-103.671,NA,NA,NA,NA
144742,2.37945,0.930701,-4.41221,NA,NA,NA,NA,NA,NA,-43.96,NA,NA,NA,NA,NA,NA
144949,2.56318,1.9356,-4.08966,NA,NA,NA,NA,NA,NA,-23.592,NA,NA,NA,NA,NA,NA
145070,1.54203,2.10343,-5,NA,NA,NA,NA,NA,NA,-25.611,NA,NA,NA,NA,NA,NA
145229,1.88133,1.59741,-5,-38.668,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
145462,2.9444,2.31368,-5,NA,NA,NA,NA,NA,-51.836,NA,NA,NA,NA,NA,NA,NA
145646,2.85192,2.43178,-4.65495,NA,NA,NA,NA,NA,NA,-49.296,NA,NA,NA,NA,NA,NA
145877,2.8959,2.297,-5,-66.779,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
146172,2.09916,2.37532,-4.72263,NA,NA,NA,NA,NA,-21.289,NA,NA,NA,NA,NA,NA,NA
146366,3.00466,2.00565,-4.18441,NA,NA,NA,NA,NA,-40.729,NA,NA,NA,NA,NA,NA,NA
146569,0.194351,2.29661,-3.70971,NA,NA,NA,NA,NA,NA,-83.596,NA,NA,NA,NA,NA,NA
146755,-0.156479,2.49647,-4.35946,NA,NA,NA,NA,NA,NA,NA,NA,NA,-144.547,NA,NA,NA
146924,0.574796,2.17822,-5,NA,NA,NA,NA,NA,-52.864,NA,NA,NA,NA,NA,NA,NA
147145,0.470562,0.718885,-5,NA,NA,NA,-123.815,NA,NA,NA,NA,NA,NA,NA,NA,NA
147230,0.384912,2.26116,-4.97434,NA,NA,NA,NA,NA,-64.682,NA,NA,NA,NA,NA,NA,NA
147409,1.759,1.32614,-4.51083,NA,NA,NA,NA,NA,NA,-11.721,NA,NA,NA,NA,NA,NA
147620,1.69765,2.44431,-5,NA,NA,NA,NA,NA,NA,-32.065,NA,NA,NA,NA,NA,NA
147833,0.611118,0.685617,-5,NA,NA,NA,-116.326,NA,NA,NA,NA,NA,NA,NA,NA,NA
148059,1.99737,0.956926,-5,-52.715,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
148216,2.03664,1.71208,-5,NA,NA,NA,NA,NA,-16.35,NA,NA,NA,NA,NA,NA,NA
148458,1.2051,2.53386,-5,NA,NA,NA,NA,NA,NA,-42.374,NA,NA,NA,NA,NA,NA
148733,1.21455,2.41806,-5,NA,NA,NA,NA,NA,NA,-40.983,NA,NA,NA,NA,NA,NA
148832,-1.70053,3.11817,-5,NA,NA,NA,NA,NA,NA,NA,NA,NA,-356.293,NA,NA,NA
149067,-1.10265,0.987363,-4.57712,NA,NA,NA,NA,NA,-272.881,NA,NA,NA,NA,NA,NA,NA
149384,-0.0633751,1.36381,-3.88767,-113.165,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
149472,0.404874,1.74496,-3.40893,NA,NA,NA,NA,-112.419,NA,NA,NA,NA,NA,NA,NA,NA
149613,-0.0393982,1.63462,-2.92103,-143.698,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
149956,-0.309198,1.73645,-3.46539,-143.23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
150101,-0.792265,2.71018,-3.16561,NA,NA,NA,NA,NA,NA,-235.352,NA,NA,NA,NA,NA,NA
150379,0.000528905,2.09024,-3.03671,NA,NA,NA,NA,NA,NA,-139.75,NA,NA,NA,NA,NA,NA
150595,0.339658,2.93469,-4.22891,NA,NA,NA,NA,NA,NA,NA,-97.26,NA,NA,NA,NA,NA
150656,0.926665,2.58088,-5,NA,NA,NA,-55.287,NA,NA,NA,NA,NA,NA,NA,NA,NA
150987,1.26719,3.83543,-4.68125,NA,NA,-193.952,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
151101,0.958405,3.52554,-5,-113.154,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
151277,0.677502,2.65007,-5,NA,NA,NA,-65.019,NA,NA,NA,NA,NA,NA,NA,NA,NA
151455,0.75359,2.88714,-4.1508,NA,NA,NA,NA,NA,-59.549,NA,NA,NA,NA,NA,NA,NA
151757,1.37768,3.1703,-3.93427,NA,NA,NA,NA,-95.992,NA,NA,NA,NA,NA,NA,NA,NA
151954,2.13948,2.05654,-3.38124,NA,NA,NA,NA,-96.474,NA,NA,NA,NA,NA,NA,NA,NA
152077,3.91392,2.16591,-5,NA,NA,NA,-113.755,NA,NA,NA,NA,NA,NA,NA,NA,NA
152317,2.7532,2.19901,-5,NA,NA,NA,NA,NA,-40.211,NA,NA,NA,NA,NA,NA,NA
152402,2.24359,1.75812,-4.5368,NA,NA,NA,NA,NA,-9.228,NA,NA,NA,NA,NA,NA,NA
152601,1.46733,1.41792,-4.68357,NA,NA,NA,-13.212,NA,NA,NA,NA,NA,NA,NA,NA,NA
152994,1.86982,1.81886,-5,NA,NA,NA,NA,NA,-15.485,NA,NA,NA,NA,NA,NA,NA
153083,2.36302,0.992039,-3.21707,NA,NA,NA,NA,NA,-63.437,NA,NA,NA,NA,NA,NA,NA
153360,2.89343,0.323448,-3.48891,NA,NA,NA,NA,NA,-119.199,NA,NA,NA,NA,NA,NA,NA
153425,2.26281,0.91003,-2.67886,NA,NA,NA,NA,NA,-106.877,NA,NA,NA,NA,NA,NA,NA
153609,2.15101,1.09696,-3.90359,NA,NA,NA,NA,NA,NA,NA,-43.514,NA,NA,NA,NA,NA
153883,3.00143,1.82087,-4.32431,NA,NA,NA,NA,NA,NA,NA,NA,-105.633,NA,NA,NA,NA
154107,1.33742,1.70823,-3.69073,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-342.912,NA
154215,1.85822,2.97598,-3.99737,NA,NA,NA,NA,NA,NA,NA,NA,NA,-95.265,NA,NA,NA
154482,1.54254,1.96036,-3.43084,NA,NA,NA,NA,NA,NA,-36.156,NA,NA,NA,NA,NA,NA
154686,1.47072,3.76574,-3.57675,NA,NA,NA,-116.911,NA,NA,NA,NA,NA,NA,NA,NA,NA
154878,1.95662,3.07583,-3.35011,NA,NA,NA,NA,NA,-72.162,NA,NA,NA,NA,NA,NA,NA
155028,1.72076,3.29521,-4.76176,NA,NA,NA,-68.353,NA,NA,NA,NA,NA,NA,NA,NA,NA
155273,1.59872,3.96922,-4.17638,-135.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
155458,1.67895,4.05714,-3.90983,NA,-258.828,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
155706,2.5545,3.8509,-4.22738,NA,NA,NA,-122.679,NA,NA,NA,NA,NA,NA,NA,NA,NA
155874,3.5227,2.48149,-4.60665,NA,NA,NA,-85.53,NA,NA,NA,NA,NA,NA,NA,NA,NA
156118,1.70644,2.03879,-5,NA,NA,NA,NA,NA,NA,NA,-47.653,NA,NA,NA,NA,NA
156274,1.5263,2.26101,-4.56419,NA,NA,NA,NA,NA,NA,NA,NA,-93.482,NA,NA,NA,NA
156499,1.99905,1.91808,-5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-229.096
156654,-0.507338,2.68847,-5,NA,NA,NA,NA,NA,NA,NA,-165.223,NA,NA,NA,NA,NA
156970,0.516957,3.03313,-3.57689,NA,NA,NA,NA,NA,-91.932,NA,NA,NA,NA,NA,NA,NA
157159,0.465368,2.90082,-2.62857,NA,NA,NA,NA,NA,-150.275,NA,NA,NA,NA,NA,NA,NA
157297,2.04141,3.74314,-2.9477,NA,NA,NA,NA,NA,NA,NA,-167.659,NA,NA,NA,NA,NA
157504,2.11456,1.39171,-2.43458,NA,NA,NA,NA,NA,-110.98,NA,NA,NA,NA,NA,NA,NA
157636,1.5513,2.21711,-2.88285,NA,NA,NA,NA,NA,NA,NA,-98.428,NA,NA,NA,NA,NA
157862,0.326897,1.22705,-2.74266,NA,NA,NA,NA,NA,-137.267,NA,NA,NA,NA,NA,NA,NA
158128,0.0157995,2.92068,-2.5245,NA,NA,NA,NA,NA,NA,NA,NA,-473.294,NA,NA,NA,NA
158252,0.439865,3.19324,-2.41496,NA,NA,NA,NA,NA,NA,NA,NA,NA,-292.639,NA,NA,NA
158439,0.220566,2.02894,-3.02993,NA,NA,NA,NA,NA,NA,NA,NA,NA,-181.947,NA,NA,NA
158628,-0.509396,2.05373,-4.39458,NA,NA,NA,NA,NA,NA,NA,-152.392,NA,NA,NA,NA,NA
158806,0.411247,1.264,-5,NA,NA,NA,NA,NA,NA,-84.295,NA,NA,NA,NA,NA,NA
159159,0.0996795,2.43427,-5,NA,NA,NA,NA,NA,-87.553,NA,NA,NA,NA,NA,NA,NA
159351,0.594777,2.42929,-4.46383,NA,NA,NA,NA,-104.804,NA,NA,NA,NA,NA,NA,NA,NA
159592,0.398631,3.35839,-4.5741,NA,NA,NA,NA,NA,NA,-107.185,NA,NA,NA,NA,NA,NA
159663,0.487387,1.76386,-5,NA,NA,NA,NA,-88.054,NA,NA,NA,NA,NA,NA,NA,NA
159846,2.66127,2.62704,-5,NA,NA,-137.382,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
160130,2.24644,2.06088,-4.95642,-36.355,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
160356,3.07548,1.74942,-4.14449,NA,NA,NA,-45.96,NA,NA,NA,NA,NA,NA,NA,NA,NA
160581,3.05291,1.00081,-4.32477,NA,NA,NA,-59.359,NA,NA,NA,NA,NA,NA,NA,NA,NA
160729,2.56491,0.737365,-5,NA,NA,NA,NA,NA,-61.873,NA,NA,NA,NA,NA,NA,NA
160928,1.86784,0.903877,-4.98542,NA,NA,NA,NA,NA,NA,NA,-62.724,NA,NA,NA,NA,NA
161015,2.72381,2.0709,-5,NA,NA,NA,-38.824,NA,NA,NA,NA,NA,NA,NA,NA,NA
161368,2.16921,2.55523,-4.73639,-40.639,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
161442,1.67905,2.29193,-5,NA,NA,NA,-33.199,NA,NA,NA,NA,NA,NA,NA,NA,NA
161765,1.6597,1.62745,-4.85359,NA,NA,NA,-13.409,NA,NA,NA,NA,NA,NA,NA,NA,NA
161990,1.00696,1.65497,-5,NA,NA,NA,NA,NA,-33.112,NA,NA,NA,NA,NA,NA,NA
162110,1.20282,3.94085,-5,NA,NA,NA,NA,NA,-127.382,NA,NA,NA,NA,NA,NA,NA
162299,2.29476,2.57074,-4.34661,NA,NA,NA,NA,NA,NA,-38.848,NA,NA,NA,NA,NA,NA
162584,2.04535,1.69402,-4.08948,-39.795,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
162652,-0.0835065,2.1084,-3.17387,NA,NA,NA,NA,-147.239,NA,NA,NA,NA,NA,NA,NA,NA
162919,1.0835,0.409298,-3.33507,NA,NA,NA,NA,-167.318,NA,NA,NA,NA,NA,NA,NA,NA
163003,1.74254,-0.192098,-4.60915,NA,NA,NA,NA,-200.481,NA,NA,NA,NA,NA,NA,NA,NA
163333,1.80663,1.77062,-5,NA,-141.756,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
163441,2.58042,1.28024,-4.88941,NA,NA,NA,NA,-78.371,NA,NA,NA,NA,NA,NA,NA,NA
163687,2.99668,1.72757,-5,NA,-171.796,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
163818,2.03264,1.38481,-4.04604,NA,NA,-77.257,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
164077,0.813105,1.45712,-4.63939,NA,NA,NA,NA,NA,-36.991,NA,NA,NA,NA,NA,NA,NA
164384,1.43056,1.91642,-4.85761,NA,NA,NA,NA,NA,NA,-17.075,NA,NA,NA,NA,NA,NA
164570,1.25748,2.69434,-4.41094,NA,NA,NA,NA,NA,NA,-44.406,NA,NA,NA,NA,NA,NA
164627,2.32259,3.18727,-4.23149,NA,NA,NA,NA,-100.399,NA,NA,NA,NA,NA,NA,NA,NA
164887,1.37843,4.84254,-3.58212,NA,NA,NA,-238.833,NA,NA,NA,NA,NA,NA,NA,NA,NA
165042,1.61771,3.22079,-4.17092,NA,NA,NA,NA,NA,NA,-58.739,NA,NA,NA,NA,NA,NA
165235,0.606324,1.58093,-5,NA,NA,NA,NA,NA,-53.579,NA,NA,NA,NA,NA,NA,NA
165439,0.0199493,1.95402,-5,NA,NA,NA,-89.528,NA,NA,NA,NA,NA,NA,NA,NA,NA
165624,0.773799,1.59052,-5,-69.867,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
165841,0.570239,1.77379,-4.86206,NA,-146.776,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
166118,0.00467064,1.21785,-4.60133,NA,-190.481,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
166239,0.722253,1.87351,-3.39691,-76.621,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
166491,0.236185,1.71259,-4.96426,NA,NA,NA,-76.732,NA,NA,NA,NA,NA,NA,NA,NA,NA
166765,0.695679,1.72261,-4.16594,-47.945,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
166811,2.17678,2.42889,-3.23567,NA,NA,NA,-54.368,NA,NA,NA,NA,NA,NA,NA,NA,NA
167096,2.50072,1.84785,-4.95863,NA,NA,NA,NA,NA,NA,-34.5,NA,NA,NA,NA,NA,NA
167396,1.58359,2.16989,-5,NA,NA,NA,-21.806,NA,NA,NA,NA,NA,NA,NA,NA,NA
167461,1.47342,2.3186,-3.70107,NA,NA,NA,NA,NA,NA,NA,-49.788,NA,NA,NA,NA,NA
167744,2.91924,3.91075,-5,NA,NA,NA,NA,NA,NA,-146.892,NA,NA,NA,NA,NA,NA
167913,1.44809,2.95776,-5,NA,NA,NA,NA,NA,NA,-54.282,NA,NA,NA,NA,NA,NA
168142,1.93739,0.681503,-3.67938,NA,-176.879,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
168340,2.12665,1.71331,-3.9267,NA,NA,-106.899,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
168464,1.57153,2.29491,-4.44124,NA,NA,NA,NA,-72.477,NA,NA,NA,NA,NA,NA,NA,NA
168667,1.25279,2.39165,-3.3585,NA,-148.993,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
168878,3.6466,3.07822,-3.86917,NA,-293.433,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
169046,3.08417,2.94669,-3.44808,NA,NA,-194.159,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
169237,3.9648,3.68383,-4.05062,NA,NA,NA,NA,NA,NA,-197.825,NA,NA,NA,NA,NA,NA
169555,3.75418,2.56248,-4.94242,NA,NA,NA,NA,NA,NA,NA,NA,NA,-143.879,NA,NA,NA
169792,3.98525,1.72831,-5,NA,NA,NA,NA,NA,NA,-115.597,NA,NA,NA,NA,NA,NA
169896,3.56234,1.61149,-5,NA,NA,NA,NA,NA,NA,NA,-94.924,NA,NA,NA,NA,NA
170158,3.35162,2.4809,-4.92645,NA,NA,NA,-80.971,NA,NA,NA,NA,NA,NA,NA,NA,NA
170399,3.45494,1.85907,-3.87452,NA,NA,NA,NA,NA,-74.538,NA,NA,NA,NA,NA,NA,NA
170563,2.12185,1.72882,-4.22117,NA,NA,NA,-10.434,NA,NA,NA,NA,NA,NA,NA,NA,NA
170601,2.63629,0.982926,-3.81329,NA,NA,NA,NA,NA,NA,-53.809,NA,NA,NA,NA,NA,NA
170952,2.39165,1.95566,-4.52644,NA,NA,NA,NA,NA,NA,NA,-31.287,NA,NA,NA,NA,NA
171115,3.59003,1.54933,-5,NA,NA,NA,NA,NA,NA,-89.535,NA,NA,NA,NA,NA,NA
171356,1.89108,1.20763,-5,NA,NA,NA,NA,NA,-22.811,NA,NA,NA,NA,NA,NA,NA
171517,1.51999,1.31466,-4.90429,NA,NA,NA,-22.839,NA,NA,NA,NA,NA,NA,NA,NA,NA
171724,1.73612,2.46802,-5,NA,NA,NA,NA,-73.453,NA,NA,NA,NA,NA,NA,NA,NA
171890,0.772461,2.23297,-4.32921,-57.327,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
172139,1.69814,2.01813,-5,-33.872,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
172367,1.22103,2.86596,-4.66206,NA,NA,NA,NA,-74.892,NA,NA,NA,NA,NA,NA,NA,NA
172450,0.230679,2.18273,-4.16805,NA,NA,NA,NA,-102.079,NA,NA,NA,NA,NA,NA,NA,NA
172789,0.186401,1.47104,-5,-92.178,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
172988,1.29089,0.641816,-3.8269,NA,NA,NA,-74.793,NA,NA,NA,NA,NA,NA,NA,NA,NA
173165,0.372866,0.566511,-3.81865,NA,NA,NA,-149.969,NA,NA,NA,NA,NA,NA,NA,NA,NA
173261,0.563249,0.733419,-4.88129,NA,NA,NA,-106.907,NA,NA,NA,NA,NA,NA,NA,NA,NA
173428,-0.139579,1.08509,-5,NA,NA,NA,-134.177,NA,NA,NA,NA,NA,NA,NA,NA,NA
173659,0.023047,1.11113,-5,NA,NA,NA,NA,NA,-127.425,NA,NA,NA,NA,NA,NA,NA
173839,-0.0814146,1.30715,-4.9883,NA,NA,NA,NA,NA,NA,-123.274,NA,NA,NA,NA,NA,NA
174057,0.384232,2.93925,-5,NA,NA,NA,NA,NA,NA,NA,NA,-154.561,NA,NA,NA,NA
174345,2.01278,2.15649,-5,NA,NA,NA,NA,NA,-21.244,NA,NA,NA,NA,NA,NA,NA
174597,3.15128,3.04861,-5,NA,NA,NA,-100.777,NA,NA,NA,NA,NA,NA,NA,NA,NA
174645,3.09187,1.69939,-4.63034,NA,NA,NA,NA,-89.665,NA,NA,NA,NA,NA,NA,NA,NA
174965,2.46192,0.936893,-5,NA,NA,NA,NA,NA,NA,NA,-80.522,NA,NA,NA,NA,NA
175091,2.39173,2.88465,-4.53111,NA,NA,NA,NA,NA,NA,-51.197,NA,NA,NA,NA,NA,NA
175323,2.64513,3.16013,-5,NA,NA,NA,NA,NA,NA,-80.768,NA,NA,NA,NA,NA,NA
175431,1.88308,3.14688,-5,NA,NA,NA,NA,NA,-59.535,NA,NA,NA,NA,NA,NA,NA
175615,0.770566,2.68253,-4.83935,NA,NA,NA,-62.864,NA,NA,NA,NA,NA,NA,NA,NA,NA
175970,-0.66682,2.84043,-5,NA,NA,NA,-172.056,NA,NA,NA,NA,NA,NA,NA,NA,NA
176031,-0.952786,1.95274,-5,NA,NA,NA,-184.174,NA,NA,NA,NA,NA,NA,NA,NA,NA
176382,-0.379317,2.89028,-5,NA,NA,NA,-147.211,NA,NA,NA,NA,NA,NA,NA,NA,NA
176573,1.02236,2.05412,-4.78046,-43.96,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
176684,0.90615,0.951769,-5,-88.943,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
176814,-0.115936,1.27364,-5,-125.184,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
177098,1.09018,1.81203,-5,NA,NA,NA,NA,-63.413,NA,NA,NA,NA,NA,NA,NA,NA
177236,0.595979,1.85442,-4.66514,NA,NA,NA,NA,-93.007,NA,NA,NA,NA,NA,NA,NA,NA
177410,0.0492516,1.59116,-5,NA,NA,NA,NA,NA,-92.851,NA,NA,NA,NA,NA,NA,NA
177763,1.32237,1.20907,-4.98418,NA,NA,NA,NA,NA,NA,-33.607,NA,NA,NA,NA,NA,NA
177892,1.97944,1.2989,-5,NA,NA,NA,NA,-61.421,NA,NA,NA,NA,NA,NA,NA,NA
178133,3.15971,0.960297,-4.80373,NA,NA,NA,NA,NA,-67.654,NA,NA,NA,NA,NA,NA,NA
178300,3.233,1.17348,-5,NA,NA,NA,NA,NA,-67.739,NA,NA,NA,NA,NA,NA,NA
178499,3.00876,1.94967,-5,-76.693,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
178711,1.73794,2.03513,-4.61382,NA,NA,NA,NA,NA,-8.984,NA,NA,NA,NA,NA,NA,NA
178887,2.15869,2.76239,-3.69564,NA,NA,NA,NA,NA,NA,-46.007,NA,NA,NA,NA,NA,NA
179056,1.64475,3.23909,-4.26618,NA,NA,NA,NA,NA,NA,NA,NA,NA,-117.019,NA,NA,NA
179376,1.71363,2.60313,-4.53533,NA,NA,NA,NA,NA,NA,NA,NA,NA,-69.887,NA,NA,NA
179562,1.97183,0.451767,-5,NA,NA,NA,NA,NA,NA,-93.557,NA,NA,NA,NA,NA,NA
179675,1.87753,1.62636,-5,NA,NA,NA,NA,NA,NA,NA,-42.822,NA,NA,NA,NA,NA
179845,2.84846,0.866023,-5,NA,NA,NA,NA,NA,NA,NA,-84.291,NA,NA,NA,NA,NA
180111,1.59438,2.05315,-3.68771,NA,NA,NA,NA,NA,NA,-20.01,NA,NA,NA,NA,NA,NA
180312,1.55922,1.95029,-4.47095,NA,NA,NA,NA,NA,-6.336,NA,NA,NA,NA,NA,NA,NA
180401,2.46343,2.10268,-4.51649,-32.035,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
180778,3.08005,2.66736,-3.65339,NA,NA,NA,NA,NA,-78.175,NA,NA,NA,NA,NA,NA,NA
180804,2.48374,2.49046,-4.81052,NA,-147.353,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
181064,2.1663,2.70955,-5,NA,-156.725,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
181290,2.14141,3.25896,-4.3052,NA,NA,NA,NA,NA,-60.975,NA,NA,NA,NA,NA,NA,NA
181420,0.900152,2.10277,-5,NA,NA,NA,NA,-71.751,NA,NA,NA,NA,NA,NA,NA,NA
181644,1.27812,1.86782,-5,NA,NA,NA,-22.768,NA,NA,NA,NA,NA,NA,NA,NA,NA
181819,0.948623,2.27348,-5,NA,NA,NA,NA,NA,NA,-48.471,NA,NA,NA,NA,NA,NA
182180,2.9903,3.3855,-5,NA,NA,NA,NA,NA,NA,NA,-116.656,NA,NA,NA,NA,NA
182232,3.07608,2.73914,-4.94548,NA,NA,NA,NA,NA,NA,-72.321,NA,NA,NA,NA,NA,NA
182580,3.77054,2.20857,-4.75223,NA,NA,NA,NA,NA,-96.88,NA,NA,NA,NA,NA,NA,NA
182641,2.88698,2.93459,-4.87991,NA,NA,NA,NA,NA,-69.796,NA,NA,NA,NA,NA,NA,NA
182804,3.10821,2.08695,-5,NA,NA,NA,-57.022,NA,NA,NA,NA,NA,NA,NA,NA,NA
183121,3.30794,1.06799,-5,NA,NA,NA,-77.553,NA,NA,NA,NA,NA,NA,NA,NA,NA
183239,3.38027,1.53506,-5,-91.95,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
183423,3.21092,1.96102,-4.29039,NA,NA,NA,NA,NA,-51.12,NA,NA,NA,NA,NA,NA,NA
183798,2.62212,2.82706,-3.58036,NA,NA,NA,-74.931,NA,NA,NA,NA,NA,NA,NA,NA,NA
183810,1.62875,1.93504,-4.01194,NA,NA,NA,NA,NA,-7.253,NA,NA,NA,NA,NA,NA,NA
184001,1.62144,1.52828,-4.76415,NA,NA,NA,NA,NA,NA,NA,-35.226,NA,NA,NA,NA,NA
184360,1.62866,1.19796,-5,NA,NA,NA,NA,NA,NA,-40.491,NA,NA,NA,NA,NA,NA
184580,2.11218,2.11381,-5,NA,NA,NA,NA,NA,-21.724,NA,NA,NA,NA,NA,NA,NA
184616,-0.789322,3.7272,-4.73662,-256.162,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
184970,1.40195,2.78564,-4.8016,-50.355,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
185012,2.12415,2.04544,-4.84414,NA,NA,NA,NA,NA,-15.105,NA,NA,NA,NA,NA,NA,NA
185271,2.63195,2.15028,-3.9955,NA,NA,NA,NA,NA,NA,-34.173,NA,NA,NA,NA,NA,NA
185489,1.3973,3.09426,-2.70684,-126.703,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
185672,2.8065,2.36408,-3.65917,NA,NA,NA,-60.102,NA,NA,NA,NA,NA,NA,NA,NA,NA
185846,4.38003,2.92811,-4.67413,-195.227,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
186195,1.97903,2.75189,-4.83848,NA,NA,NA,NA,-72.697,NA,NA,NA,NA,NA,NA,NA,NA
186220,1.198,2.34132,-3.77869,NA,NA,NA,NA,-82.937,NA,NA,NA,NA,NA,NA,NA,NA
186540,0.0928457,2.88735,-3.37188,NA,NA,NA,NA,-154.322,NA,NA,NA,NA,NA,NA,NA,NA
186607,1.75848,1.94408,-2.38285,NA,NA,NA,-109.922,NA,NA,NA,NA,NA,NA,NA,NA,NA
186992,1.49407,2.43784,-2.91335,NA,NA,NA,NA,NA,-68.086,NA,NA,NA,NA,NA,NA,NA
187198,2.22212,1.85852,-3.05722,NA,NA,NA,NA,NA,NA,-64.358,NA,NA,NA,NA,NA,NA
187268,3.36476,-0.0402288,-3.73336,NA,NA,NA,NA,NA,-175.375,NA,NA,NA,NA,NA,NA,NA
187562,2.92483,0.161215,-4.33649,NA,NA,NA,NA,NA,-122.04,NA,NA,NA,NA,NA,NA,NA
187658,4.2624,0.214789,-5,NA,NA,NA,-198.673,NA,NA,NA,NA,NA,NA,NA,NA,NA
187821,4.2093,1.19244,-5,-150.611,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
188097,2.97977,2.07907,-5,NA,NA,NA,NA,NA,-47.757,NA,NA,NA,NA,NA,NA,NA
188346,3.81088,1.35785,-3.4481,NA,NA,NA,NA,NA,-122.443,NA,NA,NA,NA,NA,NA,NA
