id,x0,x1,x2,fitness-3,fitness-1,fitness-1.5,fitness-2,fitness-2.5,fitness-3.5,fitness-4,fitness-0.5
190295,1.40693,1.33048,-4.7686,NA,NA,NA,-24.346,NA,NA,NA,NA
190512,2.74071,1.47478,-4.31623,NA,NA,NA,-31.42,NA,NA,NA,NA
190754,2.16068,1.14914,-4.41191,NA,NA,NA,NA,NA,-46.101,NA,NA
190947,1.73041,0.887058,-5,NA,NA,NA,NA,NA,-59.125,NA,NA
191115,1.93885,0.744469,-3.97494,NA,NA,NA,NA,NA,-64.051,NA,NA
191216,1.48938,2.49309,-4.45071,NA,NA,NA,-25.583,NA,NA,NA,NA
191562,1.87831,2.16556,-5,NA,NA,NA,-21.274,NA,NA,NA,NA
191736,2.10314,2.05534,-5,NA,NA,NA,NA,-19.491,NA,NA,NA
191860,0.855807,2.2685,-5,-42.912,NA,NA,NA,NA,NA,NA,NA
192169,2.08134,1.71905,-5,-19.819,NA,NA,NA,NA,NA,NA,NA
192348,1.03816,1.58929,-4.84357,NA,NA,NA,-29.175,NA,NA,NA,NA
192541,2.5338,1.19844,-4.25819,NA,NA,NA,-39.767,NA,NA,NA,NA
192718,0.847418,1.85171,-4.2087,NA,NA,NA,-31.551,NA,NA,NA,NA
192921,1.73083,2.40022,-4.44586,NA,NA,-29.487,NA,NA,NA,NA,NA
193174,2.39043,2.19746,-4.27409,NA,NA,NA,NA,-18.917,NA,NA,NA
193289,1.59848,1.29431,-4.31604,-15.612,NA,NA,NA,NA,NA,NA,NA
193599,1.28847,1.51332,-4.529,NA,NA,NA,-16.45,NA,NA,NA,NA
193711,1.46229,2.3869,-4.58167,NA,NA,NA,NA,NA,-32.753,NA,NA
193862,2.35824,1.87628,-4.3577,NA,NA,NA,NA,-12.179,NA,NA,NA
194129,2.21852,1.71999,-3.93576,NA,NA,NA,NA,-11.512,NA,NA,NA
194329,1.89126,1.61325,-5,NA,NA,NA,NA,-14.731,NA,NA,NA
194485,1.26853,1.56351,-4.83107,-23.724,NA,NA,NA,NA,NA,NA,NA
194642,1.67911,1.12364,-3.84925,NA,NA,NA,-28.828,NA,NA,NA,NA
194939,1.84271,0.847007,-4.91949,NA,NA,NA,-45.184,NA,NA,NA,NA
195100,2.10681,1.56445,-5,NA,NA,NA,NA,-17.537,NA,NA,NA
195326,1.57909,1.48527,-5,-19.222,NA,NA,NA,NA,NA,NA,NA
195597,2.22296,1.49015,-5,-22.959,NA,NA,NA,NA,NA,NA,NA
195602,1.81761,1.61062,-5,NA,NA,NA,NA,-15.25,NA,NA,NA
195964,2.25735,2.57212,-4.87965,NA,NA,NA,-35.029,NA,NA,NA,NA
196199,2.64686,2.00158,-4.08877,NA,NA,NA,-27.916,NA,NA,NA,NA
196317,1.9619,1.34,-3.99224,NA,NA,NA,-17.786,NA,NA,NA,NA
196563,0.389853,1.94933,-4.10646,NA,NA,NA,NA,-54.909,NA,NA,NA
196779,1.52846,1.24358,-3.70725,NA,NA,NA,-25.925,NA,NA,NA,NA
196805,2.43561,1.67975,-4.01174,NA,NA,NA,-17.928,NA,NA,NA,NA
197075,1.47661,1.49344,-5,NA,NA,NA,NA,-19.053,NA,NA,NA
197362,1.93272,1.7717,-4.5056,NA,NA,NA,-5.681,NA,NA,NA,NA
197537,2.05121,2.41822,-4.49647,-22.902,NA,NA,NA,NA,NA,NA,NA
197642,2.33585,1.93365,-5,-33.334,NA,NA,NA,NA,NA,NA,NA
197827,1.51684,2.59276,-5,NA,NA,NA,NA,-34.771,NA,NA,NA
198053,1.10137,1.93552,-5,NA,NA,NA,NA,NA,-48.081,NA,NA
198338,1.25302,1.963,-4.94939,NA,NA,NA,NA,-21.408,NA,NA,NA
198410,1.6704,1.65824,-4.07085,-6.52,NA,NA,NA,NA,NA,NA,NA
198681,2.17979,1.76628,-4.46329,NA,NA,NA,NA,NA,NA,-53,NA
198994,2.13168,2.03508,-4.12288,-20.668,NA,NA,NA,NA,NA,NA,NA
199082,1.95111,2.35026,-3.89699,NA,NA,NA,NA,NA,NA,NA,-102.56
199298,1.79238,2.11245,-5,NA,NA,NA,NA,-18.306,NA,NA,NA
199506,1.76038,2.55254,-5,NA,NA,NA,NA,-30.81,NA,NA,NA
199728,2.37378,1.72958,-4.06211,NA,NA,NA,-16.825,NA,NA,NA,NA
200000,1.28638,1.30986,-5,NA,NA,NA,NA,NA,NA,NA,-121.962
