id,x0,x1,x2,fitness4.5,fitness5,fitness3,fitness4,fitness2.5,fitness1,fitness0,fitness2,fitness-0.5,fitness-1,fitness-2,fitness-1.5,fitness-2.5,fitness-3,fitness0.5,fitness3.5,fitness1.5,fitness-3.5
116103,4.60549,0.312198,4.69827,NA,1608.865,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
116143,5,0.231947,4.6225,NA,1514.112,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
116503,5,0.338606,5,NA,3461.265,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
116561,3.23889,-0.252583,4.74686,NA,3659.229,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
116747,3.05459,-0.189907,5,NA,675.062,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
117033,4.71996,-1.47268,4.11772,NA,NA,NA,811.957,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
117326,5,-0.178604,2.32585,1728.118,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
117451,4.48258,-0.87542,2.4979,NA,165.78,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
117678,4.63692,-0.711169,2.80126,NA,2125.302,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
117887,5,-1.27386,2.76408,1068.418,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
118058,5,-0.937067,2.74021,NA,3466.076,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
118265,5,-0.565728,5,NA,5853.161,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
118468,4.80677,1.24154,5,NA,2959.29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
118607,4.73024,3.36889,5,NA,NA,NA,NA,234.344,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
118810,5,2.87096,4.03132,NA,NA,NA,93.816,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
119014,3.31914,2.9325,3.44007,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,23.461,NA,NA
119195,4.10539,3.80174,3.17184,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-20.414,NA,NA
119349,4.13017,5,4.16796,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,311.836,NA,NA
119672,5,5,3.18616,NA,2743.607,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
119856,4.05285,5,4.98011,NA,1834.352,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
119960,4.42596,5,5,NA,3199.843,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
120264,3.16744,5,4.78545,NA,3161.181,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
120436,3.28682,5,4.82306,NA,4266.759,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
120633,5,5,4.27381,NA,5552.688,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
120894,4.53941,5,4.34486,NA,715.94,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
121009,4.93209,5,4.2101,6427.922,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
121228,5,4.65244,3.47045,NA,NA,NA,332.875,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
121497,5,4.17842,5,NA,NA,NA,1618.098,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
121626,4.10104,3.34046,1.80543,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,82.462,NA,NA
121778,4.3169,2.57561,2.95622,NA,NA,6.802,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
122067,5,2.55147,2.98651,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.124,NA,NA
122325,5,4.08011,2.4285,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,190.174,NA,NA
122367,5,5,2.36391,NA,NA,NA,103.015,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
122573,3.7081,5,2.76795,NA,NA,286.547,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
122897,2.24828,4.36168,4.23848,NA,NA,NA,48.313,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
123083,0.995211,3.36542,4.5199,10.311,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
123209,0.104544,5,3.50618,NA,37.42,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
123348,-0.742886,5,5,NA,15414.697,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
123696,-0.487522,5,4.89167,NA,2163.713,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
123772,0.191488,4.76024,5,NA,2118.553,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
124041,-0.163781,5,4.46304,NA,1688.01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
124287,-0.737142,5,4.1986,4096.65,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
124343,-0.565791,5,4.88084,NA,7756.176,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
124585,-0.874659,5,4.57594,NA,4843.838,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
124826,-1.90413,5,4.94733,NA,5319.396,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
124985,-0.600846,4.58701,5,NA,3007.171,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
125326,-1.59825,4.52071,5,NA,NA,NA,214.78,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
125474,-1.21181,4.22546,4.28682,845.711,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
125715,-2.6184,2.96472,5,138.396,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
125803,-4.45788,2.26995,5,NA,958.317,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
125956,-4.44391,1.29432,4.83589,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,156.127,NA,NA
126326,-3.85924,0.9744,4.40559,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,71.396,NA,NA
126419,-5,2.88389,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,193.879,NA,NA
126588,-5,3.71716,4.7205,207.103,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
126876,-5,3.63442,5,NA,582.093,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
127060,-5,4.69439,4.94142,NA,2913.661,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
127315,-4.67497,4.85379,3.99349,1.333,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
127537,-2.98817,5,4.71378,NA,3297.207,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
127643,-3.24777,5,5,NA,423.194,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
127823,-2.41972,5,4.3866,NA,1283.347,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
128004,-2.03537,5,5,NA,5473.649,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
128210,-2.89544,5,3.8451,NA,836.29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
128352,-1.46026,4.89162,4.63272,NA,NA,NA,3619.145,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
128565,-0.361038,5,4.21946,NA,2648.175,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
128800,-0.596671,5,5,NA,9083.42,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
128940,-1.1063,4.93819,5,NA,1220.516,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
129246,-0.690893,5,4.82154,NA,14800.353,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
129340,-0.392167,4.98221,5,NA,NA,NA,299.538,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
129683,0.87878,4.22441,4.6192,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,193.135,NA,NA
129777,-1.69569,4.69402,5,950.392,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
129978,-1.85223,5,4.24897,1162.689,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
130254,-2.49937,5,3.16199,945.782,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
130496,-1.52992,5,3.21733,NA,3505.909,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
130639,-0.241854,5,3.1313,NA,1741.421,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
130934,0.271671,5,5,NA,3137.854,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
130985,-0.130643,4.8458,5,6099.499,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
131321,0.554544,4.4408,4.46679,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9.742,NA,NA
131448,0.348155,5,3.16359,NA,NA,-150.692,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
131586,-0.0396707,5,3.54816,NA,NA,NA,61.106,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
131840,-0.663145,4.18124,3.28263,NA,2094.718,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
132138,-0.60436,5,1.86912,NA,2018.468,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
132260,-1.64233,5,2.18911,NA,1381.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
132524,-2.43808,5,3.26597,NA,1057.574,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
132729,-1.96608,5,5,NA,5377.105,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
132910,-1.50241,4.3121,5,NA,6703.714,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
133048,-1.02276,5,5,NA,6046.582,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
133263,-1.94941,5,5,NA,5203.65,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
133493,-2.02107,5,5,NA,5533.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
133567,-1.64777,4.59847,4.26394,NA,1982.959,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
133890,-1.96632,5,3.62548,NA,1129.649,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
133991,-1.19373,5,2.20731,NA,1347.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
134175,-2.09118,5,2.60363,NA,456.284,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
134455,-2.82857,5,1.83671,NA,NA,NA,-26.826,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
134552,-3.1059,5,0.804737,NA,1022.53,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
134782,-3.33823,5,1.12439,NA,116.411,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
135050,-2.26251,4.30916,0.33227,NA,202.468,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
135279,-3.13602,5,2.00377,NA,178.322,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
135400,-2.74218,5,1.6961,NA,NA,NA,NA,-10.149,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
135715,-2.80012,5,2.06255,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.653,NA,NA
135886,-2.96143,4.28159,1.77078,118.244,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
135995,-3.83817,3.78204,2.66219,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,35.558,NA,NA
136229,-2.9178,3.13736,4.67667,NA,NA,202.669,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
136394,-1.57989,4.3672,5,NA,NA,865.14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
136547,-0.361498,4.91455,4.96023,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1815.919,NA,NA
136923,-0.498427,5,5,NA,2235.391,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
137008,-0.0637057,5,5,3738.26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
137159,-0.115294,4.86769,5,5546.077,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
137397,-0.554266,5,5,NA,6104.685,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
137592,-0.573497,4.54577,3.59845,NA,167.747,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
137908,0.840776,5,4.08483,NA,1152.617,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
137966,-0.0506851,4.78829,4.02744,NA,792.268,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
138168,-1.02404,5,4.65408,NA,4454.334,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
138405,-1.4637,5,4.17801,NA,NA,NA,2055.908,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
138679,-1.29461,5,5,NA,NA,NA,4302.665,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
138740,1.07517,5,4.1396,NA,95.723,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
138970,0.139438,3.76385,4.50778,1.789,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
139267,-0.401918,4.91707,2.1283,NA,498.962,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
139465,-1.44644,4.89639,2.46626,NA,2303.797,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
139683,-1.4123,5,2.37209,NA,3146.309,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
139773,-2.00069,5,1.83895,1544.012,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
140110,-1.29458,3.86841,3.16684,NA,777.197,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
140197,-1.90279,5,3.92918,NA,741.616,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
140431,-2.23265,5,4.74405,NA,1839.961,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
140551,-3.97896,5,4.83541,NA,3486.338,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
140922,-4.15199,4.67322,4.74162,NA,1237.406,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
141018,-5,5,4.24276,857.112,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
141279,-3.79705,5,5,NA,1038.485,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
141535,-5,5,5,NA,2559.19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
141760,-4.99815,5,5,NA,2566.612,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
141940,-5,4.55333,5,NA,549.084,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
142178,-5,4.71164,5,NA,2582.986,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
142427,-5,4.98226,5,NA,2754.861,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
142710,-5,5,5,NA,3225.813,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
142745,-4.03197,4.99308,4.6936,NA,2488.124,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
143006,-2.43756,4.27506,4.52778,NA,147.839,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
143172,-1.97853,5,5,NA,5467.988,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
143415,-2.86553,4.55686,5,NA,500.782,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
143677,-1.97403,3.80783,5,NA,1962.472,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
143840,-2.37498,5,4.29175,NA,1200.115,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
143999,-2.56807,5,2.69443,319.51,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
144148,-1.84183,4.53025,4.87894,NA,338.47,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
144516,-3.04946,5,5,NA,3124.774,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
144669,-3.6122,5,5,822.84,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
144842,-3.38318,4.77792,5,NA,NA,NA,1245.213,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
145110,-3.01098,5,5,NA,NA,NA,871.204,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
145314,-0.343798,4.56104,4.45318,NA,NA,NA,116.047,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
145357,1.68454,5,4.14532,896.647,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
145685,2.79333,3.21006,5,NA,809.543,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
145915,4.4141,3.57782,4.90687,NA,601.15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
146015,3.72467,4.1024,5,NA,1059.986,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
146207,5,2.44855,4.93626,1225.722,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
146419,4.40075,2.08713,3.72807,64.064,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
146598,4.26834,1.9671,5,NA,983.457,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
146748,5,1.48387,5,NA,1305,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
147131,5,2.20379,4.92208,NA,2754.877,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
147273,4.70954,1.11888,3.90038,NA,139.005,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
147530,4.66347,1.33441,5,NA,2077.592,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
147705,4.74741,1.35801,5,NA,2917.872,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
147901,5,1.14967,5,NA,1120.935,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
147994,3.32335,1.15097,4.61528,122.861,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
148325,3.29361,1.65743,4.55784,NA,123.914,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
148362,4.12233,0.31052,4.93007,403.804,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
148709,4.39143,1.01418,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,109.625,NA,NA
148795,4.77525,0.0887252,5,NA,NA,48.533,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
148983,5,0.754697,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,278.384,NA
149181,4.59842,-0.844787,5,NA,NA,NA,NA,NA,1672.12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
149493,3.35505,-0.719129,4.12554,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,416.334,NA,NA,NA
149626,4.11968,0.0849938,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,136.321,NA,NA,NA
149908,4.41141,-0.993879,5,NA,NA,NA,NA,NA,680.728,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
149990,5,-0.802086,3.17973,NA,NA,NA,NA,NA,NA,NA,NA,3430.822,NA,NA,NA,NA,NA,NA,NA,NA,NA
150165,4.82791,-1.38409,2.22866,NA,NA,NA,NA,NA,1579.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
150478,4.26297,-0.849148,4.11892,NA,NA,NA,NA,NA,NA,NA,675.696,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
150710,5,-0.831559,3.79884,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,82.958,NA
150909,5,-1.38234,4.0537,NA,NA,604.31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
151065,5,-2.57343,4.1136,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,205.991,NA
151161,5,-2.21076,3.97482,NA,NA,-20.247,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
151401,5,-2.24386,4.78746,1856.255,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
151649,4.37076,-2.57341,5,1406.036,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
151880,5,-3.29175,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,129.163,NA,NA
152024,5,-2.20121,5,NA,2474.957,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
152214,3.42618,-4.37193,5,NA,554.154,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
152421,3.65697,-4.7562,5,NA,171.879,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
152614,4.27939,-3.9581,4.55606,NA,NA,78.276,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
152771,3.83118,-5,5,NA,NA,211.299,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
153118,4.55624,-5,5,NA,NA,NA,177.145,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
153161,3.64749,-4.15304,5,NA,326.936,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
153354,4.9736,-4.94331,5,NA,2901.689,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
153563,5,-4.13154,4.70032,NA,1766.421,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
153767,4.12465,-3.47515,5,NA,1127.27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
154014,4.85703,-3.62506,4.72209,664.137,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
154274,4.43036,-2.88676,5,NA,NA,306.317,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
154534,4.21103,-1.48213,4.6929,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2166.539,NA,NA
154686,4.47796,-2.37488,4.87687,NA,NA,81.061,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
154798,5,-2.23495,5,NA,NA,279.771,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
