id,x0,x1,x2,fitness-3.5,fitness-2.5,fitness-3,fitness-2,fitness-1,fitness0.5,fitness-5,fitness-4,fitness-1.5,fitness-4.5,fitness0,fitness-0.5
148979,1.10344,2.13791,-4.50316,NA,NA,-30.248,NA,NA,NA,NA,NA,NA,NA,NA,NA
149045,1.25248,1.68114,-4.12313,-25.142,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
149273,2.49763,1.95714,-5,NA,NA,NA,NA,NA,NA,-134.724,NA,NA,NA,NA,NA
149527,1.54522,2.60634,-5,NA,NA,NA,NA,NA,NA,-159.671,NA,NA,NA,NA,NA
149769,1.24876,0.756911,-5,NA,-67.311,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
149927,1.82519,1.78065,-4.35127,-20.671,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
150152,1.77004,1.74968,-4.88597,NA,NA,NA,-17.671,NA,NA,NA,NA,NA,NA,NA,NA
150212,2.49714,0.939696,-4.24029,NA,NA,NA,NA,NA,NA,NA,NA,-56.649,NA,NA,NA
150475,3.39983,0.265846,-3.77404,NA,NA,NA,NA,NA,NA,NA,NA,-173.955,NA,NA,NA
150709,2.88897,0.182475,-4.13751,NA,-119.794,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
150983,2.60051,0.662681,-4.25465,NA,NA,-60.064,NA,NA,NA,NA,NA,NA,NA,NA,NA
151036,2.09818,1.64336,-4.16917,NA,-6.165,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
151380,1.4757,2.0277,-3.42589,NA,NA,-39.911,NA,NA,NA,NA,NA,NA,NA,NA,NA
151464,2.58101,0.734759,-3.4093,NA,NA,NA,-83.731,NA,NA,NA,NA,NA,NA,NA,NA
151767,3.37524,0.896087,-5,NA,-87.121,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
151871,2.80031,1.65051,-5,NA,NA,-42.486,NA,NA,NA,NA,NA,NA,NA,NA,NA
152006,1.96185,0.535979,-4.22188,NA,NA,-58.236,NA,NA,NA,NA,NA,NA,NA,NA,NA
152307,1.30433,2.82398,-3.26907,NA,NA,-71.824,NA,NA,NA,NA,NA,NA,NA,NA,NA
152410,0.739008,2.64288,-4.53168,NA,NA,-57.229,NA,NA,NA,NA,NA,NA,NA,NA,NA
152707,1.33417,1.90097,-5,NA,NA,NA,NA,NA,NA,NA,-57.184,NA,NA,NA,NA
152996,1.50001,2.78287,-5,NA,NA,NA,NA,NA,NA,NA,-74.863,NA,NA,NA,NA
153140,2.42808,2.60451,-5,NA,NA,NA,NA,NA,NA,NA,NA,NA,-136.741,NA,NA
153326,1.55317,3.15454,-3.58207,NA,NA,NA,NA,NA,NA,-191.759,NA,NA,NA,NA,NA
153589,1.68231,3.14699,-3.98485,NA,NA,NA,NA,NA,NA,NA,-94.602,NA,NA,NA,NA
153781,0.0879478,2.30611,-4.25889,NA,NA,-81.041,NA,NA,NA,NA,NA,NA,NA,NA,NA
153827,0.441222,1.95008,-4.34472,-62.099,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
154051,0.72099,2.09298,-4.05665,NA,-37.15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
154271,-0.681809,3.04933,-4.76613,NA,NA,-178.428,NA,NA,NA,NA,NA,NA,NA,NA,NA
154418,0.0881368,3.66896,-5,NA,-153.44,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
154721,0.892546,3.36794,-4.98882,NA,NA,NA,NA,NA,NA,NA,-136.666,NA,NA,NA,NA
154866,0.148559,1.68478,-4.53842,NA,NA,NA,NA,NA,NA,NA,-104.891,NA,NA,NA,NA
155015,1.15887,2.07049,-3.827,-43.127,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
155319,0.846,1.4246,-4.02199,NA,NA,-46.337,NA,NA,NA,NA,NA,NA,NA,NA,NA
155422,1.11132,2.12595,-5,NA,NA,-34.333,NA,NA,NA,NA,NA,NA,NA,NA,NA
155775,1.71439,1.60895,-4.69129,NA,NA,-14.15,NA,NA,NA,NA,NA,NA,NA,NA,NA
155842,1.77056,2.31079,-5,NA,NA,-29.201,NA,NA,NA,NA,NA,NA,NA,NA,NA
156172,1.51433,1.87393,-5,NA,NA,NA,-26.997,NA,NA,NA,NA,NA,NA,NA,NA
156204,2.19122,1.70182,-4.68827,NA,NA,NA,-11.596,NA,NA,NA,NA,NA,NA,NA,NA
156416,3.12195,1.48799,-4.60118,NA,NA,-47.456,NA,NA,NA,NA,NA,NA,NA,NA,NA
156788,3.72975,1.26149,-5,NA,NA,-104.456,NA,NA,NA,NA,NA,NA,NA,NA,NA
156978,3.27312,2.3086,-4.82905,-83.902,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
157033,2.56829,2.90716,-4.69844,-80.323,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
157350,1.52198,2.06751,-5,NA,NA,NA,NA,NA,NA,NA,-63.305,NA,NA,NA,NA
157598,2.1622,3.39565,-5,NA,NA,NA,NA,NA,NA,NA,NA,NA,-153.012,NA,NA
157717,1.67405,2.91976,-4.64726,-70.881,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
157830,2.25821,0.839459,-4.59431,NA,-35.474,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
158177,1.95371,0.295193,-4.34985,NA,NA,NA,NA,NA,NA,NA,-136.294,NA,NA,NA,NA
158244,2.19461,1.26398,-4.6375,NA,-15.124,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
158568,2.2256,1.94224,-4.28648,NA,NA,NA,-12.219,NA,NA,NA,NA,NA,NA,NA,NA
158780,2.61817,1.72183,-3.74707,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-97.286
158993,1.72756,0.938232,-3.82805,NA,NA,NA,NA,NA,NA,NA,NA,-81.798,NA,NA,NA
159134,1.44811,0.854564,-4.00709,NA,NA,NA,NA,NA,NA,NA,NA,-89.943,NA,NA,NA
159292,1.3644,1.82482,-3.92487,NA,NA,NA,-16.713,NA,NA,NA,NA,NA,NA,NA,NA
159401,1.8297,2.09318,-5,NA,NA,-23.1,NA,NA,NA,NA,NA,NA,NA,NA,NA
159684,2.35048,2.6453,-5,NA,-41.258,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
159931,0.966295,0.986716,-4.90357,NA,-62.117,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
160004,1.08102,2.04959,-5,NA,-29.767,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
160308,1.61637,2.48571,-5,NA,-28.987,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
160566,1.57735,1.9943,-5,NA,NA,NA,NA,-79.78,NA,NA,NA,NA,NA,NA,NA
160769,1.07831,3.70895,-5,NA,NA,-111.216,NA,NA,NA,NA,NA,NA,NA,NA,NA
160967,2.34425,1.98891,-4.69673,NA,-16.72,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
161187,1.72981,0.923237,-5,NA,NA,-40.444,NA,NA,NA,NA,NA,NA,NA,NA,NA
161273,2.51346,0.656085,-5,NA,NA,-71.541,NA,NA,NA,NA,NA,NA,NA,NA,NA
161515,1.84042,0.111266,-5,NA,-154.776,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
161713,2.26118,0.194185,-5,NA,NA,NA,-133.851,NA,NA,NA,NA,NA,NA,NA,NA
161894,2.48569,0.844895,-5,NA,-53.691,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
162118,3.67874,1.17528,-5,-122.728,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
162361,3.59241,1.50714,-4.03579,-105.176,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
162551,3.56136,1.27037,-4.14804,NA,-79.212,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
162769,1.0024,2.55932,-5,-60.703,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
162912,0.808248,1.38382,-5,NA,-49.201,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
163127,2.02011,3.2087,-5,NA,NA,NA,-70.325,NA,NA,NA,NA,NA,NA,NA,NA
163243,1.1081,1.86995,-5,NA,NA,NA,-37.807,NA,NA,NA,NA,NA,NA,NA,NA
163558,1.71752,3.13285,-4.71182,NA,NA,NA,NA,-87.667,NA,NA,NA,NA,NA,NA,NA
163771,2.11642,3.50182,-4.69969,NA,NA,NA,NA,NA,NA,NA,NA,-98.897,NA,NA,NA
163996,1.87042,2.07249,-4.19114,NA,NA,NA,NA,NA,NA,NA,NA,-34.148,NA,NA,NA
164109,1.36926,2.12937,-5,NA,-23.942,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
164299,2.00083,1.79052,-5,NA,-15.838,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
164442,1.71378,1.0728,-4.18951,-36.71,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
164796,1.82406,1.80333,-4.62734,-30.07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
164871,1.15282,1.72836,-4.60556,NA,NA,-25.548,NA,NA,NA,NA,NA,NA,NA,NA,NA
165185,0.49813,2.53398,-5,NA,NA,NA,NA,NA,NA,NA,NA,NA,-132.337,NA,NA
165257,0.264919,3.15881,-5,NA,-106.99,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
165487,0.234431,1.40304,-4.67452,NA,-78.106,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
165776,2.75822,1.59879,-5,NA,-36.843,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
165895,2.34413,0.719399,-3.62534,NA,NA,NA,NA,NA,NA,NA,NA,-82.026,NA,NA,NA
166057,1.01942,2.29245,-3.22081,NA,-58.337,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
166212,1.66091,2.79223,-2.78259,NA,-92.306,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
166493,0.587963,2.2762,-4.13051,-62.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
166760,2.03881,2.18497,-5,NA,NA,NA,-23.96,NA,NA,NA,NA,NA,NA,NA,NA
166941,1.03266,3.64242,-5,NA,NA,-107.818,NA,NA,NA,NA,NA,NA,NA,NA,NA
167083,0.975775,2.69073,-5,-68.099,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
167285,1.40468,2.71423,-3.14167,NA,NA,NA,NA,NA,NA,NA,NA,NA,-128.178,NA,NA
167568,1.5156,1.84946,-2.49618,NA,NA,NA,NA,NA,NA,NA,-131.564,NA,NA,NA,NA
167720,1.55921,0.730944,-3.44487,-88.779,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
167989,0.651066,2.19189,-4.88571,-56.559,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
168003,0.226087,3.85566,-3.26423,NA,NA,NA,-192.781,NA,NA,NA,NA,NA,NA,NA,NA
168294,0.711612,3.4327,-2.88381,NA,-148.365,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
168459,0.173739,2.43066,-3.43343,NA,NA,NA,-103.874,NA,NA,NA,NA,NA,NA,NA,NA
168695,1.46823,2.7529,-4.7773,NA,NA,NA,-41.859,NA,NA,NA,NA,NA,NA,NA,NA
168804,2.15373,2.01791,-4.18758,NA,NA,-11.653,NA,NA,NA,NA,NA,NA,NA,NA,NA
169071,1.3808,1.44879,-4.95062,NA,NA,-21.705,NA,NA,NA,NA,NA,NA,NA,NA,NA
169363,0.758986,1.54953,-5,NA,-48.529,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
169485,1.63984,0.297752,-4.95126,NA,-123.861,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
169715,1.54166,-0.318827,-4.94521,NA,NA,NA,NA,NA,NA,NA,NA,-295.757,NA,NA,NA
169974,2.65949,0.452725,-4.00972,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-180.604
170066,0.308212,1.25179,-3.62608,NA,NA,NA,NA,NA,NA,NA,NA,-131.234,NA,NA,NA
170236,1.93087,3.36575,-3.0125,NA,-113.003,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
170505,1.88859,1.90866,-3.36783,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-185.446,NA
170775,1.90661,1.95771,-3.90543,NA,NA,NA,NA,NA,NA,NA,NA,-43.739,NA,NA,NA
170892,1.69584,1.87253,-3.18505,NA,-39.465,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
171137,-0.551733,3.241,-3.47476,NA,NA,-197.881,NA,NA,NA,NA,NA,NA,NA,NA,NA
171371,0.735992,2.89275,-5,NA,NA,-69.776,NA,NA,NA,NA,NA,NA,NA,NA,NA
171521,1.91579,2.54784,-5,-62.157,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
171703,2.93923,2.54536,-5,-74.08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
171879,2.88069,1.38625,-4.58223,NA,NA,-40.927,NA,NA,NA,NA,NA,NA,NA,NA,NA
172154,3.36122,2.03778,-4.45516,NA,-62.083,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
172361,2.12749,2.947,-5,-79.963,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
172516,1.43116,2.06171,-5,-46.527,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
172661,1.87841,1.75402,-5,NA,NA,-27.139,NA,NA,NA,NA,NA,NA,NA,NA,NA
172924,1.53045,1.46373,-4.07363,NA,-5.186,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
173001,2.0349,1.43415,-4.02062,NA,-6.664,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
173316,1.39581,2.61786,-4.0829,NA,-28.678,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
173490,2.27422,2.26844,-5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-91.689
173725,2.76621,3.61558,-3.42032,NA,NA,NA,NA,NA,NA,NA,NA,-139.948,NA,NA,NA
173825,2.02646,2.48736,-3.85507,NA,NA,NA,NA,NA,NA,NA,NA,-38.902,NA,NA,NA
174060,2.8102,3.54703,-4.72886,NA,-104.614,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
174241,2.82773,3.13728,-4.2248,NA,NA,-76.613,NA,NA,NA,NA,NA,NA,NA,NA,NA
174578,2.6335,3.1042,-3.74209,NA,-76.703,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
174714,3.65227,1.79282,-4.55559,NA,NA,NA,-82.301,NA,NA,NA,NA,NA,NA,NA,NA
174841,3.83638,0.537368,-5,NA,NA,NA,-140.285,NA,NA,NA,NA,NA,NA,NA,NA
175091,2.82484,1.18702,-5,NA,NA,-52.073,NA,NA,NA,NA,NA,NA,NA,NA,NA
175213,2.64968,2.13332,-5,NA,NA,NA,NA,NA,NA,NA,-94.131,NA,NA,NA,NA
175438,2.76088,3.53602,-5,NA,NA,NA,NA,NA,NA,NA,-139.435,NA,NA,NA,NA
175755,1.83699,0.832743,-5,-67.726,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
175933,2.66128,2.44489,-5,NA,-43.487,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
176085,2.98632,2.79196,-5,NA,NA,NA,-72.886,NA,NA,NA,NA,NA,NA,NA,NA
176283,1.58633,3.03869,-5,NA,-54.595,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
176479,2.09627,3.57991,-3.65884,NA,-97.252,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
176687,1.23904,1.38841,-4.29191,NA,NA,NA,-21.302,NA,NA,NA,NA,NA,NA,NA,NA
176831,1.61285,2.11711,-4.92932,NA,-17.215,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
177001,2.46325,2.13688,-4.93729,NA,-27.872,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
177322,1.74875,2.65676,-5,NA,NA,NA,-43.032,NA,NA,NA,NA,NA,NA,NA,NA
177580,2.0082,2.25276,-5,NA,NA,-25.346,NA,NA,NA,NA,NA,NA,NA,NA,NA
177660,4.40028,3.25344,-4.8135,NA,NA,NA,-210.297,NA,NA,NA,NA,NA,NA,NA,NA
177904,4.02206,4.15285,-5,NA,NA,NA,NA,NA,NA,NA,-308.123,NA,NA,NA,NA
178036,3.40232,2.63094,-5,NA,NA,NA,NA,NA,NA,NA,-148.913,NA,NA,NA,NA
178291,3.87582,2.77141,-5,-146.797,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
178437,2.55413,3.18204,-5,-98.668,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
178693,2.74519,2.95336,-5,NA,NA,-74.448,NA,NA,NA,NA,NA,NA,NA,NA,NA
178854,1.6634,2.36245,-4.26892,NA,NA,-21.277,NA,NA,NA,NA,NA,NA,NA,NA,NA
179113,1.61886,0.861045,-5,NA,NA,-57.094,NA,NA,NA,NA,NA,NA,NA,NA,NA
179247,2.1915,1.40285,-3.83948,-34.259,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
179446,2.0358,1.35367,-4.80311,NA,NA,NA,NA,NA,NA,NA,NA,NA,-106.049,NA,NA
179744,1.83572,1.72158,-4.61181,NA,NA,NA,NA,NA,NA,NA,-44.026,NA,NA,NA,NA
179957,1.0646,2.07826,-4.42358,-37.366,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
180137,2.7938,1.71815,-2.84269,-124.557,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
180288,2.83392,1.63587,-4.59208,NA,NA,NA,NA,NA,NA,NA,-75.648,NA,NA,NA,NA
180429,1.5905,0.861745,-3.75672,NA,NA,NA,NA,NA,NA,NA,-100.527,NA,NA,NA,NA
180788,0.978799,-0.1343,-4.09026,-227.973,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
180899,1.49839,0.922673,-3.98987,NA,NA,NA,-47.782,NA,NA,NA,NA,NA,NA,NA,NA
181026,1.5103,1.50246,-4.11709,NA,-5.998,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
181310,1.61513,2.15936,-4.39104,NA,-9.435,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
181401,2.10524,0.675634,-5,NA,-61.416,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
181607,1.58115,0.272471,-5,NA,NA,-119.495,NA,NA,NA,NA,NA,NA,NA,NA,NA
181921,0.769559,1.56676,-4.51112,NA,NA,NA,NA,NA,NA,NA,-65.474,NA,NA,NA,NA
182038,0.627643,1.95712,-3.06437,-89.149,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
182240,1.59598,2.65892,-3.70574,NA,NA,NA,NA,NA,NA,NA,NA,-56.7,NA,NA,NA
182576,2.18267,3.90641,-3.63825,NA,NA,NA,NA,NA,NA,NA,NA,-150.896,NA,NA,NA
182698,0.453837,3.12924,-3.45812,NA,NA,NA,NA,-182.563,NA,NA,NA,NA,NA,NA,NA
182999,0.633396,2.44811,-3.98938,NA,-51.348,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
183169,0.169095,2.54241,-3.26024,NA,NA,NA,NA,NA,NA,NA,-145.327,NA,NA,NA,NA
183257,0.365568,1.88876,-2.94057,NA,-100.625,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
183432,0.703967,1.93371,-2.15089,-158.149,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
183617,0.439588,1.19357,-4.11568,-86.316,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
183986,0.44894,1.04382,-3.18652,NA,NA,NA,NA,NA,NA,NA,-127.894,NA,NA,NA,NA
184018,1.3628,0.088936,-3.28926,NA,NA,NA,NA,NA,NA,NA,-193.473,NA,NA,NA,NA
184296,2.33324,1.24923,-3.23907,NA,NA,NA,NA,NA,NA,-175.79,NA,NA,NA,NA,NA
184600,1.67879,0.300608,-4.97777,NA,NA,NA,NA,NA,NA,NA,-128.354,NA,NA,NA,NA
184648,0.818138,0.565798,-3.8683,-124.916,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
184831,1.26578,1.03145,-4.46561,NA,NA,-39.9,NA,NA,NA,NA,NA,NA,NA,NA,NA
185113,1.70236,1.21813,-4.67889,NA,NA,-15.516,NA,NA,NA,NA,NA,NA,NA,NA,NA
185270,0.0867962,0.970511,-4.72915,NA,NA,NA,-133.986,NA,NA,NA,NA,NA,NA,NA,NA
185577,0.0608033,1.23687,-5,-118.481,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
185677,1.06257,1.67689,-5,NA,NA,-31.795,NA,NA,NA,NA,NA,NA,NA,NA,NA
185974,0.724599,3.39809,-4.85894,-119.448,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
186016,1.1387,5,-5,NA,NA,NA,NA,NA,NA,NA,NA,-264.493,NA,NA,NA
186212,1.51262,4.62618,-4.63618,NA,-188.82,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
186409,1.40654,4.84996,-4.76862,-236.357,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
186745,1.32111,3.73762,-4.5784,NA,NA,NA,NA,NA,NA,NA,-137.555,NA,NA,NA,NA
186870,1.49663,3.04859,-4.29621,NA,NA,NA,NA,NA,NA,-172.781,NA,NA,NA,NA,NA
187076,1.1078,3.40436,-3.89037,NA,NA,NA,NA,NA,NA,-207.292,NA,NA,NA,NA,NA
187268,0.94978,1.57529,-3.51243,NA,NA,NA,NA,NA,NA,NA,NA,NA,-117.131,NA,NA
187536,2.22922,2.12088,-4.16876,-26.643,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
187603,5,1.67816,-4.5217,NA,NA,-228.198,NA,NA,NA,NA,NA,NA,NA,NA,NA
187921,3.83352,1.81493,-3.72487,NA,NA,NA,NA,NA,NA,NA,NA,-125.742,NA,NA,NA
188145,1.89137,2.03562,-4.46311,NA,NA,NA,NA,NA,NA,NA,NA,-22.188,NA,NA,NA
188321,2.75887,2.62727,-4.90513,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-133.287
188465,1.87102,2.61707,-4.8363,NA,NA,NA,NA,-85.028,NA,NA,NA,NA,NA,NA,NA
188797,3.30951,2.3031,-5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-133.267
188846,3.88428,3.11561,-5,NA,NA,NA,NA,NA,NA,NA,NA,-161.492,NA,NA,NA
189098,4.06259,2.70809,-5,NA,NA,NA,-148.765,NA,NA,NA,NA,NA,NA,NA,NA
189260,3.3382,3.39185,-5,NA,NA,-128.988,NA,NA,NA,NA,NA,NA,NA,NA,NA
189498,1.83349,2.66939,-4.96761,NA,NA,NA,-40.824,NA,NA,NA,NA,NA,NA,NA,NA
189790,1.9214,3.0943,-5,NA,NA,-59.776,NA,NA,NA,NA,NA,NA,NA,NA,NA
190000,2.7062,2.48723,-5,NA,NA,NA,-50.296,NA,NA,NA,NA,NA,NA,NA,NA
190152,1.262,1.47622,-5,NA,NA,NA,-34.367,NA,NA,NA,NA,NA,NA,NA,NA
190268,0.976682,0.769016,-5,NA,NA,NA,NA,NA,NA,NA,-123.59,NA,NA,NA,NA
190556,1.26448,1.47346,-4.71436,NA,NA,NA,NA,NA,NA,NA,NA,NA,-84.401,NA,NA
190741,1.92294,0.412196,-3.73012,NA,NA,NA,NA,NA,NA,NA,NA,NA,-140.673,NA,NA
190996,2.35507,2.27631,-4.54794,-40.407,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
191014,1.58519,3.19016,-3.79509,-73.79,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
191347,2.07603,0.464352,-2.75077,NA,NA,-134.674,NA,NA,NA,NA,NA,NA,NA,NA,NA
191494,1.60854,1.25166,-2.60037,-105.867,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
191670,0.156378,0.261114,-3.70146,-229.356,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
191919,0.993017,1.65583,-3.70412,NA,NA,NA,-45.061,NA,NA,NA,NA,NA,NA,NA,NA
192004,1.68102,1.14106,-5,NA,NA,-34.014,NA,NA,NA,NA,NA,NA,NA,NA,NA
192244,2.16816,2.61294,-5,-49.47,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
192585,2.39183,2.03245,-5,NA,NA,-36.173,NA,NA,NA,NA,NA,NA,NA,NA,NA
192619,1.24185,1.18803,-5,-46.945,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
192848,2.60123,2.08011,-5,NA,NA,-40.406,NA,NA,NA,NA,NA,NA,NA,NA,NA
193151,2.65138,2.90776,-5,NA,NA,-63.428,NA,NA,NA,NA,NA,NA,NA,NA,NA
193382,0.579618,2.94586,-5,NA,NA,-83.438,NA,NA,NA,NA,NA,NA,NA,NA,NA
193512,1.92777,3.05308,-5,NA,-55.166,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
193610,0.885216,3.61729,-4.94283,NA,NA,NA,NA,NA,-275.682,NA,NA,NA,NA,NA,NA
193984,2.35201,2.36344,-4.46838,NA,NA,NA,-30.538,NA,NA,NA,NA,NA,NA,NA,NA
194116,1.45393,1.72812,-5,NA,NA,NA,NA,NA,NA,NA,NA,-38.935,NA,NA,NA
194279,0.746081,1.2583,-4.60331,NA,NA,NA,-61.905,NA,NA,NA,NA,NA,NA,NA,NA
194411,0.361481,2.00317,-4.49985,NA,NA,NA,NA,-112.319,NA,NA,NA,NA,NA,NA,NA
194674,-0.318698,2.6757,-5,NA,NA,-129.536,NA,NA,NA,NA,NA,NA,NA,NA,NA
194928,0.554458,1.62887,-4.2824,-61.614,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
195115,1.54369,1.65614,-5,NA,-16.584,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
195291,1.21352,2.80936,-4.2579,NA,NA,NA,NA,NA,NA,NA,NA,-65.212,NA,NA,NA
195420,2.37588,2.50305,-4.08136,NA,-29.884,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
195700,2.48801,0.838539,-4.46979,-55.171,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
195816,2.61252,0.232973,-5,NA,NA,NA,-138.53,NA,NA,NA,NA,NA,NA,NA,NA
196162,3.13964,1.33858,-5,NA,NA,NA,-59.864,NA,NA,NA,NA,NA,NA,NA,NA
196258,3.56158,0.409336,-4.40307,NA,-122.404,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
196595,2.68379,-0.319347,-3.80772,NA,NA,-196.161,NA,NA,NA,NA,NA,NA,NA,NA,NA
196795,1.58504,0.859531,-3.81255,-56.617,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
196885,2.72486,1.45806,-5,NA,NA,-43.501,NA,NA,NA,NA,NA,NA,NA,NA,NA
197153,1.28691,1.79913,-4.83859,-35.809,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
197368,2.01609,1.85124,-5,-36.043,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
197590,1.26871,2.76308,-5,NA,NA,NA,NA,NA,NA,NA,-84.682,NA,NA,NA,NA
197755,2.48099,1.94783,-5,NA,-27.332,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
197919,1.9451,3.38399,-4.23884,NA,NA,NA,NA,NA,NA,NA,-104.042,NA,NA,NA,NA
198134,0.918925,2.44167,-4.62879,NA,NA,-41.023,NA,NA,NA,NA,NA,NA,NA,NA,NA
198345,1.68635,3.96955,-4.77388,-132.545,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
