id,x0,x1,x2,fitness5,fitness4.5,fitness4,fitness3.5,fitness2.5,fitness3,fitness2,fitness1,fitness-0.5,fitness-1,fitness-1.5,fitness0,fitness-2,fitness-3,fitness0.5
134795,4.99353,0.670525,5,NA,887.181,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
135089,5,0.566223,5,156.273,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
135167,5,-0.815851,5,13020.676,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
135457,4.86578,-1.03771,5,6909.557,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
135541,5,-1.02663,5,NA,5341.06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
135847,5,0.503514,4.84421,1989.85,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
135913,5,-0.744393,5,12582.06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
136158,5,-0.127734,4.46663,1489.309,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
136453,5,0.671369,4.33676,1181.356,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
136553,5,3.29461,4.92312,4088.308,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
136792,5,2.17261,3.86791,544.446,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
136924,5,3.25694,5,3220.444,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
137199,5,5,4.29005,5532.804,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
137405,5,4.23274,4.95947,6232.252,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
137534,5,5,3.16283,2475.513,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
137844,5,5,5,NA,NA,3045.783,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
138028,3.41903,5,5,NA,2123.971,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
138087,2.35331,5,4.65858,1914.045,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
138481,1.77169,4.09476,5,774.57,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
138555,0.486392,4.71298,5,1859.715,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
138794,0.399733,5,5,3128.693,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
138941,-2.10073,5,4.9638,5419.402,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
139131,-3.96354,4.99676,4.88011,3511.178,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
139325,-3.40487,4.35467,5,1439.064,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
139683,-2.86097,4.92513,5,2611.604,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
139816,-2.50454,5,4.32385,1972.829,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
139939,-0.968649,5,3.75253,3265.405,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
140098,-0.851148,5,5,NA,NA,NA,4273.953,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
140335,0.374668,3.84641,5,1082.265,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
140602,-2.09743,5,4.7737,5833.083,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
140794,-1.48406,4.91535,3.17432,4264.497,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
140935,-1.28302,5,4.96093,NA,NA,4558.069,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
141110,-2.8101,5,5,NA,511.989,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
141358,-2.44492,5,5,NA,1675.728,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
141523,-3.79286,5,4.80604,1257.216,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
141837,-2.18124,5,4.99686,3035.064,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
142011,-2.07908,5,5,5054.686,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
142256,-2.9734,5,4.68083,2797.419,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
142341,-1.27277,5,5,NA,NA,4239.43,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
142568,-0.829616,5,4.65813,NA,11202.84,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
142794,-1.01836,5,5,8287.277,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
143066,-1.10868,5,5,NA,934.379,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
143189,-0.778061,5,5,NA,4674.082,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
143350,-0.782578,4.5723,4.73418,4498.993,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
143673,-1.2778,4.28905,5,5397.412,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
143861,-0.330329,3.34403,5,1893.037,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
144042,-1.30593,5,4.40239,4246.899,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
144250,-1.10679,4.96549,5,1100.816,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
144359,-1.45491,3.46557,5,1752.267,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
144604,-2.11296,4.91426,4.78919,7259.863,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
144763,-3.3262,4.80635,4.25224,746.327,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
144992,-3.04456,5,5,3150.139,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
145185,-3.15503,4.78531,5,NA,1980.084,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
145405,-2.5928,5,4.83311,NA,NA,795.403,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
145628,-2.05844,4.94131,5,8586.179,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
145809,-0.600948,4.6073,5,4734.027,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
145985,-2.05607,5,5,5317.777,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
146227,-3.00372,3.83084,5,1113.378,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
146407,-1.88942,5,4.94106,4983.96,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
146645,-2.69447,4.69924,5,NA,NA,NA,62.028,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
146726,-3.29685,4.94846,4.13019,221.355,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
146989,-2.1932,5,5,2685.205,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
147218,-1.39897,5,4.07704,3097.797,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
147425,-1.00562,4.68944,5,6391.388,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
147482,-0.95154,5,4.78913,12111.396,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
147808,-0.815041,5,4.87737,17281.265,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
147877,-1.37608,4.40571,4.69721,4639.722,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
148225,-0.881792,4.88208,5,15929.242,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
148345,-1.89707,4.89704,5,5591.847,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
148648,-2.00572,4.87223,4.9183,9393.077,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
148713,-0.802416,5,5,13057.329,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
148887,-1.93428,5,5,4994.864,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
149240,-0.94564,4.55208,5,NA,1824.031,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
149470,-0.555928,5,4.19607,NA,1740.85,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
149512,0.274558,5,5,3167.239,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
149849,0.192595,4.93888,5,2311.846,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
149947,-0.461564,5,5,NA,199.191,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
150274,-1.08564,5,5,2284.637,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
150312,-2.02682,5,4.90853,7115.156,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
150621,-1.31681,5,5,NA,6272.698,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
150761,-0.726853,5,5,NA,NA,NA,4393.292,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
150989,-1.04016,5,5,5043.634,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
151125,-2.20511,5,5,2371.52,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
151385,-2.86483,5,4.57795,738.666,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
151607,-2.27617,5,4.6381,294.654,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
151777,-3.05528,5,5,3091.128,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
151925,-0.973266,5,5,8646.717,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
152137,-1.21031,4.64769,5,NA,2223.056,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
152336,-1.4731,4.69497,5,NA,NA,6172.137,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
152584,-1.60539,5,5,NA,1423.093,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
152837,-1.40485,4.72714,5,NA,7840.045,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
152963,0.700397,4.9531,4.32312,1774.629,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
153211,0.155257,5,5,1078.543,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
153361,-0.10957,5,4.93649,NA,3015.583,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
153599,-0.941797,5,5,10048.807,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
153735,-2.14725,4.63497,5,2469.756,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
154009,-2.8244,5,5,1454.298,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
154240,-1.22068,5,5,NA,NA,NA,732.39,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
154452,-0.73297,5,5,12371.227,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
154549,-0.786356,5,3.85388,4101.992,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
154710,-0.851201,4.79358,5,NA,10593.887,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
155054,-0.597088,5,5,7443.005,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
155223,-2.26417,5,5,766.863,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
155303,0.460985,5,4.79074,2887.718,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
155659,-1.57356,5,4.04706,1533.915,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
155722,-0.960379,5,5,9247.605,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
156022,-0.942333,5,5,10026.831,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
156258,-0.733278,5,5,12377.396,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
156334,1.3087,4.7032,5,2559.758,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
156563,0.756277,3.37185,5,980.058,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
156679,1.24924,3.86414,5,NA,788.051,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
156917,0.377036,5,5,NA,3310.75,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
157248,-1.85337,5,5,3079.937,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
157450,-0.874176,5,5,12217.127,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
157490,-1.24242,5,4.21819,4140.845,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
157792,-0.786612,5,4.76033,NA,7202.284,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
157910,-0.946011,4.71848,5,12247.984,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
158252,-0.51021,4.87089,5,3824.143,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
158376,-0.919296,5,4.76789,13132.032,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
158668,-0.615369,5,5,8315.099,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
158782,-0.478532,5,5,NA,582.125,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
159051,-0.47447,5,4.6893,1127.956,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
159262,-0.872757,4.88214,5,16209.697,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
159349,-0.765087,5,5,12867.696,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
159496,-0.884505,4.82008,4.81888,20496.959,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
159872,-0.847638,5,5,NA,NA,NA,3398.288,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
160051,-0.500167,5,4.95864,2711.213,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
160182,-0.868715,5,5,12336.112,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
160459,-1.59732,5,5,NA,NA,4743.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
160599,-0.484733,5,5,NA,1447.404,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
160724,-1.27335,5,5,NA,1988.922,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
160973,-1.87756,5,4.79841,4830.457,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
161100,-0.562228,4.60391,5,2749.069,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
161305,-0.594553,5,5,7318.523,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
161531,-0.906578,4.74484,5,12844.661,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
161729,-0.949534,5,5,9724.949,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
161992,-0.814586,4.84071,4.73579,19064.635,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
162193,0.712227,5,5,NA,987.758,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
162322,-1.72125,5,4.77254,NA,NA,1727.158,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
162529,-1.44738,4.22777,5,NA,8043.691,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
162692,-0.380457,4.64433,4.26106,1600.642,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
162967,-0.25867,5,4.09522,3108.341,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
163212,-0.657868,4.82859,4.70511,13122.213,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
163415,0.391442,4.88507,5,4234.773,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
163652,0.382999,4.89959,5,4271.022,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
163767,-1.53883,4.74298,5,NA,7049.667,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
163990,-1.44567,4.30259,4.96917,8189.433,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
164250,-1.42778,5,4.19764,6617.893,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
164340,-0.747696,4.77932,5,20260.121,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
164506,-1.71124,5,4.78972,NA,2081.584,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
164691,-0.949941,5,4.57693,3303.155,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
165067,-2.10367,5,5,4678.512,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
165241,-0.982868,5,5,8176.673,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
165359,-1.09573,4.53539,5,200.097,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
165503,-0.683194,5,4.96224,14402.112,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
165731,-1.91605,5,4.79654,5950.746,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
165913,-0.729252,4.66852,4.58947,4090.409,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
166073,-0.0799687,4.73818,4.23759,4313.561,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
166381,-0.262919,5,4.11778,2772.12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
166621,-0.794086,4.27327,4.75269,NA,1983.048,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
166812,-0.321011,5,4.48031,939.499,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
167053,-1.08299,5,5,2449.041,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
167077,-0.830232,5,5,16745.638,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
167367,-0.645251,4.56821,5,2826.546,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
167638,-0.941778,4.54399,5,1663.002,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
167681,-0.57704,5,5,8372.037,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
167973,-2.20485,5,5,2378.436,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
168214,-0.913781,5,5,11097.174,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
168367,-0.741241,5,5,15112.579,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
168606,-0.628129,5,3.76244,3297.602,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
168866,-0.884544,5,5,11967.107,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
168938,-0.571373,5,5,6146.522,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
169121,-0.800029,5,5,13057.995,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
169286,-0.647619,5,3.55545,535.523,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
169475,-0.0954949,4.91334,3.2413,3977.223,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
169708,0.0410279,5,4.28763,NA,1000.877,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
169873,-2.07382,5,4.67078,4237.65,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
170241,-2.19829,4.80851,5,3299.862,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
170295,-1.28331,5,5,NA,NA,1697.996,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
170525,-1.02081,5,5,6156.535,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
170773,-0.872912,5,5,12245.452,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
171052,-0.528815,5,4.99089,4041.083,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
171105,-0.198134,5,5,NA,3835.645,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
171467,-0.401204,5,5,NA,NA,1472.879,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
171599,-0.553989,5,3.62025,1044.32,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
171716,-0.520418,4.64499,3.80235,901.924,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
172023,0.301219,4.66988,5,2775.518,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
172116,-0.622436,4.86297,5,11512.888,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
172348,-1.81437,5,5,1727.213,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
172516,-2.17616,4.92185,5,3946.477,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
172840,-1.95845,5,3.92307,971.419,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
172963,-1.16363,4.28412,5,1623.979,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
173123,-0.646949,4.89198,5,12739.006,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
173277,0.355401,5,4.84992,4564.33,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
173572,0.502244,4.62327,5,894.03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
173721,-0.816518,4.7917,5,16428.292,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
173938,-0.680688,5,4.80464,14098.066,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
174220,-1.87976,5,4.79975,4915.246,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
174381,-0.918129,4.90341,4.63135,8951.851,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
174509,-1.08549,5,4.75974,2708.22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
174834,-1.03301,5,4.95252,6570.634,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
174955,-1.02102,5,5,NA,4177.433,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
175087,-1.25616,4.34321,5,4403.417,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
175396,-0.644592,3.16356,4.37501,1427.867,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
175632,-1.42724,4.25013,5,7312.889,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
175679,-1.36025,5,5,NA,NA,6798.493,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
175931,-0.927112,5,4.74786,NA,12143.833,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
176265,-0.421342,5,4.30858,1103.688,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
176377,0.426026,5,4.58755,1121.428,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
176523,-0.690729,5,5,11282.571,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
176723,-0.759792,4.94074,5,15603.281,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
176870,-1.02738,5,5,5784.013,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
177225,-0.964125,5,4.76702,NA,3683.076,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
177391,-1.30628,5,4.37175,5036.276,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
177500,-1.46838,4.55615,4.67576,NA,1403.718,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
177854,-1.90631,4.75346,5,5204.758,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
177927,-0.614503,5,5,8274.872,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
178126,-0.935844,5,4.63667,6761.773,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
178314,-0.591575,5,5,9166.648,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
178645,0.165237,5,5,1151.487,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
178750,-1.14708,4.2113,4.91262,1542.622,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
179047,-3.03603,5,5,3187.738,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
179214,-3.21877,5,5,939.657,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
179401,-2.50691,4.81264,4.37466,2185.587,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
