id,x0,x1,x2,fitness7.5,fitness8.5,fitness8,fitness7,fitness9,fitness9.5,fitness6,fitness6.5,fitness10,fitness5,fitness4.5,fitness3.5,fitness2.5,fitness0.5,fitness1,fitness2
123962,7.74832,8.3252,8.29746,NA,0.788,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
124116,8.41496,7.76887,6.43432,0.557,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
124388,8.46685,7.76158,8.32342,NA,0.748,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
124564,7.82409,6.52803,9.03339,0.46,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
124682,8.05713,6.56304,8.54683,NA,NA,0.578,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
124867,9.34564,7.84437,8.05398,NA,NA,0.619,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
125075,8.20052,9.05121,7.86113,0.654,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
125321,7.70373,8.11927,6.76521,NA,0.622,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
125447,7.86014,8.9914,6.19125,NA,NA,0.341,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
125659,8.91764,10.2137,7.45349,0.276,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
125990,7.05353,9.89371,7.95322,0.446,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
126044,7.18338,9.40877,7.53823,0.579,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
126398,7.57974,8.54357,8.18319,NA,NA,0.829,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
126514,6.53078,7.88702,7.94222,NA,NA,NA,NA,NA,NA,NA,0.455,NA,NA,NA,NA,NA,NA,NA,NA
126630,7.76001,8.46314,7.5278,NA,NA,NA,0.806,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
126930,7.70798,8.36809,7.78617,NA,NA,0.87,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
127091,7.4905,8.39408,8.51548,NA,NA,NA,0.732,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
127281,7.34031,7.57479,6.90576,0.831,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
127417,6.73084,6.80251,7.64501,0.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
127792,7.50528,7.50981,7.40829,0.952,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
127816,7.9126,7.66298,5.62843,0.478,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
128168,8.44477,6.48193,7.23435,NA,0.475,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
128227,7.00249,7.08474,7.11454,NA,NA,0.732,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
128515,8.61471,7.0218,7.40827,0.74,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
128625,9.30888,8.20626,8.3554,NA,NA,0.545,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
128938,8.99088,7.3507,7.51621,0.704,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
129167,9.80546,7.92209,7.2417,NA,NA,0.507,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
129330,8.54354,8.27168,6.57256,0.563,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
129572,8.30669,7.97321,7.1736,NA,NA,NA,0.803,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
129696,8.02547,7.72593,8.15205,0.928,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
129805,8.157,7.83014,8.53315,NA,NA,0.796,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
130030,7.61133,7.03936,8.35681,0.825,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
130357,7.33662,7.30105,7.11317,NA,NA,0.845,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
130525,6.77655,7.92202,7.4451,NA,NA,0.778,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
130690,7.66611,8.05738,7.10997,NA,NA,0.896,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
130844,8.69883,6.98924,7.49515,NA,NA,NA,NA,NA,NA,NA,0.467,NA,NA,NA,NA,NA,NA,NA,NA
131104,7.99387,6.93227,7.42418,NA,NA,0.832,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
131206,7.49215,6.67196,8.68618,0.599,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
131460,7.23988,7.27664,8.49055,NA,NA,NA,0.637,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
131797,7.71536,7.94147,7.53012,NA,NA,0.954,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
131801,7.61411,7.99759,7.56242,NA,0.836,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
132115,6.40642,7.01662,7.43149,NA,NA,NA,0.453,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
132209,7.22195,7.98269,6.36606,NA,NA,NA,0.457,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
132502,8.69519,8.04216,7.93725,NA,NA,0.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
132691,9.16283,8.05323,7.72046,NA,NA,NA,NA,NA,NA,NA,0.343,NA,NA,NA,NA,NA,NA,NA,NA
132972,7.91989,8.63933,6.70626,NA,NA,NA,NA,NA,NA,0.238,NA,NA,NA,NA,NA,NA,NA,NA,NA
133136,8.18597,8.65401,7.54025,0.783,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
133354,7.74574,9.01888,7.17599,NA,NA,0.679,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
133502,8.0526,8.13441,8.50694,NA,NA,0.824,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
133797,8.6177,8.14424,7.56657,NA,NA,NA,0.753,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
134000,8.40095,7.35648,7.57361,NA,NA,NA,NA,NA,NA,NA,0.632,NA,NA,NA,NA,NA,NA,NA,NA
134152,8.30091,7.02094,8.50083,0.72,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
134358,7.72165,7.6321,7.58549,NA,NA,NA,NA,0.817,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
134578,9.10666,8.44288,7.81814,NA,0.508,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
134657,9.79438,7.59502,8.33615,0.451,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
134833,9.249,8.26466,8.15418,NA,NA,0.544,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
135118,8.83925,8.21642,7.33495,NA,NA,0.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
135269,7.87961,8.28573,7.2404,NA,NA,NA,NA,NA,NA,NA,0.688,NA,NA,NA,NA,NA,NA,NA,NA
135403,7.03069,8.9043,7.73283,0.683,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
135672,7.7745,8.03459,7.88153,NA,NA,0.952,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
135965,7.30548,7.10289,9.30041,NA,0.469,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
136071,6.70953,6.94523,7.14025,0.602,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
136244,8.16786,7.58431,7.16364,NA,NA,NA,0.727,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
136576,7.78811,7.95692,6.76085,NA,NA,0.788,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
136621,7.41386,8.33554,7.54649,NA,NA,NA,NA,NA,NA,NA,0.674,NA,NA,NA,NA,NA,NA,NA,NA
136898,5.84788,8.27323,7.77538,0.457,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
137114,6.55344,7.89805,8.07253,0.682,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
137381,6.84765,7.71778,7.43046,NA,NA,NA,0.663,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
137428,7.83813,7.33252,7.37986,NA,NA,NA,0.786,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
137790,7.33537,7.97376,7.37176,NA,NA,NA,NA,NA,NA,0.448,NA,NA,NA,NA,NA,NA,NA,NA,NA
137841,7.79573,8.46096,8.6089,NA,NA,NA,NA,NA,NA,NA,0.413,NA,NA,NA,NA,NA,NA,NA,NA
138080,8.05284,8.86623,7.6416,NA,NA,NA,NA,NA,NA,0.352,NA,NA,NA,NA,NA,NA,NA,NA,NA
138305,7.27509,8.67317,7.70774,0.787,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
138484,7.07825,7.60715,8.26229,0.822,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
138749,7.34985,8.84602,7.58574,NA,NA,NA,0.596,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
138863,8.25738,8.61433,7.67175,NA,NA,0.79,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
139035,6.68632,7.21964,6.34609,NA,NA,NA,0.331,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
139234,7.55189,7.60417,7.31544,NA,0.857,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
139486,7.49582,6.88969,8.00575,NA,NA,0.782,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
139764,7.06775,7.73962,7.89058,NA,0.814,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
139948,7.81825,8.31611,7.53758,NA,0.779,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
140179,7.37173,7.25692,6.81762,NA,NA,0.748,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
140383,6.80008,8.02723,7.86955,0.802,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
140570,7.72769,8.22457,8.50796,NA,NA,0.823,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
140617,8.50921,8.16963,7.68128,NA,0.709,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
140944,10.0097,7.87401,7.9293,NA,0.391,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
141194,8.98994,7.27195,8.30396,NA,0.553,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
141343,8.06037,8.74478,8.124,NA,NA,0.76,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
141499,7.52852,7.1875,7.05718,NA,0.686,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
141677,6.81207,7.1609,7.15997,NA,0.59,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
141871,6.94379,6.76625,7.4515,NA,NA,NA,NA,NA,NA,NA,0.388,NA,NA,NA,NA,NA,NA,NA,NA
142056,6.53335,7.34431,8.27256,0.627,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
142366,7.03374,8.74544,7.57407,0.69,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
142446,7.75928,8.5873,7.93641,NA,NA,NA,0.766,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
142680,7.17024,8.02036,7.89892,NA,0.761,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
142821,9.32934,8.00619,9.09171,NA,NA,0.366,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
143152,8.15006,8.1449,9.04366,0.636,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
143310,8.53222,7.52663,9.33755,NA,NA,0.538,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
143553,6.78268,8.25606,7.66667,NA,NA,NA,NA,NA,NA,NA,0.533,NA,NA,NA,NA,NA,NA,NA,NA
143774,7.91511,8.29308,8.50669,NA,NA,NA,0.626,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
143871,6.2909,8.00152,7.88516,NA,NA,NA,NA,NA,NA,NA,0.407,NA,NA,NA,NA,NA,NA,NA,NA
144107,7.57369,8.13284,8.22185,NA,NA,NA,NA,NA,NA,0.515,NA,NA,NA,NA,NA,NA,NA,NA,NA
144247,8.16773,7.49418,8.14375,NA,NA,NA,NA,NA,NA,NA,0.584,NA,NA,NA,NA,NA,NA,NA,NA
144587,7.79853,7.57974,8.20332,0.923,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
144632,7.57717,8.10681,8.5939,0.83,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
144977,8.22933,7.25609,8.64673,NA,0.675,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
145010,7.82476,8.1719,8.34451,NA,0.773,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
145342,7.50064,7.64156,9.57272,NA,0.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
145566,7.00663,7.26883,9.02106,0.588,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
145675,8.35346,7.20588,8.57218,NA,NA,NA,NA,NA,NA,NA,0.487,NA,NA,NA,NA,NA,NA,NA,NA
145829,7.57535,8.76235,8.60196,0.672,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
146146,7.22513,8.32452,7.5795,NA,0.777,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
146391,8.38665,7.95537,7.84376,0.863,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
146418,7.90272,6.84079,8.14794,0.796,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
146775,7.34702,6.88905,7.7976,0.822,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
146937,8.55881,7.55768,8.01513,NA,NA,0.84,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
147040,8.30293,7.35677,8.36155,0.82,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
147243,8.37245,8.46666,8.10766,0.78,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
147501,8.06009,9.25043,7.31335,NA,NA,0.619,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
147770,9.07639,7.46923,7.56956,NA,0.583,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
147830,8.7176,6.99643,7.44443,NA,NA,NA,NA,0.449,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
148125,8.39518,7.79408,7.92433,NA,NA,NA,NA,NA,0.558,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
148378,7.30586,6.52202,8.32139,NA,NA,NA,0.524,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
148432,6.43924,6.79313,7.30962,NA,NA,0.438,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
148617,7.46088,7.89775,7.11658,NA,0.801,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
148901,8.04884,7.64122,7.05693,NA,NA,0.838,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
149168,7.40724,7.80802,7.99621,NA,NA,0.941,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
149222,6.94485,8.7843,7.31747,NA,0.545,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
149443,8.06992,9.03538,7.38814,NA,0.623,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
149793,8.02564,9.17674,7.01648,NA,0.433,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
149973,6.73547,8.59563,7.54734,NA,0.556,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
150084,8.43781,8.41545,7.99536,NA,NA,NA,NA,NA,0.434,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
150252,8.33306,8.23406,8.31312,NA,NA,NA,NA,0.59,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
150433,7.46381,8.1933,7.50263,NA,0.825,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
150678,6.76713,6.87632,6.80224,NA,NA,0.478,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
150970,7.15285,6.06745,7.35121,0.46,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
151026,6.5351,6.67416,7.94113,0.502,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
151263,7.08856,6.68502,7.7829,0.688,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
151572,7.41195,7.34131,8.12045,NA,NA,NA,0.798,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
151707,7.14152,6.64815,7.81207,NA,NA,NA,NA,NA,NA,0.305,NA,NA,NA,NA,NA,NA,NA,NA,NA
151902,7.85695,8.39019,7.85873,NA,NA,NA,NA,NA,NA,0.454,NA,NA,NA,NA,NA,NA,NA,NA,NA
152145,6.89256,7.62985,6.9642,NA,NA,NA,0.651,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
152264,7.26449,7.98845,7.91342,NA,NA,NA,NA,NA,NA,NA,0.595,NA,NA,NA,NA,NA,NA,NA,NA
152427,7.60581,7.68614,9.43922,0.619,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
152705,8.74094,7.29209,8.50095,NA,NA,NA,NA,NA,NA,NA,0.32,NA,NA,NA,NA,NA,NA,NA,NA
152891,9.41184,8.07062,8.78652,0.434,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
153118,9.6033,7.34653,8.54344,0.41,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
153282,8.79475,6.85013,7.44931,NA,NA,0.622,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
153599,8.12987,8.51093,7.6039,NA,NA,NA,0.684,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
153707,7.13139,8.01469,8.05567,NA,NA,NA,0.822,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
153821,6.68768,7.52689,8.9874,NA,NA,0.535,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
154023,7.8571,8.10067,9.24335,NA,0.491,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
154363,7.40958,7.17855,8.91642,NA,0.556,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
154464,7.90281,6.83362,8.13211,NA,NA,NA,NA,0.567,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
154768,8.50746,6.73936,7.75851,NA,NA,NA,NA,0.499,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
154906,9.47486,6.8318,8.22325,0.419,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
155069,8.49658,7.17991,7.92977,NA,NA,NA,0.664,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
155310,7.36086,7.32392,7.65131,NA,NA,NA,NA,NA,NA,NA,0.749,NA,NA,NA,NA,NA,NA,NA,NA
155485,7.86726,8.04867,7.31923,0.932,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
155756,7.37839,7.57165,9.28079,NA,0.567,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
155849,7.61968,6.97876,8.18954,NA,NA,0.809,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
156173,7.80867,6.26772,8.29938,0.563,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
156202,7.10056,7.22128,8.71219,NA,0.557,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
156497,7.25336,7.59108,9.47329,NA,0.488,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
156684,7.30691,7.6271,8.89384,NA,0.652,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
156911,8.64348,7.32876,8.30656,NA,NA,0.746,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
157105,9.35312,7.2039,7.81039,NA,NA,NA,NA,0.334,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
157253,8.40661,8.30419,8.64415,0.674,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
157477,7.27857,8.42227,7.05131,NA,0.684,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
157724,6.64533,8.50513,7.3447,NA,NA,0.617,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
157892,7.44718,7.64456,6.55302,0.714,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
158185,6.7114,8.24081,8.45764,0.62,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
158375,8.03103,7.84374,7.49995,NA,NA,NA,NA,0.682,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
158520,8.91568,7.1976,7.45992,0.709,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
158798,7.34958,7.80271,8.3096,NA,NA,0.89,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
159000,8.02958,7.85694,8.24137,NA,NA,NA,NA,NA,0.558,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
159164,9.05823,7.29464,7.35643,NA,NA,NA,NA,0.366,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
159274,9.66504,7.17261,7.34752,NA,0.435,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
159565,8.78603,7.67017,7.28905,0.755,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
159634,7.81962,8.11709,6.72407,NA,NA,0.715,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
159842,8.3436,7.67823,7.04476,NA,0.773,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
160061,8.28978,7.12127,6.83706,NA,0.632,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
160239,7.8147,8.32328,8.30841,NA,NA,0.851,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
160462,9.54282,7.49506,8.3473,NA,NA,NA,NA,NA,NA,NA,NA,0.05,NA,NA,NA,NA,NA,NA,NA
160774,8.13986,7.58841,6.51499,NA,NA,0.657,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
160825,8.18604,7.06187,6.85084,NA,NA,0.684,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
161067,6.95486,8.40502,7.15038,0.713,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
161247,7.12253,7.80345,7.32663,0.868,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
161479,8.00993,7.75121,6.89675,NA,NA,NA,NA,NA,NA,NA,0.637,NA,NA,NA,NA,NA,NA,NA,NA
161722,7.00758,7.97922,7.07876,NA,NA,0.794,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
161874,7.70135,8.76649,6.64668,NA,NA,0.592,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
162009,7.48716,7.77232,6.83053,0.826,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
162285,6.64332,7.91888,7.64108,0.761,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
162510,7.51253,8.18291,8.08293,0.92,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
162761,8.07579,8.55503,7.61964,NA,0.785,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
162913,9.27438,8.44328,8.74411,0.37,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
163097,8.50569,7.51814,9.31812,0.549,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
163352,7.37517,8.13206,9.20839,NA,NA,NA,NA,NA,NA,NA,0.421,NA,NA,NA,NA,NA,NA,NA,NA
163537,7.40518,7.14897,8.69373,NA,NA,NA,NA,NA,NA,NA,0.46,NA,NA,NA,NA,NA,NA,NA,NA
163682,6.79959,8.18202,8.96104,NA,NA,0.55,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
163874,7.67134,7.94877,8.93778,NA,NA,NA,NA,0.583,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
164190,6.84109,7.47274,8.55538,NA,NA,0.699,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
164295,6.69415,7.44428,8.41232,NA,NA,0.685,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
164491,6.85878,7.2052,9.24996,NA,NA,NA,0.366,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
164678,8.43366,7.45741,8.32463,0.785,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
164924,7.51756,7.58252,8.33272,NA,NA,0.898,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
165066,7.49725,7.14335,8.27615,0.858,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
