id,x0,x1,x2,fitness-2.5,fitness-4,fitness-4.5,fitness-3,fitness-3.5,fitness-5,fitness-2,fitness-1.5,fitness-1
170236,-2.35226,4.12599,-4.94358,NA,NA,-55.733,NA,NA,NA,NA,NA,NA
170500,-2.80132,3.36792,-4.73125,NA,-88.901,NA,NA,NA,NA,NA,NA,NA
170720,-3.02912,4.84142,-4.7662,NA,NA,NA,NA,NA,-100.81,NA,NA,NA
170851,-3.02213,4.14981,-4.58826,NA,NA,-79.308,NA,NA,NA,NA,NA,NA
171044,-1.93329,3.87378,-4.87724,NA,NA,-29.382,NA,NA,NA,NA,NA,NA
171318,-1.7963,3.35674,-4.69127,NA,-34.063,NA,NA,NA,NA,NA,NA,NA
171506,-2.79183,4.81896,-4.41988,NA,NA,NA,-124.656,NA,NA,NA,NA,NA
171635,-2.9742,4.98352,-4.51045,NA,-108.936,NA,NA,NA,NA,NA,NA,NA
171911,-2.20233,4.36121,-4.83714,NA,NA,NA,-126.47,NA,NA,NA,NA,NA
172156,-2.03038,4.02225,-4.7586,NA,NA,NA,NA,-57.777,NA,NA,NA,NA
172309,-1.74989,4.08236,-4.9657,NA,NA,NA,NA,-59.543,NA,NA,NA,NA
172549,-2.83193,4.64475,-4.44082,NA,-87.917,NA,NA,NA,NA,NA,NA,NA
172774,-2.48607,4.80536,-4.39229,NA,NA,NA,-125.72,NA,NA,NA,NA,NA
172835,-3.76147,4.79449,-3.65341,NA,NA,-175.083,NA,NA,NA,NA,NA,NA
173092,-3.57685,3.63544,-3.74716,NA,NA,-135.907,NA,NA,NA,NA,NA,NA
173229,-4.46266,4.54946,-4.64237,NA,NA,NA,NA,NA,-205.998,NA,NA,NA
173498,-2.88907,4.20125,-4.84435,NA,NA,NA,NA,NA,-67.104,NA,NA,NA
173650,-4.39417,3.51443,-4.83604,NA,NA,-182.329,NA,NA,NA,NA,NA,NA
173834,-2.43032,4.58921,-4.48288,NA,NA,NA,NA,NA,-68.698,NA,NA,NA
174100,-2.52483,4.98553,-4.75711,NA,NA,-81.439,NA,NA,NA,NA,NA,NA
174380,-2.20673,3.70113,-4.72384,NA,NA,-44.288,NA,NA,NA,NA,NA,NA
174439,-0.970855,4.28926,-4.72946,NA,-84.693,NA,NA,NA,NA,NA,NA,NA
174720,-1.0343,3.99346,-4.06128,NA,NA,NA,NA,NA,-101.22,NA,NA,NA
174921,-1.65845,4.95289,-4.16837,NA,NA,NA,NA,-126.436,NA,NA,NA,NA
175158,-2.03418,4.84798,-4.66547,NA,NA,-67.735,NA,NA,NA,NA,NA,NA
175238,-1.84317,4.90234,-4.02189,NA,NA,-89.578,NA,NA,NA,NA,NA,NA
175597,-1.72731,4.83276,-4.15737,NA,NA,NA,-173.671,NA,NA,NA,NA,NA
175653,-1.67454,3.78512,-4.86745,NA,-51,NA,NA,NA,NA,NA,NA,NA
175849,-0.278682,4.76679,-4.81967,NA,-176.827,NA,NA,NA,NA,NA,NA,NA
176032,-0.23462,4.82623,-4.48915,NA,-181.605,NA,NA,NA,NA,NA,NA,NA
176287,-0.934036,3.10909,-4.40463,NA,-140.354,NA,NA,NA,NA,NA,NA,NA
176560,-2.11882,2.7675,-4.46702,NA,-103.14,NA,NA,NA,NA,NA,NA,NA
176638,-1.52869,3.24539,-4.46619,NA,NA,-48.868,NA,NA,NA,NA,NA,NA
176857,-2.21905,4.73984,-4.38462,NA,NA,-71.423,NA,NA,NA,NA,NA,NA
177121,-3.45513,3.83931,-4.66024,NA,NA,NA,-143.07,NA,NA,NA,NA,NA
177338,-2.54061,2.90667,-3.34712,NA,NA,NA,NA,-206.978,NA,NA,NA,NA
177482,-3.09873,2.82302,-3.50752,NA,NA,-153.456,NA,NA,NA,NA,NA,NA
177692,-3.17988,3.07206,-3.98223,NA,-131.28,NA,NA,NA,NA,NA,NA,NA
177985,-3.53182,2.93163,-4.65303,NA,NA,NA,NA,-156.781,NA,NA,NA,NA
178174,-2.38772,2.84891,-4.20652,NA,NA,-128.496,NA,NA,NA,NA,NA,NA
178319,-2.15858,2.46099,-4.26152,NA,NA,-139.659,NA,NA,NA,NA,NA,NA
178576,-2.74521,4.78381,-4.67363,NA,NA,NA,NA,-95.512,NA,NA,NA,NA
178796,-2.53654,3.88359,-4.40949,NA,NA,NA,NA,NA,NA,-214.267,NA,NA
178832,-2.95923,4.28449,-4.42795,NA,NA,NA,NA,-111.631,NA,NA,NA,NA
179087,-3.87395,4.05662,-3.59831,NA,NA,-168.209,NA,NA,NA,NA,NA,NA
179215,-4.38041,4.07268,-3.65508,NA,NA,NA,NA,NA,-219.098,NA,NA,NA
179594,-4.44987,3.83813,-4.59253,NA,NA,NA,-233.588,NA,NA,NA,NA,NA
179722,-3.49653,3.54438,-4.77508,NA,NA,-109.206,NA,NA,NA,NA,NA,NA
179843,-3.26124,2.09773,-4.232,NA,NA,NA,NA,-213.373,NA,NA,NA,NA
180154,-2.86804,4.59511,-2.3091,NA,NA,NA,NA,-285.633,NA,NA,NA,NA
180350,-2.9071,4.6272,-4.98974,NA,-89.316,NA,NA,NA,NA,NA,NA,NA
180489,-2.16397,3.52612,-4.1483,NA,-77.295,NA,NA,NA,NA,NA,NA,NA
180658,-2.57281,3.82015,-3.538,NA,-116.174,NA,NA,NA,NA,NA,NA,NA
180979,-2.68813,4.46375,-4.48455,NA,NA,-73.418,NA,NA,NA,NA,NA,NA
181043,-3.33555,4.18906,-4.71299,NA,-98.8,NA,NA,NA,NA,NA,NA,NA
181246,-3.04346,3.49821,-4.39057,NA,-95.101,NA,NA,NA,NA,NA,NA,NA
181429,-3.46417,2.90721,-4.0751,NA,NA,-142.519,NA,NA,NA,NA,NA,NA
181709,-2.26394,4.12039,-4.10256,NA,NA,NA,NA,-94.367,NA,NA,NA,NA
181851,-3.73887,3.75371,-4.02991,NA,NA,-137.498,NA,NA,NA,NA,NA,NA
182114,-3.45667,3.99838,-4.45752,NA,-106.619,NA,NA,NA,NA,NA,NA,NA
182385,-2.11573,2.51751,-4.86144,NA,NA,-93.068,NA,NA,NA,NA,NA,NA
182463,-1.7049,2.19308,-4.54287,NA,NA,NA,NA,NA,-162.718,NA,NA,NA
182652,-2.53477,3.47579,-3.19351,NA,-143.228,NA,NA,NA,NA,NA,NA,NA
182836,-2.52942,3.37094,-3.21988,NA,-152.349,NA,NA,NA,NA,NA,NA,NA
183142,-2.60638,3.77348,-2.85471,NA,-173.413,NA,NA,NA,NA,NA,NA,NA
183252,-2.17747,3.77358,-3.11057,NA,NA,-143.387,NA,NA,NA,NA,NA,NA
183578,-1.28078,4.15345,-3.29109,NA,-159.376,NA,NA,NA,NA,NA,NA,NA
183749,-0.367953,4.27635,-4.94916,NA,-141.996,NA,NA,NA,NA,NA,NA,NA
183845,-3.00135,4.46774,-4.67751,NA,-84.061,NA,NA,NA,NA,NA,NA,NA
184050,-4.16653,2.92165,-4.88829,NA,-168.364,NA,NA,NA,NA,NA,NA,NA
184256,-3.75107,2.53685,-3.67448,NA,NA,NA,NA,NA,-196.862,NA,NA,NA
184425,-2.41437,4.03789,-4.96148,NA,-53.396,NA,NA,NA,NA,NA,NA,NA
184776,-2.69951,3.52328,-4.1899,NA,-87.46,NA,NA,NA,NA,NA,NA,NA
184957,-2.32935,3.58505,-4.01078,NA,NA,NA,-178.991,NA,NA,NA,NA,NA
185034,-4.48614,4.36373,-4.60433,NA,NA,NA,NA,NA,NA,-314.04,NA,NA
185268,-2.80017,4.40364,-4.25083,NA,NA,NA,NA,-107.518,NA,NA,NA,NA
185433,-3.48829,4.36445,-4.58927,NA,-116.644,NA,NA,NA,NA,NA,NA,NA
185617,-3.28197,4.37698,-3.80264,NA,NA,-121.805,NA,NA,NA,NA,NA,NA
185914,-1.00724,3.81746,-4.78941,NA,NA,NA,NA,NA,-85.652,NA,NA,NA
186063,-0.993838,3.60852,-4.83349,NA,NA,NA,NA,NA,-78.534,NA,NA,NA
186307,-2.88322,3.47182,-4.22385,NA,NA,-80.267,NA,NA,NA,NA,NA,NA
186422,-2.34507,4.77084,-4.39422,NA,NA,NA,NA,-104.838,NA,NA,NA,NA
186624,-1.06665,4.74645,-3.38957,NA,-179.171,NA,NA,NA,NA,NA,NA,NA
186934,-0.990655,3.96321,-4.10986,NA,NA,NA,-225.475,NA,NA,NA,NA,NA
187151,-2.27446,2.42078,-4.84405,NA,NA,NA,-266.179,NA,NA,NA,NA,NA
187217,-3.0335,2.53397,-4.22737,NA,-154.281,NA,NA,NA,NA,NA,NA,NA
187551,-3.10361,2.38049,-3.68988,NA,NA,-179.236,NA,NA,NA,NA,NA,NA
187729,-3.93027,2.21799,-3.55504,NA,-247.583,NA,NA,NA,NA,NA,NA,NA
187873,-3.45517,3.53572,-4.43432,NA,NA,NA,NA,-140.501,NA,NA,NA,NA
188083,-3.83533,3.68309,-4.52235,NA,NA,NA,NA,-148.849,NA,NA,NA,NA
188281,-3.47887,4.7871,-4.35504,NA,NA,NA,NA,-138.922,NA,NA,NA,NA
188471,-3.76969,4.70736,-4.2793,NA,NA,NA,NA,-169.963,NA,NA,NA,NA
188784,-4.43815,4.04481,-3.91965,NA,NA,NA,NA,NA,NA,-328.147,NA,NA
188932,-4.85632,3.39657,-4.36236,NA,NA,NA,NA,-266.6,NA,NA,NA,NA
189121,-3.58749,3.2921,-4.48669,NA,NA,NA,NA,NA,-124.337,NA,NA,NA
189240,-1.96243,2.42724,-4.85391,NA,NA,-77.735,NA,NA,NA,NA,NA,NA
189543,-1.06128,3.2248,-4.12256,NA,NA,-117.873,NA,NA,NA,NA,NA,NA
189758,-2.23046,3.86068,-4.93447,NA,NA,NA,NA,-85.651,NA,NA,NA,NA
189986,-2.90998,3.73266,-4.78073,NA,NA,-66.949,NA,NA,NA,NA,NA,NA
190182,-2.40398,4.60976,-4.48897,NA,-73.5,NA,NA,NA,NA,NA,NA,NA
190278,-1.96357,2.88171,-4.9054,NA,-101.349,NA,NA,NA,NA,NA,NA,NA
190480,-1.59203,3.91153,-4.72698,NA,NA,NA,NA,-86.958,NA,NA,NA,NA
190676,-0.754463,4.64423,-3.60524,NA,-198.76,NA,NA,NA,NA,NA,NA,NA
190995,-1.14888,4.49473,-3.43441,NA,NA,NA,NA,NA,-140.416,NA,NA,NA
191154,-1.61088,4.99438,-4.27801,NA,NA,NA,NA,NA,-93.374,NA,NA,NA
191227,-1.83907,4.2897,-3.85307,NA,NA,NA,NA,NA,-80.324,NA,NA,NA
191409,-1.16673,4.21182,-4.41414,NA,-93.674,NA,NA,NA,NA,NA,NA,NA
191673,-1.27032,4.6344,-3.77654,NA,NA,NA,NA,NA,-105.779,NA,NA,NA
191926,-1.06517,3.54911,-3.71427,NA,NA,-168.15,NA,NA,NA,NA,NA,NA
192005,-1.58188,4.19583,-3.63191,NA,-119.346,NA,NA,NA,NA,NA,NA,NA
192285,-1.91843,4.57726,-4.54623,NA,-60.657,NA,NA,NA,NA,NA,NA,NA
192516,-2.7237,3.81998,-3.80941,NA,NA,NA,NA,NA,NA,-276.732,NA,NA
192674,-2.74614,3.21376,-4.81984,NA,NA,NA,NA,-118.449,NA,NA,NA,NA
192809,-0.451407,3.63879,-3.84817,NA,NA,NA,-318.28,NA,NA,NA,NA,NA
193028,-1.71524,4.86586,-4.14808,NA,NA,NA,NA,NA,NA,-273.596,NA,NA
193351,-1.10664,4.99955,-4.58614,NA,-105.374,NA,NA,NA,NA,NA,NA,NA
193424,-2.28416,4.96781,-4.56005,NA,NA,-78.5,NA,NA,NA,NA,NA,NA
193746,-2.88533,4.70265,-4.27519,NA,NA,NA,NA,NA,-87.43,NA,NA,NA
193874,-3.35463,4.36727,-3.87656,NA,NA,-117.386,NA,NA,NA,NA,NA,NA
194021,-3.17626,4.96352,-4.33402,NA,-118.144,NA,NA,NA,NA,NA,NA,NA
194384,-3.32119,3.86186,-3.64775,NA,-131.192,NA,NA,NA,NA,NA,NA,NA
194423,-3.47987,4.88501,-4.40788,NA,-131.509,NA,NA,NA,NA,NA,NA,NA
194789,-3.47139,4.69738,-3.91589,-215.261,NA,NA,NA,NA,NA,NA,NA,NA
194827,-2.91541,4.88169,-3.23673,NA,NA,NA,-222.979,NA,NA,NA,NA,NA
195132,-3.14261,4.93916,-4.07086,-197.849,NA,NA,NA,NA,NA,NA,NA,NA
195257,-2.82412,3.59642,-3.9554,-190.377,NA,NA,NA,NA,NA,NA,NA,NA
195494,-3.14016,4.83832,-4.78757,NA,-103.532,NA,NA,NA,NA,NA,NA,NA
195780,-2.07813,4.71792,-4.05081,NA,NA,-79.954,NA,NA,NA,NA,NA,NA
195900,-1.98076,4.1322,-3.55831,NA,NA,NA,NA,NA,-107.009,NA,NA,NA
196173,-3.86656,4.49011,-4.9204,NA,-142.253,NA,NA,NA,NA,NA,NA,NA
196363,-3.43613,4.27246,-4.73136,NA,NA,NA,NA,-116.98,NA,NA,NA,NA
196450,-2.39781,4.91258,-4.14522,NA,NA,NA,NA,NA,-89.6,NA,NA,NA
196691,-1.71376,4.81614,-4.59835,NA,NA,NA,NA,NA,-71.61,NA,NA,NA
196807,-2.23524,4.63363,-3.65638,NA,NA,NA,NA,NA,-103.461,NA,NA,NA
197138,-2.37446,4.97981,-4.41352,NA,NA,NA,NA,NA,-87.165,NA,NA,NA
197393,-1.02756,4.03299,-4.79327,NA,NA,-44.415,NA,NA,NA,NA,NA,NA
197407,-2.76954,4.66879,-4.50745,NA,NA,-78.775,NA,NA,NA,NA,NA,NA
197739,-3.40438,4.75991,-4.85639,NA,NA,-114.064,NA,NA,NA,NA,NA,NA
197818,-2.5251,4.91998,-4.86592,NA,NA,-77.801,NA,NA,NA,NA,NA,NA
198114,-3.79313,4.82783,-4.30069,NA,NA,NA,NA,NA,-158.989,NA,NA,NA
198287,-3.74364,4.25501,-3.89535,NA,NA,-145.427,NA,NA,NA,NA,NA,NA
198511,-3.57949,3.84668,-2.54183,NA,NA,-229.369,NA,NA,NA,NA,NA,NA
198662,-2.75216,4.916,-3.67845,NA,-121.357,NA,NA,NA,NA,NA,NA,NA
198992,-2.72534,4.01073,-4.41624,NA,NA,NA,NA,NA,-72.356,NA,NA,NA
199122,-1.87137,3.33949,-4.71771,NA,NA,NA,NA,NA,-54.26,NA,NA,NA
199351,-1.54892,2.75525,-4.96286,NA,NA,-99.543,NA,NA,NA,NA,NA,NA
199539,-1.88066,2.83767,-3.24732,NA,NA,NA,NA,NA,-184.644,NA,NA,NA
199629,-1.80701,4.08695,-2.74391,-349.829,NA,NA,NA,NA,NA,NA,NA,NA
199992,-3.6313,3.61984,-4.53168,NA,NA,NA,NA,NA,NA,NA,NA,-399.444
