id,x0,x1,x2,fitness-2.5,fitness-2,fitness-1.5,fitness-3,fitness-3.5,fitness0,fitness-4,fitness-1,fitness-4.5,fitness-0.5
166681,2.13713,1.51041,-5,NA,-23.205,NA,NA,NA,NA,NA,NA,NA,NA
166889,2.95114,1.13533,-5,-54.134,NA,NA,NA,NA,NA,NA,NA,NA,NA
167078,1.38148,1.72274,-5,-19.598,NA,NA,NA,NA,NA,NA,NA,NA,NA
167285,2.21983,1.31619,-5,NA,-29.814,NA,NA,NA,NA,NA,NA,NA,NA
167579,2.11602,2.37413,-5,NA,-31.93,NA,NA,NA,NA,NA,NA,NA,NA
167644,3.04414,1.76495,-5,-48.493,NA,NA,NA,NA,NA,NA,NA,NA,NA
167877,1.35574,1.91283,-4.33817,NA,NA,-28.683,NA,NA,NA,NA,NA,NA,NA
168152,1.42581,1.53624,-5,NA,NA,-54.912,NA,NA,NA,NA,NA,NA,NA
168258,0.446079,1.95203,-5,NA,-62.885,NA,NA,NA,NA,NA,NA,NA,NA
168550,0.879647,2.39731,-3.75708,-43.496,NA,NA,NA,NA,NA,NA,NA,NA,NA
168675,1.26233,2.65548,-4.11295,NA,NA,NA,-38.129,NA,NA,NA,NA,NA,NA
168994,2.52886,2.18346,-5,NA,-33.922,NA,NA,NA,NA,NA,NA,NA,NA
169095,1.72831,1.67848,-4.88293,NA,NA,NA,NA,-34.331,NA,NA,NA,NA,NA
169321,0.836554,2.2257,-5,NA,NA,NA,-49.11,NA,NA,NA,NA,NA,NA
169526,1.91626,2.37555,-4.64251,-18.27,NA,NA,NA,NA,NA,NA,NA,NA,NA
169800,1.54039,3.19705,-5,-64.262,NA,NA,NA,NA,NA,NA,NA,NA,NA
169908,1.30822,2.2484,-4.25775,-16.51,NA,NA,NA,NA,NA,NA,NA,NA,NA
170159,1.73713,2.42466,-5,NA,-37.55,NA,NA,NA,NA,NA,NA,NA,NA
170265,2.37517,2.0118,-3.87918,NA,NA,NA,-28.46,NA,NA,NA,NA,NA,NA
170570,2.05101,2.56662,-4.31136,-23.745,NA,NA,NA,NA,NA,NA,NA,NA,NA
170708,2.36771,2.40942,-4.77504,NA,NA,NA,-32.079,NA,NA,NA,NA,NA,NA
170869,2.10911,2.35146,-3.79356,NA,NA,NA,-28.468,NA,NA,NA,NA,NA,NA
171199,1.80809,1.98102,-4.20836,-5.644,NA,NA,NA,NA,NA,NA,NA,NA,NA
171201,3.15691,0.682724,-4.70292,-80.7,NA,NA,NA,NA,NA,NA,NA,NA,NA
171574,1.71465,2.06536,-4.32059,NA,NA,NA,-16.231,NA,NA,NA,NA,NA,NA
171639,0.00145369,1.99022,-4.22301,NA,NA,NA,NA,-89.369,NA,NA,NA,NA,NA
171956,2.92924,1.85059,-4.28927,NA,NA,NA,NA,-64.455,NA,NA,NA,NA,NA
172041,2.67025,1.09685,-4.01546,NA,NA,NA,NA,-59.497,NA,NA,NA,NA,NA
172354,2.37703,1.42016,-3.85854,NA,-22.95,NA,NA,NA,NA,NA,NA,NA,NA
172577,1.82047,1.59832,-3.83224,NA,NA,-26.321,NA,NA,NA,NA,NA,NA,NA
172630,1.45209,2.08366,-4.78038,NA,NA,NA,-17.777,NA,NA,NA,NA,NA,NA
172986,0.81144,2.39312,-3.2275,NA,NA,NA,NA,-81.969,NA,NA,NA,NA,NA
173056,0.184576,1.62799,-4.04222,NA,NA,NA,-71.802,NA,NA,NA,NA,NA,NA
173266,1.71397,0.380722,-5,NA,NA,-133.388,NA,NA,NA,NA,NA,NA,NA
173578,2.5582,1.35138,-5,-31.861,NA,NA,NA,NA,NA,NA,NA,NA,NA
173611,1.75742,0.638063,-5,NA,NA,NA,-66.126,NA,NA,NA,NA,NA,NA
173818,1.32424,1.28012,-4.39066,NA,NA,NA,-24.63,NA,NA,NA,NA,NA,NA
174189,1.26237,1.71466,-4.85887,NA,NA,NA,NA,NA,NA,NA,-60.801,NA,NA
174256,1.07538,2.92393,-5,NA,NA,NA,NA,NA,NA,NA,-97.307,NA,NA
174567,3.28626,2.16079,-4.55746,NA,NA,NA,-60.823,NA,NA,NA,NA,NA,NA
174702,2.91084,2.47139,-5,NA,NA,NA,-59.713,NA,NA,NA,NA,NA,NA
174916,2.32834,1.9542,-5,NA,-27.649,NA,NA,NA,NA,NA,NA,NA,NA
175068,2.49112,0.535988,-5,-76.598,NA,NA,NA,NA,NA,NA,NA,NA,NA
175278,3.39091,1.15397,-4.88052,NA,NA,NA,-77.404,NA,NA,NA,NA,NA,NA
175591,2.05654,1.7696,-4.85016,NA,NA,NA,-23.362,NA,NA,NA,NA,NA,NA
175615,2.31065,1.54561,-4.06172,NA,NA,NA,-20.202,NA,NA,NA,NA,NA,NA
175833,1.44903,1.12947,-3.84596,-24.14,NA,NA,NA,NA,NA,NA,NA,NA,NA
176103,0.656708,1.90214,-4.64783,-39.266,NA,NA,NA,NA,NA,NA,NA,NA,NA
176326,0.161325,2.30729,-4.57904,-71.585,NA,NA,NA,NA,NA,NA,NA,NA,NA
176459,1.18861,1.52146,-4.90675,NA,NA,NA,NA,-42.389,NA,NA,NA,NA,NA
176746,1.46469,1.21691,-5,-26.921,NA,NA,NA,NA,NA,NA,NA,NA,NA
176807,1.83326,1.90472,-3.85992,NA,NA,-24.776,NA,NA,NA,NA,NA,NA,NA
177003,1.68661,1.60177,-4.14012,NA,-16.298,NA,NA,NA,NA,NA,NA,NA,NA
177253,1.5344,2.21423,-5,-21.828,NA,NA,NA,NA,NA,NA,NA,NA,NA
177554,2.53612,0.414379,-5,-95.717,NA,NA,NA,NA,NA,NA,NA,NA,NA
177623,2.13609,2.04408,-4.99802,NA,-23.348,NA,NA,NA,NA,NA,NA,NA,NA
177830,2.85456,2.61588,-4.77198,-52.638,NA,NA,NA,NA,NA,NA,NA,NA,NA
178020,2.27157,2.47079,-5,-32.68,NA,NA,NA,NA,NA,NA,NA,NA,NA
178309,2.11468,2.74979,-5,NA,NA,NA,-43.802,NA,NA,NA,NA,NA,NA
178429,0.950912,3.14119,-5,NA,-76.881,NA,NA,NA,NA,NA,NA,NA,NA
178640,1.16377,2.13046,-5,NA,-31.3,NA,NA,NA,NA,NA,NA,NA,NA
178809,2.30534,1.628,-4.6388,NA,NA,NA,-15.781,NA,NA,NA,NA,NA,NA
179002,1.13667,2.20475,-5,-30.853,NA,NA,NA,NA,NA,NA,NA,NA,NA
179394,2.40156,0.94561,-5,-43.812,NA,NA,NA,NA,NA,NA,NA,NA,NA
179404,1.58388,-0.00354056,-4.93618,NA,NA,NA,NA,-165.492,NA,NA,NA,NA,NA
179794,1.17464,1.20637,-4.27496,-22.499,NA,NA,NA,NA,NA,NA,NA,NA,NA
179893,1.23678,2.10944,-4.92381,NA,NA,NA,NA,-37.824,NA,NA,NA,NA,NA
180057,1.17011,2.20271,-5,-30.189,NA,NA,NA,NA,NA,NA,NA,NA,NA
180363,1.16909,2.27511,-5,NA,-35.245,NA,NA,NA,NA,NA,NA,NA,NA
180589,2.68446,1.49806,-5,NA,NA,NA,-43.961,NA,NA,NA,NA,NA,NA
180681,1.68557,1.72992,-4.00568,NA,-7.965,NA,NA,NA,NA,NA,NA,NA,NA
180828,2.64968,1.56467,-3.88084,NA,-32.037,NA,NA,NA,NA,NA,NA,NA,NA
181019,2.39338,2.22938,-5,NA,NA,NA,-37.556,NA,NA,NA,NA,NA,NA
181321,2.08838,1.35648,-5,-20.117,NA,NA,NA,NA,NA,NA,NA,NA,NA
181516,1.81999,2.23184,-4.08957,NA,NA,NA,NA,-29.964,NA,NA,NA,NA,NA
181612,1.06277,1.8748,-5,NA,-33.081,NA,NA,NA,NA,NA,NA,NA,NA
181914,3.17217,1.65234,-4.83752,NA,NA,NA,-53.542,NA,NA,NA,NA,NA,NA
182106,2.08168,2.08961,-4.2387,NA,NA,NA,NA,NA,NA,-74.222,NA,NA,NA
182266,2.09712,2.54496,-5,NA,NA,NA,NA,-44.469,NA,NA,NA,NA,NA
182538,1.73846,0.990715,-4.61112,NA,NA,NA,-28.617,NA,NA,NA,NA,NA,NA
182740,2.28073,1.3916,-5,NA,NA,NA,NA,NA,NA,-59.894,NA,NA,NA
182978,2.80294,1.07431,-5,-50.159,NA,NA,NA,NA,NA,NA,NA,NA,NA
183108,2.29703,1.58487,-5,-20.757,NA,NA,NA,NA,NA,NA,NA,NA,NA
183217,3.78142,1.24851,-4.8797,-97.983,NA,NA,NA,NA,NA,NA,NA,NA,NA
183597,2.85574,1.19858,-5,NA,NA,NA,-55.399,NA,NA,NA,NA,NA,NA
183697,3.47433,1.31115,-5,NA,-80.387,NA,NA,NA,NA,NA,NA,NA,NA
183990,2.8238,1.28885,-5,NA,NA,-56.81,NA,NA,NA,NA,NA,NA,NA
184091,2.83484,1.57182,-5,-39.235,NA,NA,NA,NA,NA,NA,NA,NA,NA
184206,1.37641,1.25858,-4.00902,NA,-17.639,NA,NA,NA,NA,NA,NA,NA,NA
184560,2.16257,1.35124,-4.26965,-8.525,NA,NA,NA,NA,NA,NA,NA,NA,NA
184601,2.42304,1.5002,-4.95111,NA,NA,NA,-34.019,NA,NA,NA,NA,NA,NA
184962,1.83742,0.839941,-4.00053,NA,NA,NA,NA,-50.148,NA,NA,NA,NA,NA
185176,2.43032,1.52209,-4.46916,NA,NA,NA,-26.039,NA,NA,NA,NA,NA,NA
185382,1.89563,2.20983,-5,NA,NA,NA,-23.264,NA,NA,NA,NA,NA,NA
185476,1.11547,1.45889,-5,NA,-36.816,NA,NA,NA,NA,NA,NA,NA,NA
185745,1.98647,1.13112,-5,NA,-40.069,NA,NA,NA,NA,NA,NA,NA,NA
185976,2.81036,1.58132,-4.74767,-32.307,NA,NA,NA,NA,NA,NA,NA,NA,NA
186084,2.39758,2.45164,-3.67862,NA,-45.151,NA,NA,NA,NA,NA,NA,NA,NA
186255,2.57139,0.399758,-3.67376,NA,NA,NA,-91.849,NA,NA,NA,NA,NA,NA
186419,2.22509,1.37167,-4.84409,NA,NA,-36.504,NA,NA,NA,NA,NA,NA,NA
186699,2.76051,1.45533,-5,-37.511,NA,NA,NA,NA,NA,NA,NA,NA,NA
186966,2.49301,2.39749,-5,NA,NA,NA,NA,-58.158,NA,NA,NA,NA,NA
187126,0.790815,1.54554,-5,NA,NA,NA,NA,-70.378,NA,NA,NA,NA,NA
187373,1.58371,2.74375,-3.96574,NA,NA,NA,NA,NA,NA,NA,-81.74,NA,NA
187501,1.96888,1.78693,-5,-16.882,NA,NA,NA,NA,NA,NA,NA,NA,NA
187628,1.32014,1.82097,-3.95359,NA,NA,NA,NA,NA,NA,-46.7,NA,NA,NA
187926,1.81461,1.17148,-5,-25.404,NA,NA,NA,NA,NA,NA,NA,NA,NA
188106,1.05167,2.3188,-4.92389,NA,NA,NA,-36.287,NA,NA,NA,NA,NA,NA
188392,1.42361,1.92018,-5,NA,NA,NA,NA,-49.436,NA,NA,NA,NA,NA
188412,2.51747,0.677051,-4.85982,NA,NA,NA,-61.833,NA,NA,NA,NA,NA,NA
188727,1.27068,1.91337,-4.97067,NA,NA,NA,NA,-33.977,NA,NA,NA,NA,NA
188882,2.57758,0.898262,-4.90209,NA,NA,NA,NA,-60.885,NA,NA,NA,NA,NA
189082,1.81272,2.09881,-4.40305,NA,NA,NA,-9.324,NA,NA,NA,NA,NA,NA
189268,2.05768,1.28437,-4.56125,-10.06,NA,NA,NA,NA,NA,NA,NA,NA,NA
189538,1.9278,1.56941,-3.91193,NA,NA,NA,NA,-23.129,NA,NA,NA,NA,NA
189706,1.94752,0.483979,-4.62756,NA,NA,NA,NA,-81.917,NA,NA,NA,NA,NA
189959,2.07706,0.774892,-4.69406,NA,NA,NA,NA,-60.991,NA,NA,NA,NA,NA
190038,1.97795,2.41607,-3.58676,NA,NA,NA,-42.078,NA,NA,NA,NA,NA,NA
190393,1.39747,2.1515,-4.65383,NA,NA,NA,NA,NA,NA,-47.681,NA,NA,NA
190440,2.85951,2.20203,-5,NA,NA,NA,NA,-64.249,NA,NA,NA,NA,NA
190658,3.09254,1.47692,-5,NA,NA,NA,-62.875,NA,NA,NA,NA,NA,NA
190964,1.9832,1.79477,-5,-15.759,NA,NA,NA,NA,NA,NA,NA,NA,NA
191024,2.11248,1.65403,-4.5132,NA,NA,NA,-13.07,NA,NA,NA,NA,NA,NA
191293,2.58643,0.400001,-4.70791,NA,NA,NA,-86.08,NA,NA,NA,NA,NA,NA
191426,1.96656,1.44577,-5,NA,NA,NA,NA,-41.121,NA,NA,NA,NA,NA
191741,1.44855,1.60951,-5,NA,NA,NA,-30.217,NA,NA,NA,NA,NA,NA
191853,1.18651,1.47162,-4.08495,NA,-22.661,NA,NA,NA,NA,NA,NA,NA,NA
192129,2.57118,0.980247,-3.62347,-52.796,NA,NA,NA,NA,NA,NA,NA,NA,NA
192275,2.8096,0.847315,-4.94503,-62.116,NA,NA,NA,NA,NA,NA,NA,NA,NA
192446,3.13129,0.950181,-5,-70.715,NA,NA,NA,NA,NA,NA,NA,NA,NA
192634,2.56496,0.595813,-5,-72.566,NA,NA,NA,NA,NA,NA,NA,NA,NA
192877,2.14893,2.04911,-5,NA,NA,NA,-25.371,NA,NA,NA,NA,NA,NA
193173,0.494263,1.83517,-4.56065,NA,NA,NA,NA,-57.702,NA,NA,NA,NA,NA
193345,2.75444,1.75838,-2.85724,-93.131,NA,NA,NA,NA,NA,NA,NA,NA,NA
193549,2.51172,1.25153,-2.70685,NA,-106.056,NA,NA,NA,NA,NA,NA,NA,NA
193613,1.68918,1.15126,-3.22954,-49.65,NA,NA,NA,NA,NA,NA,NA,NA,NA
193900,1.38852,2.03829,-2.98604,NA,NA,NA,-55.919,NA,NA,NA,NA,NA,NA
194150,1.93677,2.0172,-3.77249,NA,-19.661,NA,NA,NA,NA,NA,NA,NA,NA
194360,0.766626,1.15801,-4.24954,-52.171,NA,NA,NA,NA,NA,NA,NA,NA,NA
194529,2.55483,1.05105,-4.31937,NA,-38.167,NA,NA,NA,NA,NA,NA,NA,NA
194690,2.4563,0.707883,-3.45361,NA,NA,NA,-75.007,NA,NA,NA,NA,NA,NA
194937,2.01018,1.20415,-5,-25.646,NA,NA,NA,NA,NA,NA,NA,NA,NA
195090,1.72315,1.6867,-5,NA,NA,NA,-25.401,NA,NA,NA,NA,NA,NA
195320,1.64111,2.0194,-5,NA,NA,NA,NA,-48.747,NA,NA,NA,NA,NA
195546,1.7296,0.813701,-5,-49.418,NA,NA,NA,NA,NA,NA,NA,NA,NA
195619,0.965419,0.892052,-5,NA,-81.886,NA,NA,NA,NA,NA,NA,NA,NA
195902,2.22889,1.15251,-4.33462,NA,NA,NA,-18.772,NA,NA,NA,NA,NA,NA
196099,1.56025,2.04715,-3.89085,NA,-15.72,NA,NA,NA,NA,NA,NA,NA,NA
196262,1.67358,1.54793,-4.88262,NA,-13.822,NA,NA,NA,NA,NA,NA,NA,NA
196573,2.39899,1.96305,-3.63031,NA,NA,NA,-40.501,NA,NA,NA,NA,NA,NA
196777,2.12452,1.63213,-4.49354,-5.795,NA,NA,NA,NA,NA,NA,NA,NA,NA
196875,1.55332,1.50237,-3.83441,-11.829,NA,NA,NA,NA,NA,NA,NA,NA,NA
197132,0.431414,1.76337,-5,NA,NA,NA,-60.773,NA,NA,NA,NA,NA,NA
197213,1.22181,1.91347,-5,-24.569,NA,NA,NA,NA,NA,NA,NA,NA,NA
197526,2.04993,2.39019,-4.79994,NA,NA,-33.927,NA,NA,NA,NA,NA,NA,NA
197639,0.879876,1.63972,-5,-39.933,NA,NA,NA,NA,NA,NA,NA,NA,NA
197885,1.26397,2.50005,-5,NA,NA,NA,-35.591,NA,NA,NA,NA,NA,NA
198011,2.6697,3.01031,-5,-68.529,NA,NA,NA,NA,NA,NA,NA,NA,NA
198351,1.84793,3.0133,-4.24345,NA,NA,NA,-48.567,NA,NA,NA,NA,NA,NA
198425,1.47003,2.08755,-4.56456,NA,-15.371,NA,NA,NA,NA,NA,NA,NA,NA
198664,1.12949,1.89176,-4.84723,-23.008,NA,NA,NA,NA,NA,NA,NA,NA,NA
198994,1.73707,1.50651,-4.26597,-1.263,NA,NA,NA,NA,NA,NA,NA,NA,NA
199175,0.542339,1.92667,-4.42676,-44.567,NA,NA,NA,NA,NA,NA,NA,NA,NA
199344,2.26567,2.74049,-5,NA,NA,NA,NA,-58.048,NA,NA,NA,NA,NA
199438,3.05152,1.93706,-4.91961,NA,NA,NA,-56.696,NA,NA,NA,NA,NA,NA
199791,2.87077,1.02015,-5,NA,NA,NA,NA,-69.267,NA,NA,NA,NA,NA
199999,2.74048,1.42962,-5,NA,NA,NA,NA,NA,NA,-70.882,NA,NA,NA
