id,x0,x1,x2,fitness6,fitness5.5,fitness6.5,fitness8,fitness8.5,fitness7.5,fitness7,fitness9,fitness9.5,fitness4.5,fitness3.5,fitness4,fitness5
143342,7.97828,8.48935,8.09872,NA,NA,NA,NA,0.773,NA,NA,NA,NA,NA,NA,NA,NA
143546,8.21799,7.83844,7.74514,NA,NA,NA,NA,0.778,NA,NA,NA,NA,NA,NA,NA,NA
143646,8.42893,7.82607,7.37166,NA,NA,NA,0.838,NA,NA,NA,NA,NA,NA,NA,NA,NA
143803,8.17851,7.51621,9.35094,NA,NA,NA,0.607,NA,NA,NA,NA,NA,NA,NA,NA,NA
144053,7.65007,7.09632,8.19209,NA,NA,NA,NA,NA,NA,0.789,NA,NA,NA,NA,NA,NA
144271,7.72103,7.22761,7.58078,NA,NA,NA,NA,NA,NA,0.824,NA,NA,NA,NA,NA,NA
144498,6.81233,7.24608,7.46202,NA,NA,NA,NA,0.701,NA,NA,NA,NA,NA,NA,NA,NA
144661,7.44108,7.82336,7.31401,NA,NA,NA,0.946,NA,NA,NA,NA,NA,NA,NA,NA,NA
144820,8.51711,7.89695,6.91191,NA,NA,NA,0.743,NA,NA,NA,NA,NA,NA,NA,NA,NA
145013,7.90511,7.52544,8.2047,NA,NA,NA,NA,NA,NA,0.891,NA,NA,NA,NA,NA,NA
145376,7.49533,7.34192,8.13107,NA,NA,NA,0.903,NA,NA,NA,NA,NA,NA,NA,NA,NA
145576,8.13127,7.87654,9.16429,NA,NA,NA,NA,NA,0.653,NA,NA,NA,NA,NA,NA,NA
145628,7.81549,7.68546,8.42067,NA,NA,NA,NA,NA,0.898,NA,NA,NA,NA,NA,NA,NA
145894,7.78092,7.5578,7.77965,NA,NA,NA,NA,0.882,NA,NA,NA,NA,NA,NA,NA,NA
146091,7.85492,7.69806,8.32472,NA,NA,NA,NA,0.862,NA,NA,NA,NA,NA,NA,NA,NA
146255,7.44402,7.95114,8.1754,NA,NA,NA,0.92,NA,NA,NA,NA,NA,NA,NA,NA,NA
146547,6.84421,7.28585,7.85469,NA,NA,NA,0.785,NA,NA,NA,NA,NA,NA,NA,NA,NA
146762,7.56322,7.5048,8.46713,NA,NA,NA,NA,NA,0.882,NA,NA,NA,NA,NA,NA,NA
146899,7.11659,7.41918,8.71324,NA,NA,NA,0.698,NA,NA,NA,NA,NA,NA,NA,NA,NA
147153,7.46509,7.32466,7.96497,NA,NA,NA,0.911,NA,NA,NA,NA,NA,NA,NA,NA,NA
147207,8.01049,7.14404,7.33882,NA,NA,NA,0.882,NA,NA,NA,NA,NA,NA,NA,NA,NA
147462,7.88213,7.36349,7.12634,NA,NA,NA,NA,NA,0.896,NA,NA,NA,NA,NA,NA,NA
147632,8.5047,6.75962,8.09787,NA,NA,NA,NA,NA,0.669,NA,NA,NA,NA,NA,NA,NA
147815,8.03983,6.98166,8.9887,NA,NA,NA,NA,NA,0.622,NA,NA,NA,NA,NA,NA,NA
148066,8.92811,7.90926,8.47503,NA,NA,NA,NA,NA,0.66,NA,NA,NA,NA,NA,NA,NA
148336,8.78083,8.10461,7.60612,NA,NA,NA,NA,NA,0.769,NA,NA,NA,NA,NA,NA,NA
148565,7.87627,8.10951,7.4175,NA,NA,NA,NA,0.855,NA,NA,NA,NA,NA,NA,NA,NA
148755,8.38179,8.43559,7.8097,NA,NA,NA,0.805,NA,NA,NA,NA,NA,NA,NA,NA,NA
148868,6.74758,8.06665,8.24204,NA,NA,NA,0.703,NA,NA,NA,NA,NA,NA,NA,NA,NA
149151,7.89172,8.28102,8.41211,NA,NA,NA,NA,NA,NA,0.7,NA,NA,NA,NA,NA,NA
149252,6.65059,7.08209,8.10982,NA,NA,NA,NA,NA,0.63,NA,NA,NA,NA,NA,NA,NA
149448,6.48966,7.98581,7.60332,NA,NA,NA,0.679,NA,NA,NA,NA,NA,NA,NA,NA,NA
149741,8.16933,7.55932,8.39517,NA,NA,NA,0.857,NA,NA,NA,NA,NA,NA,NA,NA,NA
149851,7.54081,8.0886,7.79698,NA,NA,NA,NA,NA,NA,NA,0.745,NA,NA,NA,NA,NA
150164,8.16054,7.76795,7.82856,NA,NA,NA,NA,0.789,NA,NA,NA,NA,NA,NA,NA,NA
150276,7.769,8.40108,8.61644,NA,NA,NA,0.769,NA,NA,NA,NA,NA,NA,NA,NA,NA
150541,8.41701,8.09409,8.76358,NA,NA,NA,NA,NA,NA,0.636,NA,NA,NA,NA,NA,NA
150648,8.13486,7.56367,8.2732,NA,NA,NA,NA,NA,0.898,NA,NA,NA,NA,NA,NA,NA
150997,7.02585,7.96896,7.8593,NA,NA,NA,NA,NA,0.851,NA,NA,NA,NA,NA,NA,NA
151150,6.7854,7.8381,7.44106,NA,NA,NA,0.804,NA,NA,NA,NA,NA,NA,NA,NA,NA
151371,8.19395,7.69825,7.67329,NA,NA,NA,0.91,NA,NA,NA,NA,NA,NA,NA,NA,NA
151412,8.32182,7.76827,7.80143,NA,NA,NA,0.922,NA,NA,NA,NA,NA,NA,NA,NA,NA
151765,8.00757,7.52978,8.13385,NA,NA,NA,NA,NA,NA,NA,0.708,NA,NA,NA,NA,NA
151855,7.68471,7.67996,8.15637,NA,NA,NA,NA,0.843,NA,NA,NA,NA,NA,NA,NA,NA
152017,7.45782,7.38434,7.70481,NA,NA,NA,NA,NA,NA,NA,NA,0.613,NA,NA,NA,NA
152300,7.66619,7.86821,7.51808,NA,NA,NA,0.974,NA,NA,NA,NA,NA,NA,NA,NA,NA
152401,7.06658,8.27615,8.62617,NA,NA,NA,NA,NA,0.697,NA,NA,NA,NA,NA,NA,NA
152704,8.57372,8.32143,8.19129,NA,NA,NA,NA,NA,0.755,NA,NA,NA,NA,NA,NA,NA
152933,7.92563,7.39667,8.12092,NA,NA,NA,0.93,NA,NA,NA,NA,NA,NA,NA,NA,NA
153020,7.95187,7.64673,8.38379,NA,NA,NA,NA,NA,0.898,NA,NA,NA,NA,NA,NA,NA
153261,7.6986,7.31586,7.53215,NA,NA,NA,0.959,NA,NA,NA,NA,NA,NA,NA,NA,NA
153567,7.95386,7.55116,8.88798,NA,NA,NA,NA,NA,0.764,NA,NA,NA,NA,NA,NA,NA
153706,8.26404,8.06288,8.16354,NA,NA,NA,NA,NA,0.838,NA,NA,NA,NA,NA,NA,NA
153993,7.12597,7.13031,8.28555,NA,NA,NA,NA,NA,0.761,NA,NA,NA,NA,NA,NA,NA
154086,7.79854,7.04274,7.50696,NA,NA,NA,NA,NA,NA,NA,0.644,NA,NA,NA,NA,NA
154218,6.52179,7.27476,7.86632,NA,NA,NA,NA,0.601,NA,NA,NA,NA,NA,NA,NA,NA
154447,7.00271,7.28117,7.61733,NA,NA,NA,NA,NA,0.837,NA,NA,NA,NA,NA,NA,NA
154641,6.6378,8.14775,8.04566,NA,NA,NA,NA,0.62,NA,NA,NA,NA,NA,NA,NA,NA
154933,8.02652,7.09005,8.33981,NA,NA,NA,NA,NA,NA,NA,0.644,NA,NA,NA,NA,NA
155030,8.4251,8.21102,7.38718,NA,NA,NA,0.811,NA,NA,NA,NA,NA,NA,NA,NA,NA
155359,7.6086,6.96885,7.35855,NA,NA,NA,NA,NA,NA,0.767,NA,NA,NA,NA,NA,NA
155520,8.22428,8.17055,7.12932,NA,NA,NA,NA,NA,0.832,NA,NA,NA,NA,NA,NA,NA
155767,7.99123,8.47758,7.57212,NA,NA,NA,NA,0.787,NA,NA,NA,NA,NA,NA,NA,NA
155950,7.10212,8.08183,8.04032,NA,NA,NA,NA,0.81,NA,NA,NA,NA,NA,NA,NA,NA
156111,7.54713,7.27115,8.60907,NA,NA,NA,0.81,NA,NA,NA,NA,NA,NA,NA,NA,NA
156367,7.15417,7.06795,9.04074,NA,NA,NA,NA,NA,0.585,NA,NA,NA,NA,NA,NA,NA
156566,7.26298,7.07019,8.41659,NA,NA,NA,NA,NA,0.778,NA,NA,NA,NA,NA,NA,NA
156647,7.53546,8.33435,8.56771,NA,NA,NA,NA,NA,NA,0.725,NA,NA,NA,NA,NA,NA
156917,6.72337,8.89563,7.88432,NA,NA,NA,NA,NA,0.558,NA,NA,NA,NA,NA,NA,NA
157048,6.84155,7.81533,7.70528,NA,NA,NA,NA,NA,0.837,NA,NA,NA,NA,NA,NA,NA
157309,8.3035,7.1887,8.09799,NA,NA,NA,NA,NA,NA,0.681,NA,NA,NA,NA,NA,NA
157538,8.20846,7.43976,8.00576,NA,NA,NA,NA,NA,NA,0.835,NA,NA,NA,NA,NA,NA
157655,7.24598,8.01092,7.99591,0.434,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
157917,7.30971,8.33086,7.89532,NA,NA,NA,NA,NA,NA,0.813,NA,NA,NA,NA,NA,NA
158019,6.76724,7.84979,8.11951,NA,NA,NA,NA,NA,NA,0.732,NA,NA,NA,NA,NA,NA
158267,7.00054,7.1307,8.58825,NA,NA,NA,NA,NA,0.684,NA,NA,NA,NA,NA,NA,NA
158429,9.69777,7.5265,7.3064,NA,NA,NA,0.524,NA,NA,NA,NA,NA,NA,NA,NA,NA
158759,7.98016,7.7394,7.09665,NA,NA,NA,NA,0.804,NA,NA,NA,NA,NA,NA,NA,NA
158879,8.29956,7.94923,6.89913,NA,NA,NA,0.782,NA,NA,NA,NA,NA,NA,NA,NA,NA
159118,7.40505,7.95025,6.839,NA,NA,NA,0.756,NA,NA,NA,NA,NA,NA,NA,NA,NA
159280,8.24984,7.2862,7.57623,NA,NA,NA,NA,NA,NA,NA,NA,0.512,NA,NA,NA,NA
159429,7.29391,8.10915,6.82989,NA,NA,NA,NA,0.69,NA,NA,NA,NA,NA,NA,NA,NA
159688,7.82282,8.89108,6.70713,NA,NA,NA,0.573,NA,NA,NA,NA,NA,NA,NA,NA,NA
159828,7.37375,8.77762,7.88618,NA,NA,NA,0.778,NA,NA,NA,NA,NA,NA,NA,NA,NA
160118,7.39915,7.64557,7.79856,NA,NA,NA,NA,NA,NA,NA,0.701,NA,NA,NA,NA,NA
160392,7.32003,8.26041,7.06856,NA,NA,NA,0.822,NA,NA,NA,NA,NA,NA,NA,NA,NA
160538,8.0821,7.70158,7.55763,0.588,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
160762,8.70717,7.43412,7.54831,NA,NA,NA,0.796,NA,NA,NA,NA,NA,NA,NA,NA,NA
160869,8.04027,7.87865,6.77022,NA,NA,NA,NA,NA,NA,0.719,NA,NA,NA,NA,NA,NA
161054,7.53152,7.58151,7.36702,NA,NA,NA,NA,NA,0.952,NA,NA,NA,NA,NA,NA,NA
161336,7.03793,7.03675,7.16917,NA,NA,NA,NA,NA,NA,0.699,NA,NA,NA,NA,NA,NA
161523,7.82966,7.88954,8.15293,NA,NA,NA,0.929,NA,NA,NA,NA,NA,NA,NA,NA,NA
161796,7.82553,8.74395,7.53817,NA,NA,NA,NA,NA,NA,0.751,NA,NA,NA,NA,NA,NA
161856,7.06766,7.54345,7.12906,NA,NA,NA,0.827,NA,NA,NA,NA,NA,NA,NA,NA,NA
162182,7.52367,7.35331,6.99389,NA,NA,NA,NA,NA,NA,0.762,NA,NA,NA,NA,NA,NA
162209,7.90555,8.39182,6.77597,NA,NA,NA,NA,NA,NA,0.554,NA,NA,NA,NA,NA,NA
162426,8.52234,8.02073,7.68356,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.48
162735,7.91782,8.67807,7.20116,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.774,NA
162932,8.69135,8.27008,7.8506,NA,NA,NA,NA,NA,NA,0.645,NA,NA,NA,NA,NA,NA
163176,7.01085,7.00136,7.15836,NA,NA,NA,NA,NA,0.708,NA,NA,NA,NA,NA,NA,NA
163342,7.55127,8.13922,6.89269,NA,NA,NA,0.816,NA,NA,NA,NA,NA,NA,NA,NA,NA
163431,7.37919,7.4105,8.13465,NA,NA,NA,0.914,NA,NA,NA,NA,NA,NA,NA,NA,NA
163787,6.94317,8.32748,7.6783,NA,NA,NA,NA,NA,0.791,NA,NA,NA,NA,NA,NA,NA
163960,7.4532,8.73156,8.3958,NA,NA,NA,NA,NA,0.721,NA,NA,NA,NA,NA,NA,NA
164043,7.06237,8.45329,7.51813,NA,NA,NA,0.758,NA,NA,NA,NA,NA,NA,NA,NA,NA
164326,7.20169,7.6228,7.17951,NA,NA,NA,NA,NA,NA,0.758,NA,NA,NA,NA,NA,NA
164504,7.25621,8.1463,8.28215,NA,NA,NA,NA,NA,NA,0.753,NA,NA,NA,NA,NA,NA
164645,7.49642,8.19883,7.84173,NA,NA,NA,NA,NA,NA,0.888,NA,NA,NA,NA,NA,NA
164944,7.39437,7.4676,7.97037,NA,NA,NA,0.936,NA,NA,NA,NA,NA,NA,NA,NA,NA
165197,8.02099,7.25459,8.05725,NA,NA,NA,0.904,NA,NA,NA,NA,NA,NA,NA,NA,NA
165320,8.37651,6.8538,7.50167,NA,NA,NA,0.737,NA,NA,NA,NA,NA,NA,NA,NA,NA
165559,8.26956,7.26856,8.64421,NA,NA,NA,NA,0.694,NA,NA,NA,NA,NA,NA,NA,NA
165631,8.57864,7.93016,7.15189,NA,NA,NA,NA,NA,0.793,NA,NA,NA,NA,NA,NA,NA
165845,9.41353,7.59766,7.6135,NA,NA,NA,NA,NA,0.639,NA,NA,NA,NA,NA,NA,NA
166122,7.26806,7.76837,7.63487,NA,NA,NA,NA,0.893,NA,NA,NA,NA,NA,NA,NA,NA
166283,7.56111,7.32567,7.39162,NA,NA,NA,NA,0.864,NA,NA,NA,NA,NA,NA,NA,NA
166418,8.72472,7.34456,8.28402,NA,NA,NA,NA,NA,NA,0.645,NA,NA,NA,NA,NA,NA
166705,8.15901,8.10275,8.20449,NA,NA,NA,NA,NA,NA,0.727,NA,NA,NA,NA,NA,NA
166966,7.31304,8.32353,7.40616,NA,NA,NA,NA,NA,0.852,NA,NA,NA,NA,NA,NA,NA
167010,8.13759,7.78305,7.23393,NA,NA,0.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
167393,8.50393,7.98462,8.16319,NA,NA,NA,0.78,NA,NA,NA,NA,NA,NA,NA,NA,NA
167473,8.73151,7.63878,8.55706,NA,NA,NA,NA,NA,NA,0.59,NA,NA,NA,NA,NA,NA
167611,8.11695,8.01586,7.92085,NA,NA,NA,NA,NA,0.931,NA,NA,NA,NA,NA,NA,NA
167976,8.88794,8.42773,8.62507,NA,NA,NA,NA,NA,NA,0.467,NA,NA,NA,NA,NA,NA
168159,7.88233,8.47486,8.61038,NA,NA,NA,0.743,NA,NA,NA,NA,NA,NA,NA,NA,NA
168308,7.5378,7.4412,7.95697,NA,NA,NA,0.94,NA,NA,NA,NA,NA,NA,NA,NA,NA
168486,7.14744,8.45267,8.02133,NA,NA,NA,NA,NA,0.813,NA,NA,NA,NA,NA,NA,NA
168769,9.05301,7.84257,7.36523,NA,NA,NA,0.682,NA,NA,NA,NA,NA,NA,NA,NA,NA
168930,8.95744,8.32858,7.42993,NA,NA,NA,NA,NA,0.677,NA,NA,NA,NA,NA,NA,NA
169025,8.56489,8.06442,7.28886,NA,NA,NA,0.784,NA,NA,NA,NA,NA,NA,NA,NA,NA
169295,8.67326,7.45128,7.66017,NA,NA,NA,NA,NA,NA,NA,0.635,NA,NA,NA,NA,NA
169592,7.72764,8.34062,7.89921,NA,NA,NA,0.916,NA,NA,NA,NA,NA,NA,NA,NA,NA
169794,7.2718,6.49382,7.39041,NA,NA,NA,0.641,NA,NA,NA,NA,NA,NA,NA,NA,NA
169810,7.64147,7.48027,9.18176,NA,NA,NA,0.686,NA,NA,NA,NA,NA,NA,NA,NA,NA
170121,7.42865,7.31672,8.51807,NA,NA,NA,0.831,NA,NA,NA,NA,NA,NA,NA,NA,NA
170282,7.48296,7.37995,7.19729,NA,NA,NA,0.903,NA,NA,NA,NA,NA,NA,NA,NA,NA
170495,6.97044,6.96945,7.2918,NA,NA,NA,0.726,NA,NA,NA,NA,NA,NA,NA,NA,NA
170732,7.72601,8.1533,7.17443,NA,NA,NA,0.894,NA,NA,NA,NA,NA,NA,NA,NA,NA
170977,9.68297,7.181,7.97779,NA,NA,NA,NA,0.396,NA,NA,NA,NA,NA,NA,NA,NA
171009,8.99015,8.05569,7.68582,NA,NA,NA,NA,NA,NA,0.679,NA,NA,NA,NA,NA,NA
171296,8.06289,7.84654,7.39138,NA,0.45,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
171478,8.01212,7.04297,7.93602,NA,NA,NA,NA,NA,0.873,NA,NA,NA,NA,NA,NA,NA
171619,8.20892,7.81568,6.91966,NA,NA,NA,0.815,NA,NA,NA,NA,NA,NA,NA,NA,NA
171854,7.81863,8.84785,7.36887,NA,NA,NA,0.758,NA,NA,NA,NA,NA,NA,NA,NA,NA
172184,8.98535,8.46216,7.33857,NA,NA,NA,NA,NA,0.605,NA,NA,NA,NA,NA,NA,NA
172307,8.45962,8.24741,6.99617,NA,NA,NA,0.727,NA,NA,NA,NA,NA,NA,NA,NA,NA
172411,7.90336,7.69028,7.6014,NA,NA,NA,NA,NA,0.978,NA,NA,NA,NA,NA,NA,NA
172703,8.39845,7.99074,8.3951,NA,NA,NA,NA,NA,NA,0.665,NA,NA,NA,NA,NA,NA
172900,8.39663,6.61793,8.1495,NA,NA,NA,NA,NA,NA,0.577,NA,NA,NA,NA,NA,NA
173137,7.29072,8.55431,8.17457,NA,NA,NA,NA,NA,0.796,NA,NA,NA,NA,NA,NA,NA
173225,8.32265,8.37862,7.01474,NA,NA,NA,NA,NA,NA,0.633,NA,NA,NA,NA,NA,NA
173569,8.14958,8.04913,7.55593,NA,NA,NA,NA,NA,0.923,NA,NA,NA,NA,NA,NA,NA
173668,8.82361,7.57978,6.29115,NA,NA,NA,0.439,NA,NA,NA,NA,NA,NA,NA,NA,NA
173889,8.55535,7.6049,6.93582,NA,NA,NA,NA,0.68,NA,NA,NA,NA,NA,NA,NA,NA
174189,8.40463,8.74077,8.01241,NA,NA,NA,0.719,NA,NA,NA,NA,NA,NA,NA,NA,NA
174344,8.46785,8.91296,7.48417,NA,NA,NA,0.637,NA,NA,NA,NA,NA,NA,NA,NA,NA
174477,8.38963,8.26119,7.84506,NA,NA,NA,NA,NA,0.85,NA,NA,NA,NA,NA,NA,NA
174656,7.19936,7.73461,8.43345,NA,NA,NA,NA,NA,0.849,NA,NA,NA,NA,NA,NA,NA
174956,7.01806,8.36808,7.76172,NA,NA,NA,NA,NA,NA,0.76,NA,NA,NA,NA,NA,NA
175003,7.50842,8.45435,7.83493,NA,NA,NA,0.856,NA,NA,NA,NA,NA,NA,NA,NA,NA
175374,7.63464,8.81744,7.8887,NA,NA,NA,NA,NA,0.783,NA,NA,NA,NA,NA,NA,NA
175455,7.15355,7.95266,8.2747,NA,NA,NA,NA,NA,NA,0.742,NA,NA,NA,NA,NA,NA
175772,7.15039,7.60055,8.33043,NA,NA,NA,NA,NA,0.818,NA,NA,NA,NA,NA,NA,NA
175867,7.53746,7.59232,9.10465,NA,NA,NA,0.716,NA,NA,NA,NA,NA,NA,NA,NA,NA
176105,7.89949,6.91983,8.32013,NA,NA,NA,NA,NA,NA,0.721,NA,NA,NA,NA,NA,NA
176293,8.47178,7.64592,8.35662,NA,NA,NA,NA,NA,0.817,NA,NA,NA,NA,NA,NA,NA
176423,8.03522,8.20107,7.31922,NA,NA,NA,NA,NA,0.876,NA,NA,NA,NA,NA,NA,NA
176721,8.56925,7.26788,7.92525,NA,NA,0.565,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
176928,7.76809,7.41663,8.32113,NA,NA,NA,NA,NA,NA,NA,0.703,NA,NA,NA,NA,NA
177052,8.4981,6.95543,7.65811,NA,NA,NA,NA,NA,0.761,NA,NA,NA,NA,NA,NA,NA
177396,8.31112,8.02512,7.15482,NA,NA,NA,NA,NA,NA,0.733,NA,NA,NA,NA,NA,NA
177559,8.22639,7.85507,7.75791,NA,NA,NA,NA,NA,0.943,NA,NA,NA,NA,NA,NA,NA
177673,6.7486,8.09363,7.94196,NA,NA,NA,NA,NA,0.766,NA,NA,NA,NA,NA,NA,NA
177854,7.49499,8.56938,8.10799,NA,NA,NA,0.812,NA,NA,NA,NA,NA,NA,NA,NA,NA
178002,8.96544,7.33754,7.94406,NA,NA,NA,NA,NA,0.701,NA,NA,NA,NA,NA,NA,NA
178296,7.7052,6.14806,7.11473,NA,NA,NA,NA,NA,NA,0.465,NA,NA,NA,NA,NA,NA
178441,7.89661,6.88123,6.30947,NA,NA,NA,0.492,NA,NA,NA,NA,NA,NA,NA,NA,NA
178743,7.39112,7.5062,7.91511,NA,NA,NA,NA,NA,0.955,NA,NA,NA,NA,NA,NA,NA
178801,8.11464,7.94478,8.24179,NA,NA,NA,0.899,NA,NA,NA,NA,NA,NA,NA,NA,NA
179076,7.81811,8.03009,8.9525,NA,NA,NA,NA,NA,0.737,NA,NA,NA,NA,NA,NA,NA
179352,7.27648,7.68259,8.956,NA,NA,NA,NA,NA,0.698,NA,NA,NA,NA,NA,NA,NA
179545,7.22163,7.10716,7.48437,NA,NA,NA,NA,NA,NA,0.7,NA,NA,NA,NA,NA,NA
179685,8.04344,8.05189,7.4856,NA,NA,NA,NA,NA,0.943,NA,NA,NA,NA,NA,NA,NA
179910,7.53447,8.15336,7.63186,NA,NA,NA,0.953,NA,NA,NA,NA,NA,NA,NA,NA,NA
180165,7.28142,8.309,9.48548,NA,NA,NA,0.491,NA,NA,NA,NA,NA,NA,NA,NA,NA
180236,7.99486,8.61493,8.50037,NA,NA,NA,NA,NA,NA,0.684,NA,NA,NA,NA,NA,NA
180549,7.97393,8.62647,7.77671,NA,NA,NA,NA,0.769,NA,NA,NA,NA,NA,NA,NA,NA
180689,6.82403,7.20993,7.07089,NA,NA,NA,NA,0.617,NA,NA,NA,NA,NA,NA,NA,NA
180909,6.76963,7.29396,7.67534,NA,NA,NA,0.768,NA,NA,NA,NA,NA,NA,NA,NA,NA
181169,4.1968,7.5373,7.1257,NA,NA,NA,NA,NA,NA,NA,0.72,NA,NA,NA,NA,NA
181336,3.74633,7.47213,7.36415,NA,NA,NA,NA,NA,0.86,NA,NA,NA,NA,NA,NA,NA
181564,4.219,8.34864,7.24105,NA,NA,NA,NA,NA,0.868,NA,NA,NA,NA,NA,NA,NA
181781,3.72288,8.30771,7.273,NA,NA,NA,NA,NA,0.777,NA,NA,NA,NA,NA,NA,NA
181873,3.88528,7.38691,7.8302,NA,NA,NA,NA,NA,0.936,NA,NA,NA,NA,NA,NA,NA
182018,6.3648,8.45412,8.20832,NA,NA,NA,NA,NA,0.518,NA,NA,NA,NA,NA,NA,NA
182379,6.63327,8.69252,7.5615,NA,NA,NA,NA,NA,0.567,NA,NA,NA,NA,NA,NA,NA
182539,7.29514,8.19005,8.15164,NA,NA,NA,NA,NA,0.876,NA,NA,NA,NA,NA,NA,NA
182669,8.27959,7.957,7.70023,NA,NA,NA,0.92,NA,NA,NA,NA,NA,NA,NA,NA,NA
182981,7.45682,7.61593,8.24293,NA,NA,NA,NA,NA,0.93,NA,NA,NA,NA,NA,NA,NA
183128,7.4926,7.99073,7.42695,NA,NA,NA,NA,NA,0.957,NA,NA,NA,NA,NA,NA,NA
183201,7.52791,8.32176,8.15182,NA,NA,NA,NA,0.818,NA,NA,NA,NA,NA,NA,NA,NA
183553,7.61487,8.22509,7.66192,NA,NA,NA,NA,0.865,NA,NA,NA,NA,NA,NA,NA,NA
183655,7.86756,8.66282,7.73133,NA,NA,NA,0.837,NA,NA,NA,NA,NA,NA,NA,NA,NA
183931,8.08158,7.4156,7.7044,NA,NA,NA,0.939,NA,NA,NA,NA,NA,NA,NA,NA,NA
184074,7.58468,8.56032,9.1473,NA,NA,NA,0.568,NA,NA,NA,NA,NA,NA,NA,NA,NA
184295,8.18602,8.25816,8.85562,NA,NA,NA,NA,NA,0.681,NA,NA,NA,NA,NA,NA,NA
184539,7.71787,8.01739,8.27964,NA,NA,NA,NA,NA,NA,0.859,NA,NA,NA,NA,NA,NA
184634,7.9516,8.04062,8.74459,NA,NA,NA,NA,NA,NA,0.745,NA,NA,NA,NA,NA,NA
184945,7.30097,8.31335,8.33487,NA,NA,NA,0.811,NA,NA,NA,NA,NA,NA,NA,NA,NA
185045,6.77575,7.5657,7.76082,NA,NA,NA,NA,NA,0.785,NA,NA,NA,NA,NA,NA,NA
185400,8.0158,6.73754,7.58568,NA,NA,NA,NA,0.662,NA,NA,NA,NA,NA,NA,NA,NA
185448,8.41766,6.87625,8.00083,NA,NA,NA,NA,NA,0.737,NA,NA,NA,NA,NA,NA,NA
185719,8.52892,7.20372,6.96073,NA,NA,NA,NA,NA,0.707,NA,NA,NA,NA,NA,NA,NA
185850,6.77718,7.41026,7.44066,NA,NA,NA,NA,NA,0.786,NA,NA,NA,NA,NA,NA,NA
186102,7.96359,7.06723,7.2367,NA,NA,NA,NA,0.739,NA,NA,NA,NA,NA,NA,NA,NA
186364,8.19514,8.33994,8.55439,NA,NA,NA,NA,NA,0.731,NA,NA,NA,NA,NA,NA,NA
186540,7.65515,7.25311,7.68837,NA,NA,NA,NA,NA,NA,0.892,NA,NA,NA,NA,NA,NA
186639,7.1557,7.4445,7.65372,NA,NA,NA,NA,NA,0.914,NA,NA,NA,NA,NA,NA,NA
186930,8.19639,7.07758,6.72329,NA,NA,NA,0.636,NA,NA,NA,NA,NA,NA,NA,NA,NA
187012,7.85791,7.44146,7.09661,NA,NA,NA,0.899,NA,NA,NA,NA,NA,NA,NA,NA,NA
187251,8.19889,7.06543,6.63759,NA,NA,NA,NA,NA,NA,0.57,NA,NA,NA,NA,NA,NA
187501,8.35372,6.92316,7.83955,NA,NA,NA,NA,NA,0.757,NA,NA,NA,NA,NA,NA,NA
187773,8.12092,6.46549,8.87097,NA,NA,NA,0.454,NA,NA,NA,NA,NA,NA,NA,NA,NA
187878,8.80974,7.54215,7.08185,NA,NA,NA,NA,NA,0.697,NA,NA,NA,NA,NA,NA,NA
188190,7.58566,6.95715,7.69159,NA,NA,NA,NA,NA,NA,0.742,NA,NA,NA,NA,NA,NA
188349,8.30231,7.18237,8.66475,NA,NA,NA,NA,NA,0.71,NA,NA,NA,NA,NA,NA,NA
188521,8.62869,8.35308,7.52524,NA,NA,NA,0.767,NA,NA,NA,NA,NA,NA,NA,NA,NA
188749,8.60832,8.4267,7.59372,NA,NA,NA,0.74,NA,NA,NA,NA,NA,NA,NA,NA,NA
188884,8.29389,8.22306,7.83556,NA,NA,NA,NA,NA,NA,NA,0.681,NA,NA,NA,NA,NA
189169,7.67207,8.08748,7.4914,NA,NA,NA,NA,NA,0.96,NA,NA,NA,NA,NA,NA,NA
189228,7.24134,9.4851,7.36642,NA,NA,NA,NA,NA,0.553,NA,NA,NA,NA,NA,NA,NA
189557,8.29209,7.66536,6.61892,NA,NA,NA,NA,NA,0.69,NA,NA,NA,NA,NA,NA,NA
189669,7.6779,7.20511,7.47788,NA,NA,NA,NA,NA,0.927,NA,NA,NA,NA,NA,NA,NA
189904,8.32701,7.56602,6.24643,NA,NA,NA,NA,NA,0.548,NA,NA,NA,NA,NA,NA,NA
190041,7.31656,7.38345,7.7105,NA,NA,NA,NA,NA,NA,0.819,NA,NA,NA,NA,NA,NA
190238,7.12353,7.20902,7.03662,NA,NA,NA,NA,NA,NA,0.696,NA,NA,NA,NA,NA,NA
190530,7.89632,6.59815,7.22253,NA,NA,NA,NA,NA,0.661,NA,NA,NA,NA,NA,NA,NA
190771,7.43309,6.80258,8.02346,NA,NA,NA,0.78,NA,NA,NA,NA,NA,NA,NA,NA,NA
190942,8.43505,7.0809,7.10872,NA,NA,NA,0.688,NA,NA,NA,NA,NA,NA,NA,NA,NA
