id,x0,x1,x2,fitness1.5,fitness0.5,fitness1,fitness-0.5,fitness-1,fitness0,fitness-1.5,fitness-3,fitness-4.5,fitness-2.5,fitness-2,fitness2.5,fitness-3.5,fitness-4,fitness-5,fitness3,fitness3.5,fitness5,fitness4,fitness2,fitness4.5
98399,4.19423,-0.352709,2.90554,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,309.964
98520,3.8829,-0.582835,2.9131,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,64.556,NA,NA
98778,4.19441,-0.180608,3.9245,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,244.797,NA,NA
98890,4.86862,0.0509566,2.19707,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,269.269,NA,NA,NA,NA
99116,3.97429,-0.145315,2.36758,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,26.025,NA
99211,4.84351,0.738958,3.41488,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,277.583,NA
99494,4.80026,-0.926122,4.20649,NA,NA,1837.653,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
99645,4.99429,-0.767035,4.38139,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,876.852,NA
99847,4.31501,-0.387423,4.42285,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,206.815,NA,NA,NA,NA,NA,NA,NA,NA,NA
100112,3.70884,0.826484,4.07476,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,63.395,NA,NA,NA,NA,NA,NA,NA,NA,NA
100261,2.27336,1.3985,3.95218,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,27.455,NA,NA,NA,NA,NA
100576,1.32037,-0.265412,4.28224,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,242.375,NA,NA,NA,NA,NA
100723,1.52576,-0.00294142,4.08883,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-11.189,NA,NA,NA,NA
100848,-0.0730043,-0.681975,4.08357,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,352.63,NA,NA,NA,NA
101024,0.0370861,1.29492,4.89876,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,405.632,NA,NA
101312,0.530072,0.242676,4.3818,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,190.159,NA,NA,NA
101446,1.6604,0.384391,4.81035,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,815.077,NA,NA,NA
101753,0.0843325,-1.2916,4.43121,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,585.332,NA,NA,NA
101809,-0.223608,-1.08774,3.58908,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,14.057,NA,NA
102094,-1.21339,-0.861872,1.77417,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1789.139
102272,-1.3421,-0.24463,3.18412,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1040.464
102505,-0.964127,0.153912,2.76625,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,89.369
102748,-1.6354,-0.445626,4.63527,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,160.219,NA,NA
102971,0.0243182,-1.62236,3.08679,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,508.924,NA,NA,NA
103136,0.0166387,-1.29764,1.70893,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,250.147,NA,NA
103224,-0.698662,0.489544,2.53345,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-14.364,NA,NA,NA,NA
103583,-0.694752,0.71044,3.04206,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,73.954,NA,NA,NA,NA
103625,-2.48168,-0.455673,4.60849,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.779
103960,-4.3674,0.419678,4.95467,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,249.106,NA,NA,NA,NA
104166,-4.2012,0.291272,4.26396,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,96.022
104338,-3.67186,-1.20255,3.30408,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,124.713
104480,-2.93891,-0.829183,1.49476,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,113.252,NA,NA,NA,NA,NA
104763,-2.37911,-1.12663,1.60831,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.029,NA
104804,-1.99277,-1.76504,1.79512,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8.295,NA,NA,NA,NA,NA
105005,-1.8847,-2.22444,0.650923,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,70.955,NA,NA
105376,-1.01814,-3.10862,1.29325,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,752.717,NA,NA,NA
105409,-0.246178,-0.979751,3.19398,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,930.224,NA,NA
105688,0.402936,0.0289069,1.90896,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,89.844,NA,NA
105932,0.665335,0.454505,1.81553,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,171.533,NA,NA,NA
106185,0.275274,-0.202233,0.61357,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-10.943,NA,NA,NA,NA,NA
106284,-0.429978,0.181167,0.0200068,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.816,NA,NA,NA,NA
106537,-0.579698,-0.786266,-0.788331,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5477.789,NA,NA
106601,-0.276407,-0.900233,-0.0988791,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,751.931,NA,NA
106839,-0.832771,-1.57442,0.774891,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6317.53,NA,NA,NA
107001,-1.41975,-1.39228,0.302352,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7663.485,NA,NA,NA
107342,-2.31141,-0.677767,1.84421,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,64.508
107563,-3.72577,0.453897,1.89057,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1.684,NA,NA
107628,-3.79911,2.31548,0.268329,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,62.616
107872,-3.43363,-0.376747,0.521895,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,155.44,NA,NA,NA
108156,-1.00068,-0.802412,-0.527889,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5561.235,NA,NA,NA
108229,-1.61646,-2.10802,-1.2959,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3848.693
108577,-0.988892,-1.30364,-0.721945,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2049.388
108606,0.126138,-1.80539,-0.998247,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9.659,NA,NA,NA
108810,0.00614674,-2.47293,-1.04236,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,989.196,NA,NA,NA
109081,0.332475,-0.935829,-0.323005,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,230.168,NA,NA,NA,NA,NA,NA,NA,NA,NA
109302,-0.235413,-2.53571,-0.141288,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,694.343,NA,NA,NA,NA,NA,NA,NA,NA,NA
109550,-0.235647,-1.76121,1.44373,NA,NA,30.158,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
109651,-0.267847,-1.61181,-1.16627,NA,NA,NA,NA,592.631,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
109936,-0.0647083,-0.530172,-0.918329,NA,NA,NA,1425.403,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
110060,-0.527825,-0.654727,-1.21728,NA,NA,NA,NA,4219.13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
110203,-2.36045,-1.15327,1.25625,NA,NA,NA,NA,-65.603,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
110592,-1.72764,-0.673253,0.684599,NA,NA,NA,NA,NA,NA,819.873,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
110606,0.210618,-0.541374,1.06743,NA,NA,NA,NA,70.767,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
110863,-0.996932,-0.470708,1.15695,NA,NA,NA,NA,4.249,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
111095,-0.527975,-0.208259,-0.0205535,NA,NA,NA,NA,NA,NA,2310.678,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
111358,-0.395155,0.546142,-0.375238,NA,NA,NA,NA,73.847,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
111419,-0.0776954,0.982629,-0.0131595,NA,271.932,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
111778,0.296963,1.22462,0.469741,NA,NA,NA,NA,128.423,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
111976,1.05778,0.398073,-0.424119,NA,NA,NA,NA,NA,NA,47.955,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
112093,1.48251,-0.55596,-0.418243,NA,NA,NA,NA,NA,30.596,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
112211,0.0725983,-1.0556,-1.0929,NA,NA,NA,177.054,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
112587,-0.73855,-0.00513716,-1.24609,NA,NA,NA,NA,NA,2061.36,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
112683,-0.127264,-0.890935,-2.15381,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1811.095,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
112887,-1.42776,-2.52184,-0.790657,NA,NA,NA,NA,NA,1510.926,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
113169,-1.7246,-2.00339,-0.214275,NA,NA,NA,951.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
113310,-1.335,-1.41203,-0.102658,NA,NA,NA,NA,NA,2266.071,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
113561,-1.57735,-0.785286,-1.61813,NA,NA,3839.068,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
113769,-0.985428,-1.40478,-1.57958,2307.995,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
113824,-0.661276,-1.98294,-1.67447,NA,NA,NA,NA,4900.215,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
114009,-0.327978,-1.57878,-3.19694,NA,NA,NA,287.495,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
114264,-1.26877,-1.62661,-1.33084,NA,1831.01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
114555,-1.15265,-1.44674,-3.09859,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,173.932,NA
114690,-0.5083,-1.36716,-1.205,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,456.261,NA,NA,NA,NA,NA
114885,-2.38655,-0.634435,-1.08187,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,162.128,NA,NA,NA,NA
115051,-2.78042,-1.57744,-1.71828,-36.907,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
115239,-2.18595,-0.995803,-1.46454,NA,NA,NA,NA,4361.474,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
115494,-0.663764,-0.654352,-2.25954,NA,NA,NA,NA,NA,NA,1069.111,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
115649,-1.05477,0.443134,-2.05424,NA,NA,280.665,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
115893,-1.01663,-0.438634,-0.907144,NA,NA,199.276,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
116117,-1.6985,-0.133357,-0.529428,NA,NA,NA,NA,NA,982.993,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
116315,-2.24218,0.723739,-1.59434,NA,NA,NA,NA,NA,NA,480.066,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
116591,-2.12097,0.696908,-1.35101,NA,NA,NA,NA,NA,1285.66,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
116740,0.216519,2.01544,-1.55498,NA,NA,NA,120.289,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
116833,1.29479,2.66035,-1.60931,NA,NA,NA,NA,NA,351.467,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
117116,1.06868,4.00951,-2.83214,NA,NA,NA,NA,2.169,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
117323,-0.412043,4.71999,-3.15355,NA,NA,NA,148.79,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
117545,-1.5056,4.68599,-0.924005,NA,NA,NA,NA,NA,NA,NA,NA,NA,1412.627,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
117628,0.0170335,4.72711,-2.4133,NA,NA,NA,NA,NA,NA,NA,114.943,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
117935,-0.332952,4.57412,-2.6759,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,35.538,NA,NA,NA,NA,NA,NA,NA
118143,0.519391,4.30303,-2.12076,NA,NA,NA,NA,NA,NA,NA,NA,5.482,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
118355,-0.766594,4.10737,-2.35142,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,128.201,NA,NA,NA,NA,NA,NA,NA
118595,0.0678451,4.57468,-1.94665,NA,NA,NA,NA,NA,NA,NA,NA,98.543,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
118760,-1.17454,4.43138,-1.57137,NA,NA,NA,NA,NA,NA,NA,NA,267.225,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
118939,-1.4063,4.24496,-1.9986,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1084.871,NA,NA,NA,NA,NA,NA,NA
119050,-1.56131,3.15816,-4.09603,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,57.771,NA,NA,NA,NA,NA,NA,NA
119359,0.152404,3.32269,-4.3127,NA,NA,NA,NA,NA,NA,NA,NA,-0.619,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
119550,-0.263134,3.81162,-4.67358,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,57.31,NA,NA,NA,NA,NA,NA,NA
119792,-0.00680831,4.41835,-4.88382,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,131.644,NA,NA,NA,NA,NA,NA,NA
119901,2.27966,4.6134,-3.90265,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-16.106,NA,NA,NA,NA,NA,NA,NA,NA
120020,1.31142,4.6959,-3.79412,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,156.409,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
120216,1.37004,4.31976,-4.21865,NA,NA,NA,NA,NA,NA,43.198,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
120480,2.64209,4.91205,-3.47154,NA,NA,NA,652.15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
120776,-0.0784274,3.25809,-3.4056,NA,NA,135.134,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
120923,-1.35102,3.66462,-3.82129,NA,NA,NA,NA,NA,50.328,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
121138,-1.63751,4.83964,-4.69508,NA,NA,NA,NA,221.534,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
121398,-0.329725,4.0413,-3.81608,NA,NA,NA,NA,165.626,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
121403,-0.231295,2.91448,-3.50702,NA,NA,NA,NA,NA,63.963,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
121796,0.683678,2.4744,-2.67726,NA,NA,NA,NA,NA,NA,55.197,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
121917,0.91876,2.22145,-0.476005,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,38.897,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
122132,1.40382,4.39769,-0.707122,NA,NA,NA,NA,988.429,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
122285,2.25706,4.85169,-1.55768,NA,NA,NA,NA,NA,NA,4799.296,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
122537,2.1719,4.93954,-1.07829,NA,NA,NA,NA,677.677,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
122776,2.02643,4.95154,-0.792485,NA,NA,NA,NA,NA,507.771,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
122883,3.35399,4.98579,-1.18624,NA,NA,NA,640.845,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
123190,1.36565,4.20559,-1.64067,NA,NA,NA,1178.649,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
123224,1.105,4.81389,-0.971902,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,111.581,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
123538,2.09619,4.78684,-1.62921,NA,NA,NA,NA,NA,NA,NA,NA,NA,153.059,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
123648,2.94208,4.9607,-1.66084,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,425.326,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
123934,2.40909,4.12705,-0.601231,NA,NA,NA,NA,NA,490.54,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
124094,0.214789,2.6372,-0.065959,NA,18.309,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
124396,0.433397,2.3034,0.731048,NA,NA,NA,NA,386.012,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
124540,-1.02733,1.76887,1.31343,NA,NA,NA,NA,NA,NA,NA,NA,NA,11.527,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
124714,-1.22651,2.92216,0.970838,NA,NA,NA,NA,NA,NA,NA,57.944,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
124966,-2.73566,1.9522,0.218436,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-2.728,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
125125,-1.09475,3.59344,0.763674,NA,NA,NA,NA,NA,64.232,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
125208,-1.24389,4.45394,1.66351,NA,NA,NA,NA,NA,271.263,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
125528,-0.884941,2.53753,2.10812,NA,NA,NA,NA,NA,30.444,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
125661,-1.12337,4.58955,2.80496,NA,NA,NA,NA,NA,2.247,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
125832,-0.585866,4.75371,4.3416,NA,NA,NA,NA,6421.762,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
126001,-1.60269,4.29866,4.74329,NA,NA,NA,NA,NA,4761.942,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
126345,-0.906671,2.0212,3.76412,NA,NA,NA,NA,NA,60.401,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
126554,-2.9133,2.50922,4.78231,NA,NA,NA,NA,401.853,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
126740,-2.54375,3.31537,4.47414,NA,NA,NA,NA,300.305,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
126941,-1.91447,3.21456,4.41654,NA,NA,NA,NA,NA,NA,NA,NA,NA,47.158,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
127063,-2.37326,4.16759,4.19774,NA,NA,NA,NA,NA,NA,NA,191.741,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
127348,-1.19462,4.0965,1.83286,NA,NA,NA,NA,NA,NA,NA,NA,NA,65.159,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
127584,-2.98369,2.62688,1.80787,NA,NA,NA,NA,54.522,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
127696,-4.0429,2.78185,1.82702,NA,NA,NA,92.411,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
127849,-4.52122,3.22084,1.64426,NA,NA,NA,NA,NA,6.586,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
128114,-4.59457,4.2681,3.64223,NA,NA,NA,NA,NA,NA,357.219,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
128365,-4.30543,4.10731,3.44354,NA,NA,NA,NA,75.785,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
128469,-4.78967,4.1672,4.17964,NA,NA,NA,NA,NA,134.383,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
128617,-3.75444,2.73791,3.69936,NA,NA,NA,NA,NA,NA,NA,NA,NA,10.95,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
128847,-4.00185,3.7533,4.13659,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,177.61,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
129024,-3.12524,3.9749,3.14438,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,17.741,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
129211,-4.56846,4.06429,2.00737,NA,NA,NA,NA,NA,NA,13.601,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
129527,-4.49536,4.20204,2.75922,NA,NA,NA,NA,169.507,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
129784,-2.10068,3.75536,3.21974,NA,NA,NA,NA,901.212,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
129936,-2.16106,4.92963,3.22463,NA,NA,NA,NA,248.308,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
130057,-2.00576,4.61676,2.92449,NA,NA,NA,408.453,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
130395,-1.9181,3.88391,3.68428,NA,NA,NA,NA,NA,337.722,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
130420,-2.99266,3.18092,4.12147,NA,NA,NA,NA,NA,NA,509.626,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
130693,-1.68759,1.82628,3.58792,NA,NA,NA,158.259,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
130874,-0.997509,2.62037,2.52587,NA,NA,NA,NA,65.021,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
131031,-1.46611,2.67794,4.21969,NA,NA,NA,791.18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
