id,x0,x1,x2,fitness0.5,fitness-0.5,fitness-1,fitness-2,fitness-1.5,fitness-2.5,fitness-3,fitness-3.5,fitness-4,fitness-4.5,fitness-5,fitness0,fitness1
141251,1.11026,2.48152,-5,NA,NA,NA,NA,-62.577,NA,NA,NA,NA,NA,NA,NA,NA
141506,1.40682,2.48992,-5,NA,NA,NA,NA,-50.424,NA,NA,NA,NA,NA,NA,NA,NA
141703,0.902799,3.22761,-5,NA,NA,NA,NA,-105.659,NA,NA,NA,NA,NA,NA,NA,NA
141838,1.97787,2.33329,-4.36668,NA,NA,-62.509,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
142168,1.37723,1.36257,-5,NA,NA,-63.994,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
142239,2.25698,0.483404,-5,NA,NA,NA,-93.015,NA,NA,NA,NA,NA,NA,NA,NA,NA
142454,1.27894,0.315095,-5,NA,NA,NA,-143.453,NA,NA,NA,NA,NA,NA,NA,NA,NA
142696,1.38375,1.58343,-4.45216,NA,NA,NA,-12.892,NA,NA,NA,NA,NA,NA,NA,NA,NA
142980,0.805845,1.71546,-3.2878,NA,NA,NA,-68.062,NA,NA,NA,NA,NA,NA,NA,NA,NA
143014,0.640748,1.25967,-5,NA,NA,NA,-73.057,NA,NA,NA,NA,NA,NA,NA,NA,NA
143352,2.18636,2.43383,-5,NA,NA,NA,NA,NA,NA,-31.409,NA,NA,NA,NA,NA,NA
143487,0.593594,3.00997,-4.21733,NA,NA,NA,NA,NA,-72.801,NA,NA,NA,NA,NA,NA,NA
143683,0.693223,2.59711,-4.23413,NA,NA,NA,NA,-74.869,NA,NA,NA,NA,NA,NA,NA,NA
143868,0.644548,1.96941,-4.00956,NA,NA,-97.297,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
144021,1.52157,1.87543,-5,NA,NA,NA,NA,NA,NA,-22.125,NA,NA,NA,NA,NA,NA
144320,2.12936,1.9594,-5,NA,NA,NA,NA,NA,-19.263,NA,NA,NA,NA,NA,NA,NA
144592,1.05042,1.41455,-4.81347,NA,NA,NA,NA,-49.982,NA,NA,NA,NA,NA,NA,NA,NA
144681,1.2951,1.87108,-5,NA,NA,NA,NA,NA,-21.565,NA,NA,NA,NA,NA,NA,NA
144989,0.780527,1.99709,-5,NA,NA,NA,-45.29,NA,NA,NA,NA,NA,NA,NA,NA,NA
145198,1.41182,1.6662,-3.56798,NA,NA,NA,NA,NA,NA,-28.772,NA,NA,NA,NA,NA,NA
145299,1.15081,1.11302,-5,NA,NA,NA,NA,NA,NA,NA,-56.534,NA,NA,NA,NA,NA
145588,0.227501,1.49659,-5,NA,NA,NA,NA,NA,NA,NA,-89.434,NA,NA,NA,NA,NA
145681,1.44655,3.2609,-4.26982,NA,NA,NA,NA,NA,NA,NA,NA,-94.337,NA,NA,NA,NA
145923,1.72823,2.74093,-3.61399,NA,NA,NA,NA,NA,NA,NA,-59.644,NA,NA,NA,NA,NA
146113,1.22988,2.39598,-4.30739,NA,NA,NA,NA,NA,-23.7,NA,NA,NA,NA,NA,NA,NA
146288,1.24116,3.11587,-4.97445,NA,NA,NA,NA,NA,NA,NA,-79.43,NA,NA,NA,NA,NA
146494,0.830852,3.32536,-4.52114,NA,NA,NA,NA,NA,-80.958,NA,NA,NA,NA,NA,NA,NA
146633,1.92498,3.28955,-4.48473,NA,NA,NA,NA,NA,NA,-67.101,NA,NA,NA,NA,NA,NA
146805,1.26721,3.89349,-5,NA,NA,NA,NA,NA,NA,NA,-152.099,NA,NA,NA,NA,NA
147080,0.364787,2.46809,-4.39604,NA,NA,NA,NA,NA,NA,-68.101,NA,NA,NA,NA,NA,NA
147291,-0.476845,1.43051,-4.03541,NA,NA,NA,-147.348,NA,NA,NA,NA,NA,NA,NA,NA,NA
147440,1.24684,2.29117,-5,NA,NA,NA,NA,-57.668,NA,NA,NA,NA,NA,NA,NA,NA
147727,1.94542,2.66906,-3.62435,NA,NA,NA,NA,-70.869,NA,NA,NA,NA,NA,NA,NA,NA
147997,0.735646,1.43288,-5,NA,NA,-97.135,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
148007,0.0323344,2.18475,-3.87292,NA,NA,NA,NA,NA,-86.5,NA,NA,NA,NA,NA,NA,NA
148374,-0.246361,2.22506,-4.59228,NA,NA,NA,NA,NA,NA,NA,-112.654,NA,NA,NA,NA,NA
148543,2.33471,1.62774,-5,NA,NA,NA,NA,NA,NA,NA,-33.961,NA,NA,NA,NA,NA
148655,2.02448,1.79031,-5,NA,NA,NA,NA,NA,-15.869,NA,NA,NA,NA,NA,NA,NA
148865,2.65558,3.13916,-5,NA,NA,NA,NA,NA,NA,NA,-94.522,NA,NA,NA,NA,NA
149106,2.12401,2.74888,-4.4184,NA,NA,NA,NA,NA,NA,NA,-53.419,NA,NA,NA,NA,NA
149377,2.21098,1.65676,-5,NA,NA,NA,NA,-34.108,NA,NA,NA,NA,NA,NA,NA,NA
149410,2.4724,0.730234,-5,NA,-173.928,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
149687,1.52439,0.760869,-5,NA,NA,NA,NA,NA,-63.893,NA,NA,NA,NA,NA,NA,NA
149877,1.3723,0.656381,-4.6498,NA,NA,NA,NA,-108.03,NA,NA,NA,NA,NA,NA,NA,NA
150078,1.46285,0.441416,-5,NA,NA,NA,NA,NA,-95.338,NA,NA,NA,NA,NA,NA,NA
150301,3.0967,-0.515581,-5,NA,NA,NA,NA,NA,NA,NA,NA,-244.315,NA,NA,NA,NA
150514,1.53753,1.98634,-5,NA,NA,NA,NA,NA,NA,NA,NA,-60.592,NA,NA,NA,NA
150725,2.50103,0.675973,-5,NA,NA,NA,NA,NA,NA,-69.11,NA,NA,NA,NA,NA,NA
150892,2.60312,2.05212,-5,NA,NA,-93.538,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
151032,2.39629,2.39297,-5,NA,-98.06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
151286,2.49398,1.92237,-5,NA,NA,NA,-29.508,NA,NA,NA,NA,NA,NA,NA,NA,NA
151497,1.14625,1.5691,-5,NA,NA,NA,NA,NA,NA,-28.227,NA,NA,NA,NA,NA,NA
151698,1.63543,3.68531,-5,NA,NA,NA,NA,NA,-98.355,NA,NA,NA,NA,NA,NA,NA
151877,3.24539,3.35827,-5,NA,NA,NA,NA,NA,NA,-127.564,NA,NA,NA,NA,NA,NA
152111,2.95779,3.30037,-4.51175,NA,NA,NA,NA,NA,NA,NA,-106.983,NA,NA,NA,NA,NA
152213,1.53244,0.990323,-4.71523,NA,NA,NA,NA,NA,NA,NA,NA,-83.284,NA,NA,NA,NA
152540,1.94897,1.31536,-3.93392,NA,NA,NA,NA,NA,NA,NA,NA,-48.129,NA,NA,NA,NA
152709,2.86868,2.01072,-3.41885,NA,NA,NA,NA,NA,NA,NA,NA,-122.43,NA,NA,NA,NA
152878,2.75988,1.71663,-3.38423,NA,NA,NA,NA,NA,NA,NA,-86.201,NA,NA,NA,NA,NA
153023,1.52292,1.67155,-4.36239,NA,NA,NA,NA,NA,NA,NA,NA,NA,-72.408,NA,NA,NA
153258,1.05602,1.10688,-5,NA,NA,NA,NA,NA,NA,NA,NA,-91.466,NA,NA,NA,NA
153589,1.62139,1.53819,-5,NA,NA,NA,NA,NA,NA,-19.56,NA,NA,NA,NA,NA,NA
153775,1.75525,2.12199,-4.60745,NA,NA,NA,-11.437,NA,NA,NA,NA,NA,NA,NA,NA,NA
153801,1.74475,1.72996,-5,NA,NA,NA,NA,NA,NA,-19.022,NA,NA,NA,NA,NA,NA
154196,0.917026,3.0479,-4.01831,NA,NA,NA,-67.517,NA,NA,NA,NA,NA,NA,NA,NA,NA
154381,0.492994,2.25677,-4.52301,NA,NA,NA,NA,NA,-51.704,NA,NA,NA,NA,NA,NA,NA
154451,0.278496,2.14146,-5,NA,NA,NA,NA,NA,-69.896,NA,NA,NA,NA,NA,NA,NA
154774,0.279451,2.34837,-5,NA,NA,NA,NA,NA,NA,NA,-86.005,NA,NA,NA,NA,NA
154923,0.872284,2.81696,-5,NA,NA,NA,-66.513,NA,NA,NA,NA,NA,NA,NA,NA,NA
155031,1.0899,2.32695,-5,NA,NA,NA,NA,NA,-34.906,NA,NA,NA,NA,NA,NA,NA
155237,1.06106,2.84932,-5,NA,NA,NA,NA,NA,NA,-55.524,NA,NA,NA,NA,NA,NA
155545,1.57454,2.81287,-5,NA,NA,NA,-51.455,NA,NA,NA,NA,NA,NA,NA,NA,NA
155692,1.08583,2.14685,-3.04383,NA,NA,NA,NA,NA,NA,-61.885,NA,NA,NA,NA,NA,NA
155984,2.07245,2.18899,-4.79869,NA,NA,NA,NA,NA,-16.354,NA,NA,NA,NA,NA,NA,NA
156134,2.46477,0.961371,-5,NA,NA,NA,NA,-80.215,NA,NA,NA,NA,NA,NA,NA,NA
156296,1.48197,1.61806,-4.21158,NA,NA,NA,NA,NA,-4.76,NA,NA,NA,NA,NA,NA,NA
156421,1.98982,1.88595,-5,NA,NA,NA,NA,NA,-16.046,NA,NA,NA,NA,NA,NA,NA
156631,0.560611,1.44372,-5,NA,NA,NA,NA,NA,NA,NA,NA,-90.987,NA,NA,NA,NA
156826,1.33986,1.0472,-4.19259,NA,NA,NA,NA,NA,NA,NA,-54.172,NA,NA,NA,NA,NA
157131,1.20928,1.58189,-3.22415,NA,NA,NA,-55.207,NA,NA,NA,NA,NA,NA,NA,NA,NA
157208,0.594622,1.90619,-1.98064,NA,NA,NA,-200.165,NA,NA,NA,NA,NA,NA,NA,NA,NA
157497,1.6338,2.18543,-2.91719,NA,NA,NA,NA,NA,NA,-66.612,NA,NA,NA,NA,NA,NA
157770,2.03357,1.01516,-4.34957,NA,NA,NA,NA,NA,-19.158,NA,NA,NA,NA,NA,NA,NA
157913,1.71237,2.03312,-5,NA,NA,NA,NA,NA,NA,-26.161,NA,NA,NA,NA,NA,NA
158153,2.69441,1.68942,-5,NA,NA,NA,-35.637,NA,NA,NA,NA,NA,NA,NA,NA,NA
158384,1.3831,1.45451,-5,NA,-112.058,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
158548,1.17265,0.85439,-5,NA,NA,NA,-71.935,NA,NA,NA,NA,NA,NA,NA,NA,NA
158683,1.97951,1.54616,-5,NA,NA,NA,NA,NA,-17.603,NA,NA,NA,NA,NA,NA,NA
158801,2.00166,1.00036,-4.62631,NA,NA,NA,NA,NA,-21.414,NA,NA,NA,NA,NA,NA,NA
159024,2.13475,1.38775,-5,NA,NA,NA,-23.456,NA,NA,NA,NA,NA,NA,NA,NA,NA
159333,0.762206,1.77928,-4.68822,NA,NA,NA,NA,NA,NA,-40.665,NA,NA,NA,NA,NA,NA
159440,1.84007,1.18669,-4.80548,NA,NA,NA,NA,NA,NA,-24.611,NA,NA,NA,NA,NA,NA
159720,1.18677,1.71286,-3.63839,NA,NA,NA,NA,NA,NA,-28.055,NA,NA,NA,NA,NA,NA
159881,2.25999,2.7212,-4.23642,NA,NA,NA,NA,NA,NA,NA,-56.365,NA,NA,NA,NA,NA
160073,2.30618,0.904174,-3.89919,NA,NA,NA,NA,-55.417,NA,NA,NA,NA,NA,NA,NA,NA
160299,2.52658,1.94251,-2.91318,NA,NA,NA,NA,NA,-79.015,NA,NA,NA,NA,NA,NA,NA
160548,1.32109,2.46453,-3.79494,NA,NA,NA,-38.726,NA,NA,NA,NA,NA,NA,NA,NA,NA
160732,2.06463,1.62668,-3.06018,NA,NA,NA,NA,NA,-49.881,NA,NA,NA,NA,NA,NA,NA
160944,3.66877,2.10662,-4.30053,NA,NA,NA,NA,NA,NA,NA,-99.623,NA,NA,NA,NA,NA
161064,2.40078,2.98976,-4.9944,NA,NA,NA,NA,NA,NA,-62.395,NA,NA,NA,NA,NA,NA
161300,2.84684,1.8225,-5,NA,NA,NA,NA,NA,NA,NA,NA,NA,-111.95,NA,NA,NA
161484,1.99757,1.47407,-4.28237,NA,NA,NA,NA,NA,NA,NA,NA,NA,-76.588,NA,NA,NA
161630,0.664896,1.46257,-5,NA,NA,NA,NA,NA,NA,NA,NA,-98.52,NA,NA,NA,NA
161884,0.84398,1.40904,-5,NA,NA,NA,NA,NA,NA,NA,NA,-91.497,NA,NA,NA,NA
162029,0.555401,2.88631,-5,NA,NA,NA,NA,NA,NA,NA,-90.324,NA,NA,NA,NA,NA
162279,-0.18414,2.89971,-4.87428,NA,NA,NA,NA,NA,NA,-122.589,NA,NA,NA,NA,NA,NA
162530,0.536839,2.24989,-4.70787,NA,NA,NA,NA,NA,NA,-53.864,NA,NA,NA,NA,NA,NA
162774,1.46733,2.0595,-5,NA,NA,NA,NA,NA,NA,NA,-49.673,NA,NA,NA,NA,NA
162888,2.17461,2.22091,-2.9483,NA,NA,NA,NA,NA,NA,-75.732,NA,NA,NA,NA,NA,NA
163117,1.5256,2.4241,-3.2647,NA,NA,NA,NA,NA,-45.905,NA,NA,NA,NA,NA,NA,NA
163221,0.887999,1.37501,-2.99048,NA,NA,-168.687,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
163403,1.63314,1.61215,-3.77364,NA,-114.223,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
163708,2.66946,1.67432,-2.41593,NA,-233.979,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
163860,2.38073,2.95723,-3.9283,NA,NA,NA,NA,NA,-53.478,NA,NA,NA,NA,NA,NA,NA
164137,2.46039,2.00074,-4.05715,NA,NA,NA,-26.662,NA,NA,NA,NA,NA,NA,NA,NA,NA
164323,2.32175,2.56058,-4.36046,NA,NA,NA,-34.482,NA,NA,NA,NA,NA,NA,NA,NA,NA
164508,3.08219,2.96915,-4.81827,NA,NA,NA,-84.711,NA,NA,NA,NA,NA,NA,NA,NA,NA
164687,3.28847,3.38128,-5,NA,-191.863,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
164903,2.03552,2.93926,-5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-173.116,NA
165101,3.71413,2.90761,-5,NA,NA,-153.901,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
165217,1.88272,2.85,-5,NA,NA,NA,NA,-56.753,NA,NA,NA,NA,NA,NA,NA,NA
165525,1.31836,2.59961,-5,NA,NA,NA,NA,NA,NA,NA,NA,NA,-117.114,NA,NA,NA
165635,1.7761,3.32886,-5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-197.753,NA,NA
165891,2.47257,2.43053,-4.72394,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-138.652,NA,NA
166098,2.17322,0.927092,-5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-152.721,NA,NA
166263,2.49353,0.482889,-5,NA,NA,NA,NA,NA,-84.558,NA,NA,NA,NA,NA,NA,NA
166592,1.97866,1.491,-5,NA,-94.114,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
166688,2.57156,0.717134,-5,NA,NA,NA,NA,-87.42,NA,NA,NA,NA,NA,NA,NA,NA
166948,1.6002,1.29731,-5,NA,NA,NA,-26.083,NA,NA,NA,NA,NA,NA,NA,NA,NA
167192,0.635579,1.02775,-4.10204,NA,NA,NA,NA,NA,-77.028,NA,NA,NA,NA,NA,NA,NA
167393,1.42214,0.791648,-4.54228,NA,NA,NA,NA,-73.307,NA,NA,NA,NA,NA,NA,NA,NA
167577,0.428125,1.8607,-3.53624,NA,NA,NA,NA,NA,-70.071,NA,NA,NA,NA,NA,NA,NA
167677,0.275937,3.55088,-5,NA,NA,NA,NA,NA,NA,NA,-151.794,NA,NA,NA,NA,NA
167866,0.628182,4.73797,-4.28082,NA,NA,NA,NA,NA,-227.434,NA,NA,NA,NA,NA,NA,NA
168172,0.83401,3.4406,-4.6616,NA,NA,NA,NA,NA,-91.332,NA,NA,NA,NA,NA,NA,NA
168314,0.996479,4.1686,-5,NA,NA,NA,NA,NA,NA,-156.981,NA,NA,NA,NA,NA,NA
168600,2.25447,2.84604,-4.71946,NA,NA,NA,-44.016,NA,NA,NA,NA,NA,NA,NA,NA,NA
168705,2.46716,0.981515,-3.782,NA,NA,-83.507,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
168951,0.708574,1.94266,-4.28411,NA,NA,NA,NA,NA,NA,NA,-51.154,NA,NA,NA,NA,NA
169015,0.610257,1.80251,-4.05857,NA,NA,NA,NA,NA,-42.185,NA,NA,NA,NA,NA,NA,NA
169379,1.55347,2.00494,-5,NA,NA,NA,NA,NA,-18.822,NA,NA,NA,NA,NA,NA,NA
169423,0.976114,2.5931,-5,NA,NA,NA,NA,NA,NA,NA,NA,-99.924,NA,NA,NA,NA
169688,0.337196,1.76972,-5,NA,NA,NA,NA,NA,NA,NA,NA,NA,-153.914,NA,NA,NA
169963,0.115829,2.90559,-5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-220.296,NA,NA
170016,1.12963,3.28792,-4.60764,NA,NA,NA,NA,NA,NA,NA,-90.454,NA,NA,NA,NA,NA
170380,0.913341,3.47309,-4.1763,NA,NA,NA,NA,NA,NA,-98.473,NA,NA,NA,NA,NA,NA
170510,0.615794,2.3974,-5,NA,NA,NA,NA,NA,NA,-55.97,NA,NA,NA,NA,NA,NA
170763,-0.0166106,1.07786,-5,NA,NA,NA,-138.891,NA,NA,NA,NA,NA,NA,NA,NA,NA
170922,0.226259,1.64951,-4.76031,NA,NA,NA,NA,-89.238,NA,NA,NA,NA,NA,NA,NA,NA
171069,0.816644,0.946669,-3.16459,NA,NA,NA,NA,-133.325,NA,NA,NA,NA,NA,NA,NA,NA
171399,1.97887,2.36725,-4.27696,NA,NA,NA,-19.973,NA,NA,NA,NA,NA,NA,NA,NA,NA
171410,1.69418,2.27297,-4.37789,NA,NA,NA,-21.405,NA,NA,NA,NA,NA,NA,NA,NA,NA
171755,1.71647,0.869256,-5,NA,NA,-108.184,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
171820,1.58694,1.86836,-4.32523,NA,NA,NA,-15.538,NA,NA,NA,NA,NA,NA,NA,NA,NA
172026,1.95411,1.76678,-5,NA,NA,NA,-20.457,NA,NA,NA,NA,NA,NA,NA,NA,NA
172396,1.71435,0.0400457,-5,NA,NA,NA,NA,NA,-180.215,NA,NA,NA,NA,NA,NA,NA
172529,2.37809,1.1974,-5,NA,NA,NA,-41.535,NA,NA,NA,NA,NA,NA,NA,NA,NA
172738,2.17247,1.23972,-4.33088,NA,NA,NA,NA,NA,-11.739,NA,NA,NA,NA,NA,NA,NA
172955,3.12201,0.823062,-5,NA,NA,NA,NA,NA,NA,NA,-101.907,NA,NA,NA,NA,NA
173145,2.15437,1.75101,-4.33555,NA,NA,NA,NA,NA,NA,NA,NA,-62.96,NA,NA,NA,NA
173340,1.81023,1.79166,-3.55128,NA,NA,NA,NA,NA,NA,NA,-46.511,NA,NA,NA,NA,NA
173493,1.63007,1.81175,-3.2235,NA,NA,NA,NA,NA,NA,NA,NA,-83.097,NA,NA,NA,NA
173672,2.12371,2.16132,-2.76276,NA,NA,NA,NA,NA,NA,NA,-97.074,NA,NA,NA,NA,NA
173882,1.06028,2.85658,-5,NA,NA,NA,NA,NA,NA,NA,-74.051,NA,NA,NA,NA,NA
174061,1.16965,1.46117,-5,NA,NA,NA,NA,NA,NA,-39.83,NA,NA,NA,NA,NA,NA
174283,0.479445,1.93474,-4.15669,NA,NA,NA,NA,NA,NA,NA,-57.527,NA,NA,NA,NA,NA
174434,-0.0880287,3.09689,-4.50572,NA,NA,NA,NA,-137.234,NA,NA,NA,NA,NA,NA,NA,NA
174793,0.244472,2.88453,-5,NA,NA,NA,NA,NA,-93.485,NA,NA,NA,NA,NA,NA,NA
174898,0.54699,3.80007,-5,NA,NA,NA,-140.047,NA,NA,NA,NA,NA,NA,NA,NA,NA
175125,1.0723,2.38678,-4.76045,NA,NA,NA,NA,NA,NA,NA,NA,-77.701,NA,NA,NA,NA
175344,0.314852,2.60925,-5,NA,NA,NA,NA,NA,NA,NA,-95.544,NA,NA,NA,NA,NA
175551,1.82621,1.64916,-4.53134,NA,NA,NA,NA,NA,NA,-10.4,NA,NA,NA,NA,NA,NA
175709,2.09176,0.724691,-4.37525,NA,NA,NA,NA,NA,NA,-48.535,NA,NA,NA,NA,NA,NA
175959,1.59491,0.107224,-5,NA,NA,NA,NA,NA,NA,NA,NA,NA,-206.272,NA,NA,NA
176017,0.816225,0.617405,-5,NA,NA,NA,NA,NA,NA,NA,-119.843,NA,NA,NA,NA,NA
176310,0.197147,0.657804,-5,NA,NA,NA,NA,NA,NA,NA,NA,-165.729,NA,NA,NA,NA
176501,0.638642,1.59731,-5,NA,NA,NA,NA,NA,NA,-51.323,NA,NA,NA,NA,NA,NA
176747,0.124719,1.78286,-5,NA,NA,NA,NA,NA,NA,NA,NA,NA,-148.113,NA,NA,NA
176845,1.05496,1.73696,-3.6105,NA,NA,NA,NA,NA,-32.796,NA,NA,NA,NA,NA,NA,NA
177113,2.30317,2.95311,-3.29857,NA,NA,NA,-78.926,NA,NA,NA,NA,NA,NA,NA,NA,NA
177248,3.25456,3.31069,-3.80957,NA,-174.35,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
177581,3.03635,2.83377,-3.92936,NA,NA,NA,-76.663,NA,NA,NA,NA,NA,NA,NA,NA,NA
177607,1.98934,3.25502,-4.53762,NA,NA,NA,NA,NA,-59.597,NA,NA,NA,NA,NA,NA,NA
177849,1.86531,2.52024,-5,NA,NA,NA,NA,NA,-29.752,NA,NA,NA,NA,NA,NA,NA
178007,1.01587,0.746544,-5,NA,NA,NA,NA,NA,NA,NA,-100.283,NA,NA,NA,NA,NA
178390,2.45189,0.841365,-5,NA,NA,NA,NA,NA,NA,NA,NA,-103.033,NA,NA,NA,NA
178543,2.82786,1.2372,-3.54378,NA,NA,NA,NA,NA,NA,NA,NA,-107.184,NA,NA,NA,NA
178797,3.00949,1.86951,-3.60135,NA,NA,NA,NA,NA,NA,NA,NA,-124.513,NA,NA,NA,NA
178866,4.77352,0.798846,-3.35494,NA,NA,NA,NA,NA,NA,NA,-283.181,NA,NA,NA,NA,NA
179098,3.63526,1.5213,-3.48136,NA,NA,NA,-104.488,NA,NA,NA,NA,NA,NA,NA,NA,NA
179310,2.35643,2.43064,-4.15483,NA,NA,NA,NA,NA,NA,NA,NA,-60.59,NA,NA,NA,NA
179510,0.473315,3.08803,-4.84617,NA,NA,NA,NA,NA,NA,NA,NA,NA,-178.864,NA,NA,NA
179684,0.684675,0.636203,-5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-207.885,NA,NA
179814,2.12631,1.00851,-4.27628,NA,NA,NA,NA,NA,NA,NA,NA,NA,-119.632,NA,NA,NA
180162,2.94328,0.452955,-5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-201.816,NA,NA
180373,4.0115,1.14661,-4.62012,NA,NA,NA,NA,NA,NA,-124.839,NA,NA,NA,NA,NA,NA
180484,3.47441,1.94483,-5,NA,NA,NA,NA,NA,NA,NA,-88.485,NA,NA,NA,NA,NA
180611,3.25087,1.90228,-3.93373,NA,NA,NA,-59.16,NA,NA,NA,NA,NA,NA,NA,NA,NA
180982,2.98283,1.65527,-4.93629,NA,NA,NA,NA,NA,-44.338,NA,NA,NA,NA,NA,NA,NA
181075,3.65423,1.3992,-4.69202,NA,NA,NA,NA,NA,-83.03,NA,NA,NA,NA,NA,NA,NA
181246,2.40276,2.31504,-4.52821,NA,NA,NA,NA,-37.16,NA,NA,NA,NA,NA,NA,NA,NA
181526,2.10545,3.44793,-5,NA,NA,NA,NA,NA,NA,-86.793,NA,NA,NA,NA,NA,NA
181662,3.02757,3.1211,-5,NA,NA,NA,NA,NA,NA,NA,-104.292,NA,NA,NA,NA,NA
181988,2.44761,3.26974,-4.78577,NA,NA,NA,NA,NA,NA,NA,-84.097,NA,NA,NA,NA,NA
182108,3.24629,2.53879,-4.60598,NA,NA,NA,NA,NA,-67.569,NA,NA,NA,NA,NA,NA,NA
182209,2.52598,0.552609,-3.14963,NA,NA,NA,NA,NA,NA,-108.595,NA,NA,NA,NA,NA,NA
182473,1.23182,0.910675,-3.02821,NA,NA,NA,NA,NA,-87.447,NA,NA,NA,NA,NA,NA,NA
182733,2.00605,1.22218,-4.75283,NA,NA,NA,NA,-47.535,NA,NA,NA,NA,NA,NA,NA,NA
182943,0.928262,2.19539,-4.78305,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-195.269,NA
183094,0.98075,2.85533,-4.55569,NA,NA,NA,NA,NA,-48.87,NA,NA,NA,NA,NA,NA,NA
183396,0.952735,2.52586,-5,NA,NA,NA,-55.087,NA,NA,NA,NA,NA,NA,NA,NA,NA
183526,1.64716,2.85844,-4.35593,NA,NA,NA,-40.57,NA,NA,NA,NA,NA,NA,NA,NA,NA
183791,1.30106,3.12543,-4.64736,NA,NA,NA,NA,-71.128,NA,NA,NA,NA,NA,NA,NA,NA
183865,2.36619,3.69246,-5,NA,NA,NA,NA,NA,NA,NA,-120.427,NA,NA,NA,NA,NA
184154,0.972419,3.86577,-5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-252.676,NA,NA
184292,0.545879,3.99092,-5,NA,NA,NA,NA,NA,NA,NA,-174.103,NA,NA,NA,NA,NA
184445,1.21395,4.36785,-5,NA,NA,NA,NA,NA,NA,NA,NA,NA,-267.256,NA,NA,NA
184644,1.35572,3.1486,-5,NA,NA,NA,NA,NA,NA,NA,NA,-110.734,NA,NA,NA,NA
184816,2.10152,0.27763,-5,NA,NA,NA,NA,NA,NA,NA,NA,NA,-164.115,NA,NA,NA
185073,0.958479,0.883173,-5,NA,NA,NA,NA,NA,NA,-73.702,NA,NA,NA,NA,NA,NA
185288,1.65185,2.83411,-5,NA,NA,NA,NA,NA,NA,NA,-72.01,NA,NA,NA,NA,NA
185455,1.86134,2.3652,-5,NA,NA,NA,NA,NA,-24.733,NA,NA,NA,NA,NA,NA,NA
185677,2.58799,3.29487,-4.75789,NA,NA,NA,NA,-107.677,NA,NA,NA,NA,NA,NA,NA,NA
185881,1.86674,2.15133,-5,NA,NA,NA,NA,NA,NA,-23.864,NA,NA,NA,NA,NA,NA
186055,3.27024,3.59901,-5,NA,NA,NA,NA,NA,-137.402,NA,NA,NA,NA,NA,NA,NA
186330,2.2574,3.8155,-5,NA,NA,NA,NA,NA,NA,NA,NA,-155.922,NA,NA,NA,NA
186420,2.39096,2.88164,-5,NA,NA,NA,NA,NA,NA,NA,-83.118,NA,NA,NA,NA,NA
186634,3.08648,1.80943,-5,NA,NA,NA,NA,NA,NA,NA,-68.167,NA,NA,NA,NA,NA
186828,4.14567,1.8365,-5,NA,NA,NA,NA,NA,NA,NA,-157.883,NA,NA,NA,NA,NA
187191,3.13228,2.38448,-4.81135,NA,NA,NA,NA,NA,NA,-69.027,NA,NA,NA,NA,NA,NA
187268,2.92225,3.02865,-3.69644,NA,NA,NA,-85.993,NA,NA,NA,NA,NA,NA,NA,NA,NA
187504,3.29042,2.10104,-3.88923,NA,NA,NA,NA,-91.136,NA,NA,NA,NA,NA,NA,NA,NA
187798,2.8962,2.1993,-5,NA,NA,NA,NA,-59.282,NA,NA,NA,NA,NA,NA,NA,NA
187861,1.54624,1.66489,-5,NA,NA,NA,-18.53,NA,NA,NA,NA,NA,NA,NA,NA,NA
188029,2.20695,1.92358,-5,NA,NA,NA,NA,NA,NA,-25.12,NA,NA,NA,NA,NA,NA
188348,1.98572,0.305273,-5,NA,NA,NA,NA,NA,NA,-105.227,NA,NA,NA,NA,NA,NA
188452,2.9039,1.30337,-5,NA,NA,NA,NA,NA,NA,NA,NA,-94.496,NA,NA,NA,NA
