id,x0,x1,x2,fitness7,fitness6.5,fitness7.5,fitness8.5,fitness8,fitness9,fitness9.5,fitness5.5,fitness5,fitness4.5,fitness3,fitness4,fitness6,fitness10,fitness3.5
129977,7.65946,6.23643,8.04434,NA,NA,NA,0.48,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
130190,7.91758,7.31611,8.3367,0.756,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
130290,7.6356,7.33882,7.96483,0.788,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
130571,8.16715,8.07578,8.25682,NA,NA,NA,NA,0.874,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
130692,7.95488,7.86467,8.29461,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.523,NA,NA
130814,6.27443,7.76519,8.5999,0.385,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
131190,4.40452,7.49323,8.42465,NA,0.569,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
131378,4.92675,7.25304,7.47682,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.233,NA,NA
131539,6.47716,7.7599,6.74214,0.42,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
131673,7.3745,7.01678,7.51836,NA,0.583,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
131975,7.11515,7.6397,8.37282,0.763,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
132190,7.07354,7.45012,8.96176,NA,NA,NA,NA,NA,NA,NA,0.166,NA,NA,NA,NA,NA,NA,NA
132386,6.61987,7.15223,7.52057,0.573,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
132462,6.72957,8.12325,7.75909,NA,NA,0.749,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
132751,7.45062,8.59173,7.39919,0.713,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
132814,8.08764,8.17886,7.35474,NA,NA,0.883,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
133187,8.42935,7.9847,7.56417,NA,0.579,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
133298,8.63423,7.96126,7.87814,NA,NA,0.805,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
133482,7.90985,8.27492,8.17584,NA,NA,0.876,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
133632,7.81662,8.15537,7.702,NA,NA,0.956,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
133847,6.15956,8.34758,7.52982,NA,NA,NA,NA,0.508,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
134058,7.96538,6.75071,7.95543,NA,NA,NA,0.724,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
134395,9.66008,7.04178,7.64468,NA,NA,NA,0.339,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
134555,8.87186,7.65046,7.25476,NA,NA,0.745,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
134724,8.9659,7.72525,6.40921,NA,NA,0.428,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
134892,7.92729,8.2394,7.53938,NA,NA,NA,NA,0.89,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
135133,8.31869,7.49575,8.37934,NA,NA,NA,0.719,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
135364,8.99537,6.44992,8.7472,NA,NA,NA,NA,0.261,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
135538,7.85865,6.78057,8.62856,NA,NA,NA,NA,0.67,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
135766,7.64208,6.69379,7.22683,NA,NA,NA,0.591,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
135827,7.04648,6.15782,7.77417,NA,NA,NA,NA,NA,0.264,NA,NA,NA,NA,NA,NA,NA,NA,NA
136020,7.6856,5.90776,8.10018,NA,NA,0.497,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
136308,8.82093,7.13125,8.15974,NA,NA,NA,0.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
136590,7.54433,8.59872,7.53391,NA,NA,NA,NA,0.801,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
136718,8.01858,7.14592,7.18006,NA,NA,NA,NA,0.836,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
136814,8.03092,7.3668,7.58523,NA,NA,NA,0.894,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
137154,8.59833,7.14094,7.5048,NA,NA,NA,0.64,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
137244,8.7761,7.57372,7.80605,NA,NA,NA,NA,0.796,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
137489,8.19694,7.26873,7.60619,NA,NA,NA,0.828,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
137609,8.20326,8.50245,8.40292,NA,NA,0.753,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
137974,8.9224,8.00664,8.59234,NA,NA,0.607,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
138141,7.83215,9.10491,8.52475,NA,NA,0.574,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
138268,7.67864,8.24828,8.81621,NA,NA,NA,NA,0.711,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
138412,9.07447,8.97952,7.44306,NA,NA,NA,NA,0.425,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
138633,7.33141,6.60707,8.61655,NA,NA,NA,NA,0.562,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
138883,7.26814,6.95895,8.51696,NA,NA,NA,NA,0.716,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
139156,7.47978,7.71288,8.23176,NA,NA,NA,0.764,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
139319,8.92093,6.81168,8.68898,NA,NA,NA,NA,NA,0.223,NA,NA,NA,NA,NA,NA,NA,NA,NA
139553,8.41439,8.19135,8.34298,NA,NA,NA,0.674,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
139630,7.83006,8.66527,8.22953,NA,NA,NA,NA,0.79,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
139965,8.34417,8.04926,8.51961,NA,NA,0.775,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
140091,7.57888,8.06773,8.46696,NA,NA,0.867,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
140357,8.72624,9.03874,8.45856,NA,NA,NA,NA,0.472,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
140458,8.11128,8.64563,7.81837,NA,NA,0.817,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
140607,8.85948,7.78089,6.54204,NA,NA,NA,NA,0.509,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
140954,7.45113,8.27205,6.50738,NA,NA,0.639,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
141032,8.62873,7.74011,7.72305,NA,NA,0.844,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
141298,8.31684,7.75722,7.57285,0.849,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
141441,7.41002,8.32938,6.85538,NA,NA,0.756,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
141759,8.09607,9.20171,7.59894,NA,NA,NA,0.595,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
141981,8.83834,7.71584,6.66384,NA,NA,NA,NA,0.569,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
142003,8.00099,7.13678,7.71048,NA,NA,NA,0.853,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
142373,8.09954,7.10725,6.48778,NA,NA,NA,NA,NA,0.362,NA,NA,NA,NA,NA,NA,NA,NA,NA
142454,10.0236,8.3576,8.23616,NA,NA,NA,NA,0.393,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
142724,8.47831,8.80571,7.2127,NA,NA,NA,NA,0.609,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
142999,7.74823,8.56839,6.56092,NA,NA,NA,NA,0.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
143143,8.32595,7.58929,7.93937,NA,NA,0.91,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
143237,7.05169,7.99736,7.49789,NA,NA,0.856,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
143590,8.98561,6.9832,8.26088,NA,NA,NA,0.513,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
143720,7.70927,8.31678,9.20676,NA,NA,0.627,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
143981,7.65444,8.4369,7.97744,0.81,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
144154,7.48694,8.00013,7.70598,NA,NA,0.972,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
144201,6.81811,7.03672,7.63953,NA,NA,0.726,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
144436,8.51272,7.59686,8.87007,NA,NA,0.674,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
144635,6.97219,8.00791,7.94516,NA,NA,NA,NA,0.806,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
144831,7.27218,7.50701,9.38835,NA,NA,NA,NA,0.599,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
145059,8.39731,7.72884,7.21106,NA,NA,NA,0.801,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
145334,8.8908,9.04264,6.89212,0.328,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
145499,7.76041,8.85732,6.4168,NA,NA,NA,NA,0.477,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
145759,8.43238,8.67879,6.81498,NA,NA,NA,0.425,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
145841,6.65878,7.8169,8.68437,NA,NA,NA,0.524,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
146151,7.50737,7.70219,7.20141,NA,NA,NA,NA,0.904,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
146364,7.56425,6.68845,6.97475,NA,NA,NA,NA,0.659,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
146516,7.91171,8.00487,7.21173,0.856,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
146702,7.61955,7.43393,6.96393,NA,NA,NA,NA,NA,0.688,NA,NA,NA,NA,NA,NA,NA,NA,NA
146973,8.03048,8.46042,7.03428,NA,NA,0.766,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
147115,7.18659,9.49898,7.25252,NA,NA,NA,0.458,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
147210,7.83328,8.5088,8.05337,NA,NA,NA,NA,NA,NA,NA,0.364,NA,NA,NA,NA,NA,NA,NA
147425,7.27206,8.35165,7.82736,NA,0.584,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
147700,6.68982,8.7518,7.57068,0.503,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
147973,8.3232,9.43152,7.90774,0.499,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
148077,7.84548,7.91762,7.69158,0.825,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
148345,6.70891,7.96664,7.34441,NA,0.469,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
148536,8.55847,7.12509,7.21777,NA,NA,0.747,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
148768,8.22145,7.79383,7.29742,NA,NA,0.869,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
148866,7.85065,7.40819,8.07322,NA,NA,0.949,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
149001,7.41581,6.85154,7.26972,NA,NA,0.746,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
149214,7.90896,8.51592,6.51226,NA,NA,0.581,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
149558,7.37419,8.16616,6.86833,0.633,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
149704,6.82008,7.94695,6.8042,0.494,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
149903,6.95021,6.90219,6.92058,0.508,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
150046,6.35541,7.37917,6.89666,NA,NA,NA,NA,0.465,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
150374,7.16574,7.79508,8.7252,NA,NA,NA,NA,0.717,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
150481,7.3706,8.43255,7.49216,0.729,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
150789,7.39412,8.47421,7.28642,NA,NA,NA,NA,0.824,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
150844,8.19047,7.22456,7.85896,NA,NA,NA,NA,0.899,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
151083,7.89933,8.50575,7.32264,NA,0.615,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
151340,8.36811,8.82523,8.20373,NA,NA,NA,NA,0.674,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
151481,9.03119,7.46559,8.91664,0.441,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
151699,7.85992,7.0543,8.40923,NA,NA,0.786,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
151981,8.09752,7.92905,8.29677,NA,NA,NA,NA,0.87,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
152053,7.23526,8.56951,7.33802,NA,NA,NA,NA,0.779,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
152318,6.89563,7.05729,7.43841,NA,NA,0.754,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
152456,7.53248,7.90637,7.95931,NA,NA,0.963,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
152791,7.54699,6.47694,6.88874,NA,NA,NA,0.412,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
152867,7.03525,7.88691,7.07343,NA,NA,NA,0.737,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
153037,5.83048,7.76509,7.98452,NA,NA,NA,NA,NA,0.313,NA,NA,NA,NA,NA,NA,NA,NA,NA
153279,7.39152,7.27221,7.34661,NA,NA,NA,NA,NA,0.732,NA,NA,NA,NA,NA,NA,NA,NA,NA
153551,6.87592,7.47438,6.52793,NA,NA,0.571,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
153674,7.33527,8.3482,7.45648,NA,NA,0.881,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
153865,6.84145,9.55774,6.5286,NA,NA,0.175,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
154164,7.79124,10.2715,7.74081,0.418,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
154202,8.37329,8.65836,8.00637,0.587,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
154550,6.84409,7.97262,8.88632,0.473,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
154687,7.35875,7.3062,7.86653,NA,NA,0.933,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
154939,6.25088,7.59845,7.67755,NA,NA,NA,0.488,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
155014,5.53898,8.31221,7.75571,NA,NA,NA,NA,0.402,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
155307,6.70883,7.69029,8.13048,NA,NA,NA,NA,0.735,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
155578,8.05476,7.40354,7.55062,0.872,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
155710,8.16673,7.78009,7.75754,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.517,NA,NA
155973,7.91294,8.34533,8.50992,NA,0.483,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
156168,8.10459,8.01018,8.27864,0.705,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
156388,7.71936,7.68027,8.72051,NA,NA,0.83,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
156410,7.07815,7.96622,9.03864,0.578,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
156727,7.4732,7.0331,9.89457,NA,NA,0.417,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
156935,8.08237,6.98242,10.5,NA,NA,NA,0.249,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
157051,7.42477,6.98584,8.86668,0.557,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
157237,7.58672,6.95571,7.4838,NA,NA,0.845,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
157587,8.44259,7.6091,8.3903,NA,NA,NA,0.718,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
157652,7.68451,7.13645,7.47972,NA,NA,NA,NA,0.892,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
157808,6.27247,6.52875,7.65677,NA,NA,NA,NA,0.321,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
158140,7.09217,6.11072,8.69165,NA,NA,NA,0.277,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
158340,6.31095,7.92958,8.73056,NA,NA,NA,NA,0.46,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
158497,6.49726,7.63877,7.62535,0.551,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
158757,7.14862,7.21942,9.13477,NA,0.256,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
158895,7.76963,8.31402,8.3355,NA,0.619,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
159161,7.91039,7.34307,9.1221,NA,NA,0.657,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
159275,7.54945,6.81814,9.05945,NA,NA,0.534,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
159535,7.4406,8.80142,7.72909,NA,NA,NA,NA,NA,0.506,NA,NA,NA,NA,NA,NA,NA,NA,NA
159787,7.71424,8.23169,6.8675,NA,NA,NA,0.659,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
159987,8.10978,7.43641,6.77453,NA,NA,NA,NA,0.75,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
160089,7.7201,8.67328,7.3677,NA,NA,NA,NA,0.807,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
160290,7.62251,8.49518,8.86663,NA,NA,NA,NA,0.635,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
160440,7.28389,9.0064,9.5937,NA,NA,0.304,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
160698,6.66592,8.26208,8.47664,NA,NA,NA,NA,0.61,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
160833,7.68477,8.3694,8.12302,NA,NA,NA,0.714,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
161120,7.27795,8.63436,8.31132,NA,NA,NA,NA,NA,0.476,NA,NA,NA,NA,NA,NA,NA,NA,NA
161251,6.87699,8.94717,7.28796,NA,NA,NA,0.523,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
161462,7.1,8.13402,7.57305,NA,NA,NA,NA,NA,0.658,NA,NA,NA,NA,NA,NA,NA,NA,NA
161797,8.31673,8.00456,6.67255,NA,NA,NA,0.562,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
161919,8.2425,7.73067,7.62067,NA,NA,0.922,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
162087,7.96999,8.49724,7.85786,NA,NA,0.845,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
162212,7.91195,8.51203,7.82197,NA,NA,0.867,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
162544,7.2774,7.45104,8.90455,NA,NA,NA,NA,0.689,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
162766,7.54368,6.6221,8.2216,0.628,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
162830,7.72946,6.92879,8.18493,NA,NA,0.824,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
163123,8.15666,7.96413,7.91432,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.479,NA
163366,8.07574,7.17196,7.38052,NA,NA,NA,NA,NA,0.592,NA,NA,NA,NA,NA,NA,NA,NA,NA
163429,7.61307,7.73469,7.29225,NA,NA,0.956,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
163649,6.77019,8.3151,7.55231,NA,NA,0.725,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
163968,5.99965,7.95545,8.69002,NA,NA,0.349,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
164158,7.41238,7.50405,8.5154,NA,NA,NA,0.718,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
164253,7.30739,4.98978,9.35682,NA,NA,NA,NA,NA,0.087,NA,NA,NA,NA,NA,NA,NA,NA,NA
164488,7.62907,4.85567,9.386,NA,NA,NA,0.311,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
164636,7.88232,7.18603,8.36826,NA,NA,NA,0.744,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
164892,8.78716,7.82195,8.81487,NA,NA,NA,0.502,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
165049,6.90036,6.98056,8.46545,NA,NA,NA,0.534,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
165329,6.62755,7.31187,7.80023,NA,NA,NA,0.57,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
165508,7.15533,6.95495,8.01452,NA,NA,NA,0.652,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
165776,6.81623,6.54214,7.01487,NA,NA,NA,NA,0.464,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
165873,7.80754,6.66245,8.9162,NA,NA,NA,0.424,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
166066,7.63492,7.02489,6.8965,NA,NA,NA,NA,NA,NA,0.365,NA,NA,NA,NA,NA,NA,NA,NA
166309,7.52197,8.27421,7.35853,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.458,NA
166545,7.55278,8.55997,8.09163,NA,NA,NA,0.757,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
166658,7.26853,8.09229,7.33412,NA,NA,NA,NA,0.868,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
166951,7.4161,7.71277,7.37299,NA,NA,NA,NA,NA,0.72,NA,NA,NA,NA,NA,NA,NA,NA,NA
167033,8.01804,7.72669,7.40805,NA,NA,NA,NA,NA,0.753,NA,NA,NA,NA,NA,NA,NA,NA,NA
167387,8.42767,7.66048,7.19226,NA,NA,NA,0.676,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
167561,8.40214,7.61322,6.95031,NA,0.483,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
167613,8.36619,6.94263,7.67542,0.736,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
167903,8.84481,7.5282,8.4039,NA,NA,NA,NA,0.702,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
168157,7.9422,8.51542,7.8733,NA,NA,0.855,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
168309,7.93249,8.45053,6.54271,NA,NA,0.622,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
168453,7.77857,7.52576,6.48573,NA,NA,NA,0.628,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
168675,7.8053,7.36851,5.73007,NA,NA,NA,NA,0.447,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
168867,7.89448,7.76485,4.58887,NA,NA,NA,0.765,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
169152,8.52212,7.78255,4.66208,NA,NA,0.71,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
169229,8.63623,8.12847,4.43674,NA,NA,0.729,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
169568,8.24389,9.27518,4.30095,NA,NA,NA,NA,0.597,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
169665,7.00268,8.4668,4.54503,NA,NA,NA,NA,0.641,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
169849,9.04206,7.9186,3.98455,NA,NA,NA,NA,0.703,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
170174,8.50945,7.57129,2.65481,NA,NA,0.527,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
170342,6.53883,8.12845,3.96516,NA,NA,NA,0.584,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
170429,6.68574,8.43159,4.10372,NA,NA,0.692,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
170624,6.84696,7.30139,4.26965,NA,NA,NA,NA,NA,0.592,NA,NA,NA,NA,NA,NA,NA,NA,NA
170861,7.29804,7.04256,4.42949,0.757,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
171187,7.44641,8.68951,4.58696,0.537,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
171334,8.58459,8.18402,3.96156,NA,NA,0.801,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
171506,7.49188,8.59719,4.52203,NA,NA,0.727,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
171744,7.97417,8.36694,5.40438,NA,NA,0.424,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
171805,6.95428,7.80005,7.02386,0.714,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
172032,7.45552,7.48821,7.56093,NA,NA,0.971,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
172246,7.01796,8.08624,7.60345,NA,NA,0.827,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
172448,7.32058,9.87321,7.34207,NA,NA,NA,NA,0.48,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
172766,7.44666,8.49961,8.19005,NA,NA,NA,NA,0.807,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
172873,7.3128,8.11843,8.29752,NA,NA,NA,NA,0.837,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
173194,7.40262,7.89477,7.68839,NA,NA,NA,NA,NA,0.67,NA,NA,NA,NA,NA,NA,NA,NA,NA
