id,x0,x1,x2,fitness-4,fitness-4.5,fitness-3,fitness-2,fitness-1,fitness-5,fitness-3.5,fitness-2.5,fitness-1.5,fitness-0.5,fitness0,fitness0.5,fitness1.5
138383,2.0528,2.46751,-3.35326,NA,NA,-47.176,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
138482,2.09749,2.66589,-3.65513,NA,NA,NA,NA,NA,NA,NA,NA,-53.701,NA,NA,NA,NA
138629,3.33444,1.92902,-4.03202,NA,NA,NA,NA,NA,NA,NA,-61.843,NA,NA,NA,NA,NA
138802,3.80083,0.879746,-4.54189,NA,NA,-116.426,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
139007,2.81535,1.3278,-4.38086,NA,NA,NA,-38.729,NA,NA,NA,NA,NA,NA,NA,NA,NA
139341,1.27547,2.15402,-3.43681,NA,NA,-36.463,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
139479,1.89673,1.77159,-3.12937,-87.045,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
139625,0.419949,2.11923,-3.54728,NA,-129.228,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
139894,0.116372,2.28795,-2.56018,NA,NA,NA,NA,NA,-251.909,NA,NA,NA,NA,NA,NA,NA
140195,1.02203,3.15103,-4.78611,NA,-146.597,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
140276,2.08558,2.87137,-3.63901,NA,-123.752,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
140452,1.02609,2.19478,-4.01542,NA,NA,NA,NA,NA,NA,-56.207,NA,NA,NA,NA,NA,NA
140677,-0.44834,1.63516,-4.65969,NA,NA,-124.936,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
140967,0.424062,1.9533,-3.78015,NA,NA,-59.037,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
141048,-0.18718,2.77666,-4.30153,NA,NA,NA,NA,NA,NA,NA,NA,-148.582,NA,NA,NA,NA
141241,0.726573,2.94857,-3.01327,NA,NA,NA,NA,NA,NA,NA,NA,-152.239,NA,NA,NA,NA
141571,1.28068,1.85766,-3.22703,NA,NA,NA,-50.603,NA,NA,NA,NA,NA,NA,NA,NA,NA
141712,1.86568,1.62326,-4.57265,NA,NA,NA,-9.339,NA,NA,NA,NA,NA,NA,NA,NA,NA
141849,2.80385,0.957013,-4.32083,NA,NA,NA,NA,NA,NA,-59.54,NA,NA,NA,NA,NA,NA
142095,2.33557,1.52385,-4.95362,-63.98,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
142382,1.24559,2.85496,-3.64436,NA,NA,-60.813,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
142437,0.790902,3.13336,-4.57741,NA,NA,NA,-72.313,NA,NA,NA,NA,NA,NA,NA,NA,NA
142660,0.75989,2.64215,-4.13547,NA,NA,NA,NA,NA,NA,NA,-50.364,NA,NA,NA,NA,NA
142818,1.4451,2.88578,-4.13025,NA,NA,-41.268,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
143158,1.35733,2.75046,-3.59058,NA,NA,NA,-50.648,NA,NA,NA,NA,NA,NA,NA,NA,NA
143385,2.22322,2.87329,-3.80561,NA,NA,NA,-57.536,NA,NA,NA,NA,NA,NA,NA,NA,NA
143531,0.962638,3.48657,-4.1866,NA,NA,NA,NA,NA,NA,NA,NA,-102.792,NA,NA,NA,NA
143678,1.95486,4.12388,-4.19873,NA,NA,NA,NA,NA,NA,-146.093,NA,NA,NA,NA,NA,NA
143900,2.62249,3.81829,-4.11608,NA,NA,NA,-124.849,NA,NA,NA,NA,NA,NA,NA,NA,NA
144136,1.9568,2.88819,-4.73155,NA,NA,NA,NA,NA,NA,NA,-40.301,NA,NA,NA,NA,NA
144206,2.14687,3.1682,-4.78764,NA,NA,NA,NA,NA,NA,NA,-58.731,NA,NA,NA,NA,NA
144583,1.42851,4.60465,-3.21996,NA,NA,NA,NA,NA,NA,-248.058,NA,NA,NA,NA,NA,NA
144762,1.62789,4.68245,-4.49717,NA,NA,NA,NA,NA,-298.499,NA,NA,NA,NA,NA,NA,NA
144909,1.02842,4.39503,-3.54042,NA,NA,NA,NA,NA,NA,-217.525,NA,NA,NA,NA,NA,NA
145096,0.321062,3.37186,-4.56836,NA,NA,NA,NA,NA,NA,-130.756,NA,NA,NA,NA,NA,NA
145328,0.857891,2.82894,-4.43703,NA,NA,NA,NA,NA,NA,-63.848,NA,NA,NA,NA,NA,NA
145453,2.16648,3.9241,-4.2648,NA,NA,NA,-120.557,NA,NA,NA,NA,NA,NA,NA,NA,NA
145764,1.26955,3.40834,-4.92861,NA,NA,NA,-85.207,NA,NA,NA,NA,NA,NA,NA,NA,NA
145813,0.685675,3.51601,-4.78832,NA,NA,NA,NA,-162.905,NA,NA,NA,NA,NA,NA,NA,NA
146042,2.12574,2.05159,-3.36517,NA,NA,NA,NA,-80.011,NA,NA,NA,NA,NA,NA,NA,NA
146236,1.90774,1.98208,-4.44468,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-161.738,NA,NA
146466,0.891216,2.63363,-3.92229,NA,NA,NA,-57.588,NA,NA,NA,NA,NA,NA,NA,NA,NA
146768,1.13461,2.77042,-3.75831,NA,NA,NA,-57.018,NA,NA,NA,NA,NA,NA,NA,NA,NA
146977,0.227298,3.48389,-4.41134,NA,NA,NA,NA,NA,NA,NA,NA,-149.871,NA,NA,NA,NA
147196,1.69775,2.46344,-4.08203,NA,NA,NA,NA,NA,NA,NA,NA,NA,-105.45,NA,NA,NA
147296,2.024,1.20901,-4.31513,NA,NA,NA,NA,NA,NA,NA,NA,-32.04,NA,NA,NA,NA
147460,1.83839,1.35411,-4.50451,NA,NA,NA,-11.2,NA,NA,NA,NA,NA,NA,NA,NA,NA
147660,-0.00998796,2.34552,-4.71631,NA,NA,NA,NA,NA,NA,NA,-86.708,NA,NA,NA,NA,NA
147907,-0.404775,2.07133,-4.80564,NA,NA,NA,-120.561,NA,NA,NA,NA,NA,NA,NA,NA,NA
148158,0.900597,2.79154,-4.44393,NA,NA,NA,NA,NA,NA,NA,NA,-63.631,NA,NA,NA,NA
148339,1.52173,2.25406,-2.97577,NA,NA,NA,NA,-123.043,NA,NA,NA,NA,NA,NA,NA,NA
148488,2.47783,1.84254,-3.39214,NA,NA,NA,NA,NA,NA,NA,-40.825,NA,NA,NA,NA,NA
148719,3.71089,2.10911,-4.63232,NA,NA,NA,NA,NA,NA,-103.911,NA,NA,NA,NA,NA,NA
148951,3.19927,3.01608,-4.71051,NA,NA,NA,NA,NA,NA,-113.647,NA,NA,NA,NA,NA,NA
149142,2.78992,3.01022,-4.25242,NA,NA,NA,NA,NA,NA,-87.321,NA,NA,NA,NA,NA,NA
149283,2.5011,3.79527,-3.70849,NA,NA,NA,-123.674,NA,NA,NA,NA,NA,NA,NA,NA,NA
149522,2.0606,4.88359,-4.53748,-281.073,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
149707,2.01963,3.48512,-3.68331,-131.214,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
149941,2.72242,1.84535,-4.42584,NA,NA,-30.084,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
150002,2.52636,0.539895,-4.31237,NA,NA,NA,NA,NA,NA,-80.492,NA,NA,NA,NA,NA,NA
150369,2.99165,1.18829,-3.24358,NA,-164.624,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
150438,2.14316,2.14006,-3.901,NA,NA,-24.76,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
150628,1.73352,1.172,-3.44048,NA,NA,NA,-47.765,NA,NA,NA,NA,NA,NA,NA,NA,NA
150802,1.51807,2.07789,-4.73343,NA,NA,NA,NA,NA,NA,NA,NA,NA,-109.441,NA,NA,NA
151153,1.53812,2.15942,-4.80605,NA,NA,NA,NA,NA,NA,NA,NA,NA,-101.538,NA,NA,NA
151234,2.58582,2.58737,-4.79062,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-235.369,NA
151474,2.05094,3.19178,-4.54172,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-202.372,NA,NA
151706,2.31157,1.13705,-3.96411,NA,NA,NA,NA,-66.875,NA,NA,NA,NA,NA,NA,NA,NA
151821,3.27374,1.27781,-4.30727,NA,NA,NA,NA,-113.478,NA,NA,NA,NA,NA,NA,NA,NA
152013,2.21414,2.52979,-3.31588,NA,NA,NA,NA,NA,NA,NA,NA,-72.661,NA,NA,NA,NA
152233,2.12874,2.02147,-2.98126,NA,NA,NA,NA,NA,NA,NA,-57.68,NA,NA,NA,NA,NA
152531,2.18041,0.793419,-2.872,NA,NA,NA,NA,NA,NA,-107.211,NA,NA,NA,NA,NA,NA
152655,2.89589,0.262419,-3.41582,-152.729,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
152995,2.42117,-0.175692,-2.72648,NA,NA,NA,NA,NA,-333.371,NA,NA,NA,NA,NA,NA,NA
153019,4.16112,0.0527911,-2.84616,NA,-373.532,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
153224,2.84546,0.0572267,-4.83304,NA,NA,NA,NA,NA,NA,-138.279,NA,NA,NA,NA,NA,NA
153544,2.07857,0.519054,-4.45716,NA,NA,NA,NA,NA,NA,-73.47,NA,NA,NA,NA,NA,NA
153707,2.12459,-0.132196,-4.21931,NA,-212.045,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
153897,4.33828,0.602191,-4.26283,-214.963,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
154072,3.35394,1.54611,-2.76145,NA,-356.635,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
154240,1.36411,1.7151,-3.83057,NA,NA,-23.985,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
154410,0.209506,2.67948,-4.0549,NA,NA,NA,NA,NA,NA,NA,NA,-102.193,NA,NA,NA,NA
154692,3.25041,2.21166,-3.42983,NA,NA,NA,NA,-121.016,NA,NA,NA,NA,NA,NA,NA,NA
154827,2.75928,0.455275,-4.74238,NA,NA,NA,NA,NA,NA,NA,NA,-103.581,NA,NA,NA,NA
155035,2.78421,1.25546,-4.68868,NA,NA,NA,NA,NA,NA,NA,NA,NA,-105.758,NA,NA,NA
155339,2.19565,0.410004,-4.72115,NA,NA,NA,NA,-122.859,NA,NA,NA,NA,NA,NA,NA,NA
155549,2.51582,-0.0992064,-4.78149,NA,NA,NA,NA,NA,NA,NA,NA,-201.387,NA,NA,NA,NA
155661,2.22325,0.50112,-2.69127,NA,NA,NA,-142.89,NA,NA,NA,NA,NA,NA,NA,NA,NA
155920,2.76559,0.71931,-2.14162,NA,NA,NA,NA,NA,NA,NA,-206.416,NA,NA,NA,NA,NA
156101,0.960047,2.40863,-2.41527,NA,NA,NA,NA,NA,NA,NA,-127.053,NA,NA,NA,NA,NA
156319,1.73964,2.81791,-0.81889,NA,NA,-587.07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
156558,1.54915,1.42986,-2.57609,NA,NA,-96.069,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
156771,2.22571,0.118639,-3.3596,NA,NA,NA,NA,NA,NA,-150.017,NA,NA,NA,NA,NA,NA
156969,2.23441,1.06145,-4.96846,NA,-115.116,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
157144,0.800574,1.45847,-4.66748,NA,NA,NA,NA,NA,-142.288,NA,NA,NA,NA,NA,NA,NA
157211,1.7767,2.59517,-3.96158,NA,NA,NA,NA,NA,NA,-54.325,NA,NA,NA,NA,NA,NA
157579,1.89152,2.13495,-3.70262,-73.037,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
157772,1.87861,1.98798,-4.2207,NA,NA,NA,NA,NA,NA,NA,-6.356,NA,NA,NA,NA,NA
157951,2.00346,3.55672,-4.28585,NA,NA,NA,NA,NA,NA,-98.595,NA,NA,NA,NA,NA,NA
158063,2.25242,4.05768,-4.32025,-181.416,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
158225,0.792884,4.562,-4.4048,NA,NA,NA,NA,NA,-302.906,NA,NA,NA,NA,NA,NA,NA
158442,1.39512,4.6716,-4.9837,-249.525,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
158637,1.84061,2.73907,-4.67775,NA,NA,NA,-38.013,NA,NA,NA,NA,NA,NA,NA,NA,NA
158822,1.21371,1.87596,-4.44181,NA,NA,NA,-20.739,NA,NA,NA,NA,NA,NA,NA,NA,NA
159050,2.04256,2.67525,-4.99655,NA,NA,NA,-38.308,NA,NA,NA,NA,NA,NA,NA,NA,NA
159348,1.87452,2.01419,-3.99193,NA,NA,-11.855,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
159478,2.58864,2.84621,-4.97116,NA,NA,NA,NA,NA,NA,-69.406,NA,NA,NA,NA,NA,NA
159668,3.12014,3.12153,-4.52344,NA,NA,NA,-89.247,NA,NA,NA,NA,NA,NA,NA,NA,NA
159904,1.42533,2.58597,-4.92713,-87.486,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
160087,1.86574,1.11451,-4.89902,-76.054,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
160382,2.82464,1.73151,-4.86832,NA,NA,-37.726,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
160426,4.91771,2.31814,-4.46829,NA,NA,NA,-223.93,NA,NA,NA,NA,NA,NA,NA,NA,NA
160663,3.86615,0.710242,-4.7487,NA,NA,NA,NA,NA,NA,NA,NA,NA,-207.593,NA,NA,NA
160802,2.37195,1.65453,-3.61179,NA,NA,NA,NA,NA,NA,NA,NA,-43.697,NA,NA,NA,NA
161095,2.31948,1.59507,-4.43516,NA,NA,NA,NA,NA,NA,-30.403,NA,NA,NA,NA,NA,NA
161275,2.07692,1.56984,-4.3909,NA,NA,NA,NA,NA,NA,NA,-4.104,NA,NA,NA,NA,NA
161487,1.11888,1.45097,-3.97297,NA,NA,NA,NA,NA,NA,NA,NA,NA,-118.28,NA,NA,NA
161778,1.45083,1.95992,-3.11725,NA,NA,NA,NA,-124.118,NA,NA,NA,NA,NA,NA,NA,NA
161882,1.46762,1.9051,-4.21702,NA,NA,NA,-21.509,NA,NA,NA,NA,NA,NA,NA,NA,NA
162049,0.853208,1.61186,-4.2595,NA,NA,NA,-40.396,NA,NA,NA,NA,NA,NA,NA,NA,NA
162256,0.858549,3.18069,-3.4964,NA,NA,NA,NA,NA,NA,NA,NA,-118.483,NA,NA,NA,NA
162556,1.54606,1.84288,-3.4926,NA,NA,NA,NA,-105.744,NA,NA,NA,NA,NA,NA,NA,NA
162772,2.87784,2.10023,-3.62698,NA,NA,NA,NA,NA,NA,NA,NA,-68.495,NA,NA,NA,NA
162867,1.70566,2.19608,-2.6177,NA,NA,NA,NA,-162.831,NA,NA,NA,NA,NA,NA,NA,NA
163012,2.2995,4.67106,-4.00191,NA,NA,NA,NA,NA,NA,NA,NA,-223.77,NA,NA,NA,NA
163277,4.00139,2.8026,-3.83363,NA,NA,NA,NA,NA,NA,NA,-148.685,NA,NA,NA,NA,NA
163449,3.22412,1.7646,-4.37777,NA,NA,NA,NA,NA,NA,NA,-50.709,NA,NA,NA,NA,NA
163614,4.21794,1.76269,-4.15889,NA,NA,NA,-135.843,NA,NA,NA,NA,NA,NA,NA,NA,NA
163991,2.51589,1.79437,-4.83456,NA,NA,NA,NA,-56.863,NA,NA,NA,NA,NA,NA,NA,NA
164060,1.33518,1.91711,-4.24783,NA,NA,NA,-19.504,NA,NA,NA,NA,NA,NA,NA,NA,NA
164347,2.33134,2.16916,-3.902,NA,NA,NA,NA,NA,NA,NA,NA,-53.815,NA,NA,NA,NA
164433,2.35044,1.71163,-4.52857,NA,NA,-19.457,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
164762,1.76126,2.17985,-4.99166,NA,NA,NA,NA,NA,NA,NA,-19.429,NA,NA,NA,NA,NA
164927,0.620043,1.66879,-4.8713,NA,NA,-48.823,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
165051,0.163175,1.59643,-4.26526,NA,NA,NA,NA,-132.173,NA,NA,NA,NA,NA,NA,NA,NA
165261,1.69317,2.46627,-4.8863,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-135.379,NA,NA
165502,2.66802,2.93497,-3.91447,NA,NA,NA,NA,NA,NA,NA,-61.666,NA,NA,NA,NA,NA
165782,1.82284,2.70521,-4.9829,NA,NA,NA,NA,NA,NA,-51.146,NA,NA,NA,NA,NA,NA
165839,0.975435,1.9939,-3.43744,NA,NA,-50.71,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
166068,0.530724,0.808881,-4.99709,NA,NA,-113.088,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
166364,1.05448,1.83316,-4.54258,NA,NA,NA,NA,NA,NA,-43.937,NA,NA,NA,NA,NA,NA
166499,1.36334,1.78686,-4.8845,NA,NA,NA,NA,NA,NA,NA,-16.512,NA,NA,NA,NA,NA
166630,1.30602,2.07266,-4.52685,NA,NA,NA,-19.863,NA,NA,NA,NA,NA,NA,NA,NA,NA
166857,2.58269,1.69436,-3.91016,NA,NA,NA,-30.823,NA,NA,NA,NA,NA,NA,NA,NA,NA
167151,0.36668,1.66271,-4.98502,NA,NA,NA,NA,NA,NA,NA,NA,NA,-155.904,NA,NA,NA
167321,0.174152,0.957574,-3.03925,NA,NA,NA,NA,NA,NA,NA,NA,-199.747,NA,NA,NA,NA
167555,0.331283,0.79661,-2.89578,NA,NA,NA,NA,NA,NA,NA,NA,-202.379,NA,NA,NA,NA
167738,-0.443973,1.50518,-3.25014,NA,NA,NA,NA,NA,NA,-163.614,NA,NA,NA,NA,NA,NA
167875,0.435986,0.447864,-3.83749,NA,NA,NA,NA,NA,-226.839,NA,NA,NA,NA,NA,NA,NA
168164,1.27805,1.17925,-4.65295,-62.826,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
168376,2.98229,2.44104,-4.77412,NA,NA,NA,-55.871,NA,NA,NA,NA,NA,NA,NA,NA,NA
168513,2.59017,2.49713,-4.97357,NA,NA,NA,NA,NA,NA,NA,-42.039,NA,NA,NA,NA,NA
168746,1.14142,1.36662,-4.80721,NA,NA,NA,NA,NA,NA,NA,-25.403,NA,NA,NA,NA,NA
168968,2.99065,1.27861,-4.4346,NA,NA,NA,NA,NA,NA,-54.452,NA,NA,NA,NA,NA,NA
169183,3.45153,1.26767,-3.58961,-156.796,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
169373,3.34877,1.53843,-3.99019,-114.873,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
169516,0.911862,1.9134,-4.40294,NA,-107.419,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
169748,0.0906075,1.84592,-3.10185,NA,-179.924,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
169950,-0.146822,3.06716,-3.42663,-186.994,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
170046,0.69401,1.59655,-2.2826,-171.777,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
170274,2.75975,-0.0173289,-2.90732,NA,-244.496,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
170492,3.17595,-0.00682738,-2.2952,NA,NA,-270.279,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
170633,1.36485,0.797278,-3.81725,NA,NA,NA,NA,NA,NA,-66.596,NA,NA,NA,NA,NA,NA
170934,2.6085,2.6281,-4.45715,-75.66,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
171036,2.26838,2.95269,-3.80682,NA,NA,NA,-53.893,NA,NA,NA,NA,NA,NA,NA,NA,NA
171386,0.998597,2.43363,-3.67912,NA,NA,NA,-55.139,NA,NA,NA,NA,NA,NA,NA,NA,NA
171462,1.56166,1.22865,-4.64235,NA,NA,NA,NA,NA,NA,NA,-12.339,NA,NA,NA,NA,NA
171701,1.10921,1.33274,-4.00347,NA,NA,-25.802,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
171809,1.90135,1.65769,-4.4917,-44.487,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
172031,1.33636,1.34816,-4.09361,NA,NA,NA,NA,NA,-137.072,NA,NA,NA,NA,NA,NA,NA
172397,0.08323,2.60909,-4.74869,NA,-172.082,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
172532,0.286455,1.01759,-4.8738,-141.839,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
172658,1.37155,2.36014,-4.6561,NA,-94.484,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
172871,1.0829,2.27635,-4.32148,NA,-88.85,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
173200,1.06621,2.06984,-4.97945,NA,NA,NA,NA,NA,-148.202,NA,NA,NA,NA,NA,NA,NA
173345,3.23832,2.23137,-3.88751,-130.419,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
173597,2.98972,1.52041,-4.16266,NA,NA,-51.307,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
173686,3.05369,1.30507,-4.47789,NA,NA,NA,NA,NA,NA,NA,-44.824,NA,NA,NA,NA,NA
173925,3.65015,1.50324,-4.50215,NA,NA,-89.63,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
174139,3.52061,0.784948,-4.5566,NA,NA,NA,NA,NA,NA,-117.235,NA,NA,NA,NA,NA,NA
174259,3.71441,2.8883,-4.79897,NA,NA,NA,NA,NA,NA,-150.48,NA,NA,NA,NA,NA,NA
174441,1.86168,3.66296,-3.87329,NA,NA,NA,NA,NA,NA,-108.634,NA,NA,NA,NA,NA,NA
174621,1.46008,3.82447,-3.8835,NA,NA,NA,NA,NA,NA,NA,-110.448,NA,NA,NA,NA,NA
174838,3.22682,3.0377,-3.50378,NA,NA,NA,-114.523,NA,NA,NA,NA,NA,NA,NA,NA,NA
175104,3.50123,2.71168,-4.76119,NA,NA,NA,NA,-122.978,NA,NA,NA,NA,NA,NA,NA,NA
175203,2.50601,3.26539,-4.18432,NA,NA,NA,NA,NA,NA,NA,-72.506,NA,NA,NA,NA,NA
175555,1.13901,0.943911,-2.89078,NA,-159.447,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
175645,-0.240374,2.37777,-3.64166,NA,-188.029,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
175914,0.118297,1.20691,-3.86427,NA,NA,NA,NA,NA,NA,-106.755,NA,NA,NA,NA,NA,NA
176091,0.321778,2.24722,-2.74893,NA,NA,-123.164,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
176249,-0.068405,2.54587,-3.90985,-130.631,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
176456,0.0429952,2.64754,-2.68581,NA,NA,NA,NA,NA,NA,-171.398,NA,NA,NA,NA,NA,NA
176603,0.26996,2.17408,-3.25638,NA,NA,NA,NA,NA,NA,-99.054,NA,NA,NA,NA,NA,NA
176809,0.324059,1.11934,-4.40222,NA,NA,NA,NA,NA,NA,-99.019,NA,NA,NA,NA,NA,NA
177108,0.94352,1.98196,-4.47481,NA,NA,-32.925,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
177346,1.42866,2.87128,-4.43002,-92.753,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
177494,1.11882,1.72282,-4.56002,NA,NA,NA,NA,NA,NA,NA,-16.32,NA,NA,NA,NA,NA
177774,0.0432003,2.72461,-4.45502,NA,NA,NA,NA,NA,NA,-109.459,NA,NA,NA,NA,NA,NA
177947,0.178291,2.48367,-4.00326,NA,NA,NA,NA,NA,NA,NA,-77.14,NA,NA,NA,NA,NA
178027,1.11893,2.59377,-3.21695,NA,NA,NA,NA,NA,NA,-71.111,NA,NA,NA,NA,NA,NA
178241,3.21549,1.48754,-4.00289,NA,NA,NA,NA,NA,NA,NA,NA,-83.511,NA,NA,NA,NA
178437,3.22142,2.13663,-4.3182,NA,NA,NA,NA,NA,NA,NA,NA,-67.03,NA,NA,NA,NA
178656,3.04684,1.99248,-3.84465,NA,NA,NA,NA,-109.385,NA,NA,NA,NA,NA,NA,NA,NA
178906,2.68108,2.06074,-4.41021,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-150.392,NA,NA
179005,1.35988,2.71041,-4.45591,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-146.083,NA,NA
179316,1.94701,2.52576,-4.66832,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-367.198
179585,0.909954,2.65006,-4.78621,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-275.379,NA
179768,0.396737,2.69604,-3.98152,NA,NA,NA,NA,NA,NA,NA,NA,-97.283,NA,NA,NA,NA
179982,1.41208,2.93143,-4.83909,NA,NA,NA,NA,-86.778,NA,NA,NA,NA,NA,NA,NA,NA
180128,2.31202,3.22464,-3.94295,NA,NA,NA,NA,NA,NA,NA,NA,-88.229,NA,NA,NA,NA
180346,1.36335,3.24898,-2.61819,NA,NA,NA,NA,NA,NA,NA,NA,-162.172,NA,NA,NA,NA
180569,1.68596,3.32086,-2.85929,NA,NA,NA,-129.764,NA,NA,NA,NA,NA,NA,NA,NA,NA
180625,1.65964,2.97941,-3.51865,NA,NA,NA,NA,NA,NA,-72.34,NA,NA,NA,NA,NA,NA
180922,1.08698,1.82781,-4.27518,-71.904,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
181199,1.57033,2.43259,-3.85645,NA,-120.997,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
181277,1.73016,1.26418,-4.6485,-64.064,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
181501,3.28264,2.47325,-4.96082,NA,NA,-81.585,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
181794,2.7115,2.08026,-4.07368,NA,NA,NA,NA,NA,NA,NA,-30.413,NA,NA,NA,NA,NA
181980,2.92389,2.07483,-4.38945,NA,NA,NA,NA,NA,NA,NA,-37.995,NA,NA,NA,NA,NA
182059,2.2636,0.938795,-3.94897,NA,NA,-34.57,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
182371,3.25747,2.2797,-4.50862,NA,NA,NA,NA,-92.002,NA,NA,NA,NA,NA,NA,NA,NA
182406,1.65874,3.73611,-4.96803,NA,NA,NA,NA,NA,NA,NA,-102.229,NA,NA,NA,NA,NA
182604,2.67164,2.8538,-4.7805,NA,NA,NA,-58.467,NA,NA,NA,NA,NA,NA,NA,NA,NA
182941,1.42552,4.60881,-3.71648,NA,NA,-202.354,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
183034,1.03958,1.87343,-4.27595,-73.298,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
183369,2.39258,2.20112,-4.77331,NA,-91.437,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
183472,2.16389,1.96391,-4.12537,NA,NA,NA,NA,NA,-130.42,NA,NA,NA,NA,NA,NA,NA
183720,2.7218,2.90946,-4.55373,NA,-161.173,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
183984,4.01555,2.04742,-4.61828,NA,-203.775,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
184072,3.19711,2.27005,-3.55518,NA,NA,NA,NA,NA,NA,-114.29,NA,NA,NA,NA,NA,NA
184305,2.63718,1.55041,-2.88476,NA,NA,-89.709,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
