id,x0,x1,x2,fitness0.5,fitness0,fitness-1.5,fitness-2,fitness-0.5,fitness2.5,fitness3,fitness3.5,fitness4.5,fitness5,fitness4,fitness2
157187,4.29748,-1.22504,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,3808.059,NA,NA
157488,4.83813,-0.582606,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,8916.231,NA,NA
157669,4.68781,-0.665614,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,9449.49,NA,NA
157691,5,-1.85267,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,4068.133,NA,NA
157967,5,-0.929389,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,13159.573,NA,NA
158091,5,-0.561129,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,5612.252,NA,NA
158360,5,-1.94699,4.87323,NA,NA,NA,NA,NA,NA,NA,NA,NA,6876.772,NA,NA
158603,3.38453,-0.846729,5,NA,NA,NA,NA,NA,NA,NA,NA,1986.306,NA,NA,NA
158881,4.81196,-0.544116,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,8032.741,NA,NA
159014,5,-0.552454,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,5153.725,NA,NA
159129,5,-1.96377,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,5356.612,NA,NA
159312,4.71735,-0.821398,4.77465,NA,NA,NA,NA,NA,NA,NA,NA,NA,16387.345,NA,NA
159590,5,-0.642601,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,9516.908,NA,NA
159731,5,-1.53723,3.25892,NA,NA,NA,NA,NA,NA,NA,NA,NA,3667.816,NA,NA
159925,5,-1.58367,4.31596,NA,NA,NA,NA,NA,NA,NA,NA,NA,5162.101,NA,NA
160190,5,-1.99582,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,7362.579,NA,NA
160463,5,-0.612079,4.98108,NA,NA,NA,NA,NA,NA,NA,NA,NA,8824.569,NA,NA
160676,5,0.248294,4.94102,NA,NA,NA,NA,NA,NA,NA,NA,NA,3469.36,NA,NA
160817,4.97638,0.171213,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,1435.043,NA,NA
161055,5,-0.112245,4.30066,NA,NA,NA,NA,NA,NA,NA,NA,NA,4360.78,NA,NA
161102,4.94488,-0.657541,4.63028,NA,NA,NA,NA,NA,NA,NA,NA,NA,7620.209,NA,NA
161405,5,-1.41297,4.37918,NA,NA,NA,NA,NA,NA,NA,NA,NA,5897.329,NA,NA
161532,5,-2.13134,4.67175,NA,NA,NA,NA,NA,NA,NA,NA,NA,3454.518,NA,NA
161822,5,-2.86116,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,2735.704,NA,NA
162052,5,-1.60784,4.2561,NA,NA,NA,NA,NA,NA,NA,NA,NA,4680.221,NA,NA
162203,5,-1.85664,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,3181.809,NA,NA
162330,4.1766,-1.1477,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,839.807,NA,NA
162567,4.98855,-2.84003,3.75353,NA,NA,NA,NA,NA,NA,NA,NA,NA,815.86,NA,NA
162714,5,-2.02108,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,7121.268,NA,NA
163062,5,-3.18677,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,1871.684,NA,NA
163103,5,-2.08206,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,5014.11,NA,NA
163368,5,-0.760507,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,12815.362,NA,NA
163595,4.11233,-1.32208,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,4907.6,NA,NA
163691,4.1965,-1.5148,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,5964.641,NA,NA
163953,2.88361,-0.973759,4.60385,NA,NA,NA,NA,NA,NA,NA,NA,NA,899.674,NA,NA
164218,4.33895,-1.5756,4.26434,NA,NA,NA,NA,NA,NA,NA,916.728,NA,NA,NA,NA
164402,5,-1.06526,4.77218,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1575.638,NA
164666,5,-1.94654,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,6817.457,NA,NA
164700,4.79124,-1.96284,4.89274,NA,NA,NA,NA,NA,NA,NA,NA,NA,11798.309,NA,NA
164905,5,0.168257,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,1229.516,NA,NA
165156,5,-1.33135,5,NA,NA,NA,NA,NA,NA,NA,NA,3922.669,NA,NA,NA
165370,5,-1.41319,4.04871,NA,NA,NA,NA,NA,NA,NA,NA,NA,2099.098,NA,NA
165627,4.39012,-1.47011,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,5436.978,NA,NA
165862,5,-1.16606,5,NA,NA,NA,NA,NA,NA,NA,NA,665.9,NA,NA,NA
165946,5,-0.284342,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,777.399,NA
166097,5,0.342972,3.83759,NA,NA,NA,NA,NA,NA,NA,NA,NA,1463.383,NA,NA
166305,4.95779,0.230262,4.81236,NA,NA,NA,NA,NA,NA,NA,1117.991,NA,NA,NA,NA
166557,5,-0.735014,4.83113,NA,NA,NA,NA,NA,NA,NA,NA,NA,16397.334,NA,NA
166817,5,-0.551239,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,5089.12,NA,NA
167010,4.93631,-1.04988,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,5497.228,NA,NA
167180,5,-2.07209,4.96213,NA,NA,NA,NA,NA,NA,NA,NA,6729.272,NA,NA,NA
167366,5,-1.95406,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,5258.006,NA,NA
167563,5,-0.668085,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,10515.011,NA,NA
167690,5,-1.21547,4.49769,NA,NA,NA,NA,NA,NA,NA,NA,NA,369.082,NA,NA
168024,5,-0.612656,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,8188.699,NA,NA
168189,5,-0.49106,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,1837.15,NA,NA
168391,4.73593,-1.80272,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,1409.386,NA,NA
168664,5,-2.17125,4.94389,NA,NA,NA,NA,NA,NA,NA,NA,NA,3921.51,NA,NA
168854,4.67724,-0.853066,4.85163,NA,NA,NA,NA,NA,NA,NA,NA,15008.641,NA,NA,NA
168934,4.94694,-1.0592,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,4692.016,NA,NA
169192,5,-1.80209,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,1537.618,NA,NA
169353,5,-0.602118,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,7687.566,NA,NA
169562,4.72364,-2.05842,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,7459.463,NA,NA
169824,5,-3.86319,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,1919.269,NA,NA
169942,5,-3.15502,4.80372,NA,NA,NA,NA,NA,NA,NA,NA,NA,2565.149,NA,NA
170182,4.46259,-2.5037,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,727.144,NA,NA
170469,5,-0.998479,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,7374.968,NA,NA
170526,4.5598,-1.98852,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,1372.778,NA,NA
170846,5,-2.91729,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,2811.444,NA,NA
170959,5,-3.12137,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,2462.78,NA,NA
171232,4.92954,-3.11257,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,3205.893,NA,NA
171401,4.97149,-1.59323,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5492.649,NA
171672,4.94512,-0.920091,5,NA,NA,NA,NA,NA,NA,NA,NA,14802.635,NA,NA,NA
171759,5,-0.551818,4.75806,NA,NA,NA,NA,NA,NA,NA,NA,NA,7906.473,NA,NA
172023,5,0.328972,4.99891,NA,NA,NA,NA,NA,NA,NA,NA,NA,4123.482,NA,NA
172121,5,-0.58362,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,6772.876,NA,NA
172456,4.85325,-0.829579,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,17225.517,NA,NA
172529,4.73774,-0.776291,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,14381.515,NA,NA
172765,4.05656,-1.29619,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,1893.592,NA,NA
172888,4.09887,-1.70929,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,944.303,NA,NA
173257,4.08968,-1.23468,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,2003.349,NA,NA
173382,5,-0.652941,4.64984,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2660.728,NA
173544,5,-0.359583,5,NA,NA,NA,NA,NA,NA,NA,NA,2045.217,NA,NA,NA
173742,4.89132,-0.795332,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,17159.987,NA,NA
174062,4.22143,-0.658571,4.93051,NA,NA,NA,NA,NA,NA,NA,NA,4030.325,NA,NA,NA
174098,3.81793,-0.78008,4.74428,NA,NA,NA,NA,NA,NA,NA,NA,NA,6677.125,NA,NA
174466,4.2563,-0.633656,5,NA,NA,NA,NA,NA,NA,NA,1882.914,NA,NA,NA,NA
174528,5,-0.929915,4.75335,NA,NA,NA,NA,NA,NA,NA,1849.954,NA,NA,NA,NA
174869,5,-0.265807,4.94388,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5088.074,NA
175036,5,1.19371,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,1771.744,NA,NA
175178,5,0.353877,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,3431.734,NA,NA
175442,5,0.358216,4.82692,NA,NA,NA,NA,NA,NA,NA,NA,NA,4500.093,NA,NA
175510,5,-0.759818,5,NA,NA,NA,NA,NA,NA,NA,NA,13664.859,NA,NA,NA
175865,4.57051,-2.14916,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,1151.88,NA,NA
175947,4.78607,-3.07443,4.88634,NA,NA,NA,NA,NA,NA,NA,NA,NA,4872.265,NA,NA
176212,4.94927,-2.04284,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,6477.4,NA,NA
176350,4.0494,-1.22018,4.75968,NA,NA,NA,NA,NA,NA,NA,NA,NA,1248.223,NA,NA
176591,4.76471,-1.58917,4.28236,NA,NA,NA,NA,NA,NA,NA,NA,NA,7383.072,NA,NA
176884,5,-1.1852,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2109.356,NA
176964,5,-1.72444,5,NA,NA,NA,NA,NA,NA,NA,782.535,NA,NA,NA,NA
177272,5,-2.62613,5,NA,NA,NA,NA,NA,NA,NA,NA,1489.302,NA,NA,NA
177400,5,-1.92622,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,4863.79,NA,NA
177651,4.72737,-0.667855,4.97963,NA,NA,NA,NA,NA,NA,NA,NA,NA,12232.89,NA,NA
177806,5,-0.531073,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,4006.362,NA,NA
177926,4.09003,-0.0709747,5,NA,NA,NA,NA,NA,NA,NA,NA,1610.235,NA,NA,NA
178130,4.90033,-0.700442,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,15081.987,NA,NA
178335,4.73275,-1.00253,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,7811.509,NA,NA
178538,5,-2.03371,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,5482.659,NA,NA
178838,4.74632,-2.05805,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,6031.446,NA,NA
179083,4.83572,-1.90669,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,5948.073,NA,NA
179281,4.74173,-2.1395,4.63315,NA,NA,NA,NA,NA,NA,NA,NA,NA,2855.467,NA,NA
179327,3.69438,-1.01848,5,NA,NA,NA,NA,NA,NA,NA,NA,1742.703,NA,NA,NA
179542,2.71573,-0.822337,4.67246,NA,NA,NA,NA,NA,NA,NA,NA,NA,2641.416,NA,NA
179744,2.45276,-1.58018,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,1473.685,NA,NA
179971,1.66009,-0.621208,4.82248,NA,NA,NA,NA,NA,NA,NA,NA,NA,1851.615,NA,NA
180098,3.93538,-0.869011,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,1885.235,NA,NA
180320,5,-0.748666,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,12651.314,NA,NA
180571,5,-0.94407,3.62347,NA,NA,NA,NA,NA,NA,NA,NA,NA,2050.622,NA,NA
180877,5,-0.887039,3.6816,NA,NA,NA,NA,NA,NA,NA,NA,NA,4845.45,NA,NA
181027,5,-1.38275,4.72743,NA,NA,NA,NA,NA,NA,NA,NA,4274.358,NA,NA,NA
181124,5,-0.52919,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,3904.497,NA,NA
181482,5,-0.787203,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,13031.476,NA,NA
181587,5,-0.744833,4.99606,NA,NA,NA,NA,NA,NA,NA,NA,NA,12812.968,NA,NA
181754,5,-1.82415,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,2627.513,NA,NA
181996,5,-1.96787,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,6265.456,NA,NA
182270,5,-2.03279,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,7019.439,NA,NA
182418,4.95797,-0.691762,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,13193.064,NA,NA
182520,5,-2.0499,4.98645,NA,NA,NA,NA,NA,NA,NA,NA,NA,5690.671,NA,NA
182793,5,-1.46795,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5854.015,NA
182998,4.99081,-0.962153,4.98793,NA,NA,NA,NA,NA,NA,NA,NA,10779.638,NA,NA,NA
183090,5,-2.13931,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,3983.866,NA,NA
183441,5,-1.05509,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,4155.979,NA,NA
183538,4.07053,-2.45073,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,739.175,NA,NA
183879,5,-2.27777,3.89999,NA,NA,NA,NA,NA,NA,NA,NA,NA,93.995,NA,NA
183990,5,-1.19924,4.36554,NA,NA,NA,NA,NA,NA,NA,NA,NA,2502.134,NA,NA
184144,5,-1.13407,4.33508,NA,NA,NA,NA,NA,NA,NA,NA,377.379,NA,NA,NA
184338,4.89507,-0.653459,3.83506,NA,NA,NA,NA,NA,NA,NA,NA,NA,4409.007,NA,NA
184498,3.87998,-0.787362,3.82478,NA,NA,NA,NA,NA,NA,NA,NA,NA,1240.202,NA,NA
184777,3.93979,-1.31924,4.38814,NA,NA,NA,NA,NA,NA,NA,NA,NA,686.358,NA,NA
185045,4.97026,-1.85113,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,3379.026,NA,NA
185252,5,-2.14615,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,3833.313,NA,NA
185476,4.55207,-2.01692,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,1152.537,NA,NA
185564,4.74162,-2.19554,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,2945.306,NA,NA
185744,5,-0.756477,4.7887,NA,NA,NA,NA,NA,NA,NA,NA,18413.224,NA,NA,NA
185999,4.62865,-0.864041,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,8363.303,NA,NA
186233,5,-0.740532,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,12514.958,NA,NA
186287,5,-1.06288,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,4857.407,NA,NA
186507,4.62591,-1.4651,4.92557,NA,NA,NA,NA,NA,NA,NA,NA,1203.385,NA,NA,NA
186789,5,-2.4401,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1644.492,NA
186952,5,-1.92889,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,4908.731,NA,NA
187242,5,-1.98071,4.81075,NA,NA,NA,NA,NA,NA,NA,NA,NA,7105.813,NA,NA
187468,5,-1.99267,4.94265,NA,NA,NA,NA,NA,NA,NA,NA,NA,6709.845,NA,NA
187581,5,-1.92822,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,4897.595,NA,NA
187815,5,-2.21394,2.74229,NA,NA,NA,NA,NA,NA,NA,NA,NA,558.807,NA,NA
187976,5,-1.83213,2.70911,NA,NA,NA,NA,NA,NA,NA,NA,NA,564.534,NA,NA
188164,4.81146,-1.30811,4.09943,NA,NA,NA,NA,NA,NA,NA,NA,NA,4198.687,NA,NA
188404,4.30763,-1.21709,4.7127,NA,NA,NA,NA,NA,NA,NA,NA,NA,3554.879,NA,NA
188549,3.63483,-2.0918,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,1111.88,NA,NA
188759,4.91964,-1.562,4.31414,NA,NA,NA,NA,NA,NA,NA,NA,NA,9232.374,NA,NA
188940,5,-0.778666,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,16791.357,NA,NA
189125,4.27419,-0.395267,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,1898.589,NA,NA
189422,5,-1.89895,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,4319.634,NA,NA
189566,4.88806,-0.95852,4.9502,NA,NA,NA,NA,NA,NA,NA,NA,NA,14645.098,NA,NA
189806,4.98862,-1.03297,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,7327.665,NA,NA
190032,5,-0.821814,3.68104,NA,NA,NA,NA,NA,NA,NA,NA,NA,3962.774,NA,NA
190197,5,0.235291,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,2650.626,NA,NA
190463,5,-0.891674,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,11777.103,NA,NA
190640,3.94452,-0.884216,4.84872,NA,NA,NA,NA,NA,NA,NA,NA,1054.523,NA,NA,NA
190768,5,-2.23105,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,1670.986,NA,NA
191027,5,-1.92332,5,NA,NA,NA,NA,NA,NA,NA,NA,4699.342,NA,NA,NA
191159,5,-0.943803,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,9966.208,NA,NA
191361,5,-0.836052,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4291.65,NA
191495,5,0.305869,3.93892,NA,NA,NA,NA,NA,NA,NA,NA,NA,593.936,NA,NA
191787,5,0.357236,4.60317,NA,NA,NA,NA,NA,NA,NA,NA,NA,2051.447,NA,NA
191895,5,0.231143,5,NA,NA,NA,NA,NA,NA,NA,NA,1400.583,NA,NA,NA
192171,4.78768,-1.45872,5,NA,NA,NA,NA,NA,NA,NA,NA,8504.972,NA,NA,NA
192459,4.89942,-1.93786,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,6585.294,NA,NA
192536,4.6,-2.61155,5,NA,NA,NA,NA,NA,NA,NA,NA,533.33,NA,NA,NA
192840,4.5859,-1.20565,5,NA,NA,NA,NA,NA,NA,NA,NA,1222.477,NA,NA,NA
192963,5,-0.811965,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,13037.028,NA,NA
193205,5,-1.8658,4.72215,NA,NA,NA,NA,NA,NA,NA,NA,NA,3633.81,NA,NA
193453,4.98702,-2.98014,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,3403.369,NA,NA
193656,4.73698,-2.46738,4.01626,NA,NA,NA,NA,NA,NA,NA,NA,NA,361.933,NA,NA
193709,5,-1.49719,4.62696,NA,NA,NA,NA,NA,NA,NA,NA,3777.256,NA,NA,NA
193913,5,-1.56604,5,NA,NA,NA,NA,NA,NA,2691.334,NA,NA,NA,NA,NA
194186,4.88296,-0.668999,4.70963,NA,NA,NA,NA,NA,NA,3749.392,NA,NA,NA,NA,NA
194368,4.78146,-0.249821,5,NA,NA,NA,NA,NA,2356.27,NA,NA,NA,NA,NA,NA
194659,5,-0.672048,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2818.058
194682,5,0.399339,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,4063.01,NA,NA
194900,4.94168,0.298775,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,4083.646,NA,NA
195203,4.82516,-0.194419,5,NA,NA,NA,NA,NA,NA,NA,NA,5704.151,NA,NA,NA
195283,5,-0.89072,4.63966,NA,NA,NA,NA,NA,NA,NA,NA,NA,7939.135,NA,NA
195527,5,-0.733045,4.88834,NA,NA,NA,NA,NA,NA,NA,NA,NA,18490.017,NA,NA
195772,4.12868,-1.92409,4.26227,NA,NA,NA,NA,NA,NA,NA,NA,NA,1288.586,NA,NA
195977,5,-0.879472,4.59058,NA,NA,NA,NA,NA,NA,NA,NA,NA,5000.367,NA,NA
196242,4.94048,-1.46924,5,NA,NA,NA,NA,NA,NA,NA,NA,6361.798,NA,NA,NA
196465,5,-0.719338,4.87471,NA,NA,NA,NA,NA,NA,NA,NA,NA,16036.559,NA,NA
196642,5,0.378023,4.74112,NA,NA,NA,NA,NA,NA,NA,NA,NA,3710.354,NA,NA
196735,5,-0.614473,4.73004,NA,NA,NA,NA,NA,NA,NA,NA,NA,11401.363,NA,NA
196934,4.97123,-1.90394,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,5572.353,NA,NA
197130,5,-1.91691,4.58821,NA,NA,NA,NA,NA,NA,NA,NA,NA,1881.749,NA,NA
197297,5,-0.708263,3.79353,NA,NA,NA,NA,NA,NA,NA,NA,NA,4336.33,NA,NA
197587,5,-0.869015,4.46443,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1686.274,NA
197774,5,0.432781,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,2730.871,NA,NA
197921,5,-0.242343,4.90362,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4272.331,NA
198084,5,0.321492,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,3449.485,NA,NA
198362,4.47114,-1.1567,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,401.003,NA,NA
198586,5,-1.42384,5,NA,NA,NA,NA,NA,NA,NA,NA,4313.324,NA,NA,NA
198750,4.99399,-2.19886,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,2605.23,NA,NA
199055,5,-2.06331,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,5244.841,NA,NA
199181,5,-1.96828,4.97018,NA,NA,NA,NA,NA,NA,NA,NA,NA,6060.539,NA,NA
199377,5,-0.98823,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,7906.363,NA,NA
199485,4.25814,-1.18787,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,3033.085,NA,NA
199864,4.99808,0.700495,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,-2475.113,NA,NA
