id,x0,x1,x2,fitness-1.5,fitness-0.5,fitness-1,fitness-3.5,fitness-3,fitness-4,fitness-5,fitness-2.5,fitness-4.5,fitness-2,fitness0,fitness0.5
148991,1.67056,1.57179,-4.24611,NA,NA,NA,NA,-7.086,NA,NA,NA,NA,NA,NA,NA
149001,1.05508,0.18566,-3.75661,NA,NA,NA,NA,NA,-171.386,NA,NA,NA,NA,NA,NA
149396,0.995557,1.04944,-4.50313,NA,NA,NA,NA,NA,-78.819,NA,NA,NA,NA,NA,NA
149522,1.01521,1.80991,-5,NA,NA,NA,NA,-35.258,NA,NA,NA,NA,NA,NA,NA
149720,0.469328,1.12236,-4.30783,NA,NA,NA,-83.88,NA,NA,NA,NA,NA,NA,NA,NA
149807,0.34338,1.08231,-3.55316,NA,NA,NA,-109.73,NA,NA,NA,NA,NA,NA,NA,NA
150116,0.833902,2.18677,-5,NA,NA,NA,NA,NA,NA,NA,-41.395,NA,NA,NA,NA
150288,1.08243,0.970644,-4.92284,NA,NA,NA,NA,-55.756,NA,NA,NA,NA,NA,NA,NA
150456,2.40825,1.68767,-5,NA,NA,NA,-48.826,NA,NA,NA,NA,NA,NA,NA,NA
150685,1.58316,3.59363,-5,NA,NA,NA,NA,NA,-145.885,NA,NA,NA,NA,NA,NA
150852,0.711103,4.0373,-4.72953,NA,NA,NA,NA,NA,NA,NA,-146.874,NA,NA,NA,NA
151180,-0.0853853,3.0461,-4.91502,NA,NA,NA,NA,-126.125,NA,NA,NA,NA,NA,NA,NA
151281,0.73705,2.5255,-4.54159,NA,NA,NA,NA,-47.993,NA,NA,NA,NA,NA,NA,NA
151514,0.560207,2.41016,-5,NA,NA,NA,-86.893,NA,NA,NA,NA,NA,NA,NA,NA
151763,0.126587,2.68477,-4.55476,NA,NA,NA,NA,NA,-117.697,NA,NA,NA,NA,NA,NA
151948,0.847649,3.5189,-4.24757,NA,NA,NA,NA,NA,NA,-219.707,NA,NA,NA,NA,NA
152077,1.82889,4.25426,-3.17662,NA,NA,NA,-208.797,NA,NA,NA,NA,NA,NA,NA,NA
152339,1.5961,3.47723,-4.1091,NA,NA,NA,NA,-85.458,NA,NA,NA,NA,NA,NA,NA
152534,2.12125,3.69624,-4.97424,NA,NA,NA,NA,-109.44,NA,NA,NA,NA,NA,NA,NA
152655,1.6185,2.26165,-5,NA,NA,NA,NA,NA,NA,NA,-22.359,NA,NA,NA,NA
152994,0.907951,0.812371,-3.96804,NA,NA,NA,NA,NA,NA,NA,NA,NA,-87.85,NA,NA
153133,2.44066,1.21702,-3.92551,-45.318,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
153348,3.06815,1.63382,-3.8456,NA,NA,NA,NA,NA,NA,NA,-49.285,NA,NA,NA,NA
153485,4.02003,2.07172,-3.90974,NA,NA,NA,NA,-139.108,NA,NA,NA,NA,NA,NA,NA
153660,3.12825,1.72163,-4.82667,NA,NA,NA,-73.382,NA,NA,NA,NA,NA,NA,NA,NA
153838,2.55781,3.56801,-4.99309,NA,NA,NA,NA,-102.813,NA,NA,NA,NA,NA,NA,NA
154111,3.16297,3.34409,-5,NA,NA,NA,NA,NA,NA,NA,NA,NA,-119.116,NA,NA
154259,1.70696,3.23268,-4.28654,NA,-148.838,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
154593,3.51279,4.31576,-4.51435,-239.38,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
154682,3.66911,4.24675,-3.97168,NA,NA,NA,NA,NA,NA,NA,NA,NA,-233.017,NA,NA
154898,3.869,4.79092,-3.5329,NA,NA,NA,NA,NA,NA,NA,-327.004,NA,NA,NA,NA
155135,2.59289,3.55565,-3.93667,-125.137,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
155294,2.95268,2.82208,-3.02448,NA,NA,NA,NA,NA,NA,NA,-119.132,NA,NA,NA,NA
155402,2.48682,2.77642,-2.93795,NA,NA,NA,-121.663,NA,NA,NA,NA,NA,NA,NA,NA
155747,3.023,2.00044,-4.1098,NA,NA,NA,NA,NA,-83.38,NA,NA,NA,NA,NA,NA
155811,2.94511,1.75124,-5,NA,NA,NA,NA,NA,NA,NA,NA,-123.508,NA,NA,NA
156072,2.50278,1.90921,-4.76213,NA,NA,NA,NA,-27.235,NA,NA,NA,NA,NA,NA,NA
156278,1.66394,0.88158,-3.90729,NA,NA,NA,-60.502,NA,NA,NA,NA,NA,NA,NA,NA
156476,2.7694,1.14102,-2.99465,NA,NA,NA,NA,NA,NA,NA,-89.138,NA,NA,NA,NA
156724,1.7592,0.814891,-3.51731,NA,NA,NA,NA,-65.375,NA,NA,NA,NA,NA,NA,NA
157000,2.16196,0.159192,-4.03264,NA,NA,NA,NA,-106.785,NA,NA,NA,NA,NA,NA,NA
157115,1.05509,0.909871,-4.76717,NA,NA,NA,NA,-59.203,NA,NA,NA,NA,NA,NA,NA
157221,1.68559,1.37389,-5,NA,NA,NA,NA,-23.044,NA,NA,NA,NA,NA,NA,NA
157467,2.15199,2.17078,-5,NA,NA,NA,NA,NA,NA,NA,-22.118,NA,NA,NA,NA
157752,1.37245,2.5843,-5,NA,NA,NA,NA,NA,NA,NA,-35.482,NA,NA,NA,NA
157968,0.831793,0.998813,-4.39346,NA,NA,NA,NA,NA,NA,-160.512,NA,NA,NA,NA,NA
158003,1.2386,0.660472,-5,NA,NA,NA,-91.692,NA,NA,NA,NA,NA,NA,NA,NA
158325,0.791986,-0.235829,-5,NA,NA,NA,-282.57,NA,NA,NA,NA,NA,NA,NA,NA
158492,0.720091,0.536616,-3.57098,NA,NA,NA,NA,NA,-149.552,NA,NA,NA,NA,NA,NA
158703,1.82114,2.07833,-4.0383,NA,NA,NA,-29.479,NA,NA,NA,NA,NA,NA,NA,NA
158837,2.02668,2.56388,-4.3157,NA,NA,NA,NA,NA,NA,NA,NA,-92.4,NA,NA,NA
159196,2.39648,2.08935,-4.70407,NA,NA,NA,NA,-20.624,NA,NA,NA,NA,NA,NA,NA
159355,1.20084,1.783,-4.03846,NA,NA,NA,-27.396,NA,NA,NA,NA,NA,NA,NA,NA
159468,2.27853,2.44287,-4.43991,NA,NA,NA,NA,-29.636,NA,NA,NA,NA,NA,NA,NA
159653,1.03038,1.38302,-4.97483,NA,NA,NA,NA,NA,NA,NA,NA,NA,-39.127,NA,NA
159823,0.661946,1.6921,-4.73806,NA,NA,NA,NA,NA,NA,NA,NA,NA,-56.722,NA,NA
160159,0.47547,1.45702,-3.09034,NA,NA,NA,-102.143,NA,NA,NA,NA,NA,NA,NA,NA
160337,0.825146,1.91472,-3.37317,NA,NA,NA,NA,-58.55,NA,NA,NA,NA,NA,NA,NA
160590,1.23707,3.7703,-1.77402,NA,NA,NA,NA,NA,NA,NA,-320.658,NA,NA,NA,NA
160772,0.826636,2.60494,-2.18951,NA,NA,NA,NA,NA,-184.758,NA,NA,NA,NA,NA,NA
160929,0.428787,3.14816,-3.34822,NA,NA,NA,NA,-116.419,NA,NA,NA,NA,NA,NA,NA
161197,0.563208,2.10892,-3.67246,NA,NA,NA,-70.9,NA,NA,NA,NA,NA,NA,NA,NA
161321,0.633852,1.03475,-2.59,NA,NA,NA,-144.46,NA,NA,NA,NA,NA,NA,NA,NA
161575,0.246005,2.26352,-4.63245,NA,NA,NA,NA,NA,-111.654,NA,NA,NA,NA,NA,NA
161727,0.0153857,2.99685,-4.85937,NA,NA,NA,NA,NA,NA,-234.656,NA,NA,NA,NA,NA
161917,1.8441,0.663294,-4.03385,NA,NA,NA,NA,NA,NA,-168.051,NA,NA,NA,NA,NA
162054,-0.182304,1.39021,-4.30541,NA,NA,NA,NA,NA,NA,NA,NA,-169.09,NA,NA,NA
162375,1.31149,1.6123,-4.90229,NA,NA,NA,NA,NA,-72.498,NA,NA,NA,NA,NA,NA
162506,-0.0176566,2.0515,-5,NA,NA,NA,NA,NA,-123.959,NA,NA,NA,NA,NA,NA
162616,-0.753989,2.20118,-5,NA,NA,NA,NA,NA,NA,NA,NA,-221.713,NA,NA,NA
162872,0.233617,2.51234,-5,NA,NA,NA,NA,NA,NA,NA,-79.927,NA,NA,NA,NA
163101,0.770268,2.96128,-3.84083,NA,NA,NA,NA,NA,NA,NA,-69.23,NA,NA,NA,NA
163276,0.112168,1.63035,-4.76815,-102.117,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
163579,-0.273311,1.26278,-5,NA,NA,NA,-137.677,NA,NA,NA,NA,NA,NA,NA,NA
163628,0.266192,1.49132,-5,NA,NA,NA,NA,NA,NA,NA,-76.913,NA,NA,NA,NA
163961,2.48701,2.21246,-4.85655,NA,NA,NA,-40.943,NA,NA,NA,NA,NA,NA,NA,NA
164188,3.73679,1.87974,-4.66916,NA,NA,NA,NA,NA,NA,NA,NA,NA,-95.944,NA,NA
164317,3.92413,1.16187,-4.12611,NA,NA,NA,NA,NA,NA,NA,NA,NA,-118.658,NA,NA
164478,4.26228,3.12114,-3.70086,NA,NA,NA,NA,-216.002,NA,NA,NA,NA,NA,NA,NA
164689,2.53893,3.70544,-4.90259,NA,NA,NA,NA,NA,-154.014,NA,NA,NA,NA,NA,NA
164840,2.18323,4.25029,-5,NA,NA,NA,NA,NA,NA,NA,NA,-244.379,NA,NA,NA
165156,3.30014,4.12097,-5,NA,NA,NA,NA,NA,NA,-315.402,NA,NA,NA,NA,NA
165286,1.45998,3.24952,-4.85074,NA,NA,NA,-76.211,NA,NA,NA,NA,NA,NA,NA,NA
165560,0.306774,1.89343,-2.35958,NA,NA,NA,NA,NA,-188.571,NA,NA,NA,NA,NA,NA
165709,1.00979,2.62036,-4.63745,NA,NA,NA,NA,-43.706,NA,NA,NA,NA,NA,NA,NA
165814,1.65653,2.40906,-5,NA,NA,NA,NA,NA,NA,NA,NA,-96.863,NA,NA,NA
166042,0.39587,1.13279,-5,NA,NA,NA,-92.21,NA,NA,NA,NA,NA,NA,NA,NA
166257,-0.441319,1.88655,-5,NA,NA,NA,-134.319,NA,NA,NA,NA,NA,NA,NA,NA
166475,-0.179225,1.86969,-3.57281,NA,NA,NA,NA,-112.723,NA,NA,NA,NA,NA,NA,NA
166634,1.16868,1.85946,-2.66512,NA,NA,NA,NA,-85.173,NA,NA,NA,NA,NA,NA,NA
166871,3.47613,0.975879,-2.96298,NA,NA,NA,NA,-153.045,NA,NA,NA,NA,NA,NA,NA
167092,3.29489,-0.266948,-4.43507,NA,NA,NA,NA,NA,NA,NA,-197.223,NA,NA,NA,NA
167213,0.836461,-0.399572,-4.24362,NA,NA,NA,NA,NA,NA,NA,NA,NA,-401.388,NA,NA
167571,1.60629,-1.34025,-4.76338,NA,NA,NA,NA,NA,NA,NA,NA,NA,-564.934,NA,NA
167632,1.83316,1.7174,-3.42348,-48.419,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
167976,1.67715,2.71341,-4.86186,-51.013,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
168059,2.60338,2.44712,-4.32323,NA,NA,-87.542,NA,NA,NA,NA,NA,NA,NA,NA,NA
168233,2.78822,2.09413,-3.42693,NA,NA,NA,NA,NA,NA,NA,NA,NA,-57.331,NA,NA
168453,2.76185,2.18389,-3.99964,NA,NA,NA,NA,-41.487,NA,NA,NA,NA,NA,NA,NA
168663,3.54621,1.93252,-4.41379,NA,NA,NA,NA,NA,NA,NA,-72.651,NA,NA,NA,NA
168809,1.41593,2.02827,-4.31881,NA,NA,NA,NA,-14.695,NA,NA,NA,NA,NA,NA,NA
169001,1.53509,2.46391,-4.05464,NA,NA,NA,NA,NA,NA,NA,-21.369,NA,NA,NA,NA
169364,1.1351,1.74599,-4.19944,NA,NA,NA,NA,NA,NA,NA,-14.595,NA,NA,NA,NA
169441,1.42828,1.64407,-4.08459,NA,NA,NA,NA,NA,NA,NA,-6.32,NA,NA,NA,NA
169601,1.52602,0.449484,-4.38744,NA,NA,NA,NA,NA,NA,NA,NA,NA,-90.948,NA,NA
169858,2.36724,0.21234,-3.863,NA,NA,NA,NA,NA,NA,NA,-116.997,NA,NA,NA,NA
170007,3.23788,0.393923,-4.8744,-134.435,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
170222,3.35665,1.93029,-4.66573,NA,NA,NA,NA,NA,NA,NA,-60.892,NA,NA,NA,NA
170546,2.29925,2.80729,-4.78448,NA,NA,NA,NA,NA,NA,NA,-42.094,NA,NA,NA,NA
170677,3.33938,3.21365,-3.99181,NA,NA,NA,NA,NA,NA,NA,NA,NA,-113.831,NA,NA
170846,2.1636,2.45167,-5,-43.405,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
171055,1.75976,2.25064,-2.75434,NA,NA,-124.762,NA,NA,NA,NA,NA,NA,NA,NA,NA
171254,2.15411,3.05523,-2.8742,NA,NA,NA,NA,NA,NA,NA,NA,NA,-108.565,NA,NA
171479,1.26222,3.15703,-4.02426,NA,NA,NA,NA,-68.118,NA,NA,NA,NA,NA,NA,NA
171720,-0.115178,0.696995,-3.49525,-260.029,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
171877,2.70717,1.0657,-2.9173,NA,NA,-126.048,NA,NA,NA,NA,NA,NA,NA,NA,NA
172106,3.49698,1.07472,-3.7336,-107.819,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
172363,2.5951,1.18279,-5,-69.978,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
172591,4.22959,1.29563,-4.57898,-142.548,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
172638,3.67146,2.10777,-3.30162,NA,NA,NA,NA,-137.44,NA,NA,NA,NA,NA,NA,NA
172884,1.89475,2.49364,-2.7128,-106.574,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
173124,1.6052,2.17371,-3.81305,NA,NA,NA,NA,NA,NA,NA,-16.842,NA,NA,NA,NA
173302,1.95995,-0.134446,-5,NA,NA,NA,NA,NA,NA,NA,-187.802,NA,NA,NA,NA
173526,1.91084,1.28525,-5,NA,NA,NA,NA,NA,NA,NA,NA,NA,-29.705,NA,NA
173703,0.955426,2.97258,-5,NA,NA,NA,NA,-66.608,NA,NA,NA,NA,NA,NA,NA
173861,-0.23716,4.52627,-5,NA,NA,NA,NA,NA,NA,NA,NA,NA,-269.232,NA,NA
174182,-0.260798,1.28317,-5,NA,NA,-172.503,NA,NA,NA,NA,NA,NA,NA,NA,NA
174293,0.893138,2.53534,-5,-69.351,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
174423,1.54771,2.33855,-4.74315,NA,NA,NA,NA,NA,NA,NA,NA,NA,-20.742,NA,NA
174630,1.15835,1.87709,-5,NA,NA,NA,NA,NA,NA,NA,NA,NA,-35.665,NA,NA
174867,2.68498,1.84684,-5,NA,NA,NA,NA,-34.693,NA,NA,NA,NA,NA,NA,NA
175058,2.06107,1.94411,-5,NA,NA,NA,NA,NA,NA,NA,-17.566,NA,NA,NA,NA
175234,2.75078,0.577468,-4.95399,NA,NA,NA,NA,NA,NA,NA,NA,NA,-87.622,NA,NA
175539,3.37089,1.13473,-5,NA,NA,NA,NA,NA,NA,NA,NA,NA,-87.337,NA,NA
175745,3.40779,1.33243,-4.36901,NA,NA,-113.198,NA,NA,NA,NA,NA,NA,NA,NA,NA
175978,4.53037,1.08507,-5,NA,NA,-214.355,NA,NA,NA,NA,NA,NA,NA,NA,NA
176048,3.35608,1.82942,-4.1002,-71.832,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
176393,3.06791,1.25238,-3.67384,-73.044,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
176592,2.03944,0.0192914,-4.08119,-174.344,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
176624,1.62112,1.41439,-4.94373,NA,NA,NA,NA,NA,NA,NA,NA,NA,-26.378,NA,NA
176861,0.857034,1.22928,-4.79051,NA,NA,NA,NA,NA,NA,NA,-49.705,NA,NA,NA,NA
177100,1.50819,1.21724,-4.24699,-43.328,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
177246,2.55318,1.55708,-4.9957,NA,NA,NA,NA,NA,NA,NA,NA,NA,-33.634,NA,NA
177446,2.95023,1.68793,-3.34089,NA,NA,-98.727,NA,NA,NA,NA,NA,NA,NA,NA,NA
177622,2.16641,0.973873,-3.35481,NA,NA,NA,NA,NA,NA,NA,NA,NA,-58.516,NA,NA
177802,2.04024,2.10455,-3.61126,NA,NA,NA,NA,-28.762,NA,NA,NA,NA,NA,NA,NA
178148,1.13299,2.74297,-4.81447,NA,NA,NA,NA,NA,NA,NA,NA,NA,-44.354,NA,NA
178315,1.81799,2.82914,-3.50482,NA,NA,NA,-63.895,NA,NA,NA,NA,NA,NA,NA,NA
178551,1.76411,3.62855,-3.18928,NA,NA,NA,NA,NA,NA,NA,-120.281,NA,NA,NA,NA
178616,1.41569,2.07376,-3.96747,NA,NA,NA,NA,NA,NA,NA,-14.134,NA,NA,NA,NA
178872,1.77608,1.43753,-3.97945,NA,NA,NA,NA,-7.251,NA,NA,NA,NA,NA,NA,NA
179154,2.15457,0.858153,-3.45447,-75.895,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
179331,0.667693,2.50155,-4.47763,NA,NA,NA,NA,NA,NA,NA,-47.513,NA,NA,NA,NA
179591,2.42133,2.70723,-4.32177,NA,NA,NA,NA,NA,NA,NA,-37.861,NA,NA,NA,NA
179690,4.08682,2.08782,-4.45326,NA,NA,NA,NA,NA,NA,NA,-119.875,NA,NA,NA,NA
179966,4.12577,3.65069,-5,NA,NA,NA,NA,NA,NA,NA,-209.66,NA,NA,NA,NA
180109,2.92602,1.95031,-5,NA,NA,NA,NA,NA,NA,NA,-43.858,NA,NA,NA,NA
180235,1.73434,1.9489,-5,NA,NA,NA,NA,NA,NA,NA,NA,NA,-20.743,NA,NA
180485,0.506261,1.37881,-4.44864,NA,NA,NA,NA,-62.07,NA,NA,NA,NA,NA,NA,NA
180770,0.367072,1.62658,-5,NA,NA,NA,NA,NA,-94.162,NA,NA,NA,NA,NA,NA
180837,3.14712,0.548829,-4.09305,NA,NA,NA,NA,NA,NA,NA,NA,-152.879,NA,NA,NA
181123,2.16966,1.60873,-2.60387,NA,NA,NA,-127.171,NA,NA,NA,NA,NA,NA,NA,NA
181293,2.29086,3.91678,-3.50668,NA,NA,NA,-170.065,NA,NA,NA,NA,NA,NA,NA,NA
181416,3.18159,2.07183,-3.71691,NA,NA,NA,NA,NA,-106.669,NA,NA,NA,NA,NA,NA
181699,2.01444,1.87014,-3.15032,NA,NA,NA,NA,NA,NA,NA,NA,NA,-53.671,NA,NA
181893,1.73622,0.93378,-3.7398,NA,NA,NA,NA,NA,NA,NA,NA,NA,-49.87,NA,NA
182034,0.490992,0.785647,-3.22513,NA,NA,NA,NA,NA,NA,NA,NA,NA,-159.094,NA,NA
182275,1.08011,3.27348,-4.81646,NA,NA,NA,NA,-79.001,NA,NA,NA,NA,NA,NA,NA
182480,1.39986,4.38324,-5,NA,NA,NA,-191.798,NA,NA,NA,NA,NA,NA,NA,NA
182671,2.00209,1.68535,-5,NA,NA,NA,NA,-25.445,NA,NA,NA,NA,NA,NA,NA
182958,3.07902,1.10476,-4.61496,NA,NA,NA,NA,NA,NA,NA,-53.391,NA,NA,NA,NA
183098,2.59444,2.32576,-3.96448,NA,-108.702,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
183260,3.30918,1.86217,-3.96604,NA,NA,-95.555,NA,NA,NA,NA,NA,NA,NA,NA,NA
183598,1.27916,1.82483,-3.73368,-48.347,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
183645,2.01001,1.83013,-3.91498,NA,NA,NA,NA,NA,NA,NA,NA,NA,-11.508,NA,NA
183801,1.93214,2.5558,-3.98223,NA,NA,NA,NA,NA,NA,NA,-25.564,NA,NA,NA,NA
184100,0.893454,2.88119,-4.79093,NA,NA,NA,NA,NA,NA,NA,-56.965,NA,NA,NA,NA
184211,2.15738,3.26814,-5,NA,NA,NA,NA,NA,NA,NA,-70.213,NA,NA,NA,NA
184582,0.679885,3.85374,-5,-166.129,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
184645,0.199841,2.95625,-5,-124.42,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
184850,0.239001,3.09766,-4.6167,-116.769,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
185018,0.197698,4.22162,-3.82705,NA,NA,NA,NA,NA,NA,NA,NA,NA,-207.041,NA,NA
185358,0.985315,3.38803,-3.24551,NA,NA,NA,NA,-111.242,NA,NA,NA,NA,NA,NA,NA
185554,1.9652,5,-4.05097,NA,NA,NA,NA,NA,NA,NA,-239.553,NA,NA,NA,NA
185683,2.43607,4.66055,-5,NA,NA,NA,NA,NA,NA,NA,-207.892,NA,NA,NA,NA
185864,2.68802,3.43877,-4.59827,-100.226,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
186079,1.30593,1.20386,-4.5868,NA,NA,NA,NA,NA,NA,NA,-18.917,NA,NA,NA,NA
186222,2.10337,0.351216,-4.5825,NA,NA,NA,NA,NA,NA,NA,-86.795,NA,NA,NA,NA
186531,1.17675,-0.195259,-4.46917,NA,NA,NA,NA,-239.713,NA,NA,NA,NA,NA,NA,NA
186765,1.94489,1.77318,-3.84696,NA,NA,NA,NA,NA,NA,NA,NA,NA,-18.31,NA,NA
186929,1.89805,1.05332,-4.284,-36.152,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
187152,3.40961,1.46272,-5,NA,NA,NA,NA,-74.428,NA,NA,NA,NA,NA,NA,NA
187231,3.34369,2.97613,-4.40037,NA,NA,NA,NA,NA,NA,NA,NA,NA,-94.556,NA,NA
187432,2.04777,2.56263,-4.6146,-36.598,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
187769,2.32328,2.26894,-4.5465,NA,NA,NA,NA,NA,NA,NA,-20.497,NA,NA,NA,NA
187965,1.94718,4.12202,-4.46181,-149.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
188033,1.82441,3.63286,-4.48965,NA,NA,-139.579,NA,NA,NA,NA,NA,NA,NA,NA,NA
188264,1.92306,3.70181,-3.934,NA,NA,NA,NA,NA,NA,NA,-96.906,NA,NA,NA,NA
188588,1.84511,2.94075,-3.14129,NA,NA,NA,-102.416,NA,NA,NA,NA,NA,NA,NA,NA
188701,1.65094,1.54019,-3.00237,NA,NA,NA,-64.773,NA,NA,NA,NA,NA,NA,NA,NA
188849,1.70966,0.52863,-4.6282,NA,NA,NA,-82.464,NA,NA,NA,NA,NA,NA,NA,NA
189153,1.29129,1.22533,-3.30238,NA,NA,NA,-65.02,NA,NA,NA,NA,NA,NA,NA,NA
189296,3.68022,1.1887,-4.1807,NA,NA,NA,NA,NA,-137.144,NA,NA,NA,NA,NA,NA
189579,3.22749,0.519833,-4.76348,NA,NA,NA,NA,NA,NA,NA,NA,-151.1,NA,NA,NA
189631,1.61263,0.880615,-5,NA,NA,NA,NA,-46.288,NA,NA,NA,NA,NA,NA,NA
189973,2.18562,1.03345,-5,NA,NA,NA,NA,NA,NA,NA,NA,NA,-41.332,NA,NA
190155,2.60517,1.58305,-3.78827,NA,NA,NA,NA,NA,NA,NA,-29.94,NA,NA,NA,NA
190359,1.51546,0.36453,-3.29274,NA,NA,NA,NA,NA,NA,NA,NA,NA,-143.649,NA,NA
190500,0.424354,0.737829,-5,-150.509,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
190737,-0.0326421,1.63577,-5,NA,NA,NA,NA,NA,NA,NA,NA,NA,-102.32,NA,NA
190959,0.996984,1.62553,-4.46251,NA,NA,NA,NA,NA,NA,NA,-21.156,NA,NA,NA,NA
191133,0.483386,1.45921,-4.75102,NA,NA,NA,-67.769,NA,NA,NA,NA,NA,NA,NA,NA
191255,1.10262,1.72482,-4.5401,NA,NA,NA,-34.551,NA,NA,NA,NA,NA,NA,NA,NA
191459,2.06568,2.5833,-2.86226,NA,NA,NA,NA,-89.335,NA,NA,NA,NA,NA,NA,NA
191671,1.05773,3.05426,-2.34856,NA,NA,NA,NA,-158.118,NA,NA,NA,NA,NA,NA,NA
191977,2.22723,2.76533,-3.72007,-72.568,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
192112,3.67241,4.14036,-4.13284,NA,NA,NA,NA,-215.239,NA,NA,NA,NA,NA,NA,NA
192206,4.11502,3.18613,-4.61556,NA,NA,NA,NA,-177.31,NA,NA,NA,NA,NA,NA,NA
192438,3.34442,1.44844,-5,NA,NA,NA,NA,NA,NA,NA,NA,NA,-76.905,NA,NA
192742,3.10152,2.66002,-5,NA,NA,NA,NA,NA,NA,NA,NA,NA,-73.521,NA,NA
192968,2.48975,3.02106,-4.25522,NA,NA,NA,NA,-62.473,NA,NA,NA,NA,NA,NA,NA
193057,3.26925,1.51524,-5,NA,NA,NA,NA,NA,NA,NA,-63.594,NA,NA,NA,NA
193353,2.95736,1.71821,-4.69667,-49.633,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
193575,1.66207,2.09409,-5,NA,NA,NA,-44.215,NA,NA,NA,NA,NA,NA,NA,NA
193738,1.45799,2.36423,-5,NA,NA,NA,-47.113,NA,NA,NA,NA,NA,NA,NA,NA
193824,1.56549,2.31234,-4.79157,NA,NA,NA,NA,-21.847,NA,NA,NA,NA,NA,NA,NA
194079,2.19768,1.2986,-4.76869,NA,NA,NA,NA,NA,NA,-136.09,NA,NA,NA,NA,NA
194350,1.90708,0.994628,-4.80232,NA,NA,NA,NA,NA,NA,NA,NA,-126.549,NA,NA,NA
194591,2.21627,1.50218,-4.51623,NA,NA,NA,NA,NA,NA,NA,NA,-76.462,NA,NA,NA
194623,1.70852,1.20806,-5,NA,NA,NA,NA,NA,NA,NA,NA,-103.044,NA,NA,NA
194941,0.817333,1.35646,-3.53804,NA,NA,NA,NA,NA,-91.454,NA,NA,NA,NA,NA,NA
195200,0.734817,2.26899,-4.79437,NA,NA,NA,-54.905,NA,NA,NA,NA,NA,NA,NA,NA
195365,-0.395823,2.76648,-5,NA,NA,NA,NA,NA,NA,NA,NA,NA,-138.336,NA,NA
195523,-1.08384,3.02313,-5,NA,NA,NA,NA,NA,NA,NA,NA,NA,-225.234,NA,NA
195725,-0.567236,2.31468,-5,-153.33,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
195868,-0.464348,1.5895,-5,NA,NA,NA,NA,NA,NA,NA,NA,NA,-139.377,NA,NA
196070,-0.314928,2.38753,-5,NA,NA,NA,NA,NA,NA,NA,NA,NA,-123.845,NA,NA
196286,0.954424,1.95862,-5,NA,NA,NA,NA,NA,NA,NA,NA,NA,-42.261,NA,NA
196541,2.28254,2.53207,-4.05849,NA,NA,NA,NA,-35.485,NA,NA,NA,NA,NA,NA,NA
196750,2.34695,0.575216,-4.83928,NA,NA,NA,NA,NA,NA,NA,NA,NA,-77.104,NA,NA
196961,3.38044,0.655954,-4.65905,NA,NA,NA,-113.511,NA,NA,NA,NA,NA,NA,NA,NA
197102,3.31266,1.29731,-5,NA,NA,NA,NA,-68.637,NA,NA,NA,NA,NA,NA,NA
197338,3.22605,2.4546,-5,NA,NA,NA,NA,NA,-119.372,NA,NA,NA,NA,NA,NA
197561,2.64087,1.20436,-5,NA,NA,NA,-64.396,NA,NA,NA,NA,NA,NA,NA,NA
197745,2.61505,1.30173,-5,NA,NA,NA,NA,NA,NA,NA,-35.611,NA,NA,NA,NA
197909,2.35622,1.64669,-5,NA,NA,NA,NA,NA,NA,NA,-22.08,NA,NA,NA,NA
198014,2.96474,2.05473,-4.14862,NA,NA,NA,NA,NA,NA,NA,NA,NA,-49.165,NA,NA
