id,x0,x1,x2,fitness7.5,fitness7,fitness9,fitness8.5,fitness8,fitness6.5,fitness9.5,fitness6
194242,7.34769,6.54181,6.94821,NA,NA,NA,0.511,NA,NA,NA,NA
194446,8.24857,7.52821,7.32135,NA,0.854,NA,NA,NA,NA,NA,NA
194695,8.13545,7.40803,6.89986,NA,NA,NA,NA,NA,0.571,NA,NA
194828,7.93321,6.87853,8.24463,NA,NA,NA,0.728,NA,NA,NA,NA
195036,8.43713,6.84433,7.80226,NA,NA,NA,0.671,NA,NA,NA,NA
195222,7.45362,6.56087,8.18623,NA,NA,NA,NA,0.637,NA,NA,NA
195480,8.2674,6.77759,7.84668,NA,NA,NA,NA,0.754,NA,NA,NA
195754,8.46619,8.31121,7.83055,NA,NA,NA,NA,NA,0.637,NA,NA
195969,8.37518,8.25566,7.3782,NA,0.761,NA,NA,NA,NA,NA,NA
196041,7.21669,7.46532,7.56751,NA,0.784,NA,NA,NA,NA,NA,NA
196300,7.73602,6.71186,8.18519,NA,NA,NA,NA,0.74,NA,NA,NA
196422,7.40221,7.08585,8.42654,NA,NA,NA,NA,0.767,NA,NA,NA
196797,7.76226,8.04962,8.16154,NA,0.828,NA,NA,NA,NA,NA,NA
196986,7.48,8.22947,8.4008,NA,NA,NA,0.731,NA,NA,NA,NA
197039,6.7993,8.19035,7.88792,0.741,NA,NA,NA,NA,NA,NA,NA
197292,6.89993,7.92384,8.003,0.811,NA,NA,NA,NA,NA,NA,NA
197580,7.32772,7.09813,7.74529,0.888,NA,NA,NA,NA,NA,NA,NA
197759,7.85193,8.64662,7.80668,NA,NA,NA,0.759,NA,NA,NA,NA
197959,7.81064,8.39718,6.8683,0.76,NA,NA,NA,NA,NA,NA,NA
198043,7.33426,6.72324,7.6491,NA,NA,NA,NA,0.768,NA,NA,NA
198352,8.03181,7.42881,7.64639,NA,NA,NA,NA,0.933,NA,NA,NA
198578,7.79965,7.15259,8.01443,0.911,NA,NA,NA,NA,NA,NA,NA
198695,7.22707,7.34756,7.84622,0.918,NA,NA,NA,NA,NA,NA,NA
198886,8.13547,7.80278,7.47077,NA,NA,NA,NA,0.934,NA,NA,NA
199158,7.89087,7.4286,7.37876,0.953,NA,NA,NA,NA,NA,NA,NA
199350,7.17896,8.30837,8.36216,NA,NA,NA,NA,0.793,NA,NA,NA
199506,7.14696,8.74845,7.90088,0.749,NA,NA,NA,NA,NA,NA,NA
199728,7.76036,7.9255,8.83876,NA,NA,NA,NA,0.753,NA,NA,NA
200000,6.67296,7.50577,6.88141,NA,NA,NA,NA,NA,NA,0.214,NA
