id,x0,x1,x2,fitness-4,fitness-2.5,fitness-1.5,fitness-3,fitness-2,fitness-3.5,fitness-1,fitness-4.5,fitness-5,fitness-0.5
167455,2.22706,0.787051,-4.32641,NA,NA,NA,NA,-48.9,NA,NA,NA,NA,NA
167684,1.48524,1.65716,-4.47061,NA,NA,NA,-19.105,NA,NA,NA,NA,NA,NA
167954,1.93901,1.0172,-5,NA,-33.239,NA,NA,NA,NA,NA,NA,NA,NA
168114,1.73595,2.61425,-5,NA,NA,NA,-35.49,NA,NA,NA,NA,NA,NA
168261,3.1445,2.2608,-5,NA,NA,NA,NA,NA,-73.865,NA,NA,NA,NA
168475,3.03219,0.870835,-4.57755,NA,-61.712,NA,NA,NA,NA,NA,NA,NA,NA
168720,2.29192,1.54804,-5,NA,NA,NA,NA,NA,-44.7,NA,NA,NA,NA
168947,0.77389,2.08666,-5,NA,-42.835,NA,NA,NA,NA,NA,NA,NA,NA
169054,1.51468,2.51734,-5,NA,NA,NA,-33.275,NA,NA,NA,NA,NA,NA
169277,1.63884,1.9836,-5,NA,NA,NA,NA,-18.747,NA,NA,NA,NA,NA
169525,1.22339,1.20247,-5,NA,NA,-62.995,NA,NA,NA,NA,NA,NA,NA
169700,0.890437,1.54701,-4.96731,NA,NA,NA,NA,-45.524,NA,NA,NA,NA,NA
169852,1.93935,1.65532,-5,NA,-14.855,NA,NA,NA,NA,NA,NA,NA,NA
170150,2.94278,1.1199,-5,NA,NA,NA,NA,-66.936,NA,NA,NA,NA,NA
170392,1.27126,1.31546,-5,NA,NA,NA,-28.471,NA,NA,NA,NA,NA,NA
170581,2.24079,1.18333,-5,NA,-28.289,NA,NA,NA,NA,NA,NA,NA,NA
170663,1.3351,1.40002,-5,NA,NA,NA,-24.578,NA,NA,NA,NA,NA,NA
170918,2.10241,1.78703,-4.79458,NA,NA,NA,NA,-13.759,NA,NA,NA,NA,NA
171182,1.49938,0.788242,-5,NA,-57.105,NA,NA,NA,NA,NA,NA,NA,NA
171244,2.96024,1.59356,-4.13363,NA,NA,NA,-43.576,NA,NA,NA,NA,NA,NA
171425,2.37116,1.95938,-5,NA,-24.459,NA,NA,NA,NA,NA,NA,NA,NA
171662,1.5311,2.87059,-4.44092,NA,NA,NA,-38.673,NA,NA,NA,NA,NA,NA
171988,1.71689,2.7959,-5,NA,NA,NA,NA,-50.195,NA,NA,NA,NA,NA
172111,2.0246,1.94395,-4.18027,NA,-6.07,NA,NA,NA,NA,NA,NA,NA,NA
172378,1.74638,1.68366,-5,NA,-15.044,NA,NA,NA,NA,NA,NA,NA,NA
172460,1.04331,1.33569,-4.60641,NA,NA,NA,NA,-34.422,NA,NA,NA,NA,NA
172658,2.28838,2.80407,-5,-81.984,NA,NA,NA,NA,NA,NA,NA,NA,NA
172944,0.698521,2.93112,-4.20607,NA,-63.621,NA,NA,NA,NA,NA,NA,NA,NA
173046,1.3072,1.1098,-3.88836,NA,NA,NA,-28.549,NA,NA,NA,NA,NA,NA
173230,2.03819,1.29571,-5,NA,-22.546,NA,NA,NA,NA,NA,NA,NA,NA
173553,2.18874,1.30949,-4.35797,NA,NA,NA,-14.682,NA,NA,NA,NA,NA,NA
173766,0.276958,1.51986,-4.55685,NA,NA,NA,NA,NA,-74.86,NA,NA,NA,NA
173984,0.844514,1.29973,-5,NA,NA,NA,NA,NA,-63.613,NA,NA,NA,NA
174109,1.46924,1.29907,-5,NA,NA,NA,NA,-29.028,NA,NA,NA,NA,NA
174238,1.46715,2.19593,-4.4712,NA,-13.25,NA,NA,NA,NA,NA,NA,NA,NA
174582,1.39608,1.61276,-5,NA,NA,NA,NA,-21.728,NA,NA,NA,NA,NA
174606,1.8253,2.36547,-4.71972,NA,NA,NA,NA,-25.705,NA,NA,NA,NA,NA
174943,1.86714,1.03936,-5,NA,NA,NA,-34.476,NA,NA,NA,NA,NA,NA
175042,2.8027,1.77905,-4.21135,NA,NA,NA,NA,NA,-54.68,NA,NA,NA,NA
175346,1.76804,2.32414,-4.6184,-54.929,NA,NA,NA,NA,NA,NA,NA,NA,NA
175442,1.5369,1.80493,-3.69572,NA,NA,NA,-21.068,NA,NA,NA,NA,NA,NA
175737,1.45811,1.37291,-3.75144,NA,NA,NA,NA,-21.132,NA,NA,NA,NA,NA
175852,0.79826,0.851252,-4.32638,NA,NA,NA,NA,-95.967,NA,NA,NA,NA,NA
176166,1.50654,2.38742,-4.62645,NA,-19.929,NA,NA,NA,NA,NA,NA,NA,NA
176254,0.987365,0.688628,-4.46346,NA,-87.264,NA,NA,NA,NA,NA,NA,NA,NA
176534,1.11005,1.4764,-4.22156,NA,NA,NA,NA,-24.482,NA,NA,NA,NA,NA
176691,1.57938,1.08264,-5,NA,NA,NA,-39.506,NA,NA,NA,NA,NA,NA
176898,1.93546,2.34779,-4.5103,NA,NA,NA,-19.67,NA,NA,NA,NA,NA,NA
177050,1.84202,1.59612,-4.52285,NA,-2.325,NA,NA,NA,NA,NA,NA,NA,NA
177400,1.56781,1.18648,-3.43356,NA,NA,NA,-40.308,NA,NA,NA,NA,NA,NA
177527,1.34873,1.8532,-5,NA,NA,NA,NA,-27.637,NA,NA,NA,NA,NA
177750,1.98972,0.933226,-5,NA,-37.687,NA,NA,NA,NA,NA,NA,NA,NA
177855,2.77772,1.02534,-4.91895,NA,NA,NA,NA,-56.022,NA,NA,NA,NA,NA
178032,2.11492,2.32598,-4.12624,NA,NA,NA,-22.965,NA,NA,NA,NA,NA,NA
178295,1.97893,1.66936,-3.6551,NA,NA,NA,NA,NA,-49.06,NA,NA,NA,NA
178569,1.76525,1.62633,-5,-57.883,NA,NA,NA,NA,NA,NA,NA,NA,NA
178672,2.1221,1.33997,-5,NA,NA,NA,-31.196,NA,NA,NA,NA,NA,NA
178921,2.34688,2.17554,-4.70685,NA,NA,NA,-28.001,NA,NA,NA,NA,NA,NA
179035,1.96394,1.86532,-4.03655,NA,NA,NA,NA,NA,-25.08,NA,NA,NA,NA
179353,2.27536,2.73012,-5,NA,-42.774,NA,NA,NA,NA,NA,NA,NA,NA
179520,1.7801,2.3312,-5,NA,-23.676,NA,NA,NA,NA,NA,NA,NA,NA
179685,1.15648,1.91491,-4.20229,NA,-15.562,NA,NA,NA,NA,NA,NA,NA,NA
179864,1.78928,2.14191,-3.31337,NA,-36.75,NA,NA,NA,NA,NA,NA,NA,NA
180023,2.30106,1.31113,-5,NA,NA,NA,NA,NA,-47.635,NA,NA,NA,NA
180325,1.45093,1.83121,-4.69418,NA,NA,NA,NA,-11.75,NA,NA,NA,NA,NA
180401,1.31143,1.19932,-4.27497,NA,NA,-66.243,NA,NA,NA,NA,NA,NA,NA
180764,2.3961,1.49292,-4.10352,NA,NA,-40.29,NA,NA,NA,NA,NA,NA,NA
180944,1.90554,1.8702,-4.21537,NA,-4.316,NA,NA,NA,NA,NA,NA,NA,NA
181095,2.97326,1.34204,-5,NA,NA,NA,-51.41,NA,NA,NA,NA,NA,NA
181222,1.53467,1.15126,-5,-64.97,NA,NA,NA,NA,NA,NA,NA,NA,NA
181574,1.45279,1.66418,-5,-63.051,NA,NA,NA,NA,NA,NA,NA,NA,NA
181624,2.12454,1.70284,-5,NA,NA,NA,-21.976,NA,NA,NA,NA,NA,NA
181864,1.72712,1.79266,-4.64921,NA,NA,NA,NA,-7.951,NA,NA,NA,NA,NA
182082,0.411594,1.46858,-5,NA,NA,NA,NA,-77.15,NA,NA,NA,NA,NA
182206,0.933659,0.761678,-3.68619,NA,NA,NA,NA,-99.971,NA,NA,NA,NA,NA
182566,1.84899,2.20185,-4.93485,NA,NA,NA,NA,-19.717,NA,NA,NA,NA,NA
182742,2.1941,1.61561,-3.59388,NA,-21.54,NA,NA,NA,NA,NA,NA,NA,NA
182828,0.424461,2.26429,-5,NA,-61.972,NA,NA,NA,NA,NA,NA,NA,NA
183028,1.66232,2.21581,-5,NA,-22.179,NA,NA,NA,NA,NA,NA,NA,NA
183210,0.939846,1.57314,-5,NA,-39.617,NA,NA,NA,NA,NA,NA,NA,NA
183591,1.01533,1.53151,-5,NA,-34.088,NA,NA,NA,NA,NA,NA,NA,NA
183761,1.89614,1.65442,-3.55859,NA,-19.015,NA,NA,NA,NA,NA,NA,NA,NA
183917,1.61406,0.589793,-4.05974,NA,-68.183,NA,NA,NA,NA,NA,NA,NA,NA
184053,2.30821,1.29393,-4.14888,NA,-15.595,NA,NA,NA,NA,NA,NA,NA,NA
184248,1.49213,2.50177,-4.10307,NA,NA,NA,NA,-28.013,NA,NA,NA,NA,NA
184536,1.84045,1.86487,-4.25814,NA,NA,NA,NA,-11.044,NA,NA,NA,NA,NA
184715,1.44863,2.62082,-5,NA,NA,NA,-46.806,NA,NA,NA,NA,NA,NA
184913,1.912,2.20772,-5,NA,NA,NA,-21.884,NA,NA,NA,NA,NA,NA
185145,1.81533,1.48823,-4.57369,NA,NA,NA,-5.905,NA,NA,NA,NA,NA,NA
185368,2.0199,1.21162,-4.19564,NA,NA,NA,NA,-12.26,NA,NA,NA,NA,NA
185518,1.93543,0.888419,-4.94835,NA,NA,NA,NA,-47.347,NA,NA,NA,NA,NA
185755,1.2042,2.12091,-5,NA,-27.903,NA,NA,NA,NA,NA,NA,NA,NA
185875,1.12528,1.1144,-5,NA,-45.137,NA,NA,NA,NA,NA,NA,NA,NA
186072,1.1684,1.43859,-5,NA,NA,NA,NA,-32.175,NA,NA,NA,NA,NA
186226,2.80249,1.47996,-4.59013,NA,-30.983,NA,NA,NA,NA,NA,NA,NA,NA
186594,2.22813,0.434714,-5,NA,NA,NA,NA,-91.446,NA,NA,NA,NA,NA
186733,1.73774,2.56091,-4.3319,NA,-21.824,NA,NA,NA,NA,NA,NA,NA,NA
186911,1.50618,2.2616,-4.67338,NA,NA,NA,NA,-19.041,NA,NA,NA,NA,NA
187053,1.49888,2.17632,-5,NA,NA,NA,NA,-26.323,NA,NA,NA,NA,NA
187249,1.48733,3.06365,-5,NA,NA,NA,-64.442,NA,NA,NA,NA,NA,NA
187472,1.85596,3.35588,-3.94879,-110.389,NA,NA,NA,NA,NA,NA,NA,NA,NA
187617,0.885647,2.8086,-5,NA,-58.256,NA,NA,NA,NA,NA,NA,NA,NA
187999,1.58801,2.2481,-5,NA,NA,NA,NA,-26.106,NA,NA,NA,NA,NA
188133,1.98744,1.86457,-5,NA,NA,NA,NA,NA,-39.818,NA,NA,NA,NA
188241,1.45969,1.61814,-5,NA,NA,NA,-20.859,NA,NA,NA,NA,NA,NA
188432,1.94057,2.87416,-3.59464,NA,-50.021,NA,NA,NA,NA,NA,NA,NA,NA
188733,0.683022,1.69236,-3.49092,NA,NA,NA,-55.573,NA,NA,NA,NA,NA,NA
188875,1.45762,1.39341,-4.20491,NA,NA,-34.57,NA,NA,NA,NA,NA,NA,NA
189172,1.80653,1.69142,-4.11024,NA,-1.808,NA,NA,NA,NA,NA,NA,NA,NA
189324,2.77083,2.09132,-4.87059,NA,NA,NA,NA,NA,-60.738,NA,NA,NA,NA
189437,2.72737,1.14731,-5,NA,NA,NA,NA,NA,-54.471,NA,NA,NA,NA
189735,2.92867,1.03882,-4.76246,NA,NA,NA,NA,-54.397,NA,NA,NA,NA,NA
189838,2.25984,0.102571,-4.8846,NA,NA,NA,-117.583,NA,NA,NA,NA,NA,NA
190049,3.0826,0.550974,-4.05246,NA,-86.349,NA,NA,NA,NA,NA,NA,NA,NA
190206,2.52268,1.16895,-5,NA,NA,-55.025,NA,NA,NA,NA,NA,NA,NA
190542,2.75269,0.650849,-5,NA,-75.874,NA,NA,NA,NA,NA,NA,NA,NA
190608,2.73831,1.432,-5,NA,NA,NA,-38.247,NA,NA,NA,NA,NA,NA
190967,2.38918,2.16557,-5,NA,-27.996,NA,NA,NA,NA,NA,NA,NA,NA
191104,2.85695,1.88589,-5,NA,-40.67,NA,NA,NA,NA,NA,NA,NA,NA
191350,1.90508,0.863103,-3.73511,NA,NA,NA,-45.357,NA,NA,NA,NA,NA,NA
191468,2.07681,1.70298,-4.6716,NA,NA,NA,-20.034,NA,NA,NA,NA,NA,NA
191767,2.26124,0.910305,-3.82826,NA,NA,NA,NA,-44.495,NA,NA,NA,NA,NA
191802,1.5935,2.44313,-4.5765,NA,NA,NA,NA,-24.417,NA,NA,NA,NA,NA
192152,1.0755,1.58421,-5,NA,NA,NA,-36.003,NA,NA,NA,NA,NA,NA
192279,1.02604,0.7661,-3.88537,NA,NA,NA,NA,-86.468,NA,NA,NA,NA,NA
192431,2.60296,0.964754,-3.43805,NA,NA,NA,NA,NA,-89.337,NA,NA,NA,NA
192648,0.00958657,2.43475,-4.35673,NA,NA,NA,-90.43,NA,NA,NA,NA,NA,NA
192992,1.30352,2.15901,-5,NA,NA,NA,-27.104,NA,NA,NA,NA,NA,NA
193070,1.52897,1.94688,-3.73135,NA,NA,NA,NA,NA,NA,-59.952,NA,NA,NA
193350,0.96716,2.77574,-3.99601,NA,NA,NA,NA,-61.545,NA,NA,NA,NA,NA
193576,0.368407,2.39539,-4.03009,NA,-62.123,NA,NA,NA,NA,NA,NA,NA,NA
193609,0.952091,2.60246,-4.73792,NA,-43.175,NA,NA,NA,NA,NA,NA,NA,NA
193953,0.726032,1.64955,-5,NA,NA,NA,NA,-55.158,NA,NA,NA,NA,NA
194172,1.43872,1.52928,-5,NA,NA,-53.371,NA,NA,NA,NA,NA,NA,NA
194296,2.38248,2.79895,-4.75449,NA,NA,NA,NA,-46.932,NA,NA,NA,NA,NA
194534,2.09993,1.45123,-5,NA,NA,NA,NA,-21.551,NA,NA,NA,NA,NA
194789,1.42328,1.64312,-4.55985,NA,NA,NA,NA,NA,-22.093,NA,NA,NA,NA
194824,1.67313,1.95028,-3.69567,NA,NA,NA,-19.769,NA,NA,NA,NA,NA,NA
195181,1.08531,3.07398,-4.73009,NA,NA,NA,-60.457,NA,NA,NA,NA,NA,NA
195301,0.985351,1.54855,-4.34611,NA,NA,NA,-29.698,NA,NA,NA,NA,NA,NA
195568,2.31408,2.23399,-5,NA,NA,NA,NA,-32.262,NA,NA,NA,NA,NA
195639,2.04692,1.95565,-5,NA,NA,NA,-21.858,NA,NA,NA,NA,NA,NA
195925,1.18824,1.68815,-5,NA,NA,NA,NA,-30.09,NA,NA,NA,NA,NA
196046,1.49722,1.24051,-4.38065,NA,NA,-36.772,NA,NA,NA,NA,NA,NA,NA
196304,1.02119,1.51129,-4.76368,NA,NA,NA,-33.423,NA,NA,NA,NA,NA,NA
196465,0.395798,2.24379,-4.35828,NA,-56.407,NA,NA,NA,NA,NA,NA,NA,NA
196712,1.34219,2.03156,-5,NA,-23.07,NA,NA,NA,NA,NA,NA,NA,NA
196868,0.322476,2.16286,-5,NA,NA,NA,NA,NA,NA,NA,NA,NA,-147.645
197118,1.62552,3.10739,-5,NA,NA,NA,NA,-60.967,NA,NA,NA,NA,NA
197233,0.754959,2.24113,-4.23099,-71.265,NA,NA,NA,NA,NA,NA,NA,NA,NA
197473,1.65967,2.4727,-4.22554,NA,-19.506,NA,NA,NA,NA,NA,NA,NA,NA
197699,2.38757,2.47745,-4.71404,NA,NA,NA,-30.926,NA,NA,NA,NA,NA,NA
197965,2.64698,1.97171,-4.61245,NA,NA,NA,NA,-28.188,NA,NA,NA,NA,NA
198198,2.01525,1.88742,-4.50936,NA,-6.475,NA,NA,NA,NA,NA,NA,NA,NA
198391,1.65833,1.54316,-3.73952,-78.145,NA,NA,NA,NA,NA,NA,NA,NA,NA
198436,2.06932,1.43658,-5,NA,NA,NA,-28.731,NA,NA,NA,NA,NA,NA
198722,1.82169,1.96392,-4.10146,NA,NA,NA,NA,-19.112,NA,NA,NA,NA,NA
198867,1.73079,1.26833,-4.48454,NA,NA,NA,-11.284,NA,NA,NA,NA,NA,NA
199170,2.57111,1.05946,-5,NA,NA,NA,NA,-49.07,NA,NA,NA,NA,NA
199312,2.7789,2.55496,-4.83817,NA,-47.51,NA,NA,NA,NA,NA,NA,NA,NA
199477,3.31261,2.55822,-5,NA,NA,NA,-83.708,NA,NA,NA,NA,NA,NA
199620,3.78122,3.30992,-5,NA,NA,NA,NA,NA,-170.138,NA,NA,NA,NA
199998,0.559914,1.40386,-5,NA,NA,NA,NA,NA,-79.921,NA,NA,NA,NA
