id,x0,x1,x2,fitness-5,fitness-3.5,fitness-3,fitness-2,fitness-4,fitness-2.5,fitness-1.5,fitness-1,fitness-4.5,fitness-0.5
163287,2.27941,1.00513,-4.89774,NA,NA,NA,NA,-89.98,NA,NA,NA,NA,NA
163524,1.60451,1.16916,-4.8459,NA,NA,NA,NA,NA,NA,NA,NA,-99.075,NA
163779,1.13707,2.1266,-3.89944,NA,NA,-32.783,NA,NA,NA,NA,NA,NA,NA
163900,1.6506,2.18515,-4.13106,NA,NA,NA,NA,NA,-10.681,NA,NA,NA,NA
164137,2.30817,1.48827,-4.878,NA,NA,NA,NA,NA,-19.215,NA,NA,NA,NA
164387,2.35839,1.33116,-4.27601,NA,NA,NA,-17.588,NA,NA,NA,NA,NA,NA
164457,1.70715,0.467299,-4.22644,NA,NA,NA,-87.977,NA,NA,NA,NA,NA,NA
164687,1.76004,1.38478,-4.67648,NA,NA,-18.811,NA,NA,NA,NA,NA,NA,NA
164827,1.5933,1.74776,-4.08637,NA,NA,-10.189,NA,NA,NA,NA,NA,NA,NA
165001,1.57829,2.95487,-4.43852,NA,NA,NA,NA,-76.682,NA,NA,NA,NA,NA
165226,1.58012,2.04067,-4.11233,NA,NA,-19.325,NA,NA,NA,NA,NA,NA,NA
165551,1.21462,2.17001,-3.68761,NA,NA,-37.794,NA,NA,NA,NA,NA,NA,NA
165714,2.75879,1.76183,-3.11896,NA,NA,NA,NA,NA,NA,-88.652,NA,NA,NA
165965,1.54472,2.05002,-3.85514,NA,NA,NA,NA,NA,-13.74,NA,NA,NA,NA
166145,1.40922,1.14366,-4.17636,NA,-40.334,NA,NA,NA,NA,NA,NA,NA,NA
166328,1.68078,1.18654,-4.15731,NA,NA,NA,NA,NA,-8.835,NA,NA,NA,NA
166518,1.21711,2.09526,-4.92877,NA,NA,NA,-27.277,NA,NA,NA,NA,NA,NA
166713,1.5491,1.92474,-3.41119,NA,-54.168,NA,NA,NA,NA,NA,NA,NA,NA
166809,1.0942,0.844786,-4.64792,NA,NA,-58.629,NA,NA,NA,NA,NA,NA,NA
167028,2.05074,0.395314,-4.31815,NA,NA,-72.092,NA,NA,NA,NA,NA,NA,NA
167316,1.86719,1.77466,-4.64255,NA,NA,NA,-19.959,NA,NA,NA,NA,NA,NA
167517,2.95653,1.4611,-4.05729,NA,NA,NA,NA,NA,-40.417,NA,NA,NA,NA
167794,2.92806,2.09815,-4.74432,NA,NA,NA,NA,NA,-40.021,NA,NA,NA,NA
167853,1.91558,1.08093,-4.49974,NA,-45.356,NA,NA,NA,NA,NA,NA,NA,NA
168159,2.64061,0.492252,-3.91581,NA,NA,NA,NA,NA,-78.186,NA,NA,NA,NA
168225,1.25803,2.30651,-3.01756,NA,NA,-63.74,NA,NA,NA,NA,NA,NA,NA
168511,2.90061,3.18151,-4.55576,NA,NA,NA,NA,-121.252,NA,NA,NA,NA,NA
168682,1.03548,1.61968,-4.47918,NA,-35.87,NA,NA,NA,NA,NA,NA,NA,NA
168949,1.59874,1.34408,-4.49542,NA,NA,-18.07,NA,NA,NA,NA,NA,NA,NA
169153,2.03229,1.26431,-3.98366,NA,-32.483,NA,NA,NA,NA,NA,NA,NA,NA
169269,2.26019,3.10488,-4.08921,NA,NA,NA,-59.783,NA,NA,NA,NA,NA,NA
169419,3.18683,1.16647,-4.24915,NA,NA,NA,NA,-95.233,NA,NA,NA,NA,NA
169786,2.35691,3.36403,-4.80032,NA,NA,NA,NA,NA,NA,-93.61,NA,NA,NA
169821,0.921289,2.71613,-3.30748,NA,NA,NA,NA,NA,-70.573,NA,NA,NA,NA
170019,1.3744,2.67248,-4.20416,NA,NA,-31.512,NA,NA,NA,NA,NA,NA,NA
170215,1.64984,2.61027,-4.46816,NA,NA,NA,NA,NA,-24.794,NA,NA,NA,NA
170556,0.256553,2.30535,-3.1713,NA,NA,NA,NA,NA,-98.605,NA,NA,NA,NA
170755,1.53864,2.28952,-4.18832,NA,NA,NA,-24.592,NA,NA,NA,NA,NA,NA
170868,0.909854,3.01568,-3.83539,NA,NA,NA,-72.075,NA,NA,NA,NA,NA,NA
171161,0.483791,1.48788,-3.85283,NA,NA,NA,-66.753,NA,NA,NA,NA,NA,NA
171357,1.07501,2.47998,-4.20078,NA,NA,NA,NA,NA,-32.074,NA,NA,NA,NA
171537,1.63722,2.45719,-4.71948,NA,NA,-23.737,NA,NA,NA,NA,NA,NA,NA
171712,0.561007,1.63715,-4.07149,NA,NA,NA,NA,NA,NA,-72.445,NA,NA,NA
171929,0.615914,2.60204,-4.25676,NA,NA,NA,NA,NA,-52.938,NA,NA,NA,NA
172106,1.79965,0.867356,-4.87475,NA,NA,NA,NA,NA,-38.046,NA,NA,NA,NA
172284,0.84228,1.53752,-4.88516,NA,NA,-40.736,NA,NA,NA,NA,NA,NA,NA
172522,2.68836,2.45187,-4.52151,NA,NA,NA,NA,NA,NA,-47.811,NA,NA,NA
172693,2.72796,1.87631,-4.49472,NA,NA,NA,-32.947,NA,NA,NA,NA,NA,NA
172929,1.3086,2.23581,-3.9864,NA,NA,-25.553,NA,NA,NA,NA,NA,NA,NA
173092,1.29357,2.82957,-3.71395,NA,NA,NA,NA,NA,-47.642,NA,NA,NA,NA
173260,0.633628,1.70448,-2.70611,NA,NA,NA,NA,NA,-104.239,NA,NA,NA,NA
173450,0.810967,0.853752,-3.18885,NA,NA,NA,-123.04,NA,NA,NA,NA,NA,NA
173631,1.08294,1.56027,-3.87173,NA,NA,NA,NA,NA,-23.816,NA,NA,NA,NA
173975,2.15069,0.930107,-4.94167,NA,NA,NA,NA,NA,-35.786,NA,NA,NA,NA
174028,3.2689,2.71847,-3.94921,NA,NA,NA,-83.677,NA,NA,NA,NA,NA,NA
174211,2.45491,3.08659,-3.43568,NA,NA,-84.928,NA,NA,NA,NA,NA,NA,NA
174495,2.88254,2.13394,-4.04062,NA,-58.994,NA,NA,NA,NA,NA,NA,NA,NA
174699,2.06734,2.88839,-3.67066,NA,NA,-52.237,NA,NA,NA,NA,NA,NA,NA
174815,1.49872,1.91854,-3.62187,NA,-38.976,NA,NA,NA,NA,NA,NA,NA,NA
175180,1.10308,2.15873,-4.3447,NA,NA,NA,NA,-68.767,NA,NA,NA,NA,NA
175290,0.772075,3.1732,-4.73879,NA,NA,NA,-80.552,NA,NA,NA,NA,NA,NA
175581,2.48635,2.92872,-4.16958,NA,NA,NA,-57.635,NA,NA,NA,NA,NA,NA
175787,0.999172,1.92267,-4.7435,NA,NA,NA,NA,NA,NA,NA,-89.875,NA,NA
175867,1.18501,1.77552,-4.87452,NA,NA,NA,NA,NA,NA,-47.962,NA,NA,NA
176168,2.10195,2.30483,-2.98567,NA,NA,-66.467,NA,NA,NA,NA,NA,NA,NA
176266,0.313576,1.68572,-3.74833,NA,NA,NA,NA,NA,-69.102,NA,NA,NA,NA
176436,1.26512,0.88701,-3.99161,NA,NA,-50.342,NA,NA,NA,NA,NA,NA,NA
176626,1.77632,1.06609,-4.95294,NA,NA,NA,NA,-82.617,NA,NA,NA,NA,NA
176889,2.53571,1.66132,-4.43203,NA,NA,NA,-19.418,NA,NA,NA,NA,NA,NA
177174,1.80393,2.43471,-4.48021,NA,NA,NA,-24.231,NA,NA,NA,NA,NA,NA
177221,2.04651,1.07582,-4.7986,NA,NA,NA,-25.484,NA,NA,NA,NA,NA,NA
177446,1.82347,1.61447,-4.72507,NA,NA,NA,-7.7,NA,NA,NA,NA,NA,NA
177635,1.41911,2.55845,-4.49892,NA,-39.985,NA,NA,NA,NA,NA,NA,NA,NA
177917,0.972183,1.88282,-4.0242,NA,NA,-24.915,NA,NA,NA,NA,NA,NA,NA
178144,1.1217,0.808475,-4.66007,NA,NA,NA,-75.969,NA,NA,NA,NA,NA,NA
178290,0.161343,1.13613,-4.70216,NA,NA,-95.82,NA,NA,NA,NA,NA,NA,NA
178472,0.910743,2.2015,-3.88275,NA,NA,NA,-41.322,NA,NA,NA,NA,NA,NA
178689,0.48406,1.16644,-3.63871,NA,NA,NA,NA,NA,-84.419,NA,NA,NA,NA
178884,1.24052,2.04273,-4.44965,NA,-45.124,NA,NA,NA,NA,NA,NA,NA,NA
179093,2.23823,1.1361,-4.84352,NA,NA,-27.95,NA,NA,NA,NA,NA,NA,NA
179343,1.11774,1.53708,-4.46963,NA,NA,NA,-24.328,NA,NA,NA,NA,NA,NA
179510,1.02441,2.24931,-2.99087,NA,NA,NA,-78.553,NA,NA,NA,NA,NA,NA
179686,1.34379,1.37742,-3.99937,NA,NA,-13.894,NA,NA,NA,NA,NA,NA,NA
179928,0.90843,3.35393,-4.03354,NA,NA,NA,NA,NA,-82.938,NA,NA,NA,NA
180181,1.01224,2.84014,-4.47222,NA,NA,NA,NA,NA,-47.515,NA,NA,NA,NA
180317,2.69297,2.56596,-4.84707,NA,NA,NA,NA,-86.454,NA,NA,NA,NA,NA
180407,1.72203,2.22338,-4.62015,NA,NA,NA,NA,NA,NA,NA,NA,-86.846,NA
180687,0.488607,0.563337,-4.38346,NA,-134.588,NA,NA,NA,NA,NA,NA,NA,NA
180995,1.82339,1.23366,-3.9977,NA,NA,NA,NA,NA,-10.905,NA,NA,NA,NA
181001,1.30326,1.51718,-4.91626,NA,NA,NA,NA,NA,-19.42,NA,NA,NA,NA
181320,1.1553,2.38174,-3.78512,NA,-42.554,NA,NA,NA,NA,NA,NA,NA,NA
181417,1.78958,2.00591,-4.08616,NA,NA,NA,NA,NA,-6.771,NA,NA,NA,NA
181601,2.38977,1.49049,-4.45995,NA,NA,-15.113,NA,NA,NA,NA,NA,NA,NA
181927,2.29803,1.54029,-4.12792,NA,-25.791,NA,NA,NA,NA,NA,NA,NA,NA
182083,1.60034,2.57403,-4.51647,NA,-42.609,NA,NA,NA,NA,NA,NA,NA,NA
182393,2.13449,2.48407,-4.112,NA,NA,-33.061,NA,NA,NA,NA,NA,NA,NA
182420,2.45402,0.565388,-3.22343,NA,NA,NA,NA,NA,-96.449,NA,NA,NA,NA
182711,1.19594,1.78169,-3.56917,NA,NA,NA,NA,NA,-30.796,NA,NA,NA,NA
182955,2.37132,1.87946,-4.10551,NA,NA,-21.368,NA,NA,NA,NA,NA,NA,NA
183129,1.9796,0.891044,-3.98454,NA,NA,NA,NA,-73.457,NA,NA,NA,NA,NA
183225,2.12185,1.37123,-3.86221,NA,NA,-18.117,NA,NA,NA,NA,NA,NA,NA
183559,1.24836,1.66374,-4.15097,NA,-27.263,NA,NA,NA,NA,NA,NA,NA,NA
183784,2.06816,2.45376,-4.8131,NA,NA,NA,NA,NA,-24.19,NA,NA,NA,NA
183862,2.22919,2.51449,-4.94285,NA,NA,NA,NA,NA,NA,-57.519,NA,NA,NA
184054,1.92285,2.09656,-3.7218,NA,NA,NA,NA,NA,-17.484,NA,NA,NA,NA
184312,2.6131,2.64371,-4.59315,NA,NA,NA,NA,NA,NA,-53.487,NA,NA,NA
184513,2.73681,2.21924,-4.6661,NA,NA,NA,NA,NA,NA,NA,-66.066,NA,NA
184693,1.46613,2.07125,-4.02449,NA,NA,NA,-16.303,NA,NA,NA,NA,NA,NA
184838,1.479,2.82755,-4.58752,NA,NA,NA,NA,NA,NA,-53.094,NA,NA,NA
185193,1.10458,1.51988,-4.61617,NA,NA,NA,NA,NA,-19.217,NA,NA,NA,NA
185370,1.11681,2.38739,-4.52099,NA,-41.518,NA,NA,NA,NA,NA,NA,NA,NA
185462,1.27184,1.11778,-3.32794,NA,NA,NA,NA,-87.611,NA,NA,NA,NA,NA
185791,1.0072,2.6257,-4.23046,NA,NA,-41.365,NA,NA,NA,NA,NA,NA,NA
185971,2.2846,2.01343,-4.14018,NA,NA,NA,-14.906,NA,NA,NA,NA,NA,NA
186019,0.759498,1.39305,-4.94074,NA,-66.018,NA,NA,NA,NA,NA,NA,NA,NA
186232,2.36399,1.02502,-4.78882,NA,NA,NA,NA,NA,-30.666,NA,NA,NA,NA
186582,1.60843,1.03576,-4.79003,NA,NA,-25.347,NA,NA,NA,NA,NA,NA,NA
186777,2.05901,1.78288,-3.81638,NA,NA,NA,NA,NA,-12.445,NA,NA,NA,NA
186985,2.12668,1.80293,-4.28163,NA,NA,NA,NA,NA,-6.812,NA,NA,NA,NA
187174,1.74075,1.95252,-4.19743,NA,NA,NA,NA,NA,-4.269,NA,NA,NA,NA
187216,1.51245,1.60453,-3.96177,NA,NA,-15.607,NA,NA,NA,NA,NA,NA,NA
187573,0.924126,2.24567,-3.58189,NA,-54.666,NA,NA,NA,NA,NA,NA,NA,NA
187800,2.30284,2.37239,-4.60237,NA,NA,NA,NA,NA,-23.128,NA,NA,NA,NA
187989,2.25543,1.60591,-4.6847,NA,NA,NA,NA,NA,NA,-35.793,NA,NA,NA
188153,2.37557,1.67559,-4.6229,NA,NA,NA,NA,NA,NA,NA,NA,NA,-93.033
188353,2.27923,1.68249,-4.11072,NA,NA,NA,-19.045,NA,NA,NA,NA,NA,NA
188438,1.04322,2.15527,-3.95465,NA,NA,-27.513,NA,NA,NA,NA,NA,NA,NA
188653,0.216726,1.96618,-4.82133,NA,NA,-76.857,NA,NA,NA,NA,NA,NA,NA
188864,2.26037,2.48272,-4.74034,NA,NA,NA,NA,NA,-27.466,NA,NA,NA,NA
189038,1.23034,2.57543,-3.97773,NA,NA,NA,NA,NA,NA,NA,NA,-97.479,NA
189400,1.47146,1.06087,-4.73478,NA,NA,-36.453,NA,NA,NA,NA,NA,NA,NA
189522,1.74419,1.03348,-3.91058,NA,NA,NA,-27.909,NA,NA,NA,NA,NA,NA
189645,1.61256,0.580959,-4.96115,NA,NA,NA,NA,NA,-74.964,NA,NA,NA,NA
189875,1.27723,1.57218,-4.6409,NA,NA,NA,NA,NA,NA,-52.115,NA,NA,NA
190025,0.663893,1.98348,-4.39261,NA,NA,NA,NA,NA,-40.033,NA,NA,NA,NA
190217,2.01294,1.54972,-3.38546,NA,NA,NA,NA,NA,NA,-65.153,NA,NA,NA
190421,1.79899,1.55982,-3.97149,NA,NA,NA,NA,NA,-4.112,NA,NA,NA,NA
190601,0.731688,1.18091,-4.51165,NA,NA,NA,-73.646,NA,NA,NA,NA,NA,NA
190826,2.11621,2.29025,-4.70039,NA,NA,NA,NA,NA,-17.951,NA,NA,NA,NA
191017,2.35113,1.19185,-4.85356,NA,NA,NA,NA,NA,NA,-47.579,NA,NA,NA
191305,1.96195,1.74,-4.90027,NA,NA,NA,NA,NA,-12.739,NA,NA,NA,NA
191581,1.04435,1.34515,-4.96397,NA,-53.896,NA,NA,NA,NA,NA,NA,NA,NA
191785,1.38606,1.29452,-4.2456,NA,NA,-17.544,NA,NA,NA,NA,NA,NA,NA
191976,1.67367,2.27804,-3.92587,NA,NA,NA,-19.82,NA,NA,NA,NA,NA,NA
192095,1.8655,2.17169,-4.55131,NA,NA,-12.522,NA,NA,NA,NA,NA,NA,NA
192201,2.4096,2.57603,-4.67056,NA,NA,NA,NA,NA,-32.976,NA,NA,NA,NA
192489,2.30034,2.36507,-4.15759,NA,NA,NA,NA,NA,-21.784,NA,NA,NA,NA
192604,1.34764,1.14857,-3.20447,NA,NA,NA,-67.382,NA,NA,NA,NA,NA,NA
192872,2.05099,1.59806,-3.33151,NA,NA,-33.259,NA,NA,NA,NA,NA,NA,NA
193161,1.59114,2.03596,-4.87074,NA,NA,-24.109,NA,NA,NA,NA,NA,NA,NA
193304,1.36311,2.5741,-4.10476,NA,-42.627,NA,NA,NA,NA,NA,NA,NA,NA
193586,2.06262,2.26071,-3.81387,NA,NA,NA,NA,NA,-20.1,NA,NA,NA,NA
193631,1.85079,3.6238,-3.63528,NA,NA,NA,-101.915,NA,NA,NA,NA,NA,NA
193982,0.322471,3.79447,-2.8749,NA,NA,NA,NA,NA,NA,-244.552,NA,NA,NA
194089,1.32309,1.3446,-4.11494,NA,NA,NA,-23.27,NA,NA,NA,NA,NA,NA
194222,1.6539,2.45581,-3.6053,NA,NA,NA,-41.299,NA,NA,NA,NA,NA,NA
194506,1.28031,2.12945,-4.46969,NA,NA,NA,NA,NA,NA,-47.699,NA,NA,NA
194610,1.60243,2.11127,-4.55055,NA,NA,NA,-19.872,NA,NA,NA,NA,NA,NA
194876,1.98711,2.5689,-4.50777,NA,NA,NA,-28.457,NA,NA,NA,NA,NA,NA
195105,1.14352,2.45209,-4.28473,NA,NA,NA,NA,NA,-27.398,NA,NA,NA,NA
195271,1.91029,1.19083,-4.08464,NA,-31.041,NA,NA,NA,NA,NA,NA,NA,NA
195480,1.14292,0.728667,-4.22727,NA,NA,NA,NA,NA,NA,NA,NA,-118.042,NA
195662,2.46869,1.26384,-4.3887,NA,-49.708,NA,NA,NA,NA,NA,NA,NA,NA
195900,1.03462,1.20022,-3.82979,NA,NA,-45.708,NA,NA,NA,NA,NA,NA,NA
196050,1.24276,2.06875,-3.96528,NA,NA,NA,NA,NA,-17.103,NA,NA,NA,NA
196366,1.57487,1.72454,-3.9791,NA,NA,NA,-10.113,NA,NA,NA,NA,NA,NA
196413,1.73508,0.95783,-4.00451,NA,NA,NA,NA,NA,-24.188,NA,NA,NA,NA
196726,1.61686,1.96693,-3.73473,NA,NA,-24.856,NA,NA,NA,NA,NA,NA,NA
196885,1.16669,1.05982,-4.41484,NA,NA,-35.48,NA,NA,NA,NA,NA,NA,NA
197007,1.96984,1.55282,-3.57356,NA,NA,NA,NA,NA,-19.933,NA,NA,NA,NA
197253,2.0178,2.77211,-4.8711,NA,NA,NA,-39.026,NA,NA,NA,NA,NA,NA
197521,2.43827,1.82388,-4.35396,NA,NA,NA,NA,NA,-14.842,NA,NA,NA,NA
197730,2.32595,1.76879,-4.54139,NA,NA,-20.853,NA,NA,NA,NA,NA,NA,NA
197849,1.81035,2.06355,-4.83659,NA,NA,NA,NA,NA,-13.22,NA,NA,NA,NA
198151,2.38263,1.13794,-3.72527,NA,NA,NA,NA,NA,-32.424,NA,NA,NA,NA
198282,0.884477,1.21014,-4.45668,NA,NA,NA,-45.661,NA,NA,NA,NA,NA,NA
198530,1.9775,1.46499,-4.96039,NA,-29.566,NA,NA,NA,NA,NA,NA,NA,NA
198785,1.22869,1.44814,-4.02662,NA,NA,NA,-21.841,NA,NA,NA,NA,NA,NA
198989,0.944581,1.92623,-3.15631,NA,NA,NA,-70.47,NA,NA,NA,NA,NA,NA
199169,0.612125,1.93004,-3.36866,NA,NA,NA,-74.472,NA,NA,NA,NA,NA,NA
199236,2.32833,1.61391,-3.97075,NA,NA,NA,NA,NA,NA,-46.306,NA,NA,NA
199449,2.97695,3.04525,-3.84101,NA,NA,-93.933,NA,NA,NA,NA,NA,NA,NA
199734,1.22192,3.48361,-4.25041,NA,NA,NA,NA,NA,-80.112,NA,NA,NA,NA
199997,1.00423,4.05475,-4.531,NA,NA,NA,NA,NA,NA,NA,NA,-199.263,NA
