id,x0,x1,x2,fitness-5,fitness-4.5,fitness-1.5,fitness-2.5,fitness-3,fitness-4,fitness-2,fitness-3.5,fitness-1,fitness0,fitness1,fitness1.5,fitness-0.5,fitness0.5,fitness2,fitness4,fitness3.5,fitness2.5,fitness3,fitness5,fitness4.5
100061,-2.60939,-4.68273,1.2255,NA,NA,NA,NA,NA,NA,NA,NA,29.953,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
100372,-3.20861,-4.81335,0.0185593,NA,NA,NA,NA,NA,NA,NA,NA,98.206,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
100495,-4.96301,-5,0.457398,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.581,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
100705,-2.86399,-4.90706,1.1814,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,39.469,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
100941,-3.82206,-5,1.74932,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,19.643,NA,NA,NA,NA,NA,NA,NA
101033,-4.36254,-5,1.04329,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.364,NA,NA,NA,NA,NA,NA,NA
101243,-4.28305,-5,2.04267,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.414,NA,NA,NA
101585,-3.98117,-4.39453,1.47085,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,27.119,NA,NA,NA
101675,-2.67839,-5,-0.207187,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,105.339,NA,NA,NA,NA,NA,NA
101801,-1.7584,-3.85695,-0.279903,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-12.444,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
102135,-2.54628,-3.62689,-1.41142,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,131.542,NA,NA,NA,NA,NA,NA,NA
102294,-1.66465,-3.95619,-2.56011,NA,NA,NA,NA,NA,NA,NA,NA,NA,138.502,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
102419,-1.12833,-2.66964,-2.53509,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
102762,-0.729327,-3.87506,-2.76699,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.947,NA,NA,NA,NA,NA,NA,NA
102897,-1.47806,-2.96924,-2.0303,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3168.536,NA,NA,NA,NA,NA,NA,NA,NA
103172,-1.86167,-2.71164,-4.60873,NA,NA,NA,4.432,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
103226,-1.19623,-2.55152,-5,NA,NA,NA,NA,NA,-20.628,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
103589,0.355974,-3.56955,-4.79383,NA,NA,NA,NA,NA,9.605,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
103764,0.351233,-4.29777,-4.71744,NA,NA,NA,-0.135,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
103985,-0.234769,-1.99127,-4.95436,NA,NA,NA,NA,268.497,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
104190,-0.111811,-0.6651,-5,NA,NA,NA,NA,NA,NA,738.773,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
104307,1.92439,-1.53132,-5,NA,NA,NA,77.813,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
104495,1.90444,-3.43605,-5,NA,NA,NA,48.567,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
104685,2.61618,-2.81304,-4.10767,NA,NA,NA,NA,2.578,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
104927,2.34632,-1.42452,-5,NA,NA,NA,NA,NA,NA,NA,15.668,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
105133,1.48819,-1.83231,-3.94324,NA,NA,NA,NA,NA,NA,NA,15.274,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
105378,1.154,-2.12849,-3.75525,NA,7.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
105530,0.34203,-1.50865,-3.72044,NA,23.899,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
105794,-1.35058,-1.42497,-3.3039,270.383,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
105884,-2.41986,-1.45162,-3.12782,NA,NA,NA,NA,NA,-66.556,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
106080,-2.33793,-0.335162,-2.5337,73.277,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
106235,-0.284418,1.53034,-3.44815,-34.507,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
106450,1.09775,2.19112,-4.20254,NA,0.693,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
106772,2.06833,3.09764,-5,-5.274,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
106978,2.1576,1.93037,-2.35131,-15.483,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
107134,0.278593,3.52849,-2.59338,NA,NA,NA,NA,NA,NA,NA,-2.414,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
107347,-0.0074019,3.77139,-1.37884,NA,NA,NA,NA,734.221,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
107595,0.17265,4.2391,-1.24771,NA,NA,NA,NA,197.855,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
107738,1.49713,3.48288,-0.382688,NA,NA,NA,NA,NA,NA,NA,NA,76.746,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
107867,0.652838,4.48953,0.794447,NA,NA,55.37,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
108075,2.08365,3.71529,1.19214,NA,NA,-44.836,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
108353,2.44308,2.31295,-0.0182649,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,256.531,NA,NA,NA,NA,NA,NA,NA,NA
108405,1.49263,3.07566,1.26777,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-29.015,NA,NA,NA,NA,NA,NA,NA,NA
108641,2.335,2.94647,1.27615,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,67.487,NA,NA,NA,NA,NA,NA,NA,NA
108982,2.26341,4.90912,1.61459,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-13.991,NA,NA,NA,NA,NA,NA,NA,NA
109167,1.66156,5,3.00035,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11.474,NA,NA,NA,NA,NA,NA,NA
109342,0.215965,5,2.85919,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,145.657,NA,NA,NA,NA,NA,NA
109585,-0.514731,3.18374,3.13995,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,28.323,NA,NA,NA,NA,NA,NA
109746,-1.75703,3.09283,3.23929,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10.648,NA,NA,NA,NA,NA,NA
109912,-2.47598,3.198,4.13071,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-4.869,NA,NA,NA,NA,NA,NA
110135,-3.08763,3.30918,4.05309,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,53.665,NA,NA
110230,-2.01995,3.45061,3.63748,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,70.956,NA,NA
110583,0.37573,3.64448,3.93143,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.502,NA,NA,NA,NA,NA
110727,2.34041,3.74761,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,349.686
110866,2.15307,4.92474,4.61341,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1085.825,NA
111118,2.16982,4.81109,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,753.838,NA,NA,NA,NA
111278,0.397341,5,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,811.077
111486,0.920398,3.63702,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,241.754,NA,NA,NA,NA
111774,0.902879,4.34161,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,172.419,NA,NA,NA,NA,NA,NA
111997,1.43792,3.28269,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,115.008,NA,NA,NA,NA,NA,NA,NA,NA,NA
112113,0.169384,3.2221,4.63659,NA,NA,NA,NA,NA,NA,NA,NA,NA,30.463,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
112354,-0.347515,2.49929,4.82142,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,59.595,NA,NA,NA,NA,NA,NA,NA
112412,-0.710183,1.33049,4.23482,NA,NA,NA,NA,NA,NA,NA,NA,1475.851,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
112706,0.186262,0.654986,5,NA,NA,NA,92.523,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
112907,1.73213,1.0131,5,NA,7.094,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
113056,0.64202,0.304778,3.48005,20.711,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
113257,0.190059,-0.764694,4.71657,789.472,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
113537,0.222505,-1.87746,4.79793,NA,NA,NA,NA,NA,405.556,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
113623,0.929035,-1.16516,4.58724,NA,NA,NA,NA,NA,35.597,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
113808,0.320339,-1.10351,3.20461,-45.934,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
114163,0.0133806,-2.58849,2.72776,86.199,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
114383,1.11434,-2.48115,2.14083,9.161,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
114572,1.6309,-2.40304,1.17738,NA,NA,NA,NA,NA,-12.207,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
114733,2.65643,-1.01841,0.410713,113.461,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
114960,1.94728,-1.00565,0.374061,NA,NA,NA,NA,NA,NA,NA,-19.259,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
115189,-0.114494,-1.58539,-0.632313,NA,NA,NA,NA,NA,NA,NA,1821.772,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
115334,1.00847,-0.045667,-0.0358494,NA,NA,-438.445,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
115584,0.990938,-0.312301,-0.150043,NA,NA,NA,NA,104.024,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
115732,0.386453,-0.207551,-1.4893,NA,NA,NA,1338.904,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
115986,-0.351607,-0.573136,-0.155427,NA,NA,3892.781,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
116132,0.934973,-1.20375,0.575503,NA,NA,NA,NA,2.574,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
116367,1.32005,-1.40184,1.48132,NA,NA,NA,NA,127.782,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
116525,-0.189247,-0.257463,0.898686,NA,NA,NA,NA,NA,NA,1149.113,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
116671,-1.35599,-1.17996,1.29497,NA,NA,NA,NA,NA,NA,NA,358.943,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
116897,-1.75215,-2.46473,0.70092,NA,NA,NA,NA,NA,NA,NA,-20.73,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
117189,-1.50482,-3.07982,-0.138126,NA,NA,NA,644.237,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
117218,-1.55153,-3.07675,-2.26787,NA,NA,NA,NA,NA,NA,19.573,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
117498,-1.51195,-3.91816,-0.988476,NA,NA,NA,NA,NA,NA,1187,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
117634,-2.98649,-4.61096,-0.543461,NA,NA,NA,NA,NA,NA,NA,NA,42.626,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
117849,-2.62702,-5,-0.451932,NA,NA,23.547,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
118156,-4.71693,-5,0.236417,NA,NA,-0.006,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
118327,-4.19524,-5,-0.537701,NA,NA,NA,34.308,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
118525,-3.67766,-4.45642,-1.62802,NA,NA,NA,NA,58.737,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
118608,-3.22239,-4.29314,-1.33612,NA,NA,NA,NA,NA,NA,NA,23.222,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
118896,-3.01879,-3.43605,-1.50401,NA,163.481,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
119059,-4.31503,-2.7493,-2.0634,NA,NA,NA,NA,-0.323,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
119340,-4.97805,-1.28191,-1.68577,NA,NA,1547.417,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
119577,-5,-1.46998,0.0912993,NA,NA,NA,NA,NA,NA,NA,NA,73.36,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
119675,-5,-1.50735,-0.765313,NA,NA,NA,NA,NA,NA,NA,NA,NA,1315.773,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
119800,-4.37803,-3.2678,-0.266138,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.486,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
120015,-3.25241,-1.462,0.452871,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,48.291,NA,NA,NA,NA,NA,NA,NA,NA
120256,-1.89256,-0.742829,0.837475,NA,NA,NA,NA,NA,NA,1407.277,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
120436,-1.31968,1.46021,2.18879,NA,NA,NA,-127.438,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
120635,-1.1959,1.44331,2.89394,NA,NA,NA,NA,NA,NA,NA,40.616,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
120889,-0.201334,1.04853,2.46545,NA,NA,NA,NA,NA,-17.217,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
121116,-2.39927,1.84112,2.69811,42.614,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
121371,-2.81735,0.497216,1.60504,NA,NA,NA,NA,NA,5.395,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
121569,-4.87941,1.40616,1.6984,NA,NA,NA,NA,NA,34.275,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
121749,-5,0.769985,2.40277,NA,NA,NA,NA,NA,NA,NA,9.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
121878,-5,-0.197535,3.00735,NA,NA,NA,NA,-6.801,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
122037,-5,-0.43564,3.09208,NA,NA,NA,NA,NA,5.08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
122296,-5,-0.723825,2.35394,NA,233.896,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
122401,-3.36497,0.247734,1.70775,NA,NA,NA,NA,NA,-28.992,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
122618,-4.46281,0.964663,2.21954,NA,NA,NA,NA,NA,-16.777,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
122943,-4.86395,1.62851,4.55045,NA,NA,NA,NA,NA,NA,NA,11.658,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
123054,-3.71898,1.83344,5,NA,NA,NA,NA,1.324,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
123306,-3.72033,1.89949,4.53669,NA,NA,-6.899,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
123418,-4.3458,1.93925,4.91705,NA,NA,NA,NA,20.108,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
123752,-3.92466,3.53443,2.74576,NA,NA,NA,NA,NA,NA,NA,-0.006,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
123830,-5,4.90182,2.86718,NA,-44.31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
124032,-5,3.86413,4.50613,NA,NA,NA,NA,NA,2.238,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
124384,-4.08065,3.27626,5,238.84,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
124581,-4.19295,3.05092,4.77214,20.151,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
124696,-4.30194,3.56866,5,NA,-17.211,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
124849,-4.46936,2.93488,4.73454,113.501,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
125050,-4.56721,3.72608,5,213.534,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
125327,-3.4557,3.12265,4.71552,NA,145.518,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
125465,-4.90086,4.21072,4.31232,NA,134.36,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
125773,-4.20371,2.66979,3.81767,NA,NA,NA,NA,NA,-9.749,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
125911,-3.80158,0.821653,3.35528,NA,NA,NA,NA,NA,NA,NA,-29.052,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
126107,-4.35493,-0.0760113,4.27363,NA,NA,NA,111.386,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
126255,-3.74227,-1.23698,0.732986,NA,NA,NA,NA,NA,NA,NA,6.422,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
126421,-5,-1.92274,1.43963,NA,NA,NA,NA,NA,NA,NA,21.508,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
126745,-4.4282,-1.56487,1.22194,NA,NA,NA,26.507,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
126939,-4.45556,-1.02296,0.253602,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,414.769,NA,NA,NA,NA,NA,NA,NA,NA
127164,-5,-3.22891,-0.240286,NA,NA,NA,NA,NA,NA,NA,NA,237.305,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
127347,-4.39632,-2.91238,-0.59516,NA,NA,NA,NA,NA,NA,NA,NA,615.343,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
127461,-2.67109,-3.77391,-1.56523,NA,NA,NA,NA,NA,NA,NA,NA,NA,97.291,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
127685,-2.29459,-2.74623,-0.493482,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.023,NA,NA,NA
127859,-0.15745,-1.53645,0.268093,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,858.335,NA,NA,NA,NA,NA,NA
128002,-1.86328,-2.41156,0.847836,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,105.138,NA,NA,NA,NA,NA,NA
128365,-1.94069,-0.946895,0.138417,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,32.716,NA,NA,NA,NA,NA,NA,NA,NA,NA
128493,-1.71743,-0.849459,2.80326,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,286.557,NA,NA,NA,NA
128788,-2.29665,0.0772266,3.14866,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.755,NA,NA
128817,-2.21593,0.296639,4.67062,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,87.983,NA,NA,NA,NA,NA,NA
129008,-3.19308,0.571343,2.75495,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.408,NA,NA,NA,NA,NA,NA,NA
129377,-4.52669,2.0772,1.32255,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12.102,NA,NA,NA,NA,NA,NA,NA,NA,NA
129531,-5,2.51652,2.88712,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.03,NA,NA,NA,NA,NA,NA,NA
129603,-5,5,2.50554,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,46.239,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
129918,-4.74645,4.56154,3.28053,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10.498,NA,NA,NA,NA,NA,NA,NA
130067,-5,3.78538,2.84752,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.755,NA,NA
130380,-5,4.92716,1.69355,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,135.957
130531,-4.52473,2.98231,1.54995,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-2.293,NA,NA,NA,NA,NA
130771,-5,4.16377,3.53219,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.085,NA
130873,-5,4.65089,3.6552,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20.556,NA,NA
131162,-4.9905,5,4.68585,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,607.167,NA,NA
131216,-4.28509,5,4.76957,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,246.894,NA,NA,NA,NA,NA,NA
131590,-3.20356,5,2.90719,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,63.088,NA,NA,NA,NA,NA,NA
131720,-3.29438,5,0.728768,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-3.17,NA,NA,NA,NA,NA,NA,NA,NA,NA
131989,-2.48834,5,1.50478,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-14.329,NA,NA,NA,NA,NA,NA
132169,-1.83097,4.00331,2.62231,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.11,NA,NA
132387,-2.94026,4.95629,1.43523,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-207.404,NA,NA
132495,-4.47599,5,2.11225,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,106.129,NA,NA,NA,NA
132608,-5,5,0.672175,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,684.648,NA
132931,-5,5,0.423196,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20.787
133036,-3.96058,5,0.456444,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-709.899,NA
133389,-3.92415,4.9027,0.926368,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,994.435,NA
