id,x0,x1,x2,fitness1,fitness0,fitness-1,fitness-2,fitness-0.5,fitness-1.5,fitness2.5,fitness2,fitness4.5,fitness5,fitness4,fitness3.5,fitness3,fitness0.5,fitness1.5,fitness-3,fitness-4,fitness-3.5,fitness-2.5,fitness-5,fitness-4.5
103219,4.32145,4.89512,5,NA,6085.205,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
103415,5,4.03395,3.6977,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-150.122,NA,NA,NA,NA,NA,NA,NA
103655,5,5,4.50386,NA,275.459,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
103772,4.73545,4.41319,5,NA,2598.445,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
104157,5,4.17144,4.1662,NA,NA,2857.945,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
104321,5,2.8594,3.33284,NA,575.115,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
104389,5,4.55843,4.37976,NA,NA,858.308,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
104770,3.82714,5,4.02628,NA,NA,NA,NA,NA,434.685,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
104830,3.78725,4.39948,3.92996,NA,NA,NA,NA,NA,319.687,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
105147,4.95051,5,4.85321,NA,NA,NA,1129.982,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
105220,5,4.75407,5,NA,NA,14959.757,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
105493,5,5,5,NA,NA,9493.117,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
105675,5,3.86757,5,NA,NA,NA,NA,1989.15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
105893,5,5,4.80719,NA,NA,2353.353,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
106168,5,5,3.37599,NA,NA,NA,NA,1111.173,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
106351,5,4.41232,3.59531,NA,NA,263.406,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
106506,4.3879,5,4.36246,NA,NA,292.993,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
106676,4.3689,5,3.8159,NA,NA,NA,NA,NA,2199.697,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
106967,3.73304,4.29753,5,NA,NA,NA,NA,1173.591,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
107147,5,5,4.63937,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1140.474,NA,NA,NA,NA,NA
107294,4.97683,5,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1752.805,NA,NA,NA,NA
107456,4.69452,4.26993,4.74164,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,283.082,NA,NA,NA
107573,5,5,5,NA,NA,NA,4699.315,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
107773,5,4.99618,5,NA,NA,NA,4178.902,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
108164,4.59429,5,4.81085,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1255.274,NA,NA,NA,NA,NA
108228,4.45277,4.18167,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,230.043,NA,NA,NA,NA,NA
108460,5,4.06962,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,466.776,NA,NA,NA
108712,5,4.40969,4.19445,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,629.599,NA,NA,NA,NA,NA
108965,5,2.65307,3.56141,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-21.478,NA,NA,NA
108978,5,2.78344,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,717.858,NA,NA,NA,NA
109291,4.65692,3.33346,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,527.52,NA,NA,NA
109488,3.477,5,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,291.89,NA,NA,NA
109708,5,5,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3251.594,NA,NA,NA,NA,NA
109906,5,3.83451,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,748.798,NA,NA,NA,NA
110120,4.82519,3.2628,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,301.657,NA,NA
110340,4.23933,4.06662,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,457.395,NA,NA,NA,NA,NA
110432,5,4.47735,5,NA,NA,NA,13.753,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
110723,4.60204,5,4.62881,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,771.273,NA,NA,NA,NA,NA
110916,4.71916,5,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2834.795,NA,NA,NA,NA,NA
110998,3.77583,4.52475,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,47.673,NA,NA,NA,NA
111176,3.31278,4.04601,4.99346,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,167.166,NA
111519,2.99041,5,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,108.4,NA
111619,5,2.6763,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,518.971,NA
111781,5,3.53717,4.83566,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,39.888,NA
112066,4.69152,3.29302,4.39963,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,400.214,NA
112215,4.95086,4.28465,4.93642,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2147.38,NA,NA,NA
112491,5,4.70668,4.30029,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1108.701
112609,4.81812,5,3.91068,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,379.246,NA
112862,4.18048,4.75773,3.24992,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,597.653,NA
113030,5,5,4.52182,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,106.738,NA,NA,NA,NA,NA
113254,4.0468,5,4.80739,NA,NA,NA,NA,NA,2487.668,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
113545,4.09836,5,5,NA,NA,129.012,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
113723,5,3.96559,4.21068,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,128.929,NA,NA
113918,5,4.09755,4.46753,NA,NA,NA,NA,-6.04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
114067,5,3.16639,5,NA,1062.818,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
114249,5,3.34765,4.68888,NA,2336.643,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
114453,3.40723,3.72323,4.22705,NA,NA,621.527,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
114751,2.69788,5,4.74201,NA,NA,2977.683,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
114823,2.87372,5,5,NA,NA,250.701,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
114971,3.90385,4.74289,4.9521,NA,NA,NA,1404.98,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
115366,4.48158,3.76739,5,NA,NA,NA,NA,NA,304.824,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
115401,5,4.15228,4.47552,NA,NA,1040.267,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
115757,5,3.7213,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1129.234,NA,NA,NA,NA,NA,NA,NA
115954,5,2.8973,5,NA,285.177,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
116039,4.03911,3.17034,4.25019,NA,NA,NA,NA,35.069,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
116363,5,4.35431,3.31876,NA,NA,NA,1092.675,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
116543,5,5,3.63956,NA,NA,NA,862.254,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
116577,5,3.56392,4.57168,NA,NA,NA,81.027,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
116867,3.94471,5,3.3638,NA,308.646,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
117125,5,3.93701,3.2378,NA,NA,NA,-79.474,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
117305,5,4.19438,3.79414,NA,NA,NA,NA,NA,1982.136,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
117420,5,5,4.1727,NA,NA,NA,NA,NA,4578.293,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
117571,5,5,5,NA,NA,NA,3954.547,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
117903,5,4.33548,4.63905,NA,NA,NA,NA,NA,4456.539,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
118044,5,3.81624,5,NA,NA,NA,NA,3878.834,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
118230,5,5,4.76475,NA,2502.102,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
118509,5,4.15085,4.95218,NA,1663.148,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
118722,5,3.81594,4.51444,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.206,NA,NA,NA,NA,NA,NA,NA
118908,5,4.67067,4.88128,1847.394,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
119160,5,5,5,NA,476.209,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
119282,3.37519,5,5,NA,NA,NA,NA,766.544,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
119428,4.06237,5,5,NA,1712.91,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
119718,4.15612,5,5,NA,NA,NA,NA,NA,5466.713,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
119952,5,3.78898,5,NA,NA,NA,NA,3247.596,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
120106,3.46015,5,5,NA,522.693,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
120256,3.23235,5,5,NA,2636.953,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
120385,3.02191,5,5,NA,NA,NA,NA,NA,150.048,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
120679,2.68492,4.65823,5,NA,NA,NA,727.208,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
120843,3.25169,5,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-56.288,NA,NA,NA,NA,NA
121086,2.29381,5,5,NA,NA,NA,NA,NA,1239.097,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
121321,3.22161,4.87583,4.17457,NA,NA,NA,NA,1950.202,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
121447,3.58061,5,4.63148,NA,NA,NA,NA,703.925,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
121690,3.09169,5,4.42788,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,198.916,NA,NA,NA,NA,NA,NA,NA
121872,3.22553,3.25135,4.81322,NA,NA,NA,NA,1473.96,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
122008,3.30785,4.43133,5,NA,NA,NA,NA,1607.595,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
122248,1.48446,3.16055,5,NA,NA,NA,NA,432.011,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
122466,2.92697,5,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,506.793,NA,NA,NA,NA,NA
122595,4.79295,3.79842,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1497.939,NA,NA,NA,NA,NA
122945,5,4.73402,4.822,NA,NA,NA,1954.82,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
123013,5,5,3.94309,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,316.466,NA,NA,NA,NA,NA
123212,5,5,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2559.19,NA
123432,5,3.70687,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,861.597,NA
123750,5,5,4.81271,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2383.253,NA
123922,5,5,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2559.19,NA
124550,4.71394,5,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2627.031,NA,NA,NA,NA
124648,5,4.52848,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,218.655,NA,NA,NA,NA
124828,5,5,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2484.882,NA,NA,NA,NA
125149,5,5,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2449.462,NA,NA,NA,NA
125186,4.58317,4.95649,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1119.877,NA
125359,4.54557,5,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,444.645,NA
125691,5,5,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2559.19,NA
125842,5,5,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1745.102,NA,NA,NA,NA
125997,4.68953,5,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1896.292,NA,NA,NA,NA,NA
126219,4.43493,5,3.32706,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,177.907,NA,NA,NA,NA,NA
126428,5,5,4.64771,NA,NA,NA,3109.189,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
126722,5,5,3.49209,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,300.778,NA,NA
126854,4.04839,4.6774,2.73698,NA,NA,NA,-222.586,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
127088,3.10307,4.78464,1.64624,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,101.785,NA,NA
127193,0.953289,5,1.8859,NA,NA,664.338,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
127489,2.91166,5,2.53079,NA,NA,NA,-34.517,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
127665,3.88499,5,4.21471,NA,NA,NA,NA,NA,1419.568,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
127752,3.79367,5,4.27134,NA,NA,NA,NA,NA,997.091,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
128133,4.22927,5,4.27445,NA,NA,3646.114,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
128164,4.42299,4.38706,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,229.242,NA,NA,NA,NA,NA,NA,NA
128525,4.62643,4.46264,4.33401,NA,NA,525.707,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
128728,4.7529,4.4468,4.06806,NA,NA,498.137,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
128776,5,3.7212,4.74722,NA,NA,NA,741.976,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
129080,5,4.56907,5,NA,NA,211.63,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
129222,5,4.10027,5,NA,NA,NA,NA,NA,2738.315,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
129482,5,4.00877,4.98256,NA,NA,NA,NA,NA,620.94,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
129627,5,5,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2070.763,NA,NA,NA,NA,NA
129867,5,5,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2670.134,NA,NA,NA,NA,NA
130035,5,5,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1942.913,NA,NA,NA,NA,NA
130212,5,4.73548,4.96297,NA,NA,NA,6708.149,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
130466,3.23356,3.7659,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,255.808,NA,NA
130732,3.91603,5,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,510.73,NA
130828,4.12221,5,4.20296,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,596.16,NA
131040,3.82311,5,4.58516,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,343.861,NA
131164,4.07278,4.70062,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,289.194,NA,NA,NA
131445,3.80652,4.66804,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,650.087,NA
131577,5,5,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2559.19,NA
131890,5,5,4.9418,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3110.514,NA
132051,5,5,4.10237,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,557.016
132284,5,4.37424,4.33935,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,789.103,NA
132458,5,5,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2180.897,NA,NA,NA,NA
132728,4.87652,5,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3396.988,NA
132851,5,5,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,571.919,NA
132961,4.03176,4.82588,4.63711,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,234.498
133261,4.9184,4.28534,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,818.113,NA,NA
133512,5,5,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1407.376,NA,NA,NA,NA,NA
133628,5,5,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1154.376,NA
133888,5,5,4.84063,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3398.718,NA
134138,5,5,4.79648,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3254.552,NA
134236,5,5,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2559.19,NA
134527,5,4.87243,4.88473,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4495.548,NA
134618,5,5,4.80826,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2915.19,NA,NA,NA,NA,NA
134793,5,5,5,NA,NA,NA,5415.963,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
135096,4.68786,3.81056,3.8194,NA,NA,NA,581.873,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
135272,4.64047,5,4.39468,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,750.842,NA,NA,NA
135437,2.82456,5,4.84629,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,579.613,NA,NA,NA,NA,NA
135626,3.922,3.25253,3.70411,NA,NA,NA,NA,NA,233.963,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
135856,5,3.63333,3.45085,NA,NA,NA,NA,NA,479.862,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
136046,4.82158,4.704,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1044.456,NA,NA
136279,4.04006,3.64451,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12.815,NA,NA
136477,3.74172,3.9137,4.67291,NA,NA,NA,NA,786.837,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
136698,5,4.72478,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3665.796,NA,NA,NA,NA,NA,NA,NA
136797,5,5,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2317.105,NA,NA,NA,NA,NA,NA,NA
136950,5,4.23945,4.49327,NA,NA,NA,NA,403.078,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
137326,4.67361,4.9733,5,NA,NA,NA,NA,2374.771,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
137542,4.32398,5,5,819.152,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
137686,5,5,4.62709,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,301.024,NA,NA,NA,NA,NA,NA
137874,5,5,5,NA,NA,NA,NA,NA,NA,NA,2244.327,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
138113,5,5,5,NA,NA,NA,NA,NA,NA,NA,2416.622,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
138268,4.5424,5,4.61244,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,237.45,NA,NA,NA,NA,NA,NA,NA,NA
138517,4.58392,4.29725,4.24813,286.592,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
138637,4.75644,5,4.99699,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1220.808,NA,NA,NA,NA,NA,NA
138890,5,4.01716,5,276.992,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
