id,x0,x1,x2,fitness-1,fitness-0.5,fitness-2,fitness-3,fitness-2.5,fitness-3.5,fitness-4,fitness-1.5,fitness-4.5,fitness-5,fitness0
158048,2.87585,1.50776,-5,NA,NA,NA,NA,-41.837,NA,NA,NA,NA,NA,NA
158341,1.9776,1.81796,-3.70123,NA,NA,NA,NA,NA,NA,NA,-44.261,NA,NA,NA
158445,2.71158,2.11187,-4.95697,NA,NA,NA,NA,-36.343,NA,NA,NA,NA,NA,NA
158787,1.70079,0.983142,-4.05465,-84.525,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
159000,2.17263,1.62339,-3.14442,NA,NA,-53.787,NA,NA,NA,NA,NA,NA,NA,NA
159089,2.41514,1.9938,-4.03574,NA,NA,-25.595,NA,NA,NA,NA,NA,NA,NA,NA
159275,2.0542,1.46887,-4.0984,NA,NA,-14.921,NA,NA,NA,NA,NA,NA,NA,NA
159464,1.57824,1.41101,-4.49299,NA,NA,NA,NA,-5.178,NA,NA,NA,NA,NA,NA
159601,1.48821,1.30756,-3.73995,NA,NA,-23.353,NA,NA,NA,NA,NA,NA,NA,NA
159855,1.89647,0.716743,-4.19216,NA,NA,NA,NA,-43.377,NA,NA,NA,NA,NA,NA
160045,1.86712,1.84671,-4.34946,NA,NA,NA,-10.62,NA,NA,NA,NA,NA,NA,NA
160378,1.68493,1.72161,-4.01203,NA,NA,-6.218,NA,NA,NA,NA,NA,NA,NA,NA
160475,2.87222,2.41369,-3.40757,NA,NA,NA,-82.172,NA,NA,NA,NA,NA,NA,NA
160779,2.02334,2.12671,-3.75256,NA,NA,NA,-20.285,NA,NA,NA,NA,NA,NA,NA
160946,1.30625,2.32584,-4.67446,NA,NA,NA,NA,-22.196,NA,NA,NA,NA,NA,NA
161161,1.04212,2.192,-3.35143,NA,NA,NA,-50.819,NA,NA,NA,NA,NA,NA,NA
161230,2.1501,2.26081,-3.95957,NA,NA,NA,NA,-17.863,NA,NA,NA,NA,NA,NA
161451,1.37093,1.28196,-5,NA,NA,NA,NA,-26.411,NA,NA,NA,NA,NA,NA
161692,1.58035,1.90152,-4.70058,-52.273,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
161806,2.02266,1.1531,-5,NA,NA,NA,NA,-26.749,NA,NA,NA,NA,NA,NA
162053,2.02609,2.43221,-5,NA,NA,NA,NA,-27.848,NA,NA,NA,NA,NA,NA
162279,1.82945,1.23025,-3.10581,NA,NA,NA,NA,-54.344,NA,NA,NA,NA,NA,NA
162593,1.16402,2.0273,-5,NA,NA,NA,NA,-27.102,NA,NA,NA,NA,NA,NA
162756,2.13272,2.53083,-4.86534,NA,NA,-38.194,NA,NA,NA,NA,NA,NA,NA,NA
162875,1.68522,3.22799,-4.21808,NA,NA,NA,NA,NA,NA,NA,-73.361,NA,NA,NA
163057,2.20116,2.36045,-3.89297,NA,NA,NA,NA,-23.337,NA,NA,NA,NA,NA,NA
163273,2.08602,2.891,-4.11444,NA,NA,NA,NA,NA,NA,NA,-54.308,NA,NA,NA
163482,2.43435,2.80271,-4.39463,-82.401,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
163733,2.23398,2.03003,-5,NA,NA,-24.379,NA,NA,NA,NA,NA,NA,NA,NA
163867,1.77227,1.69223,-4.31895,NA,NA,NA,NA,NA,NA,NA,-42.865,NA,NA,NA
164189,2.98265,0.992619,-4.34325,NA,NA,NA,NA,-52.094,NA,NA,NA,NA,NA,NA
164249,1.68287,1.78471,-4.39568,NA,NA,NA,NA,-1.873,NA,NA,NA,NA,NA,NA
164418,1.49216,1.02705,-5,NA,NA,NA,-36.84,NA,NA,NA,NA,NA,NA,NA
164723,2.29065,0.593421,-4.87985,NA,NA,-71.017,NA,NA,NA,NA,NA,NA,NA,NA
164897,2.47033,0.715816,-5,NA,NA,NA,NA,-59.126,NA,NA,NA,NA,NA,NA
165040,1.83844,0.935826,-5,NA,NA,NA,-40.764,NA,NA,NA,NA,NA,NA,NA
165284,1.18122,1.65131,-5,NA,NA,NA,NA,NA,-45.612,NA,NA,NA,NA,NA
165473,2.36914,1.94218,-5,NA,NA,-26.503,NA,NA,NA,NA,NA,NA,NA,NA
165749,2.88746,2.65892,-4.9043,NA,NA,NA,NA,NA,NA,NA,-85.565,NA,NA,NA
165928,2.78408,2.28917,-4.46292,NA,NA,NA,NA,-35.321,NA,NA,NA,NA,NA,NA
166121,2.04254,2.44467,-3.39353,NA,NA,NA,NA,NA,NA,-74.558,NA,NA,NA,NA
166381,2.19548,1.86582,-3.00706,NA,NA,NA,NA,NA,NA,NA,NA,-125.525,NA,NA
166540,1.78465,1.49373,-3.55858,NA,NA,NA,NA,NA,NA,-83.655,NA,NA,NA,NA
166787,1.37638,1.6828,-3.92021,NA,NA,NA,-22.113,NA,NA,NA,NA,NA,NA,NA
166891,2.856,2.17749,-4.07948,NA,NA,NA,NA,-38.507,NA,NA,NA,NA,NA,NA
167126,2.31473,2.26651,-3.98002,NA,NA,-24.381,NA,NA,NA,NA,NA,NA,NA,NA
167304,2.16982,2.94465,-5,NA,NA,NA,NA,-52.183,NA,NA,NA,NA,NA,NA
167528,2.24872,2.98451,-5,NA,NA,-59.322,NA,NA,NA,NA,NA,NA,NA,NA
167675,1.40408,2.70431,-5,NA,NA,NA,NA,NA,NA,NA,-62.543,NA,NA,NA
167887,1.47949,2.52933,-4.52779,NA,NA,NA,NA,NA,NA,NA,-47.617,NA,NA,NA
168196,1.32531,2.35285,-4.17181,NA,NA,NA,NA,NA,NA,NA,-37.841,NA,NA,NA
168360,2.6286,1.93469,-4.80277,NA,NA,NA,NA,-27.664,NA,NA,NA,NA,NA,NA
168436,1.97121,1.87263,-4.40552,NA,NA,NA,NA,NA,-24.522,NA,NA,NA,NA,NA
168685,2.48562,2.58674,-3.91937,NA,NA,NA,NA,-38.557,NA,NA,NA,NA,NA,NA
168877,0.991278,1.79175,-4.39457,NA,NA,NA,NA,NA,NA,NA,-38.768,NA,NA,NA
169006,2.05208,0.982546,-3.52976,NA,NA,NA,NA,NA,NA,NA,-62.413,NA,NA,NA
169328,1.97406,2.54182,-4.12211,-64.688,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
169494,2.62424,1.83644,-4.95046,NA,NA,NA,NA,NA,NA,NA,-46.49,NA,NA,NA
169743,2.40432,2.3366,-4.3344,NA,NA,NA,NA,-23.976,NA,NA,NA,NA,NA,NA
169996,2.72336,2.85175,-4.37673,NA,NA,NA,NA,-53.674,NA,NA,NA,NA,NA,NA
170131,2.30833,2.3936,-4.74613,NA,NA,NA,NA,NA,NA,NA,-50.994,NA,NA,NA
170361,1.93723,1.54631,-5,NA,NA,NA,-19.165,NA,NA,NA,NA,NA,NA,NA
170600,1.51192,1.79458,-5,NA,NA,NA,NA,NA,-30.236,NA,NA,NA,NA,NA
170622,1.05904,2.8017,-5,NA,NA,NA,NA,-52.094,NA,NA,NA,NA,NA,NA
170820,2.25113,2.0889,-3.56162,NA,NA,-29.97,NA,NA,NA,NA,NA,NA,NA,NA
171113,1.35732,2.44108,-4.54288,NA,NA,NA,NA,NA,NA,NA,-53.966,NA,NA,NA
171245,2.5439,2.96725,-5,NA,NA,NA,NA,NA,NA,NA,-88.118,NA,NA,NA
171428,1.72454,2.59754,-5,NA,NA,NA,-39.663,NA,NA,NA,NA,NA,NA,NA
171696,1.78755,2.62631,-5,NA,NA,NA,NA,-34.516,NA,NA,NA,NA,NA,NA
171936,1.239,2.42929,-3.66188,NA,NA,NA,-35.504,NA,NA,NA,NA,NA,NA,NA
172158,1.80901,2.00754,-3.47254,NA,NA,-32.633,NA,NA,NA,NA,NA,NA,NA,NA
172310,1.75663,1.41417,-3.47534,NA,NA,NA,NA,-25.846,NA,NA,NA,NA,NA,NA
172449,0.688599,2.36164,-4.30017,NA,NA,NA,NA,-43.886,NA,NA,NA,NA,NA,NA
172746,3.08467,1.76196,-3.62124,NA,NA,-61.652,NA,NA,NA,NA,NA,NA,NA,NA
172806,1.1325,1.38935,-2.69783,NA,NA,NA,NA,-88.897,NA,NA,NA,NA,NA,NA
173116,1.92839,2.0282,-3.86862,NA,NA,NA,NA,NA,NA,NA,-26.786,NA,NA,NA
173365,0.720107,2.97315,-4.80319,NA,NA,-73.862,NA,NA,NA,NA,NA,NA,NA,NA
173577,1.12534,1.49763,-4.98891,NA,NA,-38.096,NA,NA,NA,NA,NA,NA,NA,NA
173690,1.38303,0.710998,-4.98932,NA,NA,NA,NA,-72.254,NA,NA,NA,NA,NA,NA
173909,0.0547288,1.41844,-5,NA,NA,NA,NA,NA,-105.6,NA,NA,NA,NA,NA
174025,0.18055,0.99247,-5,NA,NA,NA,NA,NA,NA,-139.961,NA,NA,NA,NA
174306,0.409683,1.46625,-4.29228,NA,NA,-63.085,NA,NA,NA,NA,NA,NA,NA,NA
174429,0.72019,0.906252,-5,NA,NA,NA,-93.759,NA,NA,NA,NA,NA,NA,NA
174718,1.43066,1.99756,-5,NA,NA,NA,-24.55,NA,NA,NA,NA,NA,NA,NA
174977,2.29768,2.03368,-4.88748,NA,NA,NA,NA,NA,NA,-61.865,NA,NA,NA,NA
175090,1.8475,1.04872,-3.78726,NA,NA,-28.781,NA,NA,NA,NA,NA,NA,NA,NA
175296,1.10944,1.27713,-4.51984,NA,NA,NA,NA,-25.481,NA,NA,NA,NA,NA,NA
175485,1.20133,0.910179,-5,NA,NA,NA,-60.888,NA,NA,NA,NA,NA,NA,NA
175659,1.89854,1.55775,-5,NA,NA,NA,NA,NA,-30.024,NA,NA,NA,NA,NA
175878,4.34845,1.78947,-4.12306,NA,NA,-146.084,NA,NA,NA,NA,NA,NA,NA,NA
176189,3.08391,2.22656,-4.08019,NA,NA,-57.787,NA,NA,NA,NA,NA,NA,NA,NA
176248,2.59936,1.21363,-3.52842,NA,NA,NA,NA,NA,-59.142,NA,NA,NA,NA,NA
176483,2.49598,1.27088,-4.75164,NA,NA,NA,NA,-26.748,NA,NA,NA,NA,NA,NA
176624,2.03193,1.69851,-3.86728,-61.77,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
176858,2.60907,2.87866,-4.24869,NA,NA,NA,NA,-51.259,NA,NA,NA,NA,NA,NA
177028,1.81343,1.82472,-5,NA,NA,NA,NA,-15.549,NA,NA,NA,NA,NA,NA
177226,2.86668,1.42689,-5,NA,NA,NA,-43.145,NA,NA,NA,NA,NA,NA,NA
177572,1.56902,1.17394,-4.08618,NA,NA,NA,-22.131,NA,NA,NA,NA,NA,NA,NA
177761,3.05068,1.06319,-5,NA,NA,NA,-66.488,NA,NA,NA,NA,NA,NA,NA
177939,2.89085,1.29751,-4.23309,NA,NA,NA,NA,-38.207,NA,NA,NA,NA,NA,NA
178196,2.25476,2.01677,-4.81057,NA,NA,NA,NA,-16.801,NA,NA,NA,NA,NA,NA
178367,0.936131,2.04655,-4.25146,NA,NA,NA,NA,-25.637,NA,NA,NA,NA,NA,NA
178495,1.98459,2.81792,-4.42497,NA,NA,NA,-35.437,NA,NA,NA,NA,NA,NA,NA
178676,2.63034,2.84164,-4.57968,NA,NA,NA,-61.395,NA,NA,NA,NA,NA,NA,NA
178932,1.75777,2.45082,-5,NA,NA,NA,NA,-27.264,NA,NA,NA,NA,NA,NA
179175,1.26319,1.78997,-5,NA,NA,NA,NA,-22.768,NA,NA,NA,NA,NA,NA
179246,2.2656,2.21531,-5,NA,NA,NA,NA,-25.637,NA,NA,NA,NA,NA,NA
179589,1.20938,1.25387,-4.46042,NA,NA,NA,NA,NA,NA,NA,-52.555,NA,NA,NA
179656,2.06228,0.877956,-4.85697,NA,NA,NA,-47.22,NA,NA,NA,NA,NA,NA,NA
179985,1.80379,1.89079,-5,NA,NA,-20.369,NA,NA,NA,NA,NA,NA,NA,NA
180105,0.676186,2.4649,-5,NA,NA,NA,NA,-54.7,NA,NA,NA,NA,NA,NA
180225,1.26332,2.57367,-4.8708,NA,NA,-35.649,NA,NA,NA,NA,NA,NA,NA,NA
180417,1.78802,2.72752,-4.14011,NA,NA,NA,NA,NA,-45.815,NA,NA,NA,NA,NA
180610,2.20603,0.78892,-3.4341,NA,NA,NA,NA,NA,NA,NA,-84.929,NA,NA,NA
180851,1.7562,2.41377,-4.85488,NA,NA,NA,NA,-22.891,NA,NA,NA,NA,NA,NA
181036,1.64931,2.50174,-4.90149,NA,NA,NA,NA,-26.65,NA,NA,NA,NA,NA,NA
181352,1.97019,1.72164,-5,NA,NA,NA,NA,NA,-40.049,NA,NA,NA,NA,NA
181588,1.49759,1.16479,-5,NA,NA,NA,NA,NA,-47.024,NA,NA,NA,NA,NA
181611,1.58196,1.56835,-5,NA,NA,NA,NA,NA,NA,-60.505,NA,NA,NA,NA
181802,1.71682,1.60985,-5,NA,NA,NA,-20.959,NA,NA,NA,NA,NA,NA,NA
182155,1.76809,0.759758,-4.49355,NA,NA,NA,NA,-38.306,NA,NA,NA,NA,NA,NA
182362,1.65645,1.70491,-4.8698,NA,NA,NA,NA,-10.486,NA,NA,NA,NA,NA,NA
182402,2.96205,2.74374,-5,-101.237,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
182645,2.90434,2.6355,-5,NA,NA,NA,NA,NA,NA,NA,-86.993,NA,NA,NA
182995,1.65063,2.66056,-5,NA,NA,NA,NA,-36.379,NA,NA,NA,NA,NA,NA
183133,1.01853,1.53502,-5,NA,NA,NA,NA,-33.764,NA,NA,NA,NA,NA,NA
183301,1.38308,1.71805,-5,NA,NA,NA,NA,-19.053,NA,NA,NA,NA,NA,NA
183425,1.75822,1.35677,-4.8888,NA,NA,NA,NA,NA,NA,NA,-38.87,NA,NA,NA
183713,1.80293,1.85242,-5,NA,NA,-26.297,NA,NA,NA,NA,NA,NA,NA,NA
183974,1.52863,2.01889,-5,NA,NA,-24.205,NA,NA,NA,NA,NA,NA,NA,NA
184100,2.29815,1.33123,-5,NA,NA,NA,NA,-24.19,NA,NA,NA,NA,NA,NA
184368,1.44885,1.86263,-5,NA,NA,-24.683,NA,NA,NA,NA,NA,NA,NA,NA
184497,2.07261,2.16161,-5,NA,NA,-30.81,NA,NA,NA,NA,NA,NA,NA,NA
184654,2.38954,2.27808,-5,NA,NA,NA,NA,-29.715,NA,NA,NA,NA,NA,NA
184874,2.19077,1.88253,-5,NA,NA,NA,NA,NA,NA,NA,-32.641,NA,NA,NA
185040,1.59356,2.83499,-3.71339,NA,NA,NA,NA,-45.081,NA,NA,NA,NA,NA,NA
185337,2.36394,2.96486,-5,NA,NA,NA,NA,-56.296,NA,NA,NA,NA,NA,NA
185469,2.88236,2.97963,-4.75245,NA,NA,NA,-79.288,NA,NA,NA,NA,NA,NA,NA
185722,3.46317,2.68178,-5,NA,NA,NA,-99.569,NA,NA,NA,NA,NA,NA,NA
185963,3.23514,1.8446,-4.42076,NA,NA,NA,-63.001,NA,NA,NA,NA,NA,NA,NA
186182,2.9899,2.44313,-5,NA,NA,NA,NA,NA,-72.958,NA,NA,NA,NA,NA
186388,1.37093,3.34142,-4.86506,NA,NA,NA,NA,-71.905,NA,NA,NA,NA,NA,NA
186470,2.13927,1.66095,-5,NA,NA,-24.413,NA,NA,NA,NA,NA,NA,NA,NA
186800,1.11821,1.80447,-5,NA,NA,NA,-33.444,NA,NA,NA,NA,NA,NA,NA
186969,1.19515,2.5382,-5,NA,NA,NA,NA,NA,-61.272,NA,NA,NA,NA,NA
187167,2.05606,1.69079,-5,NA,NA,NA,-17.411,NA,NA,NA,NA,NA,NA,NA
187206,2.34532,2.09719,-4.68979,NA,NA,-24.735,NA,NA,NA,NA,NA,NA,NA,NA
187507,1.21284,2.88071,-5,NA,NA,-56.215,NA,NA,NA,NA,NA,NA,NA,NA
187782,0.140342,2.52319,-4.2795,NA,NA,NA,NA,NA,NA,NA,-108.715,NA,NA,NA
187808,1.31255,1.95668,-4.05891,NA,NA,NA,NA,NA,NA,NA,-35.465,NA,NA,NA
188133,2.10717,0.593323,-4.69835,NA,NA,-73.701,NA,NA,NA,NA,NA,NA,NA,NA
188207,2.47668,0.822718,-5,NA,NA,NA,NA,NA,NA,NA,-70.754,NA,NA,NA
188476,1.61537,1.41165,-3.57111,NA,NA,NA,-28.426,NA,NA,NA,NA,NA,NA,NA
188645,2.76298,2.32063,-4.57931,NA,NA,NA,NA,-35.632,NA,NA,NA,NA,NA,NA
188831,2.76556,2.98026,-5,NA,NA,NA,NA,-70.987,NA,NA,NA,NA,NA,NA
189122,2.39232,2.32485,-5,NA,NA,-38.228,NA,NA,NA,NA,NA,NA,NA,NA
189356,1.26086,2.81037,-5,NA,NA,NA,NA,NA,NA,NA,-74.272,NA,NA,NA
189467,2.54884,0.771728,-5,NA,NA,NA,NA,NA,NA,NA,-86.886,NA,NA,NA
189740,2.33505,0.657623,-5,NA,NA,NA,-65.034,NA,NA,NA,NA,NA,NA,NA
189823,2.75582,2.41393,-5,NA,NA,-47.021,NA,NA,NA,NA,NA,NA,NA,NA
190017,1.02971,1.49535,-5,NA,NA,-46.393,NA,NA,NA,NA,NA,NA,NA,NA
190298,0.450922,2.19632,-3.56477,NA,NA,-71.054,NA,NA,NA,NA,NA,NA,NA,NA
190517,0.915718,1.98948,-5,NA,NA,-38.047,NA,NA,NA,NA,NA,NA,NA,NA
190794,1.16929,2.41402,-5,NA,NA,-36.185,NA,NA,NA,NA,NA,NA,NA,NA
190816,1.54716,2.18416,-5,NA,NA,-31.134,NA,NA,NA,NA,NA,NA,NA,NA
191083,1.84005,1.17787,-5,NA,NA,NA,-25.964,NA,NA,NA,NA,NA,NA,NA
191269,0.831993,1.74043,-5,NA,NA,-49.132,NA,NA,NA,NA,NA,NA,NA,NA
191521,1.34744,1.88065,-4.29651,NA,NA,-14.633,NA,NA,NA,NA,NA,NA,NA,NA
191605,1.58502,1.40662,-3.53242,NA,NA,NA,-31.035,NA,NA,NA,NA,NA,NA,NA
191888,1.51884,0.940138,-4.76522,NA,NA,NA,NA,-34.937,NA,NA,NA,NA,NA,NA
192052,2.46817,0.709291,-5,NA,NA,NA,NA,NA,-69.106,NA,NA,NA,NA,NA
192333,1.87468,2.54645,-5,NA,NA,NA,-32.504,NA,NA,NA,NA,NA,NA,NA
192491,1.27942,2.31215,-4.9928,NA,NA,-33.765,NA,NA,NA,NA,NA,NA,NA,NA
192642,2.45894,1.32354,-5,NA,NA,-33.857,NA,NA,NA,NA,NA,NA,NA,NA
192815,1.56824,2.49465,-5,NA,NA,-31.288,NA,NA,NA,NA,NA,NA,NA,NA
193154,2.21341,1.36862,-5,NA,NA,-27.742,NA,NA,NA,NA,NA,NA,NA,NA
193360,1.7026,2.17067,-5,NA,NA,NA,NA,NA,-35.086,NA,NA,NA,NA,NA
193501,0.953691,1.7767,-5,NA,NA,NA,-35.159,NA,NA,NA,NA,NA,NA,NA
193693,-0.0103246,1.47899,-5,NA,NA,NA,NA,NA,-115.862,NA,NA,NA,NA,NA
193939,0.369133,0.661446,-5,NA,NA,NA,-137.186,NA,NA,NA,NA,NA,NA,NA
194146,1.23329,1.30351,-4.56288,NA,NA,NA,NA,-17.059,NA,NA,NA,NA,NA,NA
194277,0.805175,1.67017,-4.60233,NA,NA,NA,-43.335,NA,NA,NA,NA,NA,NA,NA
194572,1.9239,0.993424,-4.35178,NA,NA,NA,-22.164,NA,NA,NA,NA,NA,NA,NA
194751,1.36469,1.57473,-3.14831,NA,NA,NA,NA,NA,-57.659,NA,NA,NA,NA,NA
194994,1.4934,2.13287,-4.05963,NA,NA,NA,NA,NA,-28.257,NA,NA,NA,NA,NA
195140,1.43604,1.90482,-3.61875,NA,NA,NA,NA,NA,-35.645,NA,NA,NA,NA,NA
195202,2.34231,2.47469,-3.75959,NA,NA,NA,NA,NA,-61.995,NA,NA,NA,NA,NA
195544,1.41342,1.38615,-5,NA,NA,NA,NA,NA,NA,NA,NA,-96.794,NA,NA
195643,2.55592,1.78567,-5,NA,NA,NA,NA,NA,NA,-75.212,NA,NA,NA,NA
195923,0.594763,1.18937,-4.2212,NA,NA,NA,-66.399,NA,NA,NA,NA,NA,NA,NA
196053,1.78903,1.98614,-4.22318,NA,NA,-6.583,NA,NA,NA,NA,NA,NA,NA,NA
196290,1.68381,2.08236,-4.67673,NA,NA,-14.281,NA,NA,NA,NA,NA,NA,NA,NA
196533,1.1491,1.95854,-5,NA,NA,NA,NA,-28.176,NA,NA,NA,NA,NA,NA
196766,1.16282,1.46587,-5,NA,NA,-39.996,NA,NA,NA,NA,NA,NA,NA,NA
196815,2.21305,1.03928,-5,NA,NA,NA,NA,-34.284,NA,NA,NA,NA,NA,NA
197106,1.81839,1.6171,-5,NA,NA,NA,NA,NA,NA,-76.612,NA,NA,NA,NA
197344,2.25552,1.32343,-5,NA,NA,NA,NA,-23.714,NA,NA,NA,NA,NA,NA
197546,2.28964,1.46369,-4.43688,NA,NA,NA,NA,NA,NA,NA,-45.256,NA,NA,NA
197650,2.24788,1.74473,-4.72378,NA,NA,NA,NA,NA,NA,NA,-43.475,NA,NA,NA
197944,1.66021,2.66732,-5,NA,NA,-37.258,NA,NA,NA,NA,NA,NA,NA,NA
198015,2.26069,2.50524,-4.56897,NA,NA,NA,NA,-25.603,NA,NA,NA,NA,NA,NA
198350,2.35314,1.72523,-5,NA,NA,NA,-23.976,NA,NA,NA,NA,NA,NA,NA
198481,1.25407,2.67511,-5,NA,NA,NA,NA,NA,-52.786,NA,NA,NA,NA,NA
198669,1.36979,3.01163,-5,NA,NA,NA,-56.276,NA,NA,NA,NA,NA,NA,NA
198810,2.59049,2.68321,-4.85541,NA,NA,-54.132,NA,NA,NA,NA,NA,NA,NA,NA
199134,3.05113,1.8472,-4.71233,NA,NA,NA,NA,-43.94,NA,NA,NA,NA,NA,NA
199229,2.18204,1.92428,-5,NA,NA,NA,NA,-18.777,NA,NA,NA,NA,NA,NA
199565,1.62601,2.0248,-4.91183,NA,NA,NA,-16.337,NA,NA,NA,NA,NA,NA,NA
199650,2.22239,0.720773,-4.25632,NA,NA,NA,NA,NA,NA,NA,-64.364,NA,NA,NA
199998,1.88415,0.917196,-3.72907,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-217.01
