id,x0,x1,x2,fitness6.5,fitness5.5,fitness4,fitness4.5,fitness5,fitness7,fitness8,fitness8.5,fitness9.5,fitness10.5,fitness9,fitness7.5,fitness6,fitness3.5,fitness10,fitness3,fitness2.5,fitness1,fitness0.5,fitness1.5,fitness2
100967,7.82833,8.81643,7.43608,NA,NA,NA,NA,NA,0.718,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
101011,8.80221,10.0642,7.42629,NA,NA,NA,NA,NA,NA,0.319,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
101301,7.94612,10.0502,8.57155,NA,NA,NA,NA,NA,NA,0.37,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
101592,7.34823,8.88114,6.90077,NA,NA,NA,NA,NA,NA,NA,NA,0.287,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
101605,7.51378,8.53998,6.51669,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.329,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
101939,8.6488,8.53354,6.91356,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.15,NA,NA,NA,NA,NA,NA
102125,9.86677,7.7357,8.26359,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.011,NA,NA,NA,NA,NA,NA
102229,8.9815,7.47389,6.99674,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.339,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
102554,8.50632,9.12626,7.12765,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.53,NA,NA,NA,NA,NA,NA,NA,NA,NA
102751,8.26076,9.48678,7.52994,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.118,NA,NA,NA,NA,NA,NA,NA,NA
102955,7.19542,8.49218,7.05708,NA,NA,NA,NA,NA,0.669,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
103080,8.71828,8.73376,7.03194,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.563,NA,NA,NA,NA,NA,NA,NA,NA,NA
103392,8.70586,9.39119,7.78178,NA,NA,NA,NA,NA,0.417,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
103494,7.6021,8.84923,7.50695,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.335,NA,NA,NA,NA,NA,NA,NA,NA
103781,9.15301,6.70962,6.96418,NA,NA,NA,NA,NA,0.225,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
103871,8.51289,7.39148,8.24936,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.804,NA,NA,NA,NA,NA,NA,NA,NA,NA
104046,8.33757,8.17483,8.12973,0.508,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
104249,8.42627,8.53082,7.7857,NA,NA,NA,NA,NA,NA,0.769,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
104423,7.98085,7.01023,7.85888,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.853,NA,NA,NA,NA,NA,NA,NA,NA,NA
104711,8.18451,6.5189,7.7465,NA,NA,NA,NA,NA,NA,0.662,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
104892,8.75631,7.80392,8.08948,0.509,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
105123,8.58876,8.17962,7.41184,NA,NA,NA,NA,NA,NA,0.804,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
105291,8.83486,7.99979,6.30711,NA,NA,NA,NA,NA,NA,NA,0.304,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
105476,7.92263,7.63828,5.99081,NA,NA,NA,NA,NA,NA,0.503,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
105720,8.2728,9.59597,7.04338,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.162,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
105958,7.7806,10.5,7.70791,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.015,NA,NA,NA,NA,NA,NA
106041,8.03792,9.26334,7.53322,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.155,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
106238,7.50932,8.63439,6.91775,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.487,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
106549,6.14687,8.42233,7.44974,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.308,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
106793,5.1924,7.74924,6.62069,NA,NA,NA,NA,NA,0.253,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
106827,5.36886,7.96313,6.34913,NA,NA,NA,NA,NA,NA,NA,NA,-0.17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
107013,6.32628,7.06718,7.31211,NA,NA,NA,NA,NA,NA,0.526,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
107230,5.76224,7.76789,8.56476,NA,NA,NA,NA,NA,0.308,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
107562,6.67407,7.77502,7.68795,NA,NA,NA,NA,NA,NA,NA,NA,0.458,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
107605,7.03718,7.97716,6.69326,NA,NA,NA,NA,NA,NA,NA,0.601,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
107898,7.12571,6.80011,5.23431,NA,NA,NA,NA,NA,NA,NA,0.241,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
108129,9.01672,8.37596,6.11278,NA,NA,NA,NA,NA,NA,0.248,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
108340,9.98008,7.41076,8.18582,NA,NA,NA,NA,NA,NA,NA,0.352,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
108574,8.51186,8.20973,8.56037,NA,NA,NA,NA,NA,NA,0.71,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
108637,7.95889,8.07367,7.77906,NA,NA,NA,NA,NA,0.843,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
108877,9.14517,9.07894,3.3943,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.094,NA,NA,NA,NA,NA,NA,NA,NA,NA
109004,6.95909,8.26589,3.12772,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.121,NA,NA,NA,NA,NA,NA,NA,NA
109276,8.14308,9.66518,2.56484,0.05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
109486,7.78398,9.42226,2.09294,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.577,NA,NA,NA,NA,NA,NA,NA,NA,NA
109683,7.54292,8.60401,1.55256,NA,NA,NA,NA,NA,NA,NA,0.311,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
109959,6.02575,7.98225,2.29591,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.508,NA,NA,NA,NA,NA,NA,NA,NA,NA
110200,4.79384,7.66469,2.82401,NA,NA,NA,NA,NA,NA,NA,0.216,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
110213,4.30158,7.89698,1.89601,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.732,NA,NA,NA,NA,NA,NA,NA,NA,NA
110555,3.13516,8.4293,0.588116,NA,NA,NA,NA,NA,NA,0.367,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
110663,4.03527,7.82779,0.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.367,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
110817,3.84974,6.4042,0.5,NA,NA,NA,NA,NA,NA,NA,0.14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
111079,4.1094,7.59184,2.16169,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.982,NA,NA,NA,NA,NA,NA,NA,NA,NA
111224,3.56068,9.47092,1.9336,-0.077,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
111450,4.6376,9.23046,2.17669,NA,0.033,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
111608,4.47572,9.34848,2.85846,NA,NA,NA,NA,NA,0.061,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
111982,4.54076,8.80349,1.47258,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.278,NA,NA,NA,NA,NA,NA,NA,NA,NA
112003,4.97276,8.84015,0.5,NA,NA,NA,NA,NA,NA,NA,-0.01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
112354,6.59657,7.669,1.90005,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.35,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
112588,6.07225,7.7984,2.37747,NA,NA,NA,NA,NA,NA,NA,0.397,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
112708,4.81423,8.1954,2.02771,NA,NA,NA,NA,NA,NA,NA,0.543,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
112918,5.159,9.19063,2.15182,NA,NA,NA,NA,NA,NA,NA,0.219,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
113101,5.33929,10.2493,1.20274,NA,NA,NA,NA,NA,NA,NA,NA,-0.341,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
113370,6.85054,9.0262,1.06443,NA,NA,NA,NA,NA,NA,NA,0.419,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
113568,8.05679,8.32226,1.49676,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.004,NA,NA,NA,NA,NA,NA
113793,8.87923,7.65877,1.30187,NA,NA,NA,NA,NA,NA,0.657,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
113882,7.90177,7.25663,0.5,NA,NA,NA,NA,NA,0.408,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
114185,8.68037,7.37026,1.03956,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.621,NA,NA,NA,NA,NA,NA,NA,NA,NA
114398,7.72063,7.25043,0.5,0.291,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
114568,8.08227,7.89069,0.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.555,NA,NA,NA,NA,NA,NA,NA,NA,NA
114635,6.48253,7.4483,0.5,NA,NA,NA,NA,NA,NA,NA,0.237,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
114945,8.12676,6.77329,1.66035,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.258,NA,NA,NA,NA,NA,NA,NA,NA,NA
115101,8.87551,5.93577,2.64556,NA,NA,NA,NA,NA,NA,-0.007,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
115350,9.36212,6.85736,2.62345,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.164,NA,NA,NA,NA,NA,NA,NA,NA,NA
115404,7.39828,6.93539,2.97611,NA,NA,NA,NA,NA,0.226,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
115690,9.00076,8.14633,1.93533,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.087,NA,NA,NA,NA,NA,NA,NA,NA
115853,8.9931,8.85381,3.76335,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.024,NA,NA,NA,NA,NA,NA,NA,NA
116115,7.04622,8.69638,4.15189,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.737,NA,NA,NA,NA,NA,NA,NA,NA,NA
116340,8.82764,7.97902,3.81806,0.427,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
116411,8.48139,6.87075,4.32203,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.695,NA,NA,NA,NA,NA,NA,NA,NA,NA
116753,7.74573,8.24555,4.11383,NA,NA,NA,NA,NA,0.785,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
116934,7.65755,8.31031,4.15926,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.93,NA,NA,NA,NA,NA,NA,NA,NA,NA
117082,7.63069,9.19351,3.94864,NA,NA,NA,NA,NA,0.518,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
117324,6.61365,7.73659,4.27365,0.399,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
117560,7.3378,8.65483,4.30116,NA,NA,NA,NA,0.547,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
117755,10.347,8.5416,3.69046,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.016,NA,NA,NA,NA,NA,NA,NA
117958,9.21959,9.26103,3.40071,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.135,NA,NA,NA,NA
118189,9.12839,9.01491,4.83848,NA,NA,0.163,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
118376,7.26958,7.37317,4.69151,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.552,NA,NA,NA,NA,NA,NA,NA
118594,7.57862,7.76128,4.61114,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.829,NA,NA,NA,NA
118737,7.73996,8.5425,5.84743,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.396,NA,NA,NA
118861,7.07631,7.81584,8.31288,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.443,NA,NA
119017,7.16035,6.18171,7.92926,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.126,NA,NA
119242,7.80193,6.06105,6.79813,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.223,NA,NA
119433,8.82857,6.05155,7.46358,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.314
119654,8.51393,5.71079,7.03079,NA,NA,NA,0.252,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
119869,7.83992,6.87334,7.49526,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.378,NA,NA,NA,NA,NA,NA,NA,NA
120103,7.47418,6.74424,8.11199,NA,NA,NA,NA,NA,0.666,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
120213,7.77,7.04874,7.39422,NA,NA,NA,NA,NA,0.821,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
120447,7.20474,7.50813,7.92325,NA,NA,NA,NA,NA,0.847,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
120760,7.61269,8.54631,7.63908,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.633,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
120887,5.71166,8.5967,8.38566,NA,NA,NA,NA,NA,NA,0.247,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
121084,7.18999,9.07767,7.73165,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.673,NA,NA,NA,NA,NA,NA,NA,NA,NA
121316,6.9694,8.35647,7.6334,NA,NA,NA,NA,NA,NA,NA,NA,0.423,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
121522,8.09871,9.84955,8.28718,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.023,NA,NA,NA,NA,NA,NA
121619,8.57673,9.7434,7.49324,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.435,NA,NA,NA,NA,NA,NA,NA,NA,NA
121858,7.34497,10.5,8.13354,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.433,NA,NA,NA,NA,NA,NA,NA,NA,NA
122143,7.96953,8.4015,8.89112,NA,NA,NA,NA,NA,NA,0.683,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
122221,8.33101,7.12248,8.79262,0.412,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
122438,8.65114,8.04846,8.5325,0.36,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
122777,8.77642,6.84935,9.6969,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.234,NA,NA,NA,NA,NA,NA,NA,NA,NA
122894,7.86326,6.35978,10.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.132,NA,NA,NA,NA,NA,NA,NA,NA,NA
123066,7.88396,6.94976,9.15671,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.577,NA,NA,NA,NA,NA,NA,NA,NA,NA
123287,7.54408,7.13596,9.47966,NA,NA,NA,NA,NA,NA,0.554,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
123597,5.66574,7.24287,7.92351,NA,NA,NA,NA,NA,NA,NA,0.368,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
123669,4.52419,7.30613,6.48746,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.318,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
123964,4.11754,9.27863,8.26891,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.604,NA,NA,NA,NA,NA,NA,NA,NA,NA
124027,4.64601,9.34105,7.68759,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.499,NA,NA,NA,NA,NA,NA,NA,NA,NA
124387,4.3903,7.29086,7.02008,NA,NA,NA,NA,NA,NA,0.758,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
124493,4.18349,6.86866,8.54197,NA,NA,NA,NA,NA,NA,NA,0.608,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
124626,5.17193,7.03745,8.93604,NA,NA,NA,NA,NA,0.19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
124809,5.30368,8.16511,7.60045,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.029,NA,NA,NA,NA,NA,NA,NA,NA
125072,4.65978,6.57013,7.29326,NA,NA,NA,NA,NA,0.477,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
125210,4.35458,7.56997,8.35184,0.626,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
125494,3.70433,6.36128,7.88837,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.511,NA,NA,NA,NA,NA,NA,NA,NA,NA
125727,2.82649,7.8788,8.21761,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.486,NA,NA,NA,NA,NA,NA,NA,NA,NA
125898,2.14929,7.88875,7.47781,0.743,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
126083,2.01885,7.52639,8.2516,0.537,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
126376,2.27179,8.63032,8.521,NA,NA,NA,NA,NA,NA,0.693,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
126532,3.66614,8.15405,9.37754,NA,NA,NA,NA,NA,NA,NA,0.39,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
126761,4.06455,7.81461,8.6329,NA,NA,NA,NA,NA,NA,NA,0.773,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
126824,3.27103,8.69938,8.63576,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.276,NA,NA,NA,NA,NA,NA,NA,NA,NA
127138,3.88586,9.37369,8.67881,0.241,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
127221,3.26133,8.91964,7.07283,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.121,NA,NA,NA,NA,NA,NA,NA,NA
127434,3.31811,8.57567,7.509,NA,NA,NA,NA,NA,0.405,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
127622,2.38383,8.00165,7.85242,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.889,NA,NA,NA,NA,NA,NA,NA,NA,NA
127971,3.70178,9.43447,5.89036,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
128110,3.55533,9.18977,7.29585,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.425,NA,NA,NA,NA,NA,NA,NA,NA,NA
128396,4.13746,10.5,9.01563,NA,NA,NA,NA,NA,NA,0.249,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
128428,4.75248,10.5,8.61228,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.152,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
128798,4.33093,10.5,7.98359,NA,NA,NA,NA,NA,NA,0.43,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
128885,3.7324,8.94893,7.11985,NA,NA,NA,NA,NA,NA,0.586,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
129140,4.51156,9.76837,8.01411,NA,NA,NA,NA,NA,NA,0.45,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
129220,3.57917,9.00692,8.00645,NA,NA,NA,NA,NA,NA,NA,0.459,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
129421,3.88868,9.9625,8.14124,NA,NA,NA,NA,NA,NA,NA,0.354,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
129686,3.20257,10.0425,7.97738,NA,NA,NA,NA,NA,-0.007,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
129857,3.66165,8.77447,8.41031,NA,NA,NA,NA,NA,0.426,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
130041,4.24166,8.8827,8.55932,NA,NA,NA,NA,NA,NA,NA,0.506,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
130322,4.4834,7.30557,7.64487,NA,NA,NA,NA,NA,NA,0.858,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
130517,4.56423,6.66575,6.84013,NA,NA,NA,NA,NA,NA,0.488,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
130667,4.72376,7.16483,7.22288,NA,NA,NA,NA,NA,NA,0.676,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
130967,3.72415,6.91434,6.65905,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.516,NA,NA,NA,NA,NA,NA,NA,NA,NA
131076,2.60086,8.84154,7.17753,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.437,NA,NA,NA,NA,NA,NA,NA,NA,NA
131220,2.66413,9.20405,8.10724,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.319,NA,NA,NA,NA,NA,NA,NA,NA,NA
131484,2.43495,8.93457,7.27606,NA,NA,NA,NA,NA,0.459,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
131705,1.73458,9.28612,7.00936,NA,NA,NA,NA,NA,0.013,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
131829,1.75235,8.58937,6.07046,NA,NA,NA,NA,NA,-0.155,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
132011,1.94353,9.43669,7.17372,0.119,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
132302,2.26137,9.19911,6.08048,NA,NA,NA,NA,NA,0.18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
132573,3.89177,9.28613,7.51085,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.415,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
132624,4.64942,8.05297,6.88658,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.452,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
132925,7.26685,7.64283,7.05075,NA,NA,NA,NA,NA,NA,NA,0.75,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
133189,5.60158,8.18836,7.2083,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.108,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
133399,7.14728,7.97957,7.60728,NA,NA,NA,NA,NA,NA,NA,0.798,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
133567,7.20857,7.91025,7.34937,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.909,NA,NA,NA,NA,NA,NA,NA,NA,NA
133765,6.82906,8.07692,7.5867,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.511,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
133929,8.00498,7.26515,7.17979,NA,NA,NA,NA,NA,NA,NA,NA,0.499,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
134076,6.91805,8.67744,7.40557,NA,NA,NA,NA,NA,NA,NA,NA,0.36,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
134330,7.15567,9.75857,7.95497,NA,NA,NA,NA,NA,NA,NA,0.337,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
134450,6.31871,7.33325,7.42019,NA,NA,NA,NA,NA,NA,NA,0.531,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
