id,x0,x1,x2,fitness1.5,fitness3,fitness3.5,fitness5,fitness4.5,fitness4,fitness2.5,fitness0.5,fitness-0.5,fitness-1,fitness-1.5,fitness0,fitness-2,fitness-2.5,fitness2,fitness1
127989,5,5,-5,NA,NA,NA,2559.19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
128584,5,5,-4.85022,NA,NA,NA,NA,1815.308,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
128735,3.84203,5,-5,NA,NA,NA,967.856,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
129023,4.93449,4.86116,-2.05188,NA,NA,NA,9487.863,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
129238,5,4.23949,-0.243211,NA,NA,NA,5801.374,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
129334,5,4.20234,-0.148695,NA,NA,NA,5110.787,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
129566,5,4.54974,-0.54484,NA,NA,NA,928.763,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
129815,5,5,-0.322933,NA,NA,NA,NA,3634.423,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
129892,5,4.35006,-0.0763704,NA,NA,NA,3527.826,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
130276,4.28265,4.88682,-0.203237,NA,NA,NA,6451.463,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
130296,3.60469,5,-0.85402,NA,NA,NA,2105.24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
130489,4.3495,4.93981,-1.31507,NA,NA,NA,6883.347,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
130695,5,5,-1.10371,NA,NA,NA,1158.019,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
130905,5,4.70273,-1.84776,NA,NA,NA,3709.222,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
131238,5,4.02901,-1.23903,NA,NA,NA,803.202,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
131341,5,3.60078,-0.775654,NA,NA,NA,2054.576,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
131616,5,4.20002,-0.317768,NA,NA,NA,3370.903,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
131688,5,5,-0.905177,NA,NA,NA,11377.836,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
132043,5,5,-0.564705,NA,NA,NA,5799.715,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
132169,5,4.73985,-0.885842,NA,NA,NA,13321.302,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
132442,5,4.113,0.865179,NA,NA,NA,1224.658,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
132553,4.34799,4.78816,1.90799,NA,NA,NA,1397.408,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
132790,5,5,2.34885,NA,NA,NA,2507.683,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
132934,5,4.92749,2.32103,NA,NA,1199.399,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
133186,4.38708,5,5,NA,NA,NA,NA,2140.183,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
133442,5,4.80382,4.7853,NA,NA,NA,NA,2239.746,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
133614,4.26316,5,5,NA,NA,NA,5536.511,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
133815,4.34544,4.79656,5,NA,NA,NA,6419.102,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
133920,4.35157,4.61313,5,NA,NA,NA,2644.581,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
134158,4.33285,4.9061,4.08299,NA,NA,NA,NA,664.947,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
134421,5,5,4.24723,NA,NA,NA,5470.346,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
134622,4.21489,5,5,NA,NA,NA,6242.403,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
134692,5,4.75102,5,NA,NA,3618.827,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
134926,5,5,5,NA,NA,NA,NA,NA,NA,1307.195,NA,NA,NA,NA,NA,NA,NA,NA,NA
135224,5,5,5,2394.179,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
135406,4.79124,5,5,3164.901,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
135557,4.55928,5,5,NA,NA,NA,NA,NA,NA,NA,838.17,NA,NA,NA,NA,NA,NA,NA,NA
135684,5,5,3.62673,NA,NA,NA,NA,NA,NA,NA,NA,2642.3,NA,NA,NA,NA,NA,NA,NA
135988,5,5,4.74168,NA,NA,NA,NA,NA,NA,NA,NA,NA,5561.078,NA,NA,NA,NA,NA,NA
136228,5,5,5,NA,NA,NA,NA,NA,NA,NA,NA,4295.649,NA,NA,NA,NA,NA,NA,NA
136340,5,5,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,12822.188,NA,NA,NA,NA,NA,NA
136636,4.944,4.25969,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6426.147,NA,NA,NA,NA,NA
136686,5,4.98265,5,NA,NA,NA,NA,NA,NA,NA,NA,11497.025,NA,NA,NA,NA,NA,NA,NA
136956,5,4.77854,5,NA,NA,NA,NA,NA,NA,NA,NA,3262.734,NA,NA,NA,NA,NA,NA,NA
137145,5,4.29654,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2581.256,NA,NA,NA,NA
137462,5,5,5,NA,NA,NA,NA,NA,NA,NA,NA,463.231,NA,NA,NA,NA,NA,NA,NA
137509,5,5,4.87588,NA,NA,NA,NA,NA,NA,NA,NA,13915.473,NA,NA,NA,NA,NA,NA,NA
137769,5,4.80541,4.83819,NA,NA,NA,NA,NA,NA,NA,NA,NA,10634.021,NA,NA,NA,NA,NA,NA
137893,5,3.25517,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3887.455,NA,NA,NA,NA,NA
138252,5,4.82959,5,NA,NA,NA,NA,NA,NA,NA,NA,8177.134,NA,NA,NA,NA,NA,NA,NA
138442,4.94786,5,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,15640.022,NA,NA,NA,NA,NA,NA
138469,5,5,4.98521,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5194.63,NA,NA,NA
138864,5,5,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1550.544,NA,NA,NA
138867,5,4.9298,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,8044.176,NA,NA,NA,NA,NA,NA
139204,4.18848,5,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4150.737,NA,NA,NA,NA
139369,4.88528,5,5,NA,NA,NA,NA,NA,NA,NA,NA,15197.239,NA,NA,NA,NA,NA,NA,NA
139466,4.71495,4.95982,5,NA,NA,NA,NA,NA,NA,NA,NA,8351.398,NA,NA,NA,NA,NA,NA,NA
139786,5,5,5,NA,NA,NA,NA,NA,NA,NA,2737.323,NA,NA,NA,NA,NA,NA,NA,NA
140058,4.62847,5,5,NA,NA,NA,NA,NA,NA,NA,NA,5069.758,NA,NA,NA,NA,NA,NA,NA
140074,5,3.90736,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,1207.239,NA,NA,NA,NA,NA,NA
140311,4.73897,4.2676,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5200.396,NA,NA,NA,NA
140638,4.06643,3.96276,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,219.204,NA,NA,NA,NA,NA
140781,5,2.65808,5,NA,NA,NA,NA,NA,NA,NA,NA,1823.755,NA,NA,NA,NA,NA,NA,NA
140977,4.97696,5,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,9914.841,NA,NA,NA,NA,NA,NA
141260,5,4.80678,4.76639,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8596.638,NA,NA,NA
141403,4.70426,5,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,1386.993,NA,NA,NA,NA,NA,NA
141609,4.93502,5,4.35808,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1754.178,NA,NA
141743,5,5,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,6329.671,NA,NA,NA,NA,NA,NA
141893,4.16216,3.68988,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,1003.243,NA,NA,NA,NA,NA,NA
142127,5,3.7714,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,4780.216,NA,NA,NA,NA,NA,NA
142269,5,5,5,NA,NA,NA,NA,NA,NA,NA,NA,6365.225,NA,NA,NA,NA,NA,NA,NA
142641,4.7567,5,5,NA,NA,NA,NA,NA,NA,NA,3629.738,NA,NA,NA,NA,NA,NA,NA,NA
142726,5,5,4.97219,NA,NA,NA,NA,NA,NA,NA,1274.528,NA,NA,NA,NA,NA,NA,NA,NA
143062,5,5,5,NA,NA,NA,NA,NA,NA,NA,NA,12096.358,NA,NA,NA,NA,NA,NA,NA
143246,4.10116,5,4.91918,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,852.279,NA,NA,NA,NA
143358,4.94236,5,5,NA,NA,NA,NA,NA,NA,NA,NA,12721.666,NA,NA,NA,NA,NA,NA,NA
143586,4.78158,3.85708,5,NA,NA,NA,NA,NA,NA,NA,1331.446,NA,NA,NA,NA,NA,NA,NA,NA
143832,5,5,5,2069.727,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
143943,4.38868,5,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1073.67,NA
144191,5,5,4.76434,NA,NA,NA,NA,NA,NA,NA,4049.662,NA,NA,NA,NA,NA,NA,NA,NA
144405,4.13709,5,4.86971,NA,NA,NA,NA,NA,NA,NA,NA,NA,3444.284,NA,NA,NA,NA,NA,NA
144517,4.98427,4.79451,4.89208,NA,NA,NA,NA,NA,NA,NA,NA,NA,11209.668,NA,NA,NA,NA,NA,NA
144817,5,4.79218,3.68208,NA,NA,NA,NA,NA,NA,NA,NA,NA,3983.782,NA,NA,NA,NA,NA,NA
144976,5,4.31621,4.36666,NA,NA,NA,NA,NA,NA,NA,NA,NA,4245.885,NA,NA,NA,NA,NA,NA
145225,5,4.97774,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,10439.082,NA,NA,NA,NA,NA,NA
145404,4.64366,5,4.3006,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4554.079,NA,NA,NA,NA,NA
145584,2.72699,4.77837,4.36749,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1137.158,NA,NA,NA,NA
145839,4.26887,4.82903,4.91564,NA,NA,NA,NA,NA,NA,NA,NA,4648.632,NA,NA,NA,NA,NA,NA,NA
145974,4.95598,5,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,15205.119,NA,NA,NA,NA,NA,NA
146264,4.33654,4.6431,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3516.791,NA,NA,NA,NA,NA
146454,5,4.89383,4.18159,NA,NA,NA,NA,NA,NA,NA,NA,2372.892,NA,NA,NA,NA,NA,NA,NA
146586,5,5,4.71616,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1913.259
146752,5,5,4.90028,NA,NA,NA,NA,NA,NA,NA,4182.482,NA,NA,NA,NA,NA,NA,NA,NA
146899,5,5,5,NA,NA,NA,NA,NA,NA,NA,3399.751,NA,NA,NA,NA,NA,NA,NA,NA
147245,5,5,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2164.232,NA
147395,4.8382,4.93415,4.96103,NA,4866.892,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
147580,4.61532,4.773,5,NA,835.339,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
147818,5,3.25118,5,NA,NA,NA,3202.55,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
147878,5,4.14589,5,NA,NA,NA,4027.25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
148134,4.88065,5,4.31296,NA,NA,NA,7167.049,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
148314,5,3.3293,5,NA,NA,NA,3105.312,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
148616,5,0.481469,5,NA,NA,NA,2492.205,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
148810,4.92021,-0.517342,5,NA,NA,NA,4136.804,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
148923,5,-0.748468,5,NA,NA,NA,12648.222,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
149134,5,-0.315963,4.39366,NA,NA,NA,3709.163,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
149337,5,-1.9738,4.78579,NA,NA,NA,7281.932,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
149529,5,-1.87907,5,NA,NA,NA,4849.373,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
149807,5,-0.687055,3.86338,NA,NA,NA,4229.081,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
150015,5,-1.30692,4.3928,NA,NA,NA,NA,4260.565,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
150245,5,-1.95116,5,NA,NA,NA,5224.649,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
150309,5,-1.48401,4.4965,NA,NA,293.246,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
150498,4.25573,-0.320991,4.2898,NA,NA,NA,NA,NA,457.58,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
150679,4.72213,-0.910902,3.77235,NA,NA,NA,4371.794,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
150955,5,-0.594649,4.65359,NA,NA,NA,5442.345,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
151251,4.67673,-1.33494,3.48675,NA,NA,NA,944.451,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
151377,5,-2.21112,4.70114,NA,NA,NA,NA,NA,286.457,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
151559,3.95577,-1.52849,4.83369,NA,NA,NA,NA,NA,788.023,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
151844,3.64338,-1.4867,4.31771,NA,NA,NA,1668.236,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
151972,3.94609,-1.42102,4.31578,NA,NA,NA,899.332,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
152067,5,-0.996036,5,NA,NA,NA,7503.332,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
152370,4.86894,-0.646227,5,NA,NA,NA,12867.532,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
152635,5,-0.792402,5,NA,NA,NA,13048.329,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
152855,5,-1.88458,5,NA,NA,NA,3971.946,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
152924,5,-1.7024,4.26741,NA,NA,NA,2001.645,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
153134,5,-2.23465,4.47772,NA,NA,NA,NA,NA,150.485,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
153406,4.88815,-1.34315,4.22569,NA,NA,NA,8530.385,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
153474,5,-0.701289,5,NA,NA,NA,11598.377,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
153662,4.17738,-1.56961,5,NA,NA,NA,6010.361,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
154002,4.28753,-2.47146,3.95637,NA,NA,NA,193.649,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
154119,4.87708,-2.33885,3.30639,NA,NA,NA,737.397,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
154317,5,-4.28443,4.21668,NA,NA,NA,455.448,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
154613,5,-5,5,NA,NA,NA,NA,2445.606,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
154692,5,-5,4.77193,NA,NA,NA,3109.356,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
155001,4.86209,-5,5,NA,NA,NA,3410.879,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
155154,5,-5,4.77797,NA,NA,NA,3149.136,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
155331,5,-5,5,NA,NA,NA,2559.19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
155475,5,-3.88011,5,NA,NA,NA,2750.441,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
155664,5,-5,5,NA,NA,NA,2559.19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
155938,4.8186,-3.97946,4.71389,NA,NA,NA,4412.101,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
156213,4.9901,-1.91283,5,NA,NA,NA,4817.933,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
156288,5,-0.630161,5,NA,NA,NA,8983.735,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
156535,5,-0.915709,5,NA,NA,NA,11031.543,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
156841,4.85668,0.719744,4.11431,NA,NA,NA,1375.142,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
156988,4.10945,0.956102,5,NA,NA,NA,846.846,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
157244,4.85152,1.32351,5,NA,NA,NA,3509.881,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
157279,5,1.1027,5,NA,NA,NA,300.737,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
157526,5,0.860092,4.26062,NA,NA,NA,2088.388,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
157819,5,-0.26975,4.47529,NA,NA,NA,NA,406.423,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
158054,5,0.423036,4.93289,NA,NA,NA,3546.51,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
158179,4.70577,0.20237,5,NA,NA,NA,2000.818,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
158446,5,0.479654,5,NA,NA,NA,1959.521,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
158619,5,1.63214,3.87395,NA,NA,NA,NA,170.749,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
158663,5,1.05312,5,NA,NA,NA,NA,NA,89.618,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
159032,5,0.336433,4.80094,NA,NA,NA,4432.378,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
159078,4.06744,1.02062,5,NA,NA,NA,297.01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
159398,5,-1.31544,5,NA,NA,NA,NA,6246.798,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
159520,5,-2.03213,5,NA,NA,NA,NA,3308.85,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
159736,5,-1.29144,4.21148,NA,NA,NA,6279.326,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
160009,5,-0.681107,5,NA,NA,NA,11778.657,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
160231,5,-0.599715,4.64915,NA,NA,NA,5457.932,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
160426,5,-0.946338,5,NA,NA,NA,9860.45,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
160548,5,-0.661823,5,NA,NA,NA,13543.858,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
160704,5,-0.628807,5,NA,NA,NA,8924.041,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
161021,5,-0.743055,5,NA,NA,NA,12559.291,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
161139,5,-0.871917,5,NA,NA,NA,13219.27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
161298,4.23167,-1.67349,5,NA,NA,NA,NA,NA,1023.865,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
161585,5,-0.732855,5,NA,NA,NA,12368.916,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
161718,5,-0.237263,5,NA,NA,NA,NA,4374.832,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
162010,5,0.231616,5,NA,NA,NA,2589.634,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
162181,5,-0.610744,5,NA,NA,NA,8098.956,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
162270,4.91635,-0.602261,5,NA,NA,NA,9818.142,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
162603,5,-0.905707,5,NA,NA,NA,11361.131,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
162835,5,-0.123275,4.84571,NA,NA,NA,NA,NA,3176.475,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
162933,3.54224,0.417923,3.26874,NA,NA,NA,-26.015,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
163213,4.57269,-0.212905,5,NA,NA,NA,NA,NA,1378.618,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
163381,5,-0.710549,5,NA,3167.255,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
163577,4.64689,-1.44034,5,NA,NA,NA,NA,4534.409,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
163808,5,-1.08644,5,NA,NA,NA,2234.952,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
163924,5,-1.90793,5,NA,NA,NA,5247.109,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
164239,4.12437,-1.36233,4.83608,NA,NA,NA,5946.063,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
164291,4.66709,-0.735298,5,NA,NA,NA,10051.606,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
164652,4.35909,-1.56794,5,NA,NA,NA,4942.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
164774,5,-1.03389,2.82357,NA,NA,NA,1431.331,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
165032,4.13971,0.24059,3.11038,NA,NA,NA,242.397,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
165208,5,0.333092,5,NA,NA,NA,3462.704,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
165322,5,-0.0401559,5,NA,NA,NA,NA,2263.76,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
165630,5,-1.61364,4.0749,NA,NA,NA,1878.206,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
165730,5,-0.523412,5,NA,NA,NA,3591.425,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
165885,5,-0.954372,3.23146,NA,NA,NA,NA,NA,647.909,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
166115,4.41976,-0.211085,4.46663,NA,NA,NA,NA,NA,326.789,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
166455,4.60108,-0.469752,3.68105,NA,NA,NA,123.755,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
166474,4.57913,-0.904679,5,NA,NA,NA,4011.182,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
166748,5,-0.926015,4.63774,NA,NA,NA,7067.616,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
167010,5,-0.678595,5,NA,NA,NA,10886.093,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
167107,5,-1.71772,4.19816,NA,NA,NA,1387.115,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
167444,5,-2.04234,4.96305,NA,NA,NA,6237.972,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
167567,4.67625,-1.84766,5,NA,NA,NA,2472.053,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
167790,5,-0.899457,4.75426,NA,NA,NA,13446.331,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
167914,4.38614,-0.138466,4.76886,NA,NA,NA,4334.235,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
168240,5,-0.312145,5,NA,NA,NA,NA,NA,3730.709,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
168318,4.7829,0.419229,5,NA,NA,NA,NA,1594.084,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
168634,4.69536,-0.706782,5,NA,NA,2632.484,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
168697,5,-0.385911,5,NA,NA,NA,NA,NA,2042.899,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
169004,5,-0.914184,4.78011,NA,NA,NA,13696.858,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
169203,5,-1.77891,4.96084,NA,NA,NA,409.177,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
169364,4.80619,-2.19409,4.68556,NA,NA,NA,3076.114,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
169545,5,-0.954276,5,NA,NA,NA,9519.521,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
169783,4.78226,-3.12982,4.79561,NA,NA,NA,NA,2617.405,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
169920,4.771,-3.01179,4.83789,NA,NA,NA,5223.418,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
170075,5,-3.94022,5,NA,NA,NA,2535.525,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
170401,4.40152,-0.898386,5,NA,NA,NA,NA,3138.528,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
170462,4.44053,-1.23939,4.43225,NA,NA,NA,NA,417.238,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
170673,4.70898,-0.879203,4.72188,NA,NA,NA,12685.292,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
170964,5,-0.517965,4.60123,NA,NA,NA,1550.769,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
171257,5,-0.150282,5,NA,NA,NA,NA,4082.624,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
171456,5,-0.518981,5,NA,NA,NA,3350.969,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
