id,x0,x1,x2,fitness7.5,fitness7,fitness8.5,fitness8,fitness6.5,fitness9,fitness9.5,fitness6,fitness10,fitness3.5,fitness4,fitness5.5,fitness4.5,fitness5,fitness3,fitness2.5,fitness1,fitness0.5,fitness2
109113,8.14887,7.88467,7.48436,NA,NA,0.841,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
109344,7.41661,8.46354,8.19235,NA,NA,NA,0.817,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
109476,7.60047,8.04927,9.69072,NA,NA,NA,NA,0.369,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
109638,9.1034,7.37933,9.22931,NA,0.318,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
109894,10.0446,7.46766,8.74579,NA,NA,NA,0.329,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
110088,10.1751,7.44657,9.86754,0.046,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
110230,8.2023,6.86448,8.05092,NA,NA,0.721,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
110445,7.35742,6.19935,8.02473,NA,NA,0.419,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
110714,7.77298,7.1551,7.57495,NA,NA,NA,0.912,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
110805,6.90217,7.01531,8.6334,NA,NA,NA,0.598,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
111170,8.39024,8.11615,8.99461,0.638,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
111396,8.01402,8.14865,7.44659,NA,NA,NA,NA,0.66,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
111487,8.6994,7.60212,8.04557,NA,0.762,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
111729,8.23672,7.93521,8.15688,NA,NA,NA,0.866,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
111891,8.54156,7.41186,6.93271,0.733,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
112080,7.8046,8.43061,7.07122,0.816,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
112209,7.64801,9.33582,8.42544,NA,0.425,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
112513,8.04325,9.37153,7.16407,NA,0.516,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
112780,7.25197,7.95422,8.07944,NA,NA,NA,NA,0.618,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
112842,7.92211,10.1316,7.7183,NA,0.396,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
113116,7.28599,9.85373,6.88386,NA,NA,NA,0.37,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
113349,8.09983,8.48894,7.49097,NA,NA,NA,0.799,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
113505,7.83467,6.9553,8.08646,NA,NA,NA,0.806,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
113750,8.45945,7.08483,8.60424,NA,NA,0.618,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
113893,7.93811,8.95488,8.63246,NA,NA,NA,0.599,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
114054,8.82192,8.89318,7.75951,NA,NA,0.46,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
114356,9.46042,8.50912,7.42232,NA,NA,NA,0.496,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
114518,8.41704,7.91701,6.65077,NA,NA,0.585,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
114605,7.93394,8.34735,8.06255,NA,NA,NA,NA,NA,NA,0.574,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
114949,8.56692,8.52776,6.95099,0.633,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
115055,7.59558,8.62632,7.02924,0.755,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
115251,8.68209,8.51728,7.43496,NA,NA,NA,NA,NA,0.43,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
115527,8.4486,6.79756,7.15179,NA,0.501,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
115713,7.68771,8.38245,6.67765,NA,NA,NA,0.647,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
115842,8.20494,8.3682,6.87053,NA,0.625,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
116048,6.79546,7.92402,8.64497,NA,0.617,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
116241,7.96394,6.80867,7.699,NA,NA,NA,0.815,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
116455,7.45193,6.81413,8.23221,0.753,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
116725,8.42875,7.94021,7.09642,NA,NA,NA,NA,NA,NA,NA,0.345,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
116906,8.25087,7.96149,8.14049,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.571,NA,NA,NA,NA,NA
117035,7.75547,7.72825,7.7202,NA,NA,NA,NA,0.769,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
117306,7.74568,7.28527,7.87308,NA,NA,NA,NA,0.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
117586,7.03461,8.01297,7.76104,0.847,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
117627,7.16193,8.46612,7.99655,NA,0.715,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
117935,8.11608,8.78194,8.2653,NA,0.574,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
118069,7.86313,8.79131,7.14083,0.732,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
118312,7.8314,7.38212,7.33802,NA,NA,NA,0.923,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
118514,8.64733,8.03332,7.1023,NA,NA,NA,0.703,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
118618,8.35262,7.49868,8.28305,NA,NA,0.755,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
118871,7.23921,7.65394,8.21797,NA,NA,NA,0.898,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
119054,6.85381,8.57619,8.35359,0.64,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
119267,7.76041,8.1663,8.08881,NA,NA,NA,NA,0.74,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
119550,8.29279,8.06152,7.19508,0.837,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
119714,9.04779,8.32361,7.22339,NA,NA,NA,0.609,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
119869,8.46668,8.70837,8.89918,0.496,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
120131,10.1547,7.91293,9.03346,NA,NA,0.089,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
120381,8.25573,7.16145,8.20084,NA,NA,0.726,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
120435,7.91966,8.67596,8.77699,0.64,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
120706,8.24789,7.97349,7.87582,0.889,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
120899,7.30469,7.26623,6.84178,NA,0.68,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
121156,6.65094,8.05416,7.13331,NA,NA,NA,0.648,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
121358,7.14519,8.0383,7.42538,NA,NA,NA,0.884,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
121572,7.39075,8.09218,7.37385,0.922,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
121689,9.09113,7.96993,9.00495,NA,NA,0.382,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
121864,7.89137,7.54602,8.54599,NA,NA,NA,0.86,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
122171,8.6671,7.13006,7.78058,NA,NA,NA,NA,NA,0.488,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
122345,8.12748,7.29359,7.40056,NA,NA,NA,NA,NA,0.624,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
122519,7.78339,6.95967,8.67865,NA,NA,0.662,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
122734,8.16716,7.31738,8.06419,NA,NA,NA,NA,NA,0.689,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
122982,9.09279,7.44421,7.76981,NA,0.638,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
123140,10.0772,7.85507,6.98944,NA,NA,NA,0.402,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
123276,8.28515,7.76098,7.22188,NA,NA,0.751,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
123585,8.88475,8.37846,7.31537,NA,NA,NA,0.664,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
123762,8.27137,7.96383,6.27269,0.556,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
123932,7.66493,7.9905,6.97609,NA,NA,NA,0.849,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
124132,7.12178,7.4513,7.65386,NA,NA,NA,0.896,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
124281,6.93387,8.01012,7.95344,NA,NA,0.683,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
124487,7.75002,7.71933,7.13162,NA,NA,NA,NA,NA,0.734,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
124742,7.23082,7.31719,7.02028,0.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
124965,7.07349,7.63587,8.21231,NA,NA,0.731,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
125060,7.62771,9.56986,7.71589,NA,NA,0.477,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
125286,8.89134,9.03261,7.60375,0.512,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
125587,8.44391,8.14881,8.5936,0.707,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
125671,7.53418,7.49744,7.67789,NA,0.886,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
125927,7.78659,7.99351,7.65991,NA,NA,NA,NA,0.608,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
126183,8.45256,7.13186,6.81929,0.648,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
126400,7.75052,7.43606,7.11355,NA,0.814,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
126491,7.9036,8.92629,6.81954,NA,NA,0.533,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
126766,7.28165,7.73448,8.74099,0.787,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
126914,7.49794,7.64701,8.92414,0.756,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
127079,7.57268,8.2684,8.39861,NA,0.735,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
127208,8.40353,7.26935,8.17329,NA,0.736,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
127587,8.11959,6.91889,9.07059,0.57,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
127753,7.39909,7.68638,8.11996,NA,NA,NA,NA,NA,0.736,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
127903,8.20316,7.36366,7.23631,NA,NA,NA,0.879,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
128066,7.94575,9.33585,7.21664,NA,NA,NA,0.599,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
128324,7.97024,8.74689,6.91157,NA,NA,NA,0.67,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
128412,7.40468,7.69993,6.18756,NA,0.537,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
128745,7.83993,7.62295,6.62463,NA,NA,NA,0.739,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
128940,7.60523,6.87878,7.63385,NA,NA,0.697,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
129084,8.47508,8.15013,7.23103,NA,NA,0.683,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
129340,7.56782,7.61042,6.80466,NA,NA,NA,0.802,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
129577,8.20447,8.24009,6.93551,NA,NA,NA,0.752,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
129772,8.08676,8.54279,7.48962,NA,NA,NA,0.837,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
129968,7.62323,7.55539,7.14013,0.91,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
130010,9.51072,7.23903,7.93201,0.556,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
130345,8.22702,6.97231,7.78403,0.826,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
130407,8.02398,7.89828,8.06806,NA,NA,NA,0.899,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
130605,7.80105,8.32646,9.08697,NA,NA,NA,0.656,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
130813,7.26993,8.02752,9.16477,0.647,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
131090,7.74281,7.62307,8.5803,NA,NA,NA,0.866,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
131263,8.36218,8.12536,7.02365,NA,NA,0.668,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
131589,8.2688,7.75883,8.02724,NA,NA,NA,NA,NA,NA,NA,NA,0.464,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
131752,7.57701,6.7606,8.27518,NA,NA,NA,NA,NA,0.488,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
131803,7.89695,7.79109,9.69804,NA,NA,NA,0.571,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
132149,7.13172,8.5145,7.84724,0.787,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
132255,8.15202,8.54905,9.07153,0.568,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
132454,8.11354,9.01936,8.84531,NA,NA,NA,0.473,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
132606,8.65166,8.05147,8.00443,NA,NA,NA,0.802,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
132815,7.27814,7.76386,7.21483,0.907,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
133172,7.1917,7.36387,7.19371,NA,NA,0.796,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
133296,7.64642,8.07818,7.66509,0.971,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
133582,8.70451,7.0984,7.2263,NA,0.556,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
133669,8.42085,8.65623,7.01222,NA,NA,NA,0.652,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
133884,7.78717,8.4671,8.53382,NA,NA,NA,NA,0.476,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
134188,8.4986,6.89335,7.99412,NA,0.648,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
134238,7.55218,7.81003,9.25179,NA,NA,NA,0.651,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
134483,7.23925,9.31863,9.9056,NA,NA,0.042,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
134664,7.34761,8.45947,10.1194,NA,NA,0.249,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
134870,7.99021,8.19851,8.92425,NA,NA,NA,NA,NA,0.527,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
135074,8.39384,8.74336,7.84592,NA,NA,NA,0.731,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
135255,6.7919,8.62025,7.0395,NA,NA,NA,0.545,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
135529,8.58973,6.81744,7.1935,0.644,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
135709,7.59958,6.75033,7.49941,NA,NA,NA,0.778,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
135926,8.02416,6.97495,7.62574,NA,NA,NA,0.826,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
136024,7.88587,7.86679,6.06356,NA,NA,NA,0.54,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
136228,7.06805,7.78995,7.28013,NA,NA,0.807,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
136548,7.41781,8.53373,7.88816,NA,NA,NA,0.836,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
136602,7.64896,7.53231,6.58437,NA,NA,0.585,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
136914,9.59807,8.18783,7.79261,NA,NA,NA,0.512,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
137136,8.77852,7.55646,7.8071,NA,NA,NA,0.798,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
137397,8.07277,8.02248,7.71733,NA,0.828,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
137517,7.58792,7.7892,7.86296,NA,NA,NA,NA,0.746,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
137672,7.75442,7.42474,8.2759,0.92,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
137819,7.35773,7.7621,8.50629,NA,NA,NA,NA,0.539,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
138153,7.57122,7.9866,8.11654,NA,0.793,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
138391,7.23663,8.22074,8.26594,0.823,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
138503,6.62355,7.89266,8.48507,0.644,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
138797,6.4579,7.94147,7.9805,NA,NA,0.595,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
138868,5.86698,6.70698,7.68552,NA,NA,NA,0.307,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
139023,6.86552,7.40933,8.19912,0.754,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
139326,7.67847,7.5371,7.84237,NA,NA,NA,NA,NA,0.687,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
139435,7.34435,8.00391,7.55068,NA,NA,NA,0.914,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
139667,7.62321,7.0204,8.19446,NA,0.678,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
139943,7.13736,6.78871,8.16223,NA,NA,NA,NA,0.478,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
140181,7.62603,7.67163,7.68963,NA,NA,NA,NA,NA,NA,NA,0.594,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
140322,7.88819,7.94698,7.50618,NA,NA,NA,NA,NA,NA,NA,0.531,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
140529,7.37179,8.19426,7.11995,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.785,NA,NA,NA,NA,NA,NA
140790,7.61946,8.01706,6.88306,0.807,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
140931,6.89937,6.79984,6.9009,NA,NA,NA,0.517,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
141168,7.44771,7.02793,7.94215,0.875,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
141320,7.84468,7.09118,8.62852,NA,NA,0.598,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
141540,7.57018,6.84708,7.765,NA,NA,NA,0.798,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
141684,8.45138,8.00627,7.21878,NA,NA,NA,0.81,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
141905,9.93966,7.22924,6.30086,0.13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
142013,8.28222,7.88488,5.53714,0.435,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
142348,9.07545,7.81995,7.84362,NA,NA,NA,NA,0.432,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
142502,8.08931,7.38321,8.69605,NA,0.629,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
142737,8.19922,7.93473,8.67959,NA,NA,0.675,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
142871,7.6757,8.21342,9.56517,0.539,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
143048,8.14613,7.70081,8.10885,NA,NA,0.839,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
143373,7.53717,6.51365,8.14701,0.678,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
143484,8.3358,8.24709,8.52275,NA,0.63,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
143794,7.47321,8.15325,7.03477,NA,0.741,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
143860,8.06618,7.17058,8.26128,NA,0.787,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
144095,7.66229,7.75566,8.16633,0.957,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
144273,7.45771,7.03579,8.46894,0.781,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
144549,7.27649,7.17432,8.07181,NA,NA,NA,NA,NA,0.668,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
144763,7.7762,6.81,8.67229,NA,NA,NA,NA,NA,0.391,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
144967,8.2778,6.06934,8.63469,NA,NA,NA,0.359,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
145139,8.44192,6.56396,6.82452,NA,NA,NA,NA,0.214,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
145295,8.9974,6.68331,7.04696,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.423,NA,NA,NA,NA,NA,NA
