id,x0,x1,x2,fitness-1.5,fitness-2,fitness-0.5,fitness-1,fitness0,fitness2.5,fitness3.5,fitness5,fitness4.5,fitness4,fitness3,fitness2
157105,5,-5,4.96495,NA,NA,NA,NA,NA,NA,NA,2922.924,NA,NA,NA,NA
157367,5,-3.88127,5,NA,NA,NA,NA,NA,NA,NA,2109.919,NA,NA,NA,NA
157687,5,-3.9248,5,NA,NA,NA,NA,NA,NA,NA,2455.4,NA,NA,NA,NA
157848,4.92028,-2.97332,5,NA,NA,NA,NA,NA,NA,NA,4824.507,NA,NA,NA,NA
158052,4.95887,-2.14059,5,NA,NA,NA,NA,NA,NA,NA,5909.274,NA,NA,NA,NA
158196,5,-1.93354,5,NA,NA,NA,NA,NA,NA,NA,4983.403,NA,NA,NA,NA
158432,4.98886,-0.893671,5,NA,NA,NA,NA,NA,NA,NA,12296.429,NA,NA,NA,NA
158676,5,-0.904658,5,NA,NA,NA,NA,NA,NA,NA,NA,8247.15,NA,NA,NA
158800,5,-1.29331,5,NA,NA,NA,NA,NA,NA,NA,NA,5574.938,NA,NA,NA
159067,5,-0.837854,5,NA,NA,NA,NA,NA,NA,NA,12839.874,NA,NA,NA,NA
159216,4.82205,-0.880501,5,NA,NA,NA,NA,NA,NA,NA,15831.191,NA,NA,NA,NA
159477,5,-0.976491,5,NA,NA,NA,NA,NA,NA,NA,8490.902,NA,NA,NA,NA
159496,5,-1.55127,4.41083,NA,NA,NA,NA,NA,NA,NA,3964.889,NA,NA,NA,NA
159710,4.4244,-1.40884,5,NA,NA,NA,NA,NA,NA,NA,4314.879,NA,NA,NA,NA
160034,4.37024,-1.44822,5,NA,NA,NA,NA,NA,NA,NA,6718.981,NA,NA,NA,NA
160148,5,-0.543178,5,NA,NA,NA,NA,NA,NA,NA,4658.448,NA,NA,NA,NA
160309,4.10883,-0.190466,5,NA,NA,NA,NA,NA,NA,NA,2791.52,NA,NA,NA,NA
160641,4.42529,-1.6899,4.6909,NA,NA,NA,NA,NA,NA,NA,1268.576,NA,NA,NA,NA
160741,5,-0.648351,5,NA,NA,NA,NA,NA,NA,NA,9753.594,NA,NA,NA,NA
160896,5,-0.702064,5,NA,NA,NA,NA,NA,NA,NA,11620.448,NA,NA,NA,NA
161199,4.59495,-0.84337,5,NA,NA,NA,NA,NA,NA,NA,5579.838,NA,NA,NA,NA
161333,5,-0.763327,5,NA,NA,NA,NA,NA,NA,NA,12848.324,NA,NA,NA,NA
161600,4.65358,-0.568066,5,NA,NA,NA,NA,NA,NA,NA,4440.072,NA,NA,NA,NA
161828,5,-1.07189,5,NA,NA,NA,NA,NA,NA,NA,3134.08,NA,NA,NA,NA
162040,5,-0.316841,4.33868,NA,NA,NA,NA,NA,NA,NA,3483.086,NA,NA,NA,NA
162164,4.67412,-0.31665,4.32179,NA,NA,NA,NA,NA,NA,NA,3049.749,NA,NA,NA,NA
162455,3.89235,-0.74387,4.72664,NA,NA,NA,NA,NA,NA,NA,NA,2289.093,NA,NA,NA
162508,5,-0.95305,4.75053,NA,NA,NA,NA,NA,NA,NA,11170.245,NA,NA,NA,NA
162825,4.75958,-0.582874,4.78182,NA,NA,NA,NA,NA,NA,NA,9855.019,NA,NA,NA,NA
162998,5,-0.268903,4.7127,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1752.037,NA
163184,5,0.428146,5,NA,NA,NA,NA,NA,NA,NA,3575.178,NA,NA,NA,NA
163327,3.62552,-1.01691,4.75668,NA,NA,NA,NA,NA,NA,NA,1568.724,NA,NA,NA,NA
163594,4.54397,-0.560222,5,NA,NA,NA,NA,NA,NA,NA,920.239,NA,NA,NA,NA
163787,5,-0.820328,3.75183,NA,NA,NA,NA,NA,NA,NA,4783.435,NA,NA,NA,NA
164008,5,-1.57726,4.37019,NA,NA,NA,NA,NA,NA,NA,4552.617,NA,NA,NA,NA
164226,5,-1.60225,3.44873,NA,NA,NA,NA,NA,NA,NA,1430.521,NA,NA,NA,NA
164428,5,-1.64002,4.13048,NA,NA,NA,NA,NA,NA,NA,2544.324,NA,NA,NA,NA
164687,5,-1.93438,4.68506,NA,NA,NA,NA,NA,NA,NA,4466.769,NA,NA,NA,NA
164831,5,-0.619046,5,NA,NA,NA,NA,NA,NA,NA,NA,9597.633,NA,NA,NA
164983,5,-0.781319,5,NA,NA,NA,NA,NA,NA,NA,13126.747,NA,NA,NA,NA
165176,5,-1.81389,5,NA,NA,NA,NA,NA,NA,NA,1709.094,NA,NA,NA,NA
165394,4.77159,-2.22717,5,NA,NA,NA,NA,NA,NA,NA,2157.11,NA,NA,NA,NA
165606,4.84428,-4.29018,3.2917,NA,NA,NA,NA,NA,NA,NA,506.761,NA,NA,NA,NA
165760,4.63571,-4.07237,3.81688,NA,NA,NA,NA,NA,NA,NA,518.553,NA,NA,NA,NA
166076,4.80502,-4.89407,5,NA,NA,NA,NA,NA,NA,NA,3058.456,NA,NA,NA,NA
166282,5,-5,4.68374,NA,NA,NA,NA,NA,NA,NA,NA,1194.384,NA,NA,NA
166360,5,-4.88015,5,NA,NA,NA,NA,NA,NA,NA,2264.462,NA,NA,NA,NA
166663,5,-5,4.74986,NA,NA,NA,NA,NA,NA,NA,2942.756,NA,NA,NA,NA
166702,5,-4.85791,5,NA,NA,NA,NA,NA,NA,NA,2050,NA,NA,NA,NA
166962,4.68837,-3.98492,5,NA,NA,NA,NA,NA,NA,NA,NA,2124.811,NA,NA,NA
167131,3.92197,-4.90954,5,NA,NA,NA,NA,NA,NA,NA,460.119,NA,NA,NA,NA
167292,4.85286,-5,4.87826,NA,NA,NA,NA,NA,NA,NA,4523.045,NA,NA,NA,NA
167500,5,-1.87933,5,NA,NA,NA,NA,NA,NA,NA,3834.765,NA,NA,NA,NA
167869,4.24553,-0.153483,5,NA,NA,NA,NA,NA,NA,NA,4690.842,NA,NA,NA,NA
168047,4.83555,-0.807996,5,NA,NA,NA,NA,NA,NA,NA,17285.953,NA,NA,NA,NA
168269,5,-0.948248,5,NA,NA,NA,NA,NA,NA,NA,9779.76,NA,NA,NA,NA
168367,5,-0.73978,4.82403,NA,NA,NA,NA,NA,NA,NA,16427.494,NA,NA,NA,NA
168536,5,-2.16394,5,NA,NA,NA,NA,NA,NA,NA,3420.085,NA,NA,NA,NA
168790,4.7384,-2.23826,5,NA,NA,NA,NA,NA,NA,NA,1637.926,NA,NA,NA,NA
168899,4.98763,-1.87779,5,NA,NA,NA,NA,NA,NA,NA,3999.384,NA,NA,NA,NA
169182,4.76332,-1.00132,5,NA,NA,NA,NA,NA,NA,NA,8604.983,NA,NA,NA,NA
169486,4.7112,-2.09579,5,NA,NA,NA,NA,NA,NA,NA,4845.111,NA,NA,NA,NA
169578,5,-2.18279,5,NA,NA,NA,NA,NA,NA,NA,2953.266,NA,NA,NA,NA
169834,4.77357,-2.08541,5,NA,NA,NA,NA,NA,NA,NA,NA,5658.967,NA,NA,NA
170060,5,-1.82367,5,NA,NA,NA,NA,NA,NA,NA,2071.609,NA,NA,NA,NA
170124,5,-0.640663,4.63475,NA,NA,NA,NA,NA,NA,NA,6107.954,NA,NA,NA,NA
170418,5,-0.301844,5,NA,NA,NA,NA,NA,NA,NA,NA,3900.116,NA,NA,NA
170581,5,-0.638118,5,NA,NA,NA,NA,NA,NA,NA,9328.017,NA,NA,NA,NA
170753,5,-0.854754,5,NA,NA,NA,NA,NA,NA,NA,NA,6258.229,NA,NA,NA
170908,4.82705,0.462029,5,NA,NA,NA,NA,NA,NA,NA,2995.523,NA,NA,NA,NA
171275,5,-0.531936,4.87403,NA,NA,NA,NA,NA,NA,NA,5385.664,NA,NA,NA,NA
171353,5,-2.08422,3.74085,NA,NA,NA,NA,NA,NA,NA,1810.78,NA,NA,NA,NA
171620,5,-0.765812,3.10675,NA,NA,NA,NA,NA,NA,NA,NA,1541.456,NA,NA,NA
171738,5,-1.28333,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,5365.912,NA,NA
172071,5,-2.05568,5,NA,NA,NA,NA,NA,NA,NA,5321.442,NA,NA,NA,NA
172099,4.91105,-1.04223,5,NA,NA,NA,NA,NA,NA,NA,6329.163,NA,NA,NA,NA
172400,5,-1.02776,5,NA,NA,NA,NA,NA,NA,NA,5762.291,NA,NA,NA,NA
172683,5,-0.729293,5,NA,NA,NA,NA,NA,NA,NA,14518.046,NA,NA,NA,NA
172819,5,-0.63171,5,NA,NA,NA,NA,NA,NA,NA,9051.638,NA,NA,NA,NA
173007,4.85241,-0.55495,5,NA,NA,NA,NA,NA,NA,NA,7044.009,NA,NA,NA,NA
173150,4.34178,-0.226849,5,NA,NA,NA,NA,NA,NA,NA,4429.326,NA,NA,NA,NA
173340,4.98335,-1.96564,5,NA,NA,NA,NA,NA,NA,NA,5760.287,NA,NA,NA,NA
173512,5,-1.80666,5,NA,NA,NA,NA,NA,NA,NA,1432.257,NA,NA,NA,NA
173828,5,-0.882826,3.97347,NA,NA,NA,NA,NA,NA,NA,NA,535.129,NA,NA,NA
174068,4.72605,-2.11193,5,NA,NA,NA,NA,NA,NA,NA,6327.161,NA,NA,NA,NA
174170,4.44204,-0.530093,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,583.789,NA,NA
174390,4.15602,-1.44223,5,NA,NA,NA,NA,NA,NA,NA,5629.528,NA,NA,NA,NA
174605,5,-1.02538,5,NA,NA,NA,NA,NA,NA,NA,5898.03,NA,NA,NA,NA
174848,5,-1.04062,5,NA,NA,NA,NA,NA,NA,NA,NA,2797.793,NA,NA,NA
174971,4.97936,-1.8727,4.71893,NA,NA,NA,NA,NA,NA,NA,4129.211,NA,NA,NA,NA
175287,5,-1.64683,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,2570.354,NA,NA
175408,5,-1.00661,5,NA,NA,NA,NA,NA,NA,NA,6940.442,NA,NA,NA,NA
175622,5,-2.02271,4.78862,NA,NA,NA,NA,NA,NA,NA,6941.082,NA,NA,NA,NA
175740,5,-0.811742,5,NA,NA,NA,NA,NA,NA,NA,13037.824,NA,NA,NA,NA
176071,5,-1.06872,5,NA,NA,NA,NA,NA,NA,NA,3328.444,NA,NA,NA,NA
176280,4.53409,-0.606292,4.91276,NA,NA,NA,NA,NA,NA,NA,1154.462,NA,NA,NA,NA
176426,4.88089,-0.85375,5,NA,NA,NA,NA,NA,NA,NA,16708.572,NA,NA,NA,NA
176670,4.84604,-1.46026,4.43534,NA,NA,NA,NA,NA,NA,NA,NA,1903.812,NA,NA,NA
176705,5,-1.19758,4.30344,NA,NA,NA,NA,NA,NA,NA,3509.032,NA,NA,NA,NA
176900,5,-0.596439,5,NA,NA,NA,NA,NA,NA,NA,7411.213,NA,NA,NA,NA
177121,5,-1.09248,5,NA,NA,NA,NA,NA,NA,NA,1859.124,NA,NA,NA,NA
177455,4.68232,-0.625799,5,NA,NA,NA,NA,NA,NA,NA,7747.972,NA,NA,NA,NA
177656,4.19705,-1.41458,5,NA,NA,NA,NA,NA,NA,NA,6597.9,NA,NA,NA,NA
177885,5,-1.3902,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,5420.857,NA,NA
177904,5,-0.821453,4.4815,NA,NA,NA,NA,NA,NA,NA,NA,NA,997.343,NA,NA
178194,5,-1.18749,5,NA,NA,NA,NA,NA,NA,NA,NA,2278.44,NA,NA,NA
178296,5,-2.0025,3.78189,NA,NA,NA,NA,NA,NA,NA,2058.316,NA,NA,NA,NA
178638,5,-1.40698,4.82609,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5155.577,NA
178737,5,-0.650306,5,NA,NA,NA,NA,NA,NA,NA,9832.598,NA,NA,NA,NA
178942,5,-2.20159,5,NA,NA,NA,NA,NA,NA,NA,NA,2324.894,NA,NA,NA
179169,5,-0.979949,5,NA,NA,NA,NA,NA,NA,NA,8321.503,NA,NA,NA,NA
179462,4.86954,-1.88162,5,NA,NA,NA,NA,NA,NA,NA,5184.071,NA,NA,NA,NA
179553,5,0.189486,5,NA,NA,NA,NA,NA,NA,NA,1746.467,NA,NA,NA,NA
179708,5,0.206386,5,NA,NA,NA,NA,NA,NA,NA,2115.488,NA,NA,NA,NA
179993,4.27393,-0.116666,5,NA,NA,NA,NA,NA,NA,NA,4459.144,NA,NA,NA,NA
180088,5,-0.135321,4.4067,NA,NA,NA,NA,NA,NA,NA,3139.401,NA,NA,NA,NA
180318,3.82188,0.910173,4.265,NA,NA,NA,NA,NA,NA,NA,647.222,NA,NA,NA,NA
180610,5,1.183,5,NA,NA,NA,NA,NA,NA,NA,1626.829,NA,NA,NA,NA
180797,5,0.229964,5,NA,NA,NA,NA,NA,NA,NA,2561.532,NA,NA,NA,NA
181011,5,0.161344,4.94257,NA,NA,NA,NA,NA,NA,NA,NA,NA,467.051,NA,NA
181229,4.78186,-0.654176,3.82509,NA,NA,NA,NA,NA,NA,NA,4306.766,NA,NA,NA,NA
181333,5,-0.632342,5,NA,NA,NA,NA,NA,NA,NA,NA,3221.744,NA,NA,NA
181558,5,0.299362,5,NA,NA,NA,NA,NA,NA,NA,3362.339,NA,NA,NA,NA
181697,5,-1.04723,5,NA,NA,NA,NA,NA,NA,NA,4626.057,NA,NA,NA,NA
182013,5,-0.143954,4.26667,NA,NA,NA,NA,NA,NA,NA,6262.992,NA,NA,NA,NA
182253,5,-1.54504,5,NA,NA,NA,NA,NA,NA,NA,NA,1819.573,NA,NA,NA
182326,4.79862,-0.98218,4.97863,NA,NA,NA,NA,NA,NA,NA,11428.83,NA,NA,NA,NA
182625,3.72904,-0.78144,5,NA,NA,NA,NA,NA,NA,NA,4630.16,NA,NA,NA,NA
182826,3.2806,-0.312285,5,NA,NA,NA,NA,NA,NA,NA,2286.052,NA,NA,NA,NA
183034,4.62415,-0.699644,4.842,NA,NA,NA,NA,NA,NA,NA,9087.999,NA,NA,NA,NA
183199,4.96624,-0.589172,4.70922,NA,NA,NA,NA,NA,NA,NA,8299.951,NA,NA,NA,NA
183385,5,-0.74504,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3442.321,NA
183646,5,-1.18755,5,NA,NA,NA,NA,NA,NA,NA,NA,2518.832,NA,NA,NA
183849,3.71184,-2.23465,4.73574,NA,NA,NA,NA,NA,NA,NA,592.017,NA,NA,NA,NA
184073,3.14622,-1.43314,5,NA,NA,NA,NA,NA,NA,NA,3006.003,NA,NA,NA,NA
184223,3.8021,-2.0801,4.72581,NA,NA,NA,NA,NA,NA,NA,2499.514,NA,NA,NA,NA
184370,5,-0.812988,4.97918,NA,NA,NA,NA,NA,NA,NA,14190.55,NA,NA,NA,NA
184470,5,-1.8772,5,NA,NA,NA,NA,NA,NA,NA,3777.588,NA,NA,NA,NA
184761,5,-1.38515,5,NA,NA,NA,NA,NA,NA,NA,NA,6805.939,NA,NA,NA
184939,5,-0.918265,5,NA,NA,NA,NA,NA,NA,NA,10943.01,NA,NA,NA,NA
185222,5,-0.916806,5,NA,NA,NA,NA,NA,NA,NA,10993.758,NA,NA,NA,NA
185374,5,-1.39516,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,6216.608,NA,NA
185529,5,0.306861,5,NA,NA,NA,NA,NA,NA,NA,3401.031,NA,NA,NA,NA
185852,5,-0.573229,5,NA,NA,NA,NA,NA,NA,2217.061,NA,NA,NA,NA,NA
186038,4.29565,-0.894268,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,2044.486,NA,NA
186205,5,-0.969789,4.95319,NA,NA,NA,NA,NA,NA,NA,10411.633,NA,NA,NA,NA
186401,4.88195,0.225809,5,NA,NA,NA,NA,NA,NA,NA,3294.218,NA,NA,NA,NA
186501,5,-0.725802,5,NA,NA,NA,NA,NA,NA,NA,12220.162,NA,NA,NA,NA
186716,5,-0.553189,5,NA,NA,NA,NA,NA,NA,NA,5192.764,NA,NA,NA,NA
187059,5,-1.05337,5,NA,NA,NA,NA,NA,NA,NA,5455.005,NA,NA,NA,NA
187155,5,0.242044,4.96672,NA,NA,NA,NA,NA,NA,NA,3131.692,NA,NA,NA,NA
187434,4.87183,-0.672873,5,NA,NA,NA,NA,NA,NA,NA,14212.846,NA,NA,NA,NA
187634,4.6413,-0.901749,5,NA,NA,NA,NA,NA,NA,NA,7820.823,NA,NA,NA,NA
187802,5,-1.39684,4.34362,NA,NA,NA,NA,NA,NA,NA,6695.106,NA,NA,NA,NA
187948,5,-1.00866,2.69282,NA,NA,NA,NA,NA,NA,NA,1963.442,NA,NA,NA,NA
188161,5,-0.0985516,3.32438,NA,NA,NA,NA,NA,NA,NA,2395.559,NA,NA,NA,NA
188288,5,0.899959,2.29516,NA,NA,NA,NA,NA,NA,NA,907.829,NA,NA,NA,NA
188640,4.94759,-0.143975,4.23629,NA,NA,NA,NA,NA,NA,NA,5483.29,NA,NA,NA,NA
188711,5,0.697874,3.72195,NA,NA,NA,NA,NA,NA,NA,NA,177.092,NA,NA,NA
189037,5,2.32397,2.84556,NA,NA,NA,NA,NA,NA,NA,654.174,NA,NA,NA,NA
189258,3.78337,1.43842,3.92979,NA,NA,NA,NA,NA,NA,NA,117.695,NA,NA,NA,NA
189362,4.64055,1.27076,5,NA,NA,NA,NA,NA,NA,NA,1923.045,NA,NA,NA,NA
189563,5,0.378862,5,NA,NA,NA,NA,NA,NA,NA,3305.023,NA,NA,NA,NA
189773,5,-0.672782,5,NA,NA,NA,NA,NA,NA,NA,10683.936,NA,NA,NA,NA
189953,5,-0.938941,5,NA,NA,NA,NA,NA,NA,NA,12968.993,NA,NA,NA,NA
190215,5,-1.15278,5,NA,NA,NA,NA,NA,NA,NA,NA,870.776,NA,NA,NA
190315,5,-0.848727,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,3600.317,NA,NA
190644,5,-0.599666,4.97894,NA,NA,NA,NA,NA,NA,NA,NA,NA,2951.962,NA,NA
190835,4.99052,0.336524,5,NA,NA,NA,NA,NA,NA,NA,3607.742,NA,NA,NA,NA
191043,5,0.283552,5,NA,NA,NA,NA,NA,NA,NA,3249.882,NA,NA,NA,NA
191245,5,-1.12339,4.9955,NA,NA,NA,NA,NA,NA,NA,NA,34.955,NA,NA,NA
191300,5,-1.84801,5,NA,NA,NA,NA,NA,NA,NA,2908.885,NA,NA,NA,NA
191626,5,-0.808788,5,NA,NA,NA,NA,NA,NA,NA,16742.315,NA,NA,NA,NA
191818,5,-0.887774,5,NA,NA,NA,NA,NA,NA,NA,11882.839,NA,NA,NA,NA
192061,5,-0.780485,4.75956,NA,NA,NA,NA,NA,NA,NA,NA,8312.853,NA,NA,NA
192202,5,0.290903,4.60194,NA,NA,NA,NA,NA,NA,NA,NA,1717.187,NA,NA,NA
192349,4.8672,-0.0456385,4.13858,NA,NA,NA,NA,NA,NA,NA,3183.672,NA,NA,NA,NA
192529,5,-0.824957,5,NA,NA,NA,NA,NA,NA,NA,NA,10377.511,NA,NA,NA
192698,5,-0.835559,4.84736,NA,NA,NA,NA,NA,NA,NA,17126.462,NA,NA,NA,NA
193021,5,-0.981596,3.94415,NA,NA,NA,NA,NA,NA,NA,1073.93,NA,NA,NA,NA
193199,5,-0.534195,5,NA,NA,NA,NA,NA,NA,NA,4175.034,NA,NA,NA,NA
193431,5,-1.06343,5,NA,NA,NA,NA,NA,NA,NA,4391.387,NA,NA,NA,NA
193509,5,-0.933329,4.76808,NA,NA,NA,NA,NA,NA,NA,14960.588,NA,NA,NA,NA
193750,4.66846,-2.25381,5,NA,NA,NA,NA,NA,NA,NA,855.929,NA,NA,NA,NA
193985,4.73766,-1.99126,3.63961,NA,NA,NA,NA,NA,NA,NA,1453.678,NA,NA,NA,NA
194125,4.91581,-0.68812,2.69628,NA,NA,NA,NA,NA,NA,957.569,NA,NA,NA,NA,NA
194299,5,-1.61755,3.2758,NA,NA,NA,NA,NA,NA,NA,3370.746,NA,NA,NA,NA
194528,5,-1.9586,3.66756,NA,NA,NA,NA,NA,NA,NA,1513.566,NA,NA,NA,NA
194811,5,-0.491621,5,NA,NA,NA,NA,NA,NA,NA,1867.421,NA,NA,NA,NA
194884,5,-0.168593,4.23342,NA,NA,NA,NA,NA,NA,NA,4689.297,NA,NA,NA,NA
195139,5,-2.17769,4.84668,NA,NA,NA,NA,NA,NA,NA,4102.063,NA,NA,NA,NA
195281,5,-2.79603,5,NA,NA,NA,NA,NA,NA,NA,1132.08,NA,NA,NA,NA
195657,5,-2.46806,4.27678,NA,NA,NA,NA,NA,NA,NA,1976.516,NA,NA,NA,NA
195767,5,-0.465126,5,NA,NA,NA,NA,NA,NA,NA,529.011,NA,NA,NA,NA
195999,5,-0.126371,4.15603,NA,NA,NA,NA,NA,NA,NA,3479.105,NA,NA,NA,NA
196104,4.45069,-0.223508,5,NA,NA,NA,NA,NA,NA,NA,2079.316,NA,NA,NA,NA
196441,4.83399,-0.738666,5,NA,NA,NA,NA,NA,NA,NA,16518.765,NA,NA,NA,NA
196625,5,-0.972269,5,NA,NA,NA,NA,NA,NA,NA,8694.456,NA,NA,NA,NA
196668,5,-0.961316,5,NA,NA,NA,NA,NA,NA,NA,9205.122,NA,NA,NA,NA
197006,5,-0.603147,5,NA,NA,NA,NA,NA,NA,NA,8124.386,NA,NA,NA,NA
197154,5,-1.82709,5,NA,NA,NA,NA,NA,NA,NA,2194.987,NA,NA,NA,NA
197370,4.21407,-0.940767,4.45824,NA,NA,NA,NA,NA,NA,NA,1465.799,NA,NA,NA,NA
197587,5,0.276292,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,561.07,NA,NA
197821,5,-2.04434,3.89942,NA,NA,NA,NA,NA,NA,NA,1665.516,NA,NA,NA,NA
198040,5,-3.9961,3.81153,NA,NA,NA,NA,NA,NA,NA,NA,871.387,NA,NA,NA
198191,5,-2.9803,4.79986,NA,NA,NA,NA,NA,NA,NA,4116.667,NA,NA,NA,NA
198319,4.90198,-2.03599,4.97459,NA,NA,NA,NA,NA,NA,NA,7873.953,NA,NA,NA,NA
198525,5,-0.663842,5,NA,NA,NA,NA,NA,NA,NA,10358.233,NA,NA,NA,NA
198766,4.82542,-1.94324,5,NA,NA,NA,NA,NA,NA,NA,8879.358,NA,NA,NA,NA
199006,4.3889,-1.01631,4.29456,NA,NA,NA,NA,NA,NA,NA,1971.738,NA,NA,NA,NA
199104,4.04913,-1.54758,5,NA,NA,NA,NA,NA,NA,NA,2150.024,NA,NA,NA,NA
199374,4.68132,-2.12248,5,NA,NA,NA,NA,NA,NA,NA,4953.516,NA,NA,NA,NA
199569,5,-2.91508,5,NA,NA,NA,NA,NA,NA,NA,2786.961,NA,NA,NA,NA
199860,5,-3.92973,4.46947,NA,NA,NA,NA,NA,NA,NA,-486.552,NA,NA,NA,NA
