id,x0,x1,x2,fitness-1,fitness-2,fitness-3,fitness-2.5,fitness-5,fitness-4.5,fitness-4,fitness-3.5
191626,-2.62639,5,-4.28749,NA,NA,NA,NA,NA,NA,-95.607,NA
191993,-1.1126,5,-4.97951,NA,NA,NA,NA,NA,NA,-105.686,NA
192162,-1.28675,3.71797,-5,NA,NA,NA,NA,NA,NA,-16.037,NA
192399,-2.06334,4.36535,-5,NA,NA,NA,NA,-62.076,NA,NA,NA
192422,-2.46714,3.24994,-5,NA,NA,NA,NA,NA,NA,-74.109,NA
192740,-2.72012,3.34354,-5,NA,NA,NA,NA,-84.243,NA,NA,NA
192900,-2.98855,3.7002,-5,NA,NA,NA,NA,NA,-72.762,NA,NA
193063,-2.7262,4.36713,-3.99553,NA,NA,NA,NA,-90.779,NA,NA,NA
193233,-2.37829,5,-4.445,NA,NA,NA,NA,-90.542,NA,NA,NA
193484,-1.67252,4.03791,-5,NA,NA,NA,NA,-44.391,NA,NA,NA
193721,-1.92674,3.39374,-4.36331,NA,NA,NA,NA,-48.027,NA,NA,NA
193906,-1.34323,3.64135,-5,NA,NA,NA,NA,-44.407,NA,NA,NA
194039,-2.86584,3.37547,-5,NA,NA,NA,NA,-71.829,NA,NA,NA
194389,-2.89307,3.99356,-4.26081,NA,NA,NA,NA,NA,NA,-86.976,NA
194540,-2.11699,5,-4.50037,NA,NA,NA,NA,NA,-77.922,NA,NA
194787,-3.40947,5,-3.90682,NA,NA,NA,NA,NA,-143.478,NA,NA
194827,-1.72954,5,-5,NA,NA,NA,NA,-71.335,NA,NA,NA
195093,-1.23437,3.65829,-5,NA,NA,NA,NA,-54.359,NA,NA,NA
195329,-1.63145,4.31242,-5,NA,NA,NA,NA,-42.299,NA,NA,NA
195465,-1.66816,3.29134,-5,NA,NA,NA,NA,-41.882,NA,NA,NA
195779,-1.85385,3.26059,-5,NA,NA,NA,NA,NA,NA,-41.626,NA
195859,-1.60955,2.87673,-5,NA,NA,NA,NA,NA,-64.388,NA,NA
196024,-2.57293,2.54085,-4.63834,NA,NA,NA,NA,-124.162,NA,NA,NA
196285,-1.99349,2.80564,-5,NA,NA,NA,NA,-75.062,NA,NA,NA
196499,-2.9987,3.85698,-5,NA,NA,NA,NA,-86.134,NA,NA,NA
196777,-3.217,4.05174,-4.99609,NA,NA,NA,NA,-91.47,NA,NA,NA
196831,-2.81835,3.77734,-4.54452,NA,NA,NA,NA,NA,-70.631,NA,NA
197148,-2.136,5,-5,NA,NA,NA,NA,-78.957,NA,NA,NA
197263,-3.18806,5,-5,NA,NA,NA,NA,-116.796,NA,NA,NA
197496,-2.79374,5,-4.0668,NA,NA,NA,NA,NA,NA,-109.835,NA
197686,-2.61149,5,-5,NA,NA,NA,NA,-91.486,NA,NA,NA
197875,-2.32068,3.07069,-4.47074,NA,NA,NA,NA,-73.129,NA,NA,NA
198174,-2.27292,4.70924,-4.21169,NA,NA,NA,NA,-68.539,NA,NA,NA
198279,-2.24369,4.68641,-5,NA,NA,NA,NA,-67.592,NA,NA,NA
198592,-1.31617,3.62205,-5,NA,NA,NA,NA,-48.544,NA,NA,NA
198772,-1.05954,4.14862,-5,NA,NA,NA,NA,NA,-57.996,NA,NA
198927,-2.41124,4.35185,-4.29007,NA,NA,NA,NA,-79.53,NA,NA,NA
199025,-2.50323,4.51325,-5,NA,NA,NA,NA,-67.454,NA,NA,NA
199281,-2.99464,4.42132,-4.80077,NA,NA,NA,NA,-81.147,NA,NA,NA
199561,-2.42698,4.17557,-5,NA,NA,NA,NA,NA,-53.591,NA,NA
199698,-2.10142,4.20221,-4.06703,NA,NA,NA,NA,NA,NA,-75.123,NA
200000,-2.66425,3.18897,-4.53522,NA,NA,NA,NA,NA,NA,-92.979,NA
