id,x0,x1,x2,fitness0,fitness-0.5,fitness-1.5,fitness-1,fitness-2.5,fitness1,fitness0.5,fitness-2,fitness-3,fitness1.5,fitness-3.5,fitness-4,fitness-4.5,fitness-5
128298,-1.15122,-1.89813,-1.40665,NA,NA,1307.27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
128413,-0.949762,-2.11718,-1.02327,NA,NA,4023.023,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
128800,-0.810154,-2.22476,-1.538,NA,NA,NA,3799.781,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
128968,-1.74431,-1.46303,-0.866014,NA,1716.144,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
129190,-2.95594,-0.726763,-0.104256,NA,NA,NA,2997.594,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
129362,-3.59693,1.32426,-0.672407,NA,NA,NA,1025.966,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
129547,-2.57489,0.990377,-0.693836,NA,NA,1044.525,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
129691,-2.46586,-0.0220419,-1.68887,NA,894.336,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
129803,-2.47913,-1.18963,0.0580567,NA,NA,NA,540.295,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
130167,-1.30697,-0.332459,-0.290121,NA,2533.083,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
130311,-0.331445,-0.187187,-1.32452,NA,3949.747,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
130582,-0.189481,-1.31497,-1.37834,NA,NA,NA,NA,NA,NA,NA,6608.794,NA,NA,NA,NA,NA,NA
130783,-0.779798,-1.87275,-1.66155,NA,NA,NA,NA,NA,NA,NA,1783.766,NA,NA,NA,NA,NA,NA
130954,-2.05666,-0.523509,-0.166744,NA,2349.103,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
131066,-0.776617,-1.27254,-0.1656,2907.638,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
131337,-0.351142,-0.368629,-0.0458001,NA,734.341,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
131553,-1.29139,-1.03844,0.741506,NA,NA,NA,NA,NA,665.84,NA,NA,NA,NA,NA,NA,NA,NA
131667,-2.20244,-1.23074,-0.162816,1211.609,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
131895,-2.12942,-1.68926,-0.252605,1324.78,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
132167,-1.55849,-2.83563,-0.750045,NA,NA,NA,3221.605,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
132207,-0.632132,-3.10946,-0.917224,NA,NA,3947.805,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
132478,-0.0207888,-2.48466,-0.670427,NA,NA,2762.489,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
132605,-1.73565,-1.95784,-0.957884,NA,NA,NA,316.225,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
132883,-0.889791,-0.789696,-1.55957,NA,NA,NA,NA,NA,NA,NA,3341.643,NA,NA,NA,NA,NA,NA
133106,-0.33063,-0.662972,-1.28664,NA,NA,2855.064,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
133360,-0.0508833,-0.697097,-0.833459,NA,NA,NA,NA,NA,NA,NA,NA,3982.012,NA,NA,NA,NA,NA
133511,-0.699011,-0.838551,-0.668623,NA,NA,9328.379,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
133763,-0.895498,-0.882174,-0.252782,NA,12578.793,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
133801,-0.775639,-1.54909,-0.848098,NA,28585.462,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
134175,-1.51177,-1.54489,-1.68704,NA,NA,NA,3870.008,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
134355,-0.588943,-2.12537,-1.34616,NA,NA,NA,6170.109,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
134547,-1.62727,-0.808525,-0.753485,NA,19607.489,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
134696,-0.946398,-0.298031,-0.70781,NA,14207.84,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
134880,-1.00441,-0.182932,-1.43482,NA,NA,8774.294,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
135047,-0.811908,0.789434,-0.18104,NA,NA,4729.338,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
135360,-0.552986,-0.685483,-0.570647,3986.993,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
135415,-0.617427,-0.900125,0.955904,NA,3805.301,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
135602,-1.34528,-0.956741,0.397854,NA,3083.545,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
135913,-1.50925,-0.0068053,-0.518044,1111.829,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
136023,-2.17892,-0.935577,-1.87697,NA,NA,1983.847,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
136218,-1.58009,-1.47428,-3.09999,NA,NA,3763.567,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
136429,-1.02931,-1.52398,-0.875106,NA,NA,NA,NA,NA,NA,NA,NA,3127.782,NA,NA,NA,NA,NA
136631,-0.0208132,-1.65353,-1.3585,NA,NA,NA,NA,NA,NA,NA,2188.051,NA,NA,NA,NA,NA,NA
136854,-0.795607,-2.93818,-0.0278744,NA,1701.15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
137155,-0.76414,-2.06285,-1.4191,2550.696,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
137248,-0.0977074,-0.586639,-1.93912,NA,NA,NA,4432.367,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
137585,-1.06002,-0.203597,-0.704474,NA,6257.222,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
137682,-0.900498,-1.07977,-0.95888,NA,NA,NA,3031.377,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
138000,-0.977028,-0.346772,-1.07686,NA,NA,NA,1053.287,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
138014,-0.261213,-0.290567,-0.86388,NA,NA,NA,NA,2470.125,NA,NA,NA,NA,NA,NA,NA,NA,NA
138382,0.398399,-1.01689,-1.53195,NA,NA,NA,NA,NA,NA,NA,1355.29,NA,NA,NA,NA,NA,NA
138485,-0.0899739,-1.47768,-1.48459,NA,NA,NA,NA,NA,NA,NA,4683.094,NA,NA,NA,NA,NA,NA
138768,-0.564797,0.376304,-0.831517,NA,NA,4182.468,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
138906,-0.792004,-0.00525621,-2.43795,NA,NA,2194.669,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
139006,-0.670811,-1.65217,-2.84065,NA,648.158,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
139395,-0.299991,-0.94835,-3.05071,NA,NA,NA,3746.905,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
139411,-1.17833,-1.2383,-2.68205,NA,NA,NA,NA,NA,NA,142.428,NA,NA,NA,NA,NA,NA,NA
139776,-1.32699,-0.885807,-1.01254,NA,NA,NA,6127.825,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
139983,-1.28034,-0.887966,-0.941044,NA,6209.52,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
140171,-2.50884,-2.1372,-0.349175,NA,429.433,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
140291,-0.289516,-3.08184,0.184369,NA,NA,NA,419.302,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
140578,-0.0323328,-1.70049,-0.946512,NA,NA,NA,1203.027,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
140713,-0.580837,-1.37118,-0.673731,NA,NA,NA,15607.437,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
140879,-1.18025,-0.902872,-1.08234,NA,1487.075,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
141183,-0.864775,-1.98638,-0.0416912,NA,824.653,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
141240,-0.853233,-2.01801,-0.804989,NA,NA,13967.271,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
141417,-1.92488,-2.89813,-1.446,NA,NA,NA,2863.365,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
141747,-1.73227,-2.26086,-1.54336,NA,151.845,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
141926,-1.69292,-2.02128,-2.05177,NA,NA,NA,NA,NA,NA,535.355,NA,NA,NA,NA,NA,NA,NA
142055,-3.0411,-2.07519,-1.01917,914.388,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
142252,-1.89556,-0.696591,-0.761403,3166.924,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
142416,-2.33542,-0.972559,-1.24955,757.453,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
142713,-0.729105,-1.27761,-1.42436,NA,11337.391,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
142904,-1.05815,-1.35844,-1.42103,NA,2864.318,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
143032,-1.50625,-0.689356,-1.03765,NA,7268.606,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
143308,-0.397854,-0.341144,-1.00144,NA,NA,617.736,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
143540,-0.995256,-0.712954,-0.00486093,NA,NA,NA,NA,NA,NA,NA,1662.851,NA,NA,NA,NA,NA,NA
143761,-1.40296,-1.49202,-0.101925,NA,NA,NA,NA,NA,NA,NA,5334.224,NA,NA,NA,NA,NA,NA
143830,-0.999443,-1.25085,-1.38871,NA,NA,5459.368,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
144181,-0.768016,-0.152144,-0.888706,NA,NA,NA,8272.646,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
144342,-0.629098,-0.788341,-1.86159,1866.292,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
144474,-1.54592,-0.983857,-1.9721,NA,NA,NA,7306.422,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
144704,-2.01379,-0.627184,-1.54436,NA,1974.111,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
144981,-1.94407,-0.949572,-1.62024,NA,NA,NA,NA,NA,NA,1771.693,NA,NA,NA,NA,NA,NA,NA
145086,-1.50699,-0.972082,-0.380464,1621.384,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
145324,-0.889048,-0.649897,-0.149392,NA,9483.926,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
145486,-0.548606,-0.585511,0.138331,NA,NA,189.099,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
145678,-2.01049,0.463666,0.384521,NA,NA,455.872,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
145861,-1.45229,-0.13596,0.307272,NA,NA,4660.951,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
146106,-2.08472,-1.23698,0.377771,NA,NA,NA,NA,NA,NA,NA,922.138,NA,NA,NA,NA,NA,NA
146208,-1.87698,-0.19368,-0.123309,2331.981,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
146515,-1.16641,-0.957921,-0.723431,NA,NA,NA,4775.541,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
146716,-0.281336,-1.30128,-0.00584393,NA,NA,NA,4027.095,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
146901,0.351319,-0.351181,-0.144867,NA,NA,1486.763,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
147082,0.263336,-1.42026,0.751799,NA,NA,1455.058,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
147333,-0.746684,-1.62693,-0.295808,NA,NA,9272.733,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
147520,-1.44053,-0.962383,1.25803,NA,NA,NA,5005.441,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
147611,-0.790637,-1.34325,1.03351,NA,NA,2335.273,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
147817,-0.725832,-1.32684,1.4592,NA,2660.056,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
148165,-0.97585,-0.0888173,1.74501,1451.877,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
148384,-1.31447,-0.966679,0.955625,NA,NA,NA,NA,NA,927.164,NA,NA,NA,NA,NA,NA,NA,NA
148436,-1.06251,-0.70203,0.889435,NA,2507.312,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
148771,-1.57357,0.96274,-0.0538112,NA,NA,NA,2125.597,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
148906,-1.44238,1.6744,-0.0624083,NA,NA,NA,NA,NA,NA,NA,702.233,NA,NA,NA,NA,NA,NA
149067,-0.589326,1.04116,-1.00109,NA,NA,NA,739.305,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
149394,-0.773262,-0.584562,-1.55201,NA,NA,NA,13622.349,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
149493,-1.32435,-0.289694,-0.101471,NA,NA,NA,8848.211,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
149712,-1.00589,-1.5856,-1.47168,NA,NA,NA,5681.958,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
149987,-0.880354,-0.892114,0.345339,NA,NA,8234.181,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
150039,-1.93042,-0.130134,-0.95742,NA,2921.989,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
150330,-1.27825,-0.729536,-1.33936,11126.08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
150417,-0.905237,-1.2446,-1.667,4431.975,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
150780,-1.65676,-1.42023,-1.23378,NA,4424.525,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
150861,-1.40412,0.32283,-0.716836,NA,NA,NA,9481.483,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
151037,-0.661491,0.0248139,-0.483516,NA,895.519,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
151243,-0.84076,-1.62479,-0.820969,2307.072,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
151507,-2.20318,-0.318518,-1.93099,NA,NA,NA,NA,NA,NA,NA,NA,NA,258.691,NA,NA,NA,NA
151646,-2.47428,-0.657052,-0.343273,1846.931,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
151904,-3.12671,-1.38605,-1.22596,NA,1304.109,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
152009,-1.85806,-1.11128,-0.673493,NA,NA,372.195,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
152328,-2.35961,-1.65016,-0.951248,NA,856.642,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
152564,-2.93034,-2.3875,-0.708574,NA,831.22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
152645,-2.16313,-4.14981,-1.40148,NA,NA,NA,662.837,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
152818,-0.860976,-3.20141,-1.36541,NA,NA,NA,3341.029,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
153137,-1.88973,-1.53664,-1.61159,NA,3250.293,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
153356,-0.0508375,-0.620486,-0.353521,NA,NA,2620.079,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
153443,-0.643197,-1.38214,-2.01662,NA,NA,NA,3974.601,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
153761,0.0245955,-1.53778,-1.93876,NA,NA,2790.332,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
153888,-1.48563,-2.10304,-2.41911,NA,1416.057,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
154097,-1.38769,-1.5468,-1.9489,NA,NA,10013.966,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
154352,-1.97309,-2.84184,-1.455,NA,2102.468,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
154569,-0.666983,-2.21889,-0.576229,NA,NA,2363.602,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
154715,-2.54304,-1.35541,-1.38972,NA,NA,NA,7762.644,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
154955,-1.23805,-0.668216,-1.96321,NA,7189.256,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
155010,-1.31494,-1.64018,-2.85675,NA,687.341,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
155252,-1.55906,-1.15041,-0.916477,NA,1452.036,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
155461,-2.05605,-0.553402,-0.705141,NA,NA,3659.489,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
155797,-0.752817,0.774827,-0.163041,1423.342,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
155829,-0.778768,0.284662,1.39961,321.65,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
156102,-2.04913,0.339743,0.771341,NA,NA,NA,1080.614,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
156321,-2.92118,-0.898877,-0.362495,NA,NA,NA,1729.23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
156444,-3.57312,-2.0733,-0.254038,851.737,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
156700,-3.85376,-1.94618,-0.643825,1017.45,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
156976,-1.86861,-2.20594,-0.232426,NA,1151.498,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
157093,0.426294,-1.04966,-1.37077,NA,NA,NA,1816.647,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
157381,1.39493,-1.49018,-1.03195,NA,NA,NA,2338.763,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
157438,-0.485253,-1.35811,-0.261615,NA,NA,NA,NA,NA,NA,412.715,NA,NA,NA,NA,NA,NA,NA
157607,-0.673072,-0.913903,0.996203,NA,NA,NA,3927.661,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
157904,-1.38083,-2.07824,-0.0436504,3521.041,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
158050,-1.31494,-1.96233,0.840352,NA,NA,NA,NA,NA,904.801,NA,NA,NA,NA,NA,NA,NA,NA
158286,-0.012511,-1.38841,-0.325517,NA,3603.207,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
158597,-0.0316095,-1.44177,-0.930717,NA,NA,9608.762,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
158708,-0.871178,-1.93137,-2.98641,2297.801,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
158874,-1.28146,-2.04149,-1.25513,495.607,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
159043,-1.96783,-2.00648,-0.375178,NA,1606.029,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
159265,-2.01473,-0.835985,0.783748,NA,4257.302,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
159515,-1.30476,-0.355289,1.74973,NA,NA,NA,1742.349,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
159742,-1.51184,-0.32641,-0.383088,NA,NA,NA,3880.076,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
159874,-1.25715,-2.19962,-1.38425,NA,NA,NA,1837.418,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
160166,-1.41211,-2.46442,-0.84631,NA,NA,4758.416,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
160397,-1.51157,-2.70374,-0.98543,NA,NA,NA,882.469,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
160406,0.388219,-0.999289,-0.610163,NA,NA,3345.016,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
160800,-0.536818,-1.32063,-1.52926,NA,NA,3915.377,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
160980,-0.584509,-2.48829,-1.47762,NA,NA,NA,NA,921.29,NA,NA,NA,NA,NA,NA,NA,NA,NA
161034,-0.600832,-1.26723,-0.782387,NA,NA,NA,15580.459,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
161385,-0.562886,-1.61207,-1.56608,4301.777,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
161509,0.343945,-0.22307,-0.592258,NA,2827.78,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
161714,-0.263391,-1.33784,-0.024247,NA,4481.707,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
161867,-1.33569,-1.56588,0.555681,374.992,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
162135,-0.158826,-0.152271,0.902731,NA,1531.823,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
162304,-0.942036,-1.50409,0.189604,NA,2810.845,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
162552,-1.42781,-2.15083,-0.32318,NA,NA,3016.822,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
162636,-1.02317,-0.970674,0.371722,NA,NA,3111.364,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
162807,-0.177116,-1.44631,-0.365557,NA,NA,NA,7258.944,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
163008,1.22821,-1.36959,-1.4425,NA,NA,4855.517,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
163226,0.946131,-1.42403,-1.23354,NA,NA,NA,NA,NA,NA,NA,1461.434,NA,NA,NA,NA,NA,NA
163565,0.342246,-0.350856,-0.940417,NA,NA,NA,NA,NA,NA,NA,1346.853,NA,NA,NA,NA,NA,NA
163719,-0.721924,-0.131502,-0.574259,NA,NA,NA,NA,NA,NA,NA,1070.363,NA,NA,NA,NA,NA,NA
163982,-2.52563,-0.85847,-1.47134,NA,NA,7486.749,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
164011,-1.36142,-0.364696,-0.791702,NA,NA,NA,5556.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
164251,-1.58806,0.740126,-1.20262,NA,NA,NA,NA,NA,NA,NA,978,NA,NA,NA,NA,NA,NA
164485,-1.66199,-0.791233,-1.51156,NA,NA,8725.534,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
164726,-1.32254,-0.259802,-1.61414,NA,NA,NA,3055.722,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
164910,-0.712399,0.836265,-1.55723,3901.299,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
165139,-0.997624,0.326825,-1.26685,NA,NA,NA,3946.627,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
165303,-1.47043,-0.386142,-1.28401,NA,NA,NA,6435.279,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
165570,-2.2487,-0.297919,-0.852174,NA,NA,NA,NA,NA,NA,NA,790.595,NA,NA,NA,NA,NA,NA
165734,-1.31236,-0.878026,-1.83023,NA,NA,NA,5392.918,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
165991,-1.37246,-0.516567,-1.20316,NA,NA,NA,1873.174,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
166167,-0.903123,-0.152651,-1.47152,NA,NA,NA,NA,4515.396,NA,NA,NA,NA,NA,NA,NA,NA,NA
166201,-1.19782,-0.359615,-1.32876,NA,NA,NA,2321.699,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
166459,-0.651579,-0.714395,-0.612055,NA,8652.349,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
166619,-2.08971,-1.56049,-0.126213,NA,NA,4696.03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
166998,-1.5237,-1.6088,-0.826768,NA,NA,NA,NA,4790.142,NA,NA,NA,NA,NA,NA,NA,NA,NA
167130,-0.829866,-0.794852,-0.195591,NA,NA,NA,NA,NA,NA,NA,3739.213,NA,NA,NA,NA,NA,NA
167279,-0.607109,-0.0833944,-1.03752,NA,NA,NA,NA,NA,NA,NA,2181.646,NA,NA,NA,NA,NA,NA
167550,-0.295032,-0.30958,-0.837813,NA,NA,4416.513,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
167792,-0.821365,0.786538,-0.701449,NA,NA,NA,NA,NA,NA,NA,3693.425,NA,NA,NA,NA,NA,NA
167810,-2.07178,0.636198,-1.62665,NA,NA,793.354,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
168036,-1.89956,0.311832,-0.802468,NA,NA,3369.18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
168379,-0.688594,-0.297409,-0.781818,NA,NA,NA,NA,NA,NA,NA,7343.813,NA,NA,NA,NA,NA,NA
168600,-1.94584,-2.18809,-0.696116,NA,NA,2476.637,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
168734,-1.93994,-1.88813,-1.97,NA,NA,NA,NA,429.558,NA,NA,NA,NA,NA,NA,NA,NA,NA
168826,-1.20081,-1.89883,-2.13012,NA,NA,NA,NA,NA,NA,NA,688.08,NA,NA,NA,NA,NA,NA
169123,-0.997213,-2.0201,-1.01856,NA,NA,3291.673,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
169283,-1.30564,-0.226367,-1.47648,NA,NA,NA,NA,NA,NA,NA,6300.985,NA,NA,NA,NA,NA,NA
169527,-0.799839,-1.47837,-1.64587,NA,NA,NA,710.445,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
169719,-0.0542769,-1.38707,-1.98762,3940.902,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
169902,0.277344,-0.832503,-1.49286,NA,8192.449,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
170111,-1.19647,0.916913,-0.890878,NA,NA,2618.24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
170229,-0.606312,-0.787918,0.726586,NA,NA,NA,4187.656,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
170405,-1.37306,-2.2483,-0.888649,NA,NA,NA,2909.84,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
170648,-0.743267,-0.879434,-0.679019,NA,NA,29137.622,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
170979,-1.50237,0.476586,-1.6009,NA,NA,2930.693,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
171015,-2.05515,-1.43051,-0.6147,NA,5792.047,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
