id,x0,x1,x2,fitness-2.5,fitness-0.5,fitness-1,fitness-1.5,fitness-2,fitness0,fitness1.5,fitness0.5,fitness1,fitness-3,fitness-5,fitness-4.5,fitness3,fitness4.5,fitness3.5,fitness5,fitness4
124293,-0.759422,5,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,14852.023,NA
124475,-2.15516,5,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3627.724,NA
124827,-1.61435,4.16692,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4827.379,NA
125055,-0.873757,2.72761,4.83616,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,367.674,NA,NA,NA
125182,-0.20894,4.23265,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5557.734,NA
125330,-0.743016,5,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12558.62,NA
125619,-0.928032,5,4.39414,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2498.286
125682,-0.35108,5,4.2777,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3044.029,NA
125955,-0.573224,4.86512,4.71806,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8608.24,NA
126159,-1.00312,5,4.63486,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4618.367,NA
126378,-0.740235,5,4.87237,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,16633.359,NA
126555,-1.88815,5,4.68742,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3675.157,NA
126680,-2.39838,4.4498,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,820.151,NA
127073,-2.09622,5,4.79416,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6114.682,NA,NA,NA
127253,-0.781288,4.92456,4.84751,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,21788.31,NA
127273,-0.901251,5,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11499.172,NA
127595,-0.655677,5,4.7097,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10059.008,NA
127698,-0.927881,5,4.76945,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12801.498,NA
127945,-0.849737,5,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3333.025,NA,NA,NA
128131,-1.67717,5,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1575.472
128325,-0.749974,4.85947,4.73689,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6471.176
128484,-1.91698,5,4.56998,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1491.504,NA,NA,NA
128829,0.384669,4.21231,4.68796,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,566.667
128996,-1.48996,3.83053,4.18371,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2058.677,NA
129111,-0.872313,4.32994,4.39901,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3375.372,NA
129283,-0.531953,5,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5170.032,NA
129624,-0.847476,4.71281,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,16365.506,NA
129754,-0.597534,5,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5570.646,NA,NA,NA
129908,-0.710482,5,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11850.206,NA
130215,-0.946613,5,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11100.351,NA
130422,-1.04055,5,4.71679,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5171.862,NA
130643,-1.02255,4.91835,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8356.199,NA,NA,NA
130787,0.0428011,4.8994,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1735.476,NA,NA,NA
130988,-0.322901,5,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3101.836,NA,NA,NA
131257,-0.634203,4.68778,4.85891,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11067.423,NA
131321,0.312445,4.74965,4.57665,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1332.895,NA
131526,-0.609455,5,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9856.57,NA
131698,-0.819248,5,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13002.547,NA
131985,-0.882512,5,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12018.576,NA
132181,-0.903966,5,4.82194,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,16022.472,NA,NA,NA
132458,-0.729339,5,4.2343,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1491.168
132558,-1.63038,5,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3907.783,NA,NA,NA
132819,-1.49873,4.64837,3.17117,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2302.124,NA
132920,-3.09135,4.61023,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,532.286,NA,NA
133218,-4.78253,5,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1054.812,NA
133339,-3.928,5,4.68298,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2188.093,NA
133514,-2.59461,4.89417,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1780.847,NA,NA,NA
133815,-2.86696,5,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2072.004,NA,NA,NA
133891,-1.0457,4.8669,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8367.968,NA
134132,-2.11735,5,4.99368,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5141.414,NA,NA,NA
134423,-1.91619,4.78108,4.74253,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8616.949,NA
134486,-0.192122,5,4.10548,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3602.858,NA
134855,0.328938,5,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1277.993
134981,-0.0752195,5,4.59044,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1581.122
135189,0.325092,4.92823,4.8703,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5287.64,NA,NA,NA
135277,0.531978,5,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,902.353,NA
135605,-0.847891,5,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12707.816,NA
135814,-0.921656,5,4.89602,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,14166.047,NA
136022,0.162259,5,4.99776,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,756.2,NA,NA,NA
136101,-0.30509,4.24962,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3920.641,NA
136292,-1.40774,3.19005,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3696.468,NA
136618,-2.05865,4.99479,3.89339,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1071.615,NA,NA,NA
136738,-1.92782,5,4.54111,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,764.358,NA
136878,-1.97559,4.23994,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2162.517,NA,NA,NA
137096,-2.5398,5,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1946.775
137352,-3.10467,5,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3357.422,NA
137656,-2.82316,4.91421,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2126.014,NA
137707,-1.80255,4.76242,4.35572,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,229.32,NA,NA,NA
137894,-1.96519,4.98815,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5648.957,NA
138234,-1.96586,4.12061,4.99316,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1003.993,NA,NA,NA
138417,-0.734997,5,4.58277,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4611.828,NA
138518,-0.469427,5,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,680.345,NA
138832,-1.16798,4.6107,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,476.973,NA,NA,NA
138988,-0.898331,4.79432,4.82697,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11788.985,NA,NA,NA
139099,-1.48075,5,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1872.096
139266,-0.942785,5,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10008.246,NA
139457,-0.95807,5,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9351.464,NA
139830,-0.978253,5,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8404.883,NA
139871,-0.57275,5,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6217.663,NA
140084,0.774567,4.28191,4.75179,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2385.968,NA
140430,-1.4742,4.38606,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5534.677,NA
140545,-1.54765,5,4.30658,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6007.522,NA
140780,-0.78152,5,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,14906.554,NA
140857,-0.778292,5,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12983.339,NA
141104,-2.19399,5,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2664.612,NA
141418,-0.740958,5,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12522.571,NA
141479,-1.79302,4.94518,4.78463,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1339.097,NA
141680,-1.89481,4.87836,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5601.348,NA
141908,-0.626272,5,4.92602,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4014.509,NA,NA
142183,-1.3498,5,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2317.983,NA,NA
142444,-1.57683,5,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1543.35,NA,NA,NA,NA
142631,-1.90314,5,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,970.47,NA,NA,NA,NA
142774,-3.08187,4.71133,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1066.464,NA,NA
143028,-1.36397,3.60193,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1135.197,NA,NA,NA
143193,-0.606667,3.65611,4.86563,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2807.636,NA
143288,-1.01981,3.92122,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1164.854,NA
143636,0.491404,4.77506,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2081.256,NA,NA,NA
143698,0.168761,5,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1242.433,NA
143921,0.407698,5,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2989.556,NA,NA,NA
144104,0.294178,4.80136,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4265.506,NA
144351,-0.816468,4.74488,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,14755.103,NA
144586,-0.924469,5,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10720.97,NA
144705,-0.77854,4.99757,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13127.869,NA
144944,-1.57291,4.30015,3.87443,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1560.834,NA
145103,-2.40125,4.41065,3.84656,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,319.635,NA
145337,-2.17996,3.21205,3.41295,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,264.807,NA
145564,-0.956776,3.92351,3.64824,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,433.314,NA
145692,-0.0833917,4.36728,4.89372,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4462.023,NA
146025,-0.219841,4.13621,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3334.234,NA
146085,-1.50438,4.33982,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6318.366,NA
146299,-0.564845,5,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5807.034,NA
146596,-0.673906,3.79744,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3927.051,NA
146768,-1.84911,4.78798,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3692.346,NA
147041,-2.05733,5,4.79145,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6693.21,NA
147070,-1.07146,4.95256,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3740.344,NA
147442,-1.71622,5,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,949.233
147461,-1.50726,3.27958,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3985.524,NA
147703,-0.506505,4.61925,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1216.04,NA,NA,NA
148041,-0.690632,4.8897,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,14847.13,NA
148055,-1.97217,5,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5425.679,NA
148305,-1.34487,4.48828,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1184.777,NA
148593,-0.825074,5,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12963.127,NA
148781,-2.02103,5,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5533.812,NA
148986,-3.03158,5,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3204.004,NA
149201,-2.0021,4.85684,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7399.056,NA
149387,-2.19956,4.77432,4.65699,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2337.774,NA
149550,-0.826096,5,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12955.128,NA
149761,-0.901733,5,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,15137.575,NA
149905,-0.803429,5,4.35721,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3495.145
150082,-1.02078,5,4.60577,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1130.723
150340,-0.639153,5,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1502.531,NA,NA
150575,-1.40776,5,4.74102,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4476.365,NA,NA
150728,-1.03536,5,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1025.299,NA,NA,NA,NA
151002,-1.38403,5,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6479.389,NA,NA,NA
151197,-0.94542,5,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9898.924,NA
151415,0.398276,5,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3142.981,NA
151619,-0.339259,3.16722,4.77212,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1832.725,NA
151785,-0.758167,5,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12786.217,NA
152014,-1.07145,4.84532,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5343.42,NA
152187,-0.720938,4.69364,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11293.187,NA
152374,-2.52587,4.83118,4.43164,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,784.175,NA,NA,NA
152633,-0.594124,5,2.80192,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1983.474,NA
152754,0.0445396,4.16236,3.81213,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,606.788,NA
152850,-0.0688712,5,4.38046,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3030.199,NA
153085,-0.00765273,4.95749,4.00833,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,273.438,NA
153342,-1.92388,5,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4823.168,NA
153578,-2.02259,4.81391,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9250.614,NA
153782,-0.689069,4.5672,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3677.954,NA,NA,NA
153916,0.428483,4.75949,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3292.003,NA
154154,-0.595509,4.76102,4.94881,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12572.125,NA
154282,-2.10135,5,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4322.662,NA,NA,NA
154464,-1.9416,5,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5101.966,NA
154666,-0.00319104,4.17796,4.84402,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2743.072,NA,NA,NA
154862,-1.2633,4.59246,4.26855,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2124.047,NA
155109,-0.627379,3.72577,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1011.652,NA,NA,NA
155411,0.192674,3.6427,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,441.953,NA
155516,0.230379,5,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2568.632,NA
155748,-0.443562,5,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,154.041,NA,NA,NA
155874,-0.872363,5,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12257.608,NA
156069,-1.36426,5,4.91591,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5909.037,NA,NA,NA
156336,-1.20998,5,4.35773,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3748.93,NA
156521,1.16742,5,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1234.024,NA,NA,NA
156736,1.14064,5,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,847.743,NA,NA,NA
156869,0.457963,5,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,277.651
157049,-0.74244,5,4.81877,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2616.759
157395,-0.907346,5,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4987.066,NA,NA,NA
157557,-0.0328422,4.65684,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,848.739,NA,NA,NA
157688,-0.178867,3.8221,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1470.695,NA,NA,NA
157973,-0.842737,4.53518,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1529.87,NA
158081,-1.21425,4.1696,4.76467,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3368.121,NA
158330,-1.00126,4.76413,4.34505,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1326.406
158548,-0.597856,5,4.95574,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8777.1,NA
158734,0.72583,5,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1040.795,NA,NA
158919,-0.0402731,5,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1644.233,NA,NA
159088,-0.300774,4.84547,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5287.113
159316,1.65705,4.72331,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,492.733
159599,-0.720269,5,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,594.409
159809,-2.06089,4.7893,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8344.737,NA
159997,-0.964963,4.6308,4.99172,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5873.825,NA
160240,-1.00254,5,4.76052,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10718.753,NA
160341,-0.849709,5,4.70407,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12398.722,NA
160521,-0.255841,4.15135,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3445.006,NA
160711,-0.664551,5,4.73361,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11362.292,NA
160848,-0.987818,4.97831,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11379.684,NA
161068,-0.580072,5,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6592.953,NA
161315,0.433449,5,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2721.459,NA
161480,-0.733865,5,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12389.081,NA
161792,0.233517,5,4.86743,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4333.294,NA
161971,-0.785418,5,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13023.777,NA
162074,-0.614872,5,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10503.253,NA
162261,-0.833181,5,4.66048,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10019.865,NA
162640,-0.810523,4.91477,4.73348,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,18243.769,NA
162809,-0.925548,4.68566,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11915.243,NA
162862,-0.698962,4.95004,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13736.982,NA
163085,-0.582075,5,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1520.548
163309,-2.50585,5,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1891.58
163502,-3.08259,5,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2335.448,NA,NA,NA
163830,-1.67173,5,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,980.48,NA,NA,NA
163885,0.234359,4.70564,4.99703,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2629.073,NA
164223,-0.663202,4.76125,4.68422,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10901.503,NA
164384,-0.33228,5,4.44335,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1643.143,NA
164542,-0.22574,5,4.33799,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5915.159,NA
164779,-0.36148,5,4.42546,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1618.489,NA
