id,x0,x1,x2,fitness4.5,fitness5,fitness3.5,fitness4,fitness3,fitness1.5,fitness0.5,fitness-0.5,fitness0,fitness-2,fitness-1,fitness-1.5,fitness-3,fitness-4,fitness-5,fitness-2.5,fitness1
122655,-0.231333,5,4.39716,NA,3465.35,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
122952,-0.71852,5,5,NA,14141.209,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
123050,-1.03667,5,5,NA,5247.753,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
123285,-1.01542,5,5,NA,7363.583,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
123601,-1.1003,5,5,NA,1371.131,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
123755,-0.481578,5,5,NA,1327.316,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
123976,-0.929569,4.23759,3.4104,NA,1700.563,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
124203,-0.688779,5,5,NA,11221.236,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
124236,0.196315,5,5,NA,1900.327,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
124537,0.202357,4.67823,5,NA,2323.848,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
124739,-0.709986,4.45793,4.58927,NA,NA,NA,557.502,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
124903,-1.91579,5,5,3415.645,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
125069,-0.90177,5,5,NA,11483.377,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
125268,-1.48991,5,4.00536,NA,504.951,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
125571,-1.96485,5,5,NA,5366.335,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
125639,-2.04335,4.96451,5,NA,6202.182,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
126015,-1.50281,4.25334,4.88764,5170.938,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
126062,-1.47859,3.08347,5,NA,1636.059,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
126303,-1.3009,3.79843,4.96274,2160.55,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
126613,-0.0787275,4.91754,4.81907,2870.479,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
126714,-0.312101,5,5,NA,NA,NA,1841.532,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
126954,-1.79908,5,4.95196,NA,1344.663,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
127125,-0.897989,5,5,NA,11596.731,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
127313,-1.3249,5,4.62569,1479.456,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
127593,-1.57973,5,4.20683,NA,5831.147,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
127802,-2.7,5,5,NA,NA,NA,433.412,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
127995,-3.49545,5,5,1517.18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
128209,-4.91525,3.68082,4.80363,831.871,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
128428,-5,4.8675,5,NA,3407.765,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
128445,-3.91437,4.98172,4.78593,NA,3218.664,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
128731,-2.10206,5,5,1314.421,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
129027,-1.05573,5,5,NA,4984.741,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
129155,-0.653829,5,3.89161,NA,2509.162,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
129276,-1.35021,4.21175,5,NA,6382.658,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
129449,-0.990594,4.92382,5,NA,12558.942,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
129826,-2.00561,5,4.89071,NA,7303.173,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
130008,-0.639493,5,4.57917,NA,3306.571,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
130153,-0.926047,4.37427,5,3545.092,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
130402,-0.48524,4.7706,5,NA,1845.938,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
130462,-1.39738,5,5,NA,NA,2848.854,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
130772,-0.939455,5,5,NA,12294.922,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
130855,-1.40218,4.45942,4.92494,NA,3456.736,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
131170,-2.39629,4.24636,5,NA,NA,NA,398.647,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
131356,-2.21853,3.74205,5,NA,732.003,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
131500,-2.20546,4.73309,4.7962,NA,3279.757,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
131811,-2.17079,5,5,NA,4097.172,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
131974,-1.94558,5,5,NA,5155.411,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
132091,-0.925054,5,5,NA,10699.516,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
132240,-1.38867,4.43228,5,NA,3934.833,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
132511,-0.523255,5,5,NA,3582.91,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
132756,-0.789843,5,5,14637.309,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
132960,-0.76071,2.71801,5,NA,3904.755,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
133138,-2.21982,3.74411,5,NA,923.047,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
133252,-1.34926,2.33304,5,NA,3232.909,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
133441,-1.38939,3.04888,4.67543,NA,739.467,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
133821,-0.00152973,4.69347,5,NA,NA,NA,2266.42,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
134030,0.326694,5,5,NA,3458.151,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
134143,0.230212,5,4.89126,NA,3372.944,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
134329,-1.1026,5,5,NA,1227.403,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
134628,-1.25552,5,3.06355,NA,798.277,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
134766,-1.29565,5,3.19855,NA,3022.05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
135023,-1.17681,4.93903,3.38557,NA,1212.917,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
135065,-1.41371,5,3.69201,868.365,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
135369,-2.14347,4.88334,5,NA,6375.768,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
135439,-1.30606,5,4.50481,NA,312.256,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
135816,-0.969329,5,4.86211,NA,11773.939,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
135937,-0.172965,5,4.21215,NA,4514.871,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
136058,0.517545,5,4.98693,NA,1585.523,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
136363,-0.540816,5,5,NA,4531.653,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
136462,-0.046677,4.82681,5,NA,NA,NA,2519.434,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
136635,-0.729807,4.87421,5,NA,16351.51,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
136911,-1.91162,5,4.86762,NA,6113.903,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
137223,-2.1548,4.93625,4.99127,NA,4647.409,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
137394,-0.730432,5,5,5020.479,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
137516,-1.97969,5,5,NA,5474.779,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
137659,-1.92418,4.84336,5,NA,7268.444,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
137875,-0.847303,4.69521,5,NA,11947.18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
138077,-0.824753,5,5,NA,NA,NA,4770.536,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
138325,-1.60794,5,5,NA,NA,NA,3869.02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
138540,-1.9793,4.75037,5,7146.637,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
138761,-2.07259,5,5,3781.627,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
139016,-1.80221,5,4.97304,NA,1763.314,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
139079,-0.860816,5,5,NA,12492.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
139247,-0.313629,5,4.33745,NA,3548.76,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
139441,-0.753369,5,4.82216,17321.62,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
139718,0.207563,5,5,NA,2845.894,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
139962,-1.89068,5,4.89464,NA,5405.75,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
140113,-0.801066,4.84761,5,NA,17383.457,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
140226,-1.52663,5,4.4224,NA,4508.67,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
140547,-1.63963,5,4.18374,NA,3289.275,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
140660,-2.10831,5,5,NA,4597.467,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
140890,-1.45003,3.3073,5,NA,4242.825,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
141199,-1.51261,4.35911,4.8715,NA,7776.422,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
141385,-1.07742,5,5,NA,2793.589,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
141536,-1.95821,3.66192,5,NA,1464.769,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
141673,-0.405625,4.42705,5,NA,911.889,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
141931,-0.975211,5,5,NA,10031.253,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
142119,-0.579405,4.53035,5,NA,622.281,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
142246,-1.51832,4.67229,4.932,NA,NA,NA,4187.975,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
142433,-2.52985,5,5,NA,NA,NA,1950.447,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
142750,-1.0375,5,5,5142.884,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
142827,-0.850848,5,5,NA,12663.032,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
143208,-0.860594,4.8043,5,NA,16071.807,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
143387,-0.845665,5,5,NA,12739.768,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
143575,-2.12912,5,5,NA,5442.861,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
143639,-1.66471,4.72524,4.31441,NA,3227.131,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
143999,-0.762596,4.28332,5,5234.638,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
144171,-0.563403,5,4.58761,NA,2278.58,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
144261,-0.698222,4.94892,5,NA,13750.422,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
144544,0.264194,5,4.56412,NA,1035.234,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
144631,0.339755,5,5,3799.081,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
144919,-1.28054,4.37825,5,NA,4398.051,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
145164,-0.903796,4.86622,5,NA,15212.272,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
145381,-1.98884,4.8254,5,NA,7259.682,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
145535,-1.62565,5,4.44325,NA,2015.148,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
145714,-0.859099,5,4.8039,NA,16098.382,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
146008,-0.873027,4.62805,5,3424.91,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
146069,-1.99507,4.6541,5,NA,4129.737,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
146369,-2.61969,5,4.02403,NA,278.416,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
146466,-1.63481,4.65951,3.35423,NA,1617.594,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
146651,-1.16318,4.88245,3.51396,NA,143.933,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
146968,-1.8959,5,5,NA,4249.287,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
147029,-1.06475,4.85404,5,NA,4759.32,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
147287,-1.08776,5,5,2428.057,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
147521,-2.41004,5,5,1508.731,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
147809,-1.02061,5,5,NA,6167.783,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
147836,-1.40317,5,5,7037.275,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
148089,-2.22765,4.77002,3.72181,NA,NA,NA,275.703,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
148333,-3.40239,5,4.81249,NA,NA,775.011,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
148477,-3.4946,4.00487,5,47.636,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
148768,-3.01022,4.95407,5,NA,3830.162,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
148957,-2.51225,4.38417,5,NA,1605.601,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
149170,-0.319156,4.23449,5,NA,3604.343,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
149407,-0.624614,4.85452,5,NA,15327.173,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
149439,-0.492701,5,5,NA,1925.723,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
149636,-0.602577,5,5,NA,9490.223,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
149879,-2.01308,4.69568,4.70161,2457.675,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
150217,-1.96651,4.84073,4.63548,NA,5894.05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
150230,-0.926891,5,5,NA,10631.574,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
150571,-2.24896,4.67032,5,NA,974.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
150816,-1.38413,4.14058,4.84092,NA,6779.954,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
150838,-0.59504,4.92626,5,NA,9214.492,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
151111,-1.24039,4.87346,4.23294,NA,5572.892,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
151388,-0.472154,5,5,767.369,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
151611,-2.22263,4.62057,5,NA,1089.324,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
151669,-0.967754,5,5,NA,11796.645,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
151985,-0.908232,5,5,NA,14798.884,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
152059,-0.859753,5,5,NA,12512.116,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
152257,-0.542553,5,5,NA,4624.921,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
152459,-2.03839,5,5,NA,5455.905,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
152735,-0.962525,5,5,NA,9150.022,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
152841,-0.610074,5,5,NA,9852.271,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
153144,-0.794292,5,5,NA,13052.396,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
153224,-0.663201,5,5,NA,10334.208,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
153460,-0.781934,5,5,NA,13005.942,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
153810,0.955991,5,5,395.767,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
153889,0.707808,5,5,1634.301,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
154106,-0.722437,5,5,4358.891,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
154266,-0.535668,4.96747,4.78331,NA,5994.415,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
154595,-1.85614,5,5,NA,3166.356,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
154801,-0.635673,5,5,NA,9223.435,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
154900,-1.06622,4.96829,4.75924,NA,4639.049,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
155150,-0.621389,4.97717,5,NA,9422.357,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
155359,-1.43973,5,4.17008,NA,5996.976,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
155506,-2.07399,5,5,NA,5120.632,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
155755,-2.95868,5,5,NA,4170.44,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
155938,-3.92244,4.87652,5,NA,3240.251,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
156200,-5,5,5,NA,2559.19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
156348,-5,4.67665,5,NA,2188.196,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
156608,-3.62865,4.30553,5,NA,950.715,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
156702,-0.960323,4.71287,4.68309,NA,8303.26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
156933,-0.820827,4.7795,4.57743,NA,5499.876,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
157168,-2.0629,5,5,NA,5249.218,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
157330,-1.85404,4.84764,5,NA,4128.215,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
157423,-1.03579,5,5,NA,5299.001,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
157762,0.507203,5,5,NA,1421.436,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
157833,-0.682432,5,5,NA,11015.25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
158139,-0.720329,5,4.87845,NA,16039.687,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
158336,-0.389754,5,4.1844,1831.33,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
158557,-0.413806,5,4.14751,NA,991.622,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
158784,-1.33136,5,4.43071,NA,3618.663,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
158985,-0.885742,5,5,NA,15127.376,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
159052,1.26511,5,5,NA,2466.845,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
159255,2.46851,5,5,NA,1296.391,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
159437,4.31857,4.12596,4.44502,NA,656.475,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
159806,3.23219,5,4.77186,822.415,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
159844,4.06524,5,5,NA,2027.11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
160012,4.77217,5,4.46007,NA,2493.745,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
160288,5,5,4.25099,NA,5490.418,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
160481,5,4.45641,5,NA,2858.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
160728,5,4.13512,5,NA,3790.281,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
160931,4.80105,4.97032,4.45135,1530.758,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
161091,5,5,4.71809,NA,NA,NA,5528.063,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
161391,4.94464,4.26794,5,NA,6696.714,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
161460,5,5,5,5169.399,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
161636,4.92852,5,5,NA,NA,4023,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
161820,4.02233,5,5,80.066,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
162147,3.62338,5,4.69918,891.206,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
162350,4.36326,4.7475,5,NA,NA,NA,2013.344,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
162580,5,5,5,NA,NA,NA,4723.839,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
162700,5,4.22715,4.71442,NA,5427.624,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
162995,5,4.0963,4.89242,NA,3740.956,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
163028,5,4.29662,4.88273,NA,7287.996,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
163210,5,4.96195,4.07447,NA,2622.524,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
