id,x0,x1,x2,fitness-1,fitness0,fitness1,fitness0.5,fitness2.5,fitness4.5,fitness4,fitness5,fitness3,fitness2,fitness-2,fitness-0.5,fitness-1.5,fitness-2.5,fitness-3.5,fitness-3,fitness-4.5,fitness-4,fitness1.5,fitness3.5,fitness-5
103700,5,2.60612,3.13881,NA,NA,NA,NA,NA,NA,NA,215.097,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
103813,4.83294,0.794356,2.48506,NA,NA,NA,NA,NA,NA,NA,710.084,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
104020,5,0.505956,2.88714,NA,NA,NA,NA,NA,NA,NA,404.079,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
104354,4.22657,-0.826541,4.2388,NA,NA,NA,NA,NA,NA,NA,4934.256,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
104548,3.30795,0.259491,4.16473,NA,NA,NA,NA,NA,NA,NA,561.269,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
104595,3.37443,-1.67827,4.70246,NA,NA,NA,NA,NA,NA,NA,1294.188,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
104821,3.62142,0.447614,5,NA,NA,NA,NA,NA,-282.094,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
105094,2.96222,-0.693526,5,NA,NA,NA,NA,NA,NA,NA,1089.58,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
105333,3.93498,-0.0909395,5,NA,NA,NA,NA,NA,617.889,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
105505,4.28094,-0.12609,4.68881,NA,NA,NA,NA,NA,NA,NA,4148.194,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
105712,4.44911,-1.62986,5,NA,NA,NA,NA,NA,NA,NA,1811.052,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
105893,1.88086,-0.730778,4.96201,NA,NA,NA,NA,NA,NA,NA,3544.701,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
106062,2.37949,0.778085,5,NA,NA,NA,NA,NA,NA,NA,864.189,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
106376,0.292651,-0.226326,5,NA,NA,NA,NA,NA,NA,NA,2885.073,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
106516,-0.894904,-1.80645,4.35588,NA,NA,NA,NA,NA,NA,NA,1075.936,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
106630,-1.43025,-2.88321,4.69582,NA,NA,NA,NA,NA,NA,NA,3017.016,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
106864,-0.820096,-1.7415,5,NA,NA,NA,NA,NA,NA,NA,1994.51,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
107137,-0.363183,-0.670086,5,NA,NA,NA,NA,NA,NA,NA,5249.521,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
107299,-0.281821,-1.36019,5,NA,NA,NA,NA,NA,4472.22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
107482,-0.530557,-1.37208,4.64959,NA,NA,NA,NA,NA,NA,NA,3699.072,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
107687,-2.06587,-0.130109,5,NA,NA,NA,NA,NA,NA,NA,4314.895,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
107808,-2.09382,-0.0422099,4.97209,NA,NA,NA,NA,NA,NA,NA,3280.152,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
108167,-0.664474,-1.03539,4.41807,NA,NA,NA,NA,NA,NA,NA,2514.691,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
108201,-0.942059,-0.878016,4.19388,NA,NA,NA,NA,NA,NA,NA,7914.746,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
108407,-0.282331,-1.1619,3.41031,NA,NA,NA,NA,NA,NA,NA,492.562,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
108774,-0.127059,-1.60828,4.05911,NA,NA,NA,NA,NA,NA,NA,1295.376,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
108829,0.187204,-1.8734,4.39223,NA,NA,NA,NA,NA,NA,67.141,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
109129,0.730733,-3.05634,5,NA,NA,NA,NA,NA,NA,NA,1270.587,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
109274,2.66714,-1.89748,4.77676,NA,NA,NA,NA,NA,NA,NA,1005.784,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
109518,2.27442,-0.930757,4.39147,NA,NA,NA,NA,NA,NA,NA,1499.077,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
109779,2.83285,-0.152,4.47727,NA,NA,NA,NA,NA,NA,NA,312.551,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
109909,1.90133,0.318235,5,NA,NA,NA,NA,NA,499.144,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
110109,3.05959,-1.64542,4.70867,NA,NA,NA,NA,NA,NA,NA,564.654,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
110300,4.99032,-1.04295,5,NA,NA,NA,NA,NA,NA,NA,5088.511,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
110560,5,-0.670587,5,NA,NA,NA,NA,NA,NA,NA,10605.607,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
110684,4.81828,-0.302889,4.12419,NA,NA,NA,NA,NA,NA,NA,3339.007,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
110845,4.89542,-0.74789,4.60543,NA,NA,NA,NA,NA,NA,NA,10003.265,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
111101,5,-0.501038,3.87792,NA,NA,NA,NA,NA,NA,NA,658.554,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
111359,3.82078,0.485573,4.98013,NA,NA,NA,NA,NA,NA,NA,704.93,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
111582,5,0.52059,5,NA,NA,NA,NA,NA,NA,421.524,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
111640,5,-0.411948,4.25035,NA,NA,NA,NA,NA,796.733,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
111882,5,-1.13378,4.47345,NA,NA,NA,NA,NA,74.442,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
112164,5,-0.998776,4.80955,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,798.901,NA
112263,5,-0.551968,5,NA,NA,NA,NA,NA,NA,833.478,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
112525,5,-0.453955,4.73758,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,52.798,NA
112655,4.95823,-1.38015,3.93328,NA,NA,NA,NA,NA,NA,597.727,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
112793,3.78251,-1.84563,4.78097,NA,NA,NA,NA,NA,NA,NA,1299.243,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
113127,3.44303,-2.68403,5,NA,NA,NA,NA,NA,NA,NA,268.701,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
113276,5,-3.78603,5,NA,NA,NA,NA,NA,NA,NA,871.019,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
113502,3.32126,-5,4.01348,NA,NA,NA,NA,NA,NA,NA,65.864,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
113782,3.71229,-5,4.55998,NA,NA,NA,NA,NA,NA,NA,218.673,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
113972,4.06656,-4.44451,5,NA,NA,NA,NA,NA,NA,NA,569.613,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
114125,4.86036,-5,4.98997,NA,NA,NA,NA,NA,NA,NA,3562.598,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
114184,5,-5,5,NA,NA,NA,NA,NA,NA,NA,2969.519,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
114454,5,-4.13274,5,NA,NA,NA,NA,NA,NA,NA,1577.356,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
114715,5,-3.98256,4.56951,NA,NA,NA,NA,NA,NA,NA,791.418,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
114883,5,-5,5,NA,NA,NA,NA,NA,NA,NA,2559.19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
115109,5,-4.48034,4.16625,NA,NA,NA,NA,NA,NA,NA,1651.141,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
115203,5,-3.60718,4.92713,NA,NA,NA,NA,NA,NA,NA,NA,350.925,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
115404,5,-3.14766,5,NA,NA,NA,NA,NA,NA,729.081,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
115739,4.78883,-2.21535,4.813,NA,NA,NA,NA,NA,NA,NA,NA,546.199,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
115792,5,-0.912743,5,NA,NA,NA,NA,NA,NA,3670.509,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
115986,5,-1.50253,4.21744,NA,NA,NA,NA,NA,NA,NA,8539.687,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
116277,4.77947,-2.36966,4.24069,NA,NA,NA,NA,NA,728.109,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
116537,5,-2.45828,4.96718,NA,NA,NA,NA,NA,2183.836,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
116688,5,-1.60057,4.57228,NA,NA,NA,NA,NA,NA,101.22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
116929,5,-1.29019,5,NA,NA,NA,NA,2206.558,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
117058,5,-1.82405,5,NA,NA,NA,NA,346.288,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
117260,5,-1.38888,4.47778,NA,NA,NA,NA,440.287,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
117460,5,-0.887233,2.44354,NA,NA,375.957,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
117766,5,-1.10894,3.01059,NA,0.798,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
117936,4.41697,-0.87095,2.29333,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1819.916,NA,NA,NA,NA,NA,NA,NA,NA
117986,4.67944,-1.89537,3.78412,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,614.806,NA,NA,NA,NA,NA,NA,NA,NA
118260,4.27376,-2.4363,4.80636,NA,1390.452,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
118445,4.98617,-0.387623,3.52223,NA,NA,12.449,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
118729,5,-1.16601,3.41164,NA,NA,247.231,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
118887,3.81417,-0.248743,4.90104,NA,NA,NA,NA,302.47,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
118983,4.09494,-0.618508,5,NA,NA,NA,NA,NA,NA,NA,NA,629.838,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
119182,5,-1.06311,4.60002,NA,NA,NA,NA,NA,NA,NA,1703.444,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
119447,5,-1.44354,4.19221,NA,NA,NA,NA,NA,3521.31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
119757,5,-0.402138,3.58491,NA,NA,NA,NA,NA,NA,66.833,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
119894,3.85383,-0.189337,4.15298,NA,NA,NA,NA,NA,NA,NA,1159.665,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
120158,4.64154,-1.21432,4.28488,NA,NA,NA,NA,NA,NA,NA,2370.269,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
120246,5,-1.09597,4.56175,NA,NA,NA,NA,NA,NA,-68.152,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
120545,5,-0.715514,3.29075,NA,NA,NA,NA,NA,NA,392.061,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
120599,4.80278,-0.362286,3.51595,NA,NA,NA,NA,NA,NA,NA,268.592,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
120831,5,-0.576383,5,NA,NA,NA,NA,NA,NA,NA,6404.519,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
121140,5,-1.05664,4.81564,NA,NA,NA,NA,NA,NA,NA,5296.195,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
121297,4.73248,-1.021,5,NA,NA,NA,NA,NA,NA,NA,6699.161,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
121403,3.7114,-1.49791,4.30678,NA,NA,NA,NA,NA,NA,NA,2520.198,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
121651,4.37021,-1.80773,3.66429,NA,NA,NA,NA,NA,135.915,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
121796,4.22834,-0.366165,4.17064,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,494.559,NA
122107,4.4275,-1.07072,3.54164,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-9.541,NA
122370,3.96305,-1.27883,4.14043,NA,NA,NA,NA,NA,NA,NA,302.751,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
122468,5,0.0786339,3.85569,NA,NA,NA,NA,NA,NA,283.222,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
122762,5,1.4647,5,NA,NA,NA,NA,NA,NA,NA,1573.361,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
122800,5,2.33014,5,NA,NA,NA,NA,NA,NA,NA,2584.289,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
123005,3.8003,2.66984,5,NA,NA,NA,NA,NA,NA,387.737,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
123336,3.67349,2.76441,5,NA,NA,NA,NA,NA,438.816,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
123437,5,3.49948,5,NA,NA,NA,NA,NA,NA,NA,669.331,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
123771,3.84238,3.22366,4.8222,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,340.005,NA
123815,4.35874,3.83255,5,NA,NA,NA,NA,NA,NA,NA,1646.058,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
124096,5,1.37042,4.88261,NA,NA,NA,NA,NA,NA,NA,3301.61,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
124244,4.26752,0.224949,3.40538,NA,NA,NA,NA,NA,NA,NA,422.857,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
124576,4.34213,0.326128,3.21743,NA,NA,NA,NA,NA,NA,NA,882.901,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
124651,4.39071,0.922368,4.14149,NA,NA,NA,NA,NA,NA,162.655,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
124819,5,-0.979617,5,NA,NA,NA,NA,NA,NA,NA,8337.87,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
125027,5,-0.803422,5,NA,NA,NA,NA,NA,1002.694,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
125189,5,-0.609587,5,NA,NA,NA,NA,NA,NA,NA,8044.39,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
125561,5,-0.0980913,4.11147,NA,NA,NA,NA,NA,NA,NA,2466.736,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
125763,5,-1.71854,4.37343,NA,NA,NA,NA,NA,NA,NA,1250.414,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
125780,5,-2.42168,4.18085,NA,NA,NA,NA,NA,NA,NA,1428.531,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
126053,4.61932,-2.82201,4.77809,NA,NA,NA,NA,NA,1048.07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
126295,5,-1.71865,4.25021,NA,NA,NA,NA,NA,NA,NA,1503.352,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
126446,5,-1.48538,4.18686,NA,NA,NA,NA,NA,NA,NA,6117.147,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
126695,4.24652,-0.690767,5,NA,NA,NA,NA,NA,NA,1778.493,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
126912,5,-0.142254,5,NA,NA,NA,NA,NA,3767.03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
127055,4.71886,0.535707,3.92377,NA,NA,NA,NA,NA,93.177,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
127304,5,-0.263274,4.22802,NA,NA,NA,NA,NA,NA,NA,4358.594,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
127572,5,0.505365,4.34661,NA,NA,NA,NA,NA,486.513,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
127741,4.81307,-0.00744218,3.82784,NA,NA,NA,NA,NA,NA,264.582,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
127793,5,-0.269362,4.98647,NA,NA,NA,NA,NA,3737.519,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
128122,5,-0.415191,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,677.332,NA
128234,5,-0.0620083,5,NA,NA,NA,NA,NA,NA,3596.397,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
128471,4.73523,-0.182205,4.88391,NA,NA,NA,NA,NA,6093.531,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
128577,5,-0.529306,4.49844,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,86.236,NA
128856,4.31954,-1.60708,4.9367,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1327.034,NA,NA
129111,5,-0.704203,4.60153,NA,NA,NA,1592.249,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
129370,5,-1.93447,5,NA,NA,1345.798,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
129479,4.69563,-1.63746,5,NA,NA,167.207,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
129597,5,-2.48229,4.25128,NA,NA,713.639,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
129786,5,-3.46301,3.63929,NA,93.179,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
129987,5,-1.25751,3.31963,NA,1848.049,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
130314,5,0.433546,4.71429,603.645,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
130390,5,-0.69381,5,NA,NA,3124.783,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
130612,5,0.687236,5,NA,NA,NA,NA,456.096,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
130974,5,-0.551452,3.18871,NA,NA,NA,NA,NA,NA,NA,NA,596.618,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
131008,2.27253,-1.31813,2.76665,NA,NA,NA,NA,NA,NA,NA,803.744,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
131293,3.34288,-0.74609,2.10245,NA,NA,NA,NA,NA,NA,NA,447.113,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
131415,4.07721,-1.887,2.17292,NA,NA,NA,NA,NA,NA,NA,301.78,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
131766,3.89752,-2.56854,1.95318,NA,NA,NA,NA,NA,NA,61.71,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
131948,4.1419,-3.56409,2.52569,NA,NA,NA,NA,NA,NA,NA,-47.128,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
132170,4.83193,-2.98137,5,NA,NA,NA,NA,NA,NA,NA,5615.408,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
132348,5,-2.78265,5,NA,NA,NA,NA,NA,NA,NA,648.099,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
132478,4.64211,-1.82786,5,NA,NA,NA,NA,NA,NA,NA,1522.776,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
132638,4.31849,-2.47642,5,NA,NA,NA,NA,NA,NA,NA,1939.196,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
132927,5,-1.01423,5,NA,NA,NA,NA,NA,5472.535,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
132996,5,-1.33484,5,NA,NA,NA,NA,NA,NA,6092.778,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
133316,4.86949,-0.614173,5,NA,NA,NA,NA,NA,928.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
133525,5,0.286947,5,NA,NA,NA,NA,NA,NA,813.361,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
133656,4.46153,-1.5211,3.89776,NA,NA,NA,NA,NA,NA,NA,567.716,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
133891,4.69061,-0.899146,3.73447,NA,NA,NA,NA,NA,NA,NA,3822.424,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
134164,5,-1.30015,4.41771,NA,NA,NA,NA,NA,NA,NA,3700.151,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
134191,5,-2.29491,4.86228,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.99,NA
134534,5,-0.822983,4.45759,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1195.709,NA
134757,4.98138,-0.326755,3.1174,NA,NA,NA,NA,NA,NA,NA,NA,NA,241.042,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
134808,4.82629,1.61835,5,NA,NA,NA,NA,NA,698.874,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
135097,5,1.44328,5,NA,NA,NA,NA,NA,NA,NA,2401.598,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
135325,5,0.264735,5,NA,NA,NA,NA,NA,NA,NA,3061.61,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
135564,5,-0.246548,5,NA,NA,NA,NA,NA,4642.426,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
135721,4.29187,1.0103,4.47908,NA,NA,NA,NA,NA,NA,NA,-138.839,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
135888,4.20394,2.56814,5,NA,NA,NA,NA,NA,NA,NA,151.615,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
136015,4.09883,1.31298,5,NA,NA,NA,NA,NA,NA,415.266,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
136344,4.99169,0.328187,5,NA,NA,NA,NA,NA,NA,NA,3587.61,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
136537,5,-1.00468,4.81417,NA,NA,NA,NA,NA,NA,NA,9169.15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
136575,4.76738,-1.78586,5,NA,NA,NA,NA,NA,NA,260.499,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
136922,5,-1.55272,5,NA,NA,NA,NA,NA,NA,4700.571,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
137039,5,-1.89261,3.91889,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,270.726,NA
137309,5,-0.758622,4.67739,NA,NA,NA,NA,NA,NA,NA,NA,2195.636,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
137485,4.94287,-0.271751,5,NA,NA,NA,NA,NA,NA,2888.906,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
137745,5,-0.862173,5,NA,NA,NA,NA,NA,NA,NA,12466.963,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
