id,x0,x1,x2,fitness8,fitness7.5,fitness7,fitness9.5,fitness8.5,fitness9,fitness6.5,fitness6,fitness10
181403,7.61817,7.86596,8.27049,NA,NA,NA,NA,0.847,NA,NA,NA,NA
181658,7.28897,7.73066,7.40942,0.914,NA,NA,NA,NA,NA,NA,NA,NA
181909,6.37128,7.69818,6.94357,NA,0.544,NA,NA,NA,NA,NA,NA,NA
182047,7.50824,6.81733,7.41698,NA,0.788,NA,NA,NA,NA,NA,NA,NA
182308,7.3813,6.42157,7.89466,0.641,NA,NA,NA,NA,NA,NA,NA,NA
182518,8.32842,7.67373,8.11361,0.895,NA,NA,NA,NA,NA,NA,NA,NA
182747,9.05523,7.97314,7.66384,NA,NA,NA,NA,0.652,NA,NA,NA,NA
182936,8.01987,7.45534,8.27981,0.88,NA,NA,NA,NA,NA,NA,NA,NA
183184,8.2653,8.07732,8.28635,0.849,NA,NA,NA,NA,NA,NA,NA,NA
183353,8.67462,8.16794,8.34899,0.724,NA,NA,NA,NA,NA,NA,NA,NA
183463,8.34419,7.64243,7.83,NA,0.915,NA,NA,NA,NA,NA,NA,NA
183750,8.53589,7.87279,7.892,NA,NA,NA,NA,0.729,NA,NA,NA,NA
183926,7.44545,8.27075,8.19347,NA,NA,NA,NA,0.758,NA,NA,NA,NA
184125,8.24607,7.95563,7.3219,NA,0.861,NA,NA,NA,NA,NA,NA,NA
184233,7.72761,8.46021,7.24228,0.851,NA,NA,NA,NA,NA,NA,NA,NA
184559,7.76224,7.57089,7.71358,NA,NA,0.921,NA,NA,NA,NA,NA,NA
184612,7.55936,7.71486,7.6229,NA,0.99,NA,NA,NA,NA,NA,NA,NA
184824,7.72475,7.58043,7.6058,NA,0.988,NA,NA,NA,NA,NA,NA,NA
185164,7.27113,6.84309,8.06162,0.767,NA,NA,NA,NA,NA,NA,NA,NA
185287,7.45962,7.3195,8.65413,NA,NA,NA,NA,NA,0.597,NA,NA,NA
185431,7.08796,7.9299,8.33651,0.827,NA,NA,NA,NA,NA,NA,NA,NA
185652,7.9406,8.05869,8.22766,NA,NA,0.854,NA,NA,NA,NA,NA,NA
185948,6.95351,7.39452,8.44733,NA,NA,0.642,NA,NA,NA,NA,NA,NA
186104,7.78665,7.29013,7.89151,NA,0.952,NA,NA,NA,NA,NA,NA,NA
186325,8.19389,7.39384,8.03974,NA,NA,NA,NA,NA,NA,0.684,NA,NA
186508,7.8828,7.52617,7.16787,NA,NA,0.774,NA,NA,NA,NA,NA,NA
186746,7.95313,7.23063,7.72029,NA,NA,0.868,NA,NA,NA,NA,NA,NA
186926,7.34389,7.34877,8.3308,NA,NA,0.789,NA,NA,NA,NA,NA,NA
187022,7.2717,8.57732,8.70788,NA,NA,NA,NA,0.594,NA,NA,NA,NA
187378,7.30736,8.64051,7.3227,NA,NA,0.713,NA,NA,NA,NA,NA,NA
187585,7.2764,8.1614,8.0807,0.87,NA,NA,NA,NA,NA,NA,NA,NA
187770,7.4652,7.61841,8.11054,0.952,NA,NA,NA,NA,NA,NA,NA,NA
187918,7.4345,7.72886,7.39838,NA,NA,0.907,NA,NA,NA,NA,NA,NA
188108,8.34761,8.07538,7.20894,0.805,NA,NA,NA,NA,NA,NA,NA,NA
188376,7.11974,8.05223,7.41899,NA,NA,0.746,NA,NA,NA,NA,NA,NA
188566,6.98129,8.09765,7.21347,NA,0.802,NA,NA,NA,NA,NA,NA,NA
188618,7.16192,8.38277,7.86485,0.832,NA,NA,NA,NA,NA,NA,NA,NA
188828,8.11709,7.6352,7.56066,0.957,NA,NA,NA,NA,NA,NA,NA,NA
189051,8.17453,7.95266,8.88547,NA,NA,0.59,NA,NA,NA,NA,NA,NA
189228,7.11612,8.24303,7.85187,NA,0.864,NA,NA,NA,NA,NA,NA,NA
189474,8.01918,8.01913,7.94529,NA,0.909,NA,NA,NA,NA,NA,NA,NA
189690,8.16188,8.25095,7.35101,NA,NA,0.794,NA,NA,NA,NA,NA,NA
189985,7.49541,7.28816,7.51058,NA,NA,NA,NA,NA,NA,0.593,NA,NA
190147,7.21392,8.38131,7.44887,NA,NA,0.698,NA,NA,NA,NA,NA,NA
190353,6.59045,8.02547,7.92485,NA,0.699,NA,NA,NA,NA,NA,NA,NA
190470,7.55313,8.54891,7.73935,0.845,NA,NA,NA,NA,NA,NA,NA,NA
190754,7.74114,8.49362,8.3526,NA,0.809,NA,NA,NA,NA,NA,NA,NA
190807,7.32966,8.86313,8.4328,0.645,NA,NA,NA,NA,NA,NA,NA,NA
191172,6.76361,8.40848,8.00739,NA,NA,NA,NA,0.639,NA,NA,NA,NA
191356,6.52552,7.86187,8.26593,0.632,NA,NA,NA,NA,NA,NA,NA,NA
191517,7.20652,7.72716,9.17737,NA,NA,NA,NA,0.582,NA,NA,NA,NA
191768,7.44397,8.04882,8.08304,NA,NA,NA,NA,0.831,NA,NA,NA,NA
191820,6.70233,8.47665,8.16257,0.594,NA,NA,NA,NA,NA,NA,NA,NA
192138,7.65226,7.8789,7.84751,NA,NA,NA,NA,0.899,NA,NA,NA,NA
192361,7.13826,7.92196,7.5228,NA,NA,0.818,NA,NA,NA,NA,NA,NA
192434,7.71085,8.01445,6.07572,NA,NA,0.454,NA,NA,NA,NA,NA,NA
192622,7.07814,7.51213,7.89059,NA,NA,NA,NA,0.823,NA,NA,NA,NA
192971,7.93084,6.75811,8.42908,NA,NA,0.612,NA,NA,NA,NA,NA,NA
193152,8.43948,8.09778,8.27724,NA,0.775,NA,NA,NA,NA,NA,NA,NA
193344,8.71085,7.72373,8.2103,0.778,NA,NA,NA,NA,NA,NA,NA,NA
193571,8.55221,7.90781,8.51028,0.709,NA,NA,NA,NA,NA,NA,NA,NA
193645,8.57161,7.30198,8.44881,0.726,NA,NA,NA,NA,NA,NA,NA,NA
193968,7.65171,7.45481,7.45571,NA,0.971,NA,NA,NA,NA,NA,NA,NA
194079,8.28479,8.5888,8.26152,NA,NA,NA,NA,0.661,NA,NA,NA,NA
194299,9.08851,7.62863,8.30021,NA,0.663,NA,NA,NA,NA,NA,NA,NA
194595,7.39599,7.65515,8.46737,0.871,NA,NA,NA,NA,NA,NA,NA,NA
194633,8.0156,7.52641,8.53578,0.845,NA,NA,NA,NA,NA,NA,NA,NA
194883,7.73827,7.80845,8.335,0.912,NA,NA,NA,NA,NA,NA,NA,NA
195120,7.65791,7.23386,7.19778,NA,0.87,NA,NA,NA,NA,NA,NA,NA
195210,6.85362,8.18985,8.3217,NA,NA,NA,NA,0.611,NA,NA,NA,NA
195498,6.70439,7.82118,7.80634,NA,0.753,NA,NA,NA,NA,NA,NA,NA
195723,7.89297,7.449,7.04417,NA,0.884,NA,NA,NA,NA,NA,NA,NA
195951,7.06423,7.74371,8.26881,0.808,NA,NA,NA,NA,NA,NA,NA,NA
196105,7.34568,6.67432,7.32308,0.693,NA,NA,NA,NA,NA,NA,NA,NA
196253,8.06486,7.4502,7.42533,0.913,NA,NA,NA,NA,NA,NA,NA,NA
196462,7.62106,8.02282,7.03346,NA,0.881,NA,NA,NA,NA,NA,NA,NA
196719,8.17637,7.0852,7.98646,NA,0.821,NA,NA,NA,NA,NA,NA,NA
196915,8.18223,6.88313,7.95907,NA,0.8,NA,NA,NA,NA,NA,NA,NA
197083,7.89008,7.01838,7.66515,NA,0.87,NA,NA,NA,NA,NA,NA,NA
197215,7.83886,7.27741,6.39931,0.629,NA,NA,NA,NA,NA,NA,NA,NA
197532,7.98917,8.46207,7.22282,NA,0.831,NA,NA,NA,NA,NA,NA,NA
197669,8.20706,8.22107,8.00687,NA,NA,NA,NA,NA,0.642,NA,NA,NA
197887,7.97728,8.37779,7.10768,NA,0.809,NA,NA,NA,NA,NA,NA,NA
198075,7.89323,7.33742,7.69493,NA,0.921,NA,NA,NA,NA,NA,NA,NA
198337,6.91037,7.34976,8.58819,0.698,NA,NA,NA,NA,NA,NA,NA,NA
198599,6.79184,8.09523,8.35722,NA,0.704,NA,NA,NA,NA,NA,NA,NA
198755,7.40318,8.03698,7.27587,NA,0.898,NA,NA,NA,NA,NA,NA,NA
198933,8.08503,8.13513,7.72406,NA,0.924,NA,NA,NA,NA,NA,NA,NA
199103,8.52014,7.37667,7.25758,NA,NA,NA,NA,NA,NA,0.565,NA,NA
199315,7.41044,6.51765,8.13248,NA,0.666,NA,NA,NA,NA,NA,NA,NA
199599,4.08493,8.21079,7.31389,0.888,NA,NA,NA,NA,NA,NA,NA,NA
199619,3.86121,6.91149,7.28067,0.759,NA,NA,NA,NA,NA,NA,NA,NA
200000,4.54145,7.54319,7.31071,0.821,NA,NA,NA,NA,NA,NA,NA,NA
