id,x0,x1,x2,fitness-4,fitness-2,fitness-1,fitness-0.5,fitness0,fitness-2.5,fitness-3.5,fitness-3,fitness-1.5,fitness0.5,fitness2,fitness1.5,fitness3,fitness5,fitness4.5,fitness3.5,fitness1,fitness2.5,fitness-4.5,fitness-5,fitness4
104170,4.676,5,5,NA,NA,10655.357,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
104452,3.91131,5,5,NA,NA,701.342,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
104697,4.89196,3.95449,4.81417,NA,NA,NA,NA,NA,NA,NA,NA,NA,585.682,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
104890,3.04058,5,5,NA,NA,NA,429.764,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
105111,4.89891,5,5,NA,NA,17039.87,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
105359,4.20368,3.8739,5,NA,NA,NA,NA,NA,NA,NA,NA,488.905,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
105459,4.37441,5,4.96622,NA,NA,NA,NA,4508.54,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
105749,5,5,5,NA,NA,NA,4503.007,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
105929,5,5,5,NA,5336.131,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
106085,4.26735,3.34823,4.82872,NA,NA,3755.73,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
106335,4.56308,4.31051,5,NA,NA,NA,NA,NA,NA,NA,NA,1502.394,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
106430,5,5,5,NA,NA,NA,11939.039,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
106742,4.58228,5,5,NA,NA,3975.27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
106802,5,5,5,NA,NA,NA,6336.412,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
107161,4.39552,5,5,NA,NA,NA,NA,3032.974,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
107260,4.18685,5,4.49875,NA,158.152,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
107450,3.24797,4.31643,5,NA,759.429,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
107697,3.66615,5,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,905.372,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
107813,4.69968,4.99244,5,NA,NA,NA,8074.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
108082,5,4.23621,5,NA,NA,NA,NA,4741.598,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
108267,5,4.56408,5,NA,NA,NA,1244.498,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
108522,4.63383,4.62242,5,NA,NA,NA,4069.08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
108710,5,4.56902,4.30654,NA,NA,NA,NA,7.483,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
108838,5,4.96473,5,NA,NA,NA,8746.986,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
108969,5,5,5,NA,4508.662,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
109338,5,4.2987,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,1791.845,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
109499,5,5,2.88177,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,533.622,NA,NA,NA,NA,NA,NA,NA,NA,NA
109572,5,5,2.24145,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,946.916,NA,NA,NA,NA
109821,5,5,0.972718,NA,NA,NA,NA,349.382,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
110136,5,4.4089,1.89975,NA,NA,NA,NA,NA,NA,NA,NA,702.526,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
110325,5,4.28419,2.15119,NA,NA,NA,286.145,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
110545,5,5,3.52807,NA,NA,NA,NA,NA,NA,NA,NA,110.325,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
110636,3.70682,4.95345,5,NA,NA,NA,NA,NA,NA,NA,1278.229,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
110808,4.87033,4.81209,4.95774,NA,NA,13399.15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
111160,5,5,5,NA,NA,NA,9135.175,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
111309,4.04527,5,4.39685,NA,NA,1002.445,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
111379,4.95186,5,4.32199,NA,NA,4282.98,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
111616,5,4.92194,4.22812,NA,NA,NA,NA,NA,NA,NA,NA,6045.282,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
111966,5,3.78703,3.62392,NA,NA,NA,871.596,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
112074,5,5,3.31803,NA,NA,NA,NA,2790.04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
112351,3.27787,5,3.35085,NA,NA,1658.764,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
112389,4.42085,4.09636,2.71701,NA,NA,NA,NA,NA,NA,NA,NA,NA,105.908,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
112735,5,4.66115,4.74594,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1841.654,NA,NA,NA,NA,NA,NA,NA,NA,NA
112949,5,5,4.80363,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1775.264,NA,NA,NA
113043,4.81551,5,4.41097,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3694.848,NA,NA,NA,NA,NA,NA
113360,5,4.31995,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5351.706,NA,NA,NA,NA,NA,NA,NA
113391,5,3.65727,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1478.249,NA,NA,NA,NA,NA,NA
113601,4.79374,4.76869,4.32699,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8066.699,NA,NA,NA,NA,NA,NA,NA
113825,5,5,4.98207,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3500.624,NA,NA,NA,NA,NA
114009,4.90106,3.68801,4.90252,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1135.749
114334,5,4.45738,4.24097,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,833.537
114482,5,5,4.37223,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4578.149,NA,NA,NA,NA,NA,NA,NA
114662,3.86358,5,3.2584,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,969.59,NA,NA,NA,NA,NA,NA,NA
114892,4.22757,4.42576,3.50407,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,130.311,NA,NA,NA,NA,NA,NA,NA
115101,4.90426,4.61507,4.47555,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1037.799,NA,NA,NA,NA,NA,NA,NA
115181,3.69023,3.04006,3.8337,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,54.533,NA,NA,NA,NA,NA,NA,NA
115537,5,3.16471,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2498.879,NA,NA,NA,NA,NA,NA,NA
115590,5,3.92575,4.30025,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,248.077
115773,5,5,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5057.82
116042,5,4.98164,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1211.915
116194,5,5,4.69597,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1789.752,NA,NA,NA,NA,NA,NA
116405,4.30146,5,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6118.006,NA,NA,NA,NA,NA,NA,NA
116697,3.16026,5,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2443.098,NA,NA,NA,NA,NA,NA,NA
116864,5,5,3.35809,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2885.489,NA,NA,NA,NA,NA,NA,NA
116985,4.86403,4.78811,3.37588,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4517.535,NA,NA,NA,NA,NA,NA,NA
117207,4.95279,5,3.65484,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1629.772
117476,5,5,4.22216,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1821.596
117738,5,3.51433,4.22351,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,81.122,NA,NA,NA,NA,NA,NA,NA,NA
117792,5,4.63859,3.82595,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1270.428,NA,NA,NA,NA,NA,NA
118009,4.84991,4.58736,2.08106,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,78.459,NA,NA,NA,NA,NA
118259,5,3.60826,0.881873,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,211.606
118464,3.99366,4.05551,1.04149,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.052,NA,NA,NA,NA,NA,NA
118607,2.53583,4.86727,2.65644,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,17.443,NA,NA,NA,NA,NA,NA
118887,3.63493,5,1.48393,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,297.896,NA,NA,NA,NA,NA,NA,NA
119031,4.36132,4.96652,1.91316,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,465.087,NA,NA,NA,NA,NA,NA
119167,5,5,2.31076,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3456.191,NA,NA,NA,NA,NA,NA,NA
119532,5,5,0.526143,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1026.84,NA,NA,NA,NA,NA,NA,NA
119581,5,5,1.23475,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,877.638,NA,NA,NA,NA,NA,NA
119772,4.6315,4.70354,3.11772,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1129.074,NA,NA,NA,NA,NA,NA,NA
119970,5,4.33486,1.75514,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1774.335,NA,NA,NA,NA,NA,NA,NA
120338,5,5,4.01709,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,714.696,NA,NA,NA,NA,NA,NA,NA
120547,5,5,4.19651,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4948.46,NA,NA,NA,NA,NA,NA,NA
120598,3.54927,4.02344,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,35.902,NA,NA,NA,NA,NA,NA,NA
120946,3.24273,5,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3169.279,NA,NA,NA,NA,NA,NA,NA
120985,2.92711,4.36191,4.80169,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1224.052,NA,NA,NA,NA,NA,NA,NA
121357,2.41915,3.71499,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,242.394,NA,NA,NA,NA,NA,NA
121502,3.15972,4.86385,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3246.279,NA,NA,NA,NA,NA,NA,NA
121730,3.46718,5,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1298.9,NA,NA,NA,NA,NA,NA,NA
121909,2.16586,5,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1772.135,NA,NA,NA,NA,NA,NA,NA
122070,2.17409,4.72197,4.87881,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2603.978,NA,NA,NA,NA,NA,NA,NA
122353,1.87558,5,4.69981,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1350.277,NA,NA,NA,NA,NA,NA
122463,2.22446,5,4.99425,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3214.967,NA,NA,NA,NA,NA,NA,NA
122759,0.578987,5,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,45.76,NA,NA,NA,NA,NA
122816,2.09715,5,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,801.942,NA,NA,NA,NA,NA,NA
122979,1.90417,5,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,672.524,NA,NA,NA,NA,NA,NA
123254,1.96367,3.3996,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,438.998,NA,NA,NA,NA,NA,NA,NA
123367,3.45979,1.68748,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,196.766,NA,NA,NA,NA,NA,NA
123641,4.06958,0.82267,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,832.771,NA,NA,NA,NA,NA,NA,NA
123781,4.84182,-2.01416,4.88116,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4951.469,NA,NA,NA,NA,NA,NA
124121,3.28874,-1.02431,4.26897,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1421.878,NA,NA,NA,NA,NA,NA,NA
124279,3.76345,-0.939697,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3759.04,NA,NA,NA,NA,NA,NA,NA
124458,5,-1.03823,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5156.685,NA,NA,NA,NA,NA,NA,NA
124749,5,-0.519388,4.84321,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5762.212,NA,NA,NA,NA,NA,NA,NA
124845,4.65437,-1.20849,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1290.19,NA,NA,NA,NA,NA,NA
125074,4.12221,-0.140314,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2941.651,NA,NA,NA,NA,NA,NA,NA
125209,4.54781,-0.727864,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,665.532
125370,4.3999,-0.042054,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2389.409,NA,NA,NA,NA,NA,NA,NA
125717,3.83944,-1.50464,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1455.768,NA,NA,NA,NA,NA,NA
125908,4.4901,-1.24756,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,770.994,NA,NA,NA,NA,NA,NA
126099,3.80812,-1.38415,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1303.659
126344,4.80604,-0.568748,3.71166,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2645.715,NA,NA,NA,NA,NA,NA,NA
126537,5,-0.670767,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12347.346,NA,NA,NA,NA,NA,NA,NA
126596,4.60521,-1.05115,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2160.091,NA,NA,NA,NA,NA,NA,NA
126882,3.95004,-0.739164,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1432.875,NA,NA,NA,NA,NA,NA,NA
127026,3.91576,-0.754113,4.61252,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1035.765,NA,NA,NA,NA,NA,NA
127293,4.73614,-0.860926,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13779.79,NA,NA,NA,NA,NA,NA,NA
127366,4.22744,-0.669371,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2796.475
127630,3.39152,-1.25957,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2225.045,NA,NA,NA,NA,NA,NA,NA
127846,3.15676,-0.449361,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,100.98,NA,NA,NA,NA,NA,NA,NA
128011,5,-0.951679,4.74309,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10860.095,NA,NA,NA,NA,NA,NA,NA
128227,4.85228,-1.36424,4.34743,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10447.139,NA,NA,NA,NA,NA,NA,NA
128448,4.43386,-1.67552,3.7883,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,550.443,NA,NA,NA,NA,NA,NA,NA
128759,4.43305,-1.58709,3.04996,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,97.625,NA,NA,NA,NA,NA,NA
128892,4.75857,-1.36245,3.38873,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,714.863,NA,NA,NA,NA,NA
129143,3.99421,-1.76676,1.87056,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.024,NA,NA,NA
129170,4.1276,-1.97529,2.1716,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,135.589,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
129465,4.81558,-3.53324,4.83812,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,281.965,NA,NA,NA,NA,NA
129612,4.17605,-3.46237,3.52052,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8.375,NA,NA,NA,NA,NA
129781,5,-4.75775,4.46339,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,28.598,NA,NA,NA,NA,NA,NA
130130,5,-5,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,846.009
130278,5,-5,4.71236,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,667.558,NA,NA,NA,NA,NA,NA
130489,5,-5,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,480.993,NA,NA,NA,NA,NA
130627,4.24265,-3.68574,4.2187,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-53.657,NA,NA,NA,NA,NA,NA,NA,NA
130805,5,-3.32353,2.53911,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,16.635,NA,NA,NA,NA,NA,NA
131004,3.53763,-3.27263,1.49153,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.005
131349,4.89294,-2.63313,2.38165,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,770.609,NA,NA,NA,NA,NA,NA,NA
131420,5,-0.299343,2.06728,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,243.595,NA,NA,NA,NA,NA,NA,NA
131712,5,-2.03033,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5499.363,NA,NA,NA,NA,NA,NA,NA
131793,5,-1.78968,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,754.854,NA,NA,NA,NA,NA,NA,NA
132003,5,-2.80446,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1079.047,NA,NA,NA,NA,NA,NA,NA
132299,4.6228,-2.38015,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,657.912,NA,NA,NA,NA,NA,NA
132516,3.4741,-2.82316,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,71.329,NA,NA,NA,NA,NA
132673,5,-2.9571,4.89917,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5276.651,NA,NA,NA,NA,NA,NA,NA
132941,5,-2.04778,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5389.734,NA,NA,NA,NA,NA,NA,NA
133096,4.69034,-1.90911,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5555.54,NA,NA,NA,NA,NA,NA,NA
133340,5,-0.883697,3.97495,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,541.05,NA,NA,NA,NA,NA,NA,NA
133553,3.96884,-2.08874,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,308.299,NA,NA,NA,NA,NA,NA,NA
133692,4.57909,-1.39871,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2095.447,NA,NA,NA,NA,NA,NA
133948,4.98224,-1.61492,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3716.178
134156,5,-0.664084,4.59618,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4597.896,NA,NA,NA,NA,NA,NA,NA
134208,5,-0.964669,3.7955,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3797.155,NA,NA,NA,NA,NA,NA,NA
134414,5,-0.57611,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4800.771,NA,NA,NA,NA,NA,NA
134566,4.8034,-1.14498,4.42061,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,700.651,NA,NA,NA,NA,NA,NA,NA
134820,5,-0.15058,3.52757,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,82.06,NA,NA,NA,NA,NA,NA,NA
134978,3.16707,-0.0857057,4.56639,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-134.183,NA,NA,NA,NA,NA,NA,NA,NA
135337,4.63494,-0.68375,3.63095,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1582.766,NA,NA,NA,NA,NA,NA,NA
135493,5,-2.22676,4.81949,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2339.84,NA,NA,NA,NA,NA,NA,NA
135590,5,-1.75623,4.10866,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,109.4,NA,NA,NA,NA,NA,NA
135918,5,-3.98817,4.87603,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3494.897,NA,NA,NA,NA,NA,NA,NA
136163,4.53675,-5,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,268.528,NA,NA,NA,NA,NA,NA
136230,5,-4.8416,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1866.568,NA,NA,NA,NA,NA,NA,NA
136439,4.97087,-3.65298,4.15786,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,468.333,NA,NA,NA,NA,NA,NA
136589,5,-3.93106,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2490.717,NA,NA,NA,NA,NA,NA,NA
136854,5,-2.97011,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3186.207,NA,NA,NA,NA,NA,NA,NA
137004,5,-2.82473,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1460.323,NA,NA,NA,NA,NA,NA,NA
137357,5,-1.02705,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7263.678,NA,NA,NA,NA,NA,NA,NA
137481,5,-2.00972,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5552.523,NA,NA,NA,NA,NA,NA,NA
137574,5,-0.140808,4.39226,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4534.218,NA,NA,NA,NA,NA,NA,NA
137829,4.93144,-0.162494,3.42051,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2268.339,NA,NA,NA,NA,NA,NA,NA
138128,4.85654,-0.900809,3.55532,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,616.287,NA,NA,NA,NA,NA,NA
138261,5,1.78531,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1483.232
138555,4.366,1.38944,4.13001,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,697.633,NA,NA,NA,NA,NA,NA,NA
138698,4.2247,0.81232,4.79874,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2619.54,NA,NA,NA,NA,NA,NA,NA
138960,4.89553,0.832977,4.26851,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2814.808,NA,NA,NA,NA,NA,NA,NA
