id,x0,x1,x2,fitness0.5,fitness-0.5,fitness-1,fitness-2,fitness-1.5,fitness-2.5,fitness-3,fitness-3.5,fitness-4,fitness-4.5,fitness-5,fitness0,fitness1,fitness2
134352,-0.0368097,0.384385,-5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-301.925,NA,NA,NA
134569,1.35505,0.0958806,-5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-244.349,NA,NA,NA
134610,0.347847,0.535593,-5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-228.626,NA,NA,NA
134936,1.50644,0.429648,-5,NA,NA,NA,NA,NA,NA,NA,NA,NA,-158.887,NA,NA,NA,NA
135151,2.08137,0.355065,-3.95619,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-184.165,NA,NA,NA
135334,2.60353,0.911185,-5,NA,NA,NA,NA,NA,NA,NA,NA,-90.168,NA,NA,NA,NA,NA
135441,2.05642,0.471264,-4.74873,NA,NA,NA,NA,NA,NA,NA,NA,-90.756,NA,NA,NA,NA,NA
135660,1.40745,1.17451,-5,NA,NA,NA,NA,NA,NA,-36.045,NA,NA,NA,NA,NA,NA,NA
135888,0.133374,2.49778,-4.24767,NA,NA,NA,NA,NA,NA,-82.18,NA,NA,NA,NA,NA,NA,NA
136175,0.510173,0.897252,-4.04682,NA,NA,NA,NA,NA,NA,-93.538,NA,NA,NA,NA,NA,NA,NA
136204,1.83086,0.833711,-4.86876,NA,NA,NA,NA,NA,NA,-47.16,NA,NA,NA,NA,NA,NA,NA
136409,0.89691,0.721969,-5,NA,NA,NA,NA,NA,NA,NA,-104.985,NA,NA,NA,NA,NA,NA
136727,0.264719,1.84843,-4.86153,NA,NA,NA,NA,NA,NA,-74.551,NA,NA,NA,NA,NA,NA,NA
136834,-0.0579269,1.80475,-4.4256,NA,NA,NA,NA,NA,NA,NA,-108.384,NA,NA,NA,NA,NA,NA
137052,0.923672,3.24702,-3.83167,NA,NA,NA,NA,-110.369,NA,NA,NA,NA,NA,NA,NA,NA,NA
137288,1.99672,3.24573,-3.82498,NA,NA,NA,NA,-80.672,NA,NA,NA,NA,NA,NA,NA,NA,NA
137457,1.62913,2.39678,-3.30552,NA,NA,NA,NA,-60.868,NA,NA,NA,NA,NA,NA,NA,NA,NA
137708,2.22401,0.355098,-4.38827,NA,NA,NA,NA,NA,-81.096,NA,NA,NA,NA,NA,NA,NA,NA
137998,2.47581,0.606887,-4.30666,NA,NA,NA,NA,NA,NA,NA,-67.862,NA,NA,NA,NA,NA,NA
138008,3.27163,1.29605,-4.44222,NA,NA,NA,NA,NA,NA,-59.095,NA,NA,NA,NA,NA,NA,NA
138214,1.46505,1.68639,-3.87075,NA,NA,NA,-16.12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
138527,0.794105,1.12266,-2.90077,NA,NA,NA,NA,NA,-103.499,NA,NA,NA,NA,NA,NA,NA,NA
138658,1.33459,1.95092,-2.12235,NA,NA,NA,NA,NA,NA,-137.17,NA,NA,NA,NA,NA,NA,NA
138977,1.12129,1.34459,-4.42607,NA,NA,NA,NA,NA,NA,-28.205,NA,NA,NA,NA,NA,NA,NA
139139,0.896065,2.32459,-3.63121,NA,NA,NA,NA,NA,-44.346,NA,NA,NA,NA,NA,NA,NA,NA
139297,0.802277,1.82653,-2.37769,NA,NA,NA,-149.594,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
139590,0.410258,1.92241,-3.15879,NA,NA,NA,NA,NA,NA,-90.813,NA,NA,NA,NA,NA,NA,NA
139794,-0.11525,1.36774,-3.2422,NA,NA,NA,NA,NA,-138.067,NA,NA,NA,NA,NA,NA,NA,NA
139915,0.261207,1.78335,-5,NA,NA,NA,NA,NA,-71.938,NA,NA,NA,NA,NA,NA,NA,NA
140198,1.92413,3.6405,-5,NA,NA,NA,NA,NA,NA,NA,NA,-148.035,NA,NA,NA,NA,NA
140350,2.26632,4.41666,-4.90534,NA,NA,NA,NA,NA,NA,NA,-192.65,NA,NA,NA,NA,NA,NA
140453,2.89651,4.48389,-4.76768,NA,NA,NA,NA,NA,-199.992,NA,NA,NA,NA,NA,NA,NA,NA
140778,1.91301,5,-5,NA,NA,NA,NA,NA,NA,NA,-272.755,NA,NA,NA,NA,NA,NA
140975,2.25621,5,-5,NA,NA,NA,NA,NA,NA,-254.03,NA,NA,NA,NA,NA,NA,NA
141044,1.9771,3.43357,-5,NA,NA,NA,NA,NA,NA,NA,NA,-134.026,NA,NA,NA,NA,NA
141269,2.10867,4.87415,-5,NA,NA,NA,NA,NA,NA,NA,NA,NA,-296.966,NA,NA,NA,NA
141549,1.71318,3.31659,-5,NA,NA,NA,NA,NA,NA,NA,NA,-115.15,NA,NA,NA,NA,NA
141780,1.09344,2.89397,-4.63137,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-173.289,NA,NA,NA
141868,0.838927,2.57318,-3.92863,NA,NA,NA,NA,NA,NA,NA,NA,NA,-124.999,NA,NA,NA,NA
142008,0.953071,0.449287,-5,NA,NA,NA,NA,NA,NA,NA,NA,NA,-173.485,NA,NA,NA,NA
142238,0.832163,1.18182,-4.10829,NA,NA,NA,NA,NA,NA,NA,NA,NA,-106.066,NA,NA,NA,NA
142517,2.11777,2.24606,-5,NA,NA,NA,NA,NA,NA,NA,NA,-73.884,NA,NA,NA,NA,NA
142729,2.52178,1.72874,-4.60593,NA,NA,NA,NA,NA,-18.202,NA,NA,NA,NA,NA,NA,NA,NA
142937,2.40153,2.724,-5,NA,NA,NA,NA,NA,-45.515,NA,NA,NA,NA,NA,NA,NA,NA
143110,1.78824,2.05798,-5,NA,NA,NA,NA,NA,-18.583,NA,NA,NA,NA,NA,NA,NA,NA
143201,1.39408,2.30482,-5,NA,NA,NA,NA,NA,NA,-30.701,NA,NA,NA,NA,NA,NA,NA
143434,1.30461,1.4663,-5,NA,NA,NA,-27.358,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
143786,2.71487,1.00769,-4.50731,NA,NA,NA,NA,-64.577,NA,NA,NA,NA,NA,NA,NA,NA,NA
143960,2.17365,1.54947,-3.77348,NA,NA,NA,NA,NA,NA,-18.033,NA,NA,NA,NA,NA,NA,NA
144147,1.35759,3.37489,-3.46977,NA,NA,NA,-98.213,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
144321,1.52223,1.94267,-4.3012,NA,NA,NA,NA,NA,-5.751,NA,NA,NA,NA,NA,NA,NA,NA
144401,2.31445,2.2905,-2.94135,NA,NA,NA,NA,NA,-72.017,NA,NA,NA,NA,NA,NA,NA,NA
144656,1.53128,2.13612,-4.91028,NA,NA,NA,NA,NA,-18.159,NA,NA,NA,NA,NA,NA,NA,NA
144808,1.80336,2.6277,-5,NA,NA,NA,NA,NA,NA,-42.047,NA,NA,NA,NA,NA,NA,NA
145070,2.22791,1.49732,-3.82868,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-147.765,NA,NA,NA
145321,3.00254,2.25166,-4.87097,NA,NA,NA,NA,NA,NA,NA,NA,-108.348,NA,NA,NA,NA,NA
145483,1.37677,2.42028,-4.14786,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-147.034,NA,NA,NA
145793,1.77864,3.35382,-4.06815,NA,NA,NA,NA,NA,NA,-75.979,NA,NA,NA,NA,NA,NA,NA
145982,0.893254,2.94714,-3.00676,NA,NA,NA,NA,NA,NA,NA,-119.186,NA,NA,NA,NA,NA,NA
146171,0.87352,2.98454,-3.57975,NA,NA,NA,NA,NA,NA,NA,NA,-128.622,NA,NA,NA,NA,NA
146291,0.88598,1.21628,-3.64194,NA,NA,NA,NA,NA,NA,NA,NA,-87.6,NA,NA,NA,NA,NA
146469,0.906168,0.673352,-5,NA,NA,NA,NA,NA,NA,NA,NA,-122.076,NA,NA,NA,NA,NA
146731,1.02682,0.662852,-3.08853,NA,NA,NA,NA,NA,NA,NA,NA,NA,-163.107,NA,NA,NA,NA
146927,0.842139,1.98548,-4.06654,NA,NA,NA,NA,NA,-32.687,NA,NA,NA,NA,NA,NA,NA,NA
147162,-0.228209,1.42294,-4.66627,NA,NA,NA,-118.579,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
147318,0.450394,2.48675,-4.33779,NA,NA,NA,NA,NA,NA,NA,-74.805,NA,NA,NA,NA,NA,NA
147515,0.438741,1.15139,-2.61681,NA,NA,NA,NA,NA,NA,-142.367,NA,NA,NA,NA,NA,NA,NA
147680,0.988943,1.54,-2.84399,NA,NA,NA,NA,NA,NA,NA,NA,-104.958,NA,NA,NA,NA,NA
147935,1.52981,2.91775,-2.82426,NA,NA,NA,NA,NA,NA,NA,-114.583,NA,NA,NA,NA,NA,NA
148011,1.70706,1.22477,-2.67731,NA,NA,NA,NA,NA,NA,-89.059,NA,NA,NA,NA,NA,NA,NA
148307,1.50179,2.00515,-3.93755,NA,NA,NA,NA,NA,NA,NA,-27.473,NA,NA,NA,NA,NA,NA
148485,1.32553,2.14649,-4.80264,NA,NA,NA,NA,NA,NA,NA,NA,NA,-82.08,NA,NA,NA,NA
148607,2.34491,2.08266,-4.79683,NA,NA,NA,NA,NA,NA,NA,NA,NA,-93.422,NA,NA,NA,NA
148900,1.77938,1.99687,-5,NA,NA,NA,NA,NA,NA,-21.655,NA,NA,NA,NA,NA,NA,NA
149090,1.02763,1.26934,-5,NA,NA,-117.896,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
149325,1.44743,1.27758,-5,NA,-105.474,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
149556,1.46955,0.93251,-5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-253.499,NA,NA
149799,1.56816,3.96112,-5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-264.912,NA,NA
149961,0.592459,4.77436,-4.83335,NA,NA,-291.215,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
150029,0.633082,3.34091,-4.56521,NA,NA,NA,NA,NA,NA,-97.819,NA,NA,NA,NA,NA,NA,NA
150366,0.670851,1.73082,-4.04708,NA,NA,NA,NA,NA,NA,NA,-51.172,NA,NA,NA,NA,NA,NA
150485,0.664666,2.77762,-3.72686,NA,NA,NA,NA,NA,NA,NA,-88.351,NA,NA,NA,NA,NA,NA
150787,1.2583,2.66227,-5,NA,NA,NA,NA,NA,NA,NA,NA,-93.906,NA,NA,NA,NA,NA
150962,1.77179,3.13493,-5,NA,NA,NA,NA,NA,NA,-63.103,NA,NA,NA,NA,NA,NA,NA
151160,2.57301,2.72725,-4.58811,NA,NA,NA,NA,NA,NA,-47.651,NA,NA,NA,NA,NA,NA,NA
151262,3.79804,3.88432,-4.2205,NA,NA,NA,NA,NA,-195.186,NA,NA,NA,NA,NA,NA,NA,NA
151574,2.89143,3.14254,-3.94112,NA,NA,NA,-88.415,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
151732,2.7845,2.60598,-4.61977,NA,NA,NA,-48.924,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
151937,2.96594,2.28946,-2.95541,NA,NA,NA,-104.842,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
152084,2.54032,1.17209,-4.93579,NA,NA,NA,NA,NA,-34.848,NA,NA,NA,NA,NA,NA,NA,NA
152327,5,0.0364255,-2.75338,NA,NA,-396.652,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
152417,3.47327,1.53644,-3.67096,NA,NA,-117.205,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
152689,1.99236,1.7018,-3.88503,NA,NA,NA,NA,NA,-9.143,NA,NA,NA,NA,NA,NA,NA,NA
152847,3.15029,1.80667,-5,NA,NA,NA,NA,NA,NA,-55.353,NA,NA,NA,NA,NA,NA,NA
153139,2.22809,2.76118,-5,NA,NA,NA,NA,NA,NA,-54.57,NA,NA,NA,NA,NA,NA,NA
153346,0.742706,2.20335,-5,NA,NA,NA,NA,NA,NA,-55.229,NA,NA,NA,NA,NA,NA,NA
153429,0.939334,2.32195,-5,NA,NA,NA,-47.636,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
153665,1.79283,2.81748,-5,NA,NA,NA,NA,NA,-41.92,NA,NA,NA,NA,NA,NA,NA,NA
153838,1.40754,4.86475,-4.00181,NA,NA,NA,NA,-250.518,NA,NA,NA,NA,NA,NA,NA,NA,NA
154044,1.97269,3.08496,-3.3227,NA,NA,NA,-82.143,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
154333,2.53502,1.55505,-3.13588,NA,NA,-95.188,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
154568,2.63842,1.25975,-4.35382,NA,-134.095,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
154650,2.68717,2.31058,-4.07463,NA,NA,-93.644,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
154952,0.0618068,2.73544,-4.18295,NA,NA,NA,NA,NA,NA,-94.669,NA,NA,NA,NA,NA,NA,NA
155177,1.94123,4.34678,-3.85584,NA,NA,NA,-168.199,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
155264,2.7539,2.77294,-5,NA,-155.135,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
155471,1.9623,2.65344,-4.53116,NA,NA,-89.993,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
155770,2.77256,2.21482,-4.74587,NA,NA,NA,NA,-53.011,NA,NA,NA,NA,NA,NA,NA,NA,NA
155890,2.10322,1.34817,-5,NA,NA,NA,NA,NA,NA,-21.54,NA,NA,NA,NA,NA,NA,NA
156200,1.38492,1.94248,-5,NA,NA,NA,NA,NA,NA,NA,-37.825,NA,NA,NA,NA,NA,NA
156275,0.744518,0.970725,-5,NA,NA,NA,NA,NA,NA,NA,NA,-101.336,NA,NA,NA,NA,NA
156542,1.3301,0.0515936,-4.97626,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-234.57,NA,NA,NA
156603,1.43288,-0.428519,-5,NA,NA,NA,NA,NA,NA,NA,NA,-273.121,NA,NA,NA,NA,NA
156858,1.40846,0.0454887,-4.9462,NA,NA,NA,NA,NA,NA,-171.398,NA,NA,NA,NA,NA,NA,NA
157137,1.14379,1.77383,-5,NA,NA,NA,NA,NA,NA,-35.694,NA,NA,NA,NA,NA,NA,NA
157241,-0.607021,1.29726,-5,NA,NA,NA,NA,NA,NA,-157.113,NA,NA,NA,NA,NA,NA,NA
157432,-1.47916,1.47259,-5,NA,NA,NA,NA,NA,NA,NA,-278.459,NA,NA,NA,NA,NA,NA
157697,-1.24304,1.76752,-4.06809,NA,NA,NA,NA,NA,NA,NA,NA,-256.918,NA,NA,NA,NA,NA
157849,0.0169728,0.108229,-5,NA,NA,NA,NA,NA,-327.109,NA,NA,NA,NA,NA,NA,NA,NA
158019,0.618314,1.43705,-5,NA,NA,NA,NA,NA,NA,NA,-66.819,NA,NA,NA,NA,NA,NA
158230,0.583098,1.29454,-3.35394,NA,NA,NA,NA,NA,NA,-79.638,NA,NA,NA,NA,NA,NA,NA
158555,0.665825,1.19395,-3.09998,NA,NA,NA,NA,NA,-90.578,NA,NA,NA,NA,NA,NA,NA,NA
158785,1.80449,1.44963,-2.82911,NA,NA,NA,-74.716,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
158835,2.62526,2.4115,-4.08611,NA,NA,NA,NA,NA,NA,-37.23,NA,NA,NA,NA,NA,NA,NA
159033,3.16882,2.79718,-3.07779,NA,NA,NA,NA,NA,-135.141,NA,NA,NA,NA,NA,NA,NA,NA
159312,3.91455,2.68973,-4.27621,NA,NA,NA,-129.225,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
159518,2.21256,2.40606,-2.6013,NA,-183.572,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
159755,1.80214,1.55618,-4.66059,NA,-94.254,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
159947,3.33741,1.40387,-4.3039,NA,NA,-92.825,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
160023,1.90078,1.84884,-4.53189,NA,NA,NA,NA,NA,NA,-15.666,NA,NA,NA,NA,NA,NA,NA
160390,2.13544,0.634171,-5,NA,NA,NA,NA,NA,NA,NA,NA,NA,-146.059,NA,NA,NA,NA
160467,3.04194,-0.0191142,-4.51699,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-225.612,NA,NA,NA
160685,2.31672,1.03665,-5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-158.351,NA,NA,NA
160869,1.36652,1.91711,-4.30632,NA,NA,NA,NA,NA,NA,NA,NA,NA,-101.599,NA,NA,NA,NA
161076,1.15293,2.35117,-2.586,NA,NA,NA,NA,NA,NA,NA,NA,NA,-157.9,NA,NA,NA,NA
161231,0.970217,2.38565,-2.43371,NA,NA,NA,NA,NA,NA,NA,NA,NA,-173.315,NA,NA,NA,NA
161470,0.714733,2.22447,-3.60401,NA,NA,NA,NA,NA,NA,NA,NA,NA,-142.198,NA,NA,NA,NA
161753,1.5108,2.63172,-3.66087,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-161.744,NA,NA,NA
161879,1.41376,3.04213,-4.51093,NA,NA,NA,NA,NA,NA,NA,-77.989,NA,NA,NA,NA,NA,NA
162182,2.3237,2.21577,-4.64015,NA,NA,NA,NA,NA,NA,NA,NA,-58.417,NA,NA,NA,NA,NA
162297,2.18322,2.91889,-4.63057,NA,NA,NA,NA,NA,NA,NA,-62.476,NA,NA,NA,NA,NA,NA
162565,2.49688,3.0063,-5,NA,NA,NA,NA,NA,NA,-67.993,NA,NA,NA,NA,NA,NA,NA
162715,3.25539,1.87774,-3.38737,NA,NA,NA,NA,NA,-86.454,NA,NA,NA,NA,NA,NA,NA,NA
162813,2.07068,3.0545,-3.13681,NA,NA,NA,NA,NA,NA,NA,-113.295,NA,NA,NA,NA,NA,NA
163049,1.35373,2.91008,-2.53864,NA,NA,NA,NA,NA,NA,NA,-134.193,NA,NA,NA,NA,NA,NA
163314,2.56641,2.44913,-4.44285,NA,NA,NA,NA,NA,NA,NA,-55.089,NA,NA,NA,NA,NA,NA
163546,2.56439,3.4599,-5,NA,NA,NA,NA,NA,NA,-103.605,NA,NA,NA,NA,NA,NA,NA
163765,2.90327,2.88402,-4.75061,NA,NA,NA,NA,NA,NA,NA,-86.551,NA,NA,NA,NA,NA,NA
163994,1.96144,1.10044,-5,NA,NA,NA,NA,NA,NA,NA,NA,-70.337,NA,NA,NA,NA,NA
164046,1.40849,0.032936,-5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-247.241,NA,NA,NA
164204,2.43272,1.04251,-5,NA,NA,NA,NA,NA,NA,NA,NA,NA,-103.074,NA,NA,NA,NA
164448,1.13733,-0.143768,-4.53088,NA,NA,NA,-284.534,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
164635,1.73454,1.26409,-5,NA,NA,NA,NA,NA,-21.68,NA,NA,NA,NA,NA,NA,NA,NA
164976,1.56357,2.35237,-2.8286,NA,NA,NA,NA,NA,NA,-75.757,NA,NA,NA,NA,NA,NA,NA
165127,1.76656,1.43214,-3.42817,NA,NA,NA,NA,NA,NA,NA,-60.361,NA,NA,NA,NA,NA,NA
165392,2.27015,0.949542,-3.91551,NA,NA,NA,NA,NA,NA,NA,-52.463,NA,NA,NA,NA,NA,NA
165556,2.878,1.70789,-4.90925,NA,NA,NA,NA,NA,NA,NA,-49.67,NA,NA,NA,NA,NA,NA
165709,2.47564,2.28916,-5,NA,NA,NA,NA,NA,NA,NA,-54.715,NA,NA,NA,NA,NA,NA
165863,2.35513,3.46732,-3.85705,NA,NA,NA,NA,NA,NA,NA,NA,NA,-162.339,NA,NA,NA,NA
166083,2.10019,1.31477,-4.83192,NA,NA,NA,NA,NA,NA,-25.287,NA,NA,NA,NA,NA,NA,NA
166389,3.51996,2.59726,-5,NA,NA,NA,NA,NA,NA,-102.721,NA,NA,NA,NA,NA,NA,NA
166561,3.01381,3.11824,-4.39376,NA,NA,NA,NA,NA,NA,NA,-101.007,NA,NA,NA,NA,NA,NA
166686,3.16535,2.26171,-5,NA,NA,NA,NA,NA,NA,NA,-82.336,NA,NA,NA,NA,NA,NA
166966,2.77682,2.9284,-5,NA,NA,NA,NA,NA,NA,NA,NA,-103.595,NA,NA,NA,NA,NA
167095,2.35604,0.879079,-4.13881,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-160.587,NA,NA,NA
167204,1.45156,1.89361,-3.80054,NA,NA,NA,NA,NA,NA,NA,NA,-77.332,NA,NA,NA,NA,NA
167475,1.96111,2.31292,-5,NA,NA,NA,NA,NA,NA,-26.934,NA,NA,NA,NA,NA,NA,NA
167666,1.90127,0.6416,-5,NA,NA,NA,NA,NA,-67.157,NA,NA,NA,NA,NA,NA,NA,NA
167835,1.27714,2.43574,-5,NA,NA,NA,NA,NA,-32.142,NA,NA,NA,NA,NA,NA,NA,NA
168112,0.890555,2.37945,-4.25119,NA,NA,NA,-41.259,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
168322,2.41778,2.94216,-2.82842,NA,NA,NA,-119.379,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
168517,2.98096,1.84918,-2.97794,NA,NA,NA,NA,NA,-96.625,NA,NA,NA,NA,NA,NA,NA,NA
168702,1.98049,1.59779,-3.578,NA,NA,NA,NA,NA,NA,-29.64,NA,NA,NA,NA,NA,NA,NA
168810,1.97374,1.23368,-4.73525,NA,NA,NA,NA,NA,-13.018,NA,NA,NA,NA,NA,NA,NA,NA
169001,2.03395,2.03136,-3.85672,NA,NA,NA,NA,NA,NA,-22.286,NA,NA,NA,NA,NA,NA,NA
169323,2.43332,2.89747,-3.67426,NA,NA,NA,NA,NA,-58.869,NA,NA,NA,NA,NA,NA,NA,NA
169563,3.2782,2.77847,-3.30747,NA,NA,NA,NA,NA,NA,NA,-146.877,NA,NA,NA,NA,NA,NA
169744,2.92067,2.42417,-5,NA,NA,NA,NA,NA,NA,NA,NA,-90.874,NA,NA,NA,NA,NA
169860,2.80081,1.23667,-4.38406,NA,NA,NA,NA,NA,NA,NA,NA,-67.016,NA,NA,NA,NA,NA
170086,3.74457,1.78429,-4.72118,NA,NA,NA,NA,NA,NA,-89.778,NA,NA,NA,NA,NA,NA,NA
170224,1.90982,2.94283,-3.57933,NA,NA,NA,NA,NA,NA,NA,-68.445,NA,NA,NA,NA,NA,NA
170595,2.23896,3.0241,-4.08869,NA,NA,NA,NA,NA,NA,-58.045,NA,NA,NA,NA,NA,NA,NA
170655,0.204244,3.28748,-5,NA,NA,NA,NA,NA,NA,-127.014,NA,NA,NA,NA,NA,NA,NA
170818,1.27376,3.66598,-3.86157,NA,NA,NA,NA,NA,NA,-106.213,NA,NA,NA,NA,NA,NA,NA
171029,2.62466,3.31646,-4.48672,NA,NA,NA,NA,NA,-77.528,NA,NA,NA,NA,NA,NA,NA,NA
171316,3.57353,3.21501,-4.10926,NA,NA,NA,NA,NA,NA,NA,-150.213,NA,NA,NA,NA,NA,NA
171572,2.47378,2.41256,-4.57041,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-150.953,NA,NA,NA
171616,1.68556,1.42105,-4.03624,NA,NA,NA,NA,NA,NA,-10.621,NA,NA,NA,NA,NA,NA,NA
171801,1.50741,1.01398,-5,NA,NA,NA,-46.093,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
172069,2.14106,1.22299,-5,NA,NA,NA,NA,NA,-23.883,NA,NA,NA,NA,NA,NA,NA,NA
172381,2.97749,1.94808,-4.37401,NA,NA,NA,NA,NA,NA,-43.117,NA,NA,NA,NA,NA,NA,NA
172538,1.63216,1.99692,-4.26401,NA,NA,NA,NA,NA,NA,-18.115,NA,NA,NA,NA,NA,NA,NA
172694,1.03017,0.96084,-3.88135,NA,NA,NA,NA,NA,NA,NA,-64.891,NA,NA,NA,NA,NA,NA
172978,-0.434729,0.509976,-5,NA,NA,NA,NA,NA,-256.826,NA,NA,NA,NA,NA,NA,NA,NA
173140,2.09396,2.30947,-5,NA,NA,NA,-28.808,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
173236,1.80195,1.74831,-4.82603,NA,NA,NA,-10.723,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
173401,2.94786,2.27796,-5,NA,NA,NA,NA,NA,NA,-61.488,NA,NA,NA,NA,NA,NA,NA
173708,4.21863,1.92595,-5,NA,NA,NA,NA,NA,NA,NA,-165.067,NA,NA,NA,NA,NA,NA
173907,2.58583,2.01684,-5,NA,NA,NA,NA,NA,NA,-40.812,NA,NA,NA,NA,NA,NA,NA
174172,3.59809,1.29301,-5,NA,NA,-125.92,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
174331,2.5432,1.01332,-4.27232,NA,NA,-73.512,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
174429,2.03709,1.47052,-5,NA,-105.033,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
174736,2.80703,1.25227,-4.37379,NA,NA,NA,-41.127,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
174962,1.74469,2.08385,-3.50615,NA,NA,NA,-39.372,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
175055,2.27921,1.82593,-2.59723,NA,NA,NA,NA,NA,NA,-105.274,NA,NA,NA,NA,NA,NA,NA
175242,2.27977,2.36269,-3.10218,NA,NA,NA,NA,NA,NA,NA,-91.47,NA,NA,NA,NA,NA,NA
175432,1.81828,2.19316,-2.95988,NA,NA,NA,NA,NA,NA,NA,NA,-98.045,NA,NA,NA,NA,NA
175690,2.39472,0.424712,-2.52155,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-296.358,NA,NA,NA
175872,2.35919,1.99327,-2.77052,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-227.423,NA,NA,NA
176173,2.48147,2.56195,-3.32334,NA,NA,NA,NA,NA,NA,NA,NA,-118.855,NA,NA,NA,NA,NA
176226,2.61724,3.98744,-4.25514,NA,NA,NA,NA,NA,NA,NA,NA,-189.599,NA,NA,NA,NA,NA
176464,1.92913,3.79934,-4.28511,NA,NA,NA,NA,NA,NA,NA,-113.889,NA,NA,NA,NA,NA,NA
176744,2.19556,4.13745,-4.08034,NA,NA,NA,NA,NA,NA,NA,-169.092,NA,NA,NA,NA,NA,NA
176958,1.32005,2.38028,-5,NA,NA,NA,NA,NA,NA,-32.899,NA,NA,NA,NA,NA,NA,NA
177022,1.05259,2.48766,-5,NA,NA,NA,NA,NA,-40.103,NA,NA,NA,NA,NA,NA,NA,NA
177252,1.18596,1.71604,-4.43655,NA,NA,NA,NA,NA,NA,NA,-31.735,NA,NA,NA,NA,NA,NA
177522,2.49629,2.97259,-4.19232,NA,NA,NA,NA,NA,-53.266,NA,NA,NA,NA,NA,NA,NA,NA
177776,2.43756,0.470483,-5,NA,NA,NA,NA,NA,NA,-81.349,NA,NA,NA,NA,NA,NA,NA
177936,2.79449,0.955789,-4.55014,NA,NA,NA,NA,NA,-46.482,NA,NA,NA,NA,NA,NA,NA,NA
178122,3.44168,0.511911,-4.64732,NA,NA,NA,NA,NA,-111.3,NA,NA,NA,NA,NA,NA,NA,NA
178208,3.17339,1.0683,-3.92883,NA,NA,NA,NA,-87.657,NA,NA,NA,NA,NA,NA,NA,NA,NA
178488,2.61258,1.63615,-4.77003,NA,NA,NA,-34.886,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
178788,1.95209,1.72255,-5,NA,NA,NA,NA,NA,NA,-17.452,NA,NA,NA,NA,NA,NA,NA
178926,2.30812,0.584914,-3.18135,NA,NA,NA,NA,NA,NA,NA,-112.213,NA,NA,NA,NA,NA,NA
