id,x0,x1,x2,fitness-2,fitness-1,fitness-1.5,fitness0,fitness-0.5,fitness0.5,fitness-2.5,fitness1,fitness-3,fitness-3.5,fitness1.5,fitness2,fitness-5,fitness-4
128471,-2.16723,-1.49373,-1.24551,NA,NA,NA,2898.887,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
128695,-1.3973,-1.6502,-0.631346,NA,NA,1867.626,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
128811,-1.72324,-2.39699,-0.688633,NA,NA,724.091,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
129192,-0.969125,-2.55,-1.64188,NA,NA,2012.278,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
129231,-0.167452,-2.51444,-1.24275,NA,3358.172,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
129467,0.732109,-0.579503,-0.91491,NA,3821.336,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
129752,-0.492434,-1.45344,0.235846,NA,1149.454,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
129869,-1.06645,-0.847663,0.360989,NA,NA,2344.729,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
130024,-0.626434,-1.50995,-0.342779,NA,NA,8314.864,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
130288,-1.63385,-0.28725,-0.606456,NA,NA,4713.302,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
130532,0.278296,-0.596396,-1.30677,1891.438,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
130645,-1.17118,-0.149641,-1.39381,NA,4727.106,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
130852,-1.19919,-1.32405,-0.711538,NA,NA,NA,6230.734,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
131107,-1.62308,-1.06393,-0.670687,NA,4694.888,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
131211,-0.669022,-1.07138,-1.48973,NA,6071.805,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
131518,-0.211225,-0.101662,-1.26238,2031.02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
131695,-0.862057,-0.345668,-0.224382,NA,NA,2157.237,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
131812,0.313346,0.0469414,-0.273929,NA,NA,937.278,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
132199,-0.728679,-1.37245,0.255555,NA,NA,NA,NA,1759.947,NA,NA,NA,NA,NA,NA,NA,NA,NA
132257,-0.731799,-0.836286,-0.563686,NA,NA,NA,NA,3229.771,NA,NA,NA,NA,NA,NA,NA,NA,NA
132496,-0.814898,-1.22647,-1.44425,NA,NA,NA,10277.41,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
132603,-1.6697,-1.38038,-1.50406,NA,NA,NA,1895.233,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
132858,-1.45977,-1.40268,-1.6243,NA,NA,NA,NA,11898.933,NA,NA,NA,NA,NA,NA,NA,NA,NA
133008,-1.96523,-0.875111,-0.16678,NA,5476.426,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
133255,-1.9386,-2.01388,-0.0881366,NA,NA,NA,NA,NA,835.885,NA,NA,NA,NA,NA,NA,NA,NA
133456,-1.65106,-1.90522,-0.339081,NA,NA,NA,NA,1250.503,NA,NA,NA,NA,NA,NA,NA,NA,NA
133723,-1.44643,-0.134548,-0.564649,NA,NA,NA,NA,NA,NA,NA,2298.427,NA,NA,NA,NA,NA,NA
133909,-0.946922,-0.320139,-0.101194,NA,NA,NA,NA,NA,1648.445,NA,NA,NA,NA,NA,NA,NA,NA
134125,-0.970813,-1.41263,-1.18722,NA,NA,NA,NA,4103.396,NA,NA,NA,NA,NA,NA,NA,NA,NA
134338,-1.3745,-1.14238,-1.61921,NA,NA,NA,NA,1348.802,NA,NA,NA,NA,NA,NA,NA,NA,NA
134496,-1.1687,-1.98295,-2.21176,NA,642.949,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
134699,-0.593101,-2.44794,-1.60287,NA,784.584,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
134999,-1.2168,-1.49247,-0.73897,NA,NA,11430.094,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
135152,0.0366102,-1.96394,-0.957505,NA,2588.514,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
135274,0.626353,-0.862663,-0.278323,NA,NA,1044.628,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
135513,-0.872136,-2.66041,-1.33785,NA,NA,NA,NA,855.091,NA,NA,NA,NA,NA,NA,NA,NA,NA
135656,-1.3544,-2.46297,-0.673238,NA,NA,NA,NA,2652.289,NA,NA,NA,NA,NA,NA,NA,NA,NA
135983,-1.54075,-1.49879,-0.807862,1443.602,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
136012,-0.61191,-0.85528,-0.582557,NA,NA,NA,4024.097,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
136392,-0.696597,-0.389813,-0.0402807,NA,NA,NA,2107.233,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
136403,-1.00842,-1.05631,-0.870079,NA,NA,NA,3668.038,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
136678,-1.41266,-1.32525,-1.51909,NA,NA,NA,NA,21500.982,NA,NA,NA,NA,NA,NA,NA,NA,NA
136805,-1.67486,-0.590978,-1.95844,NA,3269.179,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
137110,-0.746333,-0.306949,-1.86691,NA,5328.466,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
137366,-0.159537,-0.196482,-1.4304,NA,13217.153,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
137414,-0.152455,-0.76817,-0.818337,8233.149,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
137796,-0.936178,0.387179,-1.40744,NA,6425.659,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
137898,-1.59512,0.0791717,-1.52473,NA,2283.762,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
138150,-0.790506,-0.300152,-1.57731,NA,NA,NA,NA,2791.953,NA,NA,NA,NA,NA,NA,NA,NA,NA
138265,-1.9506,-0.234946,-1.85503,NA,2424.437,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
138488,-1.25597,-0.0116707,-0.615065,NA,731.66,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
138712,-0.169493,0.0685619,-1.94655,NA,NA,1219.608,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
138939,-1.35007,-0.216551,-2.51359,693.498,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
139138,-1.9115,0.336324,-2.06597,NA,NA,1087.392,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
139376,-1.54928,-1.57163,-2.08485,NA,NA,5100.034,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
139473,-0.369163,-1.19047,-1.29054,NA,NA,NA,NA,1749.251,NA,NA,NA,NA,NA,NA,NA,NA,NA
139623,-0.993319,-1.61518,-0.929907,2434.648,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
139895,-1.99266,-1.65252,-0.215454,NA,NA,3857.718,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
140033,-0.865323,-1.18447,-0.428432,NA,NA,793.432,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
140366,-0.22409,-1.00639,-1.55055,NA,NA,6556.975,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
140554,0.88244,-1.48761,-0.876498,NA,NA,NA,4166.714,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
140619,-0.346273,-1.83777,-1.52451,NA,573.001,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
140977,0.248567,-1.45402,-0.96293,NA,5871.595,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
141181,-2.18214,-1.40295,-1.94718,NA,3519.99,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
141241,-1.355,-1.2018,-1.47335,NA,9776.372,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
141522,-1.22729,-1.37622,-1.48072,4910.394,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
141659,-0.948885,-1.27513,-1.33015,NA,NA,NA,NA,NA,NA,3718.211,NA,NA,NA,NA,NA,NA,NA
141810,-0.31654,-1.60712,-1.6464,NA,NA,NA,NA,NA,NA,NA,NA,714.715,NA,NA,NA,NA,NA
142189,-0.305535,-2.40773,-1.43337,NA,3455.129,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
142379,-0.465557,-1.39429,-0.581533,NA,712.396,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
142473,-0.666842,-1.21921,-0.772839,NA,11477.157,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
142707,0.230152,-0.381527,-0.719907,NA,1986.067,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
142906,-2.03833,-0.895755,-1.44673,NA,NA,NA,NA,13506.862,NA,NA,NA,NA,NA,NA,NA,NA,NA
143175,-1.38528,-1.66978,-1.25935,NA,NA,NA,NA,7259.208,NA,NA,NA,NA,NA,NA,NA,NA,NA
143267,-0.995801,-2.01143,-0.274937,NA,NA,NA,NA,NA,1272.684,NA,NA,NA,NA,NA,NA,NA,NA
143427,-0.988905,-1.40651,-0.275691,NA,NA,NA,7300.843,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
143646,-0.793501,-0.919242,-1.22151,NA,4532.167,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
143813,-1.57952,-1.45501,-1.59183,NA,11087.218,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
144050,-0.728815,-0.565749,-0.900913,NA,NA,NA,NA,NA,NA,2470.547,NA,NA,NA,NA,NA,NA,NA
144285,-0.689433,-1.52829,-0.120932,NA,NA,13370.246,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
144598,-1.46253,-1.52613,-1.04604,NA,NA,9437.682,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
144757,-0.295766,-1.61425,-1.6241,NA,2978.089,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
144841,-1.3295,-1.46563,-2.46295,NA,NA,NA,NA,NA,1061.046,NA,NA,NA,NA,NA,NA,NA,NA
145169,-1.35374,-0.300065,-1.63841,NA,NA,NA,NA,6623.558,NA,NA,NA,NA,NA,NA,NA,NA,NA
145367,-1.42019,-0.687911,-1.53353,NA,NA,NA,11989.846,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
145557,-0.574482,-0.911641,-0.494745,NA,1526.224,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
145775,0.241654,-1.13988,-0.712007,NA,487.277,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
145971,-0.236275,-0.668321,-0.650958,NA,15240.109,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
146116,-1.54117,-0.868509,-0.922083,NA,NA,NA,NA,11263.182,NA,NA,NA,NA,NA,NA,NA,NA,NA
146216,-1.37138,-0.499635,-0.547665,NA,NA,NA,NA,2171.115,NA,NA,NA,NA,NA,NA,NA,NA,NA
146424,-1.82306,-0.719432,-1.0315,NA,NA,NA,1595.919,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
146713,-2.54405,-0.894172,0.823918,NA,NA,900.27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
146877,-2.4788,-2.12037,-0.316873,NA,727.963,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
147103,-2.4211,-1.21216,-1.28382,NA,2361.643,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
147336,-3.04717,-0.402491,-1.01218,NA,1065.083,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
147503,-3.67285,-1.3379,-1.36559,NA,NA,NA,NA,1543.476,NA,NA,NA,NA,NA,NA,NA,NA,NA
147707,-1.94487,-1.30706,-1.96777,NA,NA,NA,866.131,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
147812,-1.17452,-1.57909,-0.641132,NA,NA,NA,1117.11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
148158,-1.35456,-1.93359,-0.173473,NA,NA,NA,4724.425,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
148395,-0.828304,-1.48713,-0.152576,NA,4908.358,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
148540,-1.4079,-0.346359,-0.875254,NA,NA,NA,3511.672,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
148748,-1.84214,-1.5258,-1.25218,NA,NA,2720.08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
148838,-2.98819,-2.43932,-1.38853,NA,NA,1855.364,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
149012,-1.62436,-3.08544,-1.03722,NA,1981.863,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
149287,-0.02644,-1.91124,-1.47908,NA,NA,4321.315,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
149544,0.523813,-1.45387,-0.648079,NA,NA,NA,NA,1055.591,NA,NA,NA,NA,NA,NA,NA,NA,NA
149673,-0.825258,-1.51912,-0.750967,NA,NA,NA,NA,NA,5135.96,NA,NA,NA,NA,NA,NA,NA,NA
149906,-0.0148345,-0.819362,-0.137037,NA,NA,NA,NA,NA,NA,NA,2116.187,NA,NA,NA,NA,NA,NA
150114,-0.504693,-0.853118,0.013045,NA,1808.742,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
150205,-1.47252,-1.16912,-1.31235,NA,NA,NA,NA,5712.859,NA,NA,NA,NA,NA,NA,NA,NA,NA
150500,-2.99555,-0.770653,-0.395138,NA,1986.04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
150670,-1.84085,-0.741827,-1.45394,3222.06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
150989,-1.54083,-1.43847,-0.66289,NA,NA,17624.45,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
151187,-1.66968,-1.44061,-1.36472,NA,NA,NA,NA,10171.749,NA,NA,NA,NA,NA,NA,NA,NA,NA
151284,-1.29985,0.31172,0.00181289,NA,NA,NA,1035.244,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
151500,-0.808828,-0.162042,-0.981496,NA,NA,NA,NA,NA,4245.117,NA,NA,NA,NA,NA,NA,NA,NA
151663,-1.21433,-1.38148,-2.01541,NA,NA,NA,NA,2108.01,NA,NA,NA,NA,NA,NA,NA,NA,NA
151964,-0.743483,-0.976434,-0.89275,NA,NA,NA,NA,3212.668,NA,NA,NA,NA,NA,NA,NA,NA,NA
152182,-0.372276,0.0549983,-0.794578,NA,NA,NA,1335.585,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
152305,-0.691616,-0.879382,-1.13846,NA,NA,NA,NA,1614.071,NA,NA,NA,NA,NA,NA,NA,NA,NA
152560,-1.35254,-1.45777,-0.890392,NA,NA,NA,NA,9940.621,NA,NA,NA,NA,NA,NA,NA,NA,NA
152631,-1.3877,-1.46258,-1.86685,NA,NA,6049.187,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
152993,-0.621861,-1.92299,-1.86345,NA,NA,NA,NA,1476.648,NA,NA,NA,NA,NA,NA,NA,NA,NA
153085,-0.635048,-0.668979,-1.21063,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1905.858,NA,NA,NA
153378,-0.124782,-0.85667,-0.798738,NA,NA,NA,4903.538,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
153594,-1.67224,-0.81565,-0.692096,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2332.67,NA,NA,NA
153779,-2.50894,-1.17015,-0.183208,NA,NA,NA,NA,1120.687,NA,NA,NA,NA,NA,NA,NA,NA,NA
153881,-2.84507,-0.265572,-0.959342,NA,NA,NA,NA,2212.303,NA,NA,NA,NA,NA,NA,NA,NA,NA
154127,-1.63384,-0.784007,-1.72335,NA,NA,NA,2055.097,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
154220,-0.676802,-0.0952774,-1.68683,NA,NA,NA,2766.266,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
154553,-2.63547,-0.889712,-2.02434,NA,2714.553,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
154780,-1.48501,-0.672391,-0.991866,NA,NA,NA,NA,1523.919,NA,NA,NA,NA,NA,NA,NA,NA,NA
154828,-1.41231,-0.664829,-1.47959,NA,NA,20878.478,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
155195,-1.19071,-1.61514,-1.48674,NA,6408.449,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
155204,-0.740269,-0.902644,-2.44802,NA,NA,NA,NA,2841.093,NA,NA,NA,NA,NA,NA,NA,NA,NA
155587,-2.48301,-1.4716,-1.30284,NA,6558.566,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
155790,-2.36022,-1.48319,-0.785093,NA,NA,NA,1688.994,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
155922,-1.483,-0.177452,-1.31796,NA,NA,NA,NA,11197.009,NA,NA,NA,NA,NA,NA,NA,NA,NA
156114,-1.00943,-0.819362,-1.6974,NA,NA,NA,NA,4132.777,NA,NA,NA,NA,NA,NA,NA,NA,NA
156371,-1.21834,-0.177176,-0.945862,NA,NA,NA,1896.247,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
156599,-1.44243,-2.05914,-0.756527,NA,NA,NA,691.891,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
156744,-2.06402,-2.47979,-0.564145,NA,1889.628,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
156825,-0.579631,-2.1252,-0.295317,NA,3613.098,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
157058,-1.19332,-1.44887,0.238127,NA,NA,2235.861,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
157304,-0.343914,-2.09611,0.169728,176.898,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
157432,-0.235967,-1.18485,-1.27822,1988.135,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
157717,0.483067,-0.396189,-0.913112,NA,NA,NA,NA,647.633,NA,NA,NA,NA,NA,NA,NA,NA,NA
157823,-1.55557,0.383224,-0.837216,NA,NA,NA,NA,NA,1903.365,NA,NA,NA,NA,NA,NA,NA,NA
158068,-0.204433,1.32873,-0.165645,NA,NA,2672.712,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
158393,-0.938276,0.274898,0.0433624,NA,1436.032,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
158539,-0.116494,-0.194906,-0.155035,NA,6887.298,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
158774,-0.211511,-0.627292,-0.307039,NA,NA,NA,NA,3887.048,NA,NA,NA,NA,NA,NA,NA,NA,NA
158908,-1.39304,-1.3685,-1.34096,4986.937,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
159169,-0.754508,-1.59499,-0.748425,NA,NA,NA,NA,NA,NA,936.878,NA,NA,NA,NA,NA,NA,NA
159324,-1.22552,-1.97811,-0.944528,NA,4991.59,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
159487,-1.47869,-0.960823,-1.37126,NA,NA,NA,13424.072,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
159739,-1.61984,-1.05479,-0.864886,NA,NA,NA,NA,4680.489,NA,NA,NA,NA,NA,NA,NA,NA,NA
159900,-1.8818,-1.25777,-0.763819,NA,NA,NA,NA,2699.031,NA,NA,NA,NA,NA,NA,NA,NA,NA
160197,-2.04253,-0.357976,-0.0555873,NA,NA,850.298,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
160210,-1.29194,0.350471,-0.545232,903.429,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
160587,-1.54269,-0.319177,-0.21971,NA,NA,NA,NA,7711.746,NA,NA,NA,NA,NA,NA,NA,NA,NA
160608,-0.694217,-1.58055,-0.668322,NA,19598.868,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
160875,-2.04995,-1.47542,-0.939411,NA,NA,NA,NA,9573.983,NA,NA,NA,NA,NA,NA,NA,NA,NA
161020,-1.60089,-1.32472,-0.898377,NA,NA,4032.847,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
161251,0.310665,-1.2588,-0.913518,NA,5759.766,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
161553,-0.0906692,-1.31848,-1.34531,NA,6835.402,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
161611,-0.323817,0.236343,-0.828893,NA,2104.905,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
161828,0.744956,0.180138,-1.5333,NA,NA,762.014,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
162033,-1.21648,-1.61567,-1.46597,NA,6340.081,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
162208,-3.45688,-0.952849,-0.756262,NA,NA,NA,NA,3846.05,NA,NA,NA,NA,NA,NA,NA,NA,NA
162579,-2.96646,-2.66814,-0.0546662,NA,NA,NA,NA,226.823,NA,NA,NA,NA,NA,NA,NA,NA,NA
162732,-1.99048,-1.87668,0.744453,NA,NA,NA,NA,1109.952,NA,NA,NA,NA,NA,NA,NA,NA,NA
162923,-1.23061,-0.721577,-0.204016,NA,NA,NA,6750.388,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
163126,-0.0644433,-1.07111,-0.554141,NA,1743.073,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
163282,0.484602,-0.804081,-1.72261,NA,663.402,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
163418,-0.553591,-1.6977,-1.36578,NA,NA,3026.889,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
163663,0.0487055,-1.41296,-0.656474,NA,228.104,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
163892,-0.708641,-2.15757,-0.533789,NA,1584.291,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
164184,-0.895999,-1.3635,-1.48749,NA,NA,15068.826,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
164210,1.00544,-1.24405,-1.23085,NA,NA,NA,NA,495.436,NA,NA,NA,NA,NA,NA,NA,NA,NA
164529,-1.07943,-0.927038,-0.748074,NA,NA,NA,4187.598,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
164648,-2.0086,-0.783263,-0.337992,NA,2714.309,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
164865,-1.26219,-0.990133,0.224677,1234.521,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
165080,-1.60405,-0.145271,-0.755275,NA,6841.743,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
165260,-1.54296,0.712772,-1.57953,NA,1578.736,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
165506,-1.42313,0.426571,-3.07987,NA,NA,NA,NA,1567.539,NA,NA,NA,NA,NA,NA,NA,NA,NA
165736,-0.619202,0.710346,-3.79132,NA,351.207,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
165929,-1.92591,-0.34022,-3.67078,NA,NA,414.161,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
166016,-0.812567,-1.55,-2.41422,NA,NA,NA,NA,1436.774,NA,NA,NA,NA,NA,NA,NA,NA,NA
166277,-0.915113,-0.931017,-1.85717,NA,NA,5686.796,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
166558,-0.796294,-1.37797,-1.94471,NA,NA,NA,NA,13557.295,NA,NA,NA,NA,NA,NA,NA,NA,NA
166602,-0.172824,-0.65067,-0.802555,NA,NA,NA,NA,2734.214,NA,NA,NA,NA,NA,NA,NA,NA,NA
166939,0.377892,-0.785731,-1.26799,NA,NA,NA,NA,4610.896,NA,NA,NA,NA,NA,NA,NA,NA,NA
167185,0.351277,-0.306943,-0.868097,NA,NA,NA,NA,3346.98,NA,NA,NA,NA,NA,NA,NA,NA,NA
167346,-0.533843,-1.31324,0.343064,NA,NA,NA,NA,1729.744,NA,NA,NA,NA,NA,NA,NA,NA,NA
167470,-1.27554,-0.790415,0.209705,NA,4666.058,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
167617,-0.625153,-0.175081,-1.28807,NA,NA,NA,6772.203,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
167831,-1.41989,-1.52424,-1.52848,NA,23096.106,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
168155,-0.210105,-1.22231,-1.87138,NA,NA,650.142,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
168269,-0.0415376,-0.899306,-1.0018,NA,NA,NA,NA,5725.96,NA,NA,NA,NA,NA,NA,NA,NA,NA
168510,-1.13872,-0.688956,0.767492,NA,NA,NA,248.687,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
168709,-1.44857,-0.797147,-0.401583,NA,NA,NA,NA,2917.605,NA,NA,NA,NA,NA,NA,NA,NA,NA
168839,-1.331,-0.888365,0.265385,NA,7443.986,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
169044,-1.41604,-1.53964,-0.397288,NA,6252.439,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
169276,-0.63363,-0.886689,0.328818,NA,NA,NA,NA,2873.136,NA,NA,NA,NA,NA,NA,NA,NA,NA
169435,-1.67285,-1.57413,-0.125166,NA,NA,NA,NA,NA,NA,NA,NA,1059.026,NA,NA,NA,NA,NA
169665,-1.94413,0.356241,0.382949,NA,NA,932.36,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
169860,-0.216416,1.25422,-0.695418,NA,3827.489,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
170036,-1.26733,0.758642,-1.05278,NA,NA,NA,NA,1034.551,NA,NA,NA,NA,NA,NA,NA,NA,NA
170384,-1.2265,-0.590158,-0.0523463,NA,NA,3678.162,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
170415,-1.39028,-1.5074,-0.984627,NA,NA,NA,9069.705,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
170631,-0.407379,-0.754537,-2.4575,NA,NA,1497.16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
170979,-0.110461,-0.221798,-0.236947,NA,NA,NA,NA,NA,1307.245,NA,NA,NA,NA,NA,NA,NA,NA
171024,-0.691104,-1.43384,-0.590595,2808.891,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
