id,x0,x1,x2,fitness-1.5,fitness-2,fitness-2.5,fitness-1,fitness0.5,fitness0,fitness-0.5,fitness1,fitness2,fitness2.5,fitness3.5,fitness4.5,fitness5,fitness4
141207,-0.662948,5,4.76047,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12211.663,NA
141499,0.460643,4.8908,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3021.626,NA
141674,0.388982,5,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3227.226,NA
141979,-0.581334,5,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6657.101,NA
142108,-0.592589,5,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9405.199,NA
142339,-0.825342,5,4.65998,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12647.649,NA
142396,-0.885828,4.67946,4.85963,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,17320.124,NA
142714,-0.76311,4.83319,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,15181.203,NA,NA
142824,-1.2938,4.10193,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3132.362,NA
143068,-0.444229,5,4.19987,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,361.066,NA
143340,-0.534494,5,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4895.404,NA
143541,0.209275,4.89406,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2851.567,NA
143666,0.875553,5,4.7238,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2098.494
143864,-0.654557,5,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10001.747,NA
144003,0.211974,5,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2228.647,NA
144374,-0.839509,4.63098,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8048.173,NA
144572,-0.769246,4.91027,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,18797.531,NA
144594,-0.215581,4.02968,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,926.717,NA
144803,-0.556596,5,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5373.281,NA
145103,0.326569,4.72741,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3121.96,NA,NA
145217,-0.913041,5,4.8878,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,14661.676,NA
145556,-1.98357,5,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5495.429,NA
145713,-0.765946,5,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,16638.844,NA
145911,-1.89237,5,4.99263,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4302.402,NA
146073,-0.586479,5,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6916.88,NA
146295,-0.906539,4.81156,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,14710.052,NA
146406,-0.966936,5,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8946.296,NA
146746,-0.811662,5,3.64798,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3291.951,NA
146950,-0.795851,5,4.83951,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,17328.848,NA
147055,-0.690424,5,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13168.927,NA
147267,-0.678393,5,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10879.199,NA
147482,-1.07578,5,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2894.744,NA
147755,-1.31948,4.96749,4.21689,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8882.922,NA
147925,-0.318999,4.76717,4.24651,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4403.458,NA
148062,-0.627423,5,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8862.699,NA
148215,-0.53695,5,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4323.62,NA
148558,-0.790438,4.79188,3.66614,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4659.633,NA
148789,-1.3452,5,4.04673,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1867.401,NA
148881,-1.39592,4.79471,4.08655,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4340.781,NA
149112,-1.83633,5,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2519.144,NA
149209,-2.04922,5,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5378.136,NA
149531,-2.14241,5,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3916.248,NA
149714,-1.01754,5,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6339.715,NA
149839,-0.843137,5,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12774.216,NA
150072,-0.749618,5,4.67194,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10547.695,NA
150301,-1.94914,5,4.98546,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5529.728,NA
150441,-0.872118,4.67682,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10495.081,NA
150651,-0.88712,4.74666,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13559.071,NA
150865,-0.568161,4.98631,4.83812,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8406.743,NA
151173,-1.55078,4.14559,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4381.72,NA
151367,-1.4665,4.83831,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6112.665,NA,NA
151570,-1.53613,5,4.34501,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3674.962,NA,NA
151715,-0.916817,5,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10993.378,NA
151894,-0.890282,5,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5744.407,NA,NA
152132,-0.966011,5,4.88032,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4325.019,NA,NA,NA
152303,-0.916321,5,4.88792,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,18345.552,NA
152498,-1.36732,4.30213,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7000.736,NA
152632,-0.759245,4.94576,4.95782,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,17978.582,NA
152874,-1.83003,5,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3025.08,NA
153089,-2.07583,5,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6576.056,NA
153354,-0.706597,5,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11746.455,NA
153590,-0.970801,5,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9204.838,NA
153733,-2.10426,5,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4668.376,NA
153812,-3.07247,5,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2970.013,NA
154050,-1.96377,5,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5356.612,NA
154236,-0.79831,4.94665,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,15688.246,NA
154397,-0.697566,5,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11490.223,NA
154610,-0.940709,5,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10093.2,NA
154865,-0.666283,4.73929,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11643.577,NA
155079,-0.808471,5,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2414.297
155270,-1.87799,5,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3798.896,NA
155551,-1.98929,4.78069,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6829.386,NA
155714,-1.66743,4.21451,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2840.495,NA
155893,-0.83,5,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12921.596,NA
156028,-0.966782,5,4.83314,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,15301.716,NA
156285,-0.735032,5,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12412.023,NA
156439,-1.08861,5,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2545.074,NA
156616,-2.06568,5,4.76137,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6186.656,NA
156943,-1.49938,4.38168,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5447.632,NA
157062,-0.768562,5,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11931.918,NA,NA
157237,-0.760587,4.98284,4.78011,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,17011.863,NA
157393,-0.668468,5,4.83763,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13963.249,NA
157789,-0.364129,5,4.17693,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2277.883,NA
157967,-1.46442,5,3.21563,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3933.66,NA
158036,-2.13059,4.86911,4.8685,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7385.993,NA
158365,-0.658553,4.76937,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,15674.75,NA
158580,-0.6862,5,4.93939,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13612.33,NA
158614,-1.5033,4.2793,4.61883,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3868.606,NA
158896,-2.24011,4.9446,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1718.699,NA
159091,-0.108622,4.2105,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4041.658,NA
159380,-0.887014,5,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11902.937,NA
159501,-0.701444,5,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11602.803,NA
159769,-2.05959,5,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5283.475,NA
159849,-0.745243,4.83306,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,16661.882,NA
160084,-1.25354,4.33349,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4441.995,NA
160349,-0.27718,4.26606,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4375.256,NA
160554,-1.38359,5,4.18277,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6173.086,NA
160602,-2.09009,5,4.86609,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8340.838,NA
160916,-0.948434,4.90872,4.91761,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9604.19,NA,NA
161133,-0.912973,5,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11124.383,NA
161270,-0.579219,5,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6549.502,NA
161402,-0.291072,5,4.2455,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4122.278,NA
161782,-0.357928,4.21786,4.73604,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2989.326,NA
161800,-0.659637,5,4.73543,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11225.976,NA
162016,-0.840503,4.8878,4.65909,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13008.352,NA
162199,-0.778472,4.85745,3.77812,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6426.908,NA
162534,-1.97768,4.68788,4.74275,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5579.261,NA
162752,-1.48559,4.18441,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6064.501,NA
162962,-2.15272,4.90636,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4766.959,NA
163124,-1.05709,5,4.57489,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1329.039,NA
163383,-1.29065,4.23518,4.85175,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7417.772,NA
163421,0.183479,4.85963,4.84836,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2850.531,NA
163746,-1.27303,4.08704,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2483.758,NA
163949,-0.692723,5,4.99768,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,14903.555,NA
164154,-1.99988,4.95495,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6523.357,NA
164233,-2.04172,4.63927,4.82807,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2796.344,NA,NA
164409,-1.93624,5,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6507.96,NA
164604,-0.996861,5,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7460.1,NA
164887,-0.564321,5,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5779.632,NA
165123,-0.890873,5,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11799.174,NA
165331,-0.671679,5,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10644.711,NA
165396,-0.233613,4.96425,4.2489,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5407.021,NA
165728,-0.814257,5,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13027.95,NA
165827,-0.912653,5,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11135.11,NA
166165,-1.99657,5,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6962.95,NA
166209,-0.661624,5,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10274.728,NA
166506,-0.796162,5,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,17396.339,NA
166708,-0.797566,5,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13056.835,NA
166806,-0.813949,5,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13029.265,NA
167098,-1.49075,5,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6176.397
167231,-2.21971,4.93946,4.76025,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2858.998,NA
167435,-0.516975,5,4.78536,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4046.554,NA
167669,-0.840079,4.88048,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20073.693,NA
167792,-0.742443,5,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12548.705,NA
168010,-0.978189,5,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8408.019,NA
168262,-1.36206,4.12155,4.89568,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4003.877,NA,NA
168549,-0.67622,5,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10804.434,NA
168789,-2.07376,5,4.96572,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5837.735,NA
168794,-1.44779,5,4.24011,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7185.845,NA
169095,-0.764383,4.7591,3.85023,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4847.392,NA
169292,-1.0528,5,4.80378,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5518.011,NA
169505,-0.799382,5,4.63879,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8724.607,NA
169696,-1.45926,4.36483,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4036.419,NA,NA
169991,-0.920003,5,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7624.301,NA,NA
170148,-0.924521,5,4.78243,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13306.056,NA
170382,-1.85292,5,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3065.77,NA
170575,-0.700699,5,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11857.428,NA
170622,-1.9458,5,4.92704,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6464.124,NA
170848,-1.50224,5,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6388.182
171035,-0.973485,5,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5482.134,NA,NA
171277,-0.550448,4.87174,4.72963,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9498.947,NA
171482,-0.260501,5,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3920.598,NA,NA
171744,-0.771707,4.67536,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12292.659,NA
171965,-0.698501,5,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11517.714,NA
172021,-0.5988,4.64611,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6364.942,NA
172342,-0.639524,5,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9387.662,NA
172554,-0.830413,5,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12917.773,NA
172642,-1.6679,5,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1582.691
172890,-1.97111,5,4.91973,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8934.017,NA
173005,-0.943585,5,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10846.691,NA,NA
173212,-0.794834,4.81948,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20625.374,NA
173438,-0.634074,4.72033,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9558.01,NA
173643,-1.50586,4.84656,4.23465,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11725.942,NA
173810,-1.49035,4.33967,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6483.913,NA
174036,-0.818441,5,4.81228,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,16894.434,NA
174337,-1.01069,4.58801,4.84835,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3575.473,NA
174543,-0.818233,5,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1723.64
174688,-0.709112,5,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11814.07,NA
174880,-0.754566,4.94549,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,15348.12,NA
175111,-0.660131,5,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10217.929,NA
175299,-1.02741,5,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5782.299,NA
175395,-1.22852,4.76453,4.38686,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3624.376,NA
175726,-0.745481,5,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12600.195,NA
175838,-0.638099,4.76412,4.42528,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2346.069,NA,NA
176016,-0.873648,4.88676,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,16133.345,NA
176325,-0.988056,4.80267,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10157.175,NA
176472,-0.771009,5,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12926.061,NA
176730,-2.06862,5,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5185.519,NA
176911,-2.07925,5,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5052.41,NA
177151,-0.728011,4.92987,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,15292.085,NA
177210,-0.8389,5,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12827.555,NA
177392,-0.598343,5,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9989.727,NA
177617,0.292023,5,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4416.939,NA
177965,0.377089,5,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4236.88,NA
178163,-1.07735,4.85898,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3729.762,NA
178256,-0.87199,5,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12265.816,NA
178402,-2.04353,5,4.99845,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5459.881,NA
178596,-1.99296,5,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5532.291,NA
178972,-1.39382,5,4.06986,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3729.106,NA
179104,-3.12304,5,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2441.638,NA
179297,-2.11728,4.96239,4.71983,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5316.902,NA
179584,-1.91225,5,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4604.26,NA
179753,-0.857524,5,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10222.588,NA,NA
179793,-3.02373,5,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3358.656,NA,NA
180105,-2.19028,5,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2761.03,NA
180273,-1.40629,5,4.69521,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6882.109,NA,NA
180545,-1.88829,4.8524,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5417.608,NA
180644,-0.543397,5,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4670.191,NA
180979,-0.632078,4.25296,4.36668,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3060.99,NA,NA
181075,-0.624022,4.38296,3.34041,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2007.183,NA
181223,-0.664604,4.7014,4.79968,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12826.217,NA
181392,-1.06595,5,4.83947,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4642.75,NA
181606,-1.38585,4.27209,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7257.022,NA
181812,-0.715543,4.98717,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12652.676,NA
182125,-0.847962,5,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12706.772,NA
182324,-0.744137,5,4.89133,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,16533.581,NA
182550,-1.34446,5,4.8686,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7176.173
182732,-2.17369,4.844,4.81932,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5536.579,NA
182956,-1.89198,4.93914,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5081.922,NA
183109,-0.962634,5,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9145.038,NA
183388,-0.898288,4.29018,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4389.514
183392,-0.185386,5,4.29359,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4863.44,NA
183757,-0.152594,5,4.89902,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5215.27
183825,-0.61748,5,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8412.674,NA
184007,-0.601575,5,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7661.325,NA
184376,-0.555903,4.85682,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9388.054,NA
184424,-0.649334,5,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9793.413,NA
184775,-0.863058,5,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12450.011,NA
184857,-1.56008,5,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4720.608
185175,-0.319219,5,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2870.95
185197,-2.09227,4.83314,4.90554,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8334.456,NA
185445,-2.03908,4.97104,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6106.125,NA
185739,0.359222,4.62701,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2589.088,NA
185911,0.342864,4.88369,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4570.1,NA
186016,0.175838,5,4.94153,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1727.704,NA
186311,-0.698317,5,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11512.322,NA
186564,-1.4881,5,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3157.87
186731,-1.28558,5,3.84535,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1822.662,NA,NA
186815,-1.54003,5,4.34631,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7566.474,NA
187075,-0.69969,4.77429,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,14107.389,NA
187306,-0.882958,3.82433,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4184.141,NA
187548,-0.796559,4.73125,4.85774,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,25184.671,NA
187730,-0.914623,5,4.89792,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,14460.183,NA
187790,-0.647397,5,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9714.769,NA
188077,-0.819084,5,4.76913,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,15700.834,NA
