id,x0,x1,x2,fitness-1.5,fitness-1,fitness-2,fitness0,fitness1.5,fitness4,fitness3,fitness2.5,fitness-0.5,fitness1,fitness0.5,fitness2,fitness-2.5,fitness-3,fitness-4,fitness-3.5,fitness-4.5,fitness-5,fitness4.5,fitness3.5,fitness5
98766,3.65232,-2.10827,3.053,NA,NA,NA,NA,-20.561,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
98871,2.94246,-0.0381767,4.94486,NA,NA,NA,236.426,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
99188,1.05575,0.516981,3.9727,NA,NA,NA,NA,-0.864,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
99330,1.67024,-0.0720307,2.787,NA,NA,NA,NA,NA,NA,NA,82.166,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
99413,0.7545,-1.17887,3.1405,NA,NA,NA,NA,NA,NA,NA,-28.208,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
99637,1.29639,-1.42247,2.39688,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,53.204,NA,NA,NA,NA,NA,NA,NA,NA,NA
99906,2.43619,-1.50996,1.30351,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,229.214,NA
100021,2.11067,-1.866,0.515422,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-21.354,NA
100330,2.31135,0.061709,1.01748,NA,NA,NA,NA,NA,NA,22.33,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
100534,1.57668,-1.32728,-0.811165,NA,NA,NA,NA,NA,-38.998,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
100663,1.98653,-0.514617,-0.426398,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-5.862,NA
100951,2.1213,-0.629818,-0.995695,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,993.076,NA,NA
101179,1.43252,-2.03151,0.604602,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-3.601,NA,NA
101375,0.640093,-1.49211,0.635643,NA,NA,NA,NA,NA,NA,-7.277,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
101428,-1.35849,-1.04091,-0.84443,NA,NA,NA,NA,1802.676,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
101652,-2.01581,-3.12984,-1.55468,NA,NA,NA,NA,NA,NA,NA,NA,NA,237.706,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
101856,-0.343528,-2.33724,-2.20209,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,21.434,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
102199,-0.629947,0.304788,-0.45497,NA,NA,NA,NA,NA,NA,NA,NA,41.551,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
102245,-0.54765,0.774279,0.302566,NA,NA,83.673,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
102510,-0.579003,0.220083,-0.427352,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,100.825,NA,NA,NA,NA,NA,NA,NA
102611,-0.450295,0.27166,-3.15566,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-6.218,NA,NA,NA,NA,NA
102816,-1.00565,0.774211,-3.90918,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-80.908,NA,NA,NA,NA,NA,NA,NA,NA
103138,-1.6541,0.979051,-3.25314,44.406,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
103326,-0.328955,1.44883,-4.97989,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.29,NA,NA,NA,NA,NA
103478,-0.754215,1.31599,-4.60245,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,225.018,NA,NA,NA,NA,NA,NA,NA
103730,-1.1651,3.01986,-4.28795,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.593,NA,NA,NA,NA,NA,NA,NA
103986,-1.45851,4.32031,-3.93862,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20.965,NA,NA,NA,NA,NA
104066,-0.375301,4.30309,-4.2882,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,70.026,NA,NA,NA,NA,NA,NA,NA,NA
104266,0.961724,3.76171,-4.83387,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1.638,NA,NA,NA,NA,NA
104464,3.616,3.74419,-4.21393,32.379,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
104757,4.24282,2.81172,-2.88427,NA,270.585,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
104847,4.26228,2.33645,-2.17385,NA,NA,NA,NA,NA,NA,NA,NA,NA,224.752,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
105150,3.09151,2.26073,-2.20508,NA,NA,NA,95.508,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
105258,2.21537,0.939784,-3.19114,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,43.307,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
105580,2.86941,-0.0355011,-1.99037,NA,NA,NA,NA,NA,NA,NA,NA,NA,284.537,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
105621,1.60485,-1.57999,-1.60629,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-79.398,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
105969,2.08471,-1.65209,0.470416,NA,NA,NA,NA,28.498,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
106007,3.30353,-2.07212,-0.0265894,NA,NA,NA,NA,NA,NA,NA,223.646,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
106279,4.78507,-4.04378,1.76345,NA,NA,NA,NA,NA,NA,NA,177.327,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
106419,4.15333,-4.35266,2.02051,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,14.217,NA
106734,3.73419,-4.09326,3.42042,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.486,NA,NA
106888,4.95428,-4.07742,2.19746,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,179.544,NA,NA
107069,3.04687,-4.84542,3.35738,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.38,NA
107361,2.80285,-3.81899,4.7605,NA,NA,NA,NA,NA,120.536,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
107446,4.8636,-4.99036,3.65321,NA,NA,NA,NA,NA,NA,NA,113.558,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
107773,4.53977,-3.7806,2.1335,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.41,NA,NA,NA,NA,NA,NA,NA,NA,NA
107825,3.30811,-4.13361,1.67331,NA,NA,NA,NA,NA,NA,NA,-16.908,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
108012,3.96578,-4.94896,1.72326,NA,NA,NA,NA,NA,16.741,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
108373,4.92096,-3.97007,-0.181278,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3624.167
108402,3.72649,-4.18061,1.20647,NA,NA,NA,NA,NA,40.88,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
108607,3.25789,-4.73894,1.43697,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-15.453,NA,NA
108943,0.701677,-4.96091,1.59783,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,36.12,NA,NA
109057,0.49532,-3.61171,1.01617,NA,NA,NA,NA,NA,18.078,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
109383,-0.980271,-2.86511,1.52212,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,225.34
109594,0.477509,-4.78596,0.679181,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9.797,NA,NA,NA,NA,NA,NA,NA,NA,NA
109732,1.28357,-4.58022,-0.906993,NA,NA,NA,NA,NA,316.757,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
109963,0.332599,-3.19893,-1.17961,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,127.702,NA,NA
110016,-0.294418,-2.85832,-1.28855,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1935.866
110309,1.68137,-1.63421,-0.983661,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,813.081,NA,NA
110533,-0.337754,-1.26283,-1.40901,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1014.175,NA
110675,-1.23004,-0.653928,-2.37251,NA,NA,NA,NA,NA,NA,NA,152.425,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
110948,-1.50307,0.0928096,-1.83344,NA,NA,NA,NA,NA,NA,55.322,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
111193,-0.537673,-0.292414,-0.860398,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3012.969,NA,NA
111285,-0.662357,1.88321,-0.473371,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,78.145,NA,NA
111553,-1.18118,1.65096,-0.869216,NA,NA,NA,NA,NA,NA,194.466,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
111684,-0.67335,1.01165,-1.20116,NA,NA,NA,NA,NA,NA,162.096,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
111859,-2.14702,-0.120437,-0.207262,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,683.92,NA
112016,-1.67047,0.74032,0.285856,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,744.028
112252,-1.7651,0.893277,1.17167,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.207,NA,NA
112504,-2.37331,0.636417,-0.714556,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,229.708,NA,NA
112687,-3.25797,1.04935,-1.67078,NA,NA,NA,NA,NA,-4.283,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
112978,-3.23286,1.30161,-1.34033,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.262,NA
113131,-2.77949,1.03066,-1.13831,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10.837
113370,-3.27908,1.06954,-1.83407,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.724,NA,NA
113485,-2.64436,0.676508,-2.55054,NA,NA,NA,NA,NA,105.855,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
113613,-3.06521,0.432647,-1.35921,NA,NA,NA,NA,NA,588.834,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
113978,-3.02152,1.16775,-0.555289,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,77.652,NA
114023,-2.0757,2.14158,0.304229,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,31.137,NA,NA,NA,NA,NA,NA,NA,NA,NA
114322,-0.355966,3.4937,0.542445,NA,NA,NA,NA,NA,NA,11.021,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
114516,2.82316,4.50782,0.242734,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8.426,NA,NA
114753,2.83421,3.57753,-0.746548,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,37.088,NA
114945,1.42023,2.84023,0.740425,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.534,NA,NA
115200,2.32434,3.56435,1.49066,NA,NA,NA,NA,NA,-4.08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
115303,1.81633,2.26254,-0.0156683,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,90.605,NA
115589,3.48394,0.0920031,-0.493138,NA,NA,NA,NA,NA,-9.417,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
115722,3.29399,0.565041,0.100235,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.764,NA,NA
115878,4.37398,1.59819,0.247111,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-14.203,NA
116124,4.7682,1.21344,0.423504,NA,NA,NA,NA,NA,-189.178,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
116313,4.85709,0.488083,-0.149654,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,482.476,NA
116456,4.82327,0.786615,-1.46888,NA,NA,NA,NA,NA,NA,372.692,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
116628,4.35541,0.113979,-2.08397,NA,NA,NA,NA,NA,33.159,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
116807,3.84121,-0.526722,-1.4273,NA,NA,NA,NA,NA,NA,399.857,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
117022,3.27726,-0.691737,-1.86813,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-96.648,NA,NA,NA,NA,NA,NA,NA,NA,NA
117275,3.31181,-1.58197,-1.96296,NA,NA,NA,NA,NA,NA,NA,170.345,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
117403,2.80665,-0.252186,-0.322698,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,264.708,NA,NA,NA,NA,NA,NA,NA,NA,NA
117647,4.92935,0.377002,-0.423382,NA,NA,NA,NA,113.641,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
117880,3.77009,0.0271772,-0.320461,NA,NA,NA,NA,NA,NA,NA,NA,NA,171.208,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
118074,2.60127,-0.286697,-1.50879,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,113.826,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
118341,3.08931,0.0139516,0.0188965,NA,NA,NA,NA,NA,NA,NA,NA,152.311,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
118473,2.68822,-1.33782,-0.541832,NA,NA,NA,NA,193.169,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
118694,3.22384,-2.77288,-1.0987,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.578,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
118810,2.86025,-2.67483,-2.12359,NA,NA,NA,90.322,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
119095,3.43592,-2.73147,-2.92946,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-9.793,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
119317,2.69835,-0.8982,-2.99063,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,162.696,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
119598,2.80977,-0.917128,-1.9089,NA,NA,NA,NA,467.291,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
119688,2.63163,-1.64746,-3.59157,NA,NA,NA,NA,NA,NA,NA,NA,NA,-61.202,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
119887,3.687,-1.99572,-4.19129,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.559,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
120050,4.04678,-1.476,-2.62542,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-190.629,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
120358,4.83463,-1.65132,-2.19216,NA,NA,NA,815.561,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
120561,4.80479,-2.58018,-1.12906,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-7.186,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
120674,4.38367,-1.22368,1.10884,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,50.763,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
120901,4.39572,0.650083,1.20692,NA,159.873,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
121164,4.81281,-0.0639369,2.57857,NA,NA,NA,NA,NA,NA,NA,NA,446.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
121227,3.85296,1.16363,2.00541,NA,-18.425,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
121590,3.40062,2.35569,3.55227,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8.174,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
121629,3.38577,1.40378,3.7565,NA,NA,NA,NA,NA,NA,NA,NA,NA,-26.144,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
121833,3.12524,1.08442,2.76986,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.045,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
122160,2.16433,0.241785,2.48608,NA,NA,NA,NA,-8.943,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
122354,0.797415,-0.395062,2.14485,NA,NA,NA,NA,-57.141,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
122599,-0.223588,-1.94946,1.67787,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,66.928,NA,NA,NA,NA,NA,NA,NA,NA,NA
122705,-0.452873,-2.93154,0.72414,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.555,NA,NA,NA,NA,NA,NA,NA,NA,NA
122918,-1.66782,-3.49044,1.65241,NA,NA,NA,NA,NA,NA,-53.332,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
123004,-0.470173,-3.73309,2.43994,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.087,NA,NA,NA,NA,NA,NA,NA,NA,NA
123389,-0.541747,-2.96979,4.81575,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,557.429,NA,NA,NA,NA,NA,NA,NA,NA,NA
123595,-1.61642,-2.15906,4.0643,NA,NA,NA,NA,112.31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
123654,1.92033,-1.58695,3.82152,NA,NA,NA,NA,NA,NA,NA,131.212,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
123876,1.92548,-2.75932,4.47778,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1.47,NA,NA,NA,NA,NA,NA,NA,NA,NA
124073,3.46106,-3.02616,4.0429,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,26.882,NA
124292,4.78232,-3.94831,4.49429,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20.643,NA
124499,3.65248,-4.28954,3.86254,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,24.11,NA
124680,4.795,-3.90955,2.85224,NA,NA,NA,NA,NA,NA,198.087,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
124832,4.72671,-4.43777,4.80734,NA,NA,NA,NA,NA,NA,NA,388.324,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
125074,3.83635,-3.38935,4.93476,NA,NA,NA,NA,NA,NA,NA,163.852,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
125338,3.50944,-3.98254,4.3876,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,19.081,NA,NA,NA,NA,NA,NA,NA,NA,NA
125553,1.99141,-3.8987,3.88411,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,16.958,NA,NA,NA,NA,NA,NA,NA,NA,NA
125671,0.5732,-3.73511,3.32387,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.002,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
125810,1.17957,-4.26169,4.1932,NA,NA,NA,NA,1.694,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
126161,1.7153,-3.8283,4.25586,NA,NA,NA,NA,NA,NA,NA,NA,NA,16.501,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
126304,1.95667,-3.54252,2.79098,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20.356,NA,NA,NA,NA,NA,NA,NA,NA,NA
126427,1.61393,-4.08414,4.69819,NA,NA,NA,NA,NA,NA,NA,39.427,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
126722,4.04377,-4.8397,3.73491,NA,NA,NA,NA,NA,NA,NA,33.328,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
126821,3.61174,-4.3622,4.92929,NA,NA,NA,NA,NA,NA,NA,120.451,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
127170,4.12592,-3.69842,3.50596,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-4.878,NA
127232,4.04261,-3.5238,4.77987,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,430.933,NA,NA
127529,3.67498,-3.21953,2.88628,NA,NA,NA,NA,NA,14.619,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
127707,3.99426,-2.09883,3.66295,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.839,NA
127847,4.24017,-0.361484,3.22745,NA,NA,NA,NA,NA,586.755,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
128119,4.67167,-1.82761,2.3327,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,348.486,NA,NA
128336,4.82474,-2.38926,2.90888,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,192.087,NA
128420,3.09196,-1.75091,0.823379,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,72.354
128731,2.69715,-0.383933,1.22174,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,190.677
128871,3.14674,0.121057,-0.179118,NA,NA,NA,NA,NA,NA,NA,5.11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
129198,4.37663,0.217654,-0.464627,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,49.063,NA,NA
129215,4.73977,2.83497,-0.788897,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4478.621
129526,3.83282,3.74976,-0.59959,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,957.531,NA,NA
129747,2.32042,4.82824,-1.51113,NA,NA,NA,NA,NA,NA,1084.655,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
129805,2.29135,4.54134,-2.28857,NA,NA,NA,NA,NA,NA,0.329,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
130039,3.43256,3.45502,-3.26398,NA,NA,NA,NA,NA,NA,1.066,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
130229,2.65418,4.23948,-2.35974,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.053,NA
130468,3.40714,3.95101,-0.342355,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,196.481
130697,2.85526,1.73647,-0.378545,NA,NA,NA,NA,NA,119.943,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
130984,2.63642,2.68326,0.978395,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,27.405,NA,NA
131154,2.71723,3.56419,1.26532,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,60.461
131320,2.86792,2.16498,0.124919,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1.005
131500,3.74658,0.609633,0.757348,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,54.05,NA,NA
