id,x0,x1,x2,fitness-3,fitness-1,fitness-2.5,fitness-2,fitness-3.5,fitness-4,fitness-1.5,fitness-5,fitness-4.5,fitness-0.5
167775,1.424,1.83818,-4.58369,NA,NA,NA,-9.937,NA,NA,NA,NA,NA,NA
167871,1.31982,1.76033,-4.15407,NA,NA,NA,NA,NA,NA,-31.817,NA,NA,NA
168035,2.27675,2.26616,-3.44523,NA,NA,-38.284,NA,NA,NA,NA,NA,NA,NA
168269,2.40245,2.14601,-4.58186,NA,NA,NA,-22.563,NA,NA,NA,NA,NA,NA
168561,1.73703,1.82514,-4.32849,-4.732,NA,NA,NA,NA,NA,NA,NA,NA,NA
168627,0.570601,1.48584,-4.35767,NA,NA,-49.22,NA,NA,NA,NA,NA,NA,NA
168879,2.37164,3.01256,-3.42724,NA,NA,-73.61,NA,NA,NA,NA,NA,NA,NA
169114,2.50954,2.9167,-3.00572,NA,NA,-103.087,NA,NA,NA,NA,NA,NA,NA
169246,2.3204,3.13131,-3.41249,NA,NA,NA,NA,NA,-116.027,NA,NA,NA,NA
169525,0.779138,1.74553,-5,NA,NA,-42.864,NA,NA,NA,NA,NA,NA,NA
169759,1.42696,1.88338,-5,-24.81,NA,NA,NA,NA,NA,NA,NA,NA,NA
169985,1.60196,2.39291,-4.68372,NA,NA,NA,NA,NA,NA,-36.162,NA,NA,NA
170100,1.62414,2.44242,-4.40297,NA,NA,-18.914,NA,NA,NA,NA,NA,NA,NA
170324,1.13489,1.87504,-4.42196,NA,NA,NA,NA,NA,NA,-32.189,NA,NA,NA
170444,1.29255,2.55952,-4.42312,NA,NA,-27.166,NA,NA,NA,NA,NA,NA,NA
170652,0.932427,1.98948,-5,NA,NA,NA,-47.263,NA,NA,NA,NA,NA,NA
170970,1.38649,2.28068,-5,NA,NA,-26.494,NA,NA,NA,NA,NA,NA,NA
171167,2.21803,2.11545,-4.01631,NA,NA,-14.667,NA,NA,NA,NA,NA,NA,NA
171258,1.64052,1.64966,-4.88975,NA,NA,NA,NA,NA,-53.634,NA,NA,NA,NA
171526,1.07058,1.62143,-3.48652,-43.438,NA,NA,NA,NA,NA,NA,NA,NA,NA
171722,0.770536,1.41217,-3.92425,NA,NA,NA,NA,-55.214,NA,NA,NA,NA,NA
171983,1.75668,0.687677,-4.15529,NA,NA,-45.665,NA,NA,NA,NA,NA,NA,NA
172014,2.1068,1.82316,-5,NA,NA,-16.933,NA,NA,NA,NA,NA,NA,NA
172396,2.24505,0.646228,-5,-65.277,NA,NA,NA,NA,NA,NA,NA,NA,NA
172524,3.64338,2.18623,-5,NA,NA,-90.639,NA,NA,NA,NA,NA,NA,NA
172698,2.81659,0.730756,-4.91177,NA,NA,-67.83,NA,NA,NA,NA,NA,NA,NA
172998,2.25505,2.16447,-5,NA,NA,-24.641,NA,NA,NA,NA,NA,NA,NA
173118,1.32708,1.21305,-3.70656,NA,NA,-28.909,NA,NA,NA,NA,NA,NA,NA
173297,1.41667,1.61337,-3.65053,NA,NA,NA,-37.275,NA,NA,NA,NA,NA,NA
173446,2.05267,1.84066,-4.92907,NA,NA,-14.514,NA,NA,NA,NA,NA,NA,NA
173765,1.09582,2.20894,-4.25701,NA,NA,NA,-25.177,NA,NA,NA,NA,NA,NA
173955,1.55914,2.24073,-4.36957,NA,NA,-12.64,NA,NA,NA,NA,NA,NA,NA
174180,0.71826,1.63587,-4.46973,NA,NA,NA,NA,-49.233,NA,NA,NA,NA,NA
174357,2.31888,0.524584,-5,NA,NA,-74.724,NA,NA,NA,NA,NA,NA,NA
174534,2.74468,1.68303,-4.49852,-29.967,NA,NA,NA,NA,NA,NA,NA,NA,NA
174733,2.74867,2.60191,-3.90505,NA,NA,NA,-50.458,NA,NA,NA,NA,NA,NA
174952,2.67237,0.919455,-4.15443,NA,NA,NA,-58.639,NA,NA,NA,NA,NA,NA
175038,1.23886,1.43924,-4.69323,NA,NA,NA,-30.159,NA,NA,NA,NA,NA,NA
175233,1.73583,1.33212,-5,-21.254,NA,NA,NA,NA,NA,NA,NA,NA,NA
175528,2.06992,1.14694,-4.55349,NA,NA,NA,-30.568,NA,NA,NA,NA,NA,NA
175713,2.01403,1.90264,-3.43988,NA,NA,-28.302,NA,NA,NA,NA,NA,NA,NA
175976,1.62259,2.30384,-3.08865,NA,NA,NA,NA,NA,NA,-89.644,NA,NA,NA
176166,1.48731,2.08003,-4.14148,NA,NA,NA,-22.304,NA,NA,NA,NA,NA,NA
176230,0.796498,2.2367,-5,-46.932,NA,NA,NA,NA,NA,NA,NA,NA,NA
176502,1.72523,2.43687,-3.59211,NA,NA,NA,-36.503,NA,NA,NA,NA,NA,NA
176772,2.26368,2.07586,-4.42408,NA,NA,-13.05,NA,NA,NA,NA,NA,NA,NA
176996,0.971154,1.15173,-3.41866,NA,NA,-62.944,NA,NA,NA,NA,NA,NA,NA
177193,1.24769,0.675626,-3.268,-96.109,NA,NA,NA,NA,NA,NA,NA,NA,NA
177382,1.17027,1.10014,-5,NA,NA,-46.802,NA,NA,NA,NA,NA,NA,NA
177567,1.58231,2.20825,-4.61548,-16.576,NA,NA,NA,NA,NA,NA,NA,NA,NA
177756,1.90905,2.57269,-5,NA,NA,-31.754,NA,NA,NA,NA,NA,NA,NA
177990,1.46762,1.42905,-5,NA,NA,NA,NA,-41.482,NA,NA,NA,NA,NA
178187,2.00069,1.81288,-5,NA,NA,NA,NA,NA,-53.54,NA,NA,NA,NA
178286,1.98338,1.04483,-4.88221,NA,NA,NA,NA,NA,NA,NA,NA,-100.719,NA
178468,2.02008,1.18368,-5,NA,NA,NA,NA,-37.444,NA,NA,NA,NA,NA
178736,1.51852,0.784016,-5,-59.951,NA,NA,NA,NA,NA,NA,NA,NA,NA
178810,2.04007,1.92081,-5,NA,NA,NA,NA,NA,NA,-39.95,NA,NA,NA
179134,2.77289,2.07562,-4.85143,-36.74,NA,NA,NA,NA,NA,NA,NA,NA,NA
179352,2.1735,1.74629,-5,NA,NA,NA,-19.747,NA,NA,NA,NA,NA,NA
179565,1.7342,1.89959,-4.57228,-12.152,NA,NA,NA,NA,NA,NA,NA,NA,NA
179630,0.498681,1.0503,-5,NA,NA,-85.484,NA,NA,NA,NA,NA,NA,NA
179946,0.112448,2.31849,-3.47672,-100.263,NA,NA,NA,NA,NA,NA,NA,NA,NA
180138,0.990022,0.796956,-4.25398,-66.512,NA,NA,NA,NA,NA,NA,NA,NA,NA
180271,1.93745,2.44833,-3.9272,NA,NA,-22.17,NA,NA,NA,NA,NA,NA,NA
180594,2.70045,2.10043,-3.30825,NA,NA,NA,-60.869,NA,NA,NA,NA,NA,NA
180717,2.57456,2.20668,-4.74732,-29.12,NA,NA,NA,NA,NA,NA,NA,NA,NA
180953,1.82364,2.49391,-5,NA,NA,-28.679,NA,NA,NA,NA,NA,NA,NA
181013,1.64008,2.4352,-5,NA,NA,-27.286,NA,NA,NA,NA,NA,NA,NA
181285,2.47163,1.26614,-5,NA,NA,NA,-34.156,NA,NA,NA,NA,NA,NA
181433,3.47401,0.864988,-5,NA,NA,-95.369,NA,NA,NA,NA,NA,NA,NA
181770,2.07363,2.34181,-5,-33.527,NA,NA,NA,NA,NA,NA,NA,NA,NA
181966,1.69783,3.34405,-5,NA,NA,-72.359,NA,NA,NA,NA,NA,NA,NA
182161,2.03644,2.84506,-5,NA,NA,NA,-52.98,NA,NA,NA,NA,NA,NA
182253,3.94884,0.68129,-5,NA,NA,NA,-144.639,NA,NA,NA,NA,NA,NA
182546,2.94777,1.42114,-5,NA,NA,NA,-50.974,NA,NA,NA,NA,NA,NA
182763,2.0173,2.51619,-4.59175,NA,NA,NA,-25.415,NA,NA,NA,NA,NA,NA
182990,2.03023,3.27132,-4.83914,NA,NA,NA,-69.15,NA,NA,NA,NA,NA,NA
183151,1.82428,1.90037,-4.58448,NA,NA,NA,NA,NA,NA,-29.769,NA,NA,NA
183235,1.83954,1.51338,-5,NA,NA,-15.699,NA,NA,NA,NA,NA,NA,NA
183476,1.48729,2.0666,-5,NA,NA,NA,NA,NA,NA,-34.404,NA,NA,NA
183713,1.27393,2.41934,-5,NA,NA,NA,-34.166,NA,NA,NA,NA,NA,NA
183996,0.843648,1.60174,-4.29371,NA,NA,NA,NA,-41.94,NA,NA,NA,NA,NA
184062,1.51502,1.42591,-4.87903,NA,NA,NA,NA,-33.051,NA,NA,NA,NA,NA
184300,1.68367,1.81125,-4.516,NA,NA,-3.341,NA,NA,NA,NA,NA,NA,NA
184469,2.23866,1.07562,-5,NA,NA,-32.393,NA,NA,NA,NA,NA,NA,NA
184629,2.67248,1.22099,-5,NA,NA,NA,-43.784,NA,NA,NA,NA,NA,NA
184818,1.21319,0.967991,-3.93793,NA,NA,NA,-64.941,NA,NA,NA,NA,NA,NA
185061,1.96777,0.756008,-4.21304,NA,NA,-36.376,NA,NA,NA,NA,NA,NA,NA
185373,2.80752,0.965034,-4.99098,NA,NA,NA,-58.529,NA,NA,NA,NA,NA,NA
185426,2.29729,1.32625,-5,-31.838,NA,NA,NA,NA,NA,NA,NA,NA,NA
185772,1.1488,2.66006,-5,NA,NA,-43.621,NA,NA,NA,NA,NA,NA,NA
185924,2.13916,1.94815,-5,NA,NA,-19.195,NA,NA,NA,NA,NA,NA,NA
186152,3.09713,1.11205,-4.72903,NA,NA,NA,NA,-75.885,NA,NA,NA,NA,NA
186358,2.55716,1.02045,-4.33579,NA,NA,-32.657,NA,NA,NA,NA,NA,NA,NA
186584,2.65461,1.17347,-5,NA,NA,-41.526,NA,NA,NA,NA,NA,NA,NA
186737,1.56042,1.06698,-4.3486,NA,NA,NA,NA,-33.66,NA,NA,NA,NA,NA
186870,1.23917,1.70215,-4.90637,NA,NA,NA,NA,NA,-64.167,NA,NA,NA,NA
187008,1.62036,2.05889,-5,NA,NA,NA,NA,-35.039,NA,NA,NA,NA,NA
187398,0.905818,1.99134,-4.35085,-26.872,NA,NA,NA,NA,NA,NA,NA,NA,NA
187540,1.0717,0.98404,-3.31695,NA,NA,NA,-94.928,NA,NA,NA,NA,NA,NA
187679,1.46113,1.86595,-2.95429,NA,NA,-55.779,NA,NA,NA,NA,NA,NA,NA
187886,0.995005,1.00221,-5,-60.097,NA,NA,NA,NA,NA,NA,NA,NA,NA
188026,1.81715,0.668931,-3.5635,NA,NA,NA,-74.983,NA,NA,NA,NA,NA,NA
188239,2.40975,2.63526,-4.29052,NA,NA,-33.532,NA,NA,NA,NA,NA,NA,NA
188520,2.23596,1.68075,-4.27184,-20.241,NA,NA,NA,NA,NA,NA,NA,NA,NA
188607,2.06794,1.24632,-4.12886,NA,NA,NA,-13.503,NA,NA,NA,NA,NA,NA
188900,1.5725,1.67765,-3.64639,-22.453,NA,NA,NA,NA,NA,NA,NA,NA,NA
189089,2.0672,1.27686,-3.18766,NA,NA,NA,NA,-61.627,NA,NA,NA,NA,NA
189389,1.6973,0.83965,-3.71326,-45.917,NA,NA,NA,NA,NA,NA,NA,NA,NA
189466,2.31691,1.63583,-4.848,NA,NA,NA,NA,NA,NA,-33.969,NA,NA,NA
189755,1.63506,1.14438,-4.84607,NA,NA,NA,-31.285,NA,NA,NA,NA,NA,NA
189933,1.74418,2.58684,-4.18299,NA,NA,NA,-27.079,NA,NA,NA,NA,NA,NA
190180,2.49431,0.87139,-4.79536,-49.208,NA,NA,NA,NA,NA,NA,NA,NA,NA
190333,3.77325,0.759066,-4.31575,NA,NA,NA,NA,NA,NA,-128.681,NA,NA,NA
190508,3.76052,0.57327,-4.81818,NA,NA,NA,-128.893,NA,NA,NA,NA,NA,NA
190609,3.25631,1.84611,-5,NA,NA,NA,-65.108,NA,NA,NA,NA,NA,NA
190951,3.02338,1.57539,-4.15651,-45.184,NA,NA,NA,NA,NA,NA,NA,NA,NA
191157,3.46453,1.30883,-5,-83.926,NA,NA,NA,NA,NA,NA,NA,NA,NA
191256,3.27512,0.460555,-4.36035,NA,NA,NA,NA,-123.105,NA,NA,NA,NA,NA
191581,2.56909,1.22357,-5,-42.233,NA,NA,NA,NA,NA,NA,NA,NA,NA
191696,2.66588,2.11688,-5,-41.686,NA,NA,NA,NA,NA,NA,NA,NA,NA
191898,1.73916,2.11997,-4.65362,-17.513,NA,NA,NA,NA,NA,NA,NA,NA,NA
192199,1.20092,1.47506,-4.00898,NA,NA,-16.281,NA,NA,NA,NA,NA,NA,NA
192273,0.770116,1.88324,-4.74813,NA,NA,NA,-42.155,NA,NA,NA,NA,NA,NA
192535,0.612984,2.70256,-4.64171,NA,NA,-58.108,NA,NA,NA,NA,NA,NA,NA
192671,2.99743,2.46632,-4.149,NA,NA,-52.084,NA,NA,NA,NA,NA,NA,NA
192869,1.77451,1.42286,-3.7417,-23.261,NA,NA,NA,NA,NA,NA,NA,NA,NA
193155,1.64157,2.11666,-4.19468,NA,NA,NA,NA,NA,NA,NA,NA,-88.72,NA
193258,2.9466,3.03847,-5,NA,NA,NA,-83.205,NA,NA,NA,NA,NA,NA
193506,2.98512,2.47261,-4.83992,NA,NA,NA,NA,NA,NA,-68.168,NA,NA,NA
193694,2.5133,2.40547,-5,NA,NA,-36.907,NA,NA,NA,NA,NA,NA,NA
193859,1.06381,2.53223,-4.42763,NA,NA,NA,NA,NA,NA,NA,NA,-112.889,NA
194094,0.892681,2.05385,-4.85461,NA,NA,NA,NA,-45.922,NA,NA,NA,NA,NA
194293,1.27726,1.73595,-5,NA,NA,-21.839,NA,NA,NA,NA,NA,NA,NA
194567,2.37923,0.613264,-4.33737,NA,NA,NA,-65.922,NA,NA,NA,NA,NA,NA
194721,3.07538,1.57059,-4.99953,NA,-87.844,NA,NA,NA,NA,NA,NA,NA,NA
194840,1.62014,1.79469,-5,NA,NA,NA,-24.787,NA,NA,NA,NA,NA,NA
195151,1.29003,1.34388,-4.04027,NA,NA,NA,NA,NA,NA,NA,NA,-85.765,NA
195328,0.750245,1.11942,-5,-71.732,NA,NA,NA,NA,NA,NA,NA,NA,NA
195543,1.84825,2.18387,-5,-27.557,NA,NA,NA,NA,NA,NA,NA,NA,NA
195722,1.69054,2.24021,-4.63565,NA,NA,NA,NA,-29.232,NA,NA,NA,NA,NA
195880,1.56403,0.81925,-4.83706,NA,NA,-43.891,NA,NA,NA,NA,NA,NA,NA
196044,2.68451,2.13036,-5,-38.064,NA,NA,NA,NA,NA,NA,NA,NA,NA
196350,1.61201,1.83003,-3.91296,NA,NA,NA,NA,-23.719,NA,NA,NA,NA,NA
196559,1.06184,1.47521,-4.68015,NA,NA,NA,NA,-46.593,NA,NA,NA,NA,NA
196650,0.814652,3.44132,-3.14541,-134.252,NA,NA,NA,NA,NA,NA,NA,NA,NA
196923,1.28632,2.81053,-3.80536,-52.368,NA,NA,NA,NA,NA,NA,NA,NA,NA
197168,2.11207,2.39996,-4.75293,NA,NA,-22.014,NA,NA,NA,NA,NA,NA,NA
197296,2.11888,3.07475,-4.90522,NA,NA,NA,NA,-66.792,NA,NA,NA,NA,NA
197539,1.56254,0.814329,-4.47775,NA,NA,-36.672,NA,NA,NA,NA,NA,NA,NA
197656,1.86814,1.02584,-4.56246,NA,NA,-18.253,NA,NA,NA,NA,NA,NA,NA
197830,1.3471,1.28851,-5,NA,NA,-29.372,NA,NA,NA,NA,NA,NA,NA
198086,1.80155,2.02319,-5,NA,NA,NA,NA,NA,NA,-34.697,NA,NA,NA
198389,2.11312,2.08664,-5,NA,NA,NA,-30.012,NA,NA,NA,NA,NA,NA
198572,1.90685,2.88594,-5,NA,NA,NA,-56.532,NA,NA,NA,NA,NA,NA
198712,2.56002,1.92836,-4.94171,NA,NA,NA,NA,NA,NA,-49.056,NA,NA,NA
198824,2.20738,1.86485,-4.35761,NA,NA,NA,-14.983,NA,NA,NA,NA,NA,NA
199037,2.64744,1.65935,-4.78044,NA,NA,NA,NA,NA,NA,-45.038,NA,NA,NA
199310,1.97614,1.70756,-4.97417,NA,NA,NA,NA,NA,NA,-29.335,NA,NA,NA
199551,0.696804,1.52738,-4.28252,NA,NA,-42.43,NA,NA,NA,NA,NA,NA,NA
199793,2.71558,1.4884,-3.30823,-63.02,NA,NA,NA,NA,NA,NA,NA,NA,NA
199998,3.66717,3.06041,-3.32771,-187.135,NA,NA,NA,NA,NA,NA,NA,NA,NA
