id,x0,x1,x2,fitness4.5,fitness4,fitness5,fitness2.5,fitness1,fitness-1,fitness0,fitness-2,fitness-3.5,fitness-2.5,fitness-1.5,fitness-3,fitness-0.5,fitness1.5,fitness0.5,fitness2,fitness-4
112610,-0.755943,3.6511,-0.592852,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3832.504,NA,NA,NA,NA
112939,-2.10932,3.70572,-0.765807,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2470.232,NA,NA,NA,NA
113177,-1.27487,4.89306,-0.26497,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11662.819,NA,NA,NA,NA
113283,-1.4979,4.67684,-1.93881,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4583.56,NA,NA,NA,NA,NA,NA
113521,-1.2344,4.82025,-0.957452,NA,NA,NA,NA,NA,4880.025,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
113614,-1.19783,2.41208,-0.722279,NA,NA,NA,NA,NA,2141.284,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
113930,-0.500067,3.17918,-0.59739,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,268.021,NA,NA,NA,NA,NA,NA
114160,-0.889096,4.44091,-0.809016,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7148.331,NA,NA,NA,NA,NA,NA
114311,-0.866092,3.58876,-0.630514,NA,NA,NA,NA,NA,NA,NA,519.886,NA,NA,NA,NA,NA,NA,NA,NA,NA
114474,-1.98308,4.33353,0.268548,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1382.983,NA,NA,NA,NA,NA,NA
114667,-1.6772,4.83678,-1.36358,NA,NA,NA,NA,NA,NA,1384.232,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
114812,-2.91481,4.81008,-1.25651,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2603.142,NA,NA,NA,NA
115099,-1.92536,4.90739,-0.788137,NA,NA,NA,NA,NA,13928.127,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
115212,-2.49303,4.71955,-0.629853,NA,NA,NA,NA,NA,NA,NA,NA,NA,1224.193,NA,NA,NA,NA,NA,NA,NA
115508,-1.47669,4.45206,-0.658255,NA,NA,NA,NA,NA,NA,NA,671.924,NA,NA,NA,NA,NA,NA,NA,NA,NA
115701,-1.47485,4.73523,-1.93294,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8127.919,NA,NA,NA,NA,NA,NA
115883,-1.41588,4.96541,-0.574297,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12741.016,NA,NA,NA,NA,NA,NA
116163,0.43474,4.24731,-1.32871,NA,NA,NA,NA,NA,NA,NA,508.393,NA,NA,NA,NA,NA,NA,NA,NA,NA
116316,0.928798,4.85836,-0.630128,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2972.476,NA,NA,NA,NA
116407,0.837236,4.65848,-0.174491,NA,NA,NA,NA,NA,1013.705,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
116620,-0.265995,4.31799,0.339498,NA,NA,NA,NA,NA,2444.802,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
116802,-0.677699,4.20709,-0.101102,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6991.238,NA,NA,NA,NA
117101,-0.213371,4.91153,-0.671866,NA,NA,NA,NA,NA,NA,1104.372,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
117221,-1.00534,4.97247,-0.563874,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4730.778,NA,NA,NA,NA
117594,-1.31718,4.95563,-1.32402,NA,NA,NA,NA,NA,NA,NA,8545.458,NA,NA,NA,NA,NA,NA,NA,NA,NA
117613,-2.35416,4.97463,-1.25481,NA,NA,NA,NA,NA,NA,NA,611.861,NA,NA,NA,NA,NA,NA,NA,NA,NA
117865,-2.1448,4.58382,-0.856034,NA,NA,NA,NA,NA,NA,NA,1342.657,NA,NA,NA,NA,NA,NA,NA,NA,NA
118072,-1.91078,4.99727,-0.273581,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2164.107,NA,NA,NA,NA,NA,NA
118217,-1.90893,4.09433,-1.0121,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1331.793,NA,NA,NA,NA,NA,NA
118463,-1.95743,4.72701,-0.366189,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3083.321,NA,NA,NA,NA,NA,NA
118705,-1.44828,4.89018,-0.836372,NA,NA,NA,NA,NA,NA,NA,NA,NA,680.149,NA,NA,NA,NA,NA,NA,NA
118933,-0.794161,4.11799,-2.15073,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2201.443,NA,NA,NA,NA,NA,NA
119144,-0.5701,4.59695,-0.281489,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1898.753,NA,NA,NA,NA,NA,NA
119220,-1.167,2.67115,-1.66588,NA,NA,NA,NA,NA,443.814,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
119570,-1.64717,4.1716,-1.97271,NA,NA,NA,NA,NA,1398.341,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
119607,-0.90574,4.29354,-0.894399,NA,NA,NA,NA,NA,NA,2383.402,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
119974,-0.126605,4.94341,-0.212812,NA,NA,NA,NA,NA,6905.733,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
120161,-0.152175,4.63416,-1.34803,NA,NA,NA,NA,NA,2129.437,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
120265,-0.773541,4.72668,-0.866966,NA,NA,NA,NA,NA,NA,NA,4562.424,NA,NA,NA,NA,NA,NA,NA,NA,NA
120510,-0.35901,4.74372,-1.48546,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1467.174,NA,NA,NA,NA,NA
120619,-0.331924,4.7715,-1.49768,NA,NA,NA,NA,NA,9460.923,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
120863,-1.46456,4.7967,-1.34704,NA,NA,NA,NA,NA,18066.064,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
121016,-2.00425,3.44609,-1.3451,NA,NA,NA,NA,NA,NA,NA,552.398,NA,NA,NA,NA,NA,NA,NA,NA,NA
121275,-3.02726,4.09629,-1.36825,NA,NA,NA,NA,NA,2015.451,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
121564,-1.46189,3.19228,-1.72279,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1231.746,NA,NA,NA,NA,NA,NA
121693,-0.675008,3.34818,-1.66782,NA,NA,NA,NA,NA,2631.617,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
121968,-1.3714,4.69941,-2.21445,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3253.128,NA,NA,NA,NA,NA,NA
122089,-0.278087,4.4699,-0.810808,NA,NA,NA,NA,NA,1655.08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
122296,-1.21525,4.82515,0.792937,NA,NA,NA,NA,NA,4094.559,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
122462,-0.754477,4.53559,-0.119273,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,408.48,NA,NA,NA,NA,NA,NA
122781,-1.52215,4.21423,0.191474,NA,NA,NA,NA,NA,1013.152,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
122897,-2.1292,4.08992,-0.193442,NA,NA,NA,NA,NA,375.079,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
123082,-1.30901,3.9741,-0.230065,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,552.47,NA,NA,NA,NA
123229,-1.22071,4.62798,-0.878769,NA,NA,NA,NA,NA,NA,3605.425,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
123529,-1.28235,4.88006,-0.930115,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2091.4,NA,NA,NA,NA
123606,-0.7887,4.42859,-0.699599,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5135.488,NA,NA,NA,NA
123997,-0.922977,4.36113,-0.846935,NA,NA,NA,NA,2054.415,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
124115,-0.955393,4.44667,-0.912382,NA,NA,NA,NA,NA,2721.49,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
124262,-0.987107,4.89043,-2.58858,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3234.802,NA,NA,NA,NA,NA,NA
124478,-1.89201,4.63227,-2.57782,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,872.149,NA,NA,NA,NA,NA,NA
124798,-1.56448,4.29604,-2.53531,NA,NA,NA,NA,NA,1463.747,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
124897,-1.34437,4.79042,-1.02245,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7707.335,NA,NA,NA,NA,NA,NA
125115,-2.3972,3.26837,-0.922631,NA,NA,NA,NA,NA,1579.415,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
125357,-0.628044,4.86227,-1.56536,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,14804.862,NA,NA,NA,NA,NA,NA
125526,-1.21231,4.86424,-1.91278,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4304.563,NA,NA,NA,NA,NA,NA
125761,-0.18012,4.36035,-0.878928,NA,NA,NA,NA,NA,2466.142,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
125841,-0.234428,4.91509,-1.37504,NA,NA,NA,NA,NA,13350.777,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
126176,-0.952271,4.34787,-0.637942,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2258.668,NA,NA,NA,NA
126363,-1.42403,4.12279,-0.935468,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6974.552,NA,NA,NA,NA
126485,-1.37679,4.70963,0.252504,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1524.92,NA,NA,NA,NA
126770,-1.42787,4.76874,0.3781,NA,NA,NA,NA,NA,NA,2604.481,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
126816,-0.632115,4.6577,-0.135615,NA,NA,NA,NA,1936.738,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
127082,-1.5198,4.36778,-1.19888,NA,NA,NA,NA,389.725,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
127365,-1.27523,4.98051,-1.52086,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4266.441,NA,NA
127579,-0.133698,4.25689,-0.889001,NA,NA,NA,NA,NA,9405.751,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
127630,-0.753823,4.55527,-0.772148,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1628.694,NA,NA
127870,-1.49769,4.3666,-2.19977,NA,NA,NA,NA,NA,NA,432.963,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
128044,-1.65031,4.34725,-1.82985,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,799.239,NA,NA,NA,NA
128398,-2.08378,4.65959,-0.709528,NA,NA,NA,NA,NA,6262.26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
128546,-2.05998,4.80927,-0.322871,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3411.661,NA,NA,NA,NA
128610,-3.64583,4.78183,-1.06643,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,818.053,NA,NA,NA,NA,NA,NA
128950,-1.63482,3.87366,-1.28526,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2484.426,NA,NA,NA,NA
129011,-1.84184,4.76778,-1.43443,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4773.444,NA,NA,NA,NA,NA,NA
129204,-1.43681,4.69827,-2.95521,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4748.656,NA,NA,NA,NA,NA,NA
129470,-0.829762,3.24875,-2.81095,NA,NA,NA,NA,NA,NA,522.669,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
129686,-1.38007,4.91278,-2.31328,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1164.098,NA,NA,NA,NA
129834,-0.792018,4.84735,-2.88389,NA,NA,NA,NA,NA,NA,NA,3059.296,NA,NA,NA,NA,NA,NA,NA,NA,NA
130115,-1.51474,4.82818,-1.94206,NA,NA,NA,NA,NA,NA,NA,NA,NA,2978.522,NA,NA,NA,NA,NA,NA,NA
130381,-1.54296,4.27907,-1.65882,NA,NA,NA,NA,NA,NA,NA,NA,NA,692.251,NA,NA,NA,NA,NA,NA,NA
130533,-2.14628,4.28857,-0.741952,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4686.031,NA,NA,NA,NA,NA,NA
130695,-2.08686,4.2459,-0.143665,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2830.186,NA,NA,NA,NA
130855,-1.43215,4.86667,0.533183,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1558.074,NA,NA,NA,NA,NA,NA
131179,-1.54764,4.81061,-0.599027,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12365.851,NA,NA,NA,NA,NA,NA
131399,-1.52741,3.64336,-0.275432,NA,NA,NA,NA,NA,2148.143,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
131500,-3.63871,4.30005,-0.432868,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,150.369,NA,NA,NA,NA,NA,NA
131791,-0.59163,4.38214,-1.05068,NA,NA,NA,NA,NA,1494.27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
131969,-0.951092,4.86527,-1.30213,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,16336.697,NA,NA,NA,NA,NA,NA
132150,-1.5864,4.61193,-0.708146,NA,NA,NA,NA,NA,NA,1453.773,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
132365,-2.15771,4.68526,-0.694403,NA,NA,NA,NA,NA,5047.324,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
132585,-2.94799,3.45318,-0.816204,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,704.539,NA,NA,NA,NA,NA,NA
132730,-1.52443,4.04648,-0.972085,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2437.12,NA,NA,NA,NA
132846,-0.103317,4.17965,-1.37831,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3711.986,NA,NA,NA,NA
133123,-0.143877,3.81821,-1.23901,NA,NA,NA,NA,NA,2799.131,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
133363,-0.528414,4.74355,-2.13843,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2823.839,NA,NA,NA,NA
133438,-0.916825,2.7406,-1.66084,NA,NA,NA,NA,NA,NA,1469.692,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
133685,-0.568784,3.33172,-1.69641,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,956.552,NA,NA,NA,NA
133939,-0.766246,4.82392,-1.24181,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11133.507,NA,NA,NA,NA
134107,-0.872676,4.88506,-1.16271,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2590.101,NA,NA,NA,NA
134275,-1.0263,4.35866,-2.08803,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1354.587,NA,NA,NA,NA
134562,0.084498,4.90613,-0.776428,NA,NA,NA,NA,NA,NA,2123.989,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
134789,-1.34817,4.61766,-2.20684,NA,NA,NA,NA,NA,NA,487.326,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
134928,-0.989457,4.49068,-1.42886,NA,NA,NA,NA,NA,1518.867,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
135076,-0.78266,4.46648,-0.801146,NA,NA,NA,NA,NA,NA,NA,NA,NA,1355.735,NA,NA,NA,NA,NA,NA,NA
135306,-0.286637,4.84338,-0.597681,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5384.334,NA,NA,NA,NA,NA,NA
135430,-1.06805,4.12619,-0.769288,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2734.239,NA,NA,NA,NA,NA,NA
135710,-0.946251,4.37783,-0.939174,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7816.573,NA,NA,NA,NA,NA,NA
135924,-1.38057,4.1884,-0.869295,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4116.048,NA,NA,NA,NA
136068,-1.42049,4.91942,-1.41001,NA,NA,NA,NA,NA,29185.388,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
136290,-1.59696,4.29195,-0.776222,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2798.024,NA,NA
136560,-1.51421,4.79118,-0.586357,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3149.506,NA,NA
136731,-0.548667,4.90911,-0.187793,NA,NA,NA,NA,2111.032,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
136885,-0.558033,4.25762,-0.365328,NA,NA,NA,NA,NA,1549.808,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
137091,-0.779235,4.88187,-1.046,NA,NA,NA,NA,NA,3861.908,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
137290,-1.04071,4.84243,-1.39605,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7634.894,NA,NA,NA,NA,NA,NA
137455,-0.614645,3.86943,-0.899981,NA,NA,NA,NA,NA,4712.537,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
137724,-2.78398,2.25513,-0.751353,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,133.233,NA,NA,NA,NA
137916,-1.94502,0.24571,-0.945336,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1811.942,NA,NA,NA,NA,NA,NA
138039,-1.20307,-0.299606,-0.540301,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,683.594,NA,NA,NA,NA,NA,NA
138396,-1.74131,-0.0807227,-1.56712,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1170.824,NA,NA,NA,NA
138417,-1.08934,-0.719042,-1.84348,NA,NA,NA,NA,NA,NA,793.089,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
138644,-0.722144,-0.747186,-0.571762,NA,NA,NA,NA,NA,NA,6354.525,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
138895,-0.532214,-0.227452,-1.40003,NA,NA,NA,NA,NA,NA,4093.147,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
139167,-0.839743,-0.826603,-1.42692,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,23493.139,NA,NA,NA,NA
139315,-0.73214,-1.14577,-0.608522,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,758.604,NA,NA
139506,-1.00823,-1.60298,-0.90285,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8509.741,NA,NA,NA,NA
139776,-0.655332,-1.69648,0.198675,NA,NA,NA,NA,NA,1323.166,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
139861,-1.64254,-1.4101,-0.879948,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13607.9,NA,NA,NA,NA,NA,NA
140056,-0.681082,0.0288147,-0.0941245,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3767.581,NA,NA,NA,NA,NA,NA
140220,-1.30516,-0.0674358,-2.45965,NA,NA,NA,NA,NA,2914.902,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
140463,-1.9847,-1.66849,-0.784892,NA,NA,NA,NA,NA,NA,NA,2459.162,NA,NA,NA,NA,NA,NA,NA,NA,NA
140627,-1.54797,-2.10328,-1.82208,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1531.615,NA,NA,NA,NA
140968,-1.22038,-1.52548,-1.01578,NA,NA,NA,NA,NA,NA,4406.699,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
141078,-0.273888,-1.81791,-0.842285,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3081.687,NA,NA,NA,NA
141349,-0.862346,-1.46832,-1.1683,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3585.525,NA,NA,NA,NA
141505,-0.869276,-0.375498,-1.16983,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,701.045,NA,NA,NA,NA,NA,NA
141611,-1.1994,-1.41959,-1.68008,NA,NA,NA,NA,NA,2622.77,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
141915,-0.00268442,-0.66863,-2.96493,NA,NA,NA,NA,NA,1909.699,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
142191,-0.969063,-0.784008,-1.27808,NA,NA,NA,NA,NA,2856.945,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
142375,-0.247909,-1.44768,-0.755767,NA,NA,NA,NA,NA,NA,10660.922,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
142593,-0.288869,-1.33479,-1.22142,NA,NA,NA,NA,NA,7844.647,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
142660,-0.799199,-0.264066,-0.607919,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13669.705,NA,NA,NA,NA
142977,0.733669,0.260009,-0.66255,NA,NA,NA,NA,NA,1353.899,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
143167,0.325616,-1.51418,-2.16521,NA,NA,NA,NA,NA,1036.985,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
143300,-0.583627,-1.25778,-1.20947,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4712.921,NA,NA,NA,NA,NA,NA
143573,-1.499,-0.873673,-2.60057,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6149.054,NA,NA,NA,NA,NA,NA
143682,-1.34458,-0.33649,-1.52394,NA,NA,NA,NA,NA,5673.704,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
143967,-1.64823,-1.20741,-1.01606,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1448.363,NA,NA,NA,NA,NA,NA
144195,-0.603406,-1.45767,-0.794213,NA,NA,NA,NA,NA,NA,NA,8772.26,NA,NA,NA,NA,NA,NA,NA,NA,NA
144368,-0.861018,0.230704,-1.20486,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2037.202,NA,NA,NA,NA
144545,-1.29025,-0.729721,-1.31466,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7355.988,NA,NA,NA,NA
144779,-0.942976,-0.979548,-0.817712,NA,NA,NA,NA,5577.514,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
144831,0.616304,-0.69749,-1.32452,NA,NA,NA,NA,NA,NA,1232.025,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
145061,-0.179472,0.417681,1.00229,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,264.88,NA,NA,NA,NA,NA,NA
145397,-0.185019,-0.179274,-0.225143,NA,NA,NA,NA,NA,4101.732,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
145425,-1.04273,-1.50292,-0.191057,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7033.411,NA,NA,NA,NA,NA,NA
145628,-1.36093,-1.47641,-0.813888,NA,NA,NA,NA,NA,NA,18683.607,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
145912,-0.480198,-1.92469,0.39611,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,228.772,NA,NA,NA,NA,NA,NA
146149,-0.206745,-1.20447,-1.4472,NA,NA,NA,NA,NA,6796.496,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
146343,-1.40226,-1.79123,-0.807888,NA,NA,NA,NA,NA,2080.62,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
146591,0.323082,-0.891831,-1.59096,NA,NA,NA,NA,NA,3921,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
146717,-0.119232,-1.32276,-0.842605,NA,NA,NA,NA,NA,NA,5135.705,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
146909,-0.39567,-1.40784,-1.3198,NA,NA,NA,NA,NA,6518.32,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
147104,-0.681937,0.911938,-0.730638,NA,NA,NA,NA,NA,7669.947,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
147339,-1.28282,-0.833419,-1.16469,NA,NA,NA,NA,870.948,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
147539,-0.785824,-2.10906,-1.39923,NA,NA,NA,NA,NA,13631.563,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
147654,-1.31535,-2.64651,-0.941064,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3470.868,NA,NA,NA,NA,NA,NA
147932,-1.23024,-2.42595,-1.5937,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,733.238,NA,NA,NA,NA
148088,-1.29116,-1.5288,-0.760801,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11709.225,NA,NA,NA,NA
148390,-0.823744,-0.174871,0.338968,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2581.018,NA,NA,NA,NA
148548,-0.773569,0.0615098,0.316629,NA,NA,NA,NA,NA,1525.987,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
148707,-1.23554,-0.624417,-1.68934,NA,NA,NA,NA,NA,1484.666,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
148935,-0.752408,-2.16834,-2.11587,NA,NA,NA,NA,NA,NA,NA,NA,NA,854.635,NA,NA,NA,NA,NA,NA,NA
149135,-0.684514,-2.63588,-1.94584,NA,NA,NA,NA,NA,NA,NA,1055.72,NA,NA,NA,NA,NA,NA,NA,NA,NA
149209,-1.20505,-1.57937,-1.24172,NA,NA,NA,NA,NA,NA,NA,1762.066,NA,NA,NA,NA,NA,NA,NA,NA,NA
149416,-1.43957,-0.932942,-1.53932,NA,NA,NA,NA,NA,NA,NA,NA,NA,5801.936,NA,NA,NA,NA,NA,NA,NA
149674,-0.155653,-0.640192,-1.39344,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10012.77,NA,NA,NA,NA,NA,NA
149818,-1.22162,-1.38996,-0.862651,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8995.503,NA,NA,NA,NA,NA,NA
150079,-0.699017,-1.42949,-0.790975,NA,NA,NA,NA,NA,34460.008,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
150201,-1.63583,-0.91798,-1.21487,NA,NA,NA,NA,NA,NA,4331.191,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
150403,-1.4019,-1.42102,-1.2975,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,17517.934,NA,NA,NA,NA
