id,x0,x1,x2,fitness-1,fitness-2,fitness-2.5,fitness-1.5,fitness0,fitness-3,fitness-5,fitness-3.5,fitness-4,fitness-4.5,fitness-0.5,fitness0.5,fitness1
138245,1.87139,1.00121,-2.77733,NA,NA,-87.197,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
138568,2.39738,0.399085,-3.97018,NA,NA,NA,-105.135,NA,NA,NA,NA,NA,NA,NA,NA,NA
138723,2.92806,0.34658,-4.39854,-152.01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
138945,2.24216,0.417655,-3.89959,-135.651,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
139012,1.27292,-0.0760045,-3.43584,NA,NA,NA,-276.137,NA,NA,NA,NA,NA,NA,NA,NA,NA
139372,2.12353,-0.0530975,-3.24576,NA,NA,NA,-214.116,NA,NA,NA,NA,NA,NA,NA,NA,NA
139455,2.30757,2.2304,-4.60569,NA,NA,NA,-50.168,NA,NA,NA,NA,NA,NA,NA,NA,NA
139770,2.51507,1.25204,-4.95689,NA,NA,NA,-55.42,NA,NA,NA,NA,NA,NA,NA,NA,NA
139886,1.09323,0.434542,-3.00106,NA,NA,-145.936,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
140101,1.90411,1.34139,-4.0156,NA,NA,NA,NA,NA,-12.337,NA,NA,NA,NA,NA,NA,NA
140257,1.09617,1.9365,-3.48837,NA,NA,NA,NA,NA,NA,NA,-47.508,NA,NA,NA,NA,NA
140452,2.28116,2.88125,-3.13444,NA,NA,NA,NA,NA,-87.604,NA,NA,NA,NA,NA,NA,NA
140635,1.7885,3.61602,-4.53532,NA,NA,-85.548,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
140889,1.33714,3.56207,-4.12462,NA,NA,NA,NA,NA,-88.606,NA,NA,NA,NA,NA,NA,NA
141113,1.69571,3.90649,-3.20558,NA,NA,-144.087,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
141306,1.34271,3.2969,-4.49848,NA,-75.599,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
141463,2.28621,3.1762,-4.32375,-99.057,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
141713,1.02772,2.89531,-4.66526,NA,NA,NA,-69.993,NA,NA,NA,NA,NA,NA,NA,NA,NA
141903,2.24896,2.92056,-4.16154,NA,NA,NA,NA,NA,-46.674,NA,NA,NA,NA,NA,NA,NA
142164,1.28193,1.52647,-4.39655,NA,NA,-8.999,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
142201,0.694229,3.04689,-4.95764,NA,NA,-76.438,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
142542,1.31834,2.0656,-4.26618,NA,NA,-12.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
142736,1.81977,2.36428,-4.61087,NA,NA,-17.386,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
142932,2.07882,1.85771,-3.78201,NA,NA,-13.202,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
143001,1.62432,1.91402,-3.52406,NA,-36.262,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
143237,3.04754,0.690091,-2.94893,NA,NA,NA,-154.42,NA,NA,NA,NA,NA,NA,NA,NA,NA
143600,1.67392,0.367273,-3.75237,NA,-129.438,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
143673,1.33839,-0.244831,-4.99612,NA,NA,NA,-299.392,NA,NA,NA,NA,NA,NA,NA,NA,NA
143904,1.34011,1.97686,-4.02434,NA,NA,NA,-35.906,NA,NA,NA,NA,NA,NA,NA,NA,NA
144071,1.94119,2.53922,-4.65517,NA,NA,-23.412,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
144239,1.14792,3.16885,-4.00238,NA,NA,NA,-89.549,NA,NA,NA,NA,NA,NA,NA,NA,NA
144485,0.55954,3.58262,-4.05627,NA,NA,NA,-127.934,NA,NA,NA,NA,NA,NA,NA,NA,NA
144616,1.56151,3.17539,-4.9584,NA,NA,NA,NA,NA,-65.534,NA,NA,NA,NA,NA,NA,NA
144979,2.84423,2.12393,-3.76094,NA,NA,NA,NA,NA,NA,NA,-73.091,NA,NA,NA,NA,NA
145071,1.72339,1.84893,-3.54005,NA,NA,NA,NA,NA,NA,NA,NA,-66.798,NA,NA,NA,NA
145252,2.51921,2.00102,-2.76179,NA,NA,NA,NA,NA,-105.83,NA,NA,NA,NA,NA,NA,NA
145476,1.92363,1.92043,-4.09714,NA,NA,-5.469,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
145601,1.91156,2.45516,-3.19826,NA,NA,NA,NA,NA,NA,NA,-66.198,NA,NA,NA,NA,NA
145848,1.37605,1.21377,-3.20515,NA,NA,NA,NA,NA,NA,NA,NA,-88.481,NA,NA,NA,NA
146120,1.12791,0.860536,-3.25612,NA,NA,NA,-144.688,NA,NA,NA,NA,NA,NA,NA,NA,NA
146267,1.19807,0.846806,-4.15007,NA,NA,NA,NA,NA,-52.514,NA,NA,NA,NA,NA,NA,NA
146496,3.02814,0.424277,-3.10148,NA,NA,-129.868,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
146744,2.35662,0.525076,-3.91681,NA,NA,NA,NA,NA,NA,NA,-89.342,NA,NA,NA,NA,NA
146997,2.84353,1.02067,-3.95152,NA,NA,NA,NA,NA,-54.287,NA,NA,NA,NA,NA,NA,NA
147096,3.33797,1.03288,-3.28971,NA,NA,NA,NA,NA,NA,-255.22,NA,NA,NA,NA,NA,NA
147244,2.08171,0.836849,-3.60637,NA,NA,NA,NA,NA,NA,NA,NA,NA,-110.482,NA,NA,NA
147412,1.11852,1.25057,-4.708,NA,NA,NA,NA,NA,NA,-139.614,NA,NA,NA,NA,NA,NA
147759,-0.0114198,0.432321,-4.68061,NA,NA,NA,NA,NA,NA,NA,NA,NA,-226.938,NA,NA,NA
147936,-0.431479,1.42929,-4.21049,NA,NA,-135.684,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
148022,-0.277062,0.194392,-4.18031,NA,-337.819,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
148313,1.98911,1.46353,-4.1026,NA,NA,NA,-47.582,NA,NA,NA,NA,NA,NA,NA,NA,NA
148447,2.87526,2.27169,-4.6069,NA,NA,-39.425,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
148777,2.94881,1.53897,-3.58178,NA,NA,NA,NA,NA,-54.667,NA,NA,NA,NA,NA,NA,NA
148894,2.66293,3.29005,-4.86439,NA,NA,NA,NA,NA,-92.952,NA,NA,NA,NA,NA,NA,NA
149024,3.18977,3.19451,-4.87999,NA,NA,NA,NA,NA,-111.208,NA,NA,NA,NA,NA,NA,NA
149245,3.55857,2.38333,-4.96044,NA,NA,NA,NA,NA,NA,NA,NA,-123.347,NA,NA,NA,NA
149506,2.14008,1.80015,-4.61913,NA,NA,NA,NA,NA,-20.057,NA,NA,NA,NA,NA,NA,NA
149796,1.33662,2.45562,-4.4564,NA,NA,-23.056,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
149996,1.32534,2.53329,-3.60511,-105.888,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
150124,2.63522,1.96916,-4.45245,NA,NA,-23.125,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
150234,1.85643,1.78397,-4.856,NA,NA,NA,-28.167,NA,NA,NA,NA,NA,NA,NA,NA,NA
150588,2.6763,0.873871,-4.87067,NA,NA,-55.462,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
150673,3.3434,1.0495,-3.84058,NA,NA,-78.097,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
150913,4.74854,0.725178,-4.54879,NA,-206.634,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
151091,3.20315,1.10113,-4.27113,NA,NA,NA,NA,NA,-66.719,NA,NA,NA,NA,NA,NA,NA
151290,1.10225,0.401918,-4.25634,NA,NA,NA,NA,NA,NA,NA,-114.949,NA,NA,NA,NA,NA
151576,2.16671,0.913121,-4.43684,NA,NA,NA,NA,NA,NA,NA,NA,-76.609,NA,NA,NA,NA
151608,2.33942,0.189088,-4.56023,NA,NA,NA,NA,NA,NA,NA,-109.416,NA,NA,NA,NA,NA
151942,1.24172,-0.213799,-4.78592,NA,NA,-271.023,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
152107,1.75804,0.645,-4.98566,NA,NA,-67.298,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
152338,2.20908,1.92184,-4.57835,NA,NA,-9.929,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
152559,1.90956,2.82988,-4.4998,NA,-37.764,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
152685,0.685682,3.54601,-4.51117,-140.154,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
152926,0.0582425,4.87798,-4.1545,NA,NA,NA,-298.174,NA,NA,NA,NA,NA,NA,NA,NA,NA
153191,0.346282,4.02967,-4.70574,NA,NA,NA,NA,NA,-173.476,NA,NA,NA,NA,NA,NA,NA
153322,0.595449,2.59129,-3.16485,NA,NA,NA,NA,NA,NA,-193.599,NA,NA,NA,NA,NA,NA
153447,1.84503,1.97164,-2.76338,NA,NA,NA,NA,NA,NA,NA,NA,NA,-165.457,NA,NA,NA
153767,2.0414,1.84219,-3.64024,NA,NA,NA,NA,NA,NA,NA,NA,NA,-107.684,NA,NA,NA
153978,2.8522,1.38919,-3.82064,NA,NA,NA,NA,NA,NA,NA,NA,NA,-135.435,NA,NA,NA
154150,3.61672,1.02779,-3.30694,NA,NA,NA,NA,NA,-140.797,NA,NA,NA,NA,NA,NA,NA
154221,2.65642,2.74026,-4.21367,NA,NA,NA,NA,NA,NA,NA,NA,-88.087,NA,NA,NA,NA
154544,1.10165,2.00515,-3.53051,NA,NA,NA,NA,NA,NA,NA,NA,NA,-103.66,NA,NA,NA
154644,0.976493,1.29939,-4.19488,NA,NA,NA,NA,NA,NA,NA,NA,NA,-91.594,NA,NA,NA
154931,1.31302,1.09986,-3.75644,NA,NA,NA,NA,NA,NA,NA,-50.456,NA,NA,NA,NA,NA
155118,3.08813,0.145061,-2.85983,NA,NA,NA,NA,NA,NA,NA,-200.795,NA,NA,NA,NA,NA
155284,3.12819,1.12735,-3.04731,NA,NA,NA,NA,NA,NA,NA,NA,-161.49,NA,NA,NA,NA
155550,2.38346,3.29274,-2.17055,NA,NA,NA,NA,NA,NA,NA,-267.557,NA,NA,NA,NA,NA
155797,2.8189,3.62615,-3.90598,NA,NA,NA,NA,NA,NA,NA,NA,-166.719,NA,NA,NA,NA
155868,2.78271,2.74508,-4.24087,NA,NA,NA,NA,NA,NA,NA,-77.502,NA,NA,NA,NA,NA
156089,1.90378,1.66018,-3.90641,NA,NA,NA,NA,NA,NA,NA,-28.172,NA,NA,NA,NA,NA
156296,2.93759,2.07952,-4.53347,NA,NA,NA,NA,NA,NA,NA,-63.782,NA,NA,NA,NA,NA
156490,2.85067,1.19412,-4.78479,NA,NA,NA,NA,NA,NA,NA,NA,NA,-118.023,NA,NA,NA
156615,2.9562,1.07705,-4.76066,NA,NA,NA,NA,NA,NA,NA,NA,-104.62,NA,NA,NA,NA
156859,2.40519,1.20806,-4.05909,NA,NA,-21.122,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
157165,2.67473,1.33119,-3.70251,NA,NA,-37.711,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
157384,2.42602,1.33548,-4.20309,NA,NA,-16.567,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
157439,2.70216,0.749896,-3.67415,NA,NA,NA,NA,NA,NA,NA,-90.417,NA,NA,NA,NA,NA
157793,3.08763,0.701008,-4.63367,NA,NA,NA,NA,NA,NA,NA,-99.828,NA,NA,NA,NA,NA
157982,2.34149,0.571152,-4.88819,NA,NA,NA,-99.434,NA,NA,NA,NA,NA,NA,NA,NA,NA
158160,1.52617,0.773092,-4.5581,-100.177,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
158272,1.21386,0.656327,-3.88878,NA,-90.956,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
158528,1.36627,-0.361472,-4.51696,NA,NA,-272.225,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
158749,2.39975,0.211863,-3.64232,NA,NA,NA,NA,NA,NA,NA,NA,-137.024,NA,NA,NA,NA
158821,3.02998,2.24952,-2.72074,NA,NA,NA,NA,NA,NA,NA,-202.285,NA,NA,NA,NA,NA
159074,2.81576,3.16058,-3.85709,NA,NA,-82.532,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
159247,4.10389,2.77115,-4.3404,NA,NA,NA,-159.503,NA,NA,NA,NA,NA,NA,NA,NA,NA
159462,3.49567,3.49357,-4.91331,NA,NA,NA,NA,NA,-143.576,NA,NA,NA,NA,NA,NA,NA
159666,2.61261,1.05143,-4.89619,NA,NA,NA,NA,NA,-43.554,NA,NA,NA,NA,NA,NA,NA
159897,3.5632,3.23549,-4.07987,NA,NA,NA,NA,NA,NA,NA,-163.028,NA,NA,NA,NA,NA
160122,3.01273,3.17438,-3.23555,NA,NA,NA,NA,NA,NA,NA,NA,-222.681,NA,NA,NA,NA
160297,1.92555,2.5656,-2.8747,NA,NA,NA,NA,NA,NA,NA,-90.038,NA,NA,NA,NA,NA
160547,0.607126,3.76708,-4.53179,NA,NA,NA,NA,NA,-135.008,NA,NA,NA,NA,NA,NA,NA
160798,0.856066,2.66625,-4.09511,NA,NA,NA,NA,NA,-54.089,NA,NA,NA,NA,NA,NA,NA
160821,0.990162,1.91048,-4.09092,NA,NA,-22.162,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
161197,1.44361,2.2422,-4.60969,NA,NA,NA,NA,NA,-18.154,NA,NA,NA,NA,NA,NA,NA
161235,2.63177,1.57842,-4.4808,NA,NA,NA,NA,NA,-27.225,NA,NA,NA,NA,NA,NA,NA
161424,1.9094,0.299469,-4.40768,NA,NA,NA,-146.215,NA,NA,NA,NA,NA,NA,NA,NA,NA
161713,2.5305,0.992718,-2.85718,NA,NA,-95.455,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
161950,2.96981,2.35969,-4.09364,NA,NA,NA,NA,NA,NA,NA,NA,NA,-132.645,NA,NA,NA
162068,2.57282,3.21936,-4.60598,NA,NA,NA,NA,NA,NA,NA,-94.191,NA,NA,NA,NA,NA
162300,3.10704,1.65704,-4.78968,NA,NA,NA,NA,NA,NA,NA,NA,-83.516,NA,NA,NA,NA
162563,2.89118,0.980578,-4.21427,NA,NA,NA,NA,NA,NA,NA,NA,-81.582,NA,NA,NA,NA
162758,2.98775,1.55488,-4.90082,NA,NA,NA,NA,NA,NA,NA,-69.836,NA,NA,NA,NA,NA
162921,3.89383,1.98913,-4.92521,NA,NA,-106.025,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
163030,2.59517,2.39366,-4.11144,NA,NA,NA,NA,NA,-43.678,NA,NA,NA,NA,NA,NA,NA
163343,1.54912,2.06825,-4.03504,NA,NA,NA,NA,NA,-13.409,NA,NA,NA,NA,NA,NA,NA
163498,0.742405,2.46519,-4.72604,NA,NA,-45.286,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
163617,-0.034067,1.49719,-3.7872,NA,NA,NA,NA,NA,NA,NA,-110.361,NA,NA,NA,NA,NA
163876,0.810449,0.909683,-3.71416,NA,NA,NA,NA,NA,NA,NA,NA,-127.613,NA,NA,NA,NA
164123,1.06436,2.33084,-3.97276,NA,NA,-28.879,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
164321,1.23468,2.70251,-4.04562,NA,NA,-36.545,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
164481,0.703253,2.03405,-4.87737,NA,NA,NA,NA,NA,-48.677,NA,NA,NA,NA,NA,NA,NA
164797,0.935362,2.22608,-4.43879,NA,NA,NA,NA,NA,NA,NA,-44.577,NA,NA,NA,NA,NA
164956,1.97227,2.45268,-3.88299,NA,NA,NA,NA,NA,NA,NA,-47.754,NA,NA,NA,NA,NA
165101,1.37082,3.46893,-4.50789,NA,NA,NA,NA,NA,NA,NA,-93.398,NA,NA,NA,NA,NA
165393,1.00174,1.40652,-4.48378,NA,NA,NA,NA,NA,NA,NA,-43.884,NA,NA,NA,NA,NA
165589,1.35538,0.987812,-3.99627,NA,NA,NA,NA,NA,-35.674,NA,NA,NA,NA,NA,NA,NA
165773,0.99442,2.68277,-4.69636,NA,NA,NA,NA,NA,NA,-159.917,NA,NA,NA,NA,NA,NA
165897,0.705347,2.69867,-4.36331,NA,NA,NA,NA,NA,NA,NA,NA,NA,-146.205,NA,NA,NA
166096,1.32495,1.6024,-3.61386,NA,NA,NA,NA,NA,NA,NA,-48.657,NA,NA,NA,NA,NA
166275,2.24083,1.8381,-4.60918,NA,NA,NA,NA,NA,-12.473,NA,NA,NA,NA,NA,NA,NA
166401,3.9283,1.08341,-3.71528,NA,NA,NA,NA,NA,NA,-268.631,NA,NA,NA,NA,NA,NA
166620,2.97409,1.11841,-3.91775,NA,NA,NA,NA,NA,NA,NA,NA,NA,-142.336,NA,NA,NA
166880,1.6065,2.14703,-3.78803,NA,NA,NA,NA,NA,NA,NA,NA,-50.777,NA,NA,NA,NA
167161,2.41189,1.9367,-3.29321,NA,NA,NA,NA,NA,NA,NA,NA,-107.602,NA,NA,NA,NA
167303,0.813736,2.6381,-4.76341,NA,NA,NA,NA,NA,NA,NA,-60.499,NA,NA,NA,NA,NA
167510,0.519854,3.77849,-4.57932,NA,NA,NA,NA,NA,-131.438,NA,NA,NA,NA,NA,NA,NA
167744,1.54645,2.31588,-3.95626,NA,NA,NA,-32.316,NA,NA,NA,NA,NA,NA,NA,NA,NA
167830,1.31346,1.83524,-4.83111,NA,NA,NA,-52.048,NA,NA,NA,NA,NA,NA,NA,NA,NA
168067,1.67684,1.56956,-4.47495,NA,NA,-3.059,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
168270,3.19412,0.50172,-4.64631,NA,NA,NA,-112.949,NA,NA,NA,NA,NA,NA,NA,NA,NA
168421,2.69265,0.308134,-4.29366,NA,NA,-95.473,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
168772,2.03756,-0.0298522,-4.54053,NA,-169.976,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
168820,3.09609,0.955068,-3.25305,NA,NA,NA,NA,NA,NA,NA,-127.121,NA,NA,NA,NA,NA
169120,4.97469,1.54535,-4.27564,NA,NA,NA,NA,NA,-227.037,NA,NA,NA,NA,NA,NA,NA
169300,3.83078,-0.323095,-3.00483,NA,NA,NA,NA,NA,NA,NA,-270.331,NA,NA,NA,NA,NA
169489,2.48323,0.321521,-3.50838,NA,NA,NA,NA,NA,NA,NA,-114.508,NA,NA,NA,NA,NA
169684,2.55404,2.33892,-4.2911,NA,NA,-28.019,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
169802,2.50528,0.771665,-4.39034,NA,NA,NA,NA,NA,NA,NA,NA,-87.939,NA,NA,NA,NA
170079,2.42781,2.06629,-4.50412,NA,NA,NA,NA,NA,NA,NA,NA,NA,-118.101,NA,NA,NA
170377,2.27303,3.0316,-4.97646,NA,NA,NA,NA,NA,NA,NA,-81.141,NA,NA,NA,NA,NA
170410,1.90616,3.17805,-4.76456,NA,NA,NA,NA,NA,NA,-162.756,NA,NA,NA,NA,NA,NA
170664,1.01822,1.20084,-4.69059,NA,NA,NA,NA,NA,NA,NA,NA,-68.981,NA,NA,NA,NA
170813,0.469068,1.50618,-4.76355,NA,NA,NA,NA,NA,NA,NA,NA,NA,-124.725,NA,NA,NA
171010,1.13621,1.73028,-4.59558,NA,NA,NA,NA,NA,NA,NA,NA,NA,-111.833,NA,NA,NA
171372,2.36057,0.786676,-2.904,NA,NA,NA,NA,NA,NA,-231.382,NA,NA,NA,NA,NA,NA
171524,3.34331,0.427789,-3.15148,NA,NA,NA,NA,NA,NA,NA,NA,NA,-220.413,NA,NA,NA
171746,1.87406,1.96731,-4.07305,NA,NA,NA,NA,NA,NA,NA,NA,-63.278,NA,NA,NA,NA
171843,1.96507,1.4884,-3.92922,NA,NA,NA,NA,NA,NA,-117.294,NA,NA,NA,NA,NA,NA
172058,1.9297,1.17167,-4.90248,NA,NA,NA,NA,NA,NA,NA,NA,-75.03,NA,NA,NA,NA
172354,1.31812,2.10576,-4.21807,NA,NA,NA,NA,NA,NA,NA,NA,NA,-104.906,NA,NA,NA
172511,-0.0500376,1.49276,-4.475,NA,NA,NA,NA,NA,NA,NA,NA,NA,-182.424,NA,NA,NA
172605,-0.320975,2.09209,-4.24067,NA,NA,NA,NA,NA,NA,NA,NA,NA,-196.16,NA,NA,NA
172982,0.489931,1.60407,-4.49364,NA,NA,NA,NA,NA,NA,-160.456,NA,NA,NA,NA,NA,NA
173037,0.487084,1.09756,-4.44734,NA,NA,NA,NA,NA,NA,NA,NA,NA,-137.908,NA,NA,NA
173348,0.0279538,2.78579,-4.35019,NA,NA,-95.615,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
173516,-0.453307,3.21894,-4.37568,NA,NA,-158.012,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
173760,0.355526,2.58625,-4.16451,NA,NA,-68.847,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
173919,1.41484,1.44222,-4.83534,NA,NA,NA,NA,NA,-28.656,NA,NA,NA,NA,NA,NA,NA
174054,3.36716,2.41025,-4.72849,NA,NA,NA,NA,NA,NA,NA,-86.876,NA,NA,NA,NA,NA
174231,2.37487,2.03551,-4.36231,NA,NA,NA,NA,NA,-16.201,NA,NA,NA,NA,NA,NA,NA
174410,1.7381,2.52155,-3.81897,NA,NA,NA,NA,NA,NA,NA,NA,-68.275,NA,NA,NA,NA
174649,0.80153,3.24037,-3.11222,NA,NA,NA,NA,NA,NA,NA,NA,NA,-202.565,NA,NA,NA
174833,1.92003,3.27132,-4.44166,NA,-60.81,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
175151,1.17762,2.4272,-4.44046,NA,NA,NA,-50.613,NA,NA,NA,NA,NA,NA,NA,NA,NA
175338,2.07383,3.05924,-4.97559,-87.747,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
175440,0.698955,2.33225,-4.51257,-86.424,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
175634,0.251732,3.13386,-4.81034,NA,NA,NA,-135.393,NA,NA,NA,NA,NA,NA,NA,NA,NA
175908,-0.440898,4.1066,-3.02321,NA,NA,-293.779,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
176020,1.23227,4.05489,-2.69957,NA,NA,NA,NA,NA,-209.285,NA,NA,NA,NA,NA,NA,NA
176331,1.16327,4.50214,-3.39334,NA,NA,NA,NA,NA,-210.783,NA,NA,NA,NA,NA,NA,NA
176454,1.35008,3.7085,-4.50033,NA,NA,NA,NA,NA,NA,NA,-121.769,NA,NA,NA,NA,NA
176610,1.53896,3.65731,-3.986,NA,NA,-91.88,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
176914,2.10929,2.79147,-3.85969,NA,NA,NA,NA,NA,-42.799,NA,NA,NA,NA,NA,NA,NA
177114,3.59439,2.3397,-3.72128,NA,NA,NA,NA,NA,-110.283,NA,NA,NA,NA,NA,NA,NA
177387,0.714339,2.34678,-3.56374,NA,NA,NA,NA,NA,-57.288,NA,NA,NA,NA,NA,NA,NA
177576,1.98786,1.95213,-4.1129,NA,NA,NA,NA,NA,NA,NA,-21.721,NA,NA,NA,NA,NA
177663,2.3827,1.75622,-3.27206,NA,NA,NA,NA,NA,-45.493,NA,NA,NA,NA,NA,NA,NA
177922,2.67441,2.33902,-3.5129,NA,NA,NA,NA,NA,-63.249,NA,NA,NA,NA,NA,NA,NA
178156,3.76795,0.845081,-3.63216,NA,NA,NA,NA,NA,-132.607,NA,NA,NA,NA,NA,NA,NA
178222,2.2875,2.23067,-3.94828,NA,NA,NA,NA,NA,NA,NA,-51.759,NA,NA,NA,NA,NA
178511,0.894413,0.931585,-3.46312,NA,NA,NA,NA,NA,-83.27,NA,NA,NA,NA,NA,NA,NA
178671,2.36282,-0.0516191,-4.18672,NA,-161.727,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
178962,1.82691,0.721896,-4.70633,NA,-61.401,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
179180,0.791706,1.53525,-3.93893,NA,NA,NA,NA,NA,-40.898,NA,NA,NA,NA,NA,NA,NA
179273,2.56603,2.83121,-3.56376,NA,NA,NA,NA,NA,-69.808,NA,NA,NA,NA,NA,NA,NA
179412,2.8675,2.74355,-4.79492,NA,NA,-58.096,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
179611,4.87899,2.08613,-4.03541,NA,NA,-215.763,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
179874,4.70235,1.93989,-4.87896,NA,NA,-185.716,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
180028,4.99684,2.44599,-4.56326,NA,NA,NA,NA,NA,-245.077,NA,NA,NA,NA,NA,NA,NA
180354,4.26359,2.80601,-4.45628,NA,NA,NA,NA,NA,NA,NA,-191.618,NA,NA,NA,NA,NA
180565,3.60093,1.26774,-4.24908,NA,NA,-81.654,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
180744,2.19142,0.790039,-4.96397,NA,NA,NA,NA,NA,NA,NA,-65.798,NA,NA,NA,NA,NA
180858,1.65521,1.16083,-4.08893,NA,NA,NA,NA,NA,NA,NA,-33.78,NA,NA,NA,NA,NA
181114,0.730725,1.91787,-3.89181,NA,NA,NA,NA,NA,NA,NA,NA,NA,-128.612,NA,NA,NA
181317,0.556197,0.204164,-3.67455,NA,NA,NA,NA,NA,NA,NA,NA,NA,-230.133,NA,NA,NA
181455,1.23684,0.654905,-4.41128,NA,NA,NA,NA,NA,NA,NA,NA,NA,-153.865,NA,NA,NA
181735,1.80384,-0.0936765,-4.45175,NA,NA,NA,NA,NA,NA,NA,NA,-188.298,NA,NA,NA,NA
181936,2.40504,0.882451,-3.96249,NA,NA,NA,NA,NA,NA,-163.412,NA,NA,NA,NA,NA,NA
182174,3.61228,2.89762,-3.96518,NA,NA,NA,NA,NA,NA,NA,NA,-189.58,NA,NA,NA,NA
182255,3.72418,3.34706,-4.15962,NA,NA,NA,NA,NA,NA,NA,NA,-217.588,NA,NA,NA,NA
182545,4.71119,2.57532,-3.50301,NA,NA,NA,NA,NA,NA,-465.617,NA,NA,NA,NA,NA,NA
182737,3.12583,1.56032,-4.73653,NA,NA,NA,NA,NA,NA,NA,NA,-104.684,NA,NA,NA,NA
182924,2.99615,1.82005,-4.65745,NA,NA,NA,NA,NA,NA,NA,NA,-84.704,NA,NA,NA,NA
183131,3.51504,1.94767,-4.62042,NA,NA,NA,NA,NA,NA,-178.258,NA,NA,NA,NA,NA,NA
183320,3.33495,2.88694,-4.00581,NA,NA,NA,NA,NA,NA,NA,NA,-155.238,NA,NA,NA,NA
183497,4.32766,2.56631,-4.67036,NA,NA,NA,NA,NA,NA,NA,-177.487,NA,NA,NA,NA,NA
183648,4.10588,2.58872,-4.88738,NA,NA,NA,NA,NA,NA,NA,-170.651,NA,NA,NA,NA,NA
183906,3.10849,3.52819,-4.95353,NA,NA,NA,NA,NA,-122.594,NA,NA,NA,NA,NA,NA,NA
184139,2.24863,3.22142,-4.28649,NA,NA,NA,NA,NA,NA,NA,-80.807,NA,NA,NA,NA,NA
184206,1.62681,2.02316,-3.74671,NA,NA,NA,NA,NA,NA,NA,NA,-67.09,NA,NA,NA,NA
