id,x0,x1,x2,fitness-1,fitness-0.5,fitness0.5,fitness1,fitness0,fitness-1.5,fitness-2,fitness-2.5,fitness-3,fitness-3.5,fitness1.5,fitness2.5,fitness3,fitness4.5,fitness3.5,fitness5,fitness4,fitness2,fitness-4,fitness-4.5
100521,-0.720258,-2.09056,-1.31824,NA,NA,NA,NA,NA,NA,3123.755,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
100645,-2.58969,-0.82971,-0.776155,NA,6213.537,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
100866,-2.22493,-0.67944,-0.378049,899.158,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
101022,-1.62205,-0.966849,-1.49397,NA,NA,NA,NA,NA,NA,NA,3200.568,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
101291,-0.573253,-1.21835,-0.169777,NA,NA,NA,NA,NA,NA,NA,1315.88,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
101425,0.0314674,-0.925944,-0.341667,NA,NA,NA,NA,NA,NA,NA,786.674,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
101789,0.141995,-1.99302,-0.934587,NA,NA,NA,NA,340.175,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
101827,-0.1621,-0.571965,-1.28263,NA,NA,NA,NA,NA,6296.114,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
102001,-0.949142,-1.31955,-0.873941,23380.614,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
102273,-0.917735,-0.421033,0.464014,860.68,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
102506,-1.28974,-0.344486,-0.111393,NA,5534.868,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
102703,-0.638883,-0.238284,-1.30981,NA,NA,NA,3457.991,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
102987,-1.2873,-0.856064,-1.54181,NA,NA,NA,3770.663,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
103173,-0.507045,-1.09129,-1.30767,NA,624.514,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
103305,-2.45076,-0.249255,-1.67321,1237.991,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
103403,-1.63832,-1.03214,-0.915442,NA,1306.929,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
103717,-1.15772,-0.364617,-0.984133,NA,NA,63.802,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
103967,-1.11216,0.960774,-1.25105,NA,NA,NA,NA,120.451,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
104101,-1.45559,0.607069,-0.846352,NA,NA,NA,NA,NA,1790.504,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
104274,-1.33349,0.962468,-1.2797,NA,NA,NA,NA,NA,NA,1655.438,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
104593,-0.340406,-0.207043,-0.610026,969.707,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
104738,-0.884604,-1.88121,-0.309237,2634.654,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
104994,-0.58836,-0.921691,-0.963267,NA,NA,NA,NA,NA,NA,612.377,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
105182,-1.49697,-0.33319,-2.02359,NA,NA,NA,NA,NA,1806.803,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
105245,-2.01634,-0.670446,-0.929153,NA,6727.706,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
105599,-2.16436,-0.763091,-0.649941,NA,NA,NA,NA,NA,6372.298,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
105641,-2.52032,-1.57999,-0.849598,NA,NA,NA,NA,NA,5586.411,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
105801,-2.48969,-0.481716,-1.964,307.867,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
106014,-2.02998,-1.72786,-1.05591,861.382,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
106266,-1.59413,-1.70179,-0.876251,NA,NA,NA,NA,NA,4792.643,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
106514,-0.315197,-0.379697,-0.755658,NA,NA,NA,NA,NA,625.094,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
106695,-1.26183,-0.329879,-2.00988,NA,NA,NA,NA,NA,4007.782,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
106940,-0.418239,-1.53609,-1.98179,NA,999.713,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
107066,-0.409536,-1.57043,-1.30666,NA,1736.882,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
107336,0.309236,-0.757136,-1.49664,NA,NA,NA,NA,NA,NA,1404.661,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
107499,-0.702097,0.748165,0.389904,2154.986,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
107798,-0.985594,-1.51628,-1.20565,NA,NA,NA,NA,NA,6872.666,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
107899,-1.38177,-2.21938,-0.643111,NA,3493.613,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
108010,-1.00805,-0.960246,-0.267392,7112.773,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
108219,-1.37545,-1.4588,-1.22639,NA,NA,NA,NA,2961.426,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
108420,-0.606384,-1.86058,-0.925692,NA,NA,NA,NA,NA,NA,NA,898.377,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
108688,0.218437,-1.99744,-1.60314,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,396.241,NA
108898,-0.723888,-0.99533,-0.471964,NA,NA,NA,NA,NA,NA,NA,NA,NA,198.388,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
109023,-1.91348,-0.903857,-1.06904,NA,NA,NA,NA,NA,NA,NA,769.32,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
109371,-3.07592,-0.70507,-0.378408,NA,NA,NA,NA,NA,NA,NA,NA,525.08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
109510,-2.60286,-0.689632,-1.17563,NA,NA,NA,NA,NA,NA,NA,390.913,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
109736,-1.95238,-0.0964409,-0.568879,NA,NA,NA,NA,NA,NA,1758.358,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
109931,-0.97565,-0.273131,-0.0565347,NA,NA,NA,NA,NA,5917.071,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
110137,-1.66566,-0.822704,-0.648444,7628.601,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
110201,-0.875056,-1.04652,0.395199,NA,NA,NA,NA,NA,2947.098,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
110573,-0.685758,-1.31772,0.035767,NA,NA,NA,NA,399.185,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
110777,-1.14115,-1.17487,0.767845,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,41.275,NA,NA,NA,NA,NA,NA,NA,NA
110948,-1.25518,-0.777697,-0.630376,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2021.775,NA,NA,NA,NA,NA,NA,NA
111136,-1.96247,-0.670504,-0.489702,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,360.925,NA,NA
111338,0.162987,-0.785195,-0.0310923,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,278.517,NA,NA,NA,NA,NA,NA,NA,NA
111575,-0.60327,-1.01557,-0.0768309,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1005.247,NA,NA,NA,NA,NA,NA,NA,NA,NA
111707,0.409058,-1.20271,-0.607317,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,454.325,NA,NA,NA,NA,NA,NA,NA,NA,NA
111837,-0.181316,-0.308014,-1.80819,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,220.176,NA,NA
112088,-1.038,-0.10724,-1.4267,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,897.588,NA,NA,NA,NA,NA,NA,NA
112261,-0.256612,-0.351937,-0.573915,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,797.799,NA,NA
112585,-0.131403,1.62108,-1.27657,NA,NA,165.144,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
112711,-0.624407,0.336053,-0.571197,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,317.073,NA,NA,NA,NA,NA,NA,NA
112933,-1.26201,0.830091,0.121706,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1.155,NA,NA,NA,NA,NA,NA,NA
113062,-1.626,2.5845,-0.828293,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,779.332,NA,NA,NA,NA
113254,-0.807285,1.96457,-0.824122,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1591.793,NA,NA,NA
113584,-1.51197,0.00423152,-1.18967,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,267.395,NA,NA,NA,NA,NA
113785,-0.3059,1.27173,-1.62905,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,607.218,NA,NA,NA,NA,NA,NA
113896,1.81352,0.919755,-1.43965,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,381.366,NA,NA,NA,NA,NA
114094,1.59918,0.311126,-0.93638,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,42.306,NA,NA,NA,NA,NA,NA,NA,NA
114306,0.530876,1.04489,-2.36905,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.356,NA,NA
114478,-0.196583,-0.470977,-3.63401,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,27.419,NA,NA,NA,NA,NA,NA,NA,NA
114710,0.904761,-0.306638,-3.55378,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,139.935,NA,NA,NA,NA,NA,NA,NA,NA,NA
114803,-0.0562905,-0.74103,-3.00066,4473.576,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
115088,-1.263,-2.66504,-2.88279,NA,NA,NA,NA,NA,239.231,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
115320,-2.18376,-2.21074,-0.864988,NA,NA,NA,NA,NA,634.506,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
115512,-2.07239,-0.959738,0.260816,NA,NA,NA,NA,NA,1858.327,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
115777,-1.35737,-0.0842039,0.928648,2596.147,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
115842,-2.11026,-0.824439,0.360322,570.054,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
116083,-3.90121,-1.43398,-0.180284,NA,NA,NA,NA,NA,1509.837,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
116243,-3.3099,-1.45469,-0.599342,NA,NA,NA,NA,NA,999.304,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
116591,-3.6225,-2.14497,-1.00019,785.884,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
116689,-2.97087,-0.995959,-1.22109,NA,NA,NA,NA,NA,NA,1057.531,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
116928,-2.85444,-1.01476,-1.4833,NA,NA,NA,NA,NA,NA,1203.666,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
117027,-2.38287,-1.84273,-0.691649,NA,NA,NA,NA,NA,NA,463.074,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
117268,-3.38952,-1.30238,-0.826568,NA,NA,NA,NA,NA,3655.122,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
117539,-2.54769,-0.617949,-1.31589,NA,2743.236,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
117687,-1.89779,-0.549972,-0.981355,NA,NA,NA,NA,NA,3131.039,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
117821,-2.55826,-1.32538,-0.89611,NA,NA,NA,NA,NA,6276.194,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
118020,-2.38747,-0.093305,-1.38545,NA,NA,NA,NA,NA,NA,1315.057,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
118290,-1.89841,-0.672343,-1.25128,NA,NA,NA,NA,NA,NA,2550.436,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
118583,-0.202594,0.465084,-2.06719,NA,NA,NA,NA,NA,NA,450.415,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
118625,-0.340854,0.184901,-2.36547,NA,NA,NA,NA,NA,158.949,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
118937,-0.0147204,-0.218781,-3.16522,NA,NA,NA,NA,729.265,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
119169,-0.764877,0.988913,-2.45768,NA,NA,NA,NA,NA,1190.952,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
119293,-0.887249,0.099621,-0.903019,NA,NA,NA,NA,NA,NA,879.675,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
119557,-0.120952,-1.34353,-0.921904,NA,NA,NA,NA,NA,NA,NA,3748.041,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
119694,-0.270564,-0.104939,0.184953,NA,NA,NA,NA,NA,960.166,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
119969,0.25525,-1.4691,-0.315362,NA,NA,NA,NA,1196.429,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
120191,-0.692707,-1.83169,-0.755988,NA,NA,NA,NA,2536.726,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
120382,-0.265522,-2.10134,-1.28305,NA,NA,909.425,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
120524,0.899527,-2.18423,-1.5047,NA,NA,NA,463.744,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
120717,-0.850112,-2.20677,-1.29229,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1021.257,NA,NA,NA,NA,NA,NA,NA,NA,NA
120932,-0.412329,-0.750219,-0.851805,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1402.54,NA,NA,NA,NA,NA,NA,NA,NA,NA
121086,-0.0138496,-0.236275,-0.184969,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,904.289,NA,NA,NA,NA,NA,NA,NA,NA,NA
121208,-0.101355,-0.971759,-0.611994,NA,NA,2514.342,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
121531,-0.782553,-1.43148,-1.3981,NA,NA,NA,NA,4171.094,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
121692,-1.47629,-1.68212,-0.0880254,3926.851,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
121988,1.25947,-0.839224,0.386713,NA,NA,NA,NA,NA,NA,NA,367.269,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
122056,0.360738,-0.85197,-0.37084,NA,NA,NA,NA,NA,NA,536.503,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
122275,2.08727,-1.62553,0.132234,20.088,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
122436,2.33313,-1.85455,-0.141872,NA,167.198,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
122686,1.84002,-1.78443,-0.85283,NA,167.634,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
122956,1.67214,-2.02328,-1.88068,NA,NA,NA,NA,NA,NA,126.817,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
123039,-0.248739,-0.345967,-1.55972,NA,NA,NA,NA,NA,NA,2690.247,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
123304,-2.20841,-1.43167,-2.11888,2275.932,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
123422,-1.38642,-1.85295,-1.94323,1795.496,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
123716,-1.39966,-1.10216,-1.43156,NA,NA,NA,NA,1807.586,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
123886,-0.914954,-1.58532,-1.56587,NA,NA,NA,NA,6968.642,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
124068,0.395331,-1.98292,-0.877386,NA,NA,NA,NA,1276.164,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
124306,-0.0182211,-2.44608,-1.28684,NA,NA,NA,NA,413.466,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
124466,-1.25918,-3.3135,-1.91669,NA,NA,NA,NA,NA,442.059,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
124781,-0.95477,-2.43028,-1.24458,NA,NA,NA,NA,NA,NA,NA,852.515,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
124834,-1.86251,-2.57756,-1.52146,NA,NA,NA,NA,NA,NA,NA,477.67,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
125035,-2.43248,-1.0514,-0.92854,NA,2382.566,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
125359,-1.70063,-1.48443,-0.532593,NA,NA,NA,NA,NA,1789.445,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
125568,-0.100716,-1.2149,-0.256082,NA,NA,NA,NA,NA,NA,547.457,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
125657,-0.580669,0.338343,0.88945,1008.225,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
125870,-1.25381,-0.244035,0.795258,602.673,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
126080,-0.486371,0.229525,0.394643,NA,NA,NA,NA,NA,NA,NA,63.239,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
126235,-0.930216,-0.122811,0.317516,3261.824,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
126430,-1.34818,-0.981787,-0.707786,NA,3842.448,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
126708,-1.36308,-1.08636,-0.505541,NA,1245.043,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
126915,-1.94954,0.478364,-0.57779,NA,331.385,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
127015,-1.02933,-0.169446,-1.13641,NA,218.195,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
127305,-0.807468,-0.609121,-0.837083,14497.046,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
127504,-1.06121,-0.951967,-1.23892,2083.18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
127628,-1.74873,-1.65222,-0.0420778,NA,NA,NA,NA,NA,NA,195.873,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
127934,-2.15052,0.0415174,-0.795096,NA,1634.818,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
128154,-2.06091,0.904374,-1.06143,1149.682,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
128351,-1.17961,1.42473,-1.45803,233.595,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
128573,-1.19336,1.58249,-0.806323,NA,NA,NA,NA,154.751,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
128619,-0.722441,0.342074,-1.62111,5669.215,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
128911,-0.676429,1.82898,-0.991861,4018.634,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
129123,-2.03374,1.70913,-0.679986,NA,NA,NA,NA,NA,NA,1005.14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
129350,-1.55122,-0.00695428,0.704348,570.913,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
129448,-0.317087,-0.417768,1.31782,NA,NA,NA,NA,NA,500.737,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
129784,-0.767478,-1.02899,2.76518,NA,NA,NA,NA,NA,NA,1113.814,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
129955,0.355675,-0.0615102,0.882282,606.064,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
130034,0.297484,0.375127,0.756916,NA,281.287,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
130239,0.360191,-0.859742,-0.229871,NA,NA,1666.737,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
130532,0.00828469,0.0507862,-0.839985,NA,NA,NA,NA,914.986,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
130672,-0.524157,0.17802,-0.868412,NA,NA,NA,NA,NA,1041.967,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
130827,-1.02362,0.800032,-2.08868,NA,NA,NA,NA,NA,NA,825.445,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
131066,-0.390535,2.43199,-2.25488,NA,NA,NA,NA,NA,NA,22.626,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
131219,0.393691,2.48794,-0.849725,NA,NA,NA,NA,NA,701.85,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
131523,-1.3386,2.64692,-1.42935,1146.124,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
131734,-0.892797,3.79672,-0.152339,NA,1959.748,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
131867,-1.15147,4.61636,-0.71513,NA,782.122,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
132020,-1.85454,4.1822,-0.682639,NA,NA,NA,NA,1592.899,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
132346,-0.512675,3.83125,-2.34083,NA,NA,NA,NA,NA,160.582,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
132523,-0.171227,4.17247,-1.48588,2361.446,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
132783,-0.701799,4.64123,-0.57329,8480.919,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
132937,-0.564462,4.5291,-1.01735,559.574,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
133053,-0.876456,4.12656,-0.639758,NA,NA,1420.845,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
133376,-1.38518,3.60914,-1.0343,NA,NA,322.642,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
133504,-0.184339,4.61421,-0.948909,NA,1205.992,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
133705,-1.00938,4.95439,-0.223895,NA,5527.954,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
133810,-0.862507,4.34366,-0.846475,NA,6692.672,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
